Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,
43|44|43|10|A Woman Like You|LEE BRICE|2012-01-14|96|33|19|20120317,,,,
44|50|28|3|What Makes You Beautiful|ONE DIRECTION|2012-03-03|28|4|34|20120317,,,,
45|33|22|37|Love You Like A Love Song|SELENA GOMEZ & THE SCENE|2011-07-09|72|22|38|20120317,,,,
46|54|46|8|Talk That Talk|RIHANNA featuring JAY-Z|2012-01-28|100|32|18|20120317,,,,
47|48|47|13|Alone With You|JAKE OWEN|2011-12-24|90|41|20|20120317,,,,
48|45|13|17|Ours|TAYLOR SWIFT|2011-11-26|13|13|20|20120317,,,,
49|39|13|26|Work Out|J. COLE|2011-09-24|98|13|27|20120317,,,,
50|43|22|23|I Don't Want To This Night To End|LUKE BRYAN|2011-10-15|90|22|23|20120317,,,,
51|55|51|6|Drink On It|BLAKE SHELTON|2012-02-11|81|39|19|20120317,,,,
52|64|8|9|I Won't Give Up|JASON MRAZ|2012-01-21|8|8|44|20120317,,,,
53|49|49|6|Sorry For Party Rocking|LMFAO|2012-02-11|92|49|11|20120317,,,,
54|57|54|13|Love On Top|BEYONCE|2011-12-24|98|48|17|20120317,,,,
55|63|55|2|Birthday Cake|RIHANNA featuring CHRIS BROWN|2012-03-10|63|24|20|20120317,,,,
56|61|56|7|Dancin' Away With My Heart|LADY ANTEBELLUM|2012-02-04|96|46|18|20120317,,,,
57|81|57|2|Climax|USHER|2012-03-10|81|17|20|20120317,,,,
58|59|44|17|Home|DIERKS BENTLEY|2011-11-26|70|44|20|20120317,,,,
59|76|59|4|Somethin' 'Bout A Truck|KIP MOORE|2012-02-25|89|29|20|20120317,,,,
60|47|15|19|Red Solo Cup|TOBY KEITH|2011-11-12|37|15|20|20120317,,,,
61|67|52|14|Can't Get Enough|J. COLE featuring TREY SONGZ|2011-12-17|82|52|20|20120317,,,,
62|60|54|10|You Gonna Fly|KEITH URBAN|2012-01-14|95|54|16|20120317,,,,
63|71|62|10|Reality|KENNY CHESNEY|2012-01-14|92|62|13|20120317,,,,
64|92|64|2|Fly Over States|JASON ALDEAN|2012-03-10|92|32|20|20120317,,,,
65|80|65|6|Better Than I Used To Be|TIM McGRAW|2012-02-11|75|52|19|20120317,,,,
66|75|38|19|Lotus Flower Bomb|WALE featuring MIGUEL|2011-11-12|87|38|20|20120317,,,,
67|68|34|20|You|CHRIS YOUNG|2011-11-05|85|34|20|20120317,,,,
68|96|68|4|Drank In My Cup|KIRKO BANGZ|2012-02-25|96|28|22|20120317,,,,
69|70|56|3|Safe & Sound|TAYLOR SWIFT featuring THE CIVIL WARS|2012-03-03|56|35|12|20120317,,,,
70|NEW|70|1|Roman Reloaded|NICKI MINAJ featuring LIL WAYNE|2012-03-17|70|70|1|20120317,,,,
71|82|63|3|Banjo|RASCAL FLATTS|2012-03-03|63|51|17|20120317,,,,
72|83|72|3|Bangarang|SKRILLEX featuring SIRAH|2012-03-03|95|72|12|20120317,,,,
73|69|32|18|Blackout|BREATHE CAROLINA|2011-11-19|92|32|20|20120317,,,,
74|77|60|16|Levels|AVICII|2011-12-03|66|60|20|20120317,,,,
75|78|54|4|Princess Of China|COLDPLAY featuring RIHANNA|2012-02-25|75|54|9|20120317,,,,
76|94|76|5|You Don't Know Her Like I Do|BRANTLEY GILBERT|2012-02-18|100|49|23|20120317,,,,
77|93|77|7|Love's Gonna Make It Alright|GEORGE STRAIT|2012-02-04|99|61|11|20120317,,,,
78|85|78|10|Lights|ELLIE GOULDING|2012-01-14|99|2|56|20120317,,,,
79|NEW|79|1|Springsteen|ERIC CHURCH|2012-03-17|79|19|22|20120317,,,,
80|72|72|3|When I'm Gone|WIZ KHALIFA|2012-03-03|81|72|3|20120317,,,,
81|87|55|15|The Trouble With Girls|SCOTTY McGREERY|2011-12-10|93|55|16|20120317,,,,
82|100|52|7|Faded|TYGA featuring LIL WAYNE|2012-02-04|52|33|22|20120317,,,,
83|98|83|9|Where I Come From|MONTGOMERY GENTRY|2012-01-21|94|71|15|20120317,,,,
84|84|69|9|Gotta Have It|JAY Z & KANYE WEST|2012-01-21|98|69|11|20120317,,,,
85|86|57|5|Mirror|LIL WAYNE featuring BRUNO MARS|2012-02-18|57|57|11|20120317,,,,
86|58|10|5|Give Me All Your Luvin'|MADONNA featuring NICKI MINAJ & M.I.A.|2012-02-18|13|10|5|20120317,,,,
87|99|64|16|Lonely Boy|THE BLACK KEYS|2011-12-03|94|64|19|20120317,,,,
88|NEW|88|1|Ayy Ladies|TRAVIS PORTER featuring TYGA|2012-03-17|88|53|19|20120317,,,,
89|62|62|2|Some Nights|FUN.|2012-03-10|62|3|56|20120317,,,,
90|NEW|90|1|4 AM|MELANIE FIONA|2012-03-17|90|81|6|20120317,,,,
91|88|61|11|I Do|YOUNG JEEZY featuring JAY-Z & ANDRE 3000|2012-01-07|61|61|15|20120317,,,,
92|NEW|92|1|UP!|LOVERANCE featuring IAMSU & SKIPPER or 50 CENT|2012-03-17|92|46|20|20120317,,,,
93|91|91|2|Make It Nasty|TYGA|2012-03-10|91|91|2|20120317,,,,
94|NEW|94|1|Magic|FUTURE featuring T.I.|2012-03-17|94|69|9|20120317,,,,
95|NEW|95|1|Mr. Wrong|MARY J. BLIGE featuring DRAKE|2012-03-17|95|89|5|20120317,,,,
96|95|95|2|Cough Syrup|YOUNG THE GIANT|2012-03-10|95|95|3|20120317,,,,
97|89|14|17|You Da One|RIHANNA|2011-11-26|73|14|20|20120317,,,,
98|NEW|98|1|Do It Like You|DIGGY featuring JEREMIH|2012-03-17|98|80|5|20120317,,,,
99|79|79|2|Shake It Out|FLORENCE + THE MACHINE|2012-03-10|79|72|4|20120317,,,,
100|NEW|100|1|Thank You|ESTELLE|2012-03-17|100|100|1|20120317,,,,
1|4|1|8|Stronger (What Doesn't Kill You)|KELLY CLARKSON|2012-01-21|58|1|35|20120310,,,,
2|2|1|16|Set Fire To The Rain|ADELE|2011-11-26|89|1|33|20120310,,,,
3|6|3|8|We Are Young|FUN. featuring JANELLE MONAE|2012-01-21|88|1|40|20120310,,,,
4|1|1|2|Part Of Me|KATY PERRY|2012-03-03|1|1|22|20120310,,,,
5|23|5|7|Glad You Came|THE WANTED|2012-01-28|85|3|37|20120310,,,,
6|8|1|23|We Found Love|RIHANNA featuring CALVIN HARRIS|2011-10-08|16|1|41|20120310,,,,
7|12|3|21|Good Feeling|FLO RIDA|2011-10-22|77|3|36|20120310,,,,
8|11|4|11|Turn Me On|DAVID GUETTA featuring NICKI MINAJ|2011-12-31|68|4|25|20120310,,,,
9|14|8|20|Young, Wild & Free|SNOOP DOGG & WIZ KHALIFA featuring BRUNO MARS|2011-10-29|10|7|32|20120310,,,
10|9|9|2|Starships|NICKI MINAJ|2012-03-03|9|5|31|20120310,,,,
11|NEW|11|1|So Good|B.O.B|2012-03-10|11|11|18|20120310,,,,
12|13|1|26|Sexy And I Know It|LMFAO|2011-09-17|76|1|42|20120310,,,,
13|17|13|16|International Love|PITBULL featuring CHRIS BROWN|2011-11-26|92|13|25|20120310,,,,
14|18|6|20|Domino|JESSIE J|2011-10-29|96|6|29|20120310,,,,
15|21|9|15|Take Care|DRAKE featuring RIHANNA|2011-12-03|9|7|34|20120310,,,,
16|27|16|8|Somebody That I Used To Know|GOTYE featuring KIMBRA|2012-01-21|91|1|59|20120310,,,,
17|19|16|15|The Motto|DRAKE featuring LIL WAYNE|2011-12-03|18|14|35|20120310,,,,
18|15|7|14|Rack City|TYGA|2011-12-10|94|7|25|20120310,,,,
19|10|10|2|Turn Up The Music|CHRIS BROWN|2012-03-03|10|10|20|20120310,,,,
20|16|3|22|It Will Rain|BRUNO MARS|2011-10-15|28|3|29|20120310,,,,
21|7|1|33|Someone Like You|ADELE|2011-07-30|97|1|38|20120310,,,,
22|26|12|11|Ass Back Home|GYM CLASS HEROES featuring NEON HITCH|2011-12-31|100|12|23|20120310,,,,
23|5|1|59|Rolling In The Deep|ADELE|2011-01-29|97|1|64|20120310,,,,
24|NEW|24|1|Good Girl|CARRIE UNDERWOOD|2012-03-10|24|18|20|20120310,,,,
25|24|5|29|Ni**as In Paris|JAY-Z & KANYE WEST|2011-08-27|75|5|36|20120310,,,,
26|29|1|48|Party Rock Anthem|LMFAO featuring LAUREN BENNETT & GOONROCK|2011-04-16|88|1|67|20120310,,,,
27|32|18|28|Not Over You|GAVIN DeGRAW|2011-09-03|99|18|34|20120310,,,,
28|31|1|36|Moves Like Jagger|MAROON 5 featuring CHRISTINA AGUILERA|2011-07-09|8|1|49|20120310,,,,
29|30|3|20|The One That Got Away|KATY PERRY|2011-10-29|94|3|24|20120310,,,,
30|3|3|3|I Will Always Love You|WHITNEY HOUSTON|2012-02-25|7|3|3|20120310,,,,
31|20|15|24|Paradise|COLDPLAY|2011-10-01|16|15|29|20120310,,,,
32|43|32|7|Drive By|TRAIN|2012-01-28|60|10|36|20120310,,,,
33|22|22|36|Love You Like A Love Song|SELENA GOMEZ & THE SCENE|2011-07-09|72|22|38|20120310,,,,
34|35|31|19|A Thousand Years|CHRISTINA PERRI|2011-11-05|74|31|26|20120310,,,,
35|45|35|5|Wild Ones|FLO RIDA featuring SIA|2012-02-11|100|5|33|20120310,,,,
36|37|4|26|Without You|DAVID GUETTA featuring USHER|2011-09-17|39|4|30|20120310,,,,
37|33|10|21|Dance (A$$)|BIG SEAN|2011-10-22|93|10|24|20120310,,,,
38|NEW|38|1|Call Me Maybe|CARLY RAE JEPSEN|2012-03-10|38|1|50|20120310,,,,
39|34|13|25|Work Out|J. COLE|2011-09-24|98|13|27|20120310,,,,
40|38|4|37|Stereo Hearts|GYM CLASS HEROES featuring ADAM LEVINE|2011-07-02|85|4|37|20120310,,,,
41|51|38|14|Tonight Is The Night|OUTASIGHT|2011-12-10|96|38|20|20120310,,,,
42|42|39|10|Strip|CHRIS BROWN featuring KEVIN McCALL|2012-01-07|92|37|19|20120310,,,,
43|40|22|22|I Don't Want To This Night To End|LUKE BRYAN|2011-10-15|90|22|23|20120310,,,,
44|52|44|9|A Woman Like You|LEE BRICE|2012-01-14|96|33|19|20120310,,,,
45|46|13|16|Ours|TAYLOR SWIFT|2011-11-26|13|13|20|20120310,,,,
46|77|46|3|Feel So Close|CALVIN HARRIS|2012-02-25|90|12|26|20120310,,,,
47|41|15|18|Red Solo Cup|TOBY KEITH|2011-11-12|37|15|20|20120310,,,,
48|55|48|12|Alone With You|JAKE OWEN|2011-12-24|90|41|20|20120310,,,,
49|60|49|5|Sorry For Party Rocking|LMFAO|2012-02-11|92|49|11|20120310,,,,
50|28|28|2|What Makes You Beautiful|ONE DIRECTION|2012-03-03|28|4|34|20120310,,,,
51|67|51|2|Rumour Has It|ADELE|2012-03-03|67|16|18|20120310,,,,
52|64|52|5|Over You|MIRANDA LAMBERT|2012-02-11|87|35|19|20120310,,,,
53|47|9|20|Make Me Proud|DRAKE featuring NICKI MINAJ|2011-10-29|97|9|20|20120310,,,,
54|62|54|7|Talk That Talk|RIHANNA featuring JAY-Z|2012-01-28|100|32|18|20120310,,,,
55|69|55|5|Drink On It|BLAKE SHELTON|2012-02-11|81|39|19|20120310,,,,
56|NEW|56|1|Fly / I Believe I Can Fly|GLEE CAST|2012-03-10|56|56|1|20120310,,,,
57|66|57|12|Love On Top|BEYONCE|2011-12-24|98|48|17|20120310,,,,
58|39|10|4|Give Me All Your Luvin'|MADONNA featuring NICKI MINAJ & M.I.A.|2012-02-18|13|10|5|20120310,,,,
59|57|44|16|Home|DIERKS BENTLEY|2011-11-26|70|44|20|20120310,,,,
60|61|54|9|You Gonna Fly|KEITH URBAN|2012-01-14|95|54|16|20120310,,,,
61|74|61|6|Dancin' Away With My Heart|LADY ANTEBELLUM|2012-02-04|96|46|18|20120310,,,,
62|NEW|62|1|Some Nights|FUN.|2012-03-10|62|3|56|20120310,,,,
63|NEW|63|1|Birthday Cake|RIHANNA featuring CHRIS BROWN|2012-03-10|63|24|20|20120310,,,,
64|59|8|8|I Won't Give Up|JASON MRAZ|2012-01-21|8|8|44|20120310,,,,
65|NEW|65|1|Cough Syrup|GLEE CAST|2012-03-10|65|65|1|20120310,,,,
66|NEW|66|1|What Doesn't KIll You (Stronger)|GLEE CAST|2012-03-10|66|66|1|20120310,,,,
67|71|52|13|Can't Get Enough|J. COLE featuring TREY SONGZ|2011-12-17|82|52|20|20120310,,,,
68|58|34|19|You|CHRIS YOUNG|2011-11-05|85|34|20|20120310,,,,
69|53|32|17|Blackout|BREATHE CAROLINA|2011-11-19|92|32|20|20120310,,,,
70|56|56|2|Safe & Sound|TAYLOR SWIFT featuring THE CIVIL WARS|2012-03-03|56|35|12|20120310,,,,
71|73|62|9|Reality|KENNY CHESNEY|2012-01-14|92|62|13|20120310,,,,
72|81|72|2|When I'm Gone|WIZ KHALIFA|2012-03-03|81|72|3|20120310,,,,
73|NEW|73|1|Here's To Us|GLEE CAST|2012-03-10|73|73|1|20120310,,,,
74|NEW|74|1|Mutha***** Up|TYGA featuring NICKI MINAJ|2012-03-10|74|74|1|20120310,,,,
75|70|38|18|Lotus Flower Bomb|WALE featuring MIGUEL|2011-11-12|87|38|20|20120310,,,,
76|89|76|3|Somethin' 'Bout A Truck|KIP MOORE|2012-02-25|89|29|20|20120310,,,,
77|75|60|15|Levels|AVICII|2011-12-03|66|60|20|20120310,,,,
78|54|54|3|Princess Of China|COLDPLAY featuring RIHANNA|2012-02-25|75|54|9|20120310,,,,
79|NEW|79|1|Shake It Out|FLORENCE + THE MACHINE|2012-03-10|79|72|4|20120310,,,,
80|80|74|5|Better Than I Used To Be|TIM McGRAW|2012-02-11|75|52|19|20120310,,,,
81|NEW|81|1|Climax|USHER|2012-03-10|81|17|20|20120310,,,,
82|63|63|2|Banjo|RASCAL FLATTS|2012-03-03|63|51|17|20120310,,,,
83|95|83|2|Bangarang|SKRILLEX featuring SIRAH|2012-03-03|95|72|12|20120310,,,,
84|78|69|8|Gotta Have It|JAY Z & KANYE WEST|2012-01-21|98|69|11|20120310,,,,
85|84|79|9|Lights|ELLIE GOULDING|2012-01-14|99|2|56|20120310,,,,
86|68|57|4|Mirror|LIL WAYNE featuring BRUNO MARS|2012-02-18|57|57|11|20120310,,,,
87|83|55|14|The Trouble With Girls|SCOTTY McGREERY|2011-12-10|93|55|16|20120310,,,,
88|82|61|10|I Do|YOUNG JEEZY featuring JAY-Z & ANDRE 3000|2012-01-07|61|61|15|20120310,,,,
89|72|14|16|You Da One|RIHANNA|2011-11-26|73|14|20|20120310,,,,
90|NEW|90|1|Glad You Came|GLEE CAST|2012-03-10|90|90|1|20120310,,,,
91|NEW|91|1|Make It Nasty|TYGA|2012-03-10|91|91|2|20120310,,,,
92|NEW|92|1|Fly Over States|JASON ALDEAN|2012-03-10|92|32|20|20120310,,,,
93|94|85|6|Love's Gonna Make It Alright|GEORGE STRAIT|2012-02-04|99|61|11|20120310,,,,
94|99|94|4|You Don't Know Her Like I Do|BRANTLEY GILBERT|2012-02-18|100|49|23|20120310,,,,
95|NEW|95|1|Cough Syrup|YOUNG THE GIANT|2012-03-10|95|95|3|20120310,,,,
96|97|96|3|Drank In My Cup|KIRKO BANGZ|2012-02-25|96|28|22|20120310,,,,
97|88|86|7|Don't Stop (Color On The Walls)|FOSTER THE PEOPLE|2012-01-28|97|86|7|20120310,,,,
98|93|84|8|Where I Come From|MONTGOMERY GENTRY|2012-01-21|94|71|15|20120310,,,,
99|96|64|15|Lonely Boy|THE BLACK KEYS|2011-12-03|94|64|19|20120310,,,,
100|91|52|6|Faded|TYGA featuring LIL WAYNE|2012-02-04|52|33|22|20120310,,,,
1|NEW|1|1|Part Of Me|KATY PERRY|2012-03-03|1|1|22|20120303,,,,
2|2|1|15|Set Fire To The Rain|ADELE|2011-11-26|89|1|33|20120303,,,,
3|7|3|2|I Will Always Love You|WHITNEY HOUSTON|2012-02-25|7|3|3|20120303,,,,
4|1|1|7|Stronger (What Doesn't Kill You)|KELLY CLARKSON|2012-01-21|58|1|35|20120303,,,,
5|17|1|58|Rolling In The Deep|ADELE|2011-01-29|97|1|64|20120303,,,,
6|3|3|7|We Are Young|FUN. featuring JANELLE MONAE|2012-01-21|88|1|40|20120303,,,,
7|11|1|32|Someone Like You|ADELE|2011-07-30|97|1|38|20120303,,,,
8|6|1|22|We Found Love|RIHANNA featuring CALVIN HARRIS|2011-10-08|16|1|41|20120303,,,,
9|NEW|9|1|Starships|NICKI MINAJ|2012-03-03|9|5|31|20120303,,,,
10|NEW|10|1|Turn Up The Music|CHRIS BROWN|2012-03-03|10|10|20|20120303,,,,
11|8|4|10|Turn Me On|DAVID GUETTA featuring NICKI MINAJ|2011-12-31|68|4|25|20120303,,,,
12|5|3|20|Good Feeling|FLO RIDA|2011-10-22|77|3|36|20120303,,,,
13|4|1|25|Sexy And I Know It|LMFAO|2011-09-17|76|1|42|20120303,,,,
14|12|8|19|Young, Wild & Free|SNOOP DOGG & WIZ KHALIFA featuring BRUNO MARS|2011-10-29|10|7|32|20120303,,,
15|9|7|13|Rack City|TYGA|2011-12-10|94|7|25|20120303,,,,
16|13|3|21|It Will Rain|BRUNO MARS|2011-10-15|28|3|29|20120303,,,,
17|16|13|15|International Love|PITBULL featuring CHRIS BROWN|2011-11-26|92|13|25|20120303,,,,
18|14|6|19|Domino|JESSIE J|2011-10-29|96|6|29|20120303,,,,
19|19|16|14|The Motto|DRAKE featuring LIL WAYNE|2011-12-03|18|14|35|20120303,,,,
20|29|15|23|Paradise|COLDPLAY|2011-10-01|16|15|29|20120303,,,,
21|22|9|14|Take Care|DRAKE featuring RIHANNA|2011-12-03|9|7|34|20120303,,,,
22|30|22|35|Love You Like A Love Song|SELENA GOMEZ & THE SCENE|2011-07-09|72|22|38|20120303,,,,
23|25|23|6|Glad You Came|THE WANTED|2012-01-28|85|3|37|20120303,,,,
24|20|5|28|Ni**as In Paris|JAY-Z & KANYE WEST|2011-08-27|75|5|36|20120303,,,,
25|35|25|2|I Wanna Dance With Somebody|WHITNEY HOUSTON|2012-02-25|35|25|2|20120303,,,,
26|15|12|10|Ass Back Home|GYM CLASS HEROES featuring NEON HITCH|2011-12-31|100|12|23|20120303,,,,
27|26|26|7|Somebody That I Used To Know|GOTYE featuring KIMBRA|2012-01-21|91|1|59|20120303,,,,
28|NEW|28|1|What Makes You Beautiful|ONE DIRECTION|2012-03-03|28|4|34|20120303,,,,
29|18|1|47|Party Rock Anthem|LMFAO featuring LAUREN BENNETT & GOONROCK|2011-04-16|88|1|67|20120303,,,,
30|21|3|19|The One That Got Away|KATY PERRY|2011-10-29|94|3|24|20120303,,,,
31|23|1|35|Moves Like Jagger|MAROON 5 featuring CHRISTINA AGUILERA|2011-07-09|8|1|49|20120303,,,,
32|24|18|27|Not Over You|GAVIN DeGRAW|2011-09-03|99|18|34|20120303,,,,
33|27|10|20|Dance (A$$)|BIG SEAN|2011-10-22|93|10|24|20120303,,,,
34|28|13|24|Work Out|J. COLE|2011-09-24|98|13|27|20120303,,,,
35|31|31|18|A Thousand Years|CHRISTINA PERRI|2011-11-05|74|31|26|20120303,,,,
36|41|36|2|Greatest Love Of All|WHITNEY HOUSTON|2012-02-25|41|36|2|20120303,,,,
37|32|4|25|Without You|DAVID GUETTA featuring USHER|2011-09-17|39|4|30|20120303,,,,
38|33|4|36|Stereo Hearts|GYM CLASS HEROES featuring ADAM LEVINE|2011-07-02|85|4|37|20120303,,,,
39|10|10|3|Give Me All Your Luvin'|MADONNA featuring NICKI MINAJ & M.I.A.|2012-02-18|13|10|5|20120303,,,,
40|34|22|21|I Don't Want To This Night To End|LUKE BRYAN|2011-10-15|90|22|23|20120303,,,,
41|36|15|17|Red Solo Cup|TOBY KEITH|2011-11-12|37|15|20|20120303,,,,
42|39|39|9|Strip|CHRIS BROWN featuring KEVIN McCALL|2012-01-07|92|37|19|20120303,,,,
43|43|43|6|Drive By|TRAIN|2012-01-28|60|10|36|20120303,,,,
44|38|28|20|I Like It Like That|HOT CHELLE RAE featuring NEW BOYZ|2011-10-22|51|28|20|20120303,,,,
45|57|45|4|Wild Ones|FLO RIDA featuring SIA|2012-02-11|100|5|33|20120303,,,,
46|47|13|15|Ours|TAYLOR SWIFT|2011-11-26|13|13|20|20120303,,,,
47|37|9|19|Make Me Proud|DRAKE featuring NICKI MINAJ|2011-10-29|97|9|20|20120303,,,,
48|50|7|42|Just A Kiss|LADY ANTEBELLUM|2011-05-21|7|7|42|20120303,,,,
49|NEW|49|1|How Will I Know|WHITNEY HOUSTON|2012-03-03|49|49|1|20120303,,,,
50|NEW|50|1|Runaway Baby|BRUNO MARS|2012-03-03|50|50|1|20120303,,,,
51|48|38|13|Tonight Is The Night|OUTASIGHT|2011-12-10|96|38|20|20120303,,,,
52|52|52|8|A Woman Like You|LEE BRICE|2012-01-14|96|33|19|20120303,,,,
53|45|32|16|Blackout|BREATHE CAROLINA|2011-11-19|92|32|20|20120303,,,,
54|75|54|2|Princess Of China|COLDPLAY featuring RIHANNA|2012-02-25|75|54|9|20120303,,,,
55|53|50|11|Alone With You|JAKE OWEN|2011-12-24|90|41|20|20120303,,,,
56|NEW|56|1|Safe & Sound|TAYLOR SWIFT featuring THE CIVIL WARS|2012-03-03|56|35|12|20120303,,,,
57|44|44|15|Home|DIERKS BENTLEY|2011-11-26|70|44|20|20120303,,,,
58|46|34|18|You|CHRIS YOUNG|2011-11-05|85|34|20|20120303,,,,
59|71|8|7|I Won't Give Up|JASON MRAZ|2012-01-21|8|8|44|20120303,,,,
60|62|60|4|Sorry For Party Rocking|LMFAO|2012-02-11|92|49|11|20120303,,,,
61|55|54|8|You Gonna Fly|KEITH URBAN|2012-01-14|95|54|16|20120303,,,,
62|59|59|6|Talk That Talk|RIHANNA featuring JAY-Z|2012-01-28|100|32|18|20120303,,,,
63|NEW|63|1|Banjo|RASCAL FLATTS|2012-03-03|63|51|17|20120303,,,,
64|61|61|4|Over You|MIRANDA LAMBERT|2012-02-11|87|35|19|20120303,,,,
65|42|42|16|Heartbeat|THE FRAY|2011-11-19|95|42|16|20120303,,,,
66|65|63|11|Love On Top|BEYONCE|2011-12-24|98|48|17|20120303,,,,
67|NEW|67|1|Rumour Has It|ADELE|2012-03-03|67|16|18|20120303,,,,
68|63|57|3|Mirror|LIL WAYNE featuring BRUNO MARS|2012-02-18|57|57|11|20120303,,,,
69|64|64|4|Drink On It|BLAKE SHELTON|2012-02-11|81|39|19|20120303,,,,
70|56|38|17|Lotus Flower Bomb|WALE featuring MIGUEL|2011-11-12|87|38|20|20120303,,,,
71|58|52|12|Can't Get Enough|J. COLE featuring TREY SONGZ|2011-12-17|82|52|20|20120303,,,,
72|54|14|15|You Da One|RIHANNA|2011-11-26|73|14|20|20120303,,,,
73|66|62|8|Reality|KENNY CHESNEY|2012-01-14|92|62|13|20120303,,,,
74|68|68|5|Dancin' Away With My Heart|LADY ANTEBELLUM|2012-02-04|96|46|18|20120303,,,,
75|60|60|14|Levels|AVICII|2011-12-03|66|60|20|20120303,,,,
76|67|61|19|I'm Gonna Love You Through It|MARTINA McBRIDE|2011-10-29|71|61|19|20120303,,,,
77|90|77|2|Feel So Close|CALVIN HARRIS|2012-02-25|90|12|26|20120303,,,,
78|69|69|7|Gotta Have It|JAY Z & KANYE WEST|2012-01-21|98|69|11|20120303,,,,
79|51|51|2|Ima Boss|MEEK MILL feat T.I., BIRDMAN, LIL WAYNE, DJ KHALED, RICK ROS|2012-02-25|51|51|2|20120303
80|74|74|4|Better Than I Used To Be|TIM McGRAW|2012-02-11|75|52|19|20120303,,,,
81|NEW|81|1|When I'm Gone|WIZ KHALIFA|2012-03-03|81|72|3|20120303,,,,
82|70|61|9|I Do|YOUNG JEEZY featuring JAY-Z & ANDRE 3000|2012-01-07|61|61|15|20120303,,,,
83|76|55|13|The Trouble With Girls|SCOTTY McGREERY|2011-12-10|93|55|16|20120303,,,,
84|79|79|8|Lights|ELLIE GOULDING|2012-01-14|99|2|56|20120303,,,,
85|NEW|85|1|Scary Monsters And Nice Sprites|SKRILLEX|2012-03-03|85|85|1|20120303,,,,
86|73|59|4|Stupid Hoe|NICKI MINAJ|2012-02-11|59|59|4|20120303,,,,
87|NEW|87|1|I Will Always Love You|GLEE CAST|2012-03-03|87|87|1|20120303,,,,
88|86|86|6|Don't Stop (Color On The Walls)|FOSTER THE PEOPLE|2012-01-28|97|86|7|20120303,,,,
89|89|89|2|Somethin' 'Bout A Truck|KIP MOORE|2012-02-25|89|29|20|20120303,,,,
90|NEW|90|1|I Can Only Imagine|DAVID GUETTA featuring CHRIS BROWN & LIL WAYNE|2012-03-03|90|90|1|20120303,,,,
91|82|52|5|Faded|TYGA featuring LIL WAYNE|2012-02-04|52|33|22|20120303,,,,
92|NEW|92|1|Stereo Hearts|GLEE CAST|2012-03-03|92|92|1|20120303,,,,
93|84|84|7|Where I Come From|MONTGOMERY GENTRY|2012-01-21|94|71|15|20120303,,,,
94|85|85|5|Love's Gonna Make It Alright|GEORGE STRAIT|2012-02-04|99|61|11|20120303,,,,
95|NEW|95|1|Bangarang|SKRILLEX featuring SIRAH|2012-03-03|95|72|12|20120303,,,,
96|78|64|14|Lonely Boy|THE BLACK KEYS|2011-12-03|94|64|19|20120303,,,,
97|96|96|2|Drank In My Cup|KIRKO BANGZ|2012-02-25|96|28|22|20120303,,,,
98|72|72|5|No Church In The Wild|JAY-Z & KANYE WEST featuring FRANK OCEAN|2012-02-04|100|72|5|20120303,,,,
99|95|95|3|You Don't Know Her Like I Do|BRANTLEY GILBERT|2012-02-18|100|49|23|20120303,,,,
100|NEW|100|1|Raise Your Weapon|DEADMAU5 featuring GRETA SVABO BECH|2012-03-03|100|100|1|20120303,,,,
1|1|1|6|Stronger (What Doesn't Kill You)|KELLY CLARKSON|2012-01-21|58|1|35|20120225,,,,
2|2|1|14|Set Fire To The Rain|ADELE|2011-11-26|89|1|33|20120225,,,,
3|41|3|6|We Are Young|FUN. featuring JANELLE MONAE|2012-01-21|88|1|40|20120225,,,,
4|9|1|24|Sexy And I Know It|LMFAO|2011-09-17|76|1|42|20120225,,,,
5|3|3|19|Good Feeling|FLO RIDA|2011-10-22|77|3|36|20120225,,,,
6|4|1|21|We Found Love|RIHANNA featuring CALVIN HARRIS|2011-10-08|16|1|41|20120225,,,,
7|NEW|7|1|I Will Always Love You|WHITNEY HOUSTON|2012-02-25|7|3|3|20120225,,,,
8|5|4|9|Turn Me On|DAVID GUETTA featuring NICKI MINAJ|2011-12-31|68|4|25|20120225,,,,
9|7|7|12|Rack City|TYGA|2011-12-10|94|7|25|20120225,,,,
10|13|10|2|Give Me All Your Luvin'|MADONNA featuring NICKI MINAJ & M.I.A.|2012-02-18|13|10|5|20120225,,,,
11|22|1|31|Someone Like You|ADELE|2011-07-30|97|1|38|20120225,,,,
12|8|8|18|Young, Wild & Free|SNOOP DOGG & WIZ KHALIFA featuring BRUNO MARS|2011-10-29|10|7|32|20120225,,,
13|10|3|20|It Will Rain|BRUNO MARS|2011-10-15|28|3|29|20120225,,,,
14|6|6|18|Domino|JESSIE J|2011-10-29|96|6|29|20120225,,,,
15|12|12|9|Ass Back Home|GYM CLASS HEROES featuring NEON HITCH|2011-12-31|100|12|23|20120225,,,,
16|15|13|14|International Love|PITBULL featuring CHRIS BROWN|2011-11-26|92|13|25|20120225,,,,
17|44|1|57|Rolling In The Deep|ADELE|2011-01-29|97|1|64|20120225,,,,
18|20|1|46|Party Rock Anthem|LMFAO featuring LAUREN BENNETT & GOONROCK|2011-04-16|88|1|67|20120225,,,,
19|16|16|13|The Motto|DRAKE featuring LIL WAYNE|2011-12-03|18|14|35|20120225,,,,
