Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
36|34|6|29|Only Wanna Be With You|HOOTIE AND THE BLOWFISH|1995-08-05|30|6|32|19960217,,,,,,
37|39|10|29|Carnival|NATALIE MERCHANT|1995-08-05|51|10|31|19960217,,,,,,
38|35|29|11|Natural One|FOLK IMPLOSION|1995-12-09|54|29|20|19960217,,,,,,
39|33|7|28|Back For Good|TAKE THAT|1995-08-12|63|7|30|19960217,,,,,,
40|36|7|9|I Got Id / Long Road|PEARL JAM|1995-12-23|7|7|20|19960217,,,,,,
41|48|41|11|We Got It|IMMATURE|1995-12-09|95|37|20|19960217,,,,,,
42|44|42|4|Feels So Good|LINA SANTIAGO|1996-01-27|64|35|20|19960217,,,,,,
43|37|3|23|Runaway|JANET JACKSON|1995-09-16|6|3|24|19960217,,,,,,
44|38|1|35|Kiss From A Rose|SEAL|1995-06-24|87|1|36|19960217,,,,,,
45|41|8|48|Run-Around|BLUES TRAVELLER|1995-03-25|80|8|49|19960217,,,,,,
46|46|46|5|Cumbersome|SEVEN MARY THREE|1996-01-20|59|39|20|19960217,,,,,,
47|43|34|16|Blessed|ELTON JOHN|1995-11-04|87|34|20|19960217,,,,,,
48|51|48|6|Visions Of A Sunset|SHAWN STOCKMAN|1996-01-13|70|45|15|19960217,,,,,,
49|55|49|2|Get Money|JUNIOR M.A.F.I.A. featuring THE NOTORIOUS B.I.G.|1996-02-10|55|17|20|19960217,,,,,,
50|49|22|17|Dreaming Of You|SELENA|1995-10-28|38|22|20|19960217,,,,,,
51|47|22|15|Bullet With Butterfly Wings|THE SMASHING PUMPKINS|1995-11-11|28|22|20|19960217,,,,,,
52|45|45|7|Let's Play House|THA DOGG POUND featuring MICHEL'LE|1996-01-06|63|45|16|19960217,,,,,,
53|53|53|10|Just A Girl|NO DOUBT|1995-12-16|84|23|29|19960217,,,,,,
54|52|47|14|Ridin' Low|L.A.D.|1995-11-18|94|47|20|19960217,,,,,,
55|42|15|15|Beautiful Life|ACE OF BASE|1995-11-11|30|15|20|19960217,,,,,,
56|50|31|16|Love U 4 Life|JODECI|1995-11-04|90|31|20|19960217,,,,,,
57|54|4|14|You Remind Me Of Something|R. KELLY|1995-11-18|4|4|20|19960217,,,,,,
58|78|58|2|All The Things|JOE|1996-02-10|78|11|20|19960217,,,,,,
59|64|59|3|Who Do U Love|DEBORAH COX|1996-02-03|74|17|20|19960217,,,,,,
60|60|60|3|Everyday And Everynight|YVETTE MICHELE|1996-02-03|69|60|10|19960217,,,,,,
61|61|61|7|Where Do U Want Me To Put It|SOLO|1996-01-06|86|50|18|19960217,,,,,,
62|62|62|5|Stayin' Alive|N-TRANCE|1996-01-20|90|62|17|19960217,,,,,,
63|NEW|63|1|Promises Broken|SOUL ASYLUM|1996-02-17|63|63|5|19960217,,,,,,
64|56|56|17|I Miss You|MONIFAH|1995-10-28|85|56|20|19960217,,,,,,
65|58|24|11|Too Hot|COOLIO|1995-12-09|43|24|15|19960217,,,,,,
66|NEW|66|1|Can't Be Wasting My Time|MONA LISA|1996-02-17|66|65|13|19960217,,,,,,
67|59|8|19|Who Can I Run To|XSCAPE|1995-10-14|27|8|20|19960217,,,,,,
68|57|44|10|Get Together|BIG MOUNTAIN|1995-12-16|65|44|13|19960217,,,,,,
69|80|69|2|Keep Tryin'|GROOVE THEORY|1996-02-10|80|64|12|19960217,,,,,,
70|70|70|5|Energy|DEVONE|1996-01-20|92|70|9|19960217,,,,,,
71|69|60|5|Caught A Little Sneeze|TORI AMOS|1996-01-20|70|60|13|19960217,,,,,,
72|79|72|5|All Cried Out|DENINE WITH COLLAGE'S ADAM MARANO|1996-01-20|91|72|11|19960217,,,,,,
73|68|60|16|Max-A-Million|SEXUAL HEALING|1995-11-04|81|60|20|19960217,,,,,,
74|65|17|21|I'll Be There For You / This House Is Not A Home|THE REMBRANDTS|1995-09-30|18|17|25|19960217,,,,,,
75|75|75|3|Leflaur Leflah Eshkuska|HELTAH SKELTAH|1996-02-03|80|75|6|19960217,,,,,,
76|66|46|20|Danger|BLAHZAY BLAHZAY|1995-10-07|97|46|20|19960217,,,,,,
77|67|39|19|Cell Therapy|GOODIE MOB|1995-10-14|81|39|20|19960217,,,,,,
78|72|63|14|Throw Your Hands Up|L.V.|1995-11-18|89|63|16|19960217,,,,,,
79|76|53|16|Cruisin'|D'ANGELO|1995-11-04|89|53|18|19960217,,,,,,
80|74|74|9|It Matters To Me|FAITH HILL|1995-12-23|96|74|16|19960217,,,,,,
81|82|65|15|I Will Rememeber You|SARAH McLACHLAN|1995-11-11|94|65|20|19960217,,,,,,
82|85|76|10|Beware Of My Crew|L.B.C. CREW|1995-12-16|92|75|20|19960217,,,,,,
83|71|45|9|Just Tah Let U Know|EAZY-E|1995-12-23|51|45|12|19960217,,,,,,
84|73|58|12|When Love And Hate Collide|DEF LEPPARD|1995-12-02|70|58|14|19960217,,,,,,
85|87|82|4|Everybody Be Somebody|RUFFNECK|1996-01-27|89|82|7|19960217,,,,,,
86|NEW|86|1|Microphone Master|DAS EFX|1996-02-17|86|86|3|19960217,,,,,,
87|84|69|17|We've Got It Going On|BACKSTREET BOYS|1995-10-28|97|69|22|19960217,,,,,,
88|83|13|18|I'd Lie For You (And That's The Truth)|MEAT LOAF|1995-10-21|35|13|20|19960217,,,,,,
89|89|72|20|Solitude|EDWIN McCAIN|1995-10-07|95|72|20|19960217,,,,,,
90|NEW|90|1|I Will Survive|CHANTAY SAVAGE|1996-02-17|90|24|20|19960217,,,,,,
91|77|6|8|Free As A Bird|THE BEATLES|1995-12-30|10|6|11|19960217,,,,,,
92|90|58|19|Magic Carper Ride|MIGHTY DUB CATS|1995-10-14|90|58|20|19960217,,,,,,
93|NEW|93|1|Not A Dry Eye In The House|MEAT LOAF|1996-02-17|93|82|4|19960217,,,,,,
"94|96|94|2|Insensitive (From ""Bed Of Roses"")|JANN ARDEN|1996-02-10|96|12|40|19960217",,,,,,
95|88|88|6|Celebration|FUN FACTORY|1996-01-13|99|88|12|19960217,,,,,,
96|86|54|16|Hooked On You|SILK|1995-11-04|79|54|18|19960217,,,,,,
97|NEW|97|1|A Thin Line Between Love And Hate|H-TOWN|1996-02-17|97|37|20|19960217,,,,,,
98|91|52|18|Automatic Lover|MC SAR & REAL McCOY|1995-10-21|67|52|19|19960217,,,,,,
99|94|62|11|East 1999|BONE THUGS-N-HARMONY|1995-12-09|94|62|13|19960217,,,,,,
100|92|74|12|Fast Life|KOOL G RAP|1995-12-02|92|74|12|19960217,,,,,,
1|1|1|11|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960210,,,,,,
2|2|1|12|Exhale (Shoop Shoop)|WHITNEY HOUSTON|1995-11-25|1|1|21|19960210,,,,,,
3|3|3|27|Missing|EVERYTHING BUT THE GIRL|1995-08-12|94|2|55|19960210,,,,,,
4|4|4|10|One Of us|JOAN OSBORNE|1995-12-09|26|4|22|19960210,,,,,,
5|5|3|13|Hey Lover|LL COOL J|1995-11-18|30|3|21|19960210,,,,,,
6|21|6|3|Not Goin' Cry|MARY J. BLIGE|1996-01-27|59|2|20|19960210,,,,,,
7|6|5|18|Name|GOO GOO DOLLS|1995-10-14|22|5|36|19960210,,,,,,
8|8|8|14|Be My Lover|LA BOUCHE|1995-11-11|85|6|38|19960210,,,,,,
9|10|9|9|Nobody Knows|TONY RICH PROJECT|1995-12-16|79|2|47|19960210,,,,,,
10|7|5|26|Breakfast At Tiffany's|DEEP BLUE SOMETHING|1995-08-19|90|5|36|19960210,,,,,,
11|9|7|17|Before You Walk Out Of My Life / Like This And Like That|MONICA|1995-10-21|51|7|28|19960210,,,,,,
12|NEW|12|1|Follow You Down / Til' I Hear It From You|GIN BLOSSOMS|1996-02-10|12|9|46|19960210,,,,,,
13|14|13|7|Sittin' Up In My Room|BRANDY|1995-12-30|46|2|33|19960210,,,,,,
14|15|14|14|Time|HOOTIE AND THE BLOWFISH|1995-11-11|62|14|26|19960210,,,,,,
15|18|15|3|Wonderwall|OASIS|1996-01-27|21|8|20|19960210,,,,,,
16|12|12|10|Tonite's Tha Night|KRIS KROSS|1995-12-09|44|12|20|19960210,,,,,,
17|16|16|19|Anything|3T|1995-10-07|73|15|33|19960210,,,,,,
18|11|6|10|You'll See|MADONNA|1995-12-09|8|6|20|19960210,,,,,,
19|13|5|13|Diggin' On You|TLC|1995-11-18|12|5|20|19960210,,,,,,
20|NEW|20|1|1979|THE SMASHING PUMPKINS|1996-02-10|20|12|22|19960210,,,,,,
21|22|21|13|The World I Know|COLLECTIVE SOUL|1995-11-18|73|19|34|19960210,,,,,,
22|20|5|25|Tell Me|GROOVE THEORY|1995-08-26|63|5|33|19960210,,,,,,
23|19|1|20|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19960210,,,,,,
24|24|24|10|Wonder|NATALIE MERCHANT|1995-12-09|57|20|38|19960210,,,,,,
25|25|25|19|Hook|BLUES TRAVELLER|1995-10-07|93|23|34|19960210,,,,,,
26|17|1|26|Gangsta's Paradise|COOLIO featuring L.V.|1995-08-19|28|1|38|19960210,,,,,,
27|28|21|10|Soon As I Get Home|FAITH EVANS|1995-12-09|40|21|20|19960210,,,,,,
28|23|6|37|As I Lay Me Down|SOPHIE B. HAWKINS|1995-06-03|96|6|44|19960210,,,,,,
29|27|26|17|Set U Free|PLANET SOUL|1995-10-21|84|26|26|19960210,,,,,,
30|31|30|3|Glycerine|BUSH|1996-01-27|39|28|20|19960210,,,,,,
31|34|10|32|Roll To Me|DEL AMITRI|1995-07-08|90|10|36|19960210,,,,,,
32|36|32|9|No One Else|TOTAL|1995-12-16|45|22|20|19960210,,,,,,
33|26|7|27|Back For Good|TAKE THAT|1995-08-12|63|7|30|19960210,,,,,,
34|30|6|28|Only Wanna Be With You|HOOTIE AND THE BLOWFISH|1995-08-05|30|6|32|19960210,,,,,,
35|29|29|10|Natural One|FOLK IMPLOSION|1995-12-09|54|29|20|19960210,,,,,,
36|32|7|8|I Got Id / Long Road|PEARL JAM|1995-12-23|7|7|20|19960210,,,,,,
37|33|3|22|Runaway|JANET JACKSON|1995-09-16|6|3|24|19960210,,,,,,
38|38|1|34|Kiss From A Rose|SEAL|1995-06-24|87|1|36|19960210,,,,,,
39|35|10|28|Carnival|NATALIE MERCHANT|1995-08-05|51|10|31|19960210,,,,,,
40|44|40|7|Fu-Gee-La|FUGEES|1995-12-30|89|29|20|19960210,,,,,,
41|39|8|47|Run-Around|BLUES TRAVELLER|1995-03-25|80|8|49|19960210,,,,,,
42|37|15|14|Beautiful Life|ACE OF BASE|1995-11-11|30|15|20|19960210,,,,,,
43|40|34|15|Blessed|ELTON JOHN|1995-11-04|87|34|20|19960210,,,,,,
44|52|44|3|Feels So Good|LINA SANTIAGO|1996-01-27|64|35|20|19960210,,,,,,
45|45|45|6|Let's Play House|THA DOGG POUND featuring MICHEL'LE|1996-01-06|63|45|16|19960210,,,,,,
46|46|46|4|Cumbersome|SEVEN MARY THREE|1996-01-20|59|39|20|19960210,,,,,,
47|41|22|14|Bullet With Butterfly Wings|THE SMASHING PUMPKINS|1995-11-11|28|22|20|19960210,,,,,,
48|51|48|10|We Got It|IMMATURE|1995-12-09|95|37|20|19960210,,,,,,
49|42|22|16|Dreaming Of You|SELENA|1995-10-28|38|22|20|19960210,,,,,,
50|48|31|15|Love U 4 Life|JODECI|1995-11-04|90|31|20|19960210,,,,,,
51|53|51|5|Visions Of A Sunset|SHAWN STOCKMAN|1996-01-13|70|45|15|19960210,,,,,,
52|49|47|13|Ridin' Low|L.A.D.|1995-11-18|94|47|20|19960210,,,,,,
53|57|53|9|Just A Girl|NO DOUBT|1995-12-16|84|23|29|19960210,,,,,,
54|43|4|13|You Remind Me Of Something|R. KELLY|1995-11-18|4|4|20|19960210,,,,,,
55|NEW|55|1|Get Money|JUNIOR M.A.F.I.A. featuring THE NOTORIOUS B.I.G.|1996-02-10|55|17|20|19960210,,,,,,
56|56|56|16|I Miss You|MONIFAH|1995-10-28|85|56|20|19960210,,,,,,
57|47|44|9|Get Together|BIG MOUNTAIN|1995-12-16|65|44|13|19960210,,,,,,
58|54|24|10|Too Hot|COOLIO|1995-12-09|43|24|15|19960210,,,,,,
59|55|8|18|Who Can I Run To|XSCAPE|1995-10-14|27|8|20|19960210,,,,,,
60|69|60|2|Everyday And Everynight|YVETTE MICHELE|1996-02-03|69|60|10|19960210,,,,,,
61|66|61|6|Where Do U Want Me To Put It|SOLO|1996-01-06|86|50|18|19960210,,,,,,
62|62|62|4|Stayin' Alive|N-TRANCE|1996-01-20|90|62|17|19960210,,,,,,
63|58|49|15|Where Ever You Are|TERRY ELLIS|1995-11-04|75|49|15|19960210,,,,,,
64|74|64|2|Who Do U Love|DEBORAH COX|1996-02-03|74|17|20|19960210,,,,,,
65|67|17|20|I'll Be There For You / This House Is Not A Home|THE REMBRANDTS|1995-09-30|18|17|25|19960210,,,,,,
66|61|46|19|Danger|BLAHZAY BLAHZAY|1995-10-07|97|46|20|19960210,,,,,,
67|59|39|18|Cell Therapy|GOODIE MOB|1995-10-14|81|39|20|19960210,,,,,,
68|71|60|15|Max-A-Million|SEXUAL HEALING|1995-11-04|81|60|20|19960210,,,,,,
69|60|60|4|Caught A Little Sneeze|TORI AMOS|1996-01-20|70|60|13|19960210,,,,,,
70|77|70|4|Energy|DEVONE|1996-01-20|92|70|9|19960210,,,,,,
71|64|45|8|Just Tah Let U Know|EAZY-E|1995-12-23|51|45|12|19960210,,,,,,
72|65|63|13|Throw Your Hands Up|L.V.|1995-11-18|89|63|16|19960210,,,,,,
73|68|58|11|When Love And Hate Collide|DEF LEPPARD|1995-12-02|70|58|14|19960210,,,,,,
74|75|74|8|It Matters To Me|FAITH HILL|1995-12-23|96|74|16|19960210,,,,,,
75|80|75|2|Leflaur Leflah Eshkuska|HELTAH SKELTAH|1996-02-03|80|75|6|19960210,,,,,,
76|70|53|15|Cruisin'|D'ANGELO|1995-11-04|89|53|18|19960210,,,,,,
77|63|6|7|Free As A Bird|THE BEATLES|1995-12-30|10|6|11|19960210,,,,,,
78|NEW|78|1|All The Things|JOE|1996-02-10|78|11|20|19960210,,,,,,
79|81|79|4|All Cried Out|DENINE WITH COLLAGE'S ADAM MARANO|1996-01-20|91|72|11|19960210,,,,,,
80|NEW|80|1|Keep Tryin'|GROOVE THEORY|1996-02-10|80|64|12|19960210,,,,,,
81|76|65|20|Boom Boom Boom|OUTHERE BROTHERS|1995-09-30|100|65|20|19960210,,,,,,
82|73|65|14|I Will Rememeber You|SARAH McLACHLAN|1995-11-11|94|65|20|19960210,,,,,,
83|72|13|17|I'd Lie For You (And That's The Truth)|MEAT LOAF|1995-10-21|35|13|20|19960210,,,,,,
84|84|69|16|We've Got It Going On|BACKSTREET BOYS|1995-10-28|97|69|22|19960210,,,,,,
85|96|76|9|Beware Of My Crew|L.B.C. CREW|1995-12-16|92|75|20|19960210,,,,,,
86|78|54|15|Hooked On You|SILK|1995-11-04|79|54|18|19960210,,,,,,
87|82|82|3|Everybody Be Somebody|RUFFNECK|1996-01-27|89|82|7|19960210,,,,,,
88|92|88|5|Celebration|FUN FACTORY|1996-01-13|99|88|12|19960210,,,,,,
89|89|72|19|Solitude|EDWIN McCAIN|1995-10-07|95|72|20|19960210,,,,,,
90|85|58|18|Magic Carper Ride|MIGHTY DUB CATS|1995-10-14|90|58|20|19960210,,,,,,
91|91|52|17|Automatic Lover|MC SAR & REAL McCOY|1995-10-21|67|52|19|19960210,,,,,,
92|83|74|11|Fast Life|KOOL G RAP|1995-12-02|92|74|12|19960210,,,,,,
93|87|63|14|Hurricane|THE CLICK|1995-11-11|63|63|14|19960210,,,,,,
94|90|62|10|East 1999|BONE THUGS-N-HARMONY|1995-12-09|94|62|13|19960210,,,,,,
95|93|45|18|Throw Your Set In The Air|CYPRESS HILL|1995-10-14|53|45|18|19960210,,,,,,
"96|NEW|96|1|Insensitive (From ""Bed Of Roses"")|JANN ARDEN|1996-02-10|96|12|40|19960210",,,,,,
97|86|46|11|I Remember|BOYZ II MEN|1995-12-02|86|46|11|19960210,,,,,,
98|94|71|12|Roselia|BETTER THAN EZRA|1995-11-25|94|71|12|19960210,,,,,,
99|97|97|2|Daughter|PEARL JAM|1996-02-03|97|97|2|19960210,,,,,,
100|88|37|18|Incarcerated Scarfaces / Ice Cream|RAEKWON|1995-10-14|64|37|18|19960210,,,,,,
1|1|1|10|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960203,,,,,,
2|2|1|11|Exhale (Shoop Shoop)|WHITNEY HOUSTON|1995-11-25|1|1|21|19960203,,,,,,
3|3|3|26|Missing|EVERYTHING BUT THE GIRL|1995-08-12|94|2|55|19960203,,,,,,
4|6|4|9|One Of us|JOAN OSBORNE|1995-12-09|26|4|22|19960203,,,,,,
5|4|3|12|Hey Lover|LL COOL J|1995-11-18|30|3|21|19960203,,,,,,
6|5|5|17|Name|GOO GOO DOLLS|1995-10-14|22|5|36|19960203,,,,,,
7|7|5|25|Breakfast At Tiffany's|DEEP BLUE SOMETHING|1995-08-19|90|5|36|19960203,,,,,,
8|10|8|13|Be My Lover|LA BOUCHE|1995-11-11|85|6|38|19960203,,,,,,
9|9|7|16|Before You Walk Out Of My Life / Like This And Like That|MONICA|1995-10-21|51|7|28|19960203,,,,,,
10|12|10|8|Nobody Knows|TONY RICH PROJECT|1995-12-16|79|2|47|19960203,,,,,,
11|8|6|9|You'll See|MADONNA|1995-12-09|8|6|20|19960203,,,,,,
12|17|12|9|Tonite's Tha Night|KRIS KROSS|1995-12-09|44|12|20|19960203,,,,,,
13|11|5|12|Diggin' On You|TLC|1995-11-18|12|5|20|19960203,,,,,,
14|20|14|6|Sittin' Up In My Room|BRANDY|1995-12-30|46|2|33|19960203,,,,,,
15|14|14|13|Time|HOOTIE AND THE BLOWFISH|1995-11-11|62|14|26|19960203,,,,,,
16|18|16|18|Anything|3T|1995-10-07|73|15|33|19960203,,,,,,
17|15|1|25|Gangsta's Paradise|COOLIO featuring L.V.|1995-08-19|28|1|38|19960203,,,,,,
18|21|18|2|Wonderwall|OASIS|1996-01-27|21|8|20|19960203,,,,,,
19|13|1|19|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19960203,,,,,,
20|16|5|24|Tell Me|GROOVE THEORY|1995-08-26|63|5|33|19960203,,,,,,
21|59|21|2|Not Goin' Cry|MARY J. BLIGE|1996-01-27|59|2|20|19960203,,,,,,
22|23|22|12|The World I Know|COLLECTIVE SOUL|1995-11-18|73|19|34|19960203,,,,,,
23|19|6|36|As I Lay Me Down|SOPHIE B. HAWKINS|1995-06-03|96|6|44|19960203,,,,,,
24|29|24|9|Wonder|NATALIE MERCHANT|1995-12-09|57|20|38|19960203,,,,,,
25|31|25|18|Hook|BLUES TRAVELLER|1995-10-07|93|23|34|19960203,,,,,,
26|24|7|26|Back For Good|TAKE THAT|1995-08-12|63|7|30|19960203,,,,,,
27|26|26|16|Set U Free|PLANET SOUL|1995-10-21|84|26|26|19960203,,,,,,
28|38|21|9|Soon As I Get Home|FAITH EVANS|1995-12-09|40|21|20|19960203,,,,,,
29|33|29|9|Natural One|FOLK IMPLOSION|1995-12-09|54|29|20|19960203,,,,,,
30|28|6|27|Only Wanna Be With You|HOOTIE AND THE BLOWFISH|1995-08-05|30|6|32|19960203,,,,,,
31|39|31|2|Glycerine|BUSH|1996-01-27|39|28|20|19960203,,,,,,
32|27|7|7|I Got Id / Long Road|PEARL JAM|1995-12-23|7|7|20|19960203,,,,,,
33|22|3|21|Runaway|JANET JACKSON|1995-09-16|6|3|24|19960203,,,,,,
34|25|10|31|Roll To Me|DEL AMITRI|1995-07-08|90|10|36|19960203,,,,,,
35|32|10|27|Carnival|NATALIE MERCHANT|1995-08-05|51|10|31|19960203,,,,,,
36|37|36|8|No One Else|TOTAL|1995-12-16|45|22|20|19960203,,,,,,
37|30|15|13|Beautiful Life|ACE OF BASE|1995-11-11|30|15|20|19960203,,,,,,
38|34|1|33|Kiss From A Rose|SEAL|1995-06-24|87|1|36|19960203,,,,,,
39|36|8|46|Run-Around|BLUES TRAVELLER|1995-03-25|80|8|49|19960203,,,,,,
40|42|34|14|Blessed|ELTON JOHN|1995-11-04|87|34|20|19960203,,,,,,
41|40|22|13|Bullet With Butterfly Wings|THE SMASHING PUMPKINS|1995-11-11|28|22|20|19960203,,,,,,
42|41|22|15|Dreaming Of You|SELENA|1995-10-28|38|22|20|19960203,,,,,,
43|35|4|12|You Remind Me Of Something|R. KELLY|1995-11-18|4|4|20|19960203,,,,,,
44|50|44|6|Fu-Gee-La|FUGEES|1995-12-30|89|29|20|19960203,,,,,,
45|45|45|5|Let's Play House|THA DOGG POUND featuring MICHEL'LE|1996-01-06|63|45|16|19960203,,,,,,
46|48|46|3|Cumbersome|SEVEN MARY THREE|1996-01-20|59|39|20|19960203,,,,,,
47|44|44|8|Get Together|BIG MOUNTAIN|1995-12-16|65|44|13|19960203,,,,,,
48|46|31|14|Love U 4 Life|JODECI|1995-11-04|90|31|20|19960203,,,,,,
49|47|47|12|Ridin' Low|L.A.D.|1995-11-18|94|47|20|19960203,,,,,,
50|43|20|39|December|COLLECTIVE SOUL|1995-05-13|58|20|39|19960203,,,,,,
51|51|51|9|We Got It|IMMATURE|1995-12-09|95|37|20|19960203,,,,,,
52|64|52|2|Feels So Good|LINA SANTIAGO|1996-01-27|64|35|20|19960203,,,,,,
53|54|53|4|Visions Of A Sunset|SHAWN STOCKMAN|1996-01-13|70|45|15|19960203,,,,,,
54|53|24|9|Too Hot|COOLIO|1995-12-09|43|24|15|19960203,,,,,,
55|52|8|17|Who Can I Run To|XSCAPE|1995-10-14|27|8|20|19960203,,,,,,
56|56|56|15|I Miss You|MONIFAH|1995-10-28|85|56|20|19960203,,,,,,
57|58|57|8|Just A Girl|NO DOUBT|1995-12-16|84|23|29|19960203,,,,,,
58|55|49|14|Where Ever You Are|TERRY ELLIS|1995-11-04|75|49|15|19960203,,,,,,
59|61|39|17|Cell Therapy|GOODIE MOB|1995-10-14|81|39|20|19960203,,,,,,
60|60|60|3|Caught A Little Sneeze|TORI AMOS|1996-01-20|70|60|13|19960203,,,,,,
61|65|46|18|Danger|BLAHZAY BLAHZAY|1995-10-07|97|46|20|19960203,,,,,,
62|74|62|3|Stayin' Alive|N-TRANCE|1996-01-20|90|62|17|19960203,,,,,,
63|57|6|6|Free As A Bird|THE BEATLES|1995-12-30|10|6|11|19960203,,,,,,
64|62|45|7|Just Tah Let U Know|EAZY-E|1995-12-23|51|45|12|19960203,,,,,,
65|63|63|12|Throw Your Hands Up|L.V.|1995-11-18|89|63|16|19960203,,,,,,
66|73|66|5|Where Do U Want Me To Put It|SOLO|1996-01-06|86|50|18|19960203,,,,,,
67|70|17|19|I'll Be There For You / This House Is Not A Home|THE REMBRANDTS|1995-09-30|18|17|25|19960203,,,,,,
68|67|58|10|When Love And Hate Collide|DEF LEPPARD|1995-12-02|70|58|14|19960203,,,,,,
69|NEW|69|1|Everyday And Everynight|YVETTE MICHELE|1996-02-03|69|60|10|19960203,,,,,,
70|71|53|14|Cruisin'|D'ANGELO|1995-11-04|89|53|18|19960203,,,,,,
71|72|60|14|Max-A-Million|SEXUAL HEALING|1995-11-04|81|60|20|19960203,,,,,,
72|68|13|16|I'd Lie For You (And That's The Truth)|MEAT LOAF|1995-10-21|35|13|20|19960203,,,,,,
73|69|65|13|I Will Rememeber You|SARAH McLACHLAN|1995-11-11|94|65|20|19960203,,,,,,
74|NEW|74|1|Who Do U Love|DEBORAH COX|1996-02-03|74|17|20|19960203,,,,,,
75|80|75|7|It Matters To Me|FAITH HILL|1995-12-23|96|74|16|19960203,,,,,,
76|84|65|19|Boom Boom Boom|OUTHERE BROTHERS|1995-09-30|100|65|20|19960203,,,,,,
77|91|77|3|Energy|DEVONE|1996-01-20|92|70|9|19960203,,,,,,
78|75|54|14|Hooked On You|SILK|1995-11-04|79|54|18|19960203,,,,,,
79|76|18|20|Do You Sleep?|LISA LOEB & NINE STORIES|1995-09-23|47|18|20|19960203,,,,,,
80|NEW|80|1|Leflaur Leflah Eshkuska|HELTAH SKELTAH|1996-02-03|80|75|6|19960203,,,,,,
81|85|81|3|All Cried Out|DENINE WITH COLLAGE'S ADAM MARANO|1996-01-20|91|72|11|19960203,,,,,,
82|89|82|2|Everybody Be Somebody|RUFFNECK|1996-01-27|89|82|7|19960203,,,,,,
83|87|74|10|Fast Life|KOOL G RAP|1995-12-02|92|74|12|19960203,,,,,,
84|82|69|15|We've Got It Going On|BACKSTREET BOYS|1995-10-28|97|69|22|19960203,,,,,,
85|81|58|17|Magic Carper Ride|MIGHTY DUB CATS|1995-10-14|90|58|20|19960203,,,,,,
86|77|46|10|I Remember|BOYZ II MEN|1995-12-02|86|46|11|19960203,,,,,,
87|88|63|13|Hurricane|THE CLICK|1995-11-11|63|63|14|19960203,,,,,,
88|78|37|17|Incarcerated Scarfaces / Ice Cream|RAEKWON|1995-10-14|64|37|18|19960203,,,,,,
89|79|72|18|Solitude|EDWIN McCAIN|1995-10-07|95|72|20|19960203,,,,,,
90|93|62|9|East 1999|BONE THUGS-N-HARMONY|1995-12-09|94|62|13|19960203,,,,,,
91|86|52|16|Automatic Lover|MC SAR & REAL McCOY|1995-10-21|67|52|19|19960203,,,,,,
92|95|92|4|Celebration|FUN FACTORY|1996-01-13|99|88|12|19960203,,,,,,
93|96|45|17|Throw Your Set In The Air|CYPRESS HILL|1995-10-14|53|45|18|19960203,,,,,,
94|83|71|11|Roselia|BETTER THAN EZRA|1995-11-25|94|71|12|19960203,,,,,,
95|90|74|8|I'm Outta Here|SHANIA TWAIN|1995-12-16|94|74|8|19960203,,,,,,
96|92|76|8|Beware Of My Crew|L.B.C. CREW|1995-12-16|92|75|20|19960203,,,,,,
97|NEW|97|1|Daughter|PEARL JAM|1996-02-03|97|97|2|19960203,,,,,,
98|94|65|19|A Mover La Colita|ARTIE THE 1 MAN PARTY|1995-09-30|69|65|19|19960203,,,,,,
99|97|87|5|Can't Really Be Gone|TIM McGRAW|1996-01-06|94|87|5|19960203,,,,,,
100|100|54|26|Summertime In The LBC|DOVE SHACK|1995-08-12|90|54|26|19960203,,,,,,
1|1|1|9|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960127,,,,,,
2|2|1|10|Exhale (Shoop Shoop)|WHITNEY HOUSTON|1995-11-25|1|1|21|19960127,,,,,,
3|4|3|25|Missing|EVERYTHING BUT THE GIRL|1995-08-12|94|2|55|19960127,,,,,,
4|3|3|11|Hey Lover|LL COOL J|1995-11-18|30|3|21|19960127,,,,,,
5|6|5|16|Name|GOO GOO DOLLS|1995-10-14|22|5|36|19960127,,,,,,
6|8|6|8|One Of us|JOAN OSBORNE|1995-12-09|26|4|22|19960127,,,,,,
7|5|5|24|Breakfast At Tiffany's|DEEP BLUE SOMETHING|1995-08-19|90|5|36|19960127,,,,,,
8|10|6|8|You'll See|MADONNA|1995-12-09|8|6|20|19960127,,,,,,
9|11|7|15|Before You Walk Out Of My Life / Like This And Like That|MONICA|1995-10-21|51|7|28|19960127,,,,,,
10|16|10|12|Be My Lover|LA BOUCHE|1995-11-11|85|6|38|19960127,,,,,,
11|7|5|11|Diggin' On You|TLC|1995-11-18|12|5|20|19960127,,,,,,
12|22|12|7|Nobody Knows|TONY RICH PROJECT|1995-12-16|79|2|47|19960127,,,,,,
13|12|1|18|Fantasy|MARIAH CAREY|1995-09-30|1|1|25|19960127,,,,,,
