Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
100|95|36|20|Body & Soul|ANITA BAKER|1994-09-03|52|36|20|19950114,,
1|1|1|8|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19950107,,
2|4|2|9|Creep|TLC|1994-11-12|71|1|32|19950107,,
3|2|1|17|Here Comes The Hotstepper|INI KAMOZE|1994-09-17|97|1|30|19950107,,
4|3|3|20|Another Night|MC SAR & THE REAL McCOY|1994-08-27|77|3|45|19950107,,
5|5|4|15|Always|BON JOVI|1994-10-01|91|4|32|19950107,,
6|6|6|15|I Wanna Be Down|BRANDY|1994-10-01|61|6|28|19950107,,
7|8|7|12|Before I Let You Go|BLACKSTREET|1994-10-22|94|7|27|19950107,,
8|9|8|27|Tootsee Roll|69 BOYZ|1994-07-09|100|8|38|19950107,,
9|7|1|22|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19950107,,
10|11|8|12|You Want This / 70's Love Groove|JANET JACKSON|1994-10-22|60|8|22|19950107,,
11|10|10|23|I'm The Only Love|MELISSA ETHERIDGE|1994-08-06|96|8|40|19950107,,
12|14|12|4|Take A Bow|MADONNA|1994-12-17|45|1|30|19950107,,
13|13|13|17|Sukiyaki|4PM|1994-09-17|90|8|32|19950107,,
14|15|14|18|Short Dick Man|20 FINGERS|1994-09-10|85|14|30|19950107,,
15|12|3|14|Secret|MADONNA|1994-10-08|30|3|22|19950107,,
16|16|16|19|You Gotta Be|DES'REE|1994-09-03|90|5|44|19950107,,
17|17|2|23|All I Wanna Do|SHERYL CROW|1994-08-06|84|2|33|19950107,,
18|19|18|14|Practice What You Preach|BARRY WHITE|1994-10-08|85|18|21|19950107,,
19|29|19|7|Constantly|IMMATURE|1994-11-26|73|16|20|19950107,,
20|18|13|16|Turn The Beat Around|GLORIA ESTEFAN|1994-09-24|94|13|25|19950107,,
21|22|21|9|Rhythm Of The Night|CORONA|1994-11-12|84|11|27|19950107,,
22|24|22|6|You Don't Know How It Feels|TOM PETTY|1994-12-03|69|13|22|19950107,,
23|20|16|22|I'll Stand By You|PRETENDERS|1994-08-13|81|16|30|19950107,,
24|23|23|9|The Sweetest Days|VANESSA WILLIAMS|1994-11-12|83|18|23|19950107,,
25|25|25|14|Hold My Hand|HOOTIE AND THE BLOWFISH|1994-10-08|95|10|44|19950107,,
26|21|11|33|100% Pure Love|CRYSTAL WATERS|1994-05-28|89|11|45|19950107,,
27|31|27|20|New Age Girl|DEADEYE DICK|1994-08-27|89|27|27|19950107,,
28|28|28|7|Every Day Of The Week|JADE|1994-11-26|53|20|22|19950107,,
29|26|14|22|December 1963 (Oh What A Night)|FOUR SEASONS|1994-08-13|79|14|27|19950107,,
30|33|30|15|How Many Ways|TONI BRAXTON|1994-10-01|94|28|21|19950107,,
31|35|9|22|Flava In Ya Ear|CRAIG MACK|1994-08-13|68|9|25|19950107,,
32|27|20|12|Living In A Danger|ACE OF BASE|1994-10-22|53|20|20|19950107,,
33|34|29|10|Be Happy|MARY J. BLIGE|1994-11-05|82|29|20|19950107,,
34|41|34|5|If You Love Me|BROWNSTONE|1994-12-10|79|8|27|19950107,,
35|39|22|17|Thuggish Ruggish Bone|BONE THUGS-N-HARMONY|1994-09-17|73|22|20|19950107,,
36|32|21|16|What's The Frequency Kenneth?|R.E.M.|1994-09-24|54|21|20|19950107,,
37|40|37|8|I Never Seen A Man Cry|SCARFACE|1994-11-19|72|37|17|19950107,,
38|30|5|24|Never Lie|IMMATURE|1994-07-30|86|5|26|19950107,,
39|36|4|30|When Can I See You|BABYFACE|1994-06-18|70|4|36|19950107,,
40|42|36|16|Playaz Club|RAPPIN' 4-TAY|1994-09-24|84|36|21|19950107,,
41|49|28|14|U Will Know|B.M.U.|1994-10-08|75|28|20|19950107,,
42|51|42|6|Do You See|WARREN G|1994-12-03|73|42|13|19950107,,
43|47|43|8|Foolin' Around|CHANGING FACES|1994-11-19|96|38|20|19950107,,
44|44|44|6|I Miss You|N II U|1994-12-03|91|22|20|19950107,,
45|45|45|9|Bring The Pain|METHOD MAN|1994-11-12|76|45|20|19950107,,
46|37|3|33|Wild Night|JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO|1994-05-28|88|3|42|19950107,,
47|38|28|7|Shame|ZHANE|1994-11-26|64|28|15|19950107,,
48|48|48|9|Blind Man|AEROSMITH|1994-11-12|78|48|14|19950107,,
49|52|37|13|Fa All Y'All|DA BRAT|1994-10-15|79|37|18|19950107,,
50|43|38|11|When We Dance|STING|1994-10-29|81|38|18|19950107,,
51|50|18|20|Far Behind|CANDLEBOX|1994-08-27|58|18|23|19950107,,
52|46|46|7|Mental Picture|JON SECADA|1994-11-26|99|29|20|19950107,,
53|56|53|7|House Of Love|AMY GRANT & VINCE GILL|1994-11-26|96|37|21|19950107,,
54|53|50|12|The Most Beautifullest Thing In The World|KEITH MURRAY|1994-10-22|93|50|18|19950107,,
55|62|55|2|Sympathy For The Devil|GUNS N'ROSES|1994-12-31|62|55|8|19950107,,
56|55|18|20|Circle Of Life|ELTON JOHN|1994-08-27|85|18|20|19950107,,
57|60|57|10|Black Coffee|HEAVY D AND THE BOYZ|1994-11-05|70|57|15|19950107,,
58|66|58|5|Kitty Kitty|69 BOYZ|1994-12-10|83|51|20|19950107,,
59|59|59|5|Always And Forever|LUTHER VANDROSS|1994-12-10|95|58|18|19950107,,
60|68|60|3|Puckup Man|JOE DIFFIE|1994-12-24|83|60|5|19950107,,
61|57|29|15|Lucas With The Lid Off|LUCAS|1994-10-01|70|29|19|19950107,,
62|54|41|11|Dance Naked|JOHN MELLENCAMP|1994-10-29|89|41|17|19950107,,
63|63|27|20|Juicy|NOTORIOUS B.I.G.|1994-08-27|62|27|20|19950107,,
64|64|64|5|Mishale|ANDRU DONALDS|1994-12-10|92|38|19|19950107,,
65|65|65|10|Get Ready For This|2 UNLIMITED|1994-11-05|85|38|27|19950107,,
66|58|41|15|Something's Always Wrong|TOAD THE WET SPROCKET|1994-10-01|76|41|20|19950107,,
67|73|67|2|Get Down|CRAIG MACK|1994-12-31|73|38|20|19950107,,
68|61|61|5|Doll Parts|HOLE|1994-12-10|65|58|12|19950107,,
69|67|6|19|At Your Best (You Are Love)|AALIYAH|1994-09-03|69|6|20|19950107,,
70|70|2|18|Endless Love|LUTHER VANDROSS & MARIAH CAREY|1994-09-10|31|2|20|19950107,,
71|NEW|71|1|Candy Rain|SOUL FOR REAL|1995-01-07|71|2|25|19950107,,
72|72|31|11|Get Over It|EAGLES|1994-10-29|61|31|14|19950107,,
73|81|73|2|Strong Enough|SHERYL CROW|1994-12-31|81|5|26|19950107,,
74|74|62|13|Get Up On It|KEITH SWEAT|1994-10-15|91|62|16|19950107,,
75|91|75|5|Redneck Stomp|JEFF FOXWORTHY|1994-12-10|94|75|10|19950107,,
76|69|59|8|Girl You'll Be A Woman Soon|URGE OVERKILL|1994-11-19|81|59|11|19950107,,
77|71|70|12|(I Could Only) Whisper Your Name|HARRY CONNICK JR.|1994-10-22|84|67|20|19950107,,
78|80|78|4|Till You Love Me|REBA McENTIRE|1994-12-17|94|78|10|19950107,,
79|77|44|19|Fade Into You|MAZZY STAR|1994-09-03|92|44|20|19950107,,
80|86|80|7|Biological Didn't Bother|SHAQUILLE O'NEAL|1994-11-26|95|78|11|19950107,,
81|76|71|9|I Can Go Deep|SILK|1994-11-12|96|71|15|19950107,,
82|75|75|4|In The House Of Stone And Light|MARTIN PAGE|1994-12-17|87|14|35|19950107,,
83|83|83|4|She Don't Use Jelly|FLAMING LIPS|1994-12-17|91|55|20|19950107,,
84|78|77|11|Tic Toc|LORDS OF THE UNDERGROUND|1994-10-29|92|73|15|19950107,,
85|85|85|2|Don't Say Goodbye Girl|TEVIN CAMPBELL|1994-12-31|85|71|7|19950107,,
86|87|86|2|I Apologize|ANITA BAKER|1994-12-31|87|74|12|19950107,,
87|84|54|20|But It's Alright|HUEY LEWIS AND THE NEWS|1994-08-27|91|54|20|19950107,,
88|96|67|12|Breakdown|FU-SCHNICKENS|1994-10-22|79|67|20|19950107,,
89|89|89|3|Whatcha Want|NINE|1994-12-24|97|50|17|19950107,,
90|90|90|3|Promise Me|LIL' SUZY|1994-12-24|93|62|18|19950107,,
91|NEW|91|1|Santa Claus Boogie|TRACTORS|1995-01-07|91|91|1|19950107,,
92|79|60|13|Out Of Tears|ROLLING STONES|1994-10-15|81|60|15|19950107,,
93|NEW|93|1|(She's Got) Skillz|ALL-4-ONE|1995-01-07|93|57|20|19950107,,
94|93|91|3|Pimp Of The Year|DRU DOWN|1994-12-24|91|65|14|19950107,,
95|99|36|19|Body & Soul|ANITA BAKER|1994-09-03|52|36|20|19950107,,
96|92|92|3|Bad Reputation|FREDDY JOHNSTON|1994-12-24|95|54|12|19950107,,
97|97|57|15|Undone - The Sweater Song|WEEZER|1994-10-01|93|57|16|19950107,,
98|82|74|6|Missing You|STEVE PERRY|1994-12-03|87|74|6|19950107,,
99|94|89|4|You Suck|MURMURS|1994-12-17|89|89|7|19950107,,
100|88|84|9|Picture Postcards From L.A.|JOSHUA KADISON|1994-11-12|92|84|9|19950107,,
1|2|1|7|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19941231,,
2|1|1|16|Here Comes The Hotstepper|INI KAMOZE|1994-09-17|97|1|30|19941231,,
3|3|3|19|Another Night|MC SAR & THE REAL McCOY|1994-08-27|77|3|45|19941231,,
4|5|4|8|Creep|TLC|1994-11-12|71|1|32|19941231,,
5|4|4|14|Always|BON JOVI|1994-10-01|91|4|32|19941231,,
6|7|6|14|I Wanna Be Down|BRANDY|1994-10-01|61|6|28|19941231,,
7|6|1|21|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941231,,
8|10|8|11|Before I Let You Go|BLACKSTREET|1994-10-22|94|7|27|19941231,,
9|13|9|26|Tootsee Roll|69 BOYZ|1994-07-09|100|8|38|19941231,,
10|11|10|22|I'm The Only Love|MELISSA ETHERIDGE|1994-08-06|96|8|40|19941231,,
11|8|8|11|You Want This / 70's Love Groove|JANET JACKSON|1994-10-22|60|8|22|19941231,,
12|9|3|13|Secret|MADONNA|1994-10-08|30|3|22|19941231,,
13|14|13|16|Sukiyaki|4PM|1994-09-17|90|8|32|19941231,,
14|18|14|3|Take A Bow|MADONNA|1994-12-17|45|1|30|19941231,,
15|17|15|17|Short Dick Man|20 FINGERS|1994-09-10|85|14|30|19941231,,
16|16|16|18|You Gotta Be|DES'REE|1994-09-03|90|5|44|19941231,,
17|12|2|22|All I Wanna Do|SHERYL CROW|1994-08-06|84|2|33|19941231,,
18|15|13|15|Turn The Beat Around|GLORIA ESTEFAN|1994-09-24|94|13|25|19941231,,
19|20|18|13|Practice What You Preach|BARRY WHITE|1994-10-08|85|18|21|19941231,,
20|21|16|21|I'll Stand By You|PRETENDERS|1994-08-13|81|16|30|19941231,,
21|19|11|32|100% Pure Love|CRYSTAL WATERS|1994-05-28|89|11|45|19941231,,
22|26|22|8|Rhythm Of The Night|CORONA|1994-11-12|84|11|27|19941231,,
23|23|23|8|The Sweetest Days|VANESSA WILLIAMS|1994-11-12|83|18|23|19941231,,
24|34|24|5|You Don't Know How It Feels|TOM PETTY|1994-12-03|69|13|22|19941231,,
25|31|25|13|Hold My Hand|HOOTIE AND THE BLOWFISH|1994-10-08|95|10|44|19941231,,
26|24|14|21|December 1963 (Oh What A Night)|FOUR SEASONS|1994-08-13|79|14|27|19941231,,
27|27|20|11|Living In A Danger|ACE OF BASE|1994-10-22|53|20|20|19941231,,
28|28|28|6|Every Day Of The Week|JADE|1994-11-26|53|20|22|19941231,,
29|39|29|6|Constantly|IMMATURE|1994-11-26|73|16|20|19941231,,
30|22|5|23|Never Lie|IMMATURE|1994-07-30|86|5|26|19941231,,
31|35|31|19|New Age Girl|DEADEYE DICK|1994-08-27|89|27|27|19941231,,
32|25|21|15|What's The Frequency Kenneth?|R.E.M.|1994-09-24|54|21|20|19941231,,
33|30|30|14|How Many Ways|TONI BRAXTON|1994-10-01|94|28|21|19941231,,
34|37|29|9|Be Happy|MARY J. BLIGE|1994-11-05|82|29|20|19941231,,
35|32|9|21|Flava In Ya Ear|CRAIG MACK|1994-08-13|68|9|25|19941231,,
36|33|4|29|When Can I See You|BABYFACE|1994-06-18|70|4|36|19941231,,
37|29|3|32|Wild Night|JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO|1994-05-28|88|3|42|19941231,,
38|36|28|6|Shame|ZHANE|1994-11-26|64|28|15|19941231,,
39|38|22|16|Thuggish Ruggish Bone|BONE THUGS-N-HARMONY|1994-09-17|73|22|20|19941231,,
40|43|40|7|I Never Seen A Man Cry|SCARFACE|1994-11-19|72|37|17|19941231,,
41|58|41|4|If You Love Me|BROWNSTONE|1994-12-10|79|8|27|19941231,,
42|40|36|15|Playaz Club|RAPPIN' 4-TAY|1994-09-24|84|36|21|19941231,,
43|41|38|10|When We Dance|STING|1994-10-29|81|38|18|19941231,,
44|55|44|5|I Miss You|N II U|1994-12-03|91|22|20|19941231,,
45|45|45|8|Bring The Pain|METHOD MAN|1994-11-12|76|45|20|19941231,,
46|53|46|6|Mental Picture|JON SECADA|1994-11-26|99|29|20|19941231,,
47|54|47|7|Foolin' Around|CHANGING FACES|1994-11-19|96|38|20|19941231,,
48|49|48|8|Blind Man|AEROSMITH|1994-11-12|78|48|14|19941231,,
49|47|28|13|U Will Know|B.M.U.|1994-10-08|75|28|20|19941231,,
50|46|18|19|Far Behind|CANDLEBOX|1994-08-27|58|18|23|19941231,,
51|52|51|5|Do You See|WARREN G|1994-12-03|73|42|13|19941231,,
52|44|37|12|Fa All Y'All|DA BRAT|1994-10-15|79|37|18|19941231,,
53|50|50|11|The Most Beautifullest Thing In The World|KEITH MURRAY|1994-10-22|93|50|18|19941231,,
54|51|41|10|Dance Naked|JOHN MELLENCAMP|1994-10-29|89|41|17|19941231,,
55|48|18|19|Circle Of Life|ELTON JOHN|1994-08-27|85|18|20|19941231,,
56|63|56|6|House Of Love|AMY GRANT & VINCE GILL|1994-11-26|96|37|21|19941231,,
57|56|29|14|Lucas With The Lid Off|LUCAS|1994-10-01|70|29|19|19941231,,
58|57|41|14|Something's Always Wrong|TOAD THE WET SPROCKET|1994-10-01|76|41|20|19941231,,
59|67|59|4|Always And Forever|LUTHER VANDROSS|1994-12-10|95|58|18|19941231,,
60|65|60|9|Black Coffee|HEAVY D AND THE BOYZ|1994-11-05|70|57|15|19941231,,
61|62|61|4|Doll Parts|HOLE|1994-12-10|65|58|12|19941231,,
62|NEW|62|1|Sympathy For The Devil|GUNS N'ROSES|1994-12-31|62|55|8|19941231,,
63|61|27|19|Juicy|NOTORIOUS B.I.G.|1994-08-27|62|27|20|19941231,,
64|75|64|4|Mishale|ANDRU DONALDS|1994-12-10|92|38|19|19941231,,
65|72|65|9|Get Ready For This|2 UNLIMITED|1994-11-05|85|38|27|19941231,,
66|71|66|4|Kitty Kitty|69 BOYZ|1994-12-10|83|51|20|19941231,,
67|64|6|18|At Your Best (You Are Love)|AALIYAH|1994-09-03|69|6|20|19941231,,
68|83|68|2|Puckup Man|JOE DIFFIE|1994-12-24|83|60|5|19941231,,
69|59|59|7|Girl You'll Be A Woman Soon|URGE OVERKILL|1994-11-19|81|59|11|19941231,,
70|66|2|17|Endless Love|LUTHER VANDROSS & MARIAH CAREY|1994-09-10|31|2|20|19941231,,
71|73|70|11|(I Could Only) Whisper Your Name|HARRY CONNICK JR.|1994-10-22|84|67|20|19941231,,
72|70|31|10|Get Over It|EAGLES|1994-10-29|61|31|14|19941231,,
73|NEW|73|1|Get Down|CRAIG MACK|1994-12-31|73|38|20|19941231,,
74|69|62|12|Get Up On It|KEITH SWEAT|1994-10-15|91|62|16|19941231,,
75|79|75|3|In The House Of Stone And Light|MARTIN PAGE|1994-12-17|87|14|35|19941231,,
76|76|71|8|I Can Go Deep|SILK|1994-11-12|96|71|15|19941231,,
77|68|44|18|Fade Into You|MAZZY STAR|1994-09-03|92|44|20|19941231,,
78|81|77|10|Tic Toc|LORDS OF THE UNDERGROUND|1994-10-29|92|73|15|19941231,,
79|77|60|12|Out Of Tears|ROLLING STONES|1994-10-15|81|60|15|19941231,,
80|86|80|3|Till You Love Me|REBA McENTIRE|1994-12-17|94|78|10|19941231,,
81|NEW|81|1|Strong Enough|SHERYL CROW|1994-12-31|81|5|26|19941231,,
82|74|74|5|Missing You|STEVE PERRY|1994-12-03|87|74|6|19941231,,
83|84|83|3|She Don't Use Jelly|FLAMING LIPS|1994-12-17|91|55|20|19941231,,
84|78|54|19|But It's Alright|HUEY LEWIS AND THE NEWS|1994-08-27|91|54|20|19941231,,
85|NEW|85|1|Don't Say Goodbye Girl|TEVIN CAMPBELL|1994-12-31|85|71|7|19941231,,
86|82|82|6|Biological Didn't Bother|SHAQUILLE O'NEAL|1994-11-26|95|78|11|19941231,,
87|NEW|87|1|I Apologize|ANITA BAKER|1994-12-31|87|74|12|19941231,,
88|85|84|8|Picture Postcards From L.A.|JOSHUA KADISON|1994-11-12|92|84|9|19941231,,
89|97|89|2|Whatcha Want|NINE|1994-12-24|97|50|17|19941231,,
90|93|90|2|Promise Me|LIL' SUZY|1994-12-24|93|62|18|19941231,,
91|98|91|4|Redneck Stomp|JEFF FOXWORTHY|1994-12-10|94|75|10|19941231,,
92|95|92|2|Bad Reputation|FREDDY JOHNSTON|1994-12-24|95|54|12|19941231,,
93|91|91|2|Pimp Of The Year|DRU DOWN|1994-12-24|91|65|14|19941231,,
94|89|89|3|You Suck|MURMURS|1994-12-17|89|89|7|19941231,,
95|80|78|12|Super Nova|LIZ PHAIR|1994-10-15|94|78|12|19941231,,
96|94|67|11|Breakdown|FU-SCHNICKENS|1994-10-22|79|67|20|19941231,,
97|92|57|14|Undone - The Sweater Song|WEEZER|1994-10-01|93|57|16|19941231,,
98|90|84|9|I See It Now|TRACY LAWRENCE|1994-11-05|92|84|9|19941231,,
99|87|36|18|Body & Soul|ANITA BAKER|1994-09-03|52|36|20|19941231,,
100|88|85|7|Back Up Off Me!|DR. DRE & ED LOVER|1994-11-19|86|85|7|19941231,,
1|1|1|15|Here Comes The Hotstepper|INI KAMOZE|1994-09-17|97|1|30|19941224,,
2|2|1|6|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19941224,,
3|3|3|18|Another Night|MC SAR & THE REAL McCOY|1994-08-27|77|3|45|19941224,,
4|4|4|13|Always|BON JOVI|1994-10-01|91|4|32|19941224,,
5|5|5|7|Creep|TLC|1994-11-12|71|1|32|19941224,,
6|6|1|20|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941224,,
7|9|7|13|I Wanna Be Down|BRANDY|1994-10-01|61|6|28|19941224,,
8|10|8|10|You Want This / 70's Love Groove|JANET JACKSON|1994-10-22|60|8|22|19941224,,
9|7|3|12|Secret|MADONNA|1994-10-08|30|3|22|19941224,,
10|12|10|10|Before I Let You Go|BLACKSTREET|1994-10-22|94|7|27|19941224,,
11|11|11|21|I'm The Only Love|MELISSA ETHERIDGE|1994-08-06|96|8|40|19941224,,
12|8|2|21|All I Wanna Do|SHERYL CROW|1994-08-06|84|2|33|19941224,,
13|14|12|25|Tootsee Roll|69 BOYZ|1994-07-09|100|8|38|19941224,,
14|15|14|15|Sukiyaki|4PM|1994-09-17|90|8|32|19941224,,
15|13|13|14|Turn The Beat Around|GLORIA ESTEFAN|1994-09-24|94|13|25|19941224,,
16|20|16|17|You Gotta Be|DES'REE|1994-09-03|90|5|44|19941224,,
17|21|17|16|Short Dick Man|20 FINGERS|1994-09-10|85|14|30|19941224,,
18|45|18|2|Take A Bow|MADONNA|1994-12-17|45|1|30|19941224,,
19|16|11|31|100% Pure Love|CRYSTAL WATERS|1994-05-28|89|11|45|19941224,,
20|19|18|12|Practice What You Preach|BARRY WHITE|1994-10-08|85|18|21|19941224,,
21|18|16|20|I'll Stand By You|PRETENDERS|1994-08-13|81|16|30|19941224,,
22|17|5|22|Never Lie|IMMATURE|1994-07-30|86|5|26|19941224,,
23|25|23|7|The Sweetest Days|VANESSA WILLIAMS|1994-11-12|83|18|23|19941224,,
24|22|14|20|December 1963 (Oh What A Night)|FOUR SEASONS|1994-08-13|79|14|27|19941224,,
25|24|21|14|What's The Frequency Kenneth?|R.E.M.|1994-09-24|54|21|20|19941224,,
26|35|26|7|Rhythm Of The Night|CORONA|1994-11-12|84|11|27|19941224,,
27|23|20|10|Living In A Danger|ACE OF BASE|1994-10-22|53|20|20|19941224,,
28|30|28|5|Every Day Of The Week|JADE|1994-11-26|53|20|22|19941224,,
29|29|3|31|Wild Night|JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO|1994-05-28|88|3|42|19941224,,
30|31|30|13|How Many Ways|TONI BRAXTON|1994-10-01|94|28|21|19941224,,
31|34|31|12|Hold My Hand|HOOTIE AND THE BLOWFISH|1994-10-08|95|10|44|19941224,,
32|27|9|20|Flava In Ya Ear|CRAIG MACK|1994-08-13|68|9|25|19941224,,
33|26|4|28|When Can I See You|BABYFACE|1994-06-18|70|4|36|19941224,,
34|37|34|4|You Don't Know How It Feels|TOM PETTY|1994-12-03|69|13|22|19941224,,
35|33|31|18|New Age Girl|DEADEYE DICK|1994-08-27|89|27|27|19941224,,
36|28|28|5|Shame|ZHANE|1994-11-26|64|28|15|19941224,,
37|32|29|8|Be Happy|MARY J. BLIGE|1994-11-05|82|29|20|19941224,,
38|36|22|15|Thuggish Ruggish Bone|BONE THUGS-N-HARMONY|1994-09-17|73|22|20|19941224,,
39|52|39|5|Constantly|IMMATURE|1994-11-26|73|16|20|19941224,,
40|39|36|14|Playaz Club|RAPPIN' 4-TAY|1994-09-24|84|36|21|19941224,,
41|38|38|9|When We Dance|STING|1994-10-29|81|38|18|19941224,,
42|42|25|44|Come To My Window|MELISSA ETHERIDGE|1994-02-26|92|25|44|19941224,,
43|57|43|6|I Never Seen A Man Cry|SCARFACE|1994-11-19|72|37|17|19941224,,
44|40|37|11|Fa All Y'All|DA BRAT|1994-10-15|79|37|18|19941224,,
45|54|45|7|Bring The Pain|METHOD MAN|1994-11-12|76|45|20|19941224,,
46|43|18|18|Far Behind|CANDLEBOX|1994-08-27|58|18|23|19941224,,
47|44|28|12|U Will Know|B.M.U.|1994-10-08|75|28|20|19941224,,
48|46|18|18|Circle Of Life|ELTON JOHN|1994-08-27|85|18|20|19941224,,
49|55|49|7|Blind Man|AEROSMITH|1994-11-12|78|48|14|19941224,,
50|51|50|10|The Most Beautifullest Thing In The World|KEITH MURRAY|1994-10-22|93|50|18|19941224,,
51|41|41|9|Dance Naked|JOHN MELLENCAMP|1994-10-29|89|41|17|19941224,,
52|66|52|4|Do You See|WARREN G|1994-12-03|73|42|13|19941224,,
53|63|53|5|Mental Picture|JON SECADA|1994-11-26|99|29|20|19941224,,
54|62|54|6|Foolin' Around|CHANGING FACES|1994-11-19|96|38|20|19941224,,
55|64|55|4|I Miss You|N II U|1994-12-03|91|22|20|19941224,,
56|47|29|13|Lucas With The Lid Off|LUCAS|1994-10-01|70|29|19|19941224,,
57|53|41|13|Something's Always Wrong|TOAD THE WET SPROCKET|1994-10-01|76|41|20|19941224,,
58|71|58|3|If You Love Me|BROWNSTONE|1994-12-10|79|8|27|19941224,,
59|59|59|6|Girl You'll Be A Woman Soon|URGE OVERKILL|1994-11-19|81|59|11|19941224,,
60|61|18|20|Lucky One|AMY GRANT|1994-08-13|90|18|20|19941224,,
61|56|27|18|Juicy|NOTORIOUS B.I.G.|1994-08-27|62|27|20|19941224,,
62|65|62|3|Doll Parts|HOLE|1994-12-10|65|58|12|19941224,,
63|72|63|5|House Of Love|AMY GRANT & VINCE GILL|1994-11-26|96|37|21|19941224,,
64|48|6|17|At Your Best (You Are Love)|AALIYAH|1994-09-03|69|6|20|19941224,,
65|60|60|8|Black Coffee|HEAVY D AND THE BOYZ|1994-11-05|70|57|15|19941224,,
66|58|2|16|Endless Love|LUTHER VANDROSS & MARIAH CAREY|1994-09-10|31|2|20|19941224,,
67|86|67|3|Always And Forever|LUTHER VANDROSS|1994-12-10|95|58|18|19941224,,
68|68|44|17|Fade Into You|MAZZY STAR|1994-09-03|92|44|20|19941224,,
69|69|62|11|Get Up On It|KEITH SWEAT|1994-10-15|91|62|16|19941224,,
70|67|31|9|Get Over It|EAGLES|1994-10-29|61|31|14|19941224,,
71|81|71|3|Kitty Kitty|69 BOYZ|1994-12-10|83|51|20|19941224,,
72|76|72|8|Get Ready For This|2 UNLIMITED|1994-11-05|85|38|27|19941224,,
73|70|70|10|(I Could Only) Whisper Your Name|HARRY CONNICK JR.|1994-10-22|84|67|20|19941224,,
74|74|74|4|Missing You|STEVE PERRY|1994-12-03|87|74|6|19941224,,
75|80|75|3|Mishale|ANDRU DONALDS|1994-12-10|92|38|19|19941224,,
76|78|71|7|I Can Go Deep|SILK|1994-11-12|96|71|15|19941224,,
77|77|60|11|Out Of Tears|ROLLING STONES|1994-10-15|81|60|15|19941224,,
78|75|54|18|But It's Alright|HUEY LEWIS AND THE NEWS|1994-08-27|91|54|20|19941224,,
79|87|79|2|In The House Of Stone And Light|MARTIN PAGE|1994-12-17|87|14|35|19941224,,
80|79|78|11|Super Nova|LIZ PHAIR|1994-10-15|94|78|12|19941224,,
81|83|77|9|Tic Toc|LORDS OF THE UNDERGROUND|1994-10-29|92|73|15|19941224,,
82|88|82|5|Biological Didn't Bother|SHAQUILLE O'NEAL|1994-11-26|95|78|11|19941224,,
83|NEW|83|1|Puckup Man|JOE DIFFIE|1994-12-24|83|60|5|19941224,,
84|91|84|2|She Don't Use Jelly|FLAMING LIPS|1994-12-17|91|55|20|19941224,,
85|85|84|7|Picture Postcards From L.A.|JOSHUA KADISON|1994-11-12|92|84|9|19941224,,
86|94|86|2|Till You Love Me|REBA McENTIRE|1994-12-17|94|78|10|19941224,,
87|82|36|17|Body & Soul|ANITA BAKER|1994-09-03|52|36|20|19941224,,
88|90|85|6|Back Up Off Me!|DR. DRE & ED LOVER|1994-11-19|86|85|7|19941224,,
89|89|89|2|You Suck|MURMURS|1994-12-17|89|89|7|19941224,,
90|96|84|8|I See It Now|TRACY LAWRENCE|1994-11-05|92|84|9|19941224,,
91|NEW|91|1|Pimp Of The Year|DRU DOWN|1994-12-24|91|65|14|19941224,,
92|92|57|13|Undone - The Sweater Song|WEEZER|1994-10-01|93|57|16|19941224,,
93|NEW|93|1|Promise Me|LIL' SUZY|1994-12-24|93|62|18|19941224,,
94|93|67|10|Breakdown|FU-SCHNICKENS|1994-10-22|79|67|20|19941224,,
95|NEW|95|1|Bad Reputation|FREDDY JOHNSTON|1994-12-24|95|54|12|19941224,,
96|84|62|14|I'll Take Her|AL SKRATCH|1994-09-24|87|62|14|19941224,,
97|NEW|97|1|Whatcha Want|NINE|1994-12-24|97|50|17|19941224,,
98|100|94|3|Redneck Stomp|JEFF FOXWORTHY|1994-12-10|94|75|10|19941224,,
99|99|98|5|Can't Help Myself|GERALD LEVERT|1994-11-26|98|98|5|19941224,,
100|73|18|6|Spin The Black Circle|PEARL JAM|1994-11-19|58|18|6|19941224,,
1|2|1|14|Here Comes The Hotstepper|INI KAMOZE|1994-09-17|97|1|30|19941217,,
2|1|1|5|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19941217,,
3|3|3|17|Another Night|MC SAR & THE REAL McCOY|1994-08-27|77|3|45|19941217,,
4|4|4|12|Always|BON JOVI|1994-10-01|91|4|32|19941217,,
5|6|5|6|Creep|TLC|1994-11-12|71|1|32|19941217,,
6|5|1|19|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19941217,,
