Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
73|59|2|19|She's All I Ever Had|RICKY MARTIN|1999-08-07|63|2|20|19991211,,,,,,
74|68|63|8|Greatest Romance Ever Sold|T.A.F.K.A. PRINCE|1999-10-23|96|63|13|19991211,,,,,,
75|75|75|5|Deep Inside|MARY J. BLIGE|1999-11-13|83|63|15|19991211,,,,,,
76|89|76|2|All The Small Things|BLINK 182|1999-12-04|89|51|6|19991211,,,,,,
77|77|77|6|Rockafella Skank|FATBOY SLIM|1999-11-06|94|76|12|19991211,,,,,,
78|71|71|8|Give Me What You Want|CHICO DeBARGE|1999-10-23|94|71|13|19991211,,,,,,
79|88|79|4|Sexual (Li Da Di)|AMBER|1999-11-20|95|42|15|19991211,,,,,,
80|70|2|15|Music Of My Heart|'N SYNC & GLORIA ESTEFAN|1999-09-04|66|2|18|19991211,,,,,,
81|81|81|4|She Thinks My Tractor's Sexy|KENNY CHESNEY|1999-11-20|90|74|12|19991211,,,,,,
82|NEW|82|1|Thank God I've Found You|MARIAH CAREY & 98 DEGREES|1999-12-11|82|68|2|19991211,,,,,,
83|65|45|15|What Do You Say To That|GEORGE STRAIT|1999-09-04|82|45|16|19991211,,,,,,
84|90|84|2|Rhythm Divine|ENRIQUE IGLESIAS|1999-12-04|90|32|17|19991211,,,,,,
85|85|83|9|Steam|TY HERNDON|1999-10-16|100|83|12|19991211,,,,,,
86|66|12|16|If I Could Turn Back The Hands Of Time|R KELLY|1999-08-28|72|12|17|19991211,,,,,,
87|83|69|7|Guerrilla Radio|RAGE AGAINST THE MACHINE|1999-10-30|69|69|20|19991211,,,,,,
88|94|88|2|N 2 Gether Now|LIMP BIZKIT & METHOD MAN|1999-12-04|94|73|11|19991211,,,,,,
89|99|89|2|Tha Block Is Hot|LIL WAYNE & JUVENILE|1999-12-04|99|72|11|19991211,,,,,,
90|NEW|90|1|Notorious B.I.G.|NOTORIOUS BIG & PUFF DADDY|1999-12-11|90|82|7|19991211,,,,,,
91|91|91|2|Re-Arranged|LIMP BIZKIT|1999-12-04|91|88|18|19991211,,,,,,
92|80|78|9|Dolphin's Cry|LIVE|1999-10-16|84|78|10|19991211,,,,,,
93|93|93|3|Still D.R.E.|DR. DRE & SNOOP DOGG|1999-11-27|93|70|7|19991211,,,,,,
94|NEW|94|1|None Of Ur Friends Business|GINUWINE|1999-12-11|94|48|15|19991211,,,,,,
95|95|95|2|Live Laugh Love|CLAY WALKER|1999-12-04|95|74|11|19991211,,,,,,
96|92|92|3|Nastradamus|NAS|1999-11-27|94|92|6|19991211,,,,,,
97|82|42|14|I'm Already Taken|STEVE WARINER|1999-09-11|82|42|14|19991211,,,,,,
98|100|98|3|L.A. Song|BETH HART|1999-11-27|99|90|12|19991211,,,,,,
99|96|79|12|Beauty|DRU HILL|1999-09-25|79|79|12|19991211,,,,,,
100|78|41|14|Candy|MANDY MOORE|1999-09-11|88|41|14|19991211,,,,,,
1|1|1|19|Smooth|SANTANA featuring ROB THOMAS|1999-07-31|78|1|58|19991204,,,,,,
2|2|2|15|Back At One|BRIAN McKNIGHT|1999-08-28|75|2|37|19991204,,,,,,
3|3|3|13|I Need To Know|MARC ANTHONY|1999-09-11|77|3|40|19991204,,,,,,
4|4|3|15|Mambo No. 5 (A Little Bit Of ...)|LOU BEGA|1999-08-28|63|3|22|19991204,,,,,,
5|5|5|8|I Wanna Love You Forever|JESSICA SIMPSON|1999-10-16|69|3|20|19991204,,,,,,
6|6|6|14|My Love Is Your Love|WHITNEY HOUSTON|1999-09-04|81|4|28|19991204,,,,,,
7|13|7|7|I Knew I Loved You|SAVAGE GARDEN|1999-10-23|71|1|33|19991204,,,,,,
8|9|8|8|Waiting For Tonight|JENNIFER LOPEZ|1999-10-16|56|8|20|19991204,,,,,,
9|11|9|11|U Know What's Up|DONELL JONES|1999-09-25|88|7|24|19991204,,,,,,
10|7|1|24|Unpretty|TLC|1999-06-26|76|1|32|19991204,,,,,,
11|12|9|17|Steal My Sunshine|LEN|1999-08-14|71|9|25|19991204,,,,,,
12|10|2|11|Satisfy You|PUFF DADDY featuring R KELLY|1999-09-25|74|2|20|19991204,,,,,,
13|15|4|32|Where My Girls At?|702|1999-05-01|90|4|42|19991204,,,,,,
14|8|1|14|Heartbreaker|MARIAH CAREY featuring JAY-Z|1999-09-04|60|1|20|19991204,,,,,,
15|16|15|2|Girl On TV|LFO|1999-11-27|16|10|16|19991204,,,,,,
16|14|13|16|Get Gone|IDEAL|1999-08-21|86|13|22|19991204,,,,,,
17|19|17|5|Bring It All To Me|BLAQUE|1999-11-06|50|5|27|19991204,,,,,,
18|17|10|12|(You Drive Me) Crazy|BRITNEY SPEARS|1999-09-18|62|10|20|19991204,,,,,,
19|18|7|23|Someday|SUGAR RAY|1999-07-03|66|7|32|19991204,,,,,,
20|21|19|22|Back That Thang Up|JUVENILE feat. MANNY FRESH & LIL' WAYNE|1999-07-10|78|19|30|19991204,,,,,,
21|36|21|2|Hot Boyz|MISSY  ELLIOTT & NAS & EVE|1999-11-27|36|5|21|19991204,,,,,,
22|NEW|22|1|24/7|KEVON EDMONDS|1999-12-04|22|10|16|19991204,,,,,,
23|27|23|3|Then The Morning Comes|SMASH MOUTH|1999-11-20|46|11|23|19991204,,,,,,
24|20|9|27|Scar Tissue|RED HOT CHILI PEPPERS|1999-06-05|89|9|29|19991204,,,,,,
25|26|25|5|Will 2K|WILL SMITH featuring K-CI|1999-11-06|47|25|12|19991204,,,,,,
26|32|26|5|Meet Virginia|TRAIN|1999-11-06|48|20|23|19991204,,,,,,
27|23|13|18|I Do (Cherish You)|98 DEGREES|1999-08-07|66|13|20|19991204,,,,,,
28|22|1|23|Genie In A Bottle|CHRISTINA AGUILERA|1999-07-03|61|1|25|19991204,,,,,,
29|44|29|3|15 Minutes|MARC NELSON|1999-11-20|41|27|9|19991204,,,,,,
30|28|25|12|Largen Than Life|BACKSTREET BOYS|1999-09-18|70|25|19|19991204,,,,,,
31|25|24|15|I Love You|MARTINA McBRIDE|1999-08-28|82|24|20|19991204,,,,,,
32|42|32|2|Learn To Fly|FOO FIGHTERS|1999-11-27|42|19|15|19991204,,,,,,
33|35|33|4|When I Said I Do|CLINT BLACK|1999-11-13|50|31|16|19991204,,,,,,
34|31|31|9|Stay The Night|IMX|1999-10-09|84|23|20|19991204,,,,,,
35|30|30|4|If You Love Me|MINT CONDITION|1999-11-13|43|30|19|19991204,,,,,,
36|29|4|29|All Star|SMASH MOUTH|1999-05-22|75|4|30|19991204,,,,,,
37|41|37|3|Big Deal|LeANN RIMES|1999-11-20|48|23|15|19991204,,,,,,
38|33|26|12|Gotta Man|EVE|1999-09-18|86|26|16|19991204,,,,,,
39|40|36|12|Bling Bling|B.G. feat BABY, TURK, MANNIE FRESH & JUVENILE|1999-09-18|73|36|19|19991204,,,,
40|34|14|25|She's So High|TAL BACHMAN|1999-06-19|78|14|28|19991204,,,,,,
41|47|41|2|4,5, 6|SOLE featuring JT MONEY & KANDI|1999-11-27|47|21|12|19991204,,,,
42|NEW|42|1|Breathe|FAITH HILL|1999-12-04|42|2|49|19991204,,,,,,
43|46|43|2|He Didn't Have To Be|BRAD PAISLEY|1999-11-27|46|30|15|19991204,,,,,,
44|24|8|13|We Can't Be Friends|DEBORAH COX with R.L.|1999-09-11|75|8|20|19991204,,,,,,
45|48|45|2|Home To You|JOHN MICHAEL MONTGOMERY|1999-11-27|48|45|12|19991204,,,,,,
46|NEW|46|1|Hangingaround|COUNTING CROWS|1999-12-04|46|28|16|19991204,,,,,,
47|38|16|22|Black Balloon|GOO GOO DOLLS|1999-07-10|66|16|34|19991204,,,,,,
48|NEW|48|1|Got Your Money|OL' DIRTY BASTARD featuring KELIS|1999-12-04|48|33|14|19991204,,,,,,
49|NEW|49|1|That's The Way It Is|CELINE DION|1999-12-04|49|6|25|19991204,,,,,,
50|49|49|21|American Woman|LENNY KRAVITZ|1999-07-17|77|49|21|19991204,,,,,,
51|71|51|2|What A Girl Wants|CHRISTINA AGUILERA|1999-11-27|71|51|2|19991204,,,,,,
52|66|52|3|Shake Your Bon Bon|RICKY MARTIN|1999-11-20|74|52|3|19991204,,,,,,
53|43|32|13|There She Goes|SIXPENCE NONE THE RICHER|1999-09-11|63|32|20|19991204,,,,,,
54|61|54|7|Get It On Tonite|MONTELL JORDAN|1999-10-23|92|54|7|19991204,,,,,,
55|54|28|17|Something Like That|TIM McGRAW|1999-08-14|77|28|20|19991204,,,,,,
56|39|33|11|Bug A Boo|DESTINY'S CHILD|1999-09-25|87|33|20|19991204,,,,,,
57|57|52|13|Higher|CREED|1999-09-11|81|52|20|19991204,,,,,,
58|58|58|7|Come On Over|SHANIA TWAIN|1999-10-23|74|58|10|19991204,,,,,,
59|52|2|18|She's All I Ever Had|RICKY MARTIN|1999-08-07|63|2|20|19991204,,,,,,
60|64|60|12|All Things Considered|YANKEE GREY|1999-09-18|98|55|20|19991204,,,,,,
61|37|23|12|I Want It All|WARREN G featuring MACK 10|1999-09-18|76|23|15|19991204,,,,,,
62|53|53|3|Do Say You Love Me|M2M|1999-11-20|72|53|3|19991204,,,,,,
63|69|63|6|What Do You Say|REBA|1999-10-30|88|51|8|19991204,,,,,,
64|70|64|4|Pop A Top|ALAN JACKSON|1999-11-13|79|43|16|19991204,,,,,,
65|56|45|14|What Do You Say To That|GEORGE STRAIT|1999-09-04|82|45|16|19991204,,,,,,
66|45|12|15|If I Could Turn Back The Hands Of Time|R KELLY|1999-08-28|72|12|17|19991204,,,,,,
67|75|67|10|Chemicals Between Us|BUSH|1999-10-02|84|67|20|19991204,,,,,,
68|63|63|7|Greatest Romance Ever Sold|T.A.F.K.A. PRINCE|1999-10-23|96|63|13|19991204,,,,,,
69|77|69|3|Angels|ROBBIE WILLIAMS|1999-11-20|85|53|19|19991204,,,,,,
70|62|2|14|Music Of My Heart|'N SYNC & GLORIA ESTEFAN|1999-09-04|66|2|18|19991204,,,,,,
71|78|71|7|Give Me What You Want|CHICO DeBARGE|1999-10-23|94|71|13|19991204,,,,,,
72|79|72|2|Cowboy Take Me Away|DIXIE CHICKS|1999-11-27|79|48|7|19991204,,,,,,
73|76|73|3|Got To Get It|SISQO|1999-11-20|92|58|4|19991204,,,,,,
74|91|74|2|Take A Picture|FILTER|1999-11-27|91|52|4|19991204,,,,,,
75|80|75|4|Deep Inside|MARY J. BLIGE|1999-11-13|83|63|15|19991204,,,,,,
76|85|76|2|My Best Friend|TIM McGRAW|1999-11-27|85|50|7|19991204,,,,,,
77|87|77|5|Rockafella Skank|FATBOY SLIM|1999-11-06|94|76|12|19991204,,,,,,
78|67|41|13|Candy|MANDY MOORE|1999-09-11|88|41|14|19991204,,,,,,
79|73|65|10|I'll Go Crazy|ANDY GRIGGS|1999-10-02|82|65|10|19991204,,,,,,
80|81|78|8|Dolphin's Cry|LIVE|1999-10-16|84|78|10|19991204,,,,,,
81|86|81|3|She Thinks My Tractor's Sexy|KENNY CHESNEY|1999-11-20|90|74|12|19991204,,,,,,
82|72|42|13|I'm Already Taken|STEVE WARINER|1999-09-11|82|42|14|19991204,,,,,,
83|84|69|6|Guerrilla Radio|RAGE AGAINST THE MACHINE|1999-10-30|69|69|20|19991204,,,,,,
84|NEW|84|1|Caught Out There|KELIS|1999-12-04|84|54|12|19991204,,,,,,
85|83|83|8|Steam|TY HERNDON|1999-10-16|100|83|12|19991204,,,,,,
86|NEW|86|1|You Can Do It|ICE CUBE|1999-12-04|86|66|2|19991204,,,,,,
87|82|82|2|Ain't That A Lot Of Love|SIMPLY RED|1999-11-27|82|82|2|19991204,,,,,,
88|88|88|3|Sexual (Li Da Di)|AMBER|1999-11-20|95|42|15|19991204,,,,,,
89|NEW|89|1|All The Small Things|BLINK 182|1999-12-04|89|51|6|19991204,,,,,,
90|NEW|90|1|Rhythm Divine|ENRIQUE IGLESIAS|1999-12-04|90|32|17|19991204,,,,,,
91|NEW|91|1|Re-Arranged|LIMP BIZKIT|1999-12-04|91|88|18|19991204,,,,,,
92|94|92|2|Nastradamus|NAS|1999-11-27|94|92|6|19991204,,,,,,
93|93|93|2|Still D.R.E.|DR. DRE & SNOOP DOGG|1999-11-27|93|70|7|19991204,,,,,,
94|NEW|94|1|N 2 Gether Now|LIMP BIZKIT & METHOD MAN|1999-12-04|94|73|11|19991204,,,,,,
95|NEW|95|1|Live Laugh Love|CLAY WALKER|1999-12-04|95|74|11|19991204,,,,,,
96|97|79|11|Beauty|DRU HILL|1999-09-25|79|79|12|19991204,,,,,,
97|96|77|9|B-Please|SNOOP DOGG|1999-10-09|81|77|9|19991204,,,,,,
98|74|46|19|Lonely And Gone|MONTGOMERY GENTRY|1999-07-31|99|46|19|19991204,,,,,,
99|NEW|99|1|Tha Block Is Hot|LIL WAYNE & JUVENILE|1999-12-04|99|72|11|19991204,,,,,,
100|99|99|2|L.A. Song|BETH HART|1999-11-27|99|90|12|19991204,,,,,,
1|1|1|18|Smooth|SANTANA featuring ROB THOMAS|1999-07-31|78|1|58|19991127,,,,,,
2|2|2|14|Back At One|BRIAN McKNIGHT|1999-08-28|75|2|37|19991127,,,,,,
3|4|3|12|I Need To Know|MARC ANTHONY|1999-09-11|77|3|40|19991127,,,,,,
4|3|3|14|Mambo No. 5 (A Little Bit Of ...)|LOU BEGA|1999-08-28|63|3|22|19991127,,,,,,
5|9|5|7|I Wanna Love You Forever|JESSICA SIMPSON|1999-10-16|69|3|20|19991127,,,,,,
6|8|6|13|My Love Is Your Love|WHITNEY HOUSTON|1999-09-04|81|4|28|19991127,,,,,,
7|7|1|23|Unpretty|TLC|1999-06-26|76|1|32|19991127,,,,,,
8|5|1|13|Heartbreaker|MARIAH CAREY featuring JAY-Z|1999-09-04|60|1|20|19991127,,,,,,
9|11|9|7|Waiting For Tonight|JENNIFER LOPEZ|1999-10-16|56|8|20|19991127,,,,,,
10|6|2|10|Satisfy You|PUFF DADDY featuring R KELLY|1999-09-25|74|2|20|19991127,,,,,,
11|12|11|10|U Know What's Up|DONELL JONES|1999-09-25|88|7|24|19991127,,,,,,
12|10|9|16|Steal My Sunshine|LEN|1999-08-14|71|9|25|19991127,,,,,,
13|20|13|6|I Knew I Loved You|SAVAGE GARDEN|1999-10-23|71|1|33|19991127,,,,,,
14|13|13|15|Get Gone|IDEAL|1999-08-21|86|13|22|19991127,,,,,,
15|16|4|31|Where My Girls At?|702|1999-05-01|90|4|42|19991127,,,,,,
16|NEW|16|1|Girl On TV|LFO|1999-11-27|16|10|16|19991127,,,,,,
17|14|10|11|(You Drive Me) Crazy|BRITNEY SPEARS|1999-09-18|62|10|20|19991127,,,,,,
18|15|7|22|Someday|SUGAR RAY|1999-07-03|66|7|32|19991127,,,,,,
19|24|19|4|Bring It All To Me|BLAQUE|1999-11-06|50|5|27|19991127,,,,,,
20|17|9|26|Scar Tissue|RED HOT CHILI PEPPERS|1999-06-05|89|9|29|19991127,,,,,,
21|19|19|21|Back That Thang Up|JUVENILE feat. MANNY FRESH & LIL' WAYNE|1999-07-10|78|19|30|19991127,,,,,,
22|18|1|22|Genie In A Bottle|CHRISTINA AGUILERA|1999-07-03|61|1|25|19991127,,,,,,
23|21|13|17|I Do (Cherish You)|98 DEGREES|1999-08-07|66|13|20|19991127,,,,,,
24|22|8|12|We Can't Be Friends|DEBORAH COX with R.L.|1999-09-11|75|8|20|19991127,,,,,,
25|26|24|14|I Love You|MARTINA McBRIDE|1999-08-28|82|24|20|19991127,,,,,,
26|32|26|4|Will 2K|WILL SMITH featuring K-CI|1999-11-06|47|25|12|19991127,,,,,,
27|46|27|2|Then The Morning Comes|SMASH MOUTH|1999-11-20|46|11|23|19991127,,,,,,
28|25|25|11|Largen Than Life|BACKSTREET BOYS|1999-09-18|70|25|19|19991127,,,,,,
29|27|4|28|All Star|SMASH MOUTH|1999-05-22|75|4|30|19991127,,,,,,
30|30|30|3|If You Love Me|MINT CONDITION|1999-11-13|43|30|19|19991127,,,,,,
31|36|31|8|Stay The Night|IMX|1999-10-09|84|23|20|19991127,,,,,,
32|40|32|4|Meet Virginia|TRAIN|1999-11-06|48|20|23|19991127,,,,,,
33|29|26|11|Gotta Man|EVE|1999-09-18|86|26|16|19991127,,,,,,
34|34|14|24|She's So High|TAL BACHMAN|1999-06-19|78|14|28|19991127,,,,,,
35|42|35|3|When I Said I Do|CLINT BLACK|1999-11-13|50|31|16|19991127,,,,,,
36|NEW|36|1|Hot Boyz|MISSY  ELLIOTT & NAS & EVE|1999-11-27|36|5|21|19991127,,,,,,
37|23|23|11|I Want It All|WARREN G featuring MACK 10|1999-09-18|76|23|15|19991127,,,,,,
38|33|16|21|Black Balloon|GOO GOO DOLLS|1999-07-10|66|16|34|19991127,,,,,,
39|38|33|10|Bug A Boo|DESTINY'S CHILD|1999-09-25|87|33|20|19991127,,,,,,
40|37|36|11|Bling Bling|B.G. feat BABY, TURK, MANNIE FRESH & JUVENILE|1999-09-18|73|36|19|19991127,,,,
41|48|41|2|Big Deal|LeANN RIMES|1999-11-20|48|23|15|19991127,,,,,,
42|NEW|42|1|Learn To Fly|FOO FIGHTERS|1999-11-27|42|19|15|19991127,,,,,,
43|45|32|12|There She Goes|SIXPENCE NONE THE RICHER|1999-09-11|63|32|20|19991127,,,,,,
44|41|41|2|15 Minutes|MARC NELSON|1999-11-20|41|27|9|19991127,,,,,,
45|28|12|14|If I Could Turn Back The Hands Of Time|R KELLY|1999-08-28|72|12|17|19991127,,,,,,
46|NEW|46|1|He Didn't Have To Be|BRAD PAISLEY|1999-11-27|46|30|15|19991127,,,,,,
47|NEW|47|1|4,5, 6|SOLE featuring JT MONEY & KANDI|1999-11-27|47|21|12|19991127,,,,
48|NEW|48|1|Home To You|JOHN MICHAEL MONTGOMERY|1999-11-27|48|45|12|19991127,,,,,,
49|49|49|20|American Woman|LENNY KRAVITZ|1999-07-17|77|49|21|19991127,,,,,,
50|35|21|22|Spend My Life With You|ERIC BENET featuring TAMIA|1999-07-03|82|21|22|19991127,,,,,,
51|62|51|4|Breathe|FAITH HILL|1999-11-06|81|51|4|19991127,,,,,,
52|47|2|17|She's All I Ever Had|RICKY MARTIN|1999-08-07|63|2|20|19991127,,,,,,
53|72|53|2|Do Say You Love Me|M2M|1999-11-20|72|53|3|19991127,,,,,,
54|43|28|16|Something Like That|TIM McGRAW|1999-08-14|77|28|20|19991127,,,,,,
55|44|26|14|Vivrant Thing|Q-TIP|1999-08-28|71|26|14|19991127,,,,,,
56|51|45|13|What Do You Say To That|GEORGE STRAIT|1999-09-04|82|45|16|19991127,,,,,,
57|57|52|12|Higher|CREED|1999-09-11|81|52|20|19991127,,,,,,
58|58|58|6|Come On Over|SHANIA TWAIN|1999-10-23|74|58|10|19991127,,,,,,
59|61|59|6|Got Your Money|OL' DIRTY BASTARD|1999-10-23|85|59|6|19991127,,,,,,
60|66|60|4|Hangin' Around|COUNTING CROWS|1999-11-06|84|60|4|19991127,,,,,,
61|67|61|6|Get It On Tonite|MONTELL JORDAN|1999-10-23|92|54|7|19991127,,,,,,
62|50|2|13|Music Of My Heart|'N SYNC & GLORIA ESTEFAN|1999-09-04|66|2|18|19991127,,,,,,
63|63|63|6|Greatest Romance Ever Sold|T.A.F.K.A. PRINCE|1999-10-23|96|63|13|19991127,,,,,,
64|64|64|11|All Things Considered|YANKEE GREY|1999-09-18|98|55|20|19991127,,,,,,
65|68|65|3|That's The Way It Is|CELINE DION|1999-11-13|74|65|3|19991127,,,,,,
66|74|66|2|Shake Your Bon Bon|RICKY MARTIN|1999-11-20|74|52|3|19991127,,,,,,
67|69|41|12|Candy|MANDY MOORE|1999-09-11|88|41|14|19991127,,,,,,
68|76|68|4|24/7|KEVON EDMONDS|1999-11-06|83|68|4|19991127,,,,,,
69|71|69|5|What Do You Say|REBA|1999-10-30|88|51|8|19991127,,,,,,
70|73|70|3|Pop A Top|ALAN JACKSON|1999-11-13|79|43|16|19991127,,,,,,
71|NEW|71|1|What A Girl Wants|CHRISTINA AGUILERA|1999-11-27|71|51|2|19991127,,,,,,
72|59|42|12|I'm Already Taken|STEVE WARINER|1999-09-11|82|42|14|19991127,,,,,,
73|70|65|9|I'll Go Crazy|ANDY GRIGGS|1999-10-02|82|65|10|19991127,,,,,,
74|55|46|18|Lonely And Gone|MONTGOMERY GENTRY|1999-07-31|99|46|19|19991127,,,,,,
75|75|70|9|Chemicals Between Us|BUSH|1999-10-02|84|67|20|19991127,,,,,,
76|92|76|2|Got To Get It|SISQO|1999-11-20|92|58|4|19991127,,,,,,
77|85|77|2|Angels|ROBBIE WILLIAMS|1999-11-20|85|53|19|19991127,,,,,,
78|78|76|6|Give Me What You Want|CHICO DeBARGE|1999-10-23|94|71|13|19991127,,,,,,
79|NEW|79|1|Cowboy Take Me Away|DIXIE CHICKS|1999-11-27|79|48|7|19991127,,,,,,
80|80|80|3|Deep Inside|MARY J. BLIGE|1999-11-13|83|63|15|19991127,,,,,,
81|79|78|7|Dolphin's Cry|LIVE|1999-10-16|84|78|10|19991127,,,,,,
82|NEW|82|1|Ain't That A Lot Of Love|SIMPLY RED|1999-11-27|82|82|2|19991127,,,,,,
83|86|83|7|Steam|TY HERNDON|1999-10-16|100|83|12|19991127,,,,,,
84|84|69|5|Guerrilla Radio|RAGE AGAINST THE MACHINE|1999-10-30|69|69|20|19991127,,,,,,
85|NEW|85|1|My Best Friend|TIM McGRAW|1999-11-27|85|50|7|19991127,,,,,,
86|90|86|2|She Thinks My Tractor's Sexy|KENNY CHESNEY|1999-11-20|90|74|12|19991127,,,,,,
87|94|87|4|Rockafella Skank|FATBOY SLIM|1999-11-06|94|76|12|19991127,,,,,,
88|95|88|2|Sexual (Li Da Di)|AMBER|1999-11-20|95|42|15|19991127,,,,,,
89|82|51|11|Angels Would Fall|MELISSA ETHERIDGE|1999-09-18|87|51|11|19991127,,,,,,
90|81|58|20|What's My Age Again|BLINK 182|1999-07-17|78|58|20|19991127,,,,,,
91|NEW|91|1|Take A Picture|FILTER|1999-11-27|91|52|4|19991127,,,,,,
92|77|16|20|So Anxious|GINUWINE|1999-07-17|68|16|20|19991127,,,,,,
93|NEW|93|1|Still D.R.E.|DR. DRE & SNOOP DOGG|1999-11-27|93|70|7|19991127,,,,,,
94|NEW|94|1|Nastradamus|NAS|1999-11-27|94|92|6|19991127,,,,,,
95|89|82|5|Cowboy|KID ROCK|1999-10-30|82|82|5|19991127,,,,,,
96|87|77|8|B-Please|SNOOP DOGG|1999-10-09|81|77|9|19991127,,,,,,
97|96|79|10|Beauty|DRU HILL|1999-09-25|79|79|12|19991127,,,,,,
98|88|88|3|Step To This|MASTER P|1999-11-13|98|88|3|19991127,,,,,,
99|NEW|99|1|L.A. Song|BETH HART|1999-11-27|99|90|12|19991127,,,,,,
100|91|79|6|U Don't Know Me|BRANDY|1999-10-23|89|79|6|19991127,,,,,,
1|1|1|17|Smooth|SANTANA featuring ROB THOMAS|1999-07-31|78|1|58|19991120,,,,,,
2|6|2|13|Back At One|BRIAN McKNIGHT|1999-08-28|75|2|37|19991120,,,,,,
3|3|3|13|Mambo No. 5 (A Little Bit Of ...)|LOU BEGA|1999-08-28|63|3|22|19991120,,,,,,
4|7|4|11|I Need To Know|MARC ANTHONY|1999-09-11|77|3|40|19991120,,,,,,
5|4|1|12|Heartbreaker|MARIAH CAREY featuring JAY-Z|1999-09-04|60|1|20|19991120,,,,,,
6|2|2|9|Satisfy You|PUFF DADDY featuring R KELLY|1999-09-25|74|2|20|19991120,,,,,,
7|5|1|22|Unpretty|TLC|1999-06-26|76|1|32|19991120,,,,,,
8|8|7|12|My Love Is Your Love|WHITNEY HOUSTON|1999-09-04|81|4|28|19991120,,,,,,
9|15|9|6|I Wanna Love You Forever|JESSICA SIMPSON|1999-10-16|69|3|20|19991120,,,,,,
10|9|9|15|Steal My Sunshine|LEN|1999-08-14|71|9|25|19991120,,,,,,
11|18|11|6|Waiting For Tonight|JENNIFER LOPEZ|1999-10-16|56|8|20|19991120,,,,,,
12|13|12|9|U Know What's Up|DONELL JONES|1999-09-25|88|7|24|19991120,,,,,,
13|16|13|14|Get Gone|IDEAL|1999-08-21|86|13|22|19991120,,,,,,
14|10|10|10|(You Drive Me) Crazy|BRITNEY SPEARS|1999-09-18|62|10|20|19991120,,,,,,
15|12|7|21|Someday|SUGAR RAY|1999-07-03|66|7|32|19991120,,,,,,
16|14|4|30|Where My Girls At?|702|1999-05-01|90|4|42|19991120,,,,,,
17|17|9|25|Scar Tissue|RED HOT CHILI PEPPERS|1999-06-05|89|9|29|19991120,,,,,,
18|19|1|21|Genie In A Bottle|CHRISTINA AGUILERA|1999-07-03|61|1|25|19991120,,,,,,
19|20|19|20|Back That Thang Up|JUVENILE feat. MANNY FRESH & LIL' WAYNE|1999-07-10|78|19|30|19991120,,,,,,
20|31|20|5|I Knew I Loved You|SAVAGE GARDEN|1999-10-23|71|1|33|19991120,,,,,,
21|21|13|16|I Do (Cherish You)|98 DEGREES|1999-08-07|66|13|20|19991120,,,,,,
22|11|8|11|We Can't Be Friends|DEBORAH COX with R.L.|1999-09-11|75|8|20|19991120,,,,,,
23|27|23|10|I Want It All|WARREN G featuring MACK 10|1999-09-18|76|23|15|19991120,,,,,,
24|42|24|3|Bring It All To Me|BLAQUE|1999-11-06|50|5|27|19991120,,,,,,
25|25|25|10|Largen Than Life|BACKSTREET BOYS|1999-09-18|70|25|19|19991120,,,,,,
26|24|24|13|I Love You|MARTINA McBRIDE|1999-08-28|82|24|20|19991120,,,,,,
27|22|4|27|All Star|SMASH MOUTH|1999-05-22|75|4|30|19991120,,,,,,
28|34|12|13|If I Could Turn Back The Hands Of Time|R KELLY|1999-08-28|72|12|17|19991120,,,,,,
29|26|26|10|Gotta Man|EVE|1999-09-18|86|26|16|19991120,,,,,,
30|43|30|2|If You Love Me|MINT CONDITION|1999-11-13|43|30|19|19991120,,,,,,
31|23|23|11|Man! I Feel Like A Woman!|SHANIA TWAIN|1999-09-11|84|23|11|19991120,,,,,,
32|41|32|3|Will 2K|WILL SMITH featuring K-CI|1999-11-06|47|25|12|19991120,,,,,,
33|32|16|20|Black Balloon|GOO GOO DOLLS|1999-07-10|66|16|34|19991120,,,,,,
34|35|14|23|She's So High|TAL BACHMAN|1999-06-19|78|14|28|19991120,,,,,,
35|44|21|21|Spend My Life With You|ERIC BENET featuring TAMIA|1999-07-03|82|21|22|19991120,,,,,,
36|38|36|7|Stay The Night|IMX|1999-10-09|84|23|20|19991120,,,,,,
37|36|36|10|Bling Bling|B.G. feat BABY, TURK, MANNIE FRESH & JUVENILE|1999-09-18|73|36|19|19991120,,,,
38|33|33|9|Bug A Boo|DESTINY'S CHILD|1999-09-25|87|33|20|19991120,,,,,,
39|40|6|31|I Want It That Way|BACKSTREET BOYS|1999-04-24|72|6|31|19991120,,,,,,
40|45|40|3|Meet Virginia|TRAIN|1999-11-06|48|20|23|19991120,,,,,,
41|NEW|41|1|15 Minutes|MARC NELSON|1999-11-20|41|27|9|19991120,,,,,,
42|50|42|2|When I Said I Do|CLINT BLACK|1999-11-13|50|31|16|19991120,,,,,,
43|39|28|15|Something Like That|TIM McGRAW|1999-08-14|77|28|20|19991120,,,,,,
44|28|26|13|Vivrant Thing|Q-TIP|1999-08-28|71|26|14|19991120,,,,,,
45|37|32|11|There She Goes|SIXPENCE NONE THE RICHER|1999-09-11|63|32|20|19991120,,,,,,
46|NEW|46|1|Then The Morning Comes|SMASH MOUTH|1999-11-20|46|11|23|19991120,,,,,,
47|29|2|16|She's All I Ever Had|RICKY MARTIN|1999-08-07|63|2|20|19991120,,,,,,
