,date,url,venue,artist,location,time
1582,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,The Wolfhound,Beecher's Fault,new-york,21:30:00-0500
1583,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Slake,Frequency,new-york,22:00:00-0500
1584,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Jazz Gallery,David Virelles,new-york,N/A
1585,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Union Hall,Lucy Randall,new-york,19:30:00-0500
1586,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Rockwood Music Hall Stage 2,Tatiana DeMaria,new-york,21:30:00-0500
1587,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Nublu,Impromtu,new-york,22:00:00-0500
1588,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Marriott Marquis Hotel,Seena,new-york,17:00:00-0500
1589,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Asbury Park Yacht Club,Epoch Failure,new-york,21:00:00-0500
1590,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Trans-Pecos,Gooddroid and Dirtyfinger,new-york,23:59:00-0500
1591,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Hill Country BBQ - Brooklyn,The Three Gentlemen,new-york,20:00:00-0500
1592,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Lavo,Krewella,new-york,22:00:00-0500
1593,2017-02-10,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Mercury Lounge,The Post Nobles,new-york,19:00:00-0500
1594,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Terminal 5,MATOMA,new-york,N/A
1595,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Webster Hall,Drive-By Truckers,new-york,19:00:00-0500
1596,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Mercury Lounge,Lissie,new-york,N/A
1597,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Kings Theatre,Patti Labelle,new-york,20:00:00-0500
1598,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,"Zankel Hall, Carnegie Hall",Kronos Quartet,new-york,19:30:00-0500
1599,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Saint Vitus,Suuns,new-york,20:00:00-0500
1600,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Beacon Theatre,"The Stylistics, The Delfonics, The Manhattans, and Blue Magic",new-york,20:00:00-0500
1601,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Beacon Theatre,"The Stylistics, The Delfonics, The Manhattans, and Blue Magic",new-york,15:00:00-0500
1602,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Knitting Factory,Lady Lamb,new-york,19:00:00-0500
1603,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=8,Saint Vitus,Suuns,new-york,23:45:00-0500
1604,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Warsaw,Cock Sparrer,new-york,19:00:00-0500
1605,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Rockwood Music Hall Stage 2,Maria Taylor,new-york,19:00:00-0500
1606,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Mexicali Live,O-Town,new-york,21:00:00-0500
1607,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,The Sheen Center,Lindsey Webster and Kirk Whalum,new-york,N/A
1608,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Terminal 5,The Aston Shuffle,new-york,N/A
1609,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Output,Alan Fitzpatrick and Ace Alvarez,new-york,22:00:00-0500
1610,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,The Bowery Ballroom,VHS Collection,new-york,21:00:00-0500
1611,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Birdland,Marcos Valle,new-york,23:00:00-0500
1612,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Birdland,Marcos Valle,new-york,20:30:00-0500
1613,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,United Palace Theatre,"Emmanuel, Danny Rivera, Armando Manzanero, and Los Panchos",new-york,20:00:00-0500
1614,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Flash Factory,Marco Carola and NEVERDOGS,new-york,23:00:00-0500
1615,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Shea Stadium BK,Sammus,new-york,20:00:00-0500
1616,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Terminal 5,Two Friends,new-york,N/A
1617,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Drom,Sertab Erener,new-york,19:00:00-0500
1618,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Iridium,Tony MacAlpine,new-york,20:00:00-0500
1619,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Iridium,Tony MacAlpine,new-york,22:00:00-0500
1620,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Issue Project Room,Loren Connors,new-york,20:00:00-0500
1621,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Subrosa,Sie7e,new-york,19:30:00-0500
1622,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Trans-Pecos,Antarctigo Vespucci,new-york,20:30:00-0500
1623,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Schimanski,"Behrouz, Shahar, and Patafunk",new-york,22:00:00-0500
1624,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Baby's All Right,Alexander F,new-york,20:30:00-0500
1625,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,House of Independents,Old Wounds,new-york,18:30:00-0500
1626,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,House of Yes,Monolink,new-york,N/A
1627,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,C'mon Everybody,Ocean Music,new-york,20:00:00-0500
1628,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,The Bitter End,Amy & The Engine,new-york,18:30:00-0500
1629,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,The Wick/The Well,"Taking Meds, Hot Knife, and Patch Kid",new-york,19:00:00-0500
1630,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Arlene's Grocery,Steff Leal and Michael Miller,new-york,20:00:00-0500
1631,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Merkin Concert Hall,Javier Limón,new-york,N/A
1632,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Union Pool,Greg Cartwright,new-york,20:00:00-0500
1633,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Sunnyvale - Brooklyn,Warthog,new-york,20:00:00-0500
1634,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Suburbia,"Laureate, Save Ends, Vapers, and Aspiga",new-york,20:00:00-0500
1635,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Blackthorn 51,Don Jamieson,new-york,23:59:00-0500
1636,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Integral Yoga Institute,Kirtan Soul Revival,new-york,08:00:00-0500
1637,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Red Hook Bait and Tackle,AVO,new-york,21:00:00-0500
1638,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Alfie's Bar,Decimate The Living,new-york,08:00:00-0500
1639,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,The Haylaught,Cricket Blue and Belle-Skinner,new-york,19:00:00-0500
1640,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Brooklyn Bowl,The Weight Band,new-york,N/A
1641,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Williamsburg Music Center,Consoul,new-york,21:00:00-0500
1642,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,The Delancey,Jon Prezant,new-york,19:00:00-0500
1643,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Brookside Auditorium,J.D Hall,new-york,19:30:00-0500
1644,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,The Cutting Room,Chieli Minucci & Special EFX,new-york,19:30:00-0500
1645,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,The Slipper Room,Mr. Choade's Upstairs Downstairs,new-york,21:30:00-0500
1646,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Leftfield Bar,Wheel & Frame,new-york,18:30:00-0500
1647,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,The Bowery Electric,The Skullers,new-york,19:30:00-0500
1648,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Birdland,Barbara Carroll and Jay Leonhart,new-york,18:00:00-0500
1649,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Judson Memorial Church Auditorium,Ron Sunshine,new-york,N/A
1650,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Music Hall of Williamsburg,Popek,new-york,21:00:00-0500
1651,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Jazz Standard,Alfredo Rodriguez,new-york,19:30:00-0500
1652,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Jazz Standard,Alfredo Rodriguez,new-york,21:30:00-0500
1653,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=9,Pete's Candy Store,Free Advice,new-york,21:00:00-0500
1654,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Rockwood Music Hall Stage 2,Rachel Brown,new-york,20:30:00-0500
1655,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,The Slipper Room,Bastard Keith,new-york,23:55:00-0500
1656,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Rockwood Music Hall Stage 3,Paul Weinfield,new-york,20:30:00-0500
1657,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,The Stone Pony,Blue Highways and Glimmer Grass Band,new-york,19:00:00-0500
1658,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Rockwood Music Hall,MICKY (US),new-york,21:30:00-0500
1659,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,The Hall at MP,"Ransom Pier, Montrose Five, and Robbing Johnny",new-york,19:00:00-0500
1660,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,B.B. King Blues Club & Grill Main Room,Sean Garrett and Lady Jae Jones,new-york,19:30:00-0500
1661,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Rockwood Music Hall Stage 3,Mike Clifford,new-york,19:00:00-0500
1662,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Rockwood Music Hall,Bell The Band,new-york,22:00:00-0500
1663,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Desmond's Tavern,gregconnorsmusic,new-york,21:00:00-0500
1664,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,The Bowery Electric,DJ Bobby B,new-york,23:00:00-0500
1665,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Fat Baby,Vermillion,new-york,19:30:00-0500
1666,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Gramercy Theatre,"Nix Academy, Wild Planes, Eagle - I, and My Demons Galore",new-york,19:00:00-0500
1667,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Mercury Lounge,Amy Leon,new-york,19:30:00-0500
1668,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,The Delancey,Blonde Maze,new-york,18:30:00-0500
1669,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Mercury Lounge,The Red Party,new-york,22:30:00-0500
1670,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Jazz Gallery,David Virelles,new-york,N/A
1671,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Queens Central Library,Morris Mills,new-york,15:00:00-0500
1672,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Rockwood Music Hall Stage 3,Renato Diz & Maria Quintanilla,new-york,22:15:00-0500
1673,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Nublu,Studio 55,new-york,22:00:00-0500
1674,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Ginny's Supper Club,Charenee Wade,new-york,19:30:00-0500
1675,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Ginny's Supper Club,Charenee Wade,new-york,21:30:00-0500
1676,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Cielo,"Marcos Carnaval, Halo, and Donny Marano",new-york,22:00:00-0500
1677,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Alphaville,Junk Boys and The Jeanies,new-york,20:00:00-0500
1678,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Goldsounds,Angel Vivaldi,new-york,N/A
1679,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Havana Central Times Square,Conjunto Guantanamo,new-york,21:00:00-0500
1680,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Hill Country BBQ - Brooklyn,Orville Davis,new-york,19:30:00-0500
1681,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,C'mon Everybody,I Love Vinyl,new-york,23:00:00-0500
1682,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Rockwood Music Hall Stage 3,Kevin Burke,new-york,23:45:00-0500
1683,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Baby's All Right,Duane Harriott,new-york,23:59:00-0500
1684,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,The Footlight,Yazan,new-york,20:00:00-0500
1685,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Berlin,Visuals,new-york,20:00:00-0500
1686,2017-02-11,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Littlefield,2 Dope Queens,new-york,20:30:00-0500
1687,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Le Poisson Rouge,Kid Koala,new-york,N/A
1688,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Baby's All Right,Bad Bad Hats,new-york,20:00:00-0500
1689,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Marlin Room at Webster Hall,Twiztid,new-york,19:00:00-0500
1690,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Union Hall,Jean Grae,new-york,15:00:00-0500
1691,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,The Bulb Room at Studio Square,N.O.R.E.,new-york,16:00:00-0500
1692,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Cielo,"DJ T.B.A, Tony Touch, D.S.O.L, and Sid",new-york,22:00:00-0500
1693,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,The Slipper Room,Antony,new-york,20:00:00-0500
1694,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Hamilton Park House Concerts,Garland Jeffreys,new-york,14:00:00-0500
1695,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Drom,Kes,new-york,20:00:00-0500
1696,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,B.B. King Blues Club & Grill Main Room,Corey Glover,new-york,20:00:00-0500
1697,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,"Living Room, W Hotel New York Times Square",Frenchie Davis,new-york,19:30:00-0500
1698,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Bar Matchless,Mammal,new-york,15:00:00-0500
1699,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Brooklyn Bowl,Phil Lesh & the Terrapin Family Band,new-york,20:00:00-0500
1700,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Inkwell Coffeehouse,Cold Weather Company,new-york,20:00:00-0500
1701,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Silent Barn,Modern Diet,new-york,20:00:00-0500
1702,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Union Hall,Sasheer Zamata,new-york,20:30:00-0500
1703,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=10,Sunnyvale - Brooklyn,"Gobby, Sadaf, and Benny Boeldt",new-york,20:00:00-0500
1704,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Goldsounds,June Divided,new-york,19:00:00-0500
1705,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Birdland,Arturo O'farrill Afro Latin Jazz Orchestra,new-york,21:00:00-0500
1706,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Scratcher Sessions,Hidden Cabins and Stephen Bartolomei,new-york,19:00:00-0500
1707,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Rockwood Music Hall Stage 1,Lynne Hanson,new-york,N/A
1708,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Birdland,Arturo O'farrill Afro Latin Jazz Orchestra,new-york,23:00:00-0500
1709,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Jazz Standard,Alfredo Rodriguez,new-york,19:30:00-0500
1710,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Jazz Standard,Alfredo Rodriguez,new-york,21:30:00-0500
1711,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Rockwood Music Hall,Kingdom Jasmine and Evan Nachimson,new-york,20:00:00-0500
1712,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Knitting Factory,The Como Brothers,new-york,14:30:00-0500
1713,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Jazz Standard,Jazz for Kids,new-york,14:00:00-0500
1714,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,The Bell House,Rebecca Vigil,new-york,20:00:00-0500
1715,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Shrine,Jack Radics,new-york,08:00:00-0500
1716,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Birdland,Benny Benack III,new-york,18:00:00-0500
1717,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Brooklyn Bazaar,"Vinegar Mother, The Textiles, Tabemono, and C3",new-york,N/A
1718,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Union Pool,Salty,new-york,20:00:00-0500
1719,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Mercury Lounge,Little Hustle and Woes,new-york,18:30:00-0500
1720,2017-02-12,https://www.songkick.com/metro_areas/7644-us-new-york?page=11,Output,Francois K.,new-york,22:00:00-0500
