date,url,venue,artist
"<time datetime=""2017-03-08T22:00:00-0500""></time>",https://www.songkick.com/metro_areas/1409-us-washington?page=10,Soundcheck,Bleep Bloop
"<time datetime=""2017-03-08""></time>",https://www.songkick.com/metro_areas/1409-us-washington?page=10,House Show,Jenny & Tyler
"<time datetime=""2017-03-08T19:00:00-0500""></time>",https://www.songkick.com/metro_areas/1409-us-washington?page=10,Black Cat,Tim Darcy
"<time datetime=""2017-03-08T19:30:00-0500""></time>",https://www.songkick.com/metro_areas/1409-us-washington?page=10,Velvet Lounge,"Del Florida, Basic Printer, and Throwing Plates"
"<time datetime=""2017-03-09T19:00:00-0500""></time>",https://www.songkick.com/metro_areas/1409-us-washington?page=10,9:30 Club,Los Campesinos!
"<time datetime=""2017-03-09T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/1409-us-washington?page=10,Sixth & I Historic Synagogue,Valerie June and Anthony D'Amato
"<time datetime=""2017-03-09""></time>",https://www.songkick.com/metro_areas/1409-us-washington?page=10,U Street Music Hall,Way Out West
"<time datetime=""2017-03-09T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Scullers Jazz Club,Anat Cohen
"<time datetime=""2017-03-10""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,House of Blues,Passenger
"<time datetime=""2017-03-10T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Once Ballroom,The Queers
"<time datetime=""2017-03-10""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Brighton Music Hall,"Foxing, OYAMA, and Yohuna"
"<time datetime=""2017-03-10""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Bijou Nightclub,Way Out West
"<time datetime=""2017-03-10T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,The Sinclair,Mbongwana Star
"<time datetime=""2017-03-10""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,The Middle East Upstairs,Vibe Street
"<time datetime=""2017-03-10""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Club Passim,Molsky's Mountain Drifters and Bruce Molsky
"<time datetime=""2017-03-10T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,O'Brien's Pub,"Keith McEachern, Killer Cortez, Left Hand Does, and The Gypsy West"
"<time datetime=""2017-03-10T19:30:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Institute Of Contemporary Art,BodyTraffic
"<time datetime=""2017-03-10T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Thunder Road,SYM
"<time datetime=""2017-03-10T17:30:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,"Me & Thee Coffeehouse, Unitarian Church",Goodnight Moonshine
"<time datetime=""2017-03-10T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Scullers Jazz Club,Carmen Lundy
"<time datetime=""2017-03-10T22:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Scullers Jazz Club,Carmen Lundy
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Orpheum Theatre,Dawes
"<time datetime=""2017-03-11T19:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Paradise Rock Club,Los Campesinos!
"<time datetime=""2017-03-11T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Once Ballroom,Secondhand Serenade
"<time datetime=""2017-03-11T18:30:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,The Middle East Downstairs,Rozes
"<time datetime=""2017-03-11T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Brighton Music Hall,Sticky Fingers and Bootleg Rascal
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Sanders Theatre,Ladysmith Black Mambazo
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Royale Nightclub,OPIUO
"<time datetime=""2017-03-11T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Berklee Performance Center,Maria Rita
"<time datetime=""2017-03-11T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,The Sinclair,All Them Witches
"<time datetime=""2017-03-11T18:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Brighton Music Hall,"Can't Swim, Light Years, and Sleep On It"
"<time datetime=""2017-03-11T18:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Royale,The Opiuo Band
"<time datetime=""2017-03-11T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Club Passim,Les Sampou
"<time datetime=""2017-03-11""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Loretta's Last Call,Matt Mason
"<time datetime=""2017-03-11T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Scullers Jazz Club,The Wayne Escoffery Quartet
"<time datetime=""2017-03-11T22:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Scullers Jazz Club,The Wayne Escoffery Quartet
"<time datetime=""2017-03-11T19:45:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Valhalla,Mo'ynoq and Legions Descend
"<time datetime=""2017-03-11T15:00:00-0500""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,The Midway Café,OFFWORLD
"<time datetime=""2017-03-12T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Royale,Devendra Banhart
"<time datetime=""2017-03-12T19:30:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Berklee Performance Center,Natalie MacMaster and Donnell Leahy
"<time datetime=""2017-03-12T18:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Brighton Music Hall,"Can't Swim, Light Years, and Sleep On It"
"<time datetime=""2017-03-12T14:30:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Thomas Crane Public Library,Aine Minogue
"<time datetime=""2017-03-12""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Club Passim,Jenn Grant
"<time datetime=""2017-03-12T15:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Boston Symphony Hall,Boston Youth Symphony Orchestra
"<time datetime=""2017-03-13""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,The Sinclair,The Staves
"<time datetime=""2017-03-13T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Royale,"Bit Brigade, The Protomen, and MC Frontalot"
"<time datetime=""2017-03-13T21:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,ZuZu,"Trabants, Andy Bopp, and The Dazies"
"<time datetime=""2017-03-13""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,The Middle East - Corner,GIGANTOSAURUS REX
"<time datetime=""2017-03-13T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,"Red Room, Cafe 939, Berklee College of Music",Katie Thiroux
"<time datetime=""2017-03-13T08:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Club Passim,Tiny Dinosaurs
"<time datetime=""2017-03-14T20:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,The Sinclair,Tennis
"<time datetime=""2017-03-14""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Paradise Rock Club,Moose Blood
"<time datetime=""2017-03-14T21:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Atwood's Tavern,Duke Levine Band
"<time datetime=""2017-03-15T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,House of Blues,The Interrupters and Dropkick Murphys
"<time datetime=""2017-03-15""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Paradise Rock Club,Deafheaven
"<time datetime=""2017-03-15T19:00:00-0400""></time>",https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=10,Brighton Music Hall,Jens Lekman and Lisaliza
"<time datetime=""2017-02-24""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Concord Music Hall,ATB
"<time datetime=""2017-02-24""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Lincoln Hall,Dua Lipa
"<time datetime=""2017-02-24T21:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Vic Theatre,Lettuce
"<time datetime=""2017-02-24T20:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Genesee Theatre,Al Jarreau
"<time datetime=""2017-02-24""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Smartbar,Tiga
"<time datetime=""2017-02-24T18:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Portage Theater,"Playboi Carti, Xavier Wulf, Smokepurpp, lil pump, and WARHOL.SS"
"<time datetime=""2017-02-24T19:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Joe's Live,Eric Paslay
"<time datetime=""2017-02-24T22:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,The Mid,Ookay
"<time datetime=""2017-02-24T20:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Joe's Live Rosemont,Eric Paslay
"<time datetime=""2017-02-24T17:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Beat Kitchen,Too Close to Touch and Waterparks
"<time datetime=""2017-02-24""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Subterranean,Kodie Shane
"<time datetime=""2017-02-24T22:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Hideout,The Dexateens
"<time datetime=""2017-02-24T20:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Brauerhouse,Wild Adriatic
"<time datetime=""2017-02-24""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,The Empty Bottle,NE-HI
"<time datetime=""2017-02-24T21:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,1st Ward / Chop Shop,Old Shoe and The Schwag
"<time datetime=""2017-02-24T18:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Untitled,Lili K.
"<time datetime=""2017-02-24T19:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Double Door,Bassel & the Supernaturals
"<time datetime=""2017-02-24T20:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,S.P.A.C.E.,Corky Siegel's Chamber Blues
"<time datetime=""2017-02-24T20:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Constellation,Jamire Williams and Junius Paul
"<time datetime=""2017-02-24T22:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,The Jason Chin Harold Cabaret,The Third Wheel
"<time datetime=""2017-02-24T18:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Buzz Cafe,Eric Peter Schwartz
"<time datetime=""2017-02-24""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Lyric Opera House,Sondra Radvanovsky and Lyric Opera Of Chicago
"<time datetime=""2017-02-24T20:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Martyrs',Cycles and Jauntee
"<time datetime=""2017-02-24T20:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,The Chris Farley Cabaret,Damn!
"<time datetime=""2017-02-24T21:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,FitzGerald's,C.J. Chenier & The Red Hot Louisiana Band
"<time datetime=""2017-02-24T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Backstage On Broadway,Me'Chelle and The Crystal Stones
"<time datetime=""2017-02-24T22:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Downstairs (at SubT),Joey Pettrone
"<time datetime=""2017-02-24T20:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,G Man Tavern,Those Pretty Wrongs
"<time datetime=""2017-02-24T23:55:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,The Chris Farley Cabaret,Midnight Snaxxx
"<time datetime=""2017-02-24T17:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Gallery Cabaret,Fatus Fee
"<time datetime=""2017-02-24T21:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Quenchers Saloon,Tens
"<time datetime=""2017-02-24T20:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Downstairs (at SubT),The Lincoln Lodge
"<time datetime=""2017-02-24T22:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Beat Kitchen,Still Machine
"<time datetime=""2017-02-24T22:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Primary Nightclub,Dangerwayne
"<time datetime=""2017-02-24T19:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,The Musical Offering,Howard Levy
"<time datetime=""2017-02-25""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Chicago Theatre,Wilco
"<time datetime=""2017-02-25T18:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Concord Music Hall,Thundercat
"<time datetime=""2017-02-25""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Metro,The-Dream
"<time datetime=""2017-02-25T19:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,United Center,Charlie Wilson and Johnny Gill
"<time datetime=""2017-02-25T20:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Genesee Theatre,"Vanilla Ice, Coolio, and Tone-Lōc"
"<time datetime=""2017-02-25T20:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,S.P.A.C.E.,Vanessa Carlton and Tristen
"<time datetime=""2017-02-25""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Bottom Lounge,The Japanese House
"<time datetime=""2017-02-25T22:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Lincoln Hall,Bell X1
"<time datetime=""2017-02-25T21:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Brauerhouse,Phosphene and Shwayze
"<time datetime=""2017-02-25T22:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,1st Ward / Chop Shop,Savoy
"<time datetime=""2017-02-25T21:00:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Studio Paris,Metro Boomin
"<time datetime=""2017-02-25""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Smartbar,The Juan Maclean
"<time datetime=""2017-02-25T23:15:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Concord Music Hall,Ganja White Night
"<time datetime=""2017-02-25T19:30:00-0600""></time>",https://www.songkick.com/metro_areas/9426-us-chicago?page=11,Portage Theater,Kinto Sol and MC Magic
"<time datetime=""2017-02-14""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Harvard & Stone,Sam Outlaw
"<time datetime=""2017-02-14T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Cinespia Presents at the Los Angeles Theatre,The Notebook
"<time datetime=""2017-02-14T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Union Nightclub - Disco,Daniel T.
"<time datetime=""2017-02-14T20:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Bootleg Theater,Kino Kimino
"<time datetime=""2017-02-14T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,ShoreBAR,Curt Reynolds
"<time datetime=""2017-02-14T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,"Nugget Grill & Pub, Cal State Long Beach",The Golden Tongues
"<time datetime=""2017-02-14T14:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Carnival Imagination,Nublu
"<time datetime=""2017-02-14T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Bogie's,Anna Mjoll and Ladd Mcintosh Big Band
"<time datetime=""2017-02-14T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Saint Rocke,Kira Lingman
"<time datetime=""2017-02-14T20:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Love Song,Spain
"<time datetime=""2017-02-14T18:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Hoffman Brathaus,Amber Sweeney
"<time datetime=""2017-02-14T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Los Globos,Moth
"<time datetime=""2017-02-14T21:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Federal Bar,Randy Emata
"<time datetime=""2017-02-14""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Bar Mattachine,Steve Taylor (Los Angeles)
"<time datetime=""2017-02-14""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Slidebar Rock-n-Roll Kitchen,Mustard Plug
"<time datetime=""2017-02-15""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Honda Center,Twenty One Pilots
"<time datetime=""2017-02-15T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,El Rey Theatre,White Lies
"<time datetime=""2017-02-15""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Terrace Theater - Long Beach Convention Center,Bonnie Raitt
"<time datetime=""2017-02-15T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Teragram Ballroom,Lisa Hannigan
"<time datetime=""2017-02-15T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Coach House,Hot Tuna
"<time datetime=""2017-02-15T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Regent Theater,The Crazy World of Arthur Brown and Arthur Brown
"<time datetime=""2017-02-15""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Honda Center,Judah & the Lion
"<time datetime=""2017-02-15T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Wayfarer,Ages and Ages
"<time datetime=""2017-02-15T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Union,Expire
"<time datetime=""2017-02-15T20:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Bootleg Theater,Collapsing Scenery
"<time datetime=""2017-02-15T22:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,La Cave,Sirus Hood and Sacha Robotti
"<time datetime=""2017-02-15T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Echoplex,DJ Tom Chasteen
"<time datetime=""2017-02-15T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,SOhO,The Cordovas and Joe Firstman
"<time datetime=""2017-02-15""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Echo,Milemarker
"<time datetime=""2017-02-15T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Silverlake Lounge,The Punknecks and Petra Jarrar
"<time datetime=""2017-02-15T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,General Lee's,DJ Swisha Sweet
"<time datetime=""2017-02-15""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,San Manuel Indian Bingo & Casino,Deja Vu - A Musical Retrospective of CSN&Y
"<time datetime=""2017-02-15T14:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Carnival Imagination,Nublu
"<time datetime=""2017-02-15""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Brennan's Pub,David Bowick
"<time datetime=""2017-02-15T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Howl at the Moon - Hollywood,Stone Revel
"<time datetime=""2017-02-15T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Resident,The Night Lights
"<time datetime=""2017-02-15T22:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Federal Bar,The Federal Affair
"<time datetime=""2017-02-15T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Hi Hat,El Haru Kuroi
"<time datetime=""2017-02-16T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Honda Center,Twenty One Pilots and Jon Bellion
"<time datetime=""2017-02-16T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Novo by Microsoft,R. Kelly
"<time datetime=""2017-02-16T18:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Belasco Theater,"Reel Big Fish, Anti-Flag, Ballyhoo!, and Pkew Pkew Pkew"
"<time datetime=""2017-02-16T21:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Teragram Ballroom,Cherry Glazerr and Slow Hollows
"<time datetime=""2017-02-16T20:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,The Regent Theater,Riff Raff
"<time datetime=""2017-02-16T20:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Fonda Theatre,Lucero
"<time datetime=""2017-02-16T20:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Bootleg Theater,Crocodiles and AJ Davila
"<time datetime=""2017-02-16T21:30:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,"Theatre Raymond Kabbaz, Lycée Francais de Los Angeles",John Scofield
"<time datetime=""2017-02-16T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,Troubadour,A R I Z O N A and Kevin Garrett
"<time datetime=""2017-02-16T19:00:00-0800""></time>",https://www.songkick.com/metro_areas/17835-us-los-angeles?page=11,"Theatre Raymond Kabbaz, Lycée Francais de Los Angeles",John Scofield
"<time datetime=""2017-03-12T21:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Double Wide,Thelma & the Sleaze and Pink Mexico
"<time datetime=""2017-03-12T18:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Live Oak Music Hall & Lounge,Erick Willis and Bobby Duncan
"<time datetime=""2017-03-12""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,White Elephant Saloon,Jeremy Steding
"<time datetime=""2017-03-12T14:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Landmark Bar & Kitchen,Jackie Darlene
"<time datetime=""2017-03-12T16:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Dan's Silverleaf,Rodney Parker & 50 Peso Reward
"<time datetime=""2017-03-13T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Three Links,The Districts
"<time datetime=""2017-03-13T19:30:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Majestic Theatre,"Travis Greene, Anthony Brown & Group Therapy, and Jonathan McReynolds"
"<time datetime=""2017-03-13T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Curtain Club,MC Lars
"<time datetime=""2017-03-13T22:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Sundown at Granada,The Funky Knuckles
"<time datetime=""2017-03-13T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Adair's Saloon,Jeremy Steding
"<time datetime=""2017-03-13T16:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Dan's Silverleaf,Gaelynn Lea
"<time datetime=""2017-03-14T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Trees,Electric Guest
"<time datetime=""2017-03-14""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Granada Theater,"Beach Slang, Minus the Bear, and Bayonne"
"<time datetime=""2017-03-14T18:30:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Majestic Theatre,Rickie Lee Jones and Madeleine Peyroux
"<time datetime=""2017-03-14T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Curtain Club,The Japanese House
"<time datetime=""2017-03-14T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Common Grounds,Colony House and Deep Sea Diver
"<time datetime=""2017-03-14T19:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Crown & Harp,The Mystery Lights
"<time datetime=""2017-03-14T17:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Whiskey & Rye,Van Darien
"<time datetime=""2017-03-14T21:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Three Links,Friday's Foolery
"<time datetime=""2017-03-14T18:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,LSA Burger Co.,Jeremy Steding
"<time datetime=""2017-03-14T19:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,The Rustic,Frontier Folk Nebraska
"<time datetime=""2017-03-14""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,"Cambridge Room, House of Blues",They
"<time datetime=""2017-03-15T19:30:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Bass Performance Hall,Tony Bennett
"<time datetime=""2017-03-15T20:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,Gas Monkey Bar N Grill,Otep
"<time datetime=""2017-03-15T18:00:00-0500""></time>",https://www.songkick.com/metro_areas/35129-us-dallas-fort-worth?page=11,House of Blues,"Whitechapel, Cattle Decapitation, Allegaeon, and Necromancing the Stone"
