Ratings,Style,Name,Bros,ABV,Avg,Brewery
28,,Galactic Heroes IPA,-,7.00,3.71,Homestead Beer Co.
28,,Rye Barchetta,-,6.00,3.94,Blue Mountain Brewery
28,,Taproom IPA,-,7.10,3.8,Penrose Brewing
28,,Landwink,-,6.00,3.67,Triplehorn Brewing Company
28,,I Want My IPA,-,6.50,4.31,Mikerphone Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
28,,Molto Bella Espresso IPA,-,5.80,3.79,Tree Brewing
28,,Maiden,-,4.60,3.88,Village Brewery
28,,9am Hazelnut IPA,-,6.80,4.06,Hideout Brewing Company
28,,Hop Trial Eureka,-,6.50,3.83,The Schlafly Tap Room
28,,Hop Eruption,-,6.80,3.71,Mazama Brewing Co.
28,,Touché IPA,-,6.80,3.81,Double Barley Brewing
28,,Around The Clock,-,4.80,3.71,Roak Brewing Co.
28,,Oceans Between Us,-,7.00,4.36,Great Raft Brewing
28,,Limesicle,-,5.50,4.08,Urban Family Public House
27,,Dank Row,-,6.30,4.1,Altamont Beer Works
27,,Rieder India Pale Ale,-,6.00,3.83,Brauerei Ried
27,,Moneyman (Hopbursted Oatmeal) IPA,-,7.30,3.95,Manayunk Brewery and Restaurant
27,,Azacca IPA,-,6.50,3.85,Cigar City Brewing
27,,Smoked Rye IPA,-,6.20,3.78,Bierbrouwerij Grand-Café  Emelisse
27,,Block IPA,-,7.20,3.84,Cinder Block Brewery
27,,The Bitter Professor IPA,-,7.20,3.93,23rd Street Brewery
27,,Golden Pineapple,-,7.10,4,Modern Times Beer
27,,Galaxy Bomb,-,6.50,4.02,Sloop Brewing
27,,Barley's Centennial India Pale Ale,-,7.60,3.63,Smokehouse Brewing Co.
27,,Vapor Cave IPA,-,6.50,3.77,Glenwood Canyon Brewing / Canyon Brew Pub
27,,South Bay Session Ale,-,5.50,3.61,The Dudes' Brewing Company
27,,IPA,-,6.20,3.73,Postmark Brewing
27,,Freighthopper,-, ? ,3.48,Depot Street Brewing
27,,Hop Juice,-,9.70,3.7,Left Coast Brewing Company
27,,American IPA,-,6.50,3.8,Iron Hill Brewery & Restaurant
27,,Greenway IPA,-,6.50,3.51,Triple C Brewing Co.
27,,Fortnight,-,7.20,3.75,Relic Brewing Co
27,,Space Ghost,-, ? ,4.18,Equinox Brewing Company
27,,Half Nelson IPA,-,7.20,4.09,Southern Star Brewing Company
27,,Gavel Banger IPA,-,7.00,3.63,Taft's Ale House
27,,Improper Hopper,-,5.90,3.83,Rock Bottom Restaurant & Brewery
27,,Tickling The Ivories,-,7.00,4.11,Hoof Hearted Brewing
27,,Insider,-,8.00,3.59,Crux Fermentation Project
27,,Lil' Kitty Boi!,-,4.80,3.91,The Veil Brewing Co.
27,,Dan K IPA,-,7.50,4.21,Riip Beer Co.
27,,609 IPA,-,6.90,3.81,Glasstown Brewing Co.
27,,Blur India Pale Ale,-,7.30,3.37,Seabright Brewery
27,,IPAphany IPA,-,6.60,3.45,Strange Craft Beer Company
27,,Hopilano IPA,-,6.00,3.44,Bridge Brewing Company
27,,Humala IPA,-,7.30,3.86,Nómada Brewing Company
27,,IPA Is Dead - Amarillo,-,6.90,3.67,BrewDog
27,,The Flaxen Foal,-,6.10,3.88,Relic Brewing Co
27,,Giant Pacific Octopus,-,7.20,3.84,Narrows Brewing Co.
27,,Pump House IPA,-,5.50,3.32,Red Shedman Farm Brewery & Hop Yard
27,,Morph 6/3/16,-,6.50,4.23,Night Shift Brewing
27,,Equinox IPA,-, ? ,4.07,Lawson's Finest Liquids
27,,4Point2 IPA,-,4.20,3.56,Avery Brewing Company
27,,Hopstinger,-,6.80,4.19,Iron Hill Brewery & Restaurant
27,,Willimantic Glacier IPA,-,6.50,3.92,Willimantic Brewing Co.
27,,Crazy Talk,-,6.40,4.14,Other Half Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
27,,Devil's Chair IPA,-,7.00,3.98,Red Cypress Brewery
27,,IPA,-,6.25,3.68,Square One Brewery & Distillery
27,,Shoreline,-,6.60,4.09,Fieldwork Brewing Co.
27,,IPA,-,6.20,3.7,Singin' River Brewing Co.
27,,Classic IPA,-,6.00,3.45,Full Sail Brewery & Tasting Room & Pub
27,,Greenade Organic Double IPA,-,9.00,3.54,Asher Brewing Company
27,,Semper Fi P.A.,-,6.00,3.71,Young Veterans Brewing Co.
27,,Weasel Boy Dancing Ferret India Pale Ale,-,6.60,3.9,Weasel Boy Brewing Company
27,,Day Trippin',-,4.58,4.14,Swamp Head Brewery
27,,IPA,-,6.30,3.64,Red Truck Beer Company Ltd.
27,,Solis Occasus - Grapefruit,-,7.50,4.1,Mike Hess Brewing - Miramar
27,,Palisade Wasp IPA,-,6.80,3.5,Gizmo Brew Works
27,,Old Willy India Pale Ale,69, ? ,3.7,John Harvard's Brewery & Ale House
27,,L'IPA Du Lièvre,-,6.00,3.51,Microbrasserie du Lièvre
27,,Pineapple IPA,-,6.50,3.67,Odd Side Ales
27,,ApBull PiePA Ala Mode,-,6.50,3.78,Bolero Snort Brewery
26,,Plunder!,-,7.00,3.64,Mission Brewery
26,,Hazeshift,-,7.60,4.33,Bottle Logic Brewing
26,,Tornado Alley IPA,-,7.00,3.6,River City Brewing Co.
26,,Big Grove IPA,-,7.50,3.94,Big Grove Brewery
26,,IPA #11,-,5.70,3.46,Cheboygan Brewing Company
26,,Stone IPA Virginia Brewery Prototype,-,6.90,3.77,Stone Brewing
26,,The Smell IPA,-,7.50,3.78,Social Kitchen & Brewery
26,,Drew's Brew,-,8.00,3.77,Captain Lawrence Brewing Co.
26,,Invicta 1000 IBU,-,8.00,3.96,Cervejaria Invicta
26,,Tiger Bite IPA,-, ? ,3.67,Blind Tiger Brewery & Restaurant
26,,Third Kingdom India Pale Ale,-, ? ,3.38,West Flanders Brewing Co.
26,,O'Doyle Rules,-,5.50,3.67,Evil Genius Beer Company
26,,Jess,-,7.00,3.97,Amherst Brewing
26,,Run The Pigeon,-,7.00,4.55,Monkish Brewing Co.
26,,Sunshine Green,-,6.40,3.98,Tired Hands Brewing Company
26,,Riptide,-, ? ,3.56,Pizza Port Solana Beach
26,,Hoppelganger IPA,-,6.00,3.55,R & B Brewing Co.
26,,Taps India Pale Ale,-,7.10,3.88,Taps Fish House & Brewery
26,,Killer Diller,-,7.40,3.59,Spoonwood Brewing Company
26,,Middle Man,-, ? ,3.92,Pizza Port Solana Beach
26,,Beach Hippie IPA,-,7.20,3.54,Persimmon Hollow Brewing
26,,Road Trip,-,6.00,3.88,Holgate Brewhouse / Keatings Hotel
26,,Taps Sinister Sam's IPA,-,6.70,3.67,Taps Brewing Co. Inc.
26,,Astral Bootie Beer IPA,-,4.50,3.76,Catawba Brewing Co.
26,,La Ruine Papilles,-,6.20,3.32,À La Fût
26,,Skinny Dipper,-,7.00,3.03,St. Lawrence Brewing Company
26,,Top Gun IPA,-,7.30,3.87,Blind Tiger Brewery & Restaurant
26,,Hog Water,-,7.00,4.04,Black Hog Brewing Co.
26,,Morph 3/3/16,-,6.30,4.19,Night Shift Brewing
26,,What He's Having,-,6.50,4.35,Wooden Robot Brewery
26,,Death Grip,-,5.60,3.81,Pig Minds Brewing Co.
26,,Durham Hop Head,-,5.00,3.86,County Durham Brewing Company
26,,Super G IPA,-,5.50,3.34,White Flame Brewing Co.
26,,Willimantic V.E.G. IPA,96,6.70,4.33,Willimantic Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
26,,Social IPA,-,4.40,3.47,Angel City Brewery
26,,The Burning Of Rome,-,7.00,3.85,Pizza Port Solana Beach
26,,Young Lions,-,6.00,4.13,The Veil Brewing Co.
26,,Broad Arrow,-,6.50,3.41,The Able Ebenezer Brewing Company
26,,Cascade Lakes IPA,57,6.00,3.36,Cascade Lakes Brewing Co.
26,,Saffron IPA,-,6.20,4.04,Mantra Artisan Ales
26,,Nuggy Num Num,-,6.50,3.84,Peekskill Brewery
26,,Hop Whammy,-,7.00,4.29,Pioneer Beer Company
26,,Mosaic Is President,-,6.20,4.14,Other Half Brewing Co.
26,,Sanitas IPA,81,7.00,3.61,Sanitas Brewing Company
26,,Rickard's Red IPA,-,5.70,3.64,Molson Coors Canada
26,,Ipa 25,-,6.50,3.35,Weeping Radish Eco Farm & Brewery
26,,Burning Daylight,-,6.80,3.75,Fieldwork Brewing Co.
26,,Fat Head's Head Hunter,-,7.50,3.57,Fat Head's Brewery & Saloon
26,,Nova Swing,-,7.20,4.1,Modern Times Beer
26,,Legend Valley IPA,-,6.50,3.95,Buckeye Lake Brewery
26,,Driftwood,-,4.60,3.94,Wolf's Ridge Brewing
26,,Fiddlestix,-,6.10,3.33,Harmony Brewing Company
26,,Recursion 4.0,-,6.50,4.23,Bottle Logic Brewing
26,,I.P.A.,-,5.90,3.05,Strike Brewing Co.
26,,URSA IPA,-,7.30,3.95,First Magnitude Brewing Company
26,,Indian Pale Ale,-,7.10,3.93,Adirondack Pub & Brewery
26,,Crazy Donkey,-,6.00,3.74,Santorini Brewing Company
26,,Illusion,-,7.20,3.96,Garrison City Beerworks
25,,Lil' Juice,-,6.60,4.29,Civil Society Brewing
25,,Citra Mellow,-,6.00,4.29,Galveston Island Brewing Company
25,,Hoppy Shepherd,-,4.60,3.38,Finnegans Inc.
25,,Vandals,-,7.00,4.47,Ocelot Brewing Company
25,,Oceanside White IPA,-,6.50,3.85,Tomoka Brewery
25,,Rare Trait,-,6.40,4.2,Cerebral Brewing
25,,Lieutenant DANK,-,6.50,4.11,Wicked Weed Brewing
25,,Kestrel’s Joy IPA,-,6.90,3.9,Trap Rock Restaurant & Brewery
25,,Habanero Nectar,-,7.40,4.24,RAR Brewing (Realerevival)
25,,Lecter Nectar,-,7.80,4.38,RAR Brewing (Realerevival)
25,,3Mag Rain IPA,-,7.20,3.92,Three Magnets Brewing
25,,Barley's Rye IPA,-, ? ,3.98,Barley's Brewing Company
25,,McGilligans IPA,-,7.00,3.91,The Livery
25,,Hop Project #82,-,6.20,3.66,Yazoo Brewing Company
25,,Recursion 1.1,-,6.50,4.16,Bottle Logic Brewing
25,,Mexican IPA,-,6.60,3.22,Texas Beer Refinery
25,,Prosperous,-,6.60,4,Medusa Brewing Company
25,,Bonobos,-,7.90,4.28,Monkey Paw Pub & Brewery
25,,Fresh Hop Workhorse,-,7.20,4.06,Laurelwood Public House & Brewery
25,,Deep Dish,-,6.40,4.06,Knee Deep Brewing Company
25,,Heist Decoder,-,7.30,4.38,Tired Hands Brewing Company
25,,Zig Zag Smoke,-,7.10,4.25,Magnify Brewing Company
25,,Uppity Jagoff IPA,-,7.00,3.59,Rock Bottom Restaurant & Brewery
25,,Yojo,-,7.00,4.54,Moonraker Brewing Company
25,,Hellamango,-,5.00,4.18,Market Garden Brewery
25,,Hu$h Money,-,7.80,3.76,Ale Asylum
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
25,,JT Schmid's India Pale Ale,-,6.90,3.61,JT Schmid's Restaurant & Brewery
25,,St Cuthbert / Magnificat,-,6.50,3.81,Durham Brewery Ltd
25,,Head Butt IPA,-,6.70,3.81,Iron Goat Brewing Co.
25,,Floating Fire,-,7.30,3.61,Furthermore Beer
25,,Ancestral,-,6.40,3.98,Earth Eagle Brewings
25,,Pulp Free,-,6.90,4.37,Fieldwork Brewing Co.
25,,7 Hop Ipa,-,7.77,3.68,Rogue Ales
25,,Vindicator IPA,-,6.80,3.69,Loomis Basin Brewing Company
25,,Rotatabull 005,-,7.10,4.18,Bolero Snort Brewery
25,,Centennial IPA,-,7.10,4.02,Other Half Brewing Co.
25,,Fire On The Hill,-,7.50,3.98,Grist House Craft Brewery
25,,Dogtown Duck IPA,81,6.80,3.1,Venice Duck Brewery
25,,California Gold,-,5.80,3.85,Taps Fish House & Brewery
25,,Monkey Mouth IPA,89,6.50,4.14,Grand River Brewery
25,,I.P.A.,-,6.20,3.33,Broad Ripple Brew Pub
25,,Snowy Plover,-,6.00,3.72,Coronado Brewing Company
25,,Mornington Peninsula IPA,-,6.40,3.73,Mornington Peninsula Brewery
25,,Prestige Worldwide,-,6.00,4.2,Brash Brewing Company
25,,ISO Heaven,-,8.00,3.85,Toxic Brewing Co.
25,,Morph 5/16/16,-,6.20,4.09,Night Shift Brewing
25,,Cigar City / Knee Deep Continental Drift,-,6.80,3.97,Cigar City Brewing
25,,Farnham Ale & Lager 58 - South Burlington,-, ? ,3.88,Farnham Ale & Lager
25,,Gear Up IPA,-,6.60,3.8,Hopworks Urban Brewery
25,,White Birch Unforgettable,-,7.00,3.86,White Birch Brewing
25,,The Shack IPA,-,7.20,4.1,Ship Bottom Brewery
25,,Hopsplosion!!! IPA,-,8.10,3.86,Max Lager's American Grill & Brewery
25,,Hop Trial Hallertau Blanc,-,6.50,3.93,The Schlafly Tap Room
25,,Hop Heaven,-,7.50,3.78,Columbia River Brewing Co.
25,,Hopnotic,-,7.50,4.08,San Diego Brewing Co.
25,,Feast Like A Sultan IPA,-,7.20,3.89,Laughing Sun Brewing Co.
25,,Telegraph IPA,85,6.60,3.83,Telegraph Brewing Company
25,,The Bay IPA,-,4.50,3.75,Full Tilt Brewing
25,,Hidden Hop Yard: Vol. 1,-,7.00,4.16,Manor Hill Brewing
25,,Rye IPA,-,6.50,4.07,Iron Hill Brewery & Restaurant
25,,Dork Squad,-,6.90,4.5,Bagby Beer Company
25,,Albatross,-,7.00,4.13,Ocelot Brewing Company
24,,Stone Crab IPA,-, ? ,3.47,Belfast Bay Brewing Co.
24,,29 Pews,-,6.10,4.1,Veracious Brewing Company
24,,Aker,-,6.70,3.95,Naparbier Sdad. Coop.
24,,Benjamin Danklin,-,7.50,4.11,Fat Head's Brewery & Saloon
24,,One Hop This Time: Equinox,-,6.00,3.87,Night Shift Brewing
24,,Five Points,-,5.60,3.69,The Black Abbey Brewing Company
24,,45th Parallel Oregon Style IPA,-,7.50,4.01,Trinity Brewing Company
24,,13,-,7.10,3.92,Crystal Springs Brewing Company
24,,Hoppa Loppa IPA,-,6.00,3.73,The Grumpy Troll Restaurant and Brewery
24,,Dead Nuts,-,5.60,3.93,Iron Duke Brewing
24,,Fat Ten-er #31,-,4.80,4,New England Brewing Co.
24,,White Pine IPA,-,6.40,3.13,Goose Island Beer Co.
24,,India Pale Ale,-,6.30,3.65,Ten Ninety Brewing Company
24,,I-P-Alien,-,7.50,3.96,Odd13 Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
24,,Unfiltered Union Jack,-,7.50,3.96,Firestone Walker Brewing Co.
24,,CitraSqueeze,-,6.50,3.89,HiJinx Brewing Company
24,,Guava Islander,-,7.00,4.03,Coronado Brewing Company
24,,Crank It Hop,-,5.80,3.91,Imperial Oak Brewing
24,,Lawmaker,-,6.70,3.96,BNS Brewing & Distilling Co.
24,,Canopus IPA,-,6.80,3.8,Ecliptic Brewing
24,,Little Juice IPA,-,6.60,3.96,Three Magnets Brewing
24,,Coffee Brown IPA,-,6.70,4.18,Manor Hill Brewing
24,,Double Dry Hopped Juicy Bits,-,6.70,4.32,WeldWerks Brewing Co.
24,,Tectonic Tomahawk,-,6.70,3.86,Gneiss Brewing Company
24,,(512) Smash,-, ? ,4.09,(512) Brewing Company
24,,Opaque Minds,-,7.00,4.25,Alvarado Street Brewery
24,,Constellation: Mosaic,-,6.10,3.94,4 Hands Brewing Co.
24,,Sorghum Pale Ale,-,6.80,3.71,Steadfast Beer Co.
24,,New Stunt IPA,-,7.80,4.23,JAFB Wooster Brewery
24,,Royal Pride IPA,-,6.20,3.77,Royal Oak Brewery
24,,Hop Therapy ISA,-,4.50,3.75,Russell Brewing Company
24,,IPA!,-,7.00,4.03,Black Bridge Brewery
24,,Uncanny Valley,-,7.00,4.15,Burlington Beer Co.
24,,Eighty-Five,-,6.20,3.78,Lafayette Brewing Co.
24,,Orange Citrus IPA,-,6.70,4.06,Ass Clown Brewing
24,,Galaxy,-,6.00,3.96,Rock Art Brewery
24,,Cloudburst Lemongrass White IPA,-,6.00,3.87,Howe Sound Inn & Brewing Company
24,,Day Of The Dead,-,6.90,4.35,Threes Brewing
24,,Squeeze,-,5.70,4.19,Great Rhythm Brewing Company
24,,Happy Treez,-,6.20,4.2,Stubborn Beauty Brewing Company
24,,Pinch Off The Dead Parts,-,6.66,4.12,Tired Hands Brewing Company
24,,All-Seeing IPA,-,6.80,3.58,Crystal Ball Brewing Company
24,,Inner Thigh IPA,-,6.50,3.52,One World Brewing
24,,Sound Check,-,4.90,4.01,Peace Tree Brewing Co.
24,,Skadoosh,-,7.00,4.45,The Alchemist
24,,American IPA,-,6.80,3.86,Yellowhammer Brewing
24,,Engine House IPA,-,6.60,3.76,Engine House No. 9
24,,Hop Roar IPA,-,7.20,3.84,Carolina Brewing Company
24,,Taylor's Row IPA,-,7.50,3.83,Manor Hill Brewing
24,,Disorient IPA,-,6.50,4.04,Greenport Harbor Brewing Company
24,,Blue Dreams,-,6.40,3.89,Oskar Blues Grill & Brew
24,,Desperado IPA,-,6.80,3.56,Wolf Creek Brewing
24,,Gangster IPA,-, ? ,3.48,Hideout Brewing Company
24,,6th Borough,-,7.50,4.01,Captain Lawrence Brewing Co.
24,,Fall Day IPA,-,6.50,3.31,Avery Brewing Company
24,,Captain Kool IPA,-,7.50,3.85,Geaghan's Restaurant & Pub
24,,Half Acre / Short's Powder Blue,-,7.60,3.95,Half Acre Beer Company
24,,Insane In The Grain,-,7.50,3.78,To Øl
24,,Constant Disappointment,-,7.20,4.43,Threes Brewing
24,,Initial Point IPA,-,7.10,3.69,Slanted Rock Brewing Company
24,,Just Another IPA,-,6.00,3.95,Brix City Brewing
24,,Frost Heaves,-,6.70,4.14,Tired Hands Brewing Company
24,,Wind Wagon,-,6.70,3.77,Kansas Territory Brewing Company
24,,Joop IPA,-,6.50,3.95,Spring House Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
24,,Naughty Eskimo,-,4.80,4.01,Stubborn Beauty Brewing Company
24,,"Dexter ""Rippa"" Red IPA",-,6.50,3.65,Boothbay Craft Brewery
24,,Hopstorm IPA,-,6.50,2.99,BJ's Restaurant & Brewhouse
24,,McNeill's Summer IPA,68,4.90,3.45,McNeill's Brewery
24,,Dragonmead Broken Paddle India Pale Ale,-,6.00,3.11,Dragonmead Microbrewery
24,,Kodiak IPA,-,7.00,3.99,North by Northwest Restaurant & Brewery
24,,Cuda,-,6.50,3.86,Benelux Brewpub & Café
24,,Josiah Miller IPA,-,6.30,4.06,Free State Brewing Co.
24,,Oops! I Mangoed My Pants,-,7.50,4.42,Sand City Brewing Co.
23,,Pulp,-,6.90,4.33,Fieldwork Brewing Co.
23,,Saint Norbert IPA,-,6.30,4.25,Klášterní pivovar Strahov
23,,Traverse Red IPA,-,5.50,3.75,Boundary Bay Brewery & Bistro
23,,Skizoid,-,6.20,3.58,Birra Toccalmatto
23,,Moon Station Bitter AKA MSB,-,4.70,4.34,Burnt Hickory Brewery
23,,Hello My Name Is Holy Moose,-,5.50,3.22,BrewDog
23,,Magic #90000 - Blueberry Pecan/Almond/Vanilla Smoothie,-,7.00,3.77,Omnipollo
23,,Åttebeint Hest Northern IPA,-,6.50,3.89,HammerHeart Brewing Company
23,,Druid City Lamplighter IPA,-,5.90,4.36,Druid City Brewing Company
23,,Cable Car Small Batch India Pale Ale,-,6.30,2.52,World Brews
23,,Lupulin Fresh Hop Ale,-,5.80,3.31,Full Sail Brewery & Tasting Room & Pub
23,,888 India Pale Ale,-,8.00,3.31,Cocoa Beach Brewing Company
23,,Willimantic Address Unknown IPA,-,6.50,4.04,Willimantic Brewing Co.
23,,Dr. 'Saic,-,5.90,4.24,Magnify Brewing Company
23,,Docker IPA,-,6.80,3.81,Brasseur De Montréal
23,,Ibis,-,6.90,3.8,Mac and Jack's Brewery
23,,Table Beer,-,4.20,3.58,Funk Brewing Company
23,,Canopus India Style Wheat Ale,-,6.80,3.91,Ecliptic Brewing
23,,Archimedes,-,6.50,3.81,Like Minds Brewing Company
23,,Watermelon Milkshake IPA,-,7.20,3.55,Tired Hands Brewing Company
23,,Session IPA,-,4.90,3.8,Spring House Brewing Company
23,,Out Of Bounds IPA,-, ? ,3.66,Kingdom Brewing
23,,Yard House IPA,-,5.80,3.96,Uinta Brewing Company
23,,Tinhat IPA,-,5.60,3.69,Townsite Brewing
23,,Tropical Lightning IPA,-,7.40,4.05,Wilmington Brewing Company
23,,Série Signature IPA,-,6.00,4.29,Les Trois Mousquetaires
23,,De-Railed IPA,-,6.50,4.2,Carter's Brewing
23,,Striker IPA,-,7.00,4.11,Copperhead Brewery
23,,Brews Brothers Gimme Shelter,-,7.00,3.66,Parallel 49 Brewing Company
23,,No. 2 IPA,-,6.30,3.59,The Freehouse
23,,Wizard Sauce,-,5.30,3.71,Calfkiller Brewing Company
23,,I'm So Freakin' Hoppy,-,7.50,3.67,Arrowhead Brewing Company
23,,Crescent Fresh,-,5.30,4.08,Finback Brewery
23,,Hippity Hops Chrysanthemum IPA,-,7.50,3.67,CAUTION: Brewing Co.
23,,Seat Kicker IPA,-,6.50,3.97,Airways Brewing Company
23,,Vern (This Vernal Splendor IPA),-,6.58,3.48,Yakima Craft Brewing Co.
23,,Hipster,-, ? ,3.13,Black Bottle Brewery
23,,West Bay I.P.A.,-, ? ,3.25,Mackinaw Brewing Company
23,,Executioner IPA,-,7.00,3.85,Beer Here
23,,Craftsman IPA,-,6.25,3.76,Craftsman Brewing Co.
23,,650 IPA,-,6.50,4.22,Alpha Acid Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
23,,Kennebec River India Pale Ale,-,5.90,3.14,Kennebec River Brewery
23,,Harvester Experiment (IPA),-,5.80,3.41,Ground Breaker Brewing
23,,Half Mast QIPA,-,2.70,3.48,Siren Craft Brew
23,,IPA,-,7.50,3.77,Stoup Brewing
23,,Final Destination India Pale Ale,-,7.00,3.45,Erie Brewing Co.
23,,IPA,-,6.70,3.82,Southern Appalachian Brewery
23,,Solstice IPA,-,7.00,4.06,49th State Brewing Company
23,,Cheryl From Accounting,-,6.40,3.86,The Veil Brewing Co.
23,,Overhead IPA,-,7.30,3.75,7venth (Seventh) Sun Brewery
23,,Conscience,-,5.70,3.9,Innocente Brewing Company
23,,2 Paws,-,5.80,3.75,Paw Paw Brewing Company
23,,Extreme Low Visibility,-,7.40,4.04,Magnify Brewing Company
23,,Golden Gate IPA,-,6.00,3.55,Napa Smith Brewery
23,,Splice Session IPA,-,4.80,4.03,Odell Brewing Company
23,,Lupuloid,-,6.70,3.7,Beavertown Brewery
23,,Land Of Hopportunity,-,6.50,3.07,Four Sons Brewing
23,,Metolius River Green Drake IPA,-,6.30,2.71,World Brews
23,,Hang 'Em High,-,7.00,3.87,Torn Label Brewing Co.
23,,J.A.F. IPA,-,7.10,3.93,JAFB Wooster Brewery
23,,Harbinger Of Change,-,7.70,3.95,Conshohocken Brewing Company
23,,Thunder Canyon Good Vibrations IPA,-,7.20,3.99,Thunder Canyon Brewery
23,,Hopago IPA,-,7.50,3.29,Papago Brewing
23,,HOPpopatamus,-,6.70,3.79,Silver Moon Brewing
23,,Spectre,-, ? ,3.96,Bluejacket / Arsenal Restaurant
23,,Instigator,-,7.70,3.9,Spiteful Brewing
23,,New Kids On The Hops,-,7.20,4.05,Altamont Beer Works
23,,Tropicale IPA,-,6.20,4.02,Brasserie Dunham
23,,Azacca Morris,-,7.30,3.96,Maplewood Brewery & Distillery
23,,She Good,-,6.90,4.18,The Answer Brewpub
23,,SNAFU IPA,-,7.60,4.1,Selin's Grove Brewing Company
23,,Citra IPA,-,6.50,3.76,Dead Frog Brewing
23,,Foublonne,-,6.50,3.62,Le Trèfle Noir
23,,Seismic IPA,-,6.70,3.7,SoCal Beer Company
23,,Flagship India Pale Ale,-,6.70,4.02,Steamworks Brewing Company
23,,Hand Picked IPA,-,7.00,3.5,Odell Brewing Company
22,,Demen's Black IPA,-,7.30,3.1,Green Bench Brewing Co.
22,,Eagle Harbor,-,6.60,3.55,Bainbridge Island Brewing Company
22,,Mt. Zion IPA,-,6.90,3.67,Mountain Toad Brewing
22,,Golden Helmet,-,5.30,3.82,Peg's Cantina & Brew Pub
22,,Gen IV,-,4.50,3.74,Matt Brewing Company / Saranac Brewery
22,,Barnstormer,-,6.20,3.86,Happy Valley Brewing Company
22,,Morph 8/11/16,-,6.10,4.19,Night Shift Brewing
22,,Sarasota I.P.A.,-,7.00,3.82,Sarasota Brewing Company
22,,Passionfeber IPA,-,7.00,4.03,Brewski
22,,India Pale Ale,-,6.40,4.03,Redwood Curtain Brewing Company
22,,Naughty Nurse IPA,-,6.00,3.53,City Steam Brewery Café
22,,Zep On The Jukebox,-,6.00,4.21,Kent Falls Brewing Company
22,,Shanghai'd IPA,-,6.00,3.95,Old Town Brewing Co
22,,POG Juice,-,6.50,3.93,Bottle Logic Brewing
22,,Suburbs,-,6.70,4.5,Barrier Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
22,,Flyin' Ryan IPA,-,6.00,3.02,Long Trail Brewing Co.
22,,Steamfunk 100% Brett IPA,-,6.80,4.21,Smog City Brewing
22,,Cap'n Kickass,-,7.50,4.12,Piece Brewery & Pizzeria
22,,Recursion 3.0,-,7.00,3.79,Bottle Logic Brewing
22,,Latona IPA,-,7.70,3.89,Sound Brewery
22,,Never-Ending Maze,-,7.40,4.2,Ocelot Brewing Company
22,,Relay IPA,-,7.20,3.77,Thorn Street Brewery
22,,Kon-Tiki,-,7.20,4.33,Austin Street Brewery
22,,Indian Paintbrush Ale,-,7.00,3.49,Black Tooth Brewing Company
22,,7th Heaven IPA,-,7.00,3.19,Broad Brook Brewing Company
22,,Green Man Stormtrooper White IPA,-,7.40,4.02,Green Man Brewery
22,,Sisyphus West Coast IPA,-,8.00,4.41,Sisyphus Brewing
22,,Impact Pale Ale,-,5.60,3.58,The Run of the Mill Public House & Brewery
22,,Southern Skipper,-,6.00,3.7,Pontoon Brewing Company
22,,Kevin From Sales,-,5.80,4.32,The Veil Brewing Co.
22,,IPA Citra Galactique,-,6.20,4.05,Les Brasseurs du Grand Paris
22,,Dream Operator,-,5.50,3.82,4 Hands Brewing Co.
22,,Uncharted,-,7.00,3.99,Stone City Ales
22,,Presidio India Pale Ale,-,6.80,3.54,Beach Chalet Brewery and Restaurant
22,,Vacant Stares,-,6.00,4.14,Ocelot Brewing Company
22,,India Pale Ale,-,6.00,3.39,Liberty Steakhouse & Brewery
22,,Rosebud IPA,-,6.50,3.56,Beer Valley Brewing Co.
22,,Take 6 IPA,-,5.70,3.79,LynLake Brewery
22,,Hawkbill,-,6.00,4.28,Burial Beer Co.
22,,El Dorado IPA,-,6.80,3.85,Southern Star Brewing Company
22,,Affable IPA,-,6.80,3.74,Moody Ales
22,,C-4 IPA,-,7.00,3.93,Knee Deep Brewing Company
22,,Notch Eight IPA,-,7.10,3.86,Klamath Basin Brewing Co. - The Creamery Brew Pub And Grill
22,,Furious - Cherry Wood Aged,-,6.20,4.22,Surly Brewing Company
22,,Tribale IPA,-,6.70,3.94,MABRASSERIE
22,,Channel Marker IPA,-,5.80,3.68,Islamorada Beer Company
22,,Floydivision 4,-, ? ,3.89,3 Floyds Brewing Co.
22,,Bosko,-,6.30,3.86,Pressure Drop
22,,Marduk,-,6.80,3.97,Finback Brewery
22,,Scythe Rye IPA (Bulleit Rye Aged),-,7.00,4.24,Burial Beer Co.
22,,Hopapalooza,-,6.00,3.56,Big Shoulders Beer Company
22,,Mo' Simcoe,-,6.50,4.17,Cellarmaker Brewing Co.
22,,Expedition IPA,-,6.50,3.3,Adventure Brewing Company
22,,Bombay Bomber IPA,-, ? ,3.77,McKenzie Brewing Company
