Ratings,Style,Name,Bros,ABV,Avg,Brewery
6,,Good Bean Coffee Brown,-,5.00,3.9,Caldera Brewing Company
6,,Alternative Hazelnut Brown,-, ? ,3.98,CB Craft Brewers
6,,Chocolate Brown,-,6.20,3.42,Swamp Cabbage Brewing Company
6,,Nutty Brown,-,5.40,3.49,Yolo Brewing Company
6,,Olde Grog,-,7.50,4,Cape Ann Brewing Company
6,,Foxey Brown,-,7.30,3.28,Lost Rhino Brewing Company
6,,Mac Brown,-,5.60,3.83,Rincon Brewery
6,,Nut Brown Ale,-,5.70,3.74,ZwanzigZ
6,,Barrel Harbor Brown Ale,-,5.00,3.92,Barrel Harbor Brewing
6,,Nu Order,-,9.50,3.42,Bluejacket / Arsenal Restaurant
6,,Four Kings Brown Ale,-,5.50,3.65,Props Brewery & Grill
6,,Table 19,-,7.00,2.96,Angry Erik Brewing
6,,Paul Brown Nut Brown,-,5.30,3.71,BrickHouse Brewery
6,,Danger City Brown Ale,-,5.20,3.66,The Phoenix Brewing Company
6,,Ise Kadoya Brown Ale,-,5.00,3.73,Nikenjayamochi Kadoya Honten Co. / Ise Kadoya Brewery
6,,Karm Ale,-, ? ,3.54,51 North Brewing Company
6,,Brown Eyes Ale,-,7.50,3.79,Silver Moon Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
6,,Coffee Brown Ale,-, ? ,3.56,Bad Martha Brewing Co.
6,,Hazelnut Brown Ale,-, ? ,3.09,Trailhead Brewing Co
6,,Agave Brown Ale,-,6.30,3.91,Northbound Brewpub
6,,Choco-Bello,-,6.50,2.93,Les Brasseurs De Montebello
6,,Boondoggle Brown,-,5.70,3.42,Whitestone Brewery
6,,Willimantic Postal Patron Pub Ale,-,5.80,3.69,Willimantic Brewing Co.
6,,For Peet's Sake,-,5.50,3.75,Pizza Port Solana Beach
6,,Pilot Batch CoCo Lopez,-,5.00,3.63,Captain Lawrence Brewing Co.
6,,Stanley Park Foghorn India Brown Ale,-,6.00,3.58,Stanley Park Brewery
6,,Breakfast,-,8.30,4.4,Beards Brewery
6,,Praline Ale,-,5.70,3.36,River Dog Brewing Co.
6,,Easy Rider Brown,-,6.20,4.11,Booze Brothers Brewing Co.
6,,Nut Brown,-, ? ,3.85,Harvest Moon Brewery
6,,Woody Brown,-,5.50,3.9,Sandude Brewing Co.
6,,Big Year Brown,-,6.50,4.02,The Civil Life Brewing Company
6,,Brown Ale,-,5.50,3.84,Marble Brewery
6,,Whiskey Junction Brand,-,8.70,3.81,ZümBier
6,,Vivant Brune,-,5.00,3.56,Brewery Vivant
6,,CB's Canaltown Brown Ale,-,4.75,3.82,CB Craft Brewers
6,,Kentucky French Toast,-,10.00,4.33,Lickinghole Creek Craft Brewery
6,,Cinnamon Toast Wynona's Big Brown Ale,-,7.20,4.27,Voodoo Brewing Company
6,,Fascinating Bellman,-,7.80,3.26,Deep Ellum Brewing Company
6,,Big Cookie A La Mode,-,6.80,3.92,Odell Brewing Company
5,,Okarito Brown,-,5.20,4.05,Rare Bird Brewpub
5,,Cherry Raspberry Chocolate Chickow!,-,10.00,3.96,Triple Digit Brewing Co.
5,,East Brown & Down Ale,-,5.60,3.76,Souris River Brewing
5,,Grizzly Bear,-,8.50,3.65,Timber Creek Tap & Table
5,,Bad Conduct,-,12.00,4.46,Fieldwork Brewing Co.
5,,American Brown,-,5.00,3.09,Lumberyard Brewing Company
5,,Flemish Brown,-,7.10,3.93,Wedge Brewing Company
5,,Vanilla Bandit,-, ? ,4.06,City Star Brewing Company
5,,Brewmaster's Choice Brown Ale,-,5.60,3.54,Roughneck Brewing
5,,Whiskey Barrel Big Hoppy Brown,-,9.50,4.28,Baere Brewing Company
5,,Lazy Mutt Alberta Brown Ale,-,5.50,2.89,Minhas Craft Brewery
5,,MSB,-,9.10,3.17,Covered Bridge Brewing
5,,La Cibeles Morena,-,4.90,3.42,Cervezas La Cibeles S.L.
5,,Nut Brown,-, ? ,3.78,"Mash House Restaurant & Brewery, The"
5,,How Can Anything Ever End?,-,8.20,4.56,The Courtyard Brewery
5,,Chickow! Cinnamon Bun,-,10.00,3.86,Listermann Brewing Supply & Mfg
5,,Graham Cracker Brown Ale,-,5.50,4.11,Sierra Nevada Brewing Co.
5,,Ode To Mercy Nitrode,-,7.20,4.04,Wild Heaven Craft Beers
5,,Run Aground Brown,-,5.40,3.56,Florida Keys Brewing Co.
5,,Påsköl,-,6.00,3.48,Dugges Ale- & Porterbryggeri AB
5,,Nut Brown Ale,-,5.30,3.64,Rockford Brewing Company
5,,Winchester Brown,-,6.20,3.57,Backwoods Brewing Company
5,,Carnival,-,4.80,3.85,"Franklin's Restaurant, Brewery & General Store"
5,,Rabbit Bay Brown Ale,-,6.00,3.55,The Library
5,,Brown Willie,-,6.50,3.84,Belly Love Brewing Company
5,,Lockdown Brown,-,5.20,3.91,Prison City Pub & Brewery
5,,Spiced Chocolate Rye,-,5.80,3.83,Hideout Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
5,,Filbert Brown,-,4.90,3.98,Sam Bond's Brewing
5,,Bourbon Barrel Aged Vanilla/Cinnamon Chickow!,-,10.00,4.57,Triple Digit Brewing Co.
5,,Carrabassett Harvest Ale,-,5.00,3.49,Casco Bay Brewing Co.
5,,Brown Ale,-,5.00,4.11,Nokomis Craft Ales
5,,Bird Rock Brown,-,6.70,3.61,La Jolla Brewing Company
5,,Hodor,-,7.50,4.15,Bottle Logic Brewing
5,,Shotgun Wedding (Chocolate),-,4.80,3.91,Country Boy Brewing
5,,McKinley Brown Ale,-,5.00,3.95,Laughing Sun Brewing Co.
5,,Country Roads,-,5.70,3.82,MashCraft Brewing
5,,Big Brown,-,10.50,4.2,Pine Island Brewing Company
5,,Spring Spruce,-,6.50,3.73,Country Boy Brewing
5,,Turnbuckle,-,5.30,3,Waverly Brewing Company
5,,Bulkhead Brown,-,6.50,3.81,Fair Winds Brewing Company
5,,Uncle Bucks Brown Ale,-,6.00,3.67,Uncle Buck's Brewery & Steakhouse
5,,Butt Crack Brown,-,5.50,3.4,Klamath Basin Brewing Co. - The Creamery Brew Pub And Grill
5,,Drift Line Coffee,-,6.20,4.51,Kane Brewing Company
5,,Oscuro Double Brown Ale,-,9.30,3.59,Mad Beach Craft Brewing Company
5,,Burly Brown Brown Ale,-,5.43,3.51,James Page Brewing Company
5,,Nuttn' 2it,-,10.00,3.89,Zaftig Brewing Co.
5,,Iron Bridge Brown Ale,-,5.30,3.67,Prince Edward Island Brewing Company
5,,Far Post Brown,-,5.00,3.88,Wiens Brewing Company
5,,Royal Pudding,-, ? ,4.11,Burn 'Em Brewing
5,,Chatham American Brown Ale,-, ? ,3.9,"Chatham Brewing, LLC"
5,,Brushy Creek Brown Ale,-,6.00,3.2,Red Horn Coffee House & Brewing Co.
5,,Brok Brown Ale,-,5.20,2.72,Browar Van Pur S.A. (Brau Union Polska)
5,,Brave American,-, ? ,3.76,American Brewing Company
5,,Rocktown Smoked Brown,-,4.00,3.46,Brothers Craft Brewing
5,,Brewers' Cut Embittered Brown,-,5.70,3.53,Real Ale Brewing Company
5,,C. Andy Brown Ale,-,4.60,3.44,Wynkoop Brewing Company
5,,Downtown Bourbon Brown,-,5.50,4.23,Griffin Claw Brewing Company
5,,Eataly Indian Brown Ale,-, ? ,4.38,La Birreria
5,,Brown Donkey Smasher,-,9.10,3.63,Brewery Terra Firma
5,,Mohawk Brown Is The New Brown,-,5.70,4.29,AB Mohawk Brewing Company
5,,Beersnob Brown,-,5.10,3.7,Populuxe Brewing
5,,"The Swagger, Brown Ale",-,4.00,3.12,Howling Henry's Brewery
5,,B-Town Brown,-, ? ,3.52,Elliott Bay Brewhouse & Pub
5,,NeBruna Dupa Tine,-,6.40,3.55,Hophead Brewing
5,,Royal Brown Ale,-,4.60,2.86,Royal Unibrew A/S
5,,Imperial Coffee Brown Ale,-,8.00,4.02,Upslope Brewing Company - Lee Hill
5,,Björnen Sover,-,6.00,2.95,Lundabryggeriet
5,,Mudslinger,-,5.50,4.05,McHale's Brewhouse
5,,J.J. Bollerack's Brown Ale,-,6.50,3.76,Strong Rope Brewery
5,,Kooky Munster,-,5.80,3.88,White Flame Brewing Co.
5,,MBC Burro Brown Ale,-,6.00,3.83,Manitou Brewing Co.
5,,Toasted Brown,-,5.00,3.61,Aeronaut Brewing Company
5,,Old Town Hoppy Brown,-,8.30,3.77,Scottsdale Beer Company
5,,Sass On The Side,-,5.60,4.24,Shillow Beer Co.
5,,#busted Nut Brown,-,5.50,3.94,Salty Nut Brewery
5,,Cold Brew,-,4.00,3.99,Hopewell Brewing Co.
5,,Mango Habanero,-,8.50,3.88,Lickinghole Creek Craft Brewery
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
5,,Smuttlabs Coffee Brown Ale,-,6.00,4.06,Smuttynose Brewing Company
5,,Itty Bitty Brown,-,5.50,3.77,Ellison Brewery & Spirits
5,,Toccoa Brown Ale,-,6.20,2.39,Fannin Brewing Company
5,,Cattywampus,-,6.30,4.04,Jekyll Brewing
5,,Om Nom Nom,-,6.50,3.84,Iron Hill Brewery & Restaurant
5,,Scottish Brown Ale,-,4.70,3.88,Asheville Brewing Company
5,,Brown Ale Américaine,-,5.00,3.23,HopEra
5,,Big Brick Brown,-, ? ,3.87,Steam Plant Brewing Company / Stacks Restaurant
5,,Oedipus / Anchor Brewing Lekker Gezellig,-,6.50,3.25,Oedipus Brewing
5,,Sheldon,-,7.00,3.96,3cross Brewing Company
5,,Drift Line (Cask W/ Rook Coffee),-,5.80,4.24,Kane Brewing Company
5,,Mercy Brown Imperial Brown Ale,-,9.00,3.63,Trinity Brewhouse
5,,Say It Loud,-,5.20,3.87,No Worries Brewing Company
5,,Cask Vanilla Dark Cherry Brown Ale,-,5.50,4.1,Cigar City Brewing
5,,Aphrodite's Harvest,-,5.50,3.82,Atwater Brewery
5,,Rooster American Brown Ale,-,5.80,3.5,Evil Czech Brewery
5,,Locomotive Brown,-,6.20,3.37,Gillette Brewing Company
5,,Double Decker Brown With French Oak,-, ? ,3.93,Mother Earth Brew Co.
5,,Centerfield Brown,-,4.00,3.77,Copp Winery & Brewery
5,,Crazy Sista Honey Ale,-,4.50,3.65,Crazy Sista Brewing
5,,The Bear,-,5.10,3.42,Twin Leaf Brewery
5,,Organic Brown Ale,-,5.80,4.11,Plough Monday
5,,Pecan Pie Nut Brown Ale,-, ? ,4.04,Beaver Brewing Company
5,,Mount Up Maple Brown,-,5.60,3.9,Wild Ride Brewing Co.
5,,Bergey Brown,-,5.50,4.18,Grumpy Old Men Brewing
5,,MaXXimus Brown,-,7.61,3.88,Grist Iron Brewing Company
5,,Barrel Aged Doomslayer,-,9.00,3.71,Greenbush Brewing Company
5,,The Angel Of Mackinac,-,8.00,4.13,Clown Shoes
5,,Single Origin Coffee Brown Ale - Kenya (Ndaroini),-,6.10,4.01,Terrapin Beer Company
5,,Chestnut Brown (Rum Barrel),-,9.40,4.15,Country Boy Brewing
5,,Single Origin Coffee Brown Ale - Ecuador (Zamora-Chinchipe),-,6.10,3.8,Terrapin Beer Company
5,,Harvest Brown Ale,-,6.00,3.42,The Old Mill at Ashton / Ashton Brewing Company
5,,Jefferson's Moose,-,4.30,3.42,Woodstock Inn Brewery
5,,Wake Up On Fire,-,5.40,3.84,The Hermosillo / Highland Park Brewery
5,,La Bajada,-,4.80,3.6,Four Corners Brewing Company
5,,Shanty Town,-,5.00,3.92,Fieldwork Brewing Co.
5,,Wallow,-,6.50,3.85,MadTree Brewing
5,,Downtown Brown,-,6.50,3.66,Red Jacket Brewing Company
5,,Snow Pilot,-,6.00,3.42,Stevens Point Brewery
5,,River Street Praline Brown Ale,-,6.40,3.81,Eagle Creek Brewing Company
5,,Pecan Ale With Honey,-,6.12,3.7,BS Brewing
5,,Barnstormer Brown Ale,-,5.00,3.94,Flyers Restaurant And Brewery
5,,Get Down Brown,-,5.00,3.87,Four Seasons Brewing Company
5,,One Down Brown,-, ? ,3.44,Pizza Port Solana Beach
5,,Waes Hael,-,6.00,4.21,Bad Tattoo Brewing
5,,Boozehound Brown,-,5.80,3.57,Hideout Brewing Company
5,,UnRuley Coconut Brown Ale,-,6.60,3.94,Chapman Crafted Beer
5,,Lamppost Ale,-,5.27,3.54,Petaluma Hills Brewing Company
5,,Full House,-,8.40,3.93,Pelican Pub & Brewery
5,,Rout Brown Ale,-,6.30,3.6,Lupine Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
5,,Steve The Imperial Brown Ale (Aged In Whisky Barrels),-,8.80,3.79,Right Brain Brewery
5,,Der Alte Fritz,-,5.30,3.72,Conquest Brewing Company
5,,Coffee Brown,-, ? ,3.95,Cartel Brewery
5,,Tailgate Brown Ale,-,3.50,3.45,Rock Bridge Brewing Co.
5,,S'moa Please,-,6.60,4.08,High Water Brewing
5,,Naughty B,-,6.50,3.58,Mispillion River Brewing
5,,Brunette Ale,-,7.00,3.83,The VB Brewery
5,,Nut Hugger,-,5.50,3.51,Sick N Twisted Brewing Co.
5,,Chocolate Ice Cream Brown Ale,-,6.20,4.07,Omnipollo
4,,Oppigårds Brewers Brown,-,5.50,3.48,Oppigårds Bryggeri AB
4,,Hazelnut Brown,-,6.30,4.22,River Rouge Brewing Company
4,,Mother's Barrel,-,6.80,4.13,Double Nickel Brewing Company
4,,Foxy Brown Imperial Maple Ale,-,8.60,4.05,Wormtown Brewery
4,,Pecan Nut Brown Ale,-,6.50,3.1,Ancient City Brewing
4,,Jump The Pumpkin Shark 4: The Revenge.,-,7.50,3.01,5 Paddles Brewing Co.
4,,Dancing Bear Brown,-,6.00,4.2,Crow Peak Brewing
4,,American Brown,-, ? ,3.95,Mission Brewery
4,,Paper City Spring Ale,-, ? ,3.38,"Paper City Brewery Co., Inc."
4,,Funnel Cloud,-,5.20,3.93,Bad Weather Brewing Company
4,,Priory Rye Brown Ale,-,5.70,3.42,The Lucky Monk
4,,Brown Trout,-,8.00,3.59,Intracoastal Brewing Company
4,,Mola Mola,-,9.00,3.69,SaltWater Brewery
4,,Nognietnaar Huismus,-,6.40,3.83,Bird Brewery
4,,American Brown Ale,-, ? ,3.82,Blackstone Restaurant & Brewery
4,,Autumn's Brown Ale,-,4.50,3.57,Indiana City Brewing Company
4,,Brown Ale,-,4.60,3.81,Freak'N Brewing Company
4,,Elephant Butte Brown Ale,-,5.90,3.61,Lariat Lodge Brewing Company
4,,Odyssey Of Oddities,-,4.50,3.95,Bottle Logic Brewing
4,,Northwinds Route 26,-,5.90,3.66,Northwinds Brewery
4,,Chai Town Brown,-,4.50,3.7,One Barrel Brewing Company
4,,The Nothing Brown Ale (Bourbon Barrel Aged),-,7.50,4.07,Blue Nose Brewery
4,,Double Eclipse,-,12.00,3.95,Great Flood Brewing Company
4,,Butternut Road,-, ? ,3.44,Vintage Brewing Company
4,,Brett Hoppy Brown,-, ? ,4.47,Baere Brewing Company
4,,F.D.F.H. Brown,-,6.50,4,Broken Compass Brewing
4,,Big S Brown,-,6.00,4.15,Amicas
4,,Trail Blaze Maple Brown Ale,-,6.90,4.08,Appalachian Brewing Company
4,,American Brown Ale,-,5.60,3.45,Black Heart Brewery
4,,Piloncillo Brown,-,5.20,3.56,Groundswell Brewing Company
4,,Bandito Brown Ale,-,6.20,3.57,Scottsdale Beer Company
4,,Buzzed Coffee Brown Ale,-,6.00,3.9,Ethereal Brewing
4,,Pistachio Nut Brown Ale,-,4.80,3.38,Stevens Point Brewery
4,,Rastafayan,-,9.00,3.36,Noire & Blanche
4,,"Bean There, Brown That",-,5.40,4.27,Southern Grist Brewing Co.
4,,Brown Ale,-,5.40,2.65,J'ville Craft Brewery
4,,Lithology Brown Ale,-,4.90,4.05,Lithology Brewing Co.
4,,Uptown Brown Ale,-,4.60,3.31,Lassen Ale Works
4,,Fatter Gary,-,7.50,3.88,East End Brewing Company
4,,Brewsk Willis,-,7.70,3.49,MONYO Brewing Co.
4,,Imperial Brown Ale,-, ? ,4.23,Barley John's Brew Pub
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
4,,Nutless Brown,-, ? ,3.62,Rogue Ales
4,,Downtown Java Brown,-,5.20,3.57,Lost Coast Brewery and Cafe
4,,Breakfast Brown Ale,-, ? ,3.88,Hairless Hare Brewery
4,,Biscotti Chocolate Oak Cliff Coffee Ale,-,7.50,4.12,Deep Ellum Brewing Company
4,,Bodacious Brown Ale,-,5.50,4.08,Crown Brewing
4,,SLED GOD,-,6.80,3.91,The Fort Collins Brewery
4,,LeeRoy Brown,-,5.25,3.59,Southern Hops Brewing Company
4,,American Brown Ale,-,6.30,4.01,The Beer'd Brewing Co.
4,,Novo Coffee Brown,-, ? ,3.54,Our Mutual Friend Malt & Brew
4,,Double Brownie,-,10.00,3.94,Dark City Brewing Co.
4,,Charlie Brown Ale,-,5.50,2.8,Iron Hill Brewery & Restaurant
4,,Pistonhead Chimney Sweeper,-,5.80,3.33,Spendrups Bryggeri AB
4,,Tailhook,-,7.10,4.04,Pinglehead Brewing Co. / Brewer's Pizza
4,,Stone Hoppy Brownie Hemp Ale,-,7.20,3.92,Stone Brewing
4,,Slippery People,-,9.00,3.25,Equinox Brewing Company
4,,Downtown Honey Brown,-,5.00,3.47,GP Brewing Co.
4,,Brown,-,4.80,3.41,The 3 Brewers
4,,Big Brown Ale,-,5.00,3.19,Shiretown Beer
4,,Ms. Mary Brown,-,6.00,3.53,Central 28 Beer Co.
4,,Strange Overtones #4,-,6.60,3.82,Round Guys Brewing Company
4,,Coconut Molasses Brown Ale,-,5.30,4.4,Duck Foot Brewing Co.
4,,Brown's Brown,-,6.10,3.26,Claremont Craft Ales
4,,Honey Brown Ale,-, ? ,3.49,Haliburton Highlands Brewing
4,,Buffalo Commons Brown,-,4.90,3.18,Buffalo Commons Brewing Company
4,,Bulldog,-,6.00,3.56,JT Walker's Restaurant & Sports Bar
4,,Bray’s On Target,-,6.80,3.9,Dogberry Brewing
4,,Squatters Holiday Nut Brown Ale,-,4.00,3.57,Utah Brewers Cooperative
4,,Breeder's Cup Brown,-,5.90,4.07,West Sixth Brewing Company
4,,Kentucky Common American Brown,-,4.80,3.96,Wicklow Wolf Brewing Co.
4,,Door Knocker,-,7.00,3.24,Alpha Brewing Company
4,,Macaroon Nut Brown,-, ? ,4.23,Aztec Brewing Company
4,,Samuel Bloom's Brown Ale,-, ? ,3.5,Turkey Hill Brewing Co. Pub & Grille
4,,Cherry Bourbon Barrel Brown Ale,-,7.20,3.92,Kannah Creek Brewing Company
4,,Bohlen's Brown,-,5.70,3.83,St. Joseph Brewery & Public House
4,,Bard's Song,-,5.90,3.77,Wicks Brewing Co.
4,,Biere De Cafe,-,6.00,3.95,Dunedin Brewery
4,,Red Medicine,-,5.00,4,Bitter Esters Brewhouse
4,,"""Summer Dick"" Beaver Dick Brown Pelt Ale",-,4.80,3.09,Snow Eagle Brewing & Grill
4,,THAT Knotty Nut Brown,-,6.00,3.66,THAT Brewery
4,,Brale,-,4.90,3.74,Pivovara Nova Runda
4,,Muddy River Bog Brown,-,4.50,3.92,Bray's Brewing Company
4,,Asundi,-,6.00,2.84,Åsundens Bryggeri
4,,Brown Ale,-,4.70,4.16,Worth Brewing Company
4,,Barrel Aged Hermit Ale,-,7.00,3.56,Hermitage Brewing
4,,Cougar Town Brown,-,6.30,3.61,Wooden Bear Brewing Company
4,,Label Up,-,5.30,3.79,The Mitten Brewing Co.
4,,The Angry (Dan) Brown Ale,-,5.80,3.53,Westbound & Down Brewing Company / The Buffalo Restaurant & Bar
4,,King Chestnut,-,5.75,3.6,Tennessee Brew Works
4,,Wheelhouse,-,5.20,3.31,Intuition Ale Works
4,,Idle Hands Oaked Orange,-,6.66,3.8,Red Arrow Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
4,,Back'er Forward Brown Ale,-, ? ,3.38,Catawba Island Brewing Co.
4,,Bourbon Barrel Aged Brown Ale,-,7.10,3.87,New English Brewing Co.
4,,Stephanie Brown Ale,-,5.90,4,Flying Dreams Brewing Co.
4,,Lloyd Christmas Ale,-,5.60,2.75,Ellicottville Brewing Co.
4,,Racing Submarines,-,7.00,3.85,The Oozlefinch Craft Brewery
4,,Wooly Bugger Brown Ale,-,5.00,3.52,Holston River Brewing Co.
4,,Brown Ale,-,5.30,4,Thimble Island Brewing Company
4,,Pinata Pirate,-,4.20,3.93,COAST Brewing Company
4,,Brown Bear Brown Ale,-,5.20,3.68,Catawba Brewing Co.
4,,Makana Aina,-,6.10,3.61,Kona Brewing Co.
4,,Ginger Snap Brown Ale,-,8.90,3.57,Trinity Brewhouse
4,,Greenman's Harvest,-,5.30,3.92,Sidhe Brewing Company
4,,Double Hemp Brown,-, ? ,3.84,Caldera Brewing Company
4,,Buffalo Brown Ale,-,5.20,3.76,Snake River Brewing Company & Brewpub
4,,Nut Brown Ale,-,5.51,3.94,Jersey Girl Brewing Company
4,,Les 3 Brasseurs Brune,-, ? ,3.08,Les 3 Brasseurs - Laval
4,,Dr. Beaumont's Brown Ale,-,5.70,3.94,Plattsburgh Brewing Company
4,,Fall Maple Ale,-,7.40,4.08,Dubina Brewing
4,,Berserker Brown,-,5.10,3.89,Imperial Oak Brewing
4,,Black Jack Brown,-, ? ,3.11,Four Bullets Brewery
4,,Maple Brown,-,3.90,3.09,Bent Hill Brewery
4,,Six & Change,-,6.20,4.04,Mean Max Brew Works
4,,Nut Brown Ale,-,5.80,3.66,Saloon Door Brewing
4,,Bear Trap Brown,-, ? ,3.32,Trickster's Brewing Company
4,,Brown Sugar Brown Cow,-,6.60,3.63,D9 Brewing Company
4,,Bronco Brown,-,5.60,3.05,Innovation Brew Works
4,,Ouray Box Canyon Brown Ale,-,5.60,3.97,Ouray Brewery
4,,Wet Hop India Brown Ale,-,7.20,3.82,Tequesta Brewing Company
4,,Byaregårdens Brown Ale,-,5.50,3.3,Byaregårdens Brygghus
4,,Southern Hospitality,-, ? ,3.57,Trinity Brewing Company
4,,Marron,-,5.50,3.9,Darwin Brewing Company
4,,Rappahannock River Water,-,4.00,3.38,Spencer Devon Brewing
4,,Burgman Cosmonauta,-,5.60,3.23,Cervejaria Burgman
4,,Sweet Magnolia Brown,-,5.18,4.06,Ragtime Taproom & Brewery
4,,Brown Ale,-,5.70,4.15,Austin Brothers Beer Co.
4,,Drummers Lane Brown Ale,-, ? ,3.72,The Liberal Cup Public House & Brewery
4,,Hoo-Brew Honey,-,7.20,3.7,Blind Owl Brewery
4,,Betty's Mountain,-,5.40,3.84,Naked City Taphouse
4,,Buckthorn,-,5.00,3.64,Four Winds Brewing Co.
4,,Middle Eastern Brown,-,6.00,3.4,Green Bench Brewing Co.
4,,Desert Brown,-, ? ,4.19,Cartel Brewery
4,,Bertha Brown Ale,-,5.30,3.17,Sasquatch Brewing Company
4,,Mass Pike - Pilot Batch,-,6.70,3.91,Captain Lawrence Brewing Co.
4,,Carter,-,11.50,3.48,Microbrasserie Pit Caribou
4,,Brown Bomber,-,7.20,3.75,Haymarket Pub & Brewery
4,,Shotgun Wedding,-,5.50,3.92,Half Hitch Brewing Company
4,,King George's Imperial Brown Ale,-,8.00,3.85,Dillon Dam Brewery
4,,Destination Brown,-,6.20,3.27,Escape Craft Brewery
4,,Gretchen's Brown,-,5.60,3.56,Austin Beer Garden Brewing Co.
4,,Chocolate Bacon Brown Ale,-,5.85,3.51,Brew Rebellion
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
4,,Buck N' Ball,-,5.50,3.58,Shenandoah Valley Brewing Co.
4,,Keeper Kummin',-, ? ,3.7,Suds Brothers Brewery II
4,,Multigrain Brown Ale,-,5.50,3.58,Freetail Brewing Company
4,,Brown's Island Brown Ale,-,5.30,3.44,7 Hills Brewing Company
4,,Nut Brown Ale,-,5.70,4.05,Finger Lakes Beer Company
4,,The Brown Ale,-,5.90,3.7,Yak and Yeti
4,,Beer Of The Dead,-, ? ,3.86,The North Brewery
4,,Altared American Brown,-,5.60,3.73,St. Joseph Brewery & Public House
4,,American Brown Ale,-,6.10,3.91,10 Barrel Brewing Co.
4,,Spruce Tip,-,6.50,3.72,Wolf Tree Brewery
4,,Warming Hut Brown,-,7.80,3.56,Enki Brewing
4,,Apple Brown Betty,-,6.60,3.52,Isley Brewing Company
4,,Vanagandr,-,7.10,3.5,Angry Erik Brewing
4,,Boxcar Brown Ale,-, ? ,3.84,Intuition Ale Works
4,,Iskra,-,6.00,3.91,Bakunin Beer Cafe & Boutique
4,,Mt. Auburn,-,6.00,4,Taft's Ale House
4,,Brown Street Ale,-,6.00,3.52,The Dayton Beer Company
4,,Bourbon Barrel Brown,-, ? ,2.58,Court Avenue Brewing Company
4,,Barrel Aged Sugar Shack,-,7.00,4.21,Imperial Oak Brewing
4,,Cat Lady,-,5.80,3.68,Ei8ht Ball Brewing
4,,Southbound Brown,-,5.70,3.3,Due South Brewing Co.
4,,Slow Down Brown,-,6.10,3.93,Denali Brewing Company / Twister Creek Restaurant
4,,Top Hat Brown Ale,-,5.30,3.72,Crooked Eye Brewery
4,,Bourbon Barrel Brown,-, ? ,3.94,Broken Compass Brewing
4,,Concrete Evidence,-,8.90,4.01,Bent Water Brewing Company
4,,Beans Above The Frank?,-,6.73,3.77,Butcher & the Brewer
4,,D-Town Brown,-,5.10,3.53,Deep Ellum Brewing Company
4,,Brown Ale,-, ? ,3.61,Appleton Beer Factory
4,,Brown,-,4.00,3.52,Biercamp
4,,Chris' Big Brown,-,7.80,4.24,Swiftwater Brewing Company
4,,Chinook Brown,-,5.00,4,Fieldwork Brewing Co.
4,,Big 'Merican,-,7.70,3.81,Fairport Brewing Company
4,,Brown Ale,-,5.00,3.6,Cervecería Allende
4,,Decadent Brown Ale,-,6.25,4.26,5 Seasons Westside
4,,Brown Ale,-,6.80,3.87,Dewey Beer Co.
4,,Fluffer Nutter Brown Ale,-,6.40,4.07,Funky Buddha Brewery
4,,Boucane,-,4.20,3.65,Moon River Brewing Company
4,,Texas Pecan Brown Ale,-,6.50,2.88,Bluebonnet Beer Company
4,,Shoeless Joe Brown,-,8.50,3.92,Strike Brewing Co.
4,,Barley Brown's Brown Ale,-, ? ,3.24,Barley Brown's Brewpub
4,,BvB Brown,-,6.10,3.73,Black Acre Brewing Co.
4,,Cinnamon Toast Brown,-,6.10,3.67,Clam Lake Beer Company
4,,Nutty Brewnette,-,5.90,3.57,"BJ's Pizza, Grill & Brewery"
4,,Harvest Ale,-, ? ,3.41,12 String Brewing Company
4,,Maybe Ramona Brown Ale,-,5.00,3.6,Fifth Street Brewpub
4,,Chester Brown Ale,-, ? ,2.68,Shoreline Brewery And Restaurant
4,,Hop Cocoa Brown,-,7.10,3.99,Wicked Weed Brewing
4,,0915 Two Gun,-,5.50,4.12,Blue Blood Brewery
4,,Mercedes,-,5.00,3.67,Cerveza Fauna
4,,Jackalope Brown Ale,-,5.80,4.13,Pecan Street Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
4,,Don't Carrot All!,-,9.20,3.41,Al's of Hampden / Pizza Boy Brewing
4,,Brown Foot,-,6.20,3.94,AleBrowar
4,,Cooperation,-,8.30,3.43,Mollusk Restaurant & Brewery
3,,Brown Bess,-,6.20,3.62,True West Brewing Co
3,,Brown Ale,-, ? ,3.64,Pizzeria Uno Chicago Grill & Brewery
3,,Nut Brown Ale,-,4.00,3.93,Desert Edge Brewery
3,,Mo-Tay,-,7.50,4.12,Nodding Head Brewery
3,,Dragonmead Dragon Daze Hemp Ale,-,4.30,3.12,Dragonmead Microbrewery
3,,Heartland's Dunkel Nutter,-,5.75,3.82,Greenpoint Beerworks / Kelso of Brooklyn
3,,A Southern Thing,-,6.20,4.06,Cloudburst Brewing
