Ratings,Style,Name,Bros,ABV,Avg,Brewery
7,,Citra Pale Ale,-,5.10,3.92,Cape May Brewing Company
7,,Summit Street Pale Ale,-,5.10,4.11,Maumee Bay Brewing Company
7,,Great Lakes The Devil Made Me Dry Hop It,-,6.60,3.74,Great Lakes Brewery
7,,Pritchard Lane,-,5.00,4.05,Flatrock Brewing Company
7,,Blasé,-,5.50,3.9,515 Brewing Company
7,,Big Gunpowder Pale Ale,-,4.00,3.92,Red Brick Station
7,,Simple: Citra,-,5.20,3.86,Sante Adairius Rustic Ales
7,,Prospector Pale,-,5.70,3.66,Skagway Brewing Company
7,,Dude,-,5.50,4.02,Flying Couch Brewing
7,,I Ain't Afraid Of No Bulls,-,4.90,3.75,Bolero Snort Brewery
7,,South Paw,-, ? ,4.11,Jackie O's Pub & Brewery
7,,Phaded Pale Ale,-,5.00,3.43,Platt Park Brewing Company
7,,Thin Lizzy XPA,-,5.20,3.68,Figueroa Mountain Brewing Co.
7,,Lachesis,-,5.50,3.65,FATE Brewing Company
7,,Tune In Tokyo,-,6.20,3.03,Arts District Brewing Co.
7,,Birdseye Pale Ale,-,5.50,3.87,Maybee Brewing Company
7,,Still Upside Down,-,6.00,3.75,Ocelot Brewing Company
7,,Shore Break Pale Ale,-,5.90,2.18,Rhinelander Brewing Company
7,,Hatton Ferry,-,5.00,3.77,James River Brewery
7,,Rattler,-,6.00,3.54,Rogness Brewing Company
7,,Copper Kettle Pale Ale,-,5.20,3.27,Allentown Brew Works
7,,Wetwired,-,6.50,4.3,Holy Mountain Brewing Company
7,,Blanc,-,5.60,3.81,Rhinegeist Brewery
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
7,,Irish Pale Ale,-, ? ,3.77,Beara Irish Brewing Co.
7,,Ringmaster,-,3.90,3.75,Magic Rock Brewing
7,,Citra,-,4.50,3.38,Great Heck Brewing Company Ltd.
7,,Spruce Tip Rye Pale Ale,-, ? ,4.13,Maumee Bay Brewing Company
7,,Chapter 2,-,4.70,4.1,Silver Moon Brewing
7,,Pike County Pale,-,7.10,3.66,Bat Creek Brewery
7,,Lawn Mower Pale Ale,-,4.80,3.96,Spiteful Brewing
7,,Enigma Smash,-,6.00,4.53,The Bruery
7,,Powder Day Pale Ale,-, ? ,3.41,Gore Range Brewery
7,,Swap The Hops,-,5.00,3.84,Bent Stick Brewing Co.
7,,Woody's Oak,-,4.20,3.67,Skookum Brewery
7,,Sun Thief Pale,-,6.30,4.09,Minneapolis Town Hall Brewery
7,,Western Rider,-,5.00,3.77,Sudwerk
7,,ChaLaWan Pale Ale,-,4.70,3.7,Full Moon Brewwork
7,,Peloton Pale Ale,-,7.00,3.56,Roosters Brewing Company and Restaurant
7,,Peach Orchard Pale Ale,-,4.20,3.63,Grist Iron Brewing Company
7,,Faberge'ge',-,4.50,3.87,Hoof Hearted Brewing
7,,India Session Pale Ale,-,4.50,3.6,Spinnakers Gastro Brewpub & Guesthouse
7,,Me So Mosaic,-,5.90,3.96,51st Ward Beer Company
7,,North Peak Pale Ale,-,4.10,3.24,North Peak Brewing Company
7,,Citro,-,6.00,3.79,Bereta Brewing Co.
7,,Questionable Origins #7,-,6.00,4.06,Cellarmaker Brewing Co.
7,,Park Trail Ale,-, ? ,2.91,Park Tavern
7,,Alban Elved,-,5.50,3.88,Brasserie Dieu du Ciel!
7,,Ninja Trail Green Tea Pale Ale,-,5.30,4.21,Outer Light Brewing Company
7,,American Pale Ale,-, ? ,3.31,Appleton Beer Factory
7,,Sticky Situation,-,6.00,3.78,Birdsong Brewing
7,,Calusa,-,5.20,3.84,Bone Island Brewing Company
7,,Hawaiian Brunch,-,5.00,4.08,Kent Falls Brewing Company
7,,Dempsey's Petaluma Pale Ale,-, ? ,3.33,Dempsey's Restaurant And Brewery
7,,Catskill Hop Harvest Ale,-,6.60,3.72,Chelsea Craft Brewing Company
7,,Extra Pale Ale,-,5.00,3.52,Sprecher Brewing Company
7,,Newton's Pale Ale,-,5.50,3.51,Finger Lakes Beer Company
7,,Wobbly Pop Pale Ale,-,5.00,3.49,Parallel 49 Brewing Company
7,,Immigrant,-,5.10,2.95,Hophead Brewing
7,,Whale-of-a-Tale Pale Ale,-,6.80,3.5,One World Brewing
7,,Whole Cone Half Life,-,5.00,3.64,Elysian Brewing Company
7,,Small Ale,-,3.50,3.63,Colonial Brewing Company
7,,Hootch #5,-,7.80,3.79,ZümBier
7,,Worldly Scholar,-,5.30,3.9,Latitude 33° Brewing Company
7,,Purgatory Ale,-,7.70,3.29,Durango Brewing
7,,Ale Fleur One,-,4.70,3.77,Kirkwood Station Brewing Company
7,,Jack The Bum,-,5.80,3.39,Powerhouse Brewing Company's Columbus Bar
7,,Suria,-,5.00,3.14,La Pirata Cervesa Artesana
7,,Single Hop Pale,-,4.90,4.39,Bissell Brothers Brewing Co.
7,,Small Talk,-,3.80,4.03,Triple Rock Brewery & Alehouse
7,,Hyde Park Pale Ale,-,6.00,3.41,Bayshore Beer Co.
7,,Paddleboard Pale Ale,-,5.00,3.73,Tahoe Mountain Brewing Co.
7,,Rogue Wave,-,5.70,3.89,The Cromarty Brewing Company
7,,Red Betty Pale Ale,-,5.00,3.73,Central City Brewers + Distillers
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
7,,Pharmakon,-,5.30,4.11,Dancing Gnome
7,,Bravado,-,5.80,3.7,Tooth and Nail Brewing Company
7,,Solo Mission: Simcoe,-,6.00,3.77,Tooth and Nail Brewing Company
7,,Still Kickin,-,5.60,3.38,Bauhaus Brew Labs
7,,Eaux Henry! Eaux Sally!,-,4.60,3.94,The Brewing Projekt
7,,Pale Ale,-,5.00,3.89,Cape May Brewing Company
7,,Red Autumn Ale,-,5.00,3.21,Mt. Begbie Brewing Co.
7,,Confluence Pale Ale,-, ? ,3.55,Denver Beer Co.
7,,Gladstone APA,-,5.90,3.88,Brewery Terra Firma
7,,Nova Runda APA,-,5.20,4.47,Pivovara Nova Runda
7,,'Lil Sippy,-,5.00,4.02,Long Live Beerworks
7,,"Bayerisch Ale 2 ""Edition Sierra Nevada""",-,5.00,3.5,Brauerei S. Riegele
7,,Thunder Paws,-,7.00,4.08,The Tap Brewing Company
7,,French Oak Pale Ale,-,7.00,3.74,Huff Brewing Co.
7,,Wakatu,-,5.10,4.14,Minneapolis Town Hall Brewery
7,,Picker's Pale Ale,-,5.00,3.24,Manor Hill Brewing
7,,Bobby Dazzler,-,4.70,3.51,Platypus Brewing
7,,No. 01 Pale Ale,-,5.60,3.52,Gella's Diner & Lb. Brewing Co.
7,,Pinball Wizard,-,5.20,4.71,Clifford Brewing Co.
7,,Buggin' Out,-,5.30,4.6,Mumford Brewing
7,,Jeff,-,6.30,3.76,Noble Ale Works
7,,Sisyphus OPA^2 (Grapefruit Infused Oatmeal Pale Ale),-, ? ,3.71,Sisyphus Brewing
7,,Full Nelson Wet Hopped Harvest Edition,-,5.90,3.97,Blue Mountain Brewery
7,,Bernard,-,5.00,3.79,Brasserie Les 2 Frères
7,,Jackson Pale Ale,-, ? ,3.35,River City Brewing Company
7,,Mugs Pale Ale,-,5.80,2.97,Storz Trophy Room Grill & Brewery
7,,JP's A Capella Gluten Free Pale Ale,-,5.50,1.48,James Page Brewing Company
7,,Another Ale,-,5.60,3.89,Martha's Exchange
7,,DAG Sitrus Pale Ale,-,4.70,3.83,Ægir Bryggeri
7,,99 Not Out Pale Ale,-,5.00,3.13,Moa Brewing Company
7,,Coast To Coast,-,4.60,3.84,The Caledonian Brewing Company
7,,Refrescadô De Safadeza Summer Ale,-,3.70,3.62,Cervejaria Urbana
7,,Buxton / Omnipollo Ice Cream Pale,-,5.60,3.9,Buxton Brewery
7,,Quickchange XPA,-,4.60,3.72,Panhead Custom Ales
7,,Cosmic Highway,-,4.80,3.56,HopDog BeerWorks
7,,Red Shoes Pale Ale,-,5.20,3.63,White Flame Brewing Co.
7,,Lazy Dayz Of Summer,-,5.30,3.27,Fat Head's Brewery & Saloon
7,,Red Racer Wet Hopped Pale Ale,-,7.00,3.86,Central City Brewers + Distillers
7,,Roadside Grove,-,5.60,4.67,Mother Road Brewery
7,,Gluten Free NWPA,-,5.50,3.68,Deschutes Brewery
7,,Equinox S.M.A.S.H.,-,5.80,4.41,Bosque Brewing Co.
7,,Southern Cross Hopped Kaimai Pale Ale,-,6.80,3.74,Kaimai Brewing Co.
7,,Oppigårds Early Summer Ale,-,5.00,4.06,Oppigårds Bryggeri AB
7,,543 Skull Creek Pale Ale,-,4.50,3.47,Blue Blood Brewery
7,,One Inch Punch,-,3.90,3.79,Tiny Rebel Brewing Co.
7,,Hop Hooligans Summer Punch,-,5.00,3.95,Hop Hooligans
7,,Wet Hopped Cutthroat,-,4.00,3.72,Uinta Brewing Company
7,,Bits & Pieces Mosaic Pale Ale,-,6.10,3.88,Public Craft Brewing Company
7,,Funky Monkey (2016),-,5.30,4.07,Four Quarters Brewing Co.
7,,Pier Pale Ale,-,7.00,3,Redondo Beach Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
7,,Quimera Pale Ale,-,5.00,3.16,Casa Cervecera Quinta Normal S.A.
7,,Game On Rookie Pale Ale,-,6.00,2.92,Sprecher Brewing Company
7,,Pamlico Pale Ale,-,5.20,3.68,Carolina Brewery
7,,Lil' Bewdy,-,4.20,3.53,Daniel Thwaites Brewery PLC
7,,Citra Session,-,4.70,3.7,North High Brewing Company
7,,Crosley Field American Pale Ale,-, ? ,3.97,Rock Bottom Restaurant & Brewery
7,,Frick'n Fresh Hop,-,5.20,3.93,Tree Brewing
7,,Pants Party,-,5.10,3.63,Rare Bird Brewpub
7,,Buoy Pale Ale,-,5.20,3.61,Buoy Beer Company
7,,Bangarang,-,5.00,3.53,Pizza Port Solana Beach
7,,The Next Episode,-,6.50,4.01,The Beer'd Brewing Co.
7,,Route 202 Pale Ale,-,5.00,3.67,McKenzie Brew House
7,,Press Release Pale Ale,-,5.50,3.92,Three Magnets Brewing
7,,"Södra Pale Ale 3,5",-,3.50,2.63,Södra Maltfabriken
7,,Pale Ale Dry Hopped W/ Azacca And Equinox,-,5.60,4.35,Stoneface Brewing Co.
7,,Amarillo Lollihop,-,5.60,3.94,Manantler Craft Brewing
7,,Wiley Wolverine Rye Pale Ale,-,4.75,3.67,Weasel Boy Brewing Company
7,,No Future,-,5.90,3.95,The Hermosillo / Highland Park Brewery
7,,Tribunale 46 ISA,-,3.70,3.65,Benelux Brewpub & Café
7,,Wicked Wills Pale Ale,-,5.50,3.94,McKenzie Brew House
7,,Powder Stash,-,5.00,3.7,Full Sail Brewery & Tasting Room & Pub
7,,6 Shooter,-,5.20,3.5,City Star Brewing Company
7,,Pale Trail,-,4.70,3.71,Gypsy Inc.
7,,Yosemite Falls Pale Ale,-, ? ,3.24,Snowshoe Brewing Company
7,,Ginger Bomb,-, ? ,4.02,Asher Brewing Company
7,,Pacific Crest Pale,-,5.40,3.97,Fall River Brewing Company
7,,Route 1,-,4.80,4,Brasserie Dieu du Ciel!
7,,Intergalactic Dingo,-,5.50,4.07,Station 26 Brewing Co.
7,,Graf Pale Ale,-,5.50,3.78,Draft Line Brewing Co.
7,,Copper John Pale Ale,-,5.00,4.15,Chama River Brewing Company
7,,Yellowjacket Pale Ale,-,3.50,3.39,Skagit River Brewery
7,,Paging Dr. Rudi,-,5.50,3.83,Roundabout Brewery
7,,Cape Horn Pale Ale,-, ? ,3.26,Cervecería Cape Horn
7,,Golden Pony Pale Ale,-, ? ,3.57,Three Notch'd Brewing Company
7,,Backyard Blonde,-,4.20,3.71,Border Brewing Company
7,,Powerful Pilz,-,5.10,4.25,From The Barrel Brewing Company
7,,Prickly Pear Pale Ale,-,5.60,4.25,Tin Man Brewing Company
7,,Tribes Pale Ale,-,6.00,4.17,Tribes Beer Company
7,,ToeTally Pale,-,5.40,3.89,COAST Brewing Company
7,,Abbatia Avena - Oat Pale Ale,-,5.80,3.87,Free Will Brewing Co.
7,,Armory XPA (Version 2),-,5.90,4.22,Deschutes Brewery
7,,808 Pale Ale,-,6.25,3.27,Waikiki Brewing Company
7,,Citra Pale Ale,-,6.60,3.94,Binghamton Brewing Company
7,,Thomas Hooker Belma Pale Ale,-,5.30,3.67,Thomas Hooker Brewing Company
7,,Pale Ale,-,5.00,3.86,Saddlebock Brewery
7,,Pale Ale,-,5.00,3.62,Wig And Pen
7,,Pale Ale,-, ? ,4.07,Rock Bottom Restaurant & Brewery
7,,No Kings,-,5.70,3.7,Waverly Brewing Company
7,,XPA,-, ? ,3.66,Kern River Brewing Company
7,,Motueka Extra Pale,-,5.00,4.11,Holy Mountain Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
7,,Bike Trail Pale,-,5.50,3.69,Snowbank Brewing
7,,Gahan House Harvest Gold Pale Ale,-, ? ,3.48,The Gahan House
7,,Stone Hammer Premium Pale Ale,-,5.00,3.38,F&M Brewery
7,,Samhain,-,4.00,3.69,Victory Art Brew
7,,Galosha Raptor,-,6.10,3.4,ShuBrew
7,,Quasar Pale Ale,91,6.00,3.73,Ecliptic Brewing
7,,Curly's Special Ale,-, ? ,3.5,Jacob Leinenkugel Brewing Company
7,,Double Take Pale Ale,-,5.30,3.13,World Brews
7,,Hop Sack 2014 Utterback Third Leaf Sloughhouse,-,6.00,3.93,Ruhstaller
7,,71 Pale,-, ? ,3.46,C.B. & Potts
7,,Pale Ale,-,5.20,3.49,IronHouse Brewery
7,,Seven Seas,-,6.00,3.55,Conquest Brewing Company
7,,Sigma APA,-,6.10,3.96,Sigma Brewing Company
7,,Super Green,-,6.10,3.89,Fargo Brewing Company
7,,Raw Beast Pale Ale,-,6.00,3.16,Bitter Esters Brewhouse
7,,Ute Bill Pale Ale,-,5.00,3.2,Elk Mountain Brewing
7,,Hammerstone Pale Ale,-,5.60,3.83,Crossroads Brewing Company
7,,Tell Tale Pale Ale,-,5.30,4.05,Mast Landing Brewing Company
7,,Pig Dog Pale Ale,-, ? ,3.65,Pizza Port Solana Beach
7,,Movin' On,-,4.20,3.65,Blank Slate Brewing Company
7,,Pale Ale,-, ? ,3.66,The Beer Company
7,,Evil Twin Shoreditch Hipster Ale,-,5.50,3.89,Evil Twin Brewing
7,,Passion Pale,-,5.50,3.71,Tahoe Mountain Brewing Co.
7,,Regrade Pale Ale,-, ? ,3.69,Schooner Exact Brewing Company
7,,Equi-Nelson,-,5.30,4.34,Minneapolis Town Hall Brewery
7,,Sol Reaper,-,6.00,3.49,Demented Brewing Company
7,,Doree Pale Ale,-,4.50,3.08,Brasserie Tuque de Broue
7,,Coast Trail Pale Ale,-,5.50,3.57,Canuck Empire Brewing Company Ltd.
7,,Hop Farm Pale Ale,-,5.30,3.6,The Grumpy Troll Restaurant and Brewery
7,,Saturation,-,7.10,3.64,Mystic Brewery
7,,Barton Best,-,5.10,2.85,Uncle Billy's Brew & Que
7,,East Coast Pale Ale,-,5.00,3.67,Milkhouse Brewery
7,,West Point NW Pale Ale,-, ? ,3.58,Schooner Exact Brewing Company
7,,Flatiron Ale,-, ? ,3.39,212 Brewing Company
7,,Zingerber,-,5.50,3.73,Frothy Beard Brewing Company
7,,We're Bucked,-,6.50,3.82,Bolero Snort Brewery
7,,Pale Ale,-,5.25,4.15,Czann's Brewing Company
7,,Pearling Pale Ale,-,5.50,4.06,Rip Current Brewing
7,,Three Skulls Pale Ale,-,5.50,3.3,Northwest Brewing Company
7,,Sigtuna South Pacific Pale Ale,-,5.40,3.49,Sigtuna Brygghus
7,,Oppigårds Summer Pale Ale,-,5.00,3.63,Oppigårds Bryggeri AB
7,,Sea Trials: Dry Hopped Pale W/ Brett Drei,-,5.90,3.74,Devil's Purse Brewing Co.
7,,Bipolar Bear,-,5.50,3.77,Motor Row Brewing
7,,L'étape Du Phare,-,3.50,3.71,Microbrasserie Le Naufrageur
7,,Pipeline 5,-, ? ,3.84,Half Acre Beer Company
7,,The Bench,-,4.30,3.93,Peg's Cantina & Brew Pub
7,,Thunderhead Pale,-,6.40,3.68,Free State Brewing Co.
7,,Little Egypt Pale Ale,-, ? ,3.74,Carbondale Craft Beer
7,,Zăganu Adonis,-, ? ,3.79,Fabrica de Bere Bună
7,,Maritime Pale Ale,-,5.60,4.28,Grimross Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
7,,Cranknbrew Coffee Pale,-,5.50,4.16,Snowbank Brewing
7,,Sauvation Pale Ale,-,5.90,4.11,The Wrecking Bar Brewpub
7,,Pale Ale,-, ? ,2.41,Buffalo Brewpub
7,,Ball And Chain,-,5.80,4.25,Spiteful Brewing
7,,Phenotype,-,5.80,4.1,Deciduous Brewing Company
7,,358,-,5.60,1.93,Osgood Brewing
6,,Powerhouse Pale Ale,-,5.50,3.58,Lockdown Brewing Company
6,,5th Anniversary Ale,-,5.80,3.71,Track 7 Brewing Co.
6,,Multihead Single Hop Pale Ale,-,5.30,3.67,Ninkasi Brewing Company
6,,Douglas Avenue Pale Ale,-, ? ,3.75,Hopping Gnome Brewing
6,,Hipster Highway,-,4.90,3.93,Kings County Brewers Collective (KCBC)
6,,Proboscis Pale Ale 100% Galaxy,-, ? ,4.1,4 Noses Brewing Company
6,,Swetzer Pale Ale,-,4.80,3.72,Loomis Basin Brewing Company
6,,Brigid Fire,-,6.30,3.9,The Celt Experience
6,,Mosaic Pale Ale,-,5.50,4.22,Titletown Brewing Company
6,,Half-Step Rye Pale,-,5.90,3.92,Angry Chair Brewing
6,,Luciernaga,-,6.50,3.8,Jolly Pumpkin: Old Mission
6,,Pier Pale Ale,-, ? ,2.66,Huntington Beach Beer Company
6,,American Pale Ale,-,4.80,3.37,Long Man Brewery
6,,Pedestrian Ale,-,5.30,3.38,Veracious Brewing Company
6,,Dope Is King,-,5.60,4.08,The Brewing Lair
6,,Market Street Pot Belly Pale Ale,-,5.00,3.61,Market Street Brewing Co. and Restaurant
6,,Galactic,-,4.50,3.96,Werk Force Brewing Co
6,,Leap Pale Ale,-,5.40,3.71,Ten 55 Brewing
6,,Space Is The Place,-, ? ,4.14,Peekskill Brewery
6,,Black Diamond Pale Ale,-,5.20,3.92,Black Diamond Brewing Co.
6,,Pacific Pale Ale,-, ? ,3.23,Backstreet Brewery / Lamppost Pizza
6,,Session Pale Ale,-,3.50,3.51,Oppigårds Bryggeri AB
6,,Pardon You,-,5.70,3.87,Pizza Port Solana Beach
6,,Thunder From Down Under,-,4.50,3.93,The Beer'd Brewing Co.
6,,Shiga Kogen Pale Ale,-,5.50,3.59,Tamamura Honten
6,,Captain's Pale Ale,-,5.75,3.83,Slow Boat Brewery Taproom
6,,Shredder,-,6.50,3.78,Black Acre Brewing Co.
6,,Pale Ale 50/50,-,4.80,3.67,Microbrasserie Riverbend
6,,Witch's Rock,-, ? ,3.7,Volcano Brewing Company
6,,Nagawicked Pale Ale,-,5.00,3.63,Delafield Brewhaus
6,,Pale Ale,-,4.70,3.99,Vault Brewing Company
6,,ALS In Chains,-,5.90,4.17,Cellarmaker Brewing Co.
6,,3 Feathers,-,4.50,3.67,Silversmith Brewing Co.
6,,McGrath's Irish Pale Ale (No. 2),-,4.40,3.66,Clanconnel Brewing Company
6,,Pale Ale,-,5.50,3.28,Prancing Pony Brewery
6,,Batch #86,-,6.00,3.91,The Bruery
6,,The Twist,-,5.00,3.65,Bluejacket / Arsenal Restaurant
6,,Timely Parting,-,6.30,3.96,51st Ward Beer Company
6,,For Pete's Sake Rice Pale Ale,-,7.30,3.44,Greenbush Brewing Company
6,,Vizor Time,-,5.30,3.61,The Hermosillo / Highland Park Brewery
6,,Copperhead Nitro Pale Ale,-,5.50,3.69,Snoqualmie Falls Brewing Company & Taproom
6,,West Virginia Common,-,7.60,3.22,Lost River Brewing Company
6,,Ten Times Ten,-,5.50,3.77,Brassneck Brewery
6,,Trim Tab Revelator,-,5.00,4.21,Trimtab Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
6,,Pale Ale,-,5.30,3.72,Farmington Brewing Company
6,,Hop 2 It (HBC 682),-,6.60,4.17,Russian River Brewing Company
6,,Reliance Pale Ale,-,4.20,3.43,Brixton Brewery
6,,Motor City 90W-40,-,8.80,3.14,Motor City Brewing Works
6,,Take Off Your Skin And Dance In Your Bones,-,7.50,4.32,Troon Brewing
6,,4 Day Weekend,-,5.20,4.04,Crooked Ladder Brewing Company
6,,These Hops Ain't Loyal - Amarillo,-,6.00,3.86,Burley Oak Brewery
6,,Powder Hollow Pale,-,6.50,3.29,Powder Hollow Brewery
6,,Newbreak Pale Ale,-,6.20,3.61,Pizza Port Solana Beach
6,,Sally Monroe,-,2.80,2.93,Mikkeller ApS
6,,The Quest - Citra,-,5.90,3.9,King Harbor Brewing Co.
6,,Rainbow Road,-,5.50,3.95,Black Flag Brewing Company
6,,26in,-,6.00,3.97,Pinthouse Pizza - South Austin
6,,On The Road Pale Ale,-, ? ,3.58,Dark Horse Brewing Company
6,,Pale Ale,-,5.60,3.65,Our Mutual Friend Malt & Brew
6,,Voss Oregonian,-,6.00,4.41,Voss Bryggeri
6,,Gilder Port Pale,-,6.20,3.45,La Jolla Brewing Company
6,,Like Mother Like Daughter,-,4.70,3.85,La Cumbre Brewing Co.
6,,Hoppy Ending Pale Ale,-,5.20,3.65,Ellersick Brewing Company
6,,Byron Pale Ale,-,4.60,3.72,Camden Town Brewery
6,,Thirty Three Golden Ale,-,4.80,3.62,Riverside Brewing Company
6,,The Farmer's Friend,-,6.50,3.57,St. Elias Brewing Company
6,,Artula,-,6.50,2.77,Tumbledown Brewing
6,,Elevation 6225 Pale Ale,-,5.20,3.4,Out of Bounds Brewing Company
6,,#1 Pale Ale,-,4.60,3.25,Dad & Dave's Brewing
6,,Central State Pale Ale,-,5.50,3.71,Central State Brewing
6,,3 Stars / Olivers Ale The B.W. Rye,-,7.00,3.6,3 Stars Brewing Company
6,,Ponce's Pale Ale,-,5.20,3.62,Ancient City Brewing
6,,Theodora's Mosaic Pale Ale,-,5.50,4,Hop Dogma Brewing Co.
6,,San Diego Pale Ale,-,7.70,4.01,Bay City Brewing Co.
6,,Konza,-, ? ,3.71,Tallgrass Brewing Company
6,,Hop Salad,-,4.80,3.88,Forked River Brewing Company
6,,American Pale Ale,-,6.00,2.85,South Plains Brewing Company
6,,Ticket Booth Pale Ale,-,4.70,3.59,Sideshow Brewers
6,,Candependence,-,6.10,4.3,The Bruery
6,,Adelaide,-,6.00,4.37,Cold Creek Brewery
6,,Profile,-,5.40,3.92,Flat Top Brewing Company
6,,Apricot Pale Ale,-,5.00,3.9,Inbound BrewCo
6,,White Tail Pale Ale,-,4.91,3.7,Rock Bottom Restaurant & Brewery
6,,Mary Hoppins,-,5.40,2.5,Andersonville Brewing
6,,Fresh Nugs Citra,-, ? ,3.9,Karbach Brewing Co.
6,,Rye Pale Ale,-,6.20,3.46,The LAB (Lexington Avenue Brewery)
6,,Wildcard Ale - Citra Hopped,-,5.00,3.65,Broadhead Brewing Company
6,,Point Fermin Pale Ale,-, ? ,3.4,San Pedro Brewing Company
6,,West End Pale Ale,-,4.50,3.75,Berwick Brewing Company
6,,Unreliable Narrator,-,5.70,3.85,Cloudburst Brewing
6,,Jankes,-,4.20,3.72,Browar Lwówek 1209
6,,Ginger Beer,-,5.00,3.69,Luminous Brewhouse
6,,Pale Ale,-,5.00,3.52,Fourpure Brewing Co.
6,,Overgrown,-,5.50,3.78,Otter Creek Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
6,,Solo Project: Dr. Rudi,-,4.50,4.06,Medusa Brewing Company
6,,The Mandarin,-,6.00,3.73,Revolver Brewing
6,,First Pitch,-,4.70,3.77,Taft's Ale House
6,,Oppigårds Summer Session 2016,-,5.20,3.86,Oppigårds Bryggeri AB
6,,Lunch Pale Ale,-,6.20,3.55,Taos Mesa Brewing
6,,Pale Ale (Centennial+Chinook),-,5.50,3.77,The Kernel Brewery
6,,Dale's Pale Ale (nitro),-,6.50,3.69,Oskar Blues Grill & Brew
6,,Still Hill APA,-,5.60,3.66,Still Hill Brewery
6,,Mosaic Pale,-,4.80,3.82,Twin Leaf Brewery
6,,Lovin' Hoppin' Squeezin',-,5.00,3.91,Flat Tail Brewing
6,,Zombie Pirate,-,4.70,3.56,Slow Boat Brewery Taproom
6,,Moment Deathwish Pale Ale,-,6.66,3.42,Great Basin Brewing Co.
6,,Substitute Teacher 2.0,-,5.00,3.99,J. Wakefield Brewing
6,,Wasabi Pale Ale,-,4.70,3.54,Hoppy Brewing Co.
6,,Division Pale Ale,-,6.80,4.04,Pinglehead Brewing Co. / Brewer's Pizza
6,,Cosmic Truth Session Ale,-,4.30,3.98,Resurgence Brewing Company
6,,Spring Pale Ale,-,6.00,3.93,Covington Brewhouse
6,,Anatomic Ale,-,5.10,4.28,Coachella Valley Brewing Co
6,,American Pale Ale,-,5.50,3.33,Suds Brothers Brewery
6,,Fusion 38,-,5.70,4.03,Lagunitas Brewing Company
6,,Pilot Pale Ale,-,4.80,4.22,Bissell Brothers Brewing Co.
6,,Amity Island Extra Pale Ale,-,5.00,3.74,Offshore Ale Company
6,,What'cha What'cha What'cha Want,-,6.50,4.11,Short's Brewing Company
6,,Prayer Rock Pale,-,4.90,3.83,The Bobcat Café & Brewery
6,,51st State Pale Ale,-,5.20,3.69,Klamath Basin Brewing Co. - The Creamery Brew Pub And Grill
6,,"7 ""C's"" American Pale Ale",-, ? ,4.09,Great Dane Pub & Brewing Company (Downtown)
6,,Pale Ale,-,6.10,3.85,White Squirrel Brewery
6,,Burton-on-Trent Pale Ale,-,4.30,3.68,Faultline Brewing Company
6,,Bandwagonesque,-,6.50,3.99,Long Live Beerworks
6,,XPA,-,6.00,3.28,The Lab Brewing Co. / Twisted Oak Tavern
6,,Jararapa,-,5.20,2.96,Cervejaria Providência
6,,Wood Buffalo Pale Ale,-,5.00,3.75,Wood Buffalo Brewing Co.
6,,Old Fort Howard Pale Ale,-,6.50,3.95,Titletown Brewing Company
6,,Seven Gates Of Hops - Gate 6,-,5.60,3.82,Spring House Brewing Company
6,,Down-Down Extra Pale Ale,-,4.50,3.36,Boise Brewing
6,,Evil Twin Noma Oxalis,-,5.50,3.93,Evil Twin Brewing
6,,Clock 12° American Pale Ale,-,5.00,3.54,Remeslny Pivovar Clock
6,,Gray Ghost Pale Ale,-, ? ,3.97,Three Notch'd Brewing Company
6,,Old 47 El Dorado Pale Ale,-,6.00,3.9,Glasstown Brewing Co.
6,,Citrafied,-,5.10,3.83,Due South Brewing Co.
6,,Harvest Ale,-,8.90,4.19,Bent River Brewing Company
6,,33,-,4.50,4.15,Tilted Barn Brewery
6,,Old Knights Pale Ale,-,5.50,3.79,Main Street Brewing Company
6,,Secret Key,-,5.60,3.97,Cellarmaker Brewing Co.
6,,Citrus Rhine'd,-,6.50,4.21,2SP Brewing Company
6,,Traverse Ale,-, ? ,3.98,Boundary Bay Brewery & Bistro
6,,Slussvaktaren,-,4.60,3.69,Strömsholms Brygghus
6,,Otway,-,4.20,4.25,Kinnegar Brewing
6,,Brunch Brew,-,5.40,3.98,Beanery Brewing
6,,Melon Head,-,6.50,3.92,Latitude 42 Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
6,,Forge & Fire West Coast Pale Ale,-,5.20,4.04,Collective Arts Brewing
6,,Urban Assault,-,5.00,3.7,Anarchy Brew Co
6,,Maypop Pale Ale,-, ? ,3.48,Balter Beerworks
6,,KA PAI,-,5.20,3.17,Stewart Brewing Ltd
6,,Sour Citrus Mystress,-,5.50,3.58,Broken Bow Brewery
6,,Mustache Ryed,-,5.10,3.95,Imperial Oak Brewing
6,,Uptown In The Penthouse,-,4.25,4,Marz Community Brewing
6,,P'Ville Pale Ale,-,5.40,3.5,Corcoran Brewing Company
