Ratings,Style,Name,Bros,ABV,Avg,Brewery
3,,Cobblestone Porter,-,5.00,3.79,Locavore Beer Works
3,,Mindblower,-,8.00,3.72,Double Barley Brewing
3,,Ten Tables Ale,-,6.30,3.96,Berkshire Brewing Company Inc.
3,,Barrel-Aged Chocolate Rye Porter With Vanilla,-,8.50,3.87,Platform Beer Co.
3,,Mocha Porter,-,6.00,3.82,Granville Island Brewery
3,,Kama Sumatra,-,5.00,4.12,Blue Stallion Brewing Co.
3,,Sweet Sandarine Porter,-, ? ,3.63,Canteen Brewhouse
3,,Barrel-Aged Chocolate Rye Porter With Raspberries,-,8.50,3.83,Platform Beer Co.
3,,Porter,-,5.30,2.4,I.M. International Rokko Brewery
3,,Rye Porter,-,6.00,3.52,Boston Beer Works - Canal Street
3,,Brown Porter,-, ? ,4.18,Bakfish Brewing
3,,Power House Porter,-,6.00,3.68,Sockeye Brewing
3,,Back Bay Porter,-,5.00,3.61,Back Bay Brewing Co.
3,,"Porter  (on Cocoa Nibs, Coconut And Pecans)",-,4.00,4.04,Jersey Girl Brewing Company
3,,Annie Johnson's Vanilla Imperial Porter,-,7.60,4.05,Noble Brewer Beer Company
3,,Boston Porter,-,6.60,3.62,Iron Springs Pub & Brewery
3,,Skeleto - Smoked Porter,-,6.90,3.08,Three Barrel Brewing Co.
3,,Coconut Porter,-,5.00,3.58,Cumberland Brews
3,,Porter,-, ? ,3.43,Bravo Zulu Brewing
3,,Big Jamoke Coffee,-,6.80,3.71,Marshall Brewing Company
3,,Black Pitts Porter,-,4.50,3.57,The 5 Lamps Dublin Brewery
3,,Halligan Porter,-,6.90,3.97,Boone Valley Brewing
3,,Cold Smoke Porter,-, ? ,4.03,Snake River Brewing Company & Brewpub
3,,Delegate,-,5.40,3.91,The Answer Brewpub
3,,Dr. Dreidel's Imperial Chanukah Porter,-,6.70,3.77,Begyle Brewing Company
3,,Yankee Porter,-, ? ,3.81,Trap Rock Restaurant & Brewery
3,,J Dawg,-,5.90,3.82,Fat Point Brewing
3,,Salted Caramel Porter,-, ? ,3.74,Last Days of Autumn Brewing
3,,Cocoa Loco Chocolate Porter,-,6.50,3.88,Granville Island Brewery
3,,Brown Porter,-,4.80,3.91,Lil' Charlie's Restaurant & Brewery
3,,Powder Horn Porter,-,5.50,3.75,Molly Pitcher Brewing Company
3,,Creamery Reserve Mocha Porter,-,7.20,1.92,Enki Brewing
3,,Concourse Porter,-,7.50,3.77,Aero Plains Brewing
3,,Chocolate Porter,-,3.75,3.58,Half Moon Bay Brewing Company
3,,Roundabout Pumpernickel Porter,-,5.50,3.92,Roundabout Brewery
3,,Tip The Porter,-,6.70,4.23,Right Brain Brewery
3,,Coconut Killjoy,-,8.00,3.94,Arrowhead Ales Brewing Company
3,,Man Full Of Pumpkin,-,6.00,2.99,Dock Street Brewery & Restaurant
3,,Peanut Riot,-,6.50,3.33,Fierce Beer
3,,Patchtown Chocolate Peanut Butter Porter,-,6.10,3.58,Breaker Brewing Company
3,,Big Leaf Porter,-,6.88,3.96,23rd Street Brewery
3,,PCT Porter,-,5.50,3.97,Crux Fermentation Project
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
3,,Chocolate Porter,-,5.50,3.58,LTD Brewing Co.
3,,Side Track #6 - Chocolate Hazelnut Porter,-,5.00,3.8,Rusty Rail Brewing Company
3,,Jersey Winter,-,6.00,2.86,Cypress Brewing Company
3,,Porter,-, ? ,3.94,Skookum Brewery
3,,Black Velvet Ale,-,8.20,3.82,Lansing Brewing Company
3,,Quiet Rye-It,-,6.50,3.81,Against The Grain Brewery & Smokehouse
3,,Porter,-,5.00,3.64,Little Yeoman Brewery
3,,"Pot & Kettle Oatmeal Porter W/ Vanilla Beans, Ancho Chilies, Dates, & Figs",-,7.50,4.77,Trillium Brewing Company
3,,American Porter,-, ? ,3.39,Copper Creek Brewing Co.
3,,Crustless Peanut Butter & Jelly Porter,-,5.60,3.88,Ursula Brewery
3,,Askianos,-,7.00,3.83,Grapes & Gratification IKE / Solo Craft Beer
3,,Charon Porter,-,8.40,4.17,Angry Chair Brewing
3,,Zulogaarden Norai,-,7.00,3.46,Fortiverd
3,,Vanilla Porter,-,5.40,3.76,Woodcreek Brewing Company
3,,Recreational Smoke,-,7.30,3.58,West Flanders Brewing Co.
3,,No Thanks Given,-,5.90,3.48,Mikkeller ApS
3,,Smoked Almond Porter,-, ? ,3,John Harvard's Brewery & Ale House
3,,Espresso Vanilla Porter,-,5.70,3.93,Liberty Steakhouse Brewery
3,,War Horn,-,6.00,3.85,The Devil's Trumpet Brewing Co.
3,,Hobo's Delight Winter Warmer,-,8.20,3.56,Pair O' Dice Brewing Company
3,,Caffe Vita Coffee Porter,-,5.80,3.56,Bluebird Microcreamery & Brewery
3,,Backstabber Coffee Porter,-, ? ,3.8,Gulf Coast Brewery
3,,Rucksack Porter,-,5.50,3.91,Hitchhiker Brewing Company
3,,Kole Porter,-,6.00,3.82,Biloba Brewing Company
3,,Woodruff's Porter,-,7.10,3.36,Ypsi Alehouse
3,,Wired,-,5.30,3.79,Block Brewing Company
3,,Coconut Porter,-,6.60,4.21,Columbia Kettle Works
3,,Dragon Blues,-,7.00,3.99,Horse & Dragon Brewing Company
3,,DieselPunk Coffee,-,5.52,4.18,Überbrew
3,,French Quarter Porter,-,5.60,3.59,Fairhope Brewing Company
3,,Kuka - Pumpkin Porter,-,7.60,3.75,Andean Brewing Company
3,,Sweet Sardarine Robust Porter,-,6.40,3.58,Canteen Brewhouse
3,,Rum Barrel Aged Black Marlin,-,10.30,4.1,Ballast Point Brewing Company
3,,Smoked Porter,-, ? ,3.7,Rocky River Brewing
3,,Barrel Aged Raspberry Double Dee's,-,8.50,4.16,Imperial Oak Brewing
3,,Mexual Chocolate,-,6.30,3.54,Naked Brewing Company
3,,BB Porter,-,6.50,3.93,Big Lake Brewing
3,,Mexican Chili Chocolate Porter,-,8.60,3.75,Adroit Theory Brewing Company
3,,Love Ninja Part 2,-,5.60,3.6,Asheville Brewing Company
3,,Rum Barrel Aged Poor Soldier Porter,-,8.00,3.75,C.H. Evans Brewing Company
3,,Brewmaster's Imperial Porter,-,7.00,4.05,Rock Bottom Restaurant & Brewery
3,,Temporary Solution,-,6.40,3.95,Cobra Lounge / All Rise Brewing Co.
3,,Porter Patrol,-,5.50,3.85,MIA Beer Co.
3,,Pull And Be Damned Porter,-,6.00,3.35,Farmstrong Brewing Company
3,,Midnight Cove,-,10.90,3.45,Schubros Brewery
3,,Chocolate Vanilla Porter,-,6.00,3.28,Fat Head's Brewery & Saloon
3,,Coffee Porter,-, ? ,3.94,Vierling Restaurant & Marquette Harbor Brewery
3,,Placer Porter,-,5.80,2.58,Auburn Alehouse Brewery & Restaurant
3,,Nitro Porter,-,4.70,3.77,Barnett & Son Brewing Co.
3,,Reserve Series Sour Cherry Porter,-,6.50,3.33,Milkhouse Brewery
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
3,,Kundalini Thai Pepper Porter,-,6.00,3.26,Black Lotus Brewery
3,,Pluto's Honey Porter,-,3.80,3.74,Intergalactic Brewing Co.
3,,Star Anise Porter,-,4.60,2.91,Earthbound Brewing
3,,Sue (Nitro),-,9.00,4.07,Yazoo Brewing Company
3,,Don't Fear The Creeper,-,8.80,3.61,Pratt Street Ale House
3,,Cocoa Vanilla Porter,-,7.50,3.79,Bad Jimmy's Brewing Co.
3,,Kingdom Of Tonga Vanilla Porter Nitro,-,6.50,3.87,Perrin Brewery
3,,Porter,-,6.20,3.93,JoBoy's Brew Pub
3,,Rye Porter,-,6.30,3.58,LowDown Brewery + Kitchen
3,,Trance Porter,-,4.70,3.18,One World Brewing
3,,Joel Porter,-,7.20,4.09,Infusion Brewing Co.
3,,Jamaican Blue Mountain Espresso Porter,-,6.00,3.49,Brewsters Brewing Company & Restaurant - Oliver Square
3,,Night Fright,-,7.00,4.01,Phantom Carriage
3,,Cuckoo For Cocoa Husks,-,6.00,3.57,Wellington County Brewery
3,,Nickel City Dark,-, ? ,2.79,Buffalo Brewpub
3,,Plott Hound Porter,-,6.00,3.63,Tipping Point Brewery & Tavern
3,,Robust Porter,-,6.20,4.01,Saint Archer Brewing Co.
3,,Once Upon A Porter,-, ? ,4.07,Mad Chef Craft Brewing
3,,Porter #2 (Big Chocolate Love),-,7.00,3.8,Salish Sea Brewing Co.
3,,​Rochus,-,6.00,3.73,Briar Common Brewery + Eatery
3,,Porter #1,-,5.50,3.58,Salish Sea Brewing Co.
3,,2016 Barrel Aged Jolly Rodger,-,10.20,4.19,Drake's Brewing Co.
3,,Chuck's Regular Ol' Porter (Heaven Hills Barrel Aged),-,6.70,3.85,Listermann Brewing Supply & Mfg
3,,Coal Porter,-,6.20,3.62,Santiam Brewing Company
3,,Modern Dogma,-,8.00,4.22,Modern Times Beer
3,,Duck Foot Porter,-,5.90,3.7,Duck Foot Brewing Co.
3,,Plain Porter,-, ? ,3.67,Cornerstone Brewing Company
3,,Coconut Porter,-,7.00,3.8,Horsefly Brewery
3,,Coffee Chocolate Porter,-,5.80,4.06,Southern Appalachian Brewery
3,,Woodford Reserve Barrel Aged Victory At Sea,-,11.20,4.33,Ballast Point Brewing Company
3,,Cherrywood Smoked Porter,-,6.50,3.58,Knotty Pine Brewing
3,,Hindquarter Porter,-, ? ,3.83,Howling Henry's Brewery
3,,Cold Press Stronghold,-,6.00,3.89,Northgate Brewing
3,,RVP Rum Barrel Aged,-,7.50,4.1,Great North Aleworks
3,,Evan John Porter,-,4.30,4,Pinelands Brewing Company
3,,Portergeist,-,7.00,3.84,Rock Bottom Restaurant & Brewery
3,,Vahvaportteri,-,7.50,3.01,Pyynikin Käsityöläispanimo
3,,Coffee Porter,-,5.60,4.1,Four Seasons Brewing Company
3,,Holiday Cheer,-,6.20,3.88,The New Old Lompoc
3,,Select #3,-,9.00,3.55,Crooked Stave Artisan Beer Project
2,,Smoked Porter,-,7.30,3.33,Chain O'Lakes Brewing Company
2,,Slightly Acidic Smoked Porter (10 To Go),-,4.40,3.76,Ushitora Brewing
2,,Pocket Protector Porter 2.0,-,6.00,3.99,Ska Brewing Co.
2,,WhenFearsBecomePhobias,-,10.50,4.12,White Pony Microbrewery
2,,Thriller Imperial Chocolate Porter,-, ? ,4,Stalwart Brewing Co.
2,,Smoked Porter,-,6.10,3.69,Rök House Brewing Company
2,,West Coast Porter,-,5.70,3.25,Pitchfork Brewing
2,,Smooth Smoke,-,6.00,4.18,Black Frog Brewery
2,,Pleasure House Treats,-,6.70,3.69,Pleasure House Brewing
2,,Car 21,-,7.00,3.52,The Brew Kettle Taproom & Smokehouse / Production Works
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
2,,Gingy,-,10.00,3.93,Tampa Bay Brewing Co.
2,,Exit 22 Porter,-,5.20,3.97,Grande Mere Inn
2,,Porter,-,5.00,4,The Sprig & Fern Brewery
2,,Co-Pilot,-,5.20,4,La Cabra Brewing
2,,Cliff's Cherrywood Smoked Porter,-,5.00,3.83,Vashon Brewing Company
2,,MK-84 Porter,-,5.80,3.54,Mad Bomber Brewing Company
2,,Autumn Bell,-,5.80,3.72,Ever Grain Brewing Co.
2,,Coco-Xoco,-,7.00,3.91,Cheluna Brewing Company
2,,Smoked '37 Porter,-,6.60,4.18,Great Flood Brewing Company
2,,P.M. Porter,-,6.40,3.36,BJ's Restaurant And Brewhouse
2,,Southern Nights Porter,-,5.60,3.4,Frisco Taphouse & Brewery
2,,Olde Peninsula Portage Street Porter,-, ? ,3.9,Olde Peninsula Brewpub & Restaurant
2,,Chavez With Vanilla And Sarsaparilla (cask),-,6.80,4.29,Sante Adairius Rustic Ales
2,,Paradise Coconut Porter,-,5.90,4.15,Resonate Brewery + Pizzeria
2,,Snowblower Robust Porter,-,6.30,3.39,Wabasha Brewing Co.
2,,Black & White Porter,-,4.70,3.88,Great Adirondack Steak And Seafood Co.
2,,Dawg Bizkit Brown,-, ? ,3.83,Kelleys Island Brewery Restaurant & Bar
2,,Phantasm,-,9.50,4.13,Pinglehead Brewing Co. / Brewer's Pizza
2,,Big Rig Busted Sled Gingerbread Porter,-,5.60,3.13,Big Rig Brewery
2,,Rye Porter,-,6.50,3.62,Double Nickel Brewing Company
2,,L'Elfe Noire,-,6.50,3.71,Domaine Berthiaume Microbrasserie
2,,Black Yukon Sucker Punch,-,10.60,3.99,Short's Brewing Company
2,,Toasted Coconut Vanilla Porter,-, ? ,3.5,Hardywood Park Craft Brewery
2,,Illawarra Porter,-,5.40,3.88,Illawarra Brewing Company
2,,Boris,-,5.80,4.25,Bent Water Brewing Company
2,,Col Roulé,-,6.00,3.71,La Memphré Microbrasserie
2,,Picacho Porter,-,6.20,3.01,DeadBeach Brewery
2,,French Pete Porter,-, ? ,3.35,McKenzie Brewing Company
2,,Jamison's Station,-,5.70,3.81,Brasserie Saint James
2,,Black Sheep,-,5.90,4.29,Arrowood Farms
2,,Non-profit Porter,-,5.50,3.96,Earth Bread + Brewery
2,,Coffee Porter,-, ? ,3.93,Modern Times Beer
2,,Holiday Porter,-,6.00,4.15,Boxcar Brewing Co.
2,,Coconut Porter,-, ? ,3.57,B2B Bistronomy
2,,Bistra Årens Ängöl,-,6.00,3.74,Ängöl
2,,Bourbon Barrel Aged Spinning Mule,-,7.10,4.49,Cedar Creek Brewery
2,,Bramble,-,6.30,3.89,La Cabra Brewing
2,,Porter Au Seigle,-,3.00,3,La Barberie
2,,Dandy,-,4.50,4.3,Agrarian Ales
2,,Smoke Jumper,-, ? ,3.95,San Diego Brewing Co.
2,,Graveyard Pumpkin Porter,-,6.90,3.8,Fogbelt Brewing Company
2,,Java Storm,-,10.00,4.13,Rip Current Brewing
2,,Biggest Small Beer,-,7.60,3.89,Grand Rounds Brewpub
2,,Presta,-,6.50,4.15,Iron John's Brewing Company
2,,Cream & Sugar Please - Hazelnut,-, ? ,4.16,Peg's Cantina & Brew Pub
2,,Crop Duster Maple Smoked Porter,-,6.20,4.02,Lancaster Brewing Company
2,,P.M. Porter,-,6.40,3.75,BJ's Restaurant & Brewhouse
2,,Pi-Dog,-,5.50,3.5,Mutiny Brewing Company
2,,Maple Bacon Porter,-, ? ,4.05,Cogstone Brewing Company
2,,Nuttin Butta Porter,-,5.40,3.65,Coronado Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
2,,Imperial Vanilla Porter,-,8.50,4.23,ShawneeCraft Brewing Company
2,,Pint-A-Joe,-,5.90,4.38,Vintage Brewing Company
2,,Porter,-,6.20,3.58,Northbound Brewpub
2,,Coconut Porter,-,6.07,4.3,Glacier Brewhouse
2,,Perturbed Parent Porter,-,6.00,3.57,Dainton Family Brewery
2,,Wheat Porter,-,5.20,4.38,Breakside Brewery
2,,Jar O' Porter,-,6.50,3.63,Armstrong Ales
2,,Vanilkova (Vanilla) Porter,-,6.00,4.1,Dubina Brewing
2,,Peanut Butter Cup Porter,-,5.50,3.11,The Brewerie At Union Station
2,,Mike Drop,-,5.90,3.87,Lineage Brewing
2,,Dragon Booty - Imperial Porter W/ Vanilla Infusion,-,8.50,4.66,Angry Erik Brewing
2,,Pro Bono Porter,-,9.00,3.9,Legal Remedy Brewing
2,,Phase Shift 02 (Rye Whiskey  Barrel-Aged),-,7.50,2.45,Tin Whiskers Brewing Company
2,,Black And Blue (Blueberry Porter),-,5.70,3.86,Intracoastal Brewing Company
2,,Spiced Porter,-,5.50,3.75,Pedernales Brewing Company
2,,Thor's Fury,-,5.40,3.79,Odin Brewing Company
2,,Olde Bosky Cafe,-,6.10,4.26,Bosque Brewing Co.
2,,Pinchtown Porter,-,6.30,3.96,Pigeon Hill Brewing Company
2,,Colter Coffee Porter,-,6.20,3.77,Cabinet Mountain Brewing Co.
2,,5287 Porter - Rye Barrel Aged,-,8.50,3.38,Stillmank Beer Company
2,,Summer Porter,-,5.30,3.95,Martin City Brewing Company
2,,Organic Imperial Breakfast Porter,-,9.90,3.5,Plough Monday
2,,Limited Release Beer 2: American Porter,-,7.00,4.11,2 Row Brewing
2,,JSP-Johnny Smoke Porter,-,5.20,3.86,Wolf Of The Willows
2,,Jean Balthazar,-,4.80,3.25,Brasserie Uberach
2,,1789 With Vanilla Bean,-,6.70,3.97,New American Brewing Co.
2,,Bourbon Barrel Aged Hellfighter  (w/ Chocolate And Coconut),-,10.80,4.52,Karbach Brewing Co.
2,,Frisco Woods Smoked Porter,-,6.50,3.65,Back Bay Brewing Co.
2,,Crew / Põhjala Dark Thoughts,-,9.50,4.14,CREW Republic Brewery GmbH
2,,Turkey Trot Porter,-,5.30,4.22,Lone Eagle Brewing
2,,Vow Of Silence,-,6.00,3.61,Hermitage Brewing
2,,Bourbon Barrel Aged Hellfighter (w/ Chocolate And Cherries),-,10.80,4.47,Karbach Brewing Co.
2,,Old Smuggler,-, ? ,4.21,Temescal Brewing
2,,Return Of The Rivers Porter,-,5.60,3.59,Woodland Empire Ale Craft
2,,Pumpkin Porter,-,6.20,3.79,Conclave Brewing
2,,Oaked Grunewald,-,11.00,4.09,Duel Brewing
2,,Fire Road,-,4.70,3.79,Winchester Brew Works
2,,Honey Porter,-,5.50,3.8,Yellowhead Brewery
2,,Party At The Moontower Vanilla Bourbon Porter,-,10.60,4.23,Mockery Brewing Co.
2,,Vanilla Knucklehead Porter,-,5.90,3.63,Mad Malts
2,,Swamp Dragon,-,5.80,3.49,Platform Beer Co.
2,,Maple Syrup Barrel Aged Klaw,-,10.50,4.3,7venth (Seventh) Sun Brewery
2,,Java Porter,-,5.90,4.19,Sam Bond's Brewing
2,,Knucklehead Porter,-,5.90,4.32,Mad Malts
2,,It's-Dam-Cool (w/ Bacon & Chocolate),-,7.00,3.94,Magnify Brewing Company
2,,Porterledge,-,5.60,3.74,Hutton & Smith Brewing Company
2,,Port O' Call,-,5.00,3.95,Bank Top Brewery
2,,Sugar Pine Porter - Nitro,-,5.50,3.93,Tioga-Sequoia Brewing Company
2,,Truffle Shuffle Chocolate Porter,-,5.40,3.85,Equinox Brewing Company
2,,Eleanor (nitro),-,6.80,3.85,Pollyanna Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
2,,Tony G's,-, ? ,4.38,5 Stones Craft Brewing Co.
2,,Red Wine Barrel Aged Bad Wolf 1st Anniversary,-,7.30,3.94,Counterbalance Brewing Company
2,,Bourbon Barrel Aged Klaw,-,10.50,4.15,7venth (Seventh) Sun Brewery
2,,Triggerfish,-, ? ,4.59,Sailfish Brewing Company
2,,Coffee Porter,-, ? ,4.15,Bayne Brewing Company
2,,Smoked Maple Porter,-,7.50,3.74,Martha's Exchange
2,,Gaspar's Porter,-,6.10,3.87,Orlando Brewing Partners
2,,Boneshaker Barrel Porter,-,7.50,3.76,Doylestown Brewing Co
2,,Tortured Sole,-, ? ,3.63,ShuBrew
2,,Summer Smoked Porter,-,5.50,3.77,Market Garden Brewery
2,,Get Back Jack Recession Ale,-,8.50,3.51,Loomis Basin Brewing Company
2,,Proper Porter,-,6.20,3.6,Fulton Beer
2,,Old Town Porter,-,7.60,3.36,Rio Bravo Brewing
2,,Mixmaster Mocha Porter Oak Barrel Aged,-,5.50,3.75,Uncommon Ground on Clark / Greenstar Brewing
2,,Porter,-,5.10,3.65,Vierling Restaurant & Marquette Harbor Brewery
2,,Ursa Major,-,7.20,4.09,Grand Rapids Brewing Company
2,,Cocoa Porter,-,5.50,4.16,Congregation Ale House
2,,Double Chocolate Porter,-,6.20,3.48,Ellersick Brewing Company
2,,"Rock Hammer, Vanilla Porter",-,6.04,3.74,Lithology Brewing Co.
2,,Robust Porter,-,6.20,3.9,Platform Beer Co.
2,,Activate! (Panama),-,6.70,4.18,Medusa Brewing Company
2,,Parting Glass,-,6.80,3.79,Naked Brewing Company
2,,Peter's Porter,-,5.50,4.09,HammerHeart Brewing Company
2,,Vanilla Porter,-, ? ,3.53,Tustin Brewing Company
2,,Dark Sarcasm,-,7.00,3.96,Barrel Brothers Brewing Company
2,,The Kraken,-,10.50,3.38,Pontus Brewing
2,,Black Sheep Coffee Porter,-,5.20,3.67,Bitter Brothers Brewing Co.
2,,Kühl Beanz,-,8.20,3.92,Four Peaks Brewing Company - 8th Street Brewery
2,,Coffee Bean Porter,-,5.12,3.88,Union Station Brewery
2,,Busty Porter,-,6.40,3.74,Northern Oak Brewery
2,,Imperial Porter Aged In Jack Daniel's Barrels,-, ? ,3.89,5 Seasons Westside
2,,Deuce Deuce,-,4.80,4.33,Hop Haus Brewing Company
2,,Kisoji Hansode Porter,-,5.00,3.6,Kisoji Barley House
2,,Toasted Bat Black Smoke Robust Porter,-,8.60,3.98,CAUTION: Brewing Co.
2,,Purty-Mouth Porter (Jack Daniels-Aged-Oak Porter,-,7.00,3.5,Village Idiot Brewing Company
2,,More Uxorio,-,5.00,3.7,Birrificio Pontino
2,,Dire Wolf,-,9.50,3.83,Green Wolf Brewing Co.
2,,Minglewood Mocha Latte Porter,-,4.60,4.63,Minglewood Brewery
2,,Tart Cherry Porter,-,4.80,3.54,Fortnight Brewing Company
2,,Smoked Chipotle Porter,-,6.00,3.84,Columbia Kettle Works
2,,Porter,-, ? ,3.35,Station 26 Brewing Co.
2,,Ruby River Porter,-,4.00,3.31,Ruby River Steakhouse & Brewery
2,,Brown Bomber,-,6.20,3.2,Cornerstone Brewing Company
2,,Imperial Porter,-,7.80,3.49,Ice Harbor Brewing Company
2,,Paddle Out Coffee Porter,-, ? ,3.9,3rd Wave Brewing Company
2,,Endgrain Coffee Porter,-,6.50,4.12,Kelly Green Brewing Co.
2,,Mai-Porter,-, ? ,3.86,Hoots Roller Bar & Beer Co.
2,,Pat-Kat Porter,-,7.40,3.2,Juniper Brewing Company
2,,Hypotenuse,-,5.00,3.52,Function Brewing
2,,Coffee Porter,-,6.30,3.59,Three 3's Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
2,,Porter,-,6.00,4.18,Wonderland Brewing Co.
2,,Fade Away,-,7.10,4.29,Civil Society Brewing
2,,Portsmouth London Brown Porter,-,5.00,4.08,Portsmouth Brewery
2,,Coffee Porter,-,4.00,3.86,Moab Brewery
2,,Black Orchid Vanilla Porter,-,6.80,3.47,Right Brain Brewery
2,,Puffin Smoked Porter,-,6.80,4.38,Finback Brewery
2,,Hello Dolly Ghost Totem,-,6.50,3.94,Proof Brewing Company
2,,Smoked Porter,-,6.50,3.81,Star City Brewing Co.
2,,Deep Space Porter,-,5.25,4.16,Equinox Brewing Company
2,,Honey Porter,-,8.00,3.75,Ormond Brewing Company
2,,Etznab,-,6.90,3.64,Totem
2,,Procrastination Porter,-,5.70,3.77,Firehouse Brewing Co.
2,,Porter Party,-,5.50,4.03,Grand Armory Brewing
2,,My Daughters Porter,-,7.80,4.64,Wynwood Brewing Company
2,,Coco-Coconut Porter,-,5.50,3.8,I & I Brewing
2,,Grip It By The Husk,-,6.60,4.03,Lineage Brewing
2,,Big Chocolate Love,-,7.00,3.68,Salish Sea Brewing Co.
2,,Daily Grind Kona Porter,-,6.60,3.75,Sherwood Brewing Company
2,,Robust Porter,-,5.50,3.79,Uncle Buck's Brewery & Steakhouse
2,,Cardamom Porter,-,7.60,3.25,Barley John's Brew Pub
2,,Black Point Porter,-,7.20,3.76,Offshore Ale Company
2,,Barrel Aged Double Dee's W/Raspberries,-,8.50,4.3,Imperial Oak Brewing
2,,Rough Rider Porter,-,6.30,3.56,Pan-American Grill & Brewery
2,,Sons Of Liberty Porter,-,5.90,3.82,Legacy Brewing Co.
2,,Coffee Gran Sport,-,5.70,3.78,Coop Ale Works
2,,Wood Dog,-,5.60,3.38,River Company Restaurant & Brewery
2,,Porter,-,7.90,3.71,Wimberley Brewing Company And Brewpub
2,,Porter,-,7.00,3.47,Brugge Brasserie
2,,Monster Mash,-,6.10,3.75,Small Batch Beer Co.
2,,Birch Bark Porter,-,6.40,3.54,Kickstand Brewing Company
2,,Nail City Porter,-,6.40,4.04,Wheeling Brewing Company
2,,Vanilla Porter,-,6.00,4,Tahoe Mountain Brewing Co.
2,,Pistolero Porter - Bourbon Barrel Aged,-,9.00,4.02,Payette Brewing
2,,Wild Rice Porter,-,8.20,3.7,Inbound BrewCo
2,,Chai Porter,-,4.30,4.18,Crooked Thumb Brewery
2,,Smoked Apple Porter,-,5.00,3.77,Throwback Brewery
2,,Claire's Vanilla Porter,-,5.70,3.51,BadWolf Brewing Company (Little BadWolf)
2,,East India Porter,-,8.00,3.63,Mikkeller Brewing San Diego
2,,Toasted Coconut Porter,-,6.90,4.06,Pasteur Street Brewing Company
2,,Chipotle Porter,-,5.70,3.74,Freetail Brewing Company
2,,Coffee Porter,-,5.00,3.06,Storm Brewing (Newfoundland)
2,,Porter,-,5.90,3.53,Old Flame Brewing Co.
2,,Chocolate Covered Strawberry,-,5.50,4.13,Cask & Larder
2,,Milltown Java Porter,-,5.90,3.78,Paddle Hard Brewing
2,,Smoked Porter,-,5.40,3.1,Cellar Brewing Company
2,,Black Bikini Coconut Porter,-,5.30,3.88,Brewery Terra Firma
2,,Chicory Porter,-,6.20,3.88,Upslope Brewing Company - Lee Hill
2,,Lifeline Coffee And Vanilla Porter,-, ? ,3.58,Portal Brewing Company
2,,Schooner Porter,-,5.30,3.79,Back Street Brewery / Lamppost Pizza
2,,Barrel Aged Smoked Sea Salt Caramel Coconut Porter,-, ? ,4.01,Bent Hill Brewery
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
2,,Winter FestivAle,-,6.30,3.81,Timeless Pints Brewing Company
2,,Mudd Brooke Porter,-,5.50,3.74,Ausable Brewing Co.
2,,Robust Porter,-,6.30,3.09,Kelly's Brewpub
2,,Kitchen Sync,-,6.20,3.66,Playalinda Brewing Company - Hardware Store
2,,The Mint,-,6.00,4,Bartlett Hall
2,,Smoked Chocolate Porter,-,5.80,4.02,Columbia Kettle Works
2,,Vanhilla,-,8.00,3.79,Still Hill Brewery
2,,Coconut Chai Porter,-,7.30,3.74,Odd Otter Brewing Company
2,,Cocoa Porter,-, ? ,3.78,Callahan's Pub & Brewery
2,,Oak-Aged Porter,-, ? ,3.95,Middleton Brewing
2,,Dark Bullitt Porter,-,8.50,4.08,Bartlett Hall
2,,Porter,-, ? ,3.26,Moonlight Pizza And BrewPub
2,,Power House Porter (Jack Daniel's Barrel Aged),-, ? ,4.09,Sockeye Grill & Brewery
2,,Pallavacini Porter,-, ? ,3.23,Dillon Dam Brewery
2,,Cocoa Porter,-,5.00,3.94,Intuition Ale Works
2,,Reginald Fairfield Dexter Arnoldus Augustus Hairybottom XVI,-,6.30,4.26,Black Pond Brews
2,,Salted Caramel Porter,-,5.80,4.21,Cascade Lakes Brewing Co.
2,,Momma Otter’s Pancake Porter,-,8.00,3.49,Odd Otter Brewing Company
2,,Wagoneer Porter,-, ? ,3.59,Creek Bottom Brews
2,,Black Halo,-,5.90,3.75,North by Northwest Restaurant & Brewery
2,,Pumpkin Porter,-,6.30,3.5,Bravery Brewing
2,,Thunder Blizzard,-,8.00,4.57,Eternity Brewing Company
2,,Imagine,-, ? ,3.95,Cultivate Brewing Company
2,,Rye Porter,-,5.80,3.66,Wop's Hops Brewing Company
2,,Downtube Black Falcon,-,8.50,3.66,Westfield River Brewing Company
2,,Robust Porter,-,5.80,3.44,Pivovarna Mali Grad
2,,Norm II,-,6.50,3.68,Eagle Rock Brewery
2,,Expresso Vanilla Porter,-, ? ,3.45,Harmon Restaurant & Brewery
2,,Vanilla Porter,-, ? ,4.06,Gonzo's Biggdogg Brewing
2,,Barrel Aged Straight Outta Locash,-,9.00,4.01,Prison City Pub & Brewery
2,,Juniper Porter,-,5.30,3.8,Fitger's Brewhouse
2,,Robust Coconut Porter,-,6.30,3.78,The Monk Brewery & Kitchen
