Ratings,Style,Name,Bros,ABV,Avg,Brewery
13,,Colorado Red,-,7.00,4.05,Snowbank Brewing
13,,Carrot Cake,-,9.00,3.49,Lickinghole Creek Craft Brewery
13,,Crimson Bombshell,-,8.90,4.44,Indiana City Brewing Company
13,,American Copper,-,5.40,3.92,Station 26 Brewing Co.
13,,Red Carpet Ale,-,5.90,3.41,SoCal Beer Company
13,,Block House Imperial Red Ale,-,6.20,3.38,Pittsburgh Brewing Co.
13,,Street Fight,-,6.50,3.55,Angry Hank's Microbrewery
13,,Firefall Red,-,5.50,3.74,Tioga-Sequoia Brewing Company
13,,Standing Stone Amber Ale,-,6.00,3.09,Standing Stone Brewing Company
12,,Brickhouse,-,5.00,4.28,TwoDEEP Brewing Co.
12,,Amber,-,5.10,3.25,Red Truck Beer Company Ltd.
12,,Bootjes Bier,-,7.00,4.02,Antwerpse Brouw Compagnie N.V.
12,,Jaapie,-,9.40,3.8,Kaapse Brouwers
12,,M-Punk Mosaic Red Ale,-,5.00,3.59,Noon Whistle Brewing
12,,Decoy Red,-,6.00,3.6,Wicked Weed Brewing
12,,Back Street Rita Red Ale,-,3.25,3.23,Backstreet Brewery / Lamppost Pizza
12,,Amber,-,5.20,3.5,Culture Brewing Co.
12,,Remington Red,-,4.00,3.22,Bricktown Brewery
12,,Bill & Ted's Excellent Amber,-,5.00,3.99,Lynnwood Grill & Brewing Concern
12,,La Colborne,-,5.00,3.78,Microbrasserie Le Naufrageur
12,,Cheer Beer,-,6.50,3.77,Blue Mountain Brewery
12,,Valravn,-,5.75,3.94,The Brew Kettle Taproom & Smokehouse / Production Works
12,,Ægir Rallar Amber Ale,-,4.70,3.83,Ægir Bryggeri
12,,Amber Ale,-, ? ,3.58,Amicas
12,,Red Ale,-, ? ,3.23,Bube's Brewery
12,,Red Tao,-,5.50,3.64,Black Lotus Brewery
12,,Louis XVII,-,5.50,3.77,Brasseurs du Petit-Sault
12,,Sierra Amber Ale,-,4.50,3.29,Silver Peak Restaurant & Brewery
12,,Top Sail,-,5.50,3.55,Belmont Brewing Company
12,,Rubbish Oat Amber Ale,-,5.80,3.54,LynLake Brewery
12,,Victorville Red,-,7.10,3.67,Cannonball Creek Brewing Company
12,,Farmhouse Red Ale,-,4.00,3.44,Hall Brewing Co.
12,,2010 Reserve Amber Ale,-,5.20,3.1,Endeavour Beverages
12,,Peliroja,-,5.50,2.76,Baja Brewing Company
12,,Off The Leash,-,6.00,3.82,Noble Rey Brewing Company
12,,292 Ale,-,5.50,3.81,Lawson's Finest Liquids
12,,Hoppopotamus,-,7.90,4.06,Iron Hill Brewery & Restaurant
12,,Jeremiah Red,-, ? ,3.48,"BJ's Pizza, Grill & Brewery"
12,,Boutefeu,-,5.10,3.35,Microbrasserie Du Lac-Saint-Jean
12,,Alpine Amber Ale,-, ? ,3.16,The Brewery At Lake Tahoe
12,,Waves Of Grain,-,5.50,3.21,The LAB (Lexington Avenue Brewery)
12,,MacKenzie River Driftboat Amber,-,5.50,3.88,Blackfoot River Brewing Company
12,,The Craic,-,7.00,3.76,Harpoon Brewery & Beer Hall
12,,Dougie Style Amber,-,6.10,3.49,Canteen Brewhouse
12,,Red Circle Ale,-,5.20,3.57,Battlefield Brew Works
12,,Rebel Red,-,5.60,3.77,Big Dog's Draft House
12,,Red Duck Amber Ale,-,4.80,3.35,Purrumbete Brewing Company (Red Duck)
12,,House Dressing,-, ? ,3.8,Hamburg Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
12,,Rusted Rail Ale,-,5.40,3.81,Old Rail Brewing Company
12,,Maple Ale,-,8.20,3.88,Lefty's Brewing Company
12,,Columbus Red,-,5.50,3.72,Minneapolis Town Hall Brewery
12,,Dogcatcher,-,5.50,3.36,Ursula Brewery
12,,Brüe Scarlet,-,4.80,3.6,Brüeprint Brewing Company
12,,Red Leader Rebel Red,-, ? ,3.76,Pizza Port Solana Beach
12,,Yard House Amber Ale,-, ? ,3.32,Firestone Walker Brewing Co.
12,,Weed Amber Ale,-,5.50,3.42,The Weed Company
12,,Redside India Red Ale,-,6.00,3.52,GoodLife Brewing Company & Bier Hall
12,,Assawoman Amber,-,6.90,3.5,Burley Oak Brewery
11,,Ole 59er Amber Ale,-,5.20,3.74,Colorado Mountain Brewery
11,,3:30 Amber Ale,-,5.00,3.48,Diamondback Beer
11,,Glasstown Founders Ale,-,7.00,3.96,Glasstown Brewing Co.
11,,Indie Ale,-,5.50,3.63,Birrificio Indipendente Elav
11,,Mistress Jade's Hemp Ale,-,6.00,3.36,Sherwood Brewing Company
11,,Revolution,-,5.60,3.74,Heritage Brewing Co.
11,,Red Tape,-,5.20,3.68,Fort Myers Brewing Company
11,,Red Sea Amber Ale,-,5.70,3.81,"Swashbuckler Brewing Co, LTD"
11,,Brewer's Boot Amber Ale,-,5.80,3.91,Bosque Brewing Co.
11,,McCarthy Red,-,5.60,3.8,Emmett's Brewing Company
11,,Amber Eh!,-,5.00,3.08,Niagara Brewing Company
11,,L'Olmaia La 9,-,6.50,3.37,Birrificio L'Olmaia
11,,Soul Shakin',-,7.50,4.07,Palisade Brewing Co.
11,,Grizz,-,5.70,3.48,2 Brothers Brewery
11,,Grass Fed Red,-,6.00,3.74,Cigar City Brewing
11,,Rio Chama Amber Ale,-,5.00,3.39,Chama River Brewing Company
11,,L'Ambrée,-, ? ,3.38,Brasserie O'Neil
11,,Boomer's Canadian Red Ale,-,5.00,3.89,Howe Sound Inn & Brewing Company
11,,Doc  Perdue's Bobcat,-,5.50,3.76,Cowbell Brewing Co.
11,,India Red Delicious,-,6.10,3.42,Deschutes Brewery
11,,Red Rooster Ale,-, ? ,3.35,River City Brewing Company
11,,Boy's Red,-,5.50,3.34,BrickHouse Brewery
11,,Highwayman Thrice Hopped Red Ale,-, ? ,3.53,The Portland Hotel & James Squire Brewhouse
11,,Red Riser IRA,-,7.10,3.64,McMenamins
11,,Dells Chief Amber Ale,-,5.00,3.21,Wisconsin Dells Brewing Co.
11,,Ant Hill Red Ale,-,5.50,2.51,Big Bear Mountain Brewery
11,,Scratch Beer 246 - 2016 (Amber Ale - Simcoe),-,8.20,4.2,Tröegs Brewing Company
11,,Caley Amber Ale,-,6.50,3.74,The Caledonian Brewing Company
11,,O'Hara's Notorious Red IPA,-,5.00,3.76,Carlow Brewing Company
11,,Absolution Ale,-,5.80,3.95,Church Brew Works
11,,Motorman Reserve,-,5.74,3.37,Red Car Brewery and Restaurant
11,,Hazelnut Harvest,-,5.70,3.68,Rustic Road Brewing Company
11,,Argilla Amber,-,5.00,3.42,Argilla Brewing Co.
11,,Broken,-,6.60,3.96,Ocelot Brewing Company
11,,Red Ale,-,6.00,4.15,Nail Brewing Australia Pty Ltd
11,,JT Schmid's Emil's Amber Ale,-,5.20,3.12,JT Schmid's Restaurant & Brewery
11,,Amber Ale,-,5.00,3.5,No-Li Brewhouse
11,,Tomahawk Amber Ale,-,5.00,3.08,Anheuser-Busch
11,,Red Collar,-,8.00,3.8,Indiana City Brewing Company
11,,Christmas Cranberry Ale,-,6.80,3.8,Blue & Gray Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
11,,Ambrée D'Amour,-,4.80,3.07,Golden Lion Brewing Company / Pub & Brasserie le Lion D'Or
11,,Rojo Mojo Red Ale,-,5.20,3.22,The Port Gastropub / Sea Level Brewing Company
11,,Fly Fisher Red,-,5.50,3.39,Gore Range Brewery
11,,Erudite Crawfish,-,10.00,4.14,Clown Shoes
11,,Ginja Pleaz,-,5.00,3.74,Noon Whistle Brewing
11,,Lucky 13 A Large Mondo Red Ale,-,8.80,3.91,Lagunitas Brewing Company
11,,Apparition Amber Ale,-, ? ,3.07,The Brewerie At Union Station
11,,Chromatic Imperial Red Ale,-,9.00,3.73,Empirical Brewery
11,,Quimera Amber Ale,73,5.70,3.45,Casa Cervecera Quinta Normal S.A.
11,,Red Ale,-,5.00,3.38,Gamla Slottskällans Bryggeri AB
11,,Aberrant Amber,-,5.50,4.1,People's Brewing Company
11,,Chinook Copper Ale,-,5.30,2.72,Northwest Brewing Company
11,,Rubber Chicken Red,-,5.50,3.22,"Franklin's Restaurant, Brewery & General Store"
11,,Sleeping Lion Red,-,5.50,3.7,Council Rock Brewery
11,,Indian Red Head,-,5.00,3.26,Catawba Brewing Co.
11,,Pinchy,-,3.00,3.91,Marshall Wharf Brewing Company / Three Tides Restaurant
10,,Amber Guerre‬,-,5.00,3.59,Ground Zero Beer
10,,The Former Tenant,-,7.80,4.27,Modus Operandi Brewing Co.
10,,Crater Lake Amber Ale,-,6.00,3.95,Klamath Basin Brewing Co. - The Creamery Brew Pub And Grill
10,,South Ridge Amber Ale,-,7.30,3.75,Crystal Springs Brewing Company
10,,Oasis Amber,-,4.50,3.39,BJ's Restaurant & Brewhouse
10,,Ridge Trail,-,6.00,3.68,Wolf's Ridge Brewing
10,,Beantown Ale,-, ? ,3.23,Boston Beer Company (Samuel Adams)
10,,Cold Drip City,-,5.80,4.06,Spoonwood Brewing Company
10,,Sedation,-,4.00,3.93,Institution Ale Company
10,,Muzzle Flash,-,5.80,2.83,Brass Cannon Brewing
10,,Crimson Ale,-,5.20,3.44,Black Warrior Brewing Company
10,,Matanzas River Red Ale,-,6.20,4.24,Ancient City Brewing
10,,Hook Island Red,-,6.00,3.73,The Five Points Brewing Company
10,,Durham Red Dragon,-,4.70,3.9,County Durham Brewing Company
10,,Copperhead Red,-,5.30,3.52,Copperhead Brewery
10,,Moon Dog Amber,-,5.30,3.53,Woodland Empire Ale Craft
10,,Copper Ale,-,5.70,3.76,Finger Lakes Beer Company
10,,Kettleface Double Dry Hopped Imperial Red Ale,-,8.00,4.04,Columbia Kettle Works
10,,Olde Richmond Batch No. 9 Red Ale,-, ? ,3.58,Olde Richmond Beer Company
10,,Georgia Tea Party,-, ? ,3.46,Eagle Creek Brewing Company
10,,Squatters Respect Your Mother Organic Amber Ale,-,4.00,3.44,Utah Brewers Cooperative
10,,Rusted Butte Red Ale,-,5.80,3.49,Out of Bounds Brewing Company
10,,No. 03 Amber Ale,-,5.00,3.35,Gella's Diner & Lb. Brewing Co.
10,,Charles Henri Ale Ambré,-,6.20,3.89,Brasserie Les 2 Frères
10,,Slap Happy,-,5.80,3.99,Bog Iron Brewing
10,,Stowe Mountain Lodge Hourglass Ale,-,6.00,3.46,Rock Art Brewery
10,,Dragoon,-,6.90,3.52,New English Brewing Co.
10,,Anacortes Red Ale,-,4.20,3.36,Anacortes Brewery & Rockfish Grill
10,,R.J. King Wingwalker Winter Brew,-,6.30,3.37,World Brews
10,,Chatoe Rogue OREgasmic Ale,-,5.00,3.82,Rogue Ales
10,,Buttface Amber Ale,-, ? ,3.68,Ram Restaurant & Brewery
10,,Lunch Pail Ale,-,5.50,3.68,Breaker Brewing Company
10,,Plucky Rooster Ale,-,5.00,3.89,Plattsburgh Brewing Company
10,,Hangman,-,9.80,3.82,Ocelot Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
10,,City Amber,-,5.50,3.75,Town in City Brewing Co.
10,,Dragonmead Crooked Door Amber Ale,-,5.00,3.21,Dragonmead Microbrewery
10,,Emily's Ember,-,4.50,2.83,Seven Brides Brewing
10,,Hop Whompus,-,9.50,3.96,Bagby Beer Company
10,,Pancake Junkie,-,7.20,3.89,Begyle Brewing Company
10,,Deep Roots,-,5.40,3.32,Red Cypress Brewery
10,,Ridgeback Red,-,6.30,3.61,Block 15 Brewery & Restaurant
10,,Mosaic IRA,-,8.20,4.16,Three Notch'd Brewing Company
10,,Sir Francis,-,6.50,4.1,Casa Bruja
10,,Kettle Valley Amber Ale,-,5.00,3.7,The Tin Whistle Brewing Company
10,,Brunehaut Organic Belgian Amber Ale,-,6.50,3.48,Brasserie De Brunehaut
10,,All American Red Ale,-,5.00,2.09,Centennial Beer Co.
10,,Amber Ale,-,5.50,3.49,St. John Brewers
10,,Roil Red,-,6.20,3.69,Imperial Oak Brewing
10,,Feight,-,5.20,3.43,8th Wonder Brewery
10,,Anthracite Ale,-,5.50,3.7,Breaker Brewing Company
10,,Fall Ale,-,7.20,3.88,Frost Beer Works
10,,Amber Falcon,-, ? ,4.02,Minneapolis Town Hall Brewery
10,,American Amber,-,4.80,3.59,Wicklow Wolf Brewing Co.
10,,Dragon Red Ale,-,4.80,3,Bilbo's Pizza
10,,The Prospector,-,5.20,3.43,Czig Meister Brewing Company
10,,Scarlet Fever,-,4.80,3.49,The Wild Beer Co.
10,,Bronco,-,5.60,3.55,Outlaw Brew Co.
10,,46 Star Oklahoma Amber Ale,-, ? ,3.67,Bricktown Brewery
10,,Voodoo Dog,-,5.50,3.43,Silver Moon Brewing
9,,Reyes Adobe Imperial Red,-,9.80,3.32,Ladyface Ale Companie
9,,Brekkefossenvann,-,6.50,4.22,HammerHeart Brewing Company
9,,Tarantula Hawk,-,6.50,3.87,Wild Acre Brewing Company
9,,Hammerhead Red Ale,-,5.00,3.17,Brewsters Brewing Company & Restaurant - Eleventh Avenue
9,,#019 Electroshock TherHopy,-,8.80,3.49,Wisconsin Brewing Co.
9,,Apex Amber,-,6.60,3.53,Mountain Toad Brewing
9,,Dead Red,-,6.80,3.84,Southern Pines Brewing Company
9,,Indian Red Ale,-,6.50,3.63,Valley Brewing Company
9,,Tail Waggin' Amber Ale,-, ? ,3.44,Downtown Joe's American Bar And Grill
9,,Grizzly Bear Red Ale,-, ? ,3.63,Thirsty Bear Brewing Company
9,,Big & Tall #2,-,9.00,3.51,Blue Pants Brewery
9,,Amber,-, ? ,3.36,Blind Tiger Brewery & Restaurant
9,,Jukebox Jazz,-,5.00,3.63,Microbrasserie Jukebox
9,,Red Necktar,-,6.50,4.26,City Star Brewing Company
9,,Little Soldier,-, ? ,3.23,Ahnapee Brewery
9,,Snake Eye Canyon Red Ale,-,5.20,3.53,Great Baraboo Brewing Company
9,,Red Galaxy,-,6.70,3.42,Aeronaut Brewing Company
9,,Scorned Hooker,-,5.70,4.41,Calfkiller Brewing Company
9,,Velvet Amber,-,5.40,3.65,District ChopHouse & Brewery
9,,Autohelm,-,6.40,3.97,Rising Tide Brewing Company
9,,Henry Hudson's Bale House Ale,-,5.00,3.22,Big Rock Brewery
9,,HATER,-,5.50,3.75,Pizza Port Solana Beach
9,,Angel's Perch Amber,-,4.50,3.41,Sockeye Grill & Brewery
9,,Big Red Ale,-,5.70,3.7,Red Car Brewery and Restaurant
9,,Red Tail,-,5.10,3.27,Beard & Brau
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
9,,Round Barn Red,-, ? ,3.35,Kingdom Brewing
9,,Orion's Quest Red Ale,-,6.80,3.47,Kassik's Kenai Brew Stop
9,,Roble'd,-,6.50,3.21,Claremont Craft Ales
9,,Proserpine,89,7.70,3.86,Garrison City Beerworks
9,,Copperhead,-,5.20,3.8,Gate City Brewing Co.
9,,Running Light Red,-,6.00,3.41,Fair Winds Brewing Company
9,,Duff's Microbrew,-,4.50,3.11,CB Craft Brewers
9,,Ranch Dog Red,-,7.00,3.69,Tahoe Mountain Brewing Co.
9,,Angry Peaches,-,6.80,3.96,Garage Project
9,,Red Von Boorien,-,5.00,3.5,Elliott Bay Brewing Co.
9,,High Trail Honey Ale,-,5.00,3.1,VI Brewing
9,,Shogun Soba,-,5.10,3.9,Books & Brews
9,,Old Madrona,-,8.50,3.67,Island Hoppin' Brewery
9,,Brewmaster's Reserve Imperial Red Ale,-,9.20,3.81,BJ's Chicago Pizza & Brewery Inc.
9,,Westfield River Big Red Barn,-,9.50,3.57,Westfield River Brewing Company
9,,Woodenhead Ale,-,6.70,3.59,River City Brewing Company
9,,Smoke & Oats,-,5.30,3.84,Spoonwood Brewing Company
9,,Uncle Billy's Organic Amber,-,5.10,3.63,Uncle Billy's Brew & Que
9,,Richter's Red,-,5.20,3.64,Fegley's Bethlehem Brew Works
9,,Sequoia Red,-,5.90,3.78,Brewbakers Brewing
9,,Birra Moretti Red Ale,-, ? ,2.65,Birra Moretti (Heineken)
9,,Amber Ale,-,5.20,3.86,Nøgne Ø - Det Kompromissløse Bryggeri A/S
9,,Sunset Red,-,7.00,3.49,Sarasota Brewing Company
9,,Oktoberfest,-,6.10,3.59,Lager Heads Smokehouse & Brewing Co.
9,,My Hoppy Valentine,-,6.50,3.93,Excel Brewing Company
9,,J. Paul's 1889 Amber Ale,-,4.70,3.68,Old Dominion Brewing Company
9,,Atlantic Amber Ale,-,4.50,3.64,Donegal Brewing Co.
9,,Rincon Red,-,4.70,3.66,Arizona Wilderness Brewing Co
9,,Rocket's Red Ale,-,6.00,3.67,Liberty Steakhouse Brewery
9,,Crystal Red,-,5.20,3.74,Amnesia Brewing
9,,Turnaround Red,-,5.70,3.8,Twelve Bar Brews
9,,Amber Ale,-, ? ,3.12,World Brews
9,,Red Zeppelin,-,6.20,3.68,Burn 'Em Brewing
9,,Reds Rye,-,6.00,4.06,Hi-Wire Brewing
9,,Code 3,-,5.20,3.59,Old Firehouse Brewing
9,,Nouvelle France Rouge,-,4.50,2.74,Microbrasserie Nouvelle-France
9,,Reggie's French River Red,-,5.80,3.64,Lily's Seafood & B.C.
9,,Red Table,-,5.60,3.75,Monkish Brewing Co.
9,,Almogàver Cervesa Artesanal,-,4.50,3.12,Cerveses Almogàver
9,,Quills Karoo Red,-,5.50,3.23,Porcupine Quill Micro Brewery and Deli
9,,Redheaded Step Brewer,-,5.80,3.56,Departed Soles Brewing Co.
9,,Cuvee Rouge (2015 Bottled Vintage),-,7.40,4.45,Marble Brewery
9,,Aggie Ale,-,5.00,3.82,Olds College Teaching Brewery
9,,Agave Amber Ale,-,5.80,3.2,Thump Keg Brewing Co.
9,,Red Planet,-,4.80,3.85,Draught House Pub & Brewery
9,,Manheim Red,-,5.50,3.54,JoBoy's Brew Pub
9,,Columbus Kashmir,-,5.50,3.8,Columbus Brewing Company
9,,Reel Amber,-,5.20,3.54,Port Townsend Brewing Company
9,,Red Electric IRA,-,4.70,4.45,Sasquatch Brewing Company
9,,Rooftop Red,-,4.80,3.7,Border Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
9,,Dansk Amber Ale,-, ? ,3.14,Solvang Brewing Company
9,,BCA,-,5.50,3.95,Abandon Brewing Co.
9,,Alamosa Amber,-,4.70,2.57,San Luis Valley Brewing Company
9,,Morena Ale,-,5.50,3.59,Carneros Brewing Company
9,,East Coast Amber Ale,-,5.30,3.86,War Horse Brewing Company
9,,Rusted Route Amber Ale,-,5.10,3.4,Roundabout Brewery
9,,Big Rye Wibby,-,7.50,4.2,Iron Hill Brewery & Restaurant
9,,Knee Highs,-,9.50,4.39,Momentum Brewhouse
9,,Iron Mike's Amber Ale,-, ? ,3.1,Jacob Leinenkugel Brewing Company
9,,Red Headed Haley,-,5.30,3.49,Eventide Brewing
9,,Fire Dragon,-,7.40,3.64,Hollister Brewing Co.
9,,Red Ale,-, ? ,3.37,Stockholm's
9,,Postcards From Dongola,-,6.00,3.72,Greenbush Brewing Company
9,,Citra Red,-,5.50,4.08,Lupulin Brewing
9,,Green Man The Blood Of My Enemies,-,7.00,3.88,Green Man Brewery
9,,Timberwolf Bourbon-Oaked Red,-,7.00,3.96,Wolf Creek Brewing
9,,Wildflower Honey Ale,-,5.10,3.95,Flying Goose Brew Pub & Grille
9,,1608,-,5.00,3.07,Ferme Brasserie Schoune
9,,Rat Beach Red Ale,-,5.00,2.78,Redondo Beach Brewing
9,,Häffner Hopfenstopfer Dark Red Temptation,-,9.00,3.65,Hotel-Gasthof Häffner Bräu
9,,Lake Missoula Amber,-,5.50,3.99,KettleHouse Brewing Co. (Southside Taproom)
9,,Two Redeyes Ales,-,8.50,4.18,Tampa Bay Brewing Co.
9,,Ambleside Amber Ale,-,5.30,3.64,Bridge Brewing Company
9,,Redbird Ale,-,8.10,3.45,Big Buck Brewery & Steakhouse
9,,Hud-a-wa' Strong,-,6.80,3.84,Yeastie Boys
9,,Mackinaw Red (Amber Ale),-,4.90,2.89,McCall Brewing Company
9,,Sacrilicious Ale,-,6.80,3.25,Seabright Brewery
9,,Raging Rhino Red,-,5.40,3.31,Steelhead Brewing Co.
9,,Red Barn Amber Ale,-, ? ,2.75,Blue Tractor BBQ & Brewery
9,,The Boxer India Red Ale,-,7.00,3.76,LowDown Brewery + Kitchen
9,,Aurora Amber,-,5.25,3.82,Hopvine Brewing Company
9,,Falls Tannin,-, ? ,2.07,Tahquamenon Falls Brewery & Pub
9,,Atalaya Amber,-,5.60,3.45,Blue Corn Brewery
9,,Point Blank Red,-,5.50,3.49,Barley Brown's Brewpub
9,,Independence Rood,-, ? ,2.8,Independence Brewing Co.
9,,Equinox Extra XPA,-,7.50,4.16,Lawson's Finest Liquids
8,,Woodcock Brothers Amber,-, ? ,2.86,Woodcock Brothers Brewing Company
8,,Killer Red Fresh Hop India Red Ale,-,7.30,3.89,Double Mountain Brewery & Taproom
8,,Little Red Corvette,-, ? ,3.78,Blind Tiger Brewery & Restaurant
8,,Bazelet Amber Ale,-,6.40,3.62,Golan Brewery
8,,Smiggy Amber Ale,-,4.80,4.64,Jack Cody's
8,,Barley's Red Molly Imp,-,7.80,3.82,Smokehouse Brewing Co.
8,,DaDo Bier Red Ale,-,5.30,3.45,Cervejaria DaDo Bier
8,,Amber Ale,-, ? ,3.66,Thunderhead Brewing Company
8,,4th Anniversary Imperial Red Ale (Sherry Cask Aged With Blackberries),-,9.00,4.11,Country Boy Brewing
8,,Guava IRA,-,6.20,3.64,Breakside Brewery
8,,Caldera Big Island Red Sea,-,8.80,4.32,Caldera Brewing Company
8,,Two-Bit Amber,-,4.00,3.39,Roosters Brewing Company and Restaurant
8,,Simply Chaotic,-,5.60,3.89,Heist Brewery
8,,Rocky Mountain Redhead,-, ? ,3.64,Rocky Mountain Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
8,,Amber Ale,-,5.00,3.1,The Old Mill at Ashton / Ashton Brewing Company
8,,Get To The Choppa,-,9.10,3.93,The Beer'd Brewing Co.
8,,Pisgah Red Ale,-, ? ,3.09,Pisgah Brewing Co.
8,,Hopped Out Red Ale,-,6.40,4.11,KAIJU! Beer
8,,North Coast Amber,-,4.40,3.64,Thirsty Pagan Brewing
8,,European Street Cafe Lamp Post Ale,-, ? ,2.64,Bold City Brewery
8,,Jesse's Girl,-,5.00,4.65,BadWolf Brewing Company (Little BadWolf)
8,,Ring Side Red,-,5.20,3.7,Boxing Cat Brewery
8,,Buck It,-,4.80,4.29,Black Donkey Brewing Ltd
8,,Jacked Up Red,-,8.00,3.49,Omaha Jack's Grillhouse & Brewery
8,,North Star Amber Ale,-,5.00,3.21,Rock Bottom Restaurant & Brewery
8,,Basil,-,5.10,4.26,Beaver Brewing Company
8,,Galaxy And The 7-C's,-,6.30,3.96,Alter Brewing Company
8,,Mint Julep,-,9.70,4,Wicked Weed Brewing
8,,Monkey Road Red,83,6.00,4,LauderAle
8,,Blazing Amber,-,6.80,3.72,Old Schoolhouse Brewery
8,,Cognac Barrel,-,9.50,4.09,La Debauche
8,,Toronado Red,-, ? ,3.42,Alpine Beer Company
8,,Belgian Amber,-, ? ,3.43,Starkey's Lookout
8,,Small Victories,-,7.70,4,Revelry Brewing Co
8,,Sunset Red,-,5.00,3.29,Chelsea Craft Brewing Company
8,,Northern Lights Amber,-,4.70,3.54,Broken Tooth Brewing
8,,Manzanita Red,-,5.10,3.58,Prescott Brewing Company
8,,MashCraft Red,-,5.50,4.1,MashCraft Brewing
8,,Big Horn,-,7.20,4.11,Sequoia Brewing Company
8,,Stallhagen US Red Ale,-,6.00,3.54,Stallhagens Bryggeri Ab
8,,Main Stage - Amber Ale,-,4.50,2.77,612 Brew
8,,Occoquan Oats,-,5.60,3.9,Ornery Beer Company Public House
8,,Ravøl,-,6.00,3.78,Angry Erik Brewing
8,,Dread Double Red Ale,-,7.80,4.19,Bullfrog Brewery
8,,Blue Whale Ale,-,7.10,3.26,Pacific Coast Brewing Company
8,,Round Up Amber,-,6.20,3.47,Fetching Lab Brewery
8,,Amber,-, ? ,3.67,Canteen Brewhouse
8,,Chunky Gal,-, ? ,3.53,Tipping Point Brewery & Tavern
8,,Over Yonder,-,6.50,3.87,Ocelot Brewing Company
8,,Wicked Tea Party,-,4.80,3.44,Wicked Weed Brewing
8,,Urban Style Honey Ale,-,8.00,4.05,Rubber Soul Brewing Co.
8,,Red Sunshine,-, ? ,3.58,Ocean Avenue Brewery
8,,Sigtuna Röd Påsk,-,6.20,3.38,Sigtuna Brygghus
8,,Tabano Red,-,5.80,3.35,Horsefly Brewery
8,,Buttface Amber Ale,-,5.80,3.33,Ram Restaurant & Brewery
8,,Angus MacDougal's Amber,-,5.40,3.74,Cascade Lakes Brewing Co.
8,,Red Ale,-,6.00,3.45,Hop Valley Brewing Company
8,,Hopkowski,-,10.00,3.98,Iron Hill Brewery & Restaurant
8,,Reflector,-,5.30,3.51,Crank Arm Brewing
8,,Fresh Chios Beer House Ale,-,4.90,3.47,Chios Microbrewery
8,,Ramble Tamble Red Ale,-,6.00,4.54,Elevation 66 Brewing
8,,Critical Condition,-,8.00,3.83,Zeroday Brewing Co.
8,,La Roja Grande,-,8.10,4.2,La Cumbre Brewing Co.
8,,Glutenberg 8,-,5.00,3.21,Brasseurs Sans Gluten
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
8,,Red IPA,-,6.80,3,Dust Bowl Brewing Company
8,,Heirloom Ale,-,7.30,3.68,Lazy Magnolia Brewing Company
8,,River Red,-, ? ,4.04,River Company Restaurant & Brewery
8,,Double Dee,-,6.00,3.34,Black Star Co-op Pub & Brewery
8,,Red Tail,-,5.20,3.45,Grand River Brewing
8,,Firestorm Red,-,5.80,3.44,Three Creeks Brewing Co.
8,,Red,-,5.40,3.9,Reuben's Brews
8,,Red Duck Hoppy Amber,-,5.60,3.55,Purrumbete Brewing Company (Red Duck)
8,,Tabula Rasa,-,7.50,3.39,The Able Ebenezer Brewing Company
8,,Ain't Jemima,-,6.50,3.88,Rockford Brewing Company
8,,Black Forest Grateful Red,-,5.00,3.71,Black Forest Brew Haus & Grill
8,,DeDues Original Ale,-,5.10,4.01,Cerveses DeDues S.L.
8,,The 19th Tea,-,6.10,3.69,Jailbreak Brewing Company
8,,Calico - Rum Barrel Aged,-,8.00,4.22,Ballast Point Brewing Company
8,,Pavlov's Dog,-,4.30,3.32,Williams Brothers Brewing Company
8,,Extra Hoppy Ale,-,5.80,3.28,Australian Hotel & Brewery
8,,Red Cedar Ale,-, ? ,2.85,Northwoods Brewpub and Grill
8,,Molly American Red Ale,-,5.00,3.29,New Helvetia Brewing Company
8,,Brawler,-, ? ,3.49,Yards Brewing Co.
8,,Red Storm Ryesing,-,5.70,3.5,Still Hill Brewery
8,,Amber Ale,-,5.00,1.59,Half Moon Bay Brewing Company
8,,Mountain Hawk Red Ale,-,8.70,3.37,Wolf Creek Brewing
8,,Declaration Ale,-,5.40,3.1,American Honor Beer Company
8,,Derby Gurl,-,5.20,3.92,Device Brewing Co.
8,,Fire King IRA,-,6.40,4.27,Deschutes Brewery
8,,No-Show Amber,-,6.00,3.67,Lenny Boy Brewing Co.
8,,Érable Rouge,-,5.00,2.99,Ferme Brasserie Schoune
8,,Phat Matt's Red,-,6.50,2.9,Phat Matt's Brewing Co.
8,,Stepchild Red Ale,-,5.60,4.03,Third Street Aleworks
8,,Petal To The Metal,-,4.40,3.41,Black Sky Brewery
8,,Mountain City Amber Ale,-,5.40,3.94,Tommyknocker Brewery
8,,Amber,-,6.20,3.48,Aztec Brewing Company
8,,Daisy Ale,-, ? ,3.32,Fitger's Brewhouse
8,,Kootenay True Ale,-,5.00,2.81,Columbia Brewery
