Ratings,Style,Name,Bros,ABV,Avg,Brewery
5,,Village Blacksmith,-, ? ,3.9,Village Brewery
5,,Sonic Highway,-,8.40,3.99,Perrin Brewery
5,,Nerone,-, ? ,4.03,La Birreria
5,,Svarthumle,-,6.50,3.58,Kinn Bryggeri AS
5,,Dunkle Materie,-,6.90,3.78,Brew Age
5,,Pyrrhic Victory,-, ? ,3.47,Greenbush Brewing Company
5,,St-Ambroise Black IPA,-,8.20,3.3,McAuslan Brewing
5,,Low End Theory,-,7.10,3.82,Batch Brewing Company
5,,Ptarmigan Ridge,-,7.50,3.96,Jagged Mountain Craft Brewery
5,,Raven Black IPA,-,7.40,3.71,EagleMonk Pub and Brewery
5,,Haka Black IPA,-,6.00,3.84,Funk Brewing Company
5,,Big Black Poochie,-,10.50,3.87,Pizza Port Solana Beach
5,,Long Way Home,-,10.40,4.18,Blank Slate Brewing Company
5,,Eruption,-,6.30,3.99,Roak Brewing Co.
5,,Single Hop Series: Vic Secret,-,6.00,4.21,Eight Degrees Brewing
5,,Black Feet,-,6.40,3.79,Cerveza Milana
5,,Bollocks Baird Black Session IPA,-,5.20,3.51,Kennett Brewing Company
5,,Blind Pig Wookie Snacks Black Rye IPA,-,7.80,3.64,The Blind Pig Brewery
5,,Fresh Hop Dark Prince,-,6.50,3.46,Gilgamesh Brewing
5,,Coal Miners Black IPA,-,6.30,3.55,Yorkholo Brewing Co.
5,,Barrel Harbor Black I.P.A.,-,7.60,3.58,Barrel Harbor Brewing
5,,Black Wheat IPA,-, ? ,3.3,4204 Main Street Brewing Co.
5,,Willimantic Black Shadows,-,6.10,3.86,Willimantic Brewing Co.
5,,Mockingbird Black IPA,-,6.50,3.55,Apple Blossom Brewing Co.
5,,Dirty Ol' Town,-,6.50,3.8,Garrison Brewing Company
5,,Vertigo,-,7.20,3.9,Salopian Brewing Company Ltd
5,,Union / Ocelot - Lucifer's Trees,-,9.00,3.66,Union Craft Brewing Company
5,,Alcyone,-,8.00,3.76,Hopfenstark
5,,Midnight Ryeder Black IPA,-,7.00,4.11,Innovation Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
5,,Simple Malt IPA Noire Galaxy,-,7.20,3.54,Brasseurs Illimités
5,,Black Hops,-,6.00,3.91,Ellicottville Brewing Co.
5,,Black To The Future,-, ? ,3.65,Kalona Brewing Company
5,,In The Bleak Midwinter,-,6.50,4.03,The Dandy Brewing Company
5,,Black IPA,-,5.00,3.51,Stewart Brewing Ltd
5,,Midnight Train - Black IPA,-,6.50,3.93,Witch's Hat Brewing Co.
5,,Single Hop Black Ale,-,6.60,3.95,Doppelleu Brauwerkstatt
5,,Midnight Departure Seven Series IPA #5 (Cascadian Dark Ale),-,7.20,3.76,Airways Brewing Company
5,,The Bamb,-,7.20,4.03,Diamondback Beer
5,,Catburgler Black Belgian IPA,-,8.50,3.84,Mountain Sun Pub & Brewery
5,,Bat Lightning Black IPA,-,6.66,3.76,Woodland Empire Ale Craft
5,,New World India Black Ale,-,6.50,4.2,Avery Brewing Company
5,,Force Majeure,-,9.00,4.39,Banging Gavel Brews
5,,Black IPA,-,6.00,3.73,Fort Garry Brewing Company Ltd.
5,,Neighbor Of The Beast,-,6.67,3.94,Bottle Logic Brewing
5,,Kill The Lights,-,7.50,3.58,Triple Crossing Brewing
5,,Rain Shadow Black IPA,-,6.70,2.94,Anacortes Brewery & Rockfish Grill
5,,Mary Ann's Black IPA,-,6.00,2.82,Blind Tiger Brewery & Restaurant
5,,Dark Side Of The IPA,-, ? ,3.88,Keweenaw Brewing Company
5,,Black IPA,-,7.90,3.85,Independent Brewing Co.
5,,Eternal Darkness,-,4.10,3.81,Northern Monk Brew Co.
5,,Black Tiger,-,8.80,4.05,Green Flash Brewing Co.
5,,Black IPA,-,7.50,3.3,Elk Brewing
5,,All Black,-,6.50,3.64,Modern Brewery
5,,Krampus,-,8.00,3.99,Bloomington Brewing Company
4,,Black IPA,-, ? ,3.07,La Barberie
4,,Pinesnarl Ale,-, ? ,3.67,BRU Handbuilt Ales
4,,Magnetic Void,-,7.70,4.03,Civil Society Brewing
4,,Midnight Hopmare,-,6.60,3.78,Bad Tattoo Brewing
4,,Mt. Olympus Special Ale,-,7.00,3.45,Bray's Brewing Company
4,,Black High Heel,-,6.80,3.97,Spinnaker Bay Brewing
4,,Trap Rock,-,5.80,3.73,Hanging Hills Brewing Company
4,,Tarantulas 2.1,-,7.50,3.92,Pizza Port Solana Beach
4,,Black Hop,-,6.00,3.65,East End Brewing Company
4,,Black Stache,-,7.40,3.59,A1A Aleworks
4,,Salem Ale Works Cast Iron CDA,-,5.10,3.86,Salem Ale Works
4,,Black Cherry Bludgeon Yer Eye,-,7.40,3.81,Short's Brewing Company
4,,Smoke On The Waterfront,-,5.20,3.77,Jailbreak Brewing Company
4,,Sötét Bunkó,-,6.50,3.72,Gólem Sörfőzde
4,,Texels  Donkerd,-,6.00,3.93,Texelse Bierbrouwerij
4,,Mr. T,-,6.50,3.98,Buddelship Brauerei GmbH
4,,Noir,-,7.70,3.51,Ohana Brewing Company
4,,Double Black IPA,-,8.50,4,Amager Bryghus
4,,Ryot,-,7.00,3.8,Alpha Brewing Company
4,,Black IPA,-,5.00,3.92,Springfield Brewing Company
4,,Into The Black,-,10.00,4.19,Bank Brewing Company
4,,Karma Chameleon,-,10.00,4.39,Feral Brewing Co.
4,,Big Black IPA,-,7.50,3.9,Wonderland Brewing Co.
4,,Covert Hops,-, ? ,3.83,Maumee Bay Brewing Company
4,,Epic Apocalypse IPA,-,6.80,4.17,Epic Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
4,,From India With Love,-,9.50,3.67,Al's of Hampden / Pizza Boy Brewing
4,,King Ink,-,6.30,4.08,Denver Beer Co.
4,,Æresis,-,7.00,3.93,Birrificio Indipendente Elav
4,,The Conjouring,-,7.00,3.82,Miscreation Brewing Company
4,,Dark Side Of The Brew,-,7.50,3.63,Biloba Brewing Company
4,,Cascadian Dark Ale,-,6.40,4.19,Liquid Mechanics Brewing Co.
4,,CDA,-,6.00,3.68,Postmark Brewing
4,,Hopblack Ale,-,5.60,3.18,JoBoy's Brew Pub
4,,Brad's Black IPA,-,9.00,3.9,Blackwater Draw Brewing Co.
4,,Loki,-,4.50,3.31,Tiny Rebel Brewing Co.
4,,Dog Park Dark Ale,-,5.80,3.59,Uncle Bear's Brewery
4,,A Beer Has No Name,-,4.20,3.63,Widmer Brothers Brewing Company
4,,Tainted Black,-,6.00,3.93,Strange Craft Beer Company
4,,Captain Blackback,-,8.20,3.62,Round Guys Brewing Company
4,,Cohort,-,7.50,3.62,Summer Wine Brewery
4,,Red Betty,-,4.40,3.38,Fat Bottom Brewing
4,,Eclipse In The Night,-,6.10,3.94,Willimantic Brewing Co.
4,,Black Sun IPA,-,8.50,4.06,Intergalactic Brewing Co.
4,,Helheim Black India Pale Ale,-,7.90,3.01,Solvang Brewing Company
4,,The Great Bam-Gino,-,7.00,3.76,Gino's East - River North
4,,Toxic,-,7.50,4.48,The North Brewery
4,,Basalt IBA,-,7.20,3.68,Quarry Brewing Company
4,,Wood Knot,-,6.20,3.88,Jessup Farm Barrel House
4,,Falconers BIPA,-,4.50,3.88,Conquest Brewing Company
4,,Black Heart Smooth Black Ale,-,7.30,4.1,Flying Heart Brewing
4,,Beyond Black,-,9.00,4.13,Lupulin Brewing
4,,Deep Woods,-,3.40,3.76,Hermit Thrush Brewery
4,,8 Second IBA,-,6.60,3.89,Three Creeks Brewing Co.
4,,Black IPA,-,6.00,3.38,The Seven Barrel Brewery
4,,Lupulo Noir,-,9.10,4.31,Dave's BrewFarm
4,,Black Ale,-,6.00,3.6,Stony Creek Brewery
4,,Milly's Bison Black (Black I.P.A ),-,4.10,3.83,Stark Brewing Company
4,,Coup D’état Rye IPA,-,6.40,3.96,2nd Story Brewing Co.
4,,Imperial Black Session IPA,-,4.20,3.8,Freetail Brewing Company
4,,Well Oiled Machine,-,6.50,3.98,Comrade Brewing Company
4,,Oak Aged Seal Team 6 Black IPA,-, ? ,3.85,Wichita Brewing Co. & Pizzeria West
4,,Black IPA,-,7.10,3.88,Santa Cruz Mountain Brewing
4,,I Find Your Lack Of Faith Disturbing,-,5.50,4.2,Berkshire Brewing Company Inc.
4,,Black Maria,-,10.30,4.07,Heretic Brewing Company
4,,Mother Night,-,7.00,2.63,Fountain Square Brewing Co.
4,,Winter IPA,-,6.50,3.42,Upstate Brewing Company
4,,Night Hound,-,7.00,4.02,Scorched Earth Brewing Company
4,,Aviation Cocktail,-,8.40,3.12,Black Bottle Brewery
4,,Keystone Of The Underground,-,6.60,3.78,The Courtyard Brewery
4,,Black IPA,-,7.60,3.44,Rock Cut Brewing Company
4,,Black Diamond BIPA,-, ? ,3.44,Lost Province Brewing Co.
4,,Tarantulas 2.2,-,7.50,4.01,Pizza Port Solana Beach
4,,Vindication,-,6.50,3.77,The Alementary Brewing Co.
4,,Boris The Younger,-,7.40,4.09,Third State Brewing
4,,Black Hole IPA,-, ? ,3.62,John Harvard's Brewery & Ale House
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
4,,Cascadian Dark Ale,-, ? ,4.28,South Shore Brewery
4,,Chapitre 13,-,3.00,4.09,La Debauche
4,,Half Day Wet Hop Black RyePA,-,7.50,3.98,Half Day Brewing Co.
4,,KIND Coffee Black IPA,-,7.30,3.64,Rock Cut Brewing Company
4,,Pale As Night,-,6.80,4.07,Device Brewing Co.
4,,Black IPA,-,7.60,3.68,Miner Brewing Company
4,,Rumble In The Jungle,-,7.30,3.27,Pizza Port Solana Beach
4,,American Black Ale,-,7.60,4.39,Sierra Nevada Brewing Co.
4,,Cambridge House Black IPA,-, ? ,3.4,The Cambridge House Brewpub
4,,Boulder Canyon Black,-,6.20,3.88,The Knuckle Saloon & Grill
4,,Shawesome,-,7.60,3.68,Valley Vinyards / Cellar Dweller Craft Beers
4,,Crowsfoot Black Ale,-,5.00,3.69,Hidden Cove Brewing Co.
4,,Dancing With The Devil,-, ? ,3.41,Rainhard Brewing Co.
4,,Cascadian Dark Ale,-, ? ,3.39,Steuben Brewing Company
4,,Xibalba Black IPA,-,7.30,3.9,Pinglehead Brewing Co. / Brewer's Pizza
4,,Bourbon Barrel Aged Cascadian Dark Ale,-, ? ,3.77,Mac and Jack's Brewery
4,,Cascadian Dark,-,7.00,3.7,The Lone Wolfe Brewing Co.
4,,Party On Garth!,-,5.80,3.98,Oliphant Brewing
4,,Double Midnight Lager,-,8.50,3.9,Social Kitchen & Brewery
4,,"10,539",-,7.80,3.97,Rockingham Brewing Company
4,,Winter On The River Styx,-, ? ,4.33,Mystic Brewery
4,,Acca Dacca Blaccka Black IPA,-,6.80,4.3,The Wrecking Bar Brewpub
4,,Blackout,-,7.40,4.11,Browar Deer Bear
4,,Black IPA,-,5.50,3.68,Mad Anthony Brewing Company
4,,Black Honey ,-,6.80,3.73,Bhramari Brewhouse
4,,Six Nicks,-,4.90,3.84,Funky Buddha Brewery
4,,Punch U In The I,-,6.60,3.77,Imperial Oak Brewing
4,,Black Eye PA,-,8.30,3.03,River City Brewing Co.
4,,Aigle Noir,-,5.70,3.68,Le Trèfle Noir
4,,Black Knight,-,6.50,3.99,Halo Brewery
4,,Cascadian Dark Ale,-,7.00,3.13,C.H. Evans Brewing Company
3,,Black IPA,-,7.40,3.58,Back Road Brewery
3,,La Calavera Mad Cows,-,8.20,3.94,La Calavera
3,,Black IPA,-, ? ,4.06,Double Shift Brewing Company
3,,Evil Entity Black IPA,-,7.50,3.42,Cornerstone Brewing Company
3,,Black IPA,-,5.80,3.83,"Mash House Restaurant & Brewery, The"
3,,La Pince-Sans-Rire,-,6.80,3.91,La Voie Maltée
3,,Zwart Bloed,-,8.50,3.26,White Pony Microbrewery
3,,Head On Collision,-,8.50,3.75,Fenton Winery And Brewery
3,,Triple Blitz Black IPA,-,12.00,4.19,JP DasBrew Tasting Room
3,,One Ton Trolley,-,9.00,3.82,Stickmen Brewing Company
3,,Black IPA,-, ? ,3.63,Jubeck New World Brewing
3,,IPA Black V,-,7.20,4.29,The Kernel Brewery
3,,Dark Marc,-, ? ,3.93,M. T. Head Brewing Co.
3,,Black Valor,-,7.60,3.8,Goose Island Beer Co.
3,,Black IPA,-,6.70,3.67,Colorado Mountain Brewery
3,,Cascadian Dark Ale,-,7.50,4,Creekside Brewing Company
3,,Cleveland Dark Ale,-,7.30,4.18,Brick & Barrel Brewing
3,,Mt. Massive Black IPA,-,6.00,3.53,Lone Tree Brewing Company
3,,Joe Black IPA,-,5.60,3.3,Rare Bird Brewpub
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
3,,Arbiters Ale - Black IPA,-,7.90,4.2,Galena Brewing Company
3,,Gunny Mac Black Lager,-,5.00,3.5,War Horse Brewing Company
3,,Wot!,-,5.70,3.33,Birrificio Sant'Andrea
3,,Dark IPA,-,5.30,4.44,Swiftwater Brewing Company
3,,Tommy's Double Black IPA,-, ? ,3.11,Barley Creek Brewing Company
3,,Winter Works Holiday Ale 2012,-,7.50,4.27,Boston Beer Works - Canal Street
3,,Black IPA,-,7.50,3.55,Alpha Brewing Company
3,,Creekside Black IPA,-,7.50,3.67,Creekside Brewing Company
3,,Citra BlackAlicious,-,6.50,4.14,Hay Camp Brewing Company
3,,Midnight Ryder (Mole),-, ? ,3.5,Indeed Brewing Company
3,,Lucifer's Trees With Coffee,-,9.00,4.17,Union Craft Brewing Company
3,,Kaffee Spøgelse (Coffee Ghost),-,8.84,4.06,Mikkeller Brewing San Diego
3,,Cambridge House Black Magic,-,6.40,3.9,The Cambridge House Brewpub
3,,Dark Nirvana,-,6.50,3.22,Pokertree Brewing Co
3,,Blank Slate #31 Sour Black Ale,-,6.10,3.9,Monocacy Brewing Co.
3,,Dark Water Coffee,-,9.00,3.94,Imperial Oak Brewing
3,,Lizard King IPA Noir,-,6.70,3.42,Brewery Terra Firma
3,,Black IPA,-,6.50,3.61,Pinthouse Pizza Craft Brewpub
3,,North West Alpha,-,8.00,4,"Franklin's Restaurant, Brewery & General Store"
3,,Bradweiser,-,5.90,3.5,Salt Creek Brewery
3,,Quetzalcoatl,-,6.50,3.83,Jaws Brewery
3,,Baron War Rifler,-,4.70,3.42,Barrier Brewing Company
3,,Midnight Dreary Black IPA,-,8.20,3.71,Wolf Hollow Brewing Company
3,,Chronic D’ Aphotic,-,6.70,4.38,Agrarian Ales
3,,Cascadian Black,-,4.80,3.25,Saltaire Brewery Limited
3,,Hexagon Black Ale,-,5.70,4.02,Brooklyn Brewery
3,,Dark Side,-,5.50,3.75,Arbor Brewing Company
3,,Ol' Tango,-,7.00,4.5,Tribes Beer Company
3,,Scorpion - Brandy (Ghost 071),-,8.10,3.83,Adroit Theory Brewing Company
3,,Double Blaze Black IPA,-,6.10,4.08,Blue Blaze Brewing Co.
3,,F.B.I.P.A,-,4.70,3.79,Allentown Brew Works
3,,Humulus Black Stoner IPA,-,6.60,3.89,Birrificio Indipendente Elav
3,,2cabeças Black Caipirinha,-,7.00,3.25,2cabeças
3,,Next Act Black,-,6.40,4,Blindman Brewing
3,,Wicked 6,-,7.80,3.83,Unruly Brewing Co.
3,,Coffee Lost Highway,-,7.30,3.89,Mother Road Brewery
3,,Bambalam Black IPA,-, ? ,3.83,Riverport Brewing Company
3,,Haus Brew Black IPA,-,6.80,3.42,The Fort Collins Brewery
3,,Double Dark IPA,-, ? ,3.15,"Swashbuckler Brewing Co, LTD"
3,,HEL,-,9.20,3.83,Ekim Brewing Co.
3,,Dark Ale V: Part II,-,7.00,4.34,The North Brewery
3,,Black IPA,-,6.80,4.21,Bare Hands Brewery
3,,FlystrIPA,-,6.50,3.68,HaandBryggeriet
3,,Dark Matter IPA,-,7.50,3.67,North Country Brewing
3,,Bad Moon Horizon,-,5.20,3.43,Tapistry Brewing
3,,Oxymoron,-,6.90,3.89,Rock Bottom Restaurant & Brewery
3,,Black Pline,-,9.80,3.72,Brewery Rickoli
3,,Black Eye PA,-,6.00,3.63,Stoudts Brewing Co.
3,,Just Goofin',-,6.50,3.58,Bosque Brewing Co.
3,,On The Black,-,7.70,3.72,Dogberry Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
3,,Black IPA,-,6.00,3.81,Columbia Kettle Works
3,,Black IPA,-,6.20,3.99,Doctor Brew
3,,Dark Ale V,-,7.00,4.43,The North Brewery
3,,Crowbar,-,5.90,3.89,Braxton Brewing Company
3,,Black Aye,-,4.80,3.92,Alechemy Brewing
3,,Goodman Life,-,5.50,4.32,River North Brewery
3,,Black IPA,-, ? ,3.91,Sweeten Creek Brewing
3,,Citra Knight,-,7.10,2.61,Hairless Hare Brewery
3,,Big Black Bicycle,-,6.30,3.97,WarPigs Brewpub
3,,The Black Pearl,-,6.80,3.37,Helm's Brewing Co.
3,,Hutong Clan,-,9.00,3.99,Jing-A (京A) Brewing Co.
3,,"IBA India ""Black"" Ale",-,7.00,3.91,Tamamura Honten
3,,TCB Black Rye,-,6.80,4.27,Intuition Ale Works
3,,Divide & Conquer,-,6.50,3.72,Vocation Brewery
3,,Night Capsicum,-,8.00,3.67,Solarc Brewing
3,,Onyx Cascadian Dark Ale,-,7.20,3.89,Eel River Brewing Co.
3,,January IPA,-,7.50,3.9,Moustache Brewing Co.
3,,Invicta Black Cat,-,7.50,4.32,Cervejaria Invicta
3,,Hare Of Darkness,-,8.00,4.16,Mad Hatter Brewing
3,,Formerly The Beaver,-,6.80,3.67,Territorial Brewing Company
3,,Jesus Toast Black Rye IPA,-,8.70,4.08,Hailstorm Brewing Co.
3,,Lucifers Trees,-,9.00,4.1,Ocelot Brewing Company
3,,Boohag,-,6.60,3.48,Moon River Brewing Company
3,,Asticou,-,6.90,3.77,Les Brasseurs Du Temps
3,,Jar Tar,-,5.75,3.58,4 Mile Brewing Co.
3,,Dark Accord,-,6.80,3.73,Triptych Brewing
3,,Buzzard's Roost Black IPA,-,8.00,3.95,Lost Cabin Beer Co.
3,,Luda,-,8.50,3.72,Nita Beer Company
3,,Chatham Black IPA,-,6.00,4.37,"Chatham Brewing, LLC"
3,,Hold Fast Black Ale,-,5.50,4.01,Bunker Brewing Co.
3,,Coffee-Black IPA,-, ? ,3.52,FOK Brewing Company
3,,Occultation,-,6.80,3.88,Mad Hatter Brewing
3,,Schwartzy,-,5.00,3.15,Trafalgar Ales & Meads
3,,Ninja Skillz,-,5.80,3.71,MashCraft Brewing
3,,Half Of Nothing,-,6.00,3.95,Collusion Tap Works
3,,The Hop Strikes Back,-,8.00,4.06,"Franklin's Restaurant, Brewery & General Store"
3,,Virgulino,-,6.00,3.64,Mistura Clássica
3,,Push Braap,-,8.10,3.93,Frisco Taphouse & Brewery
3,,Hopsplosion Black IPA,-,7.40,4.14,One World Brewing
3,,Midnight Daydream,-,6.70,3.78,Wichita Brewing Co. & Pizzeria West
3,,A Blackened Eye,-,7.00,3.9,Sante Adairius Rustic Ales
3,,Noordt Black IPA,-,7.00,3.53,Brouwerij Noordt
3,,Bonafide Black Ale,-,6.50,4.37,Roots Brewing Company
3,,The First Waltz Black IPA,-,7.20,3.7,Call to Arms Brewing Company
3,,N. Broadway Black IPA,-,6.50,4.29,Bozeman Brewing Company
3,,Hoppa Emeritus,-,7.10,3.8,Beachwood BBQ & Brewing
3,,Midnight Sun Imperial Black Ale,-,8.00,3.5,Rök House Brewing Company
3,,72: Black Ipa,-,7.20,3.88,The Exchange Brewery
3,,Krafty Krampus IPA,-,5.40,4.1,BrickHouse Brewery
3,,Black Pussy Palace,-,4.50,3.75,Cerveza Tyris
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
3,,Hanged Man Session CDA,-,5.10,3.68,Baerlic Brewing Company
3,,Scratch N Sniff Black IPA,-,7.00,3.85,Pub Dog Brewing
3,,Carlton,-,7.50,4.02,Melvin Brewing / Thai Me Up
3,,Donkere Vader,-,7.00,3.68,Birrificio Del Ducato
3,,Black Sail Cascadian Dark Ale,-,7.00,3.25,Sound to Summit Brewing
3,,Fade To Black IPA,-,6.20,3.83,Lake Placid Craft Brewing Company
3,,Eclipse,-,4.90,3.4,Northampton Brewery
3,,Haboob American IPA,-,6.50,3.78,Peoria Artisan Brewery
3,,Storm Cycle CDA,-,7.50,4.02,Flying Bike Cooperative Brewery
3,,Blackest Sails,-,8.80,3.93,Victory Art Brew
3,,Night Crawler,-,7.20,3.83,Reads Landing Brewing Company
3,,4 Pines Keller Door Double Cascadian Dark Ale,-,8.00,3.81,4 Pines Brewing Company
3,,Black Beer'd,-,7.20,4.36,Greenbush Brewing Company
3,,Red Rock India Dark,-,4.00,3.4,Red Rock Brewing Company
3,,Rainy Season Black Ale,-,6.00,3.48,Baird Brewing Company / Fishmarket Taproom
3,,Igor's Horn,-,5.40,4.1,Drekker Brewing Company
3,,Grifo,-,6.60,4.24,3cross Brewing Company
3,,"Imperial Smoked Black Ale, Aged In Rally Point Whiskey Barrels",-,8.00,3.84,Alpha Brewing Company
3,,JT Schmid's Black IPA,-, ? ,3.12,JT Schmid's Restaurant & Brewery
3,,"Olympia, WA",-,6.80,3.78,Bakunin Beer Cafe & Boutique
3,,Mythical Beast,-,7.30,3.67,Blue Mountain Brewery
3,,Snake Island Cascadian Dark Ale,-,6.50,3.93,White Sails Brewing
3,,Groundhog Day,-,5.00,3.77,The Dudes' Brewing Company
3,,Chin Checker Dark IPA,-,7.00,3.56,The Beer Company
3,,Club Negra,-,5.00,3.49,Cervezas Nacionales
3,,Black Ale India Stout,-,8.00,4.12,La Debauche
3,,UnNatural Light,-,8.30,4.42,Crow Peak Brewing
3,,Hong Kong Black,-,6.50,3.43,Young Master Ales
3,,Imperial Shade Black IPA,-,8.50,3.62,2SP Brewing Company
3,,Highline,-,6.20,4.3,Greenpoint Beer & Ale Company
3,,Space Odyssey,-,6.80,3.8,Mountain Sun Pub & Brewery
3,,Triporteur Total Loss,-,7.70,4.08,B.O.M. Brewery
3,,Black Hills Black Ale,-,8.30,4.16,Crow Peak Brewing
3,,IPA Black VI,-,6.30,3.81,The Kernel Brewery
3,,Dark Hyde,-,7.30,4.03,10 Barrel Brewing Co.
3,,Pretty Fly For Black Rye IPA,-,6.60,3.98,Wolf Hills Brewing Company
3,,Big Nut,-,7.50,4.26,BentSpoke Brewing Co
3,,Black Hearted,-,7.00,4.29,Migration Brewing Company
3,,Blacklisted IPA,-,6.20,4.09,Lake Placid Craft Brewing Company
3,,Darkest Before Dawn,-,7.10,3.8,Hobbs Tavern & Brewing Co.
3,,Bindlestiff,-,8.00,3.98,Monks House of Ale Repute / Gandy Dancer Brew Works
3,,Jolly Roger Black Imperial IPA,-, ? ,3.49,The Frog & Onion Pub
3,,Palabre Du Cloporte,-,4.70,3.66,À l’abri de la Tempête
3,,Willimantic Dastardly Dark,-,6.20,3.58,Willimantic Brewing Co.
3,,American Nightmare,-,8.00,4.18,The North Brewery
3,,Black IPA,-,6.50,3.53,MABRASSERIE
3,,Ghost Rider Black Eye IPA,-,8.30,3.9,Legend Brewing Co.
3,,Test Black Walnut Ale,-,5.40,3.37,Boulevard Brewing Co.
3,,Konrad Bizon 16°,-,7.00,4.17,Pivovar Konrad / Pivovar Hols
3,,Dusk 'til Dawn,-,6.30,4.18,Skull Camp Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
3,,Cascadian Dark Ale,-,6.50,3.83,Vault Brewing Company
3,,Pedro El Negro (Black IPA),-,6.90,4.01,Aspetuck Brew Lab
3,,Blizzle,-,6.70,3.75,Fossil Cove Brewing Co.
3,,Wild Hunt,-,5.70,3.92,Christian Moerlein Brewing Company
3,,Broadway Black Pale,-,2.90,3.81,Redchurch Brewery
2,,The Fumigator,-,7.00,3.77,The Beer Company
2,,Black IPA,-,6.90,4.59,Ass Clown Brewing
2,,Soft Shackle Edwards,-, ? ,3.96,Forest & Main Brewing Company
2,,IPA Blues,-,7.10,4.11,Kaltenecker
2,,Pale Is The New Black,-,5.70,3.54,Smog City Brewing
2,,Black Galactic Dark IPA,-, ? ,3.54,Constantine Brewing Company
2,,Grain Witch Black IPA,-,5.80,3.5,Pitchfork Brewing
2,,Rainy Day CDA,-,7.80,4,13 Virtues Brewing Co.
2,,Midnight Colouir,-,6.50,3.66,Aslan Brewing Company
2,,Single Back,-,4.50,4,Fetch Brewing Company
2,,Alter Ego Belgian Black IPA,-,6.50,3.75,Altitude Chophouse & Brewery
2,,Black IPA,-,6.90,4.05,Dock Street Brewery & Restaurant
2,,Black IPA,-, ? ,3.93,Draught House Pub & Brewery
2,,Black Knight IPA,-,6.20,3.81,Twisted Vine Brewery
2,,Black IPA,-,6.40,3.96,Ground Zero Beer
2,,Black IPA,-, ? ,3.19,Crafty Bastard Brewery
2,,Black IPA,-,5.60,3.7,Sweetwater Tavern & Brewery
2,,Black Hops 1,-,7.00,3.98,Trailway Brewing Co.
2,,Midnight Horizon Black IPA,-, ? ,3.5,Empyrean Brewing Company
2,,India Ink,-,7.00,4.16,Titletown Brewing Company
2,,Hornet's Revenge,-,5.70,3.43,Ghost River Brewing
2,,Willimantic Just Stout,-,6.40,3.96,Willimantic Brewing Co.
2,,Night Rocker,-,5.80,4.08,White Flame Brewing Co.
2,,Mordred,-,8.60,3.63,House of Pendragon Brewing Company
2,,Cyth,-,6.30,3.77,Intergalactic Brewing Co.
2,,Darth Roggen,-,7.10,3.84,Northbound Brewpub
2,,WTF IPA,-,7.30,3.55,Rockaway Brewing Company
2,,Urban Blacktop,-,6.00,3.92,Urban Chestnut Brewing Company - Grove Brewery & Bierhall
2,,Straight Jacket,-,8.00,3.11,Twin Leaf Brewery
2,,Dark Matter RyePA,-,6.60,3.76,Dakota Shivers Brewing
2,,The Cadillac Black IPA,-,8.30,3.42,Great Northern Brewing Co. / Black Star Draught House
2,,The COSH Black Winter Ale,-, ? ,3.43,Dunagan Brewing Co.
2,,Gleipner,-,9.40,4.24,Munkebo Mikrobryg
2,,Black Hops IPA,-,10.00,3.73,Glasstown Brewing Co.
2,,Black Flag IPA,-,6.80,3.54,Redline Brewhouse
2,,Cultivator,-,7.50,3.3,Burial Beer Co.
2,,Bonzai,-,7.40,3.86,3rd Wave Brewing Company
2,,Vulcan Black IPA,-,6.58,3.91,McMenamins
2,,Ashevillain,-,6.10,3.69,Asheville Pizza and Brewing Co.
2,,Hansen Brothers,-,8.60,4.45,Georgetown Brewing Company
2,,Laila's Midnight,-,9.50,3.9,Neuse River Brewing Co.
2,,Willimantic Hop Abyss IBA,-,6.90,4.2,Willimantic Brewing Co.
2,,Bruised Ego Black IPA,-,7.00,3.52,Griffin Claw Brewing Company
2,,Blacktagon Black Ale,-,5.50,3.37,Blind Lady Ale House & Automatic Brewing Co.
2,,Dark Rider,-,8.80,3.75,Studio Brew
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
2,,"Tall, Dark, & Handsome",-,7.00,3.57,Noble Ale Works
2,,Lucky Bastard Black,-,6.20,3.58,Lucky Bastard
2,,Number Of The Yeast,-,6.60,4,Angel City Brewery
2,,Midnight Paddler II,-,6.50,3.99,5 Paddles Brewing Co.
2,,Throwin' Shade,-,7.00,3.67,Bent Stick Brewing Co.
2,,Winter Nitro,-,5.40,3.7,Adirondack Pub & Brewery
2,,Black Night: India Black Ale,-,6.70,3.58,Castleburg Brewery & Taproom
2,,"Black IPA: Chinook, Centennial, Cascade",-,6.80,4.29,Partizan Brewery
2,,Lupular Fallout,-,8.10,4.26,Paradise Creek Brewery
2,,To The Nines Black IPA,-,9.00,3.6,Cloud 9 Brewery
2,,Black Widow,-,7.60,4,Props Brewery & Grill
2,,Half Truth,-,6.00,3.63,The Livery
2,,Big River Black IPA,-, ? ,3.93,Big River Grille & Brewing Works
