Ratings,Style,Name,Bros,ABV,Avg,Brewery
19,,Black Curtains,-,11.00,4.15,Peticolas Brewing Company
19,,Swamp Witch,-,13.66,4,SØLE Artisan Ales
19,,Barrel Aged Sins Of Our Fathers Imperial Stout,-,9.50,3.74,Crooked Fence Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
19,,Rum Barrel Aged B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,-,9.40,3.9,Hoppin' Frog Brewery
19,,Barrel Aged Seven Devils Imperial Stout (Brewers' Private Reserve),-,10.50,4.43,Sockeye Grill & Brewery
19,,Bourbon Barrel-Aged Salted Caramel Stout,-,10.50,4.16,Breakside Brewery
19,,Dusk Till Dawn (Barrel Aged - Buffalo Trace),-,11.10,3.71,Jailbreak Brewing Company
19,,Dread God,-,10.00,4.37,Olde Hickory Brewery
19,,14'er Java Stout,-,8.40,3.65,Eddyline Restaurant & Brewery
19,,Abominable Winter Ale,-,9.60,3.59,Mudshark Brewing Co.
19,,Jules Winnfield,-,8.40,3.94,Pizza Port Solana Beach
19,,No Quarter,-,8.00,3.88,Steel String Brewery
19,,Indignari,-,8.00,3.95,Haymarket Pub & Brewery
19,,Raspberry Imperial Stout,-,9.30,4.17,Wedge Brewing Company
19,,Smoked Russian Imperial Stout,-,9.50,4.25,Kassik's Kenai Brew Stop
19,,Sadako,-,9.20,4.17,Weird Beard Brew Co.
19,,Beer Geek Brunch One-for-One,-,10.00,4.07,Mikkeller ApS
19,,Chocolate Obsession,-,11.50,4.01,Lickinghole Creek Craft Brewery
19,,Between The Dead,-,9.30,4.63,Finback Brewery
19,,Steganos New England Imperial Stout,-,12.00,3.91,Boothbay Craft Brewery
19,,Mala Vida,-,11.00,3.98,Companyia Cervesera del Montseny
19,,Imperial Maple Stout,-,7.90,3.66,Bent Hill Brewery
19,,Deceiver With Raspberries & Vanilla,-,10.00,4.32,Aslin Beer Company
19,,Cassowary,-,11.00,4.19,Hardywood Park Craft Brewery
19,,King Buffalo,-,10.50,3.75,Tallgrass Brewing Company
18,,Double Whammy,-,9.20,3.69,Kalona Brewing Company
18,,Jitter Buzz,-,9.00,4.03,Central City Brewers + Distillers
18,,BrewDog Paradox Compass Box,-,15.00,4.18,BrewDog
18,,Corvo Negro,-,11.00,3.75,NOVO Brazil Brewing Co.
18,,Side Note (#5 Meh-he-coco),-,10.80,4.49,Ram Restaurant & Brewery
18,,Imperial Stout,-,9.00,3.95,Mother Earth Brewing
18,,Crowning Achievement,-,12.00,4.31,Barrier Brewing Company
18,,Goya Imperial Stout,-,13.20,4.39,Duel Brewing
18,,Got Your Back,-,9.00,3.81,The Beer Diviner
18,,Blair's Breakfast Stout,-,7.00,4.14,Wilmington Brewing Company
18,,Trip In The Woods - Narwhal Imperial Stout (Aged In Red Wine Barrels),-,11.30,4.18,Sierra Nevada Brewing Co.
18,,The Finisher,-,17.50,4.25,Conquest Brewing Company
18,,Stoudts Fat Dog Red Wine Barrel Aged (Winey Dog),-,8.00,4.14,Stoudts Brewing Co.
18,,Imperial Teen,-,8.50,4.42,Foam Brewers
18,,Imperial Eclipse Stout - Apple-Brandy,-,11.00,4.23,FiftyFifty Brewing Co.
18,,Thornbridge Hall / St. Eriks Bryggeri Imperial Raspberry Stout,-,10.00,3.93,Thornbridge Brewery
18,,Monsters' Park Aged In Barbados Rum Barrels With Vanilla Beans & Coconut,-,13.00,4.45,Modern Times Beer
18,,For Lovers Only,-,9.50,3.81,Parkway Brewing Co.
18,,Jeb Stuart Stout,-,9.00,3.49,Corcoran Brewing Company
18,,El Ganador,-,10.00,4.03,Central Waters Brewing Co.
18,,Grounded,-,9.40,3.89,Hamburg Brewing Company
18,,Double Black Mash,-,12.00,4.34,Amager Bryghus
18,,Monjolo Imperial Porter,-,10.50,4.07,Cervejaria Tupiniquim
18,,Black Corridor,-,8.50,3.91,Figure 8 Brewing
17,,Mexican Achromatic,-,9.00,4,WeldWerks Brewing Co.
17,,Bourbon Barrel Imperial Stout,-,10.00,4.38,Finkel & Garf Brewing Company
17,,Kuri Kuro (Dark Chestnut Ale),-,9.00,4.09,Hideji Beer
17,,Liquid Love Stout,-,7.70,4.02,North Country Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
17,,Thick Frenchtoast,-,9.50,3.55,Steel String Brewery
17,,Noble Knight Changer,88,8.50,3.48,Noble Ale Works
17,,Simple Malt Imperial Stout Plus Noire Truculente,-,11.75,4.06,Brasseurs Illimités
17,,Lee Hill Series Vol. 7 - Barrel Aged Imperial Milk Stout,-,9.10,3.88,Upslope Brewing Company - Lee Hill
17,,BruRm Damn Good Espresso Stout,-,7.40,4.16,The Brü Rm. at BAR
17,,Sherpa's Survival Kit,-,8.50,4.41,Forager Brewing Company
17,,Barrel Aged LSD With Vanilla,-,11.50,4.56,2nd Shift Brewing
17,,Gatling Gun,-,9.00,4.02,BNS Brewing & Distilling Co.
17,,Ibex Series: Barrel-Aged Imperial Stout,-,10.20,4.39,The Schlafly Tap Room
17,,Coniferous Bourbon Barrel Aged,-,12.00,4.34,Burlington Beer Co.
17,,BA Man In The Moon,-,10.60,4.04,Mikkeller ApS
17,,Sensual Bean,-,10.20,4.21,Pike 51 Brewing Company
17,,Bourbon Barrel Aged Campfire Stout,-,10.80,3.85,High Water Brewing
17,,Imperial Smells Like Bean Spirit Batch #3,-,11.00,4.59,Mikerphone Brewing
17,,The Coal Miner's Daugther,-,8.50,4.49,Junkyard Brewing Company
17,,The 12th Labor,-,13.00,4.22,Orpheus Brewing
17,,Vanilla Medianoche,-,14.10,4.43,WeldWerks Brewing Co.
16,,Please Sir S’more Stout,-,10.00,3.87,Parallel 49 Brewing Company
16,,Mill Street Imperial Chocolate Stout,-,7.50,3.72,Mill Street Brew Pub
16,,Shut Up Imperial Stout,-,10.20,4.06,Center of the Universe Brewing Company
16,,Tony Vecchio,-,11.20,4.31,Tired Hands Brewing Company
16,,Might Meets Right Vanilla,-,9.00,4.1,Temperance Beer Co.
16,,Tail Dragger Imperial Stout,91,9.50,4.07,Elk Creek Cafe + Aleworks
16,,Imperial Rye Stout,-,9.80,4.13,Full Pint Brewing Company
16,,A Thousand Years,-,10.30,4.58,Finback Brewery
16,,Bourbon Barrel Aged Big Boy Imperial Stout,-,8.90,3.88,Martin City Brewing Company
16,,El Mariachi,-,10.30,4.12,Aardwolf Brewing Company
16,,Fides In Fermento,-,10.40,4.07,Hop Dogma Brewing Co.
16,,The Admiral,-,9.10,3.73,Pinthouse Pizza Craft Brewpub
16,,Scallywag Imperial Stout,-,7.40,3.54,3 Beards Beer Company
16,,Howl,-,8.50,4.19,From The Barrel Brewing Company
16,,Matryoshka Bourbon Imperial Stout,-,12.00,4.23,Fort George Brewery + Public House
16,,Mala Vida Brandy,-,11.00,4.33,Companyia Cervesera del Montseny
16,,Monsters' Park Aged In Nicaraguan Rum Barrels - Mexican Hot Chocolate Ed.,-,15.80,4.54,Modern Times Beer
16,,Bourbon Barrel Wake-n-Bake,-,9.40,4.35,Terrapin Beer Company
16,,Breakfast Stout,-,8.40,4.31,Reuben's Brews
16,,Adjunct Professor,-,9.80,4.04,Sante Adairius Rustic Ales
16,,Dark Arts Imperial Stout (Rum Barrel W/ Espresso),-,15.00,4.57,Wicked Weed Brewing
16,,Pineapple Express,-,10.00,3.81,To Øl
16,,One Tun Imperial Stout,-,9.80,3.93,Firehouse Grill & Brewery
16,,Max Imperial Mocha Oatmeal Stout,-,9.50,3.66,Max Lager's American Grill & Brewery
16,,Overload Stout,-,9.50,4.26,Iron Hill Brewery & Restaurant
16,,Imperial Stout,-,9.80,3.7,Camba Bavaria
15,,Heavy Soul,-,10.20,4.06,Pike 51 Brewing Company
15,,Aztec Gold,-,9.20,3.8,Gizmo Brew Works
15,,Imperial Oatmeal Raisin Cookie Stout,-,10.89,4.13,Rivertown Brewing Co.
15,,Vindictive,-,14.90,4.03,The Bruery
15,,Cortex,-,10.50,4.14,Triple Digit Brewing Co.
15,,Give Me Truth - Vanilla Bean,-,12.50,4.68,Tree House Brewing Company
15,,Cascara Orange Hunahpu's,-,11.00,4.22,Cigar City Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
15,,Hell Within,-,11.00,4.48,LIC Beer Project
15,,Onyx BDCS 2016,-,10.20,4.87,Ozark Beer Co.
15,,In Absentia Luci (2016 Bourbon Barrel Aged With Vanilla),-,11.00,4.08,Other Half Brewing Co.
15,,Captain Black Strap,-,9.00,4.31,People's Brewing Company
15,,Imperial Awakening,-,10.00,4.25,Angry Chair Brewing
15,,Nihilist Imperial Stout,-, ? ,3.68,Mountain Sun Pub & Brewery
15,,Buffalo Nickel,-,8.50,4.2,Double Nickel Brewing Company
15,,Cake & Bake,-,11.00,4.07,Transient Artisan Ales
15,,Nothing Is Forever,-,11.00,4.38,Threes Brewing
15,,Deep Space,-,12.80,4.21,Barreled Souls Brewing Company
15,,Lily The Great,-,10.00,3.76,New South Brewing Co.
15,,Sawdust City / Bar Hop Blood Of Cthulhu,-,10.00,3.79,Sawdust City Brewing Co.
15,,Delusional Imperial Coffee Stout,-,17.00,4.25,Allentown Brew Works
15,,Sippin' Into Darkness,-,12.00,4.1,Hoppin' Frog Brewery
15,,Divine Mud,-,9.20,3.46,Forbidden Root Restaurant & Brewery
15,,Dark Charge Bourbon Barrel Aged With Vanilla,-,10.00,4.28,Braxton Brewing Company
15,,Whiskey Barrel Aged Early Bird Special,-,9.10,4.43,Aardwolf Brewing Company
15,,Side Note (#3 ChocoLatte),-,11.00,4.37,Ram Restaurant & Brewery
15,,Kulak,-,8.00,4.01,Hop Farm Brewing Co.
15,,Barrel Aged Keyser Soze,-,15.00,4.18,Triple Rock Brewery & Alehouse
15,,Bourbon Barrel Aged Sirius Black,-, ? ,4.04,Four Peaks Brewing Company - 8th Street Brewery
15,,Grimalkin Amorphotron,-,10.50,4.07,Gigantic Brewing Company
15,,Uncle Ruckus,-,9.00,4.24,Melvin Brewing / Thai Me Up
15,,Bourbon-Barrel Night Fury With Coffee,-,10.80,4.25,Witch's Hat Brewing Co.
14,,Nepenthe Ales Bourbon Barrel Aged The Shire Stout,-,10.20,3.4,Candia Road Brewing Company
14,,Buongiorno,-,10.00,4.51,Aslin Beer Company
14,,Big Daddy Cane,-,12.50,3.53,Jackie O's Pub & Brewery
14,,Bourbon Barrel Stout,-,7.40,3.83,Coopersmith's Pub & Brewing
14,,Bert's Disqualified Imperial Stout (Rum Barrel Aged),-,10.50,4.09,Wandering Star Brewing Company
14,,Cellar 3: Lustrous Frumento,-,13.50,4.35,Green Flash Brewing Co.
14,,Rapture,-,9.40,3.9,Dry Ground Brewing Co.
14,,Commander Imperial Stout,-,10.50,3.98,Dead Frog Brewing
14,,Genealogy of Morals - Coffee Collective: Akmel Nuri,-, ? ,4.35,Hill Farmstead Brewery
14,,Black Squirrel Bourbon Stout,-,8.10,3.5,Lake Bluff Brewing Company
14,,Murder By Death,-,13.00,3.99,Latitude 33° Brewing Company
14,,Cane Life (conditioned On Tahitian Vanilla Version),-,12.00,4.38,Other Half Brewing Co.
14,,Inertia,-,8.00,3.93,Brassneck Brewery
14,,San Diego Beer Geek Breakfast,-,7.50,3.96,Mikkeller Brewing San Diego
14,,Red Wine Barrel Midnight In The Garden,-,13.30,3.91,Coastal Empire Beer Co.
14,,Shipyard Maple Bacon Stout,-,9.20,3.72,Shipyard Brewing Co.
14,,Motherboard Hovership,-,8.50,3.76,Tired Hands Brewing Company
14,,Bella's Revenge,-,9.00,4.17,Civil Society Brewing
14,,Sommelier George Hunter,-,8.00,4.04,Castle Danger Brewery
14,,Hendrik's Russian Imperial Stout,-,9.30,3.18,21st Amendment Brewery
14,,Moo Brew Barrel Aged Imperial Stout,-,8.00,3.78,Moorilla Estate
14,,Eternal Darkness,-,11.00,3.47,Beerbliotek
14,,'Spresso Imperial Espresso Stout W/ Caravan Coffee,-,9.50,4.04,Beavertown Brewery
14,,Barrel Aged Emissary,-,10.10,3.81,Wander Brewing
14,,"It's Peanut Butter, Chocolate Time!",-,9.90,4.26,No Label Brewing Company
14,,Imperial Stout,-,9.00,4.11,Wedge Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
14,,Devil Dog Stout,-,7.10,3.91,Red Leg Brewing Company
14,,Espresso Double Stout,-,8.50,4.2,Zipline Brewing Co
14,,In Absentia Luci (2016 Bourbon-Barrel With Coffee Hazelnut And Cocoa Nibs),-,11.00,4.44,Other Half Brewing Co.
14,,Kamarad Friedrich,-,11.00,4.01,Hopfenstark
14,,Painless,-,11.50,3.88,Ocelot Brewing Company
14,,Evil Twin Brazil - Metro Man Imperial Stout,-,10.70,4.03,Cervejaria Tupiniquim
14,,S'more Cowbell,-, ? ,4.01,Mikerphone Brewing
14,,Rated R Imperial Stout,-,11.80,4.31,Mother's Brewing Company
14,,Trixie's Kiss,-,8.20,3.77,MobCraft Beer
14,,Gravity Well,-,12.00,3.64,Insight Brewing
13,,Zardoz,-,10.10,3.64,Aardwolf Brewing Company
13,,Barnacle Bottom Stout,-,8.40,4.38,Ship Bottom Brewery
13,,Resolute- Coffee,-, ? ,4.4,Brothers Craft Brewing
13,,3 Candles,-,15.00,4.99,Side Project Brewing
13,,Brakeman's Stout,-, ? ,3.94,Rock Bottom Restaurant & Brewery
13,,Enta Da Stage,-,10.00,4.41,The Answer Brewpub
13,,10W-40,-,8.00,4.39,Hi-Wire Brewing
13,,Siperia Imperial Stout,-,8.00,4.01,Koskipanimo Plevna
13,,"Tall, Dark, & Mandarin",-,8.60,4.35,Big Island Brewhaus & Tako Taco Taqueria
13,,Maple Bourbon Barrel Aged Imperial Stout,-,11.00,4,Bent Hill Brewery
13,,"Tovarish With Cacao, Toasted Almond & Coconut",-,11.20,4.44,Beachwood BBQ & Brewing
13,,Lumberjack Breakfast,-,13.00,3.87,Hailstorm Brewing Co.
13,,Gute Nacht,-,8.00,3.9,Central State Brewing
13,,Fat Julian Aged In Bourbon Barrels,-,11.90,4.03,The Actual Brewing Co.
13,,Zombie Apocalypse,-,9.50,4,Indie Ale House Brewing Company
13,,Monster's Park Spanish Brandy Barrels,-,13.00,4.86,Modern Times Beer
13,,Brandy Barrel Aged Drakonic,-,9.60,4,Drake's Brewing Co.
13,,Keine Krümel,-,9.50,4.07,Forbidden Root Restaurant & Brewery
13,,Imperial Balinese Stout,-,9.60,4.18,Taps Fish House & Brewery
13,,Anti-IMPERIAList Stout,-,9.80,4.14,Gun Hill Brewing Company
13,,"Dark Star, Blend 1",-,8.50,3.9,Grey Sail Brewing of Rhode Island
13,,Buckley Light,-,10.50,4.23,Transient Artisan Ales
13,,Barrel Roll: Laval,-, ? ,4.59,Hangar 24 Brewery
13,,Freigeist Caulfield,-,10.00,3.4,Braustelle
13,,Mezcal Barrel Aged Heavyweight Champ,-,14.00,4.1,Trophy Brewing
13,,ImperiAle,-,9.20,4.05,Birra Del Borgo
13,,Brutal Imperial Stout,-,10.30,4.13,Border Psycho Brewery
12,,Imperial Stout,-,6.90,3.71,Microbrasserie La Chouape
12,,Hel & Verdoemenis Port Charlotte (peated) B.A.,-,11.00,4.07,Brouwerij De Molen
12,,Nervous Waters Barrel Aged,-,9.00,3.82,Chandeleur Brewing Company
12,,Extraomnes Donker,-,8.50,3.73,Extraomnes
12,,Rumplestoutskin,-,9.20,4,New Orleans Lager & Ale Brewing Company (NOLA)
12,,Beyond A Reasonable Stout,-,10.00,4.08,Beachwood BBQ & Brewing
12,,Iron Curtain Imperial Stout,-,9.10,3.54,Manayunk Brewery and Restaurant
12,,Bourbon Barrel Nikolai Vorlauf,-,10.50,3.51,Funky Buddha Brewery
12,,Night Walker,-,9.75,4.02,Spangalang Brewery
12,,Imperial Stout - Maple,-,11.40,3.81,Hubbard's Cave Brewery
12,,3rd Shift Imperial Coffee Stout,-,10.00,4.43,Mt. Carmel Brewing Company
12,,Bourbon Barrel Rx Strength,-,12.50,4.18,Country Boy Brewing
12,,Broken Bird,-,9.70,4.36,The Answer Brewpub
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
12,,Chocolate Cherry Stout,-,8.50,3.85,Kassik's Kenai Brew Stop
12,,Ransuil – Long Eared Owl,-,10.50,4.08,Brouwerij het Uiltje
12,,Barrel Aged 2015 Neckbeard Nectar,-,12.50,4.32,Transient Artisan Ales
12,,Neon Soul,-,10.00,4.04,Mikerphone Brewing
12,,Jolly Rodger,-,9.00,3.99,Drake's Brewing Co.
12,,X-mas Porter 2013 Via Til Fra,-,8.00,3.86,Mikkeller ApS
12,,K-Hole,-, ? ,4.32,Ei8ht Ball Brewing
12,,Murder Of Crows,-,9.00,3.86,Skookum Brewery
12,,Imperial Stout,-,7.50,3.87,Carolina Brewery
12,,Bourbon Barrel Aged Early Bird Special,-,9.30,4.56,Aardwolf Brewing Company
12,,Barrel Aged Bona Fide (Templeton Barrel),-,10.00,4.56,4 Hands Brewing Co.
12,,The Giant,-,8.00,3.88,"Fredericksburg Brewing Company, Inc."
12,,Kuka - Devil’s Treat,-,8.50,4.11,Andean Brewing Company
12,,Two Hundred Fathoms,-,10.00,4.24,Galway Bay Brewery
12,,De Molen With The Homies,-,10.00,4.12,Beachwood BBQ & Brewing
12,,Chaos (2017),-,12.30,4.81,Ram Restaurant & Brewery
12,,Oort Barrel-Aged Imperial Stout,-,12.10,4.03,Ecliptic Brewing
12,,Java Cask-Aged In Rye Barrels,-,12.50,4.63,Victory Brewing Company - Downingtown
12,,Bourbon Barrel Big Deluxe,-,12.20,4.29,Ritual Brewing Co.
12,,Heavy Petal,-,9.20,3.23,Forbidden Root Restaurant & Brewery
12,,Fat Charley's Raspberry Chocolate Stout,-,10.00,3.73,Double Barley Brewing
12,,Evil Twin Cherry Pop,-,8.00,3.84,Evil Twin Brewing
12,,Stout Impérial Russe,-,10.00,3.77,Frampton Brasse
12,,Monsters' Park Aged In Rye Barrels With NOLA-Style Coffee,-,13.00,4.54,Modern Times Beer
12,,X Imperial Stout - Calvados Barrel Aged,-,14.90,4.29,Mikkeller ApS
12,,Secret Spot 3rd Anniversary Aged In Wild Turkey Barrels,-,10.00,3.93,Green Room Brewing
12,,Coffee Obsession,-,11.50,3.72,Lickinghole Creek Craft Brewery
12,,Heine's Big Bro,-,9.50,4.04,Against The Grain Brewery & Smokehouse
12,,Kyya Imperial Chocolate Stout,-,9.60,4.05,Core Brewing & Distilling Co.
12,,Swamp Jack,-,9.00,4.34,Hop'n Moose Brewing Company
12,,Morphine,-,10.00,4.48,Foam Brewers
11,,2016 Tequila BA Mexican Cake,-, ? ,4.43,Westbrook Brewing Co.
11,,Maps And Legends,-,10.00,4.42,Burnt Hickory Brewery
11,,Black Lung II Whisky Barrel-Aged Smokey Stout,-,8.10,3.71,Moon Dog Craft Brewery
11,,So Happens It's Tuesday - Mint N' Chip,-,14.40,3.93,The Bruery
11,,Dead Thumb,-,10.90,4.58,The Answer Brewpub
11,,Imperial Stout,-,9.50,3.88,Loveland Aleworks
11,,Heaven Beside You,-,11.00,4.07,LIC Beer Project
11,,Delusions Of Grandeur,-,12.00,3.84,Aslin Beer Company
11,,Apple Brandy Barrel Aged Fayston Maple Imperial Stout,-,11.00,4.47,Lawson's Finest Liquids
11,,Simple Malt Imperial Stout Réserve,-,11.75,4.06,Brasseurs Illimités
11,,Acheron,-,12.00,4.02,Martin House Brewing Company
11,,Imperial Stout - Chocolate And Cinnamon Pot De Creme,-,9.70,3.91,Hubbard's Cave Brewery
11,,Monstro (2016),-,11.20,4.15,NoDa Brewing Company
11,,The Event Horizon: Spectrum 3,-,8.50,4.28,Olde Hickory Brewery
11,,Cane Life (conditioned On Coconut And Coffee Version),-,12.00,4.44,Other Half Brewing Co.
11,,Bennie Mocha Stout,-,8.00,4.22,Logboat Brewing Co.
11,,Amsterdam El Jaguar Imperial Stout,-,14.00,4.19,Amsterdam Brewing Company
11,,Alesmith Speedway Stout - Ethiopian Coffee,-,12.00,4.91,AleSmith Brewing Company
11,,Triple Yessir,-,12.00,4.13,Community Beer Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
11,,Roulette,-,10.00,4.11,Indiana City Brewing Company
11,,Polar Vortex,-,9.00,4.11,Al's of Hampden / Pizza Boy Brewing
11,,Your Lytest One,-,10.20,4.46,Against The Grain Brewery & Smokehouse
11,,The Prophet Oak Aged Stout,-,9.00,3.63,Out of Bounds Brewing Company
11,,Devious Intent Imperial Stout,-,8.20,3.47,McCall Brewing Company
11,,Whiskeytown,-,9.50,4.13,Starpoint Brewing
11,,Black (黑) Grand Marnier Edition,-,21.00,3.82,Mikkeller ApS
11,,AleSmith Speedway Stout - Coffee Cake,-,12.00,3.81,AleSmith Brewing Company
11,,Bourbon Barrel Coffee Vanilla Dire Wolf,95,10.40,4.18,Wolf's Ridge Brewing
11,,Techno Gorilla Batch #2,-,10.00,4.17,Mikerphone Brewing
11,,My Milkshake (Oatmeal Stout Aged On Vanilla Beans And Cocoa Nibs),-,10.20,3.91,Beyond the Pale Brewing Company
11,,Junior Junior,-,10.50,4.23,The Hermosillo / Highland Park Brewery
11,,Double Dead-Eye,-,9.00,3.74,Triton Brewing Company
11,,Secret Spot 3rd Anniversary Aged In Oak Barrels,-,10.00,3.72,Green Room Brewing
11,,Bourbon Barrel La Muerta,-,11.40,3.89,Freetail Brewing Company
11,,Lewis Black Imperial Stout,-,7.60,3.89,Top of the Hill Restaurant and Brewery
11,,AleSmith Speedway Stout - Nibs & Beans,-,12.00,4.2,AleSmith Brewing Company
11,,Double Malédiction,-,9.20,3.89,Le Saint-Bock
11,,Black Walnut Belgian Imperial Stout,-,9.13,4.48,Raised Grain Brewing Company
10,,Bourbon Barrel Aged Vlad The Impaler With Coffee,-,12.20,4.25,Hailstorm Brewing Co.
10,,Sunday Morning Siesta,-,11.30,4.26,Weyerbacher Brewing Co.
10,,Bourbon Barrel Aged Cherry Chocolate Double Brown Stout,-,10.30,3.96,Deep Ellum Brewing Company
10,,Echigo 90 Days Stout,-,7.00,3.99,Uehara Shuzou Co. Ltd. / Echigo Beer Pub
10,,Põhjala / To Øl Taanilinn Cognac BA,-,14.00,4.52,Põhjala Brewery
10,,Sump Coffee Stout - Adola Variant (2017),-,10.50,4.41,Perennial Artisan Ales
10,,Sisyphus Maple Stout,-,7.00,4.02,Sisyphus Brewing
10,,Sintax,-,8.10,3.85,Mother Earth Brewing
10,,Cellar 3: Lustrous Frumento With Coffee,-,13.50,4.35,Green Flash Brewing Co.
10,,Forêt-Noire,-,11.00,3.65,Broue Pub Brouhaha
10,,Bourbon Barrel Aged Big Deal,-,10.40,4.53,Darwin Brewing Company
10,,The Event Horizon: Spectrum 2,-,8.50,4.31,Olde Hickory Brewery
10,,Siren / Evil Twin Even More Jesus VIII,-,11.00,4.45,Siren Craft Brew
10,,Velvet Anejo Merkin,-,8.50,4.22,Firestone Walker Brewing Co.
10,,Brettanomyces Fermented Pinstripe Stout,-,8.00,3.32,Blue Pants Brewery
10,,Satan's Gut Imperial Stout,-,10.00,3.48,Rare Form Brewing Company
10,,Monsters' Park Aged In Bourbon Barrels With Vanilla Beans,-,13.70,4.38,Modern Times Beer
10,,Imperium,-,9.00,3.8,Epic Brewing Company
10,,Battlecat Stout,-,8.40,3.89,Cannonball Creek Brewing Company
10,,Seasoned Skillet,-,9.00,4.16,Burial Beer Co.
10,,Nightshade,-,10.30,4.17,Epidemic Ales
10,,Bourbon Barrel Aged Imperial Stout,-,12.00,4.12,Brewsters Brewing Company & Restaurant - Oliver Square
10,,FDR,-,11.00,4.42,405 Brewing Co.
10,,BA King Gary Goes Bananas,-,10.00,4.66,Civil Society Brewing
10,,King Kahuna W/Maple (Andall),-,12.50,4.46,The Answer Brewpub
10,,Locomotive Breath,-,8.50,4.13,Anacortes Brewery & Rockfish Grill
10,,Bourbon Barrel Aged Imperial Oatmeal Stout,-,10.50,4.14,Pollyanna Brewing Company
10,,Minoh Imperial Stout,-,8.50,4.25,A.J.I. Beer Inc
10,,Coco Caramel Sea Salt La Nada,-, ? ,3.88,J. Wakefield Brewing
10,,Bourbon Barrel Aged Sweet Water Street,-,11.20,4.36,One Well Brewing
10,,Marvoloso,-,11.60,3.85,Commonwealth Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
10,,Chocolate Stout,-,8.30,4.42,AleWerks Brewing Company
10,,Acrimonious Imperial Stout,-,8.00,3.95,Haymarket Pub & Brewery
10,,Velocity,-,7.98,3.94,Kinetic Brewing Company
10,,Imperial Sponge Candy Stout (Bourbon Barrel Aged),-,10.00,4,Resurgence Brewing Company
10,,Házmela RUSA,-,7.00,4.17,Cervecería Artesanal LACH SA de CV
10,,It's Going To Be OK Pheel,-,9.50,4.1,Proclamation Ale Company
10,,Beer Geek Brunch Weasel (Slyrs Edition),-,10.90,4.38,Mikkeller ApS
10,,Sexy Beast,-,8.00,4.02,Dock Street Brewery & Restaurant
9,,Barrel Aged Mom Jeans,-,9.00,4.01,Hoof Hearted Brewing
9,,Bourbon Barrel Aged Quiet Giant,-,14.50,4.46,Imperial Oak Brewing
9,,Non Fatal Souls Stout Project - Hell For Stout,-,9.00,3.43,Paradox Beer Company
9,,Vendel (Heaven Hill Barrel Aged),-,10.40,4.46,Kelsen Brewing Company
9,,Super Moon Impeial Oyster Stout,-,10.00,3.83,OysterHouse Brewing Company
9,,Side Note (CoCo-Nilla),-,10.75,4.63,Ram Restaurant & Brewery
9,,Blue Point (Sour) Cherry Imperial Stout - Bourbon Barrel Aged,84,11.20,3.73,Blue Point Brewing Company
9,,Cuvee Of Darkness,-,13.50,4.59,Goose Island Beer Co.
9,,Ol Guerrero,-,10.10,3.94,Bent Brewstillery
9,,Might Meets Right Coffee,-,9.00,3.72,Temperance Beer Co.
9,,Youreallyfuckedmeup & Imreallyfuckingfurious,-,11.40,3.54,WarPigs Brewpub
9,,Black Hog Down,-,9.50,3.87,Hog’s Head Brewing Company
9,,Personal Chain Letter With Vanilla Beans,-,10.10,4.17,Pollyanna Brewing Company
9,,King Solomon's Imperial Stout,-,8.00,4.08,Thr3e Wise Men
9,,Barrel-Aged Collision Stout,-,10.00,4.13,Holy City Brewing
9,,Here Kitty Kitty,-,12.00,4.32,J. Wakefield Brewing
9,,Howards Blend,-,12.40,4.53,Three Magnets Brewing
9,,Neckbeard Nectar (2016),-,12.50,4.27,Transient Artisan Ales
9,,Possibly Maybe,-,8.40,4.4,The Answer Brewpub
9,,The Event Horizon: Spectrum 4,-,8.50,4.33,Olde Hickory Brewery
9,,Blacklight Banana,-,9.20,4.06,Siren Craft Brew
9,,Guineu / La Quince Vanilla Black Velvet,-,9.50,3.81,Ca l'Arenys
9,,In Absentia Luci (2016 Rye And Bourbon Barrel Aged),-,11.00,4.07,Other Half Brewing Co.
9,,Turkish Monk,-,10.60,3.78,Fonta Flora Brewery
9,,Okefenokee Imperial Stout,-,11.40,4.1,Big Top Brewing Company
9,,Bell's Traverse City Barrel Aged Neptune,-,12.20,4.16,"Bell's Brewery, Inc."
9,,Dusk Till Dusk,-,13.80,4.34,Jailbreak Brewing Company
9,,Goliath Grouper Stout,-,8.00,3.82,St. Petersburg Brewing Company
9,,Hogwaller Scramble,-,8.00,3.28,Champion Brewing Company
9,,Brodies / Mikkeller Big Mofo Stout,-,10.50,3.97,Brodie's
9,,Darkenfloxx,-,9.10,4.43,Cloudburst Brewing
9,,Baskerville,-,11.50,3.35,Phantom Carriage
9,,One Eyed Jacques,-,9.00,3.95,Tallgrass Brewing Company
9,,Bourbon Barrel Aged Stout,-,10.00,4.31,Kern River Brewing Company
9,,Aphrodisiac Chocolate Pomegranate Stout,-,8.40,3.94,Cranker's Brewery
