compound,movie_name,neg,neu,pos,review_detail
0.918,Florence foster jenkins ,0.0,0.563,0.437,great gift film course streep completely embodies character playing imbues florence empathy charm dedication warmth cheering throughout entire movie
-0.6249,Florence foster jenkins ,0.177,0.823,0.0,funny touching even little bit profound biopic world worst ever opera singer ultimate evidence power streep
0.7675,Florence foster jenkins ,0.0,0.731,0.269,try focus much upbeat message summarized 25 words less end instead enjoy simple pleasure jenkins company
0.0,Florence foster jenkins ,0.0,1.0,0.0,even notes intolerably sour jenkins story never less touchingly bittersweet
0.3182,Florence foster jenkins ,0.128,0.67,0.201,story resembles emperor new clothes heart portrait odd admirable marriage
0.5106,Florence foster jenkins ,0.0,0.898,0.102,much exquisite period detail costuming attend many familiar bootstrap musical beats hit florence foster jenkins much old fashioned fun saddle ideas sit back let meryl screech
0.0,Florence foster jenkins ,0.0,1.0,0.0,guess headed another oscar nomination
0.5719,Florence foster jenkins ,0.0,0.778,0.222,many streep movies seem days wonderful performance movie quite good
0.8591,Florence foster jenkins ,0.06,0.63,0.31,material could used full comedic plot p g wodehouse vein something slyly sophisticated like wes anderson grand budapest hotel instead gets lost shallows along streep oscar chances
0.6597,Florence foster jenkins ,0.058,0.625,0.317,real life screwball comedy solid gold cast grant may sealed first oscar nomination
0.7906,Florence foster jenkins ,0.0,0.563,0.438,could great film instead feel good one
0.7346,Florence foster jenkins ,0.0,0.693,0.307,necessary classical music buff charmed thoroughly entertaining film never hits false note
0.0,Florence foster jenkins ,0.0,1.0,0.0,another showcase streep nothing new front still enjoyable
0.6808,Florence foster jenkins ,0.19,0.517,0.293,florence foster jenkins perfect bits busyness disguise simple arc trips lightly pretty profound ideas power selfishness vanity generosity human frailty
-0.926,Florence foster jenkins ,0.551,0.449,0.0,mean words critic damaging artist would killed rob schneider years ago
0.8074,Florence foster jenkins ,0.082,0.538,0.38,real life jenkins became famous lack talent florence foster jenkins honors spirit powerful notes musical scale
0.1298,Florence foster jenkins ,0.119,0.734,0.147,wispy low key little funny uproariously little touching mostly home stretch
0.4019,Florence foster jenkins ,0.0,0.748,0.252,rare film discovers dignity foolishness
0.6597,Florence foster jenkins ,0.0,0.803,0.197,director frears maintains quick frolicsome tone right moment florence receives coup de grace delivers bold simple unexpected shot something masterstroke
0.5574,Florence foster jenkins ,0.108,0.613,0.278,film champions coddling people like florence foster jenkins treats critical thinking enemy
0.7096,Florence foster jenkins ,0.205,0.396,0.399,know sing well sing badly actor sublime perfection make terrible singing funny brave poignant
0.8074,Florence foster jenkins ,0.176,0.395,0.429,meryl streep proves takes great performer play bad one well odd sweet comedy florence foster jenkins
0.2732,Florence foster jenkins ,0.21,0.576,0.213,movie afraid making much fun subject reasons unfortunately keeps movie joining great tradition films pay tribute cracked nobility making bad art
0.4215,Florence foster jenkins ,0.131,0.634,0.235,meryl streeps turns bad singing high art florence foster jenkins hilarious sophisticated movie grown ups summer
-0.4716,Florence foster jenkins ,0.31,0.445,0.245,scenario reads retrospect quite sad pathetic movie plays mostly madcap laughs ultimately tender sympathy hapless heroine
0.0,Florence foster jenkins ,0.0,1.0,0.0,ever wanted see meryl streep time life florence foster jenkins delivers
0.8481,Florence foster jenkins ,0.0,0.495,0.505,ms streep delight hilarious singing convincingly edge times
0.7351,Florence foster jenkins ,0.0,0.702,0.298,damn fine funny film streep could looking 20th oscar nomination whole new direction grant helberg irresistible
0.8402,Florence foster jenkins ,0.0,0.625,0.375,streep splendid titular role grant witty nuanced never hitting false note devoted husband partner
-0.2263,Florence foster jenkins ,0.137,0.863,0.0,florence foster jenkins ultimately tale vulnerability tin ear least
0.743,Florence foster jenkins ,0.0,0.636,0.364,meryl streep brilliant sun shining hugh grant performances extraordinary
0.8225,Florence foster jenkins ,0.0,0.664,0.336,florence foster jenkins year movie mom love anodyne surface actually kind morally abhorrent
0.5574,Florence foster jenkins ,0.108,0.608,0.284,never old start falling love meryl streep
-0.8126,Florence foster jenkins ,0.3,0.618,0.082,film dares give bad review simply turn around call bully picks people try invites giggle florence horrible singing promptly scolds laughing
0.2732,Florence foster jenkins ,0.0,0.92,0.08,true story directed usually reliable stephen frears queen philomena period flair showing throughout simply uh well never quite hits proper notes
0.3612,Florence foster jenkins ,0.0,0.8,0.2,charming period comedy may sing younger viewers
0.4588,Florence foster jenkins ,0.0,0.85,0.15,ultimately impossible label florence foster jenkins anything less total misfire wastes talents everyone involved
0.9062,Florence foster jenkins ,0.081,0.545,0.374,fun movie real life meryl streep great singer takes great singer sing badly wonderful work hugh grant big bang theory simon helberg
0.6369,Florence foster jenkins ,0.0,0.809,0.191,layers seems initially like broad hooting comic performance streep get glimpses real florence seems smart money able read people ask
0.3818,Florence foster jenkins ,0.165,0.532,0.303,perhaps takes someone vocal talent truly channel terrible singing
0.0,Florence foster jenkins ,0.0,1.0,0.0,jenkins story mean much anything
0.5423,Florence foster jenkins ,0.147,0.576,0.277,even streep face ignites glow deluded rapture disquieting sense guilt creeps us like florence help sharing husband dread day somehow elaborate jig
-0.3612,Florence foster jenkins ,0.229,0.629,0.143,florence foster jenkins hoot also saddest comedy see year
0.4404,Florence foster jenkins ,0.0,0.838,0.162,odds florence foster jenkins manages funny even endearing film kept asking really
0.9217,Florence foster jenkins ,0.0,0.602,0.398,write streep magnificent would understatement good ever one nuance holds screen like actor brings florence life joyful bigger life verve
0.9313,Florence foster jenkins ,0.0,0.483,0.517,good meryl streep outstanding would word would justice deceptively happy go lucky performance
-0.3182,Florence foster jenkins ,0.142,0.789,0.069,florence foster jenkins without much way pithy character development historical context comes bit repetitive one note joke streep pulls difficult task intentionally singing key
0.891,Florence foster jenkins ,0.0,0.655,0.345,florence foster jenkins supremely gifted meryl streep playing supremely ungifted singer artistic ambitions official streep play anything even someone without trace talent
0.4019,Florence foster jenkins ,0.172,0.586,0.243,great fun streep padded like battleship decked outlandish yet matronly costumes abusing ears merriment
0.836,Florence foster jenkins ,0.1,0.502,0.398,yes course meryl streep excellent infamously awful opera singer hugh grant continually surprises slight charming comedy
0.5267,Florence foster jenkins ,0.067,0.714,0.219,florence foster jenkins strike chord looking relief form originality top tier acting amazingly godawful singing
0.6369,Florence foster jenkins ,0.0,0.811,0.189,florence foster jenkins undoubtedly best movie 2016 far seems place usual summer comic book superheroes
0.0,Florence foster jenkins ,0.0,1.0,0.0,entertaining period dramedy full content review parents sexual content profanity etc also available
0.4201,Florence foster jenkins ,0.127,0.635,0.238,sentence deliciously implausible totally true meryl streep nearly movie stolen cast member big bang theory
0.4019,Florence foster jenkins ,0.0,0.838,0.162,streep right solidly invested folly florence dreams declares music life believe
0.9403,Florence foster jenkins ,0.0,0.488,0.512,pitch perfect costumes sets make delightful trip 1944 new york sweet imaginative love story
0.8225,Florence foster jenkins ,0.072,0.629,0.299,denying streep one greatest actresses time plenty room argue recent run astounding past laps victory florence foster jenkins returns grand fashion
-0.4215,Florence foster jenkins ,0.149,0.851,0.0,streep game material lame makes florence foster jenkins every bit tone deaf subject
0.2023,Florence foster jenkins ,0.081,0.775,0.144,meryl streep course delivers yet another solid performance florence foster jenkins gets bit lost balancing act comedy drama emerge bonafide winner
0.1053,Florence foster jenkins ,0.156,0.674,0.171,streep hits right notes comedic highs mournful lows never struggles find pitch almost makes film schizophrenic tone seem normal
0.4939,Florence foster jenkins ,0.099,0.644,0.257,might sound like sappy drama following dreams yet film much complex portrait
-0.4588,Florence foster jenkins ,0.235,0.765,0.0,warm performances frears deft touch hide lack substance behind florence warbles
0.4215,Florence foster jenkins ,0.0,0.823,0.177,enjoyable summer entertainment grown ups anyone else seeking refuge superheroes
0.8519,Florence foster jenkins ,0.159,0.398,0.443,takes special talent sing badly well streep captures florence sincere yet somehow blissfully ignorant love music
-0.4767,Florence foster jenkins ,0.307,0.693,0.0,streep sings badly well
0.6786,Florence foster jenkins ,0.0,0.805,0.195,frears elicits remarkably tender mature performance hugh grant st clair bayfield two bit shakespearean actor became jenkins longtime companion musical enabler
0.8662,Florence foster jenkins ,0.044,0.59,0.366,stephen frears made likeable affecting movie film could benefit little tough love jenkins never received life
0.6369,Florence foster jenkins ,0.0,0.698,0.302,comical affectionate sentimental florence foster jenkins film woman decided could
-0.6369,Florence foster jenkins ,0.275,0.625,0.1,even touch greatness certainly could worse florence foster jenkins emphasizes anything always bad bad
0.3138,Florence foster jenkins ,0.138,0.623,0.239,credit streep must commended singing badly utter conviction florence never reduced tragic figure
0.7579,Florence foster jenkins ,0.0,0.519,0.481,utterly delightful film help smile
0.7845,Florence foster jenkins ,0.0,0.777,0.223,mature patrons streep art likely find charm key selling point florence foster jenkins story woman driven love showing us boundless fragile love
0.8709,Florence foster jenkins ,0.0,0.633,0.367,wobbly uneven ultimately wonderful film unevenness befitting title character come love despite loopy lack awareness deficiencies
0.8126,Florence foster jenkins ,0.0,0.697,0.303,truth come film respecting much two main characters love characters enough filled us touched love
0.0516,Florence foster jenkins ,0.125,0.741,0.134,streep broad entertaining performance anchors serviceable film age old problem happens ambition exceeds ability
-0.4767,Florence foster jenkins ,0.193,0.807,0.0,unsurprisingly streep hits right wrong notes marvellously tragi comic turn
0.5106,Florence foster jenkins ,0.0,0.829,0.171,uneven pleasant comical biopic delusional american heiress opera singer philanthropist florence foster jenkins
-0.8807,Florence foster jenkins ,0.418,0.582,0.0,happy portrait figure unburdened hard edge criticism sad retelling showing woman used stage means silence nagging alarms demise
0.7964,Florence foster jenkins ,0.112,0.463,0.425,streep take character assured help admire determination panache even makes fool eyes others
0.7964,Florence foster jenkins ,0.0,0.628,0.372,time near record income inequality anything celebrate kind fantasy making
0.6486,Florence foster jenkins ,0.185,0.473,0.342,florence foster jenkins wonderful strange period comedy meryl streep raises material hand steals heart
0.4404,Florence foster jenkins ,0.0,0.775,0.225,florence foster jenkins one better films year
0.8625,Florence foster jenkins ,0.0,0.625,0.375,streep grant amazing apart together earnest portrayals really lending gravitas people would otherwise remembered joke
0.7576,Florence foster jenkins ,0.128,0.581,0.292,streep fun watch singing badly oblivious headache inducing sounds hugh grant also quite good making sure florence lives sheltered life never finds truth voice stinks
0.9081,Florence foster jenkins ,0.0,0.441,0.559,multi leveled love story passionate lover music sing
0.3612,Florence foster jenkins ,0.0,0.865,0.135,aid director stephen frears streep rises text manages earn sympathy martin clumsily demands
0.4404,Florence foster jenkins ,0.0,0.791,0.209,fact based tale much say entertaining way saying
0.9136,Florence foster jenkins ,0.0,0.523,0.477,film comedy harrowing undertones frears screenwriter nicholas martin want us laugh florence yet adore support antics
0.5574,Florence foster jenkins ,0.0,0.839,0.161,comic lark packs satisfying emotional wallop continues balls wall career victory lap meryl streep since turning 60 years old seven years ago
0.6908,Florence foster jenkins ,0.054,0.679,0.267,film scolding tone combined sentimental gloss ending leaves aftertaste sours screwball fizz cheerier moments
0.4588,Florence foster jenkins ,0.086,0.736,0.178,triumph director stephen frears portrait performer sadly hit wall talent long passion ran dry never chooses one pat answer sum ultimate meaning career
0.5719,Florence foster jenkins ,0.0,0.748,0.252,small aspects film celebrate despite overshadowed toneless script
0.1779,Florence foster jenkins ,0.148,0.673,0.179,despite gorgeous set designs attention detail every scene film still comes ugly affair
-0.6597,Fire at sea ,0.278,0.722,0.0,stirring testament humanity patient voice marine patrol addresses panicked refugees boat radio
-0.34,Fire at sea ,0.211,0.789,0.0,needs voiceovers director camera much say
-0.9493,Fire at sea ,0.496,0.428,0.076,fascinating study contrasts fire sea shows normal painfully abnormal exist side side horrific serene tragic mundane global crisis daily humdrum
-0.4754,Fire at sea ,0.17,0.83,0.0,end result transporting also moving wake call asking us think much attention really pay around us perhaps importantly
-0.7184,Fire at sea ,0.351,0.594,0.054,current unmissable noisy film hear outrageous repercussions maybe someday reach right ears
-0.5994,Fire at sea ,0.33,0.67,0.0,reflexive hard critic becomes necessary instrument show prevailing level dehumanization society
0.6705,Fire at sea ,0.14,0.554,0.306,demolishing poetic hard intelligent rosi work moves away sentimentalism obvious narrative resources build free unconventional documentary
-0.4019,Fire at sea ,0.318,0.547,0.134,film aesthetic probably devours impact serious inmediate mortal problems clearly exposed
-0.34,Fire at sea ,0.094,0.906,0.0,documentary two different things connected single thread thing connecting two stories doctor pietro bartolo treats residents lampedusa treats refugees well
-0.5106,Fire at sea ,0.319,0.475,0.207,film manages establish dichotomy peaceful life inhabitants lampedusa tragedy whole families desperately seek better life
-0.34,Fire at sea ,0.255,0.745,0.0,potent near parable documentary
-0.9042,Fire at sea ,0.371,0.629,0.0,rosi offers simple stark contrast quiet moments everyday life tragedy mass fleeing results sunken boats horrific injuries death
0.8841,Fire at sea ,0.068,0.541,0.391,fire sea kind film without ever seeming harass harangue viewer could well change minds save lives small film certainly mean feat
0.3891,Fire at sea ,0.0,0.767,0.233,though conceived humanitarian statement movie memorable challenging without quotidian aspect
-0.34,Fire at sea ,0.286,0.714,0.0,uncommonly observant film
-0.7964,Fire at sea ,0.352,0.524,0.124,feel bewilderment parochial yet decent residents helplessness well intentioned yet overwhelmed rescuers anguish disorientation refugees
-0.2023,Fire at sea ,0.216,0.621,0.163,rosi moves stories pastoral life island apart humanity crashing shore images finds bold gentle dire h ope limited supply contrasting seawater seems limitless
-0.34,Fire at sea ,0.286,0.714,0.0,observant poignant documentary
-0.6124,Fire at sea ,0.342,0.495,0.162,relatively normal lives locals contrasted frantic attempts desperate refugees reach promised land
0.25,Fire at sea ,0.09,0.784,0.127,donald trump learn lesson watching brave people italy rescuing hostages north africa loosely constructed documentary submitted italy oscar competition
-0.34,Fire at sea ,0.231,0.769,0.0,fire sea masterly film making
0.0,Fire at sea ,0.162,0.676,0.162,role cinema play making sense europe migrant crisis
-0.34,Fire at sea ,0.211,0.789,0.0,mixes political observational documentary profound effect
-0.7351,Fire at sea ,0.287,0.6,0.113,amazing film life death mundanity mortality growing growing old family country conflict concord made vivid complex intricately human interaction
0.0334,Fire at sea ,0.198,0.594,0.208,rosi subjects appear totally ease presence
-0.34,Fire at sea ,0.286,0.714,0.0,poetic powerfully affecting
-0.5106,Fire at sea ,0.305,0.493,0.202,rosi shows tragedy unfolding eyes cinematic gaze patient urgent empathetic horrific
-0.3446,Fire at sea ,0.256,0.583,0.161,despite craft care seems slightly deflating fire sea elicit relatively complacent reaction thoughtful deeply felt exquisitely observed film set right eye raging storm
0.3182,Fire at sea ,0.156,0.644,0.2,rosi previous work accused offering scattershot portraits disparate characters one feels focused overall edit open enough encourage personal reactions
-0.8428,Fire at sea ,0.363,0.551,0.086,european migrant crisis found cinematic piet√ fire sea italian director gianfranco rosi powerful times shocking also intensely human documentary
0.1027,Fire at sea ,0.158,0.658,0.184,quiet unflashy film making nonetheless packs powerful punch
-0.7579,Fire at sea ,0.333,0.667,0.0,samuele story told resignation deep sadness testify mere images ever could scale human tragedy
0.0772,Fire at sea ,0.15,0.69,0.16,journalism leaves fire sea fuocoammare begins takes unique documentary filmmaker like gianfranco rosi capture drama periscope camera focused small sicilian island lampedusa
0.6908,Fire at sea ,0.087,0.618,0.295,selection characters small precise dominant personality film samuele nine year old boy terrific bundle good humor contradictions
-0.34,Fire at sea ,0.211,0.789,0.0,film provides commentary text context shows
-0.34,Fire at sea ,0.13,0.87,0.0,film full unforgettable pieces viewer becomes witness african migration flows coast lampedusa survival
-0.7783,Fire at sea ,0.286,0.714,0.0,film portrays double life island one side daily life people lampedusa perspective boy tragedy inequality
-0.7003,Fire at sea ,0.355,0.524,0.121,film respectful portrait community men women children fail trying find elsewhere denied world
-0.34,Fire at sea ,0.156,0.844,0.0,neorealist approach life people lampedusa abstraction landscape resists marine cemetery
-0.3612,Fire at sea ,0.23,0.657,0.113,rosi certainly manages jolt viewer complacency strategy towards end ethically dubious border repellent
0.0258,Fire at sea ,0.211,0.617,0.172,constructed much reported fire sea beautiful artifact presented contemplation also act conscience harrowing
0.0772,Fire at sea ,0.133,0.718,0.149,fire sea initiates narrative probes fundamental gap wanting help actually able
0.5267,Fire at sea ,0.082,0.719,0.199,rosi captures balance dignity allowing bit humour impromptu game soccer among refugees letting immensity sea sky times dwarf human experience
-0.1027,Fire at sea ,0.261,0.58,0.159,lampedusa solidarity film evident indifference around tragedy
-0.34,Fire at sea ,0.211,0.789,0.0,author portrays endless drama moving simplicity
-0.7964,Fire at sea ,0.31,0.69,0.0,rosi disguises urgency unfolding horrors stately procedural crawl political grandstanding direct campaigning call arms left ferry corpses
-0.34,Fire at sea ,0.124,0.876,0.0,never preaching rosi leaves us soak revelations result sometimes wayward peppered images sear brain
-0.34,Fire at sea ,0.286,0.714,0.0,restrained humane documentary
-0.5719,Fire at sea ,0.183,0.817,0.0,impeccably photographed film quite manage reconcile two narratives required viewing think anyone desperate would willingly board fetid coffin ships
0.296,Fire at sea ,0.1,0.75,0.15,sometimes real life provides us symbolic imagery every bit potent sophisticated anything would find fictional narrative
0.2023,Fire at sea ,0.098,0.772,0.13,moral courage filmic artistry exist side side essential offering director gradually earning right thought one greats era
-0.34,Fire at sea ,0.156,0.844,0.0,timely timeless gianfranco rosi portrait year italian island lampedusa stunning
-0.0258,Fire at sea ,0.279,0.486,0.235,made rigour best journalism haunting emotional artistry fire sea deserves seen widely possible
-0.34,Fire at sea ,0.175,0.734,0.091,lampedusa barely eight square miles size 400 000 souls passed last 20 years rosi makes abundantly clear emergency affects everyone
-0.34,Fire at sea ,0.194,0.806,0.0,poses direct questions leaves head heart overflowing
-0.5106,Fire at sea ,0.317,0.546,0.137,looks moves like clearheaded observational drama devastatingly inescapably real
0.0258,Fire at sea ,0.239,0.516,0.244,sea sounds alternate cries help mercy timeless songs culture changing fast
-0.8689,Fire at sea ,0.329,0.671,0.0,fire sea meditates life go even front row seat unspeakable misery injustice someone still make pasta take listener requests
-0.8271,Fire at sea ,0.342,0.514,0.144,unspoken suggested subtext title fire sea first world countries profit war first world countries hell sometimes first world countries left clean mess
-0.6705,Fire at sea ,0.379,0.621,0.0,heartbreaking look one complex sad phenomena times
-0.4588,Fire at sea ,0.206,0.714,0.08,makes movie worth seeing sequence africans chanting detention center making africa scorching sudanese desert libya lampedusa
-0.7579,Fire at sea ,0.399,0.493,0.108,think know documentary european migrant refugee crisis play fire sea surprise
-0.34,Fire at sea ,0.271,0.571,0.157,fire sea shining example journalism fueled outrage shaped free ranging curiosity
-0.34,Fire at sea ,0.179,0.821,0.0,fire sea appears thing difference makes masterful documentary
0.8093,Fire at sea ,0.0,0.643,0.357,rosi films migrants empathetically sentimentally depicts helicopters ships bombastic grandeur half movie nothing migrants
-0.7783,Fire at sea ,0.294,0.625,0.081,horrifying scenes suffering apparent imminent death migrants rosi situates backdrop ordinary humorous lives oblivious locals continuing western tradition exotic rendering
-0.2732,Fire at sea ,0.21,0.615,0.175,brings viewer along extended stay european front line refugee crisis visceral scenes hopefully help bring migrants plight wider attention
-0.6697,Fire at sea ,0.355,0.645,0.0,rosi completely fails connect two sides story together
-0.6557,Fire at sea ,0.349,0.651,0.0,laudable movie quite achieve greatness fault indirectness obviousness
-0.6597,Fire at sea ,0.519,0.481,0.0,harrowing heartbreaking humane
0.1027,Fire at sea ,0.14,0.64,0.221,fire sea occupies consciousness like nightmare yet somehow want end
0.0516,Fire at sea ,0.22,0.551,0.229,reconcile trauma like easy rhythms ordinary life rosi film tells us would obscene
-0.6369,Fire at sea ,0.265,0.652,0.083,fire sea contains nightmarish footage unspeakable misery straight arrow film human rights activists desire
-0.6597,Fire at sea ,0.31,0.69,0.0,island things happen near island things heartbreaking others banal end
-0.802,Fire at sea ,0.369,0.631,0.0,heart rending documentary small island libya sicily illegal immigrants africa stop way europe
0.891,Finding dory ,0.0,0.547,0.453,film seems funny enough exciting enough entertain kids really much constructive story pretty close nonsensical
0.5994,Finding dory ,0.0,0.726,0.274,bright fun moving film solid though exactly ground breaking addition pixar line
0.5574,Finding dory ,0.0,0.777,0.223,attempts expand original ensemble embellish themes dory cod batter beside nemo smoked salmon still tasty
0.8271,Finding dory ,0.0,0.697,0.303,aquatic world dory teem many fascinating details mammalian world spring zootopia share clever visual gags many occasioned hank camouflaging abilities
0.4939,Finding dory ,0.103,0.661,0.236,fishy tale may lively popular predecessor still finding dory strikes gold anew new generation family filmgoers
0.7845,Finding dory ,0.0,0.711,0.289,makes pixar great way always casts shadows behind polychrome colors contrasting child conflicted urges safety adventure
0.4588,Finding dory ,0.0,0.706,0.294,general finding dory reach heights original delivers hour 40 minutes solid entertainment
0.4404,Finding dory ,0.0,0.838,0.162,stanton takes aim heart instead head another touching fable friendship self reliance courage
0.0,Finding dory ,0.128,0.745,0.128,sequel certainly shameless cash one pixar finest films also quite studio highest standards
0.8689,Finding dory ,0.0,0.625,0.375,reversal finding nemo like predecessor revels imaginative opportunities afforded floaty almost surreal underwater environment movie charm warmth lacks distinction
0.8481,Finding dory ,0.0,0.719,0.281,kids around six eight likely love offerings adults might find patience tested brilliantly rendered rather wet serving disney franchise extender
0.0,Finding dory ,0.0,1.0,0.0,cute follow finding nemo
-0.2732,Finding dory ,0.123,0.877,0.0,look closer even pixar sages seem bit bored normal sigourney weaver knows sure
0.4767,Finding dory ,0.0,0.829,0.171,best sequel made pixar animation studios without word toy title relief much achievement
0.9559,Finding dory ,0.0,0.443,0.557,pixar picture care love storytelling magic studio brings every project makes adventure joyous reunion lovely odyssey
0.4404,Finding dory ,0.0,0.828,0.172,finding dory good movie meaning pixar batting average four five comes sequels
-0.4019,Finding dory ,0.234,0.629,0.137,bad certainly worst pixar films still eminently watchable particularly inspired
0.9593,Finding dory ,0.0,0.523,0.477,finding dory may quite reach narrative success predecessor outstanding vocal cast gorgeous animation plenty heart still stands fine addition pixar outstanding library animated classics
0.3612,Finding dory ,0.119,0.658,0.222,originality radicates execution frantic rhythm detailed script brilliant design emotional hits strategically placed bunch new characters
0.8225,Finding dory ,0.0,0.758,0.242,two raffish sea lions loony bird camouflaging ink blurting gary welcome new additions thematic reason return nemo land messages predictable sprightly amusing bit slight quite memorable enough
0.2023,Finding dory ,0.0,0.909,0.091,animation still top notch slew new waterlogged personalities buoy story nearly sense heart wonder awe nemo
0.6369,Finding dory ,0.0,0.698,0.302,one biggest pleasant surprises film resonant dory parents kids learning disabilities
0.8225,Finding dory ,0.0,0.709,0.291,stanton co director angus maclane augment hilarious characters visual grandeur knew many shades blue comedy particularly hank octopus chameleonic contortionist skills
0.6705,Finding dory ,0.0,0.686,0.314,21 years pixar formula still satisfying also feels like formula ever
-0.7003,Finding dory ,0.244,0.756,0.0,heroine may suffer short term memory loss viewers memory realize finding dory falls rather short wondrous progenitor
0.7264,Finding dory ,0.0,0.766,0.234,andrew stanton angus maclane co directors finding dory made beautiful rambunctious fully felt sequel movie totally worth salt water
0.4404,Finding dory ,0.0,0.775,0.225,finding dory good finding nemo probably make cry
0.5574,Finding dory ,0.134,0.538,0.328,pixar best film since compelling argument make sequels first place
0.3182,Finding dory ,0.0,0.913,0.087,pixar latest yet another sequel head fin animated fare accomplishing much original already managed see also monsters university see ever cars 2
0.7269,Finding dory ,0.0,0.681,0.319,finding dory something special courageous message tells offering children something much entertainment
0.9217,Finding dory ,0.0,0.496,0.504,finding dory likely mean world living special needs love pixar given hero special needed
0.4588,Finding dory ,0.0,0.87,0.13,bright colourful throng ultra cute marine characters film pale imitation precursor finding nemo never replicating magic touching heartstrings
0.1531,Finding dory ,0.0,0.897,0.103,terms emotional complexity character evolution finding dory treads water predecessor less success
0.8442,Finding dory ,0.0,0.725,0.275,plotting first feels overly familiar many ways elegance becomes apparent reinvigorating final movements also confirm finding dory ultimate theme building self confidence self discovery
-0.6486,Finding dory ,0.235,0.765,0.0,finding dory one devastating things pixar made often even bouncier finding nemo
0.0772,Finding dory ,0.108,0.764,0.127,degeneres vocal performance extraordinary effortlessly shifting jokes self perpetuated anxiety attacks
-0.7906,Finding dory ,0.381,0.619,0.0,compassionate portrait mental illness families young ones also got die hard 2 thing going
0.3612,Finding dory ,0.0,0.909,0.091,dory still irrepressible finding dory still making way brightly cluelessly life state perpetual backstory adds steady element pathos movie otherwise follows beats original
-0.2911,Finding dory ,0.289,0.487,0.223,never shattering pixar best brutal fact almost subtle kind film dares undermine whack upside head steal one tear
0.2263,Finding dory ,0.0,0.853,0.147,result might less fulfilling time dory ultimately worth voyage
0.93,Finding dory ,0.0,0.395,0.605,one great joys finding dory every character loved dear heart
-0.0516,Finding dory ,0.13,0.87,0.0,fantasy trip make leave theatre smiling
-0.2263,Finding dory ,0.174,0.826,0.0,enough tears fill small inflatable pool ocean
0.5414,Finding dory ,0.102,0.691,0.207,although never challenging original high standing within pixar pantheon sequel showcases everything venerated animation company well providing plentiful laughs ace action sequences deep emotional wellspring
0.7425,Finding dory ,0.0,0.741,0.259,scale cars 2 toy story 3 finding dory par monsters university delivering characters audiences love quite reaching level predecessor
0.8979,Finding dory ,0.0,0.623,0.377,unequivocal joy cinematic form reason delightful finding nemo become beloved modern animated classic finding dory headed heralded status
0.25,Finding dory ,0.25,0.357,0.393,neither good hoped bad feared
0.0,Finding dory ,0.0,1.0,0.0,pixar wizardry baked every detail sun dappled ocean surfaces underwater visuals border photorealism unforgettable stuff
0.5423,Finding dory ,0.0,0.718,0.282,finding dory solid piece ages entertainment depth emotion reach standard set predecessor finding nemo
0.5423,Finding dory ,0.0,0.769,0.231,sometimes takes plucky animated fish illustrate benefits thinking fins er feet lesson worth retaining
0.8834,Finding dory ,0.0,0.493,0.507,finding dory excellent animation impressive 3d effects fun new characters
0.4404,Finding dory ,0.0,0.674,0.326,smart funny visually astounding
0.8689,Finding dory ,0.0,0.625,0.375,another huge improvement predecessor animation way kelp sways ocean hank camouflaging metamorphosis filmmakers provide dynamic colorful backdrop worthy 3 viewing
0.3612,Finding dory ,0.0,0.815,0.185,morbidity covers every scale finding dory like fin rot
0.9565,Finding dory ,0.033,0.443,0.524,though clear notch beneath classic predecessor finding nemo lively pacing genuinely inspired finale sure leave viewers ages perfectly happy seen
0.3182,Finding dory ,0.154,0.588,0.258,finding dory like meeting old friend realizing somehow spite years distance time passed
0.0,Finding dory ,0.0,1.0,0.0,least exceeds expectations original
0.6705,Finding dory ,0.0,0.703,0.297,another fine film pixar classic fans finding nemo happy dory kept swimming
0.6705,Finding dory ,0.0,0.649,0.351,finding dory lacks fresh surprise predecessor still brims humor heart animation miracles
0.0,Finding dory ,0.0,1.0,0.0,new pixar film theaters catch
0.6369,Finding dory ,0.0,0.49,0.51,sweet funny original original
0.765,Finding dory ,0.06,0.634,0.306,navigates tricky emotional territory perceptiveness tact great storytelling could real comfort parents children alike unexpectedly see dory plight
0.4404,Finding dory ,0.0,0.775,0.225,visual personality movie fantastically vivid bright story less
0.0258,Finding dory ,0.207,0.509,0.284,rises crowded narrative intense emotional core taking protagonist whose affliction played mostly comedy exploring emptiness loneliness plight
0.7003,Finding dory ,0.0,0.674,0.326,finding dory like lesser pixar fun around edges competition tends center
0.6597,Finding dory ,0.0,0.735,0.265,finding dory upholds pixar tradition plenty inventive humor cleverly drawn characters emotionally resonant moments
0.93,Finding dory ,0.0,0.537,0.463,course dory plot similarities nemo enough love care devoted everything characters works beautifully even without element surprise
0.5267,Finding dory ,0.0,0.815,0.185,finding dory kind enthralling immersive movie inner inside crew working overtime handling emotions
0.7408,Finding dory ,0.094,0.564,0.342,dory thoroughly charming enjoyable also bit formulaic repetitive especially drawn third act
0.6597,Finding dory ,0.0,0.625,0.375,worthy successor finding dory sets course joyfully delivers
0.8625,Finding dory ,0.0,0.73,0.27,finding dory great new characters ed neill cantankerous octopus ty burrell beluga whale kaitlin olson whale shark stand animation exquisite good portion film however feels reheated
0.7783,Finding dory ,0.0,0.714,0.286,big undersea world finding dory one endlessly diverse consistently beautiful dazzling photorealist images story creative depth
0.1531,Finding dory ,0.13,0.714,0.155,sense familiarity finding dory breaking new ground also pixar perfected formula broken point trying fix works
