,X_value,Y_value,Z_value,accel_mag,classification
2017-03-19 10:32:10.558,-1.1544,-9.69025,-0.63947,9.77969868163,T_S
2017-03-19 10:32:10.597,-1.11847,-9.7142,-0.66342,9.80085623185,T_S
2017-03-19 10:32:10.654,-1.0083,-9.73336,-0.62031,9.80508797899,T_S
2017-03-19 10:32:10.693,-1.07297,-9.72378,-0.57959,9.7999534018,T_S
2017-03-19 10:32:10.754,-1.08734,-9.68067,-0.59157,9.75948948406,T_S
2017-03-19 10:32:10.795,-1.08255,-9.73096,-0.63708,9.81169546768,T_S
2017-03-19 10:32:10.860,-1.03944,-9.65911,-0.74006,9.74302470023,T_S
2017-03-19 10:32:10.893,-1.02746,-9.72857,-0.7233,9.80937873601,T_S
2017-03-19 10:32:10.952,-1.03225,-9.75252,-0.72569,9.83380965796,T_S
2017-03-19 10:32:10.994,-0.98675,-9.68067,-0.70653,9.75644565671,T_S
2017-03-19 10:32:11.053,-1.0107,-9.71899,-0.73527,9.79902561906,T_S
2017-03-19 10:32:11.099,-1.0083,-9.73575,-0.78796,9.81948969723,T_S
2017-03-19 10:32:11.151,-1.05381,-9.7118,-0.70174,9.79397844513,T_S
2017-03-19 10:32:11.199,-1.07057,-9.70941,-0.69935,9.79325549016,T_S
2017-03-19 10:32:11.249,-1.04183,-9.69504,-0.71372,9.77694259924,T_S
2017-03-19 10:32:11.291,-1.01309,-9.67588,-0.73048,9.75615734564,T_S
2017-03-19 10:32:11.351,-0.99393,-9.70222,-0.74725,9.78158230226,T_S
2017-03-19 10:32:11.396,-1.04662,-9.70462,-0.70653,9.78643180172,T_S
2017-03-19 10:32:11.448,-0.99872,-9.70702,-0.7233,9.78503151803,T_S
2017-03-19 10:32:11.491,-1.02986,-9.72378,-0.75683,9.80741050211,T_S
2017-03-19 10:32:11.551,-0.95561,-9.69025,-0.74725,9.7658854231,T_S
2017-03-19 10:32:11.610,-1.02746,-9.72617,-0.69456,9.80492072962,T_S
2017-03-19 10:32:11.654,-1.0107,-9.68067,-0.68019,9.75702539584,T_S
2017-03-19 10:32:11.711,-0.92927,-9.70462,-0.65624,9.77107174341,T_S
2017-03-19 10:32:11.746,-1.02746,-9.72617,-0.70653,9.80577592857,T_S
2017-03-19 10:32:11.805,-1.03704,-9.68067,-0.79994,9.76886521629,T_S
2017-03-19 10:32:11.852,-1.05141,-9.73575,-0.73527,9.81992428807,T_S
2017-03-19 10:32:11.912,-1.02507,-9.71659,-0.74725,9.79904445829,T_S
2017-03-19 10:32:11.947,-1.08973,-9.68306,-0.73048,9.7715282053,T_S
2017-03-19 10:32:12.012,-1.02028,-9.69025,-0.61552,9.76323620585,T_S
2017-03-19 10:32:12.043,-1.0562,-9.71899,-0.81191,9.80986864888,T_S
2017-03-19 10:32:12.106,-1.06818,-9.73336,-0.63708,9.8125010231,T_S
2017-03-19 10:32:12.148,-0.98435,-9.72139,-0.72809,9.79818776625,T_S
2017-03-19 10:32:12.207,-0.91011,-9.73815,-0.74006,9.80854497049,T_S
2017-03-19 10:32:12.243,-0.9149,-9.70222,-0.75443,9.77441965353,T_S
2017-03-19 10:32:12.305,-1.04662,-9.70702,-0.74006,9.79128896052,T_S
2017-03-19 10:32:12.347,-1.06099,-9.73336,-0.7209,9.81751972138,T_S
2017-03-19 10:32:12.401,-1.14721,-9.71659,-0.80473,9.81711782475,T_S
2017-03-19 10:32:12.440,-1.17356,-9.68546,-0.73767,9.78414715313,T_S
2017-03-19 10:32:12.503,-1.18553,-9.73815,-0.64666,9.83133846223,T_S
2017-03-19 10:32:12.547,-1.17595,-9.68785,-0.6275,9.77911306178,T_S
2017-03-19 10:32:12.600,-1.14721,-9.77168,-0.67779,9.86211032643,T_S
2017-03-19 10:32:12.655,-1.12566,-9.72617,-0.673,9.81419493919,T_S
2017-03-19 10:32:12.714,-1.06099,-9.62558,-0.78317,9.71549511684,T_S
2017-03-19 10:32:12.818,-1.05381,-9.66869,-0.75922,9.75553672745,T_S
2017-03-19 10:32:12.831,-0.94843,-9.65911,-0.867,9.74420927818,T_S
2017-03-19 10:32:12.897,-0.91011,-9.75012,-0.5293,9.80679859671,T_S
2017-03-19 10:32:12.897,-0.91011,-9.75012,-0.5293,9.80679859671,T_S
2017-03-19 10:32:12.991,-1.16877,-9.67588,-1.14721,9.81349926741,T_S
2017-03-19 10:32:13.057,-0.89813,-9.67827,-0.77599,9.75077987496,T_S
2017-03-19 10:32:13.057,-0.89813,-9.67827,-0.77599,9.75077987496,T_S
2017-03-19 10:32:13.154,-0.90292,-9.65672,-0.69695,9.72384928859,T_S
2017-03-19 10:32:13.222,-1.0586,-9.59924,-0.82149,9.69231078524,T_S
2017-03-19 10:32:13.222,-1.0586,-9.59924,-0.82149,9.69231078524,T_S
2017-03-19 10:32:13.308,-1.10171,-9.55852,-0.88376,9.66230310289,T_S
2017-03-19 10:32:13.308,-1.10171,-9.55852,-0.88376,9.66230310289,T_S
2017-03-19 10:32:13.374,-1.21188,-9.74773,-0.76401,9.85244155362,T_S
2017-03-19 10:32:13.458,-1.37474,-9.86509,-0.68498,9.98394252668,T_S
2017-03-19 10:32:13.475,-1.67412,-9.69264,-0.80233,9.86882370766,T_S
2017-03-19 10:32:13.533,-1.38672,-9.51062,0.04311,9.61128210047,T_S
2017-03-19 10:32:13.619,-1.00591,-9.65193,0.30417,9.70897147189,T_S
2017-03-19 10:32:13.630,-1.45857,-9.85551,-0.66821,9.98523952688,T_S
2017-03-19 10:32:13.692,-1.17595,-9.87946,-0.43589,9.95874431774,T_S
2017-03-19 10:32:13.692,-1.19511,-9.82677,-0.50774,9.91218928656,T_S
2017-03-19 10:32:13.781,-0.95082,-9.78126,-0.5748,9.84416075143,T_S
2017-03-19 10:32:13.858,-0.87418,-9.58487,-0.58678,9.64252219897,T_S
2017-03-19 10:32:13.858,-0.87418,-9.58487,-0.58678,9.64252219897,T_S
2017-03-19 10:32:13.946,-0.87897,-9.616,-0.49577,9.66880717327,T_S
2017-03-19 10:32:14.011,-1.16398,-9.60403,-0.49098,9.68675916092,T_S
2017-03-19 10:32:14.011,-1.16398,-9.60403,-0.49098,9.68675916092,T_S
2017-03-19 10:32:14.103,-1.32684,-9.77168,-0.57959,9.87836823449,T_S
2017-03-19 10:32:14.103,-1.32684,-9.77168,-0.57959,9.87836823449,T_S
2017-03-19 10:32:14.173,-1.16398,-9.69025,-0.51972,9.77373538527,T_S
2017-03-19 10:32:14.252,-1.16877,-9.69743,-0.60833,9.78653346731,T_S
2017-03-19 10:32:14.263,-1.05381,-9.71899,-0.55085,9.79146147716,T_S
2017-03-19 10:32:14.331,-1.27655,-9.76689,-0.51972,9.86366205083,T_S
2017-03-19 10:32:14.407,-1.29092,-9.67827,-0.56522,9.78033017273,T_S
2017-03-19 10:32:14.421,-1.46336,-9.68546,-0.54127,9.81032777812,T_S
2017-03-19 10:32:14.486,-1.33163,-9.72378,-0.63229,9.83488315078,T_S
2017-03-19 10:32:14.566,-1.21188,-9.65432,-0.58917,9.74790588207,T_S
2017-03-19 10:32:14.578,-1.15919,-9.64474,-0.71851,9.7406872316,T_S
2017-03-19 10:32:14.652,-1.14003,-9.72857,-0.71851,9.82145606649,T_S
2017-03-19 10:32:14.652,-1.14003,-9.72857,-0.71851,9.82145606649,T_S
2017-03-19 10:32:14.745,-1.16877,-9.75012,-0.61073,9.83889498166,T_S
2017-03-19 10:32:14.806,-1.13045,-9.63995,-0.60594,9.72490187553,T_S
2017-03-19 10:32:14.806,-1.13045,-9.63995,-0.60594,9.72490187553,T_S
2017-03-19 10:32:14.893,-1.09213,-9.78366,-0.66103,9.86659574491,T_S
2017-03-19 10:32:14.969,-0.91969,-10.03274,-0.51253,10.0878336924,T_S
2017-03-19 10:32:14.969,-0.41434,-9.59445,-0.58199,9.62101142283,T_S
2017-03-19 10:32:15.055,0.50056,-9.8603,0.45745,9.88358927243,T_S
2017-03-19 10:32:15.055,0.50056,-9.8603,0.45745,9.88358927243,T_S
2017-03-19 10:32:15.123,-0.03832,-9.01485,0.7209,9.04370973411,T_S
2017-03-19 10:32:15.206,0.20597,-9.94412,-0.6275,9.96602741644,T_S
2017-03-19 10:32:15.215,0.21316,-9.65193,-0.68019,9.67821514261,T_S
2017-03-19 10:32:15.281,0.17005,-9.78126,0.13891,9.78372424888,T_S
2017-03-19 10:32:15.361,-0.10059,-10.07106,-0.44547,10.0814091968,T_S
2017-03-19 10:32:15.374,-0.5748,-9.99681,-0.479,10.0247716291,T_S
2017-03-19 10:32:15.439,-0.44308,-9.91059,-0.14849,9.92160084435,T_S
2017-03-19 10:32:15.439,-0.44308,-9.91059,-0.14849,9.92160084435,T_S
2017-03-19 10:32:15.534,-0.42152,-9.75252,-0.39278,9.76952412297,T_S
2017-03-19 10:32:15.606,-0.42392,-9.84114,0.12454,9.85105349075,T_S
2017-03-19 10:32:15.606,-0.35686,-9.68546,-0.2874,9.69629224143,T_S
2017-03-19 10:32:15.688,-0.45745,-9.87946,-0.25148,9.89324176317,T_S
2017-03-19 10:32:15.761,-0.36883,-9.83156,-0.07185,9.83873823338,T_S
2017-03-19 10:32:15.761,-0.36883,-9.83156,-0.07185,9.83873823338,T_S
2017-03-19 10:32:15.851,-0.21076,-9.72857,-0.0479,9.73097058019,T_S
2017-03-19 10:32:15.917,-0.08143,-9.80761,-0.07185,9.80821121202,T_S
2017-03-19 10:32:15.917,-0.08143,-9.80761,-0.07185,9.80821121202,T_S
2017-03-19 10:32:16.013,-0.18921,-9.8124,-0.10778,9.81481587767,T_S
2017-03-19 10:32:16.013,-0.18921,-9.8124,-0.10778,9.81481587767,T_S
2017-03-19 10:32:16.075,-0.14849,-9.93933,-0.17484,9.94197662211,T_S
2017-03-19 10:32:16.160,-0.21555,-9.92017,-0.16286,9.92384794377,T_S
2017-03-19 10:32:16.168,-0.3377,-9.75731,-0.04311,9.7632473183,T_S
2017-03-19 10:32:16.237,-0.28501,-9.77647,-0.20118,9.78269235709,T_S
2017-03-19 10:32:16.313,-0.34249,-9.74773,-0.24908,9.75692474089,T_S
2017-03-19 10:32:16.322,-0.52211,-9.93215,-0.18681,9.94761782794,T_S
2017-03-19 10:32:16.392,-0.15328,-9.6663,-0.07664,9.66781899593,T_S
2017-03-19 10:32:16.392,-0.15328,-9.6663,-0.07664,9.66781899593,T_S
2017-03-19 10:32:16.490,0.02156,-9.92975,-0.17484,9.93131254778,T_S
2017-03-19 10:32:16.552,-0.12215,-9.79803,-0.0982,9.7992834301,T_S
2017-03-19 10:32:16.552,-0.12215,-9.79803,-0.0982,9.7992834301,T_S
2017-03-19 10:32:16.646,-0.08143,-9.86988,-0.18442,9.87193865437,T_S
2017-03-19 10:32:16.718,-0.12454,-9.85072,-0.18442,9.85323324937,T_S
2017-03-19 10:32:16.718,-0.12454,-9.85072,-0.18442,9.85323324937,T_S
2017-03-19 10:32:16.799,-0.25866,-9.73815,0.17723,9.74319664643,T_S
2017-03-19 10:32:16.799,-0.25866,-9.73815,0.17723,9.74319664643,T_S
2017-03-19 10:32:16.869,0.02395,-9.81719,-0.0024,9.81721950751,T_S
2017-03-19 10:32:16.949,-0.0503,-9.75492,-0.12454,9.75584463324,T_S
2017-03-19 10:32:16.959,0.40715,-9.82677,0.01437,9.83521155097,T_S
2017-03-19 10:32:17.030,0.00719,-10.25068,-0.28501,10.2546439655,T_S
2017-03-19 10:32:17.108,-0.44308,-10.28421,-0.16047,10.2950010117,T_S
2017-03-19 10:32:17.118,0.0024,-9.91299,0.13652,9.91393031096,T_S
2017-03-19 10:32:17.186,-0.32093,-9.46033,-0.25387,9.46917576934,T_S
2017-03-19 10:32:17.270,-0.3353,-9.72617,-0.16286,9.73331045115,T_S
2017-03-19 10:32:17.286,0.04311,-9.96328,-0.21076,9.96560216987,T_S
2017-03-19 10:32:17.345,0.06227,-9.48428,0.16286,9.48588256573,T_S
2017-03-19 10:32:17.345,0.06227,-9.48428,0.16286,9.48588256573,T_S
2017-03-19 10:32:17.443,-0.27543,-10.25068,-0.54846,10.2690364942,T_S
2017-03-19 10:32:17.508,-0.39518,-10.02316,-0.12694,10.0317504645,T_S
2017-03-19 10:32:17.508,-0.39518,-10.02316,-0.12694,10.0317504645,T_S
2017-03-19 10:32:17.602,-0.61073,-10.10219,-0.11975,10.1213424995,T_S
2017-03-19 10:32:17.668,-0.84544,-10.26266,-1.0586,10.3516951766,T_S
2017-03-19 10:32:17.668,-0.28501,-9.48428,-0.32572,9.49415037467,T_S
2017-03-19 10:32:17.758,-1.00112,-9.21125,-0.2419,9.26865057206,T_S
2017-03-19 10:32:17.758,0.00719,-9.85311,-0.56522,9.86931112168,T_S
2017-03-19 10:32:17.823,-0.26824,-8.83762,-0.02874,8.84173659128,T_S
2017-03-19 10:32:17.909,0.69695,-10.11417,-0.18921,10.1399198476,T_S
2017-03-19 10:32:17.921,0.31854,-9.67827,-0.50295,9.69656313479,T_S
2017-03-19 10:32:17.988,0.23711,-9.69025,0.16286,9.69451853339,T_S
2017-03-19 10:32:18.067,0.17005,-10.20039,-0.20358,10.203838394,T_S
2017-03-19 10:32:18.079,-0.51014,-10.49977,-0.16047,10.5133802125,T_S
2017-03-19 10:32:18.142,-0.50056,-10.30098,0.194,10.3149592958,T_S
2017-03-19 10:32:18.142,-0.50056,-10.30098,0.194,10.3149592958,T_S
2017-03-19 10:32:18.234,-0.0479,-9.23041,-0.13891,9.23157945133,T_S
2017-03-19 10:32:18.301,-0.49337,-9.02443,-0.61792,9.05900523834,T_S
2017-03-19 10:32:18.301,-0.49337,-9.02443,-0.61792,9.05900523834,T_S
2017-03-19 10:32:18.394,-0.10059,-10.54527,-0.16047,10.5469705765,T_S
2017-03-19 10:32:18.460,-0.0982,-9.5226,-0.0982,9.52361261497,T_S
2017-03-19 10:32:18.460,-0.0982,-9.5226,-0.0982,9.52361261497,T_S
2017-03-19 10:32:18.563,-0.51014,-9.69743,-0.31375,9.7159060559,T_S
2017-03-19 10:32:18.622,-0.50295,-9.75731,-0.2419,9.77325804165,T_S
2017-03-19 10:32:18.622,-0.50295,-9.75731,-0.2419,9.77325804165,T_S
2017-03-19 10:32:18.709,-0.35207,-9.97047,-0.41913,9.98548422775,T_S
2017-03-19 10:32:18.709,-0.35207,-9.97047,-0.41913,9.98548422775,T_S
2017-03-19 10:32:18.777,-0.34728,-9.76689,-0.26106,9.77654826583,T_S
2017-03-19 10:32:18.860,-0.02395,-9.69264,0.01198,9.6926769931,T_S
2017-03-19 10:32:18.870,-0.30417,-10.11177,-0.12454,10.1171103648,T_S
2017-03-19 10:32:18.936,-0.18921,-9.84593,-0.25627,9.85108178333,T_S
2017-03-19 10:32:19.022,0.06467,-9.8579,-0.19639,9.86006813623,T_S
2017-03-19 10:32:19.032,0.15807,-10.11177,-0.23232,10.1156735436,T_S
2017-03-19 10:32:19.095,0.32093,-9.64714,-0.13412,9.65340843531,T_S
2017-03-19 10:32:19.095,0.32093,-9.64714,-0.13412,9.65340843531,T_S
2017-03-19 10:32:19.191,-0.21555,-9.42919,-0.36165,9.43858445855,T_S
2017-03-19 10:32:19.257,-0.40476,-9.85311,-0.39518,9.8693350618,T_S
2017-03-19 10:32:19.257,-0.40476,-9.85311,-0.39518,9.8693350618,T_S
2017-03-19 10:32:19.344,-0.30177,-9.76929,-0.31854,9.7791390198,T_S
2017-03-19 10:32:19.413,-0.59875,-9.8579,-0.23471,9.87885533635,T_S
2017-03-19 10:32:19.413,-0.59875,-9.8579,-0.23471,9.87885533635,T_S
2017-03-19 10:32:19.509,-0.479,-9.81,-0.14131,9.82270377829,T_S
2017-03-19 10:32:19.509,-0.479,-9.81,-0.14131,9.82270377829,T_S
2017-03-19 10:32:19.572,-0.62031,-9.54655,-0.44787,9.57715975305,T_S
2017-03-19 10:32:19.656,-0.39997,-9.74294,-0.28501,9.75531068417,T_S
2017-03-19 10:32:19.672,-0.68977,-9.84353,-0.41673,9.87646340583,T_S
2017-03-19 10:32:19.730,-0.45026,-9.616,-0.25866,9.63001012789,T_S
2017-03-19 10:32:19.814,-0.36644,-9.58966,-0.35925,9.60338053769,T_S
2017-03-19 10:32:19.830,-0.35207,-9.92975,-0.51732,9.94944763943,T_S
2017-03-19 10:32:19.889,-0.1916,-9.62079,-0.44308,9.632893162,T_S
2017-03-19 10:32:19.975,-0.43829,-9.63516,-0.3377,9.65103350112,T_S
2017-03-19 10:32:19.986,-0.34009,-10.07824,-0.43589,10.093393027,T_S
2017-03-19 10:32:20.055,-0.4814,-10.11896,-0.56283,10.1460275503,T_S
2017-03-19 10:32:20.055,-0.4814,-10.11896,-0.56283,10.1460275503,T_S
2017-03-19 10:32:20.139,-0.32812,-9.7621,-0.15089,9.76877817009,T_S
2017-03-19 10:32:20.207,-0.34249,-9.39566,-0.35446,9.40857949572,T_S
2017-03-19 10:32:20.207,-0.34249,-9.39566,-0.35446,9.40857949572,T_S
2017-03-19 10:32:20.296,-0.26585,-9.60882,-0.35446,9.61903009178,T_S
2017-03-19 10:32:20.371,-0.36404,-9.80761,-0.0982,9.81485518353,T_S
2017-03-19 10:32:20.371,-0.36404,-9.80761,-0.0982,9.81485518353,T_S
2017-03-19 10:32:20.459,-0.39039,-9.93454,-0.30177,9.94678613908,T_S
2017-03-19 10:32:20.459,-0.39039,-9.93454,-0.30177,9.94678613908,T_S
2017-03-19 10:32:20.529,0.12933,-10.01837,-0.48619,10.0309941891,T_S
2017-03-19 10:32:20.605,-0.13652,-9.74055,-0.35686,9.74804088381,T_S
2017-03-19 10:32:20.614,-0.3353,-9.7142,-0.08383,9.72034645467,T_S
2017-03-19 10:32:20.685,-0.30417,-9.61361,-0.14131,9.61945867173,T_S
2017-03-19 10:32:20.768,-0.53409,-9.84114,-0.21795,9.85803179292,T_S
2017-03-19 10:32:20.778,-0.51253,-10.06627,-0.23232,10.0819864757,T_S
2017-03-19 10:32:20.842,-0.39757,-9.72378,-0.27543,9.73580099828,T_S
2017-03-19 10:32:20.842,-0.39757,-9.72378,-0.27543,9.73580099828,T_S
2017-03-19 10:32:20.938,-0.4311,-10.1453,-0.32572,10.1596777911,T_S
2017-03-19 10:32:21.008,-0.15568,-9.75012,-0.0958,9.75183336182,T_S
2017-03-19 10:32:21.008,-0.15568,-9.75012,-0.0958,9.75183336182,T_S
2017-03-19 10:32:21.103,-0.08143,-9.74773,-0.35446,9.7545124373,T_S
2017-03-19 10:32:21.167,-0.26585,-9.84832,-0.21076,9.85416170065,T_S
2017-03-19 10:32:21.167,-0.21795,-9.46991,-0.11736,9.47314472497,T_S
2017-03-19 10:32:21.262,-0.06467,-9.65193,-0.31854,9.65740144477,T_S
2017-03-19 10:32:21.326,-0.29459,-10.32014,-0.24908,10.3273478558,T_S
2017-03-19 10:32:21.326,-0.29459,-10.32014,-0.24908,10.3273478558,T_S
2017-03-19 10:32:21.414,-0.55085,-10.35606,-0.48619,10.3820901153,T_S
2017-03-19 10:32:21.414,-0.55085,-10.35606,-0.48619,10.3820901153,T_S
2017-03-19 10:32:21.478,-0.51972,-9.22322,-0.27303,9.24188516633,T_S
2017-03-19 10:32:21.564,0.21795,-9.25915,0.1461,9.26286705804,T_S
2017-03-19 10:32:21.579,-0.43589,-9.77168,-0.74485,9.80971618534,T_S
2017-03-19 10:32:21.642,-0.26106,-9.65911,-0.53648,9.67751874739,T_S
2017-03-19 10:32:21.719,-0.27303,-10.15488,-0.32093,10.1636179218,T_S
2017-03-19 10:32:21.731,-0.30177,-10.20518,-0.80712,10.2414943568,T_S
2017-03-19 10:32:21.794,-0.37602,-10.07106,-0.6754,10.1006834286,T_S
2017-03-19 10:32:21.794,-0.37602,-10.07106,-0.6754,10.1006834286,T_S
2017-03-19 10:32:21.888,-0.26824,-9.37171,-0.64666,9.39782262959,T_S
2017-03-19 10:32:21.954,-0.26345,-9.81479,-0.3377,9.8241310016,T_S
2017-03-19 10:32:21.954,-0.17484,-9.21843,-0.55085,9.2365283745,T_S
2017-03-19 10:32:22.060,-0.06227,-9.44835,-0.37362,9.45593925424,T_S
2017-03-19 10:32:22.112,-0.36165,-9.70462,-0.60594,9.73024169024,T_S
2017-03-19 10:32:22.112,-0.21076,-10.01837,-0.38799,10.0280952067,T_S
2017-03-19 10:32:22.202,-0.0479,-9.92736,-0.30177,9.93206102038,T_S
2017-03-19 10:32:22.202,-0.0479,-9.92736,-0.30177,9.93206102038,T_S
2017-03-19 10:32:22.275,-0.1461,-10.1453,-0.26345,10.1497715838,T_S
2017-03-19 10:32:22.357,-0.06467,-9.87227,-0.32333,9.87777502531,T_S
2017-03-19 10:32:22.375,-0.31614,-9.49146,-0.0958,9.49720669835,T_S
2017-03-19 10:32:22.430,-0.36165,-9.68546,-0.20358,9.69434737105,T_S
2017-03-19 10:32:22.514,-0.46703,-10.12375,-0.27064,10.1381298617,T_S
2017-03-19 10:32:22.523,-0.22274,-9.78366,-0.06946,9.78644168198,T_S
2017-03-19 10:32:22.592,-0.867,-10.13812,-0.2898,10.1792509633,T_S
2017-03-19 10:32:22.668,-0.84544,-9.51062,-0.40715,9.55680033801,T_S
2017-03-19 10:32:22.681,-0.70893,-9.41482,-0.1916,9.4434171748,T_S
2017-03-19 10:32:22.747,-1.32205,-9.45314,-0.84784,9.58271906756,T_S
2017-03-19 10:32:22.747,-1.32205,-9.45314,-0.84784,9.58271906756,T_S
2017-03-19 10:32:22.840,-0.80712,-9.83156,-0.48619,9.87660849908,T_S
2017-03-19 10:32:22.912,-0.84305,-9.7142,-0.36165,9.75741798146,T_S
2017-03-19 10:32:22.912,-0.84305,-9.7142,-0.36165,9.75741798146,T_S
2017-03-19 10:32:22.997,-0.53409,-9.50583,-0.03593,9.52089003623,T_S
2017-03-19 10:32:23.064,-0.36404,-9.84114,-0.58199,9.86505316667,T_S
2017-03-19 10:32:23.064,-0.17723,-10.34888,-0.20597,10.3524466368,T_S
2017-03-19 10:32:23.161,-0.38799,-9.95849,-0.68977,9.989886985,T_S
2017-03-19 10:32:23.161,-0.12694,-9.76449,0.03353,9.76537264955,T_S
2017-03-19 10:32:23.223,-0.35207,-9.45554,-0.69695,9.4877251899,T_S
2017-03-19 10:32:23.308,-0.26106,-9.77168,-0.53888,9.79000888664,T_S
2017-03-19 10:32:23.319,-0.39039,-9.89383,-0.92448,9.94459349051,T_S
2017-03-19 10:32:23.389,-0.36883,-9.46512,-0.41673,9.48146592443,T_S
2017-03-19 10:32:23.461,-1.06578,-9.93933,-0.5293,10.0103110015,T_S
2017-03-19 10:32:23.470,-0.99393,-10.06387,-0.23711,10.115611567,T_S
2017-03-19 10:32:23.540,-0.89095,-9.17292,-0.03832,9.21616632073,T_S
2017-03-19 10:32:23.540,-0.89095,-9.17292,-0.03832,9.21616632073,T_S
2017-03-19 10:32:23.635,-0.87897,-10.36565,-0.36883,10.4093863293,T_S
2017-03-19 10:32:23.699,-1.24302,-9.82198,-0.67061,9.92300899994,T_S
2017-03-19 10:32:23.699,-0.69695,-9.16335,-0.05748,9.18999599975,T_S
2017-03-19 10:32:23.795,-1.12805,-10.49737,-0.30177,10.5621181044,T_S
2017-03-19 10:32:23.858,-0.88376,-9.36213,-0.74246,9.43301419092,T_S
2017-03-19 10:32:23.858,-0.73048,-9.87946,-0.4814,9.91811861605,T_S
2017-03-19 10:32:23.949,-0.7712,-10.02555,-0.68258,10.0783092679,T_S
2017-03-19 10:32:24.017,-0.72569,-9.82198,-0.80712,9.88176906181,T_S
2017-03-19 10:32:24.017,-0.61792,-9.94891,-0.55085,9.98328958996,T_S
2017-03-19 10:32:24.116,-0.90292,-9.45793,-0.89334,9.54283819243,T_S
2017-03-19 10:32:24.116,-0.90292,-9.45793,-0.89334,9.54283819243,T_S
2017-03-19 10:32:24.184,-0.54367,-9.40524,-0.63947,9.44261819663,T_S
2017-03-19 10:32:24.255,-0.79275,-9.58487,-1.01549,9.67106020142,T_S
2017-03-19 10:32:24.267,-0.90532,-9.09628,-0.54127,9.15723142405,T_S
2017-03-19 10:32:24.343,-0.75443,-9.4268,-0.2874,9.46130654957,T_S
2017-03-19 10:32:24.417,-1.08494,-9.80042,-0.76401,9.88984520911,T_S
2017-03-19 10:32:24.427,-1.00112,-9.87227,-0.54606,9.93791415393,T_S
2017-03-19 10:32:24.497,-0.92448,-10.08543,-0.51732,10.140916208,T_S
2017-03-19 10:32:24.497,-0.92448,-10.08543,-0.51732,10.140916208,T_S
2017-03-19 10:32:24.591,-0.9604,-9.44356,-0.55804,9.50865933111,T_S
2017-03-19 10:32:24.652,-0.66342,-9.54176,-0.84544,9.60208720996,T_S
2017-03-19 10:32:24.652,-0.66342,-9.54176,-0.84544,9.60208720996,T_S
2017-03-19 10:32:24.742,-0.82868,-10.15488,-0.85502,10.22444901,T_S
2017-03-19 10:32:24.818,-0.71372,-10.06627,-0.18921,10.0933140432,T_S
2017-03-19 10:32:24.818,-0.71372,-10.06627,-0.18921,10.0933140432,T_S
2017-03-19 10:32:24.910,-0.76162,-9.06994,-0.24429,9.10513889142,T_S
2017-03-19 10:32:24.910,-0.76162,-9.06994,-0.24429,9.10513889142,T_S
2017-03-19 10:32:24.971,-1.08973,-9.75492,-0.72569,9.84238800573,T_S
2017-03-19 10:32:25.051,-0.86939,-10.29379,-0.7712,10.3591843779,T_S
2017-03-19 10:32:25.063,-0.63468,-10.23392,-0.61552,10.2720398237,T_S
2017-03-19 10:32:25.128,-1.06578,-9.35016,-0.58678,9.42898137671,T_S
2017-03-19 10:32:25.209,-0.93166,-9.4723,-0.28022,9.52213111094,T_S
2017-03-19 10:32:25.224,-1.01788,-9.76929,-0.67061,9.84504060787,T_S
2017-03-19 10:32:25.290,-0.87418,-9.4723,-0.74725,9.54185728907,T_S
2017-03-19 10:32:25.367,-0.83826,-9.68785,-0.73048,9.75144699419,T_S
2017-03-19 10:32:25.383,-1.00112,-9.84353,-0.6251,9.91403420033,T_S
2017-03-19 10:32:25.452,-0.95082,-9.75731,-0.34728,9.80967688086,T_S
2017-03-19 10:32:25.452,-0.95082,-9.75731,-0.34728,9.80967688086,T_S
2017-03-19 10:32:25.539,-1.0586,-9.53697,-0.56762,9.61231622479,T_S
2017-03-19 10:32:25.608,-1.08494,-9.50583,-0.42631,9.57703706835,T_S
2017-03-19 10:32:25.608,-1.08494,-9.50583,-0.42631,9.57703706835,T_S
2017-03-19 10:32:25.701,-1.06099,-9.37171,-0.37841,9.43916533557,T_S
2017-03-19 10:32:25.766,-1.26457,-9.62798,-0.46703,9.7218955552,T_S
2017-03-19 10:32:25.766,-1.26457,-9.62798,-0.46703,9.7218955552,T_S
2017-03-19 10:32:25.852,-1.22865,-9.56331,-0.38081,9.64942978806,T_S
2017-03-19 10:32:25.852,-1.22865,-9.56331,-0.38081,9.64942978806,T_S
2017-03-19 10:32:25.929,-1.24541,-9.69025,-0.53888,9.78480366614,T_S
2017-03-19 10:32:26.007,-1.28373,-9.35016,-0.46703,9.44942176852,T_S
2017-03-19 10:32:26.018,-1.13763,-9.53697,-0.27303,9.60846211309,T_S
2017-03-19 10:32:26.088,-1.23104,-9.6184,-0.63947,9.7179215845,T_S
2017-03-19 10:32:26.166,-1.07057,-9.79563,-0.48619,9.86594485784,T_S
2017-03-19 10:32:26.187,-1.00591,-10.00639,-0.52211,10.0703671538,T_S
2017-03-19 10:32:26.245,-0.88376,-9.92975,-0.85981,10.0060101957,T_S
2017-03-19 10:32:26.245,-0.88376,-9.92975,-0.85981,10.0060101957,T_S
2017-03-19 10:32:26.329,-1.07057,-9.71659,-0.86939,9.81397372755,T_S
2017-03-19 10:32:26.399,-0.92208,-9.77647,-0.89334,9.86040838621,T_S
2017-03-19 10:32:26.399,-0.92208,-9.77647,-0.89334,9.86040838621,T_S
2017-03-19 10:32:26.496,-0.73527,-10.25308,-0.99633,10.3275817561,T_S
