,X_value,Y_value,Z_value,classification
2017-03-19 10:28:40.868,21.60189,0.32001,-24.56964,P_W
2017-03-19 10:28:40.913,21.60189,0.32001,-23.31964,P_W
2017-03-19 10:28:40.993,19.35189,0.63251,-21.69464,P_W
2017-03-19 10:28:41.025,20.85189,-0.05499,-20.44464,P_W
2017-03-19 10:28:41.067,21.97689,-0.05499,-18.38214,P_W
2017-03-19 10:28:41.105,23.10189,-1.17999,-16.31964,P_W
2017-03-19 10:28:41.201,21.97689,-0.05499,-14.63214,P_W
2017-03-19 10:28:41.225,20.47689,0.63251,-12.94464,P_W
2017-03-19 10:28:41.264,19.72689,-0.05499,-12.94464,P_W
2017-03-19 10:28:41.304,20.47689,-0.42999,-12.94464,P_W
2017-03-19 10:28:41.391,20.10189,0.32001,-17.94464,P_W
2017-03-19 10:28:41.423,19.03939,-0.05499,-18.75714,P_W
2017-03-19 10:28:41.467,19.03939,-0.80499,-18.38214,P_W
2017-03-19 10:28:41.502,19.35189,-1.17999,-18.75714,P_W
2017-03-19 10:28:41.603,21.22689,-2.30499,-18.75714,P_W
2017-03-19 10:28:41.627,21.60189,-2.30499,-15.88214,P_W
2017-03-19 10:28:41.662,24.22689,-1.17999,-14.63214,P_W
2017-03-19 10:28:41.700,25.72689,0.63251,-15.06964,P_W
2017-03-19 10:28:41.780,27.60189,2.88251,-11.31964,P_W
2017-03-19 10:28:41.821,27.22689,3.25751,-10.88214,P_W
2017-03-19 10:28:41.865,26.47689,3.63251,-8.38214,P_W
2017-03-19 10:28:41.906,24.97689,4.38251,-7.56964,P_W
2017-03-19 10:28:41.980,21.22689,2.50751,-5.94464,P_W
2017-03-19 10:28:42.026,19.72689,1.00751,-5.13214,P_W
2017-03-19 10:28:42.060,18.66439,-1.55499,-2.56964,P_W
2017-03-19 10:28:42.101,17.16439,-3.05499,0.30536,P_W
2017-03-19 10:28:42.184,14.16439,-6.05499,11.93036,P_W
2017-03-19 10:28:42.227,16.03939,-7.55499,16.49286,P_W
2017-03-19 10:28:42.265,19.41439,-8.30499,16.05536,P_W
2017-03-19 10:28:42.343,23.10189,-11.24249,14.80536,P_W
2017-03-19 10:28:42.376,24.22689,-11.61749,14.80536,P_W
2017-03-19 10:28:42.420,25.72689,-11.61749,16.93036,P_W
2017-03-19 10:28:42.455,25.72689,-11.99249,16.86786,P_W
2017-03-19 10:28:42.540,-0.20827,2.74971,20.12554,P_W
2017-03-19 10:28:42.575,0.16673,1.62471,21.31304,P_W
2017-03-19 10:28:42.620,3.10423,2.74971,23.00054,P_W
2017-03-19 10:28:42.654,4.60423,3.87471,23.81304,P_W
2017-03-19 10:28:42.733,5.35423,8.68721,28.43804,P_W
2017-03-19 10:28:42.776,4.60423,10.56221,29.62554,P_W
2017-03-19 10:28:42.832,3.10423,11.31221,30.87554,P_W
2017-03-19 10:28:42.857,2.79173,12.81221,30.87554,P_W
2017-03-19 10:28:42.931,-0.20827,12.43721,27.62554,P_W
2017-03-19 10:28:42.984,-1.33327,11.31221,26.75054,P_W
2017-03-19 10:28:43.010,-1.70827,12.06221,25.12554,P_W
2017-03-19 10:28:43.051,-1.70827,11.68721,24.25054,P_W
2017-03-19 10:28:43.135,-2.83327,9.43721,28.43804,P_W
2017-03-19 10:28:43.170,-2.83327,7.93721,29.62554,P_W
2017-03-19 10:28:43.209,-2.45827,6.49971,30.50054,P_W
2017-03-19 10:28:43.252,0.54173,4.62471,33.81304,P_W
2017-03-19 10:28:43.328,4.22923,1.24971,33.00054,P_W
2017-03-19 10:28:43.385,3.85423,0.49971,33.00054,P_W
2017-03-19 10:28:43.408,4.97923,-0.25029,35.43804,P_W
2017-03-19 10:28:43.454,5.35423,-1.37529,35.06304,P_W
2017-03-19 10:28:43.533,6.47923,1.24971,35.06304,P_W
2017-03-19 10:28:43.567,7.22923,3.49971,32.18804,P_W
2017-03-19 10:28:43.606,5.72923,4.24971,31.31304,P_W
2017-03-19 10:28:43.693,5.72923,6.12471,27.18804,P_W
2017-03-19 10:28:43.736,4.60423,5.37471,25.93804,P_W
2017-03-19 10:28:43.774,3.85423,5.37471,25.50054,P_W
2017-03-19 10:28:43.809,3.47923,6.12471,25.93804,P_W
2017-03-19 10:28:43.885,5.35423,7.24971,24.31304,P_W
2017-03-19 10:28:43.933,5.35423,8.31221,22.62554,P_W
2017-03-19 10:28:43.964,3.47923,7.93721,23.43804,P_W
2017-03-19 10:28:44.003,2.41673,7.93721,25.12554,P_W
2017-03-19 10:28:44.088,0.16673,7.24971,25.12554,P_W
2017-03-19 10:28:44.123,-0.20827,6.12471,24.68804,P_W
2017-03-19 10:28:44.162,-0.58327,7.93721,24.31304,P_W
2017-03-19 10:28:44.215,-2.08327,8.31221,22.25054,P_W
2017-03-19 10:28:44.281,-2.45827,6.49971,21.37554,P_W
2017-03-19 10:28:44.322,-1.70827,5.74971,21.37554,P_W
2017-03-19 10:28:44.368,-1.70827,4.99971,20.56304,P_W
2017-03-19 10:28:44.407,-0.58327,5.74971,20.56304,P_W
2017-03-19 10:28:44.498,0.16673,6.12471,20.56304,P_W
2017-03-19 10:28:44.526,-0.20827,7.24971,20.18804,P_W
2017-03-19 10:28:44.570,-0.95827,9.06221,20.18804,P_W
2017-03-19 10:28:44.610,-1.33327,11.31221,22.25054,P_W
2017-03-19 10:28:44.679,-0.58327,12.06221,24.31304,P_W
2017-03-19 10:28:44.718,0.16673,11.68721,22.62554,P_W
2017-03-19 10:28:44.762,-0.20827,10.18721,24.68804,P_W
2017-03-19 10:28:44.805,-0.58327,9.06221,23.06304,P_W
2017-03-19 10:28:44.883,0.91673,8.31221,25.12554,P_W
2017-03-19 10:28:44.919,2.04173,9.06221,23.87554,P_W
2017-03-19 10:28:44.958,1.29173,8.31221,23.43804,P_W
2017-03-19 10:28:45.036,1.29173,7.24971,23.93804,P_W
2017-03-19 10:28:45.077,2.04173,6.12471,23.06304,P_W
2017-03-19 10:28:45.119,2.79173,6.49971,23.06304,P_W
2017-03-19 10:28:45.155,2.04173,6.12471,21.81304,P_W
2017-03-19 10:28:45.241,2.41673,7.24971,21.00054,P_W
2017-03-19 10:28:45.282,2.79173,8.31221,22.25054,P_W
2017-03-19 10:28:45.320,1.29173,9.43721,21.43804,P_W
2017-03-19 10:28:45.354,1.29173,10.18721,22.25054,P_W
2017-03-19 10:28:45.437,1.29173,10.93721,23.50054,P_W
2017-03-19 10:28:45.472,3.54173,12.06221,24.31304,P_W
2017-03-19 10:28:45.512,4.60423,12.43721,23.50054,P_W
2017-03-19 10:28:45.582,4.60423,12.43721,23.93804,P_W
2017-03-19 10:28:45.629,3.16673,12.06221,23.87554,P_W
2017-03-19 10:28:45.671,1.66673,13.18721,22.62554,P_W
2017-03-19 10:28:45.712,3.54173,13.18721,22.25054,P_W
2017-03-19 10:28:45.751,2.41673,12.43721,22.68804,P_W
2017-03-19 10:28:45.840,2.04173,10.56221,21.81304,P_W
2017-03-19 10:28:45.869,2.04173,11.68721,21.00054,P_W
2017-03-19 10:28:45.911,1.66673,11.68721,20.62554,P_W
2017-03-19 10:28:45.956,1.29173,10.93721,21.43804,P_W
2017-03-19 10:28:46.029,0.91673,9.43721,21.00054,P_W
2017-03-19 10:28:46.068,0.54173,9.81221,21.81304,P_W
2017-03-19 10:28:46.113,0.91673,8.68721,20.56304,P_W
2017-03-19 10:28:46.148,0.54173,9.06221,17.68804,P_W
2017-03-19 10:28:46.233,0.16673,9.43721,18.12554,P_W
2017-03-19 10:28:46.267,-0.20827,10.56221,18.50054,P_W
2017-03-19 10:28:46.308,-0.95827,12.43721,19.75054,P_W
2017-03-19 10:28:46.386,-0.58327,14.31221,18.93804,P_W
2017-03-19 10:28:46.432,-1.33327,15.06221,16.87554,P_W
2017-03-19 10:28:46.476,-0.58327,16.18721,16.43804,P_W
2017-03-19 10:28:46.511,-0.95827,16.56221,16.87554,P_W
2017-03-19 10:28:46.585,-1.33327,16.56221,16.06304,P_W
2017-03-19 10:28:46.640,-1.33327,16.56221,17.68804,P_W
2017-03-19 10:28:46.663,-2.08327,17.68721,18.93804,P_W
2017-03-19 10:28:46.705,-3.20827,19.12471,19.37554,P_W
2017-03-19 10:28:46.784,-0.95827,20.99971,18.93804,P_W
2017-03-19 10:28:46.826,-2.08327,21.74971,19.31304,P_W
2017-03-19 10:28:46.862,-2.45827,20.62471,19.75054,P_W
2017-03-19 10:28:46.904,-3.20827,21.37471,20.62554,P_W
2017-03-19 10:28:46.981,-3.95827,19.49971,21.00054,P_W
2017-03-19 10:28:47.035,-2.83327,19.49971,22.25054,P_W
2017-03-19 10:28:47.060,-0.95827,19.12471,21.43804,P_W
2017-03-19 10:28:47.100,-0.20827,19.87471,20.18804,P_W
2017-03-19 10:28:47.183,1.29173,18.74971,18.93804,P_W
2017-03-19 10:28:47.224,2.79173,19.12471,21.00054,P_W
2017-03-19 10:28:47.260,1.66673,18.06221,21.81304,P_W
2017-03-19 10:28:47.300,1.66673,16.93721,22.68804,P_W
2017-03-19 10:28:47.379,2.79173,16.18721,22.25054,P_W
2017-03-19 10:28:47.428,3.16673,17.31221,20.18804,P_W
2017-03-19 10:28:47.462,2.41673,17.31221,18.93804,P_W
2017-03-19 10:28:47.501,0.16673,17.31221,19.37554,P_W
2017-03-19 10:28:47.578,-0.20827,18.06221,21.81304,P_W
2017-03-19 10:28:47.616,0.16673,18.37471,21.81304,P_W
2017-03-19 10:28:47.659,-2.08327,17.68721,22.68804,P_W
2017-03-19 10:28:47.735,-2.45827,17.31221,22.68804,P_W
2017-03-19 10:28:47.775,-4.33327,18.37471,23.06304,P_W
2017-03-19 10:28:47.831,-3.58327,18.06221,23.06304,P_W
2017-03-19 10:28:47.857,-4.70827,18.06221,22.68804,P_W
2017-03-19 10:28:47.933,-3.95827,18.37471,21.00054,P_W
2017-03-19 10:28:47.981,-4.70827,18.06221,21.43804,P_W
2017-03-19 10:28:48.014,-4.70827,18.37471,21.00054,P_W
2017-03-19 10:28:48.053,-7.64577,17.31221,20.18804,P_W
2017-03-19 10:28:48.132,-6.52077,17.68721,19.75054,P_W
2017-03-19 10:28:48.172,-6.52077,16.56221,20.18804,P_W
2017-03-19 10:28:48.212,-4.70827,17.31221,21.81304,P_W
2017-03-19 10:28:48.251,-5.83327,16.56221,21.81304,P_W
2017-03-19 10:28:48.330,-0.20827,16.93721,23.06304,P_W
2017-03-19 10:28:48.377,-1.33327,17.68721,24.31304,P_W
2017-03-19 10:28:48.410,-1.33327,17.31221,23.06304,P_W
2017-03-19 10:28:48.449,-0.95827,18.74971,23.43804,P_W
2017-03-19 10:28:48.529,-1.33327,17.31221,19.75054,P_W
2017-03-19 10:28:48.569,-3.58327,16.18721,22.25054,P_W
2017-03-19 10:28:48.608,-3.95827,16.18721,20.18804,P_W
2017-03-19 10:28:48.656,-3.95827,15.43721,21.00054,P_W
2017-03-19 10:28:48.728,-3.95827,15.06221,22.68804,P_W
2017-03-19 10:28:48.768,-4.33327,13.93721,23.50054,P_W
2017-03-19 10:28:48.811,-5.08327,15.06221,24.31304,P_W
2017-03-19 10:28:48.847,-3.58327,15.06221,23.06304,P_W
2017-03-19 10:28:48.932,-3.20827,13.56221,25.18804,P_W
2017-03-19 10:28:48.965,-3.20827,13.56221,24.75054,P_W
2017-03-19 10:28:49.005,-3.20827,13.56221,24.68804,P_W
2017-03-19 10:28:49.085,-1.70827,13.18721,25.56304,P_W
2017-03-19 10:28:49.124,-0.95827,13.56221,27.18804,P_W
2017-03-19 10:28:49.164,-0.20827,13.18721,27.62554,P_W
2017-03-19 10:28:49.204,0.91673,13.56221,28.06304,P_W
2017-03-19 10:28:49.287,-1.70827,12.06221,26.00054,P_W
2017-03-19 10:28:49.325,-3.20827,11.31221,25.12554,P_W
2017-03-19 10:28:49.363,-3.95827,10.56221,25.18804,P_W
2017-03-19 10:28:49.404,-5.83327,8.68721,25.56304,P_W
2017-03-19 10:28:49.482,-8.02077,6.87471,27.62554,P_W
2017-03-19 10:28:49.522,-6.89577,7.62471,29.31304,P_W
2017-03-19 10:28:49.562,-6.20827,7.93721,29.31304,P_W
2017-03-19 10:28:49.602,-6.52077,9.06221,28.50054,P_W
2017-03-19 10:28:49.684,-5.83327,9.06221,25.12554,P_W
2017-03-19 10:28:49.722,-4.33327,7.93721,23.06304,P_W
2017-03-19 10:28:49.761,-6.20827,7.24971,21.00054,P_W
2017-03-19 10:28:49.800,-3.95827,8.31221,19.75054,P_W
2017-03-19 10:28:49.887,-1.33327,9.81221,19.75054,P_W
2017-03-19 10:28:49.919,-1.33327,11.68721,17.68804,P_W
2017-03-19 10:28:49.958,-1.70827,10.56221,16.43804,P_W
2017-03-19 10:28:50.001,-2.45827,9.06221,16.87554,P_W
2017-03-19 10:28:50.080,-4.70827,9.06221,18.93804,P_W
2017-03-19 10:28:50.123,-3.95827,8.68721,23.06304,P_W
2017-03-19 10:28:50.163,-3.20827,9.43721,23.87554,P_W
2017-03-19 10:28:50.197,-1.70827,9.81221,24.75054,P_W
2017-03-19 10:28:50.281,3.54173,12.81221,21.00054,P_W
2017-03-19 10:28:50.316,6.10423,12.43721,14.81304,P_W
2017-03-19 10:28:50.357,6.47923,10.18721,10.62554,P_W
2017-03-19 10:28:50.439,6.85423,5.37471,1.93804,P_W
2017-03-19 10:28:50.475,5.35423,1.62471,1.93804,P_W
2017-03-19 10:28:50.515,3.85423,-2.43779,1.50054,P_W
2017-03-19 10:28:50.563,2.79173,-5.06279,1.93804,P_W
2017-03-19 10:28:50.635,0.54173,-11.81279,5.25054,P_W
2017-03-19 10:28:50.676,-0.58327,-15.87529,6.87554,P_W
2017-03-19 10:28:50.714,0.91673,-18.12529,11.06304,P_W
2017-03-19 10:28:50.754,-0.95827,-21.50029,12.68804,P_W
2017-03-19 10:28:50.837,-2.83327,-27.43779,19.81304,P_W
2017-03-19 10:28:50.872,-5.08327,-30.43779,17.25054,P_W
2017-03-19 10:28:50.913,-6.89577,-33.37529,16.06304,P_W
2017-03-19 10:28:50.958,-6.89577,-33.75029,15.25054,P_W
2017-03-19 10:28:51.028,-2.83327,-30.43779,15.18804,P_W
2017-03-19 10:28:51.077,-3.20827,-28.93779,17.31304,P_W
2017-03-19 10:28:51.117,-4.70827,-25.93779,19.37554,P_W
2017-03-19 10:28:51.157,-6.89577,-24.81279,21.00054,P_W
2017-03-19 10:28:51.234,-8.39577,-19.25029,21.43804,P_W
2017-03-19 10:28:51.270,-7.27077,-15.50029,21.87554,P_W
2017-03-19 10:28:51.309,-7.27077,-14.00029,22.25054,P_W
2017-03-19 10:28:51.349,-6.20827,-12.87529,21.87554,P_W
2017-03-19 10:28:51.428,-6.20827,-12.18779,21.87554,P_W
2017-03-19 10:28:51.469,-5.08327,-12.18779,21.87554,P_W
2017-03-19 10:28:51.518,-3.20827,-12.87529,18.93804,P_W
2017-03-19 10:28:51.548,-2.83327,-15.12529,18.12554,P_W
2017-03-19 10:28:51.627,-0.58327,-15.12529,16.87554,P_W
2017-03-19 10:28:51.667,-0.95827,-16.25029,16.87554,P_W
2017-03-19 10:28:51.711,-0.95827,-17.75029,16.06304,P_W
2017-03-19 10:28:51.797,0.16673,-18.50029,14.81304,P_W
2017-03-19 10:28:51.826,0.54173,-18.87529,14.00054,P_W
2017-03-19 10:28:51.866,0.91673,-19.25029,11.50054,P_W
2017-03-19 10:28:51.910,1.66673,-19.25029,12.31304,P_W
2017-03-19 10:28:51.985,2.04173,-20.37529,15.62554,P_W
2017-03-19 10:28:52.029,0.91673,-21.12529,15.62554,P_W
2017-03-19 10:28:52.079,0.91673,-20.75029,16.87554,P_W
2017-03-19 10:28:52.104,-0.58327,-21.12529,17.31304,P_W
2017-03-19 10:28:52.182,-3.58327,-21.12529,17.75054,P_W
2017-03-19 10:28:52.231,-5.08327,-20.00029,17.31304,P_W
2017-03-19 10:28:52.263,-5.83327,-20.00029,17.31304,P_W
2017-03-19 10:28:52.302,-6.14577,-20.00029,15.62554,P_W
2017-03-19 10:28:52.385,-6.52077,-23.31279,14.00054,P_W
2017-03-19 10:28:52.425,-8.02077,-24.06279,14.43804,P_W
2017-03-19 10:28:52.464,-8.02077,-24.06279,13.56304,P_W
2017-03-19 10:28:52.506,-9.14577,-23.31279,14.00054,P_W
2017-03-19 10:28:52.579,-14.39577,-22.25029,15.68804,P_W
2017-03-19 10:28:52.623,-17.33327,-21.12529,17.75054,P_W
2017-03-19 10:28:52.658,-20.33327,-21.87529,19.81304,P_W
2017-03-19 10:28:52.704,-21.08327,-21.87529,17.75054,P_W
2017-03-19 10:28:52.778,-22.20827,-20.75029,16.06304,P_W
2017-03-19 10:28:52.817,-22.58327,-20.37529,14.81304,P_W
2017-03-19 10:28:52.857,-22.20827,-18.50029,11.93804,P_W
2017-03-19 10:28:52.906,-21.08327,-18.12529,9.43804,P_W
2017-03-19 10:28:52.981,-19.58327,-15.50029,9.87554,P_W
2017-03-19 10:28:53.022,-18.83327,-13.62529,10.25054,P_W
2017-03-19 10:28:53.057,-18.45827,-13.25029,10.25054,P_W
2017-03-19 10:28:53.135,-19.95827,-11.43779,10.68804,P_W
2017-03-19 10:28:53.175,-22.20827,-9.18779,11.93804,P_W
2017-03-19 10:28:53.216,-22.20827,-8.06279,9.87554,P_W
2017-03-19 10:28:53.256,-22.58327,-6.93779,9.06304,P_W
2017-03-19 10:28:53.337,-21.08327,-5.43779,6.56304,P_W
2017-03-19 10:28:53.374,-20.33327,-6.56279,3.62554,P_W
2017-03-19 10:28:53.426,-16.58327,-8.81279,3.62554,P_W
2017-03-19 10:28:53.454,-14.77077,-10.68779,4.87554,P_W
2017-03-19 10:28:53.541,-11.77077,-14.00029,7.81304,P_W
2017-03-19 10:28:53.574,-13.64577,-15.12529,7.31304,P_W
2017-03-19 10:28:53.617,-15.89577,-14.75029,6.12554,P_W
2017-03-19 10:28:53.658,-18.83327,-15.50029,4.06304,P_W
2017-03-19 10:28:53.731,-18.08327,-14.37529,-9.62446,P_W
2017-03-19 10:28:53.774,-14.39577,-15.12529,-15.06196,P_W
2017-03-19 10:28:53.822,-11.77077,-16.25029,-18.81196,P_W
2017-03-19 10:28:53.858,-10.27077,-15.87529,-23.74946,P_W
2017-03-19 10:28:53.936,-4.70827,-15.50029,-31.62446,P_W
2017-03-19 10:28:53.975,-1.70827,-13.25029,-35.37446,P_W
2017-03-19 10:28:54.016,1.29173,-12.93779,-38.68696,P_W
2017-03-19 10:28:54.048,4.29173,-11.43779,-39.56196,P_W
2017-03-19 10:28:54.128,8.35423,-11.06279,-37.43696,P_W
2017-03-19 10:28:54.171,5.72923,-9.93779,-32.49946,P_W
2017-03-19 10:28:54.221,3.16673,-11.81279,-29.18696,P_W
2017-03-19 10:28:54.256,0.54173,-11.43779,-23.31196,P_W
2017-03-19 10:28:54.328,-5.08327,-8.43779,-12.12446,P_W
2017-03-19 10:28:54.374,-6.89577,-8.43779,-8.81196,P_W
2017-03-19 10:28:54.413,-9.52077,-9.56279,-4.62446,P_W
2017-03-19 10:28:54.488,-11.77077,-13.25029,1.18804,P_W
2017-03-19 10:28:54.525,-14.02077,-15.50029,5.75054,P_W
2017-03-19 10:28:54.565,-16.95827,-16.25029,7.00054,P_W
2017-03-19 10:28:54.615,-17.70827,-15.50029,10.31304,P_W
2017-03-19 10:28:54.686,-20.70827,-15.50029,14.06304,P_W
2017-03-19 10:28:54.730,-21.45827,-14.37529,14.43804,P_W
2017-03-19 10:28:54.766,-22.20827,-14.75029,16.12554,P_W
2017-03-19 10:28:54.807,-21.83327,-14.75029,16.12554,P_W
2017-03-19 10:28:54.891,-22.20827,-16.25029,18.18804,P_W
2017-03-19 10:28:54.926,-19.95827,-17.37529,16.93804,P_W
2017-03-19 10:28:54.967,-19.20827,-18.12529,16.56304,P_W
2017-03-19 10:28:55.007,-19.58327,-19.25029,16.93804,P_W
2017-03-19 10:28:55.080,-19.20827,-22.25029,16.12554,P_W
2017-03-19 10:28:55.121,-19.20827,-22.25029,15.68804,P_W
2017-03-19 10:28:55.165,-19.20827,-22.62529,14.43804,P_W
2017-03-19 10:28:55.201,-19.20827,-22.25029,13.25054,P_W
2017-03-19 10:28:55.293,-19.58327,-20.37529,11.12554,P_W
2017-03-19 10:28:55.327,-18.08327,-19.62529,12.00054,P_W
2017-03-19 10:28:55.360,-18.08327,-17.75029,11.12554,P_W
2017-03-19 10:28:55.399,-17.33327,-17.00029,10.31304,P_W
2017-03-19 10:28:55.484,-18.83327,-15.12529,9.06304,P_W
2017-03-19 10:28:55.518,-19.95827,-16.62529,9.93804,P_W
2017-03-19 10:28:55.573,-20.33327,-17.75029,11.62554,P_W
2017-03-19 10:28:55.597,-21.83327,-18.50029,11.18804,P_W
2017-03-19 10:28:55.678,-21.45827,-20.00029,11.56304,P_W
2017-03-19 10:28:55.719,-21.45827,-20.00029,12.43804,P_W
2017-03-19 10:28:55.757,-22.95827,-20.00029,12.81304,P_W
2017-03-19 10:28:55.842,-23.70827,-19.25029,11.18804,P_W
2017-03-19 10:28:55.882,-24.08327,-20.37529,9.93804,P_W
2017-03-19 10:28:55.915,-25.20827,-21.50029,8.25054,P_W
2017-03-19 10:28:55.955,-24.83327,-21.87529,7.43804,P_W
2017-03-19 10:28:56.034,-23.33327,-25.56279,4.93804,P_W
2017-03-19 10:28:56.077,-21.08327,-26.31279,4.12554,P_W
2017-03-19 10:28:56.125,-21.08327,-27.06279,4.50054,P_W
2017-03-19 10:28:56.152,-19.58327,-27.06279,4.50054,P_W
2017-03-19 10:28:56.232,-18.45827,-25.18779,6.62554,P_W
2017-03-19 10:28:56.271,-18.83327,-24.81279,4.50054,P_W
2017-03-19 10:28:56.315,-18.45827,-23.75029,3.68804,P_W
2017-03-19 10:28:56.356,-18.08327,-24.06279,3.31304,P_W
2017-03-19 10:28:56.432,-17.33327,-24.06279,3.31304,P_W
2017-03-19 10:28:56.478,-18.08327,-24.06279,4.12554,P_W
2017-03-19 10:28:56.512,-16.20827,-22.62529,4.12554,P_W
2017-03-19 10:28:56.555,-16.58327,-20.00029,3.31304,P_W
2017-03-19 10:28:56.634,-16.95827,-19.62529,2.43804,P_W
2017-03-19 10:28:56.676,-16.95827,-19.25029,1.18804,P_W
2017-03-19 10:28:56.715,-15.89577,-20.75029,-0.87446,P_W
2017-03-19 10:28:56.750,-15.52077,-20.75029,-0.87446,P_W
2017-03-19 10:28:56.832,-15.52077,-23.37529,-2.12446,P_W
2017-03-19 10:28:56.868,-16.20827,-26.31279,-0.87446,P_W
2017-03-19 10:28:56.908,-16.58327,-25.93779,-0.43696,P_W
2017-03-19 10:28:56.952,-15.14577,-26.31279,-0.43696,P_W
2017-03-19 10:28:57.027,-17.33327,-26.68779,-1.24946,P_W
2017-03-19 10:28:57.086,-16.95827,-26.31279,-0.06196,P_W
2017-03-19 10:28:57.106,-16.58327,-26.31279,-2.49946,P_W
2017-03-19 10:28:57.186,-15.14577,-26.31279,-1.24946,P_W
2017-03-19 10:28:57.233,-13.64577,-25.93779,-2.12446,P_W
2017-03-19 10:28:57.265,-12.89577,-25.93779,-2.12446,P_W
2017-03-19 10:28:57.310,-12.52077,-25.56279,-2.49946,P_W
2017-03-19 10:28:57.388,-12.14577,-24.06279,-3.37446,P_W
2017-03-19 10:28:57.432,-12.52077,-24.81279,-3.74946,P_W
2017-03-19 10:28:57.464,-11.02077,-24.81279,-3.74946,P_W
2017-03-19 10:28:57.505,-11.77077,-25.93779,-3.81196,P_W
2017-03-19 10:28:57.583,-11.02077,-25.56279,-1.68696,P_W
2017-03-19 10:28:57.624,-11.77077,-25.56279,-1.68696,P_W
2017-03-19 10:28:57.661,-12.89577,-25.18779,-1.24946,P_W
2017-03-19 10:28:57.702,-13.27077,-24.06279,-0.87446,P_W
2017-03-19 10:28:57.787,-15.14577,-24.43779,0.37554,P_W
2017-03-19 10:28:57.821,-14.77077,-24.43779,1.25054,P_W
2017-03-19 10:28:57.860,-15.52077,-24.12529,2.06304,P_W
2017-03-19 10:28:57.901,-14.77077,-24.06279,6.18804,P_W
2017-03-19 10:28:57.983,-13.27077,-23.00029,11.62554,P_W
2017-03-19 10:28:58.026,-12.52077,-23.00029,14.93804,P_W
2017-03-19 10:28:58.060,-11.77077,-21.87529,18.68804,P_W
2017-03-19 10:28:58.104,-11.02077,-23.00029,22.00054,P_W
2017-03-19 10:28:58.180,-14.02077,-31.93779,27.43804,P_W
2017-03-19 10:28:58.223,-15.89577,-35.25029,27.43804,P_W
2017-03-19 10:28:58.257,-18.45827,-36.75029,28.25054,P_W
2017-03-19 10:28:58.317,-20.70827,-37.12529,28.68804,P_W
2017-03-19 10:28:58.376,-23.70827,-36.00029,29.50054,P_W
2017-03-19 10:28:58.417,-24.45827,-33.81279,30.31304,P_W
2017-03-19 10:28:58.456,-25.20827,-31.93779,30.75054,P_W
2017-03-19 10:28:58.538,-28.89577,-31.93779,34.06304,P_W
2017-03-19 10:28:58.599,-30.02077,-31.56279,33.25054,P_W
2017-03-19 10:28:58.621,-31.89577,-32.68779,32.81304,P_W
2017-03-19 10:28:58.658,-33.77077,-32.68779,32.87554,P_W
2017-03-19 10:28:58.734,-34.52077,-33.43779,34.93804,P_W
2017-03-19 10:28:58.776,-36.39577,-33.06279,34.50054,P_W
2017-03-19 10:28:58.816,-36.02077,-33.06279,34.06304,P_W
2017-03-19 10:28:58.865,-36.77077,-31.56279,34.50054,P_W
2017-03-19 10:28:58.932,-36.77077,-30.81279,32.81304,P_W
2017-03-19 10:28:58.971,-36.39577,-31.56279,33.25054,P_W
2017-03-19 10:28:59.012,-36.02077,-31.56279,34.93804,P_W
2017-03-19 10:28:59.061,-35.27077,-32.31279,34.06304,P_W
2017-03-19 10:28:59.137,-32.64577,-31.18779,34.93804,P_W
2017-03-19 10:28:59.172,-31.89577,-29.31279,34.06304,P_W
2017-03-19 10:28:59.211,-32.64577,-27.81279,34.93804,P_W
2017-03-19 10:28:59.251,-33.77077,-26.68779,34.12554,P_W
2017-03-19 10:28:59.334,-36.77077,-27.06279,33.25054,P_W
2017-03-19 10:28:59.377,-38.58327,-28.93779,32.00054,P_W
2017-03-19 10:28:59.417,-38.20827,-30.81279,32.00054,P_W
2017-03-19 10:28:59.458,-39.70827,-31.93779,32.00054,P_W
2017-03-19 10:28:59.532,-39.33327,-34.93779,31.18804,P_W
2017-03-19 10:28:59.575,-39.33327,-34.18779,27.43804,P_W
2017-03-19 10:28:59.607,-37.83327,-34.18779,27.87554,P_W
2017-03-19 10:28:59.648,-36.39577,-32.68779,25.37554,P_W
2017-03-19 10:28:59.728,-34.89577,-32.68779,27.06304,P_W
2017-03-19 10:28:59.771,-34.89577,-33.81279,26.62554,P_W
2017-03-19 10:28:59.813,-34.14577,-34.56279,27.00054,P_W
2017-03-19 10:28:59.888,-35.27077,-36.37529,28.25054,P_W
2017-03-19 10:28:59.932,-35.27077,-35.62529,29.12554,P_W
2017-03-19 10:28:59.965,-34.89577,-35.62529,27.81304,P_W
2017-03-19 10:29:00.011,-33.77077,-36.00029,27.81304,P_W
2017-03-19 10:29:00.085,-34.89577,-36.75029,27.87554,P_W
2017-03-19 10:29:00.131,-33.77077,-37.12529,28.68804,P_W
2017-03-19 10:29:00.164,-32.27077,-37.12529,27.81304,P_W
2017-03-19 10:29:00.215,-31.14577,-35.25029,27.43804,P_W
2017-03-19 10:29:00.289,-31.89577,-34.56279,29.12554,P_W
2017-03-19 10:29:00.322,-31.52077,-34.18779,27.06304,P_W
2017-03-19 10:29:00.367,-31.52077,-33.43779,26.62554,P_W
2017-03-19 10:29:00.402,-30.02077,-33.06279,24.56304,P_W
2017-03-19 10:29:00.494,-30.02077,-31.56279,24.93804,P_W
2017-03-19 10:29:00.524,-30.02077,-30.81279,24.50054,P_W
