,X_value,Y_value,Z_value,classification
2017-03-19 10:17:55.086,1.42712,0.62551,0.36854,W
2017-03-19 10:17:55.137,1.93471,1.1347,0.59704,W
2017-03-19 10:17:55.189,2.03911,1.04788,0.63858,W
2017-03-19 10:17:55.235,1.2391,1.18157,0.21248,W
2017-03-19 10:17:55.285,-0.07704,2.8354,-0.14332,W
2017-03-19 10:17:55.332,0.2468,1.01486,0.00635,W
2017-03-19 10:17:55.393,0.06358,0.37836,-0.07195,W
2017-03-19 10:17:55.431,0.20366,0.96639,-0.69672,W
2017-03-19 10:17:55.483,-0.13616,0.25799,0.21195,W
2017-03-19 10:17:55.535,0.35333,0.90407,-0.17901,W
2017-03-19 10:17:55.581,1.30195,0.35972,-0.22428,W
2017-03-19 10:17:55.630,0.68942,0.71765,0.30249,W
2017-03-19 10:17:55.682,0.49767,0.50886,0.30249,W
2017-03-19 10:17:55.735,0.06464,0.31498,0.09583,W
2017-03-19 10:17:55.784,-0.75881,0.37037,0.13152,W
2017-03-19 10:17:55.838,-0.43443,-0.41153,-0.00217,W
2017-03-19 10:17:55.892,-0.49888,-0.53457,0.12939,W
2017-03-19 10:17:55.939,-0.85468,-0.81047,0.29983,W
2017-03-19 10:17:55.991,-2.29918,-1.12472,0.22526,W
2017-03-19 10:17:56.044,-2.35724,-1.57214,-0.23014,W
2017-03-19 10:17:56.092,-1.55935,-1.0933,-0.19818,W
2017-03-19 10:17:56.139,-0.59316,-0.55374,-0.89593,W
2017-03-19 10:17:56.185,0.23295,-0.05041,-0.54599,W
2017-03-19 10:17:56.239,0.94881,0.48223,-0.36809,W
2017-03-19 10:17:56.302,1.59543,1.02232,0.48891,W
2017-03-19 10:17:56.339,2.36189,0.16904,1.32515,W
2017-03-19 10:17:56.384,1.31526,0.84442,0.9816,W
2017-03-19 10:17:56.437,-0.12231,1.72592,0.19863,W
2017-03-19 10:17:56.489,0.31871,-1.31168,-0.84959,W
2017-03-19 10:17:56.533,-1.6531,-0.70661,0.37759,W
2017-03-19 10:17:56.586,1.06493,0.46252,0.08997,W
2017-03-19 10:17:56.633,1.37439,-0.45307,-0.45171,W
2017-03-19 10:17:56.703,1.19329,0.12962,0.06654,W
2017-03-19 10:17:56.731,1.10487,0.48915,0.43565,W
2017-03-19 10:17:56.792,0.91792,0.22017,0.45483,W
2017-03-19 10:17:56.838,0.66066,-0.57931,0.30356,W
2017-03-19 10:17:56.880,0.25533,-0.05254,0.58532,W
2017-03-19 10:17:56.932,0.14187,0.0247,0.58479,W
2017-03-19 10:17:56.980,0.02842,-0.11911,0.51981,W
2017-03-19 10:17:57.031,-0.86906,-0.68956,0.78612,W
2017-03-19 10:17:57.080,-2.86856,-1.07359,-0.54759,W
2017-03-19 10:17:57.146,-2.73487,-0.06692,-1.48289,W
2017-03-19 10:17:57.192,-2.00676,-0.62512,-1.97025,W
2017-03-19 10:17:57.239,-1.05761,-1.88799,-1.41045,W
2017-03-19 10:17:57.288,0.04067,-1.17639,-0.27275,W
2017-03-19 10:17:57.338,1.34296,-0.29009,0.01327,W
2017-03-19 10:17:57.392,3.32222,1.31686,0.1997,W
2017-03-19 10:17:57.436,-2.17081,-2.87176,-0.37928,W
2017-03-19 10:17:57.497,0.08488,-0.14468,-0.33294,W
2017-03-19 10:17:57.541,1.26307,0.78796,-0.25464,W
2017-03-19 10:17:57.585,0.18022,0.39594,0.64071,W
2017-03-19 10:17:57.635,1.33071,1.81807,1.07747,W
2017-03-19 10:17:57.688,1.33923,0.93283,-0.43733,W
2017-03-19 10:17:57.767,1.49849,1.45162,0.4708,W
2017-03-19 10:17:57.793,1.50541,2.18452,0.40103,W
2017-03-19 10:17:57.836,1.22738,1.34349,0.66841,W
2017-03-19 10:17:57.888,0.57917,0.75121,0.42447,W
2017-03-19 10:17:57.938,0.04387,0.43589,0.15868,W
2017-03-19 10:17:57.983,0.01937,0.44281,0.15655,W
2017-03-19 10:17:58.033,-0.33643,0.43056,0.47347,W
2017-03-19 10:17:58.082,-1.40169,0.12856,-0.10444,W
2017-03-19 10:17:58.137,-3.66698,-0.9383,-0.28873,W
2017-03-19 10:17:58.181,-3.69414,0.12962,0.0708,W
2017-03-19 10:17:58.237,-2.24485,-0.24055,-0.56303,W
2017-03-19 10:17:58.281,-1.94711,-1.46721,-1.20805,W
2017-03-19 10:17:58.330,-1.33618,-1.12153,-0.42721,W
2017-03-19 10:17:58.381,-0.03283,0.10672,-0.05171,W
2017-03-19 10:17:58.429,1.68757,0.75813,0.35948,W
2017-03-19 10:17:58.488,3.17095,1.16719,0.70729,W
2017-03-19 10:17:58.544,0.88969,0.47743,0.52034,W
2017-03-19 10:17:58.591,-1.70956,0.80394,-0.28287,W
2017-03-19 10:17:58.637,0.14187,1.14802,-0.03147,W
2017-03-19 10:17:58.687,0.86679,0.1504,0.86975,W
2017-03-19 10:17:58.744,1.04575,1.35947,-0.8203,W
2017-03-19 10:17:58.789,-0.01312,-0.70448,-0.02987,W
2017-03-19 10:17:58.836,0.47424,-0.33004,-0.3127,W
2017-03-19 10:17:58.893,1.10061,-0.13563,0.00848,W
2017-03-19 10:17:58.942,1.16506,-0.14468,0.32007,W
2017-03-19 10:17:58.985,0.58449,-0.12817,0.172,W
2017-03-19 10:17:59.055,-0.68743,0.06997,0.10595,W
2017-03-19 10:17:59.084,-0.87386,0.0966,0.15655,W
2017-03-19 10:17:59.133,-0.61926,-0.84776,-0.40591,W
2017-03-19 10:17:59.187,-1.33725,-0.62565,0.28864,W
2017-03-19 10:17:59.233,-2.14631,-1.49011,0.11767,W
2017-03-19 10:17:59.282,-2.52608,-1.50982,-0.54386,W
2017-03-19 10:17:59.336,-1.521,-0.58304,-0.77129,W
2017-03-19 10:17:59.382,-0.08503,-0.3604,-0.48634,W
2017-03-19 10:17:59.432,0.80553,0.1227,-0.33294,W
2017-03-19 10:17:59.484,1.19542,0.32723,0.10702,W
2017-03-19 10:17:59.536,2.07799,0.55147,0.45056,W
2017-03-19 10:17:59.581,2.78266,0.70007,0.9832,W
2017-03-19 10:17:59.635,1.36586,-0.92073,0.10489,W
2017-03-19 10:17:59.679,-1.08851,2.03485,-0.09698,W
2017-03-19 10:17:59.734,-0.36519,0.42843,0.06281,W
2017-03-19 10:17:59.795,-0.69702,0.53709,-0.55291,W
2017-03-19 10:17:59.840,0.09021,-0.12551,-0.91777,W
2017-03-19 10:17:59.888,0.74535,0.93124,0.3238,W
2017-03-19 10:17:59.937,1.20448,0.55307,0.34138,W
2017-03-19 10:17:59.995,0.9291,0.15359,0.40156,W
2017-03-19 10:18:00.040,-0.03975,0.19567,-0.07514,W
2017-03-19 10:18:00.087,-1.41448,0.57863,-0.23813,W
2017-03-19 10:18:00.140,-0.45361,-0.78384,-0.14545,W
2017-03-19 10:18:00.187,-0.8877,-0.70288,0.02552,W
2017-03-19 10:18:00.241,-2.74393,-0.31779,0.61994,W
2017-03-19 10:18:00.285,-3.38096,-2.14685,-0.10923,W
2017-03-19 10:18:00.338,-2.01848,-0.86054,-1.51059,W
2017-03-19 10:18:00.385,-0.34761,0.06837,-0.43893,W
2017-03-19 10:18:00.438,0.60793,-0.003,-0.10923,W
2017-03-19 10:18:00.484,1.56986,0.12749,0.36641,W
2017-03-19 10:18:00.540,2.59358,0.58449,0.75363,W
2017-03-19 10:18:00.582,3.67482,0.11311,1.15257,W
2017-03-19 10:18:00.641,1.39036,-0.06106,0.12726,W
2017-03-19 10:18:00.684,-1.33245,2.95577,-0.3356,W
2017-03-19 10:18:00.738,1.12778,-1.33405,-0.05277,W
2017-03-19 10:18:00.782,-1.03844,0.17437,-0.93055,W
2017-03-19 10:18:00.838,0.72138,-1.57427,-0.69459,W
2017-03-19 10:18:00.880,0.63616,0.21431,0.1688,W
2017-03-19 10:18:00.933,0.71073,-0.11698,0.26148,W
2017-03-19 10:18:00.980,0.55147,-0.01951,0.19863,W
2017-03-19 10:18:01.035,0.21112,-0.0552,0.03991,W
2017-03-19 10:18:01.089,-0.21712,-0.56706,0.3712,W
2017-03-19 10:18:01.142,-0.65867,-0.70661,0.15389,W
2017-03-19 10:18:01.190,-1.79265,-0.57132,0.55123,W
2017-03-19 10:18:01.238,-3.13754,-2.2049,-0.03093,W
2017-03-19 10:18:01.295,-2.70558,-2.20171,-0.65997,W
2017-03-19 10:18:01.340,-1.23764,0.12004,-0.49273,W
2017-03-19 10:18:01.386,0.12536,0.47371,-0.19179,W
2017-03-19 10:18:01.439,0.91313,-0.11645,0.1688,W
2017-03-19 10:18:01.486,1.38237,0.65001,0.54484,W
2017-03-19 10:18:01.552,2.6511,0.53549,0.75417,W
2017-03-19 10:18:01.591,2.61595,1.09422,0.43246,W
2017-03-19 10:18:01.636,-2.26243,2.57228,-0.29991,W
2017-03-19 10:18:01.687,-0.86533,0.3251,0.28705,W
2017-03-19 10:18:01.735,1.3664,1.87719,-0.94014,W
2017-03-19 10:18:01.783,-0.64695,-0.19901,-1.08448,W
2017-03-19 10:18:01.840,1.01646,1.01699,0.94591,W
2017-03-19 10:18:01.883,1.45801,1.36906,-0.00271,W
2017-03-19 10:18:01.934,1.29769,1.46973,0.64018,W
2017-03-19 10:18:01.981,1.15973,1.6391,0.74671,W
2017-03-19 10:18:02.043,1.66627,1.42978,0.59757,W
2017-03-19 10:18:02.086,0.77251,0.83856,0.8575,W
2017-03-19 10:18:02.131,0.10086,0.10353,0.38026,W
2017-03-19 10:18:02.181,-1.08318,0.13069,-0.03253,W
2017-03-19 10:18:02.232,-3.40972,0.04174,-0.44532,W
2017-03-19 10:18:02.279,-3.56897,1.91234,0.22473,W
2017-03-19 10:18:02.337,-2.82595,0.17969,-0.32441,W
2017-03-19 10:18:02.384,-1.9535,-0.57665,-0.9151,W
2017-03-19 10:18:02.443,-1.08265,-0.44082,-0.21682,W
2017-03-19 10:18:02.488,0.3773,-0.05999,-0.22801,W
2017-03-19 10:18:02.538,2.42314,0.88543,0.19703,W
2017-03-19 10:18:02.604,2.9334,0.95627,0.68759,W
2017-03-19 10:18:02.637,-2.15643,0.53123,-0.49432,W
2017-03-19 10:18:02.690,-0.51273,0.04121,0.00422,W
2017-03-19 10:18:02.738,-0.19155,-0.8632,0.46548,W
2017-03-19 10:18:02.793,0.63616,-0.14788,1.09132,W
2017-03-19 10:18:02.835,1.83937,1.13683,-0.40058,W
2017-03-19 10:18:02.885,1.38291,0.46412,0.18798,W
2017-03-19 10:18:02.938,1.35521,0.59248,0.30249,W
2017-03-19 10:18:02.998,1.515,0.8801,0.06334,W
2017-03-19 10:18:03.036,1.60342,0.98556,0.42926,W
2017-03-19 10:18:03.086,1.38557,0.61592,0.54697,W
2017-03-19 10:18:03.133,-0.00939,0.70061,0.38771,W
2017-03-19 10:18:03.186,-0.65068,0.08275,0.08358,W
2017-03-19 10:18:03.232,-1.65097,-0.23789,0.06068,W
2017-03-19 10:18:03.282,-3.40226,-0.43443,-0.51883,W
2017-03-19 10:18:03.334,-3.85979,0.80021,0.72381,W
2017-03-19 10:18:03.383,-2.26403,0.25426,-0.11562,W
2017-03-19 10:18:03.433,-1.45815,-0.8142,-0.7681,W
2017-03-19 10:18:03.481,-0.69489,-0.44828,-0.22428,W
2017-03-19 10:18:03.531,0.62497,-0.16971,-0.25411,W
2017-03-19 10:18:03.580,1.59703,0.67824,0.05801,W
2017-03-19 10:18:03.636,2.23405,0.88277,0.42287,W
2017-03-19 10:18:03.684,1.34935,0.33202,0.3973,W
2017-03-19 10:18:03.738,0.24041,1.2865,-0.23813,W
2017-03-19 10:18:03.794,0.42044,0.79328,-0.15237,W
2017-03-19 10:18:03.838,-0.24908,-0.4877,-0.24505,W
2017-03-19 10:18:03.888,0.27024,0.08914,-0.0794,W
2017-03-19 10:18:03.937,-0.90901,-0.35614,-0.25517,W
2017-03-19 10:18:03.990,0.91046,0.10512,-0.2589,W
2017-03-19 10:18:04.041,1.09635,0.06092,0.31048,W
2017-03-19 10:18:04.096,0.75493,0.15146,0.59118,W
2017-03-19 10:18:04.150,0.35812,-0.14468,0.15868,W
2017-03-19 10:18:04.192,-0.27198,0.06944,0.29504,W
2017-03-19 10:18:04.237,-0.45148,-0.20806,0.10808,W
2017-03-19 10:18:04.284,-0.41952,-0.4339,-0.01602,W
2017-03-19 10:18:04.334,-0.45201,-0.8355,0.13631,W
2017-03-19 10:18:04.388,-1.34843,-0.91593,0.35629,W
2017-03-19 10:18:04.433,-2.31569,-1.69304,-0.05117,W
2017-03-19 10:18:04.484,-2.30823,-1.98439,-0.63441,W
2017-03-19 10:18:04.535,-1.24989,-1.1961,-0.6115,W
2017-03-19 10:18:04.588,0.06091,-0.99636,-1.10472,W
2017-03-19 10:18:04.632,0.66598,-0.21446,-0.59126,W
2017-03-19 10:18:04.684,1.14908,-0.08716,-0.21789,W
2017-03-19 10:18:04.736,1.82126,0.61006,0.1166,W
2017-03-19 10:18:04.790,2.27879,0.20739,0.87401,W
2017-03-19 10:18:04.832,1.2865,-0.15906,-0.05277,W
2017-03-19 10:18:04.880,-0.95961,2.47214,0.21035,W
2017-03-19 10:18:04.931,-0.01632,1.22951,-0.05703,W
2017-03-19 10:18:04.981,0.47317,0.32084,0.69717,W
2017-03-19 10:18:05.061,0.61112,0.9552,-0.61683,W
2017-03-19 10:18:05.106,-0.4126,0.38049,-0.09485,W
2017-03-19 10:18:05.220,0.47157,0.91579,-0.39792,W
2017-03-19 10:18:05.220,0.75493,0.54401,0.01327,W
2017-03-19 10:18:05.281,0.83749,0.03695,0.13258,W
2017-03-19 10:18:05.378,0.31338,0.19567,0.14164,W
2017-03-19 10:18:05.378,0.31338,0.19567,0.14164,W
2017-03-19 10:18:05.437,0.2468,-0.29808,-0.00697,W
2017-03-19 10:18:05.437,-0.74389,-0.64269,0.22366,W
2017-03-19 10:18:05.548,-0.90954,-0.62884,0.09849,W
2017-03-19 10:18:05.595,-2.35564,-0.55214,0.33978,W
2017-03-19 10:18:05.595,-2.90052,-1.1668,-0.39632,W
2017-03-19 10:18:05.692,-2.29012,-1.05921,-0.53427,W
2017-03-19 10:18:05.755,-0.82752,-0.51007,-0.76117,W
2017-03-19 10:18:05.755,-0.10846,-0.69809,-0.48154,W
2017-03-19 10:18:05.843,1.0873,0.30273,0.31421,W
2017-03-19 10:18:05.843,1.0873,0.30273,0.31421,W
2017-03-19 10:18:05.914,1.80209,0.53336,0.42393,W
2017-03-19 10:18:06.007,2.87215,0.45347,0.49797,W
2017-03-19 10:18:06.007,0.38369,0.23189,-0.22801,W
2017-03-19 10:18:06.074,-0.94256,0.67824,-0.52468,W
2017-03-19 10:18:06.165,2.17759,1.20235,0.01967,W
2017-03-19 10:18:06.165,2.17759,1.20235,0.01967,W
2017-03-19 10:18:06.232,0.04866,0.78796,-0.62322,W
2017-03-19 10:18:06.232,1.25401,0.13921,-0.14439,W
2017-03-19 10:18:06.342,1.60129,1.92193,0.07186,W
2017-03-19 10:18:06.396,1.22312,1.2343,0.72487,W
2017-03-19 10:18:06.396,0.88756,0.36878,0.44524,W
2017-03-19 10:18:06.484,0.76985,0.67078,0.38026,W
2017-03-19 10:18:06.548,0.41831,-0.20007,0.55336,W
2017-03-19 10:18:06.548,0.41831,-0.20007,0.55336,W
2017-03-19 10:18:06.640,-0.58836,-0.19794,0.07932,W
2017-03-19 10:18:06.707,-2.67469,-0.61233,0.15229,W
2017-03-19 10:18:06.707,-3.58389,0.85986,-0.07141,W
2017-03-19 10:18:06.795,-2.6864,0.11098,-0.82829,W
2017-03-19 10:18:06.795,-1.87627,-0.92019,-1.1207,W
2017-03-19 10:18:06.870,-1.63658,-0.82698,-0.94387,W
2017-03-19 10:18:06.956,0.31285,-0.04508,-0.19392,W
2017-03-19 10:18:06.956,0.31285,-0.04508,-0.19392,W
2017-03-19 10:18:07.031,1.80528,-0.06266,-0.09805,W
2017-03-19 10:18:07.122,2.25962,0.38316,-0.13959,W
2017-03-19 10:18:07.122,-1.74737,0.2239,-0.26156,W
2017-03-19 10:18:07.184,-0.98304,0.0247,-0.2882,W
2017-03-19 10:18:07.184,0.13761,0.28302,0.35256,W
2017-03-19 10:18:07.291,-0.76254,0.82844,0.48199,W
2017-03-19 10:18:07.342,1.06013,-0.57931,0.76961,W
2017-03-19 10:18:07.342,1.60608,0.25533,-0.7942,W
2017-03-19 10:18:07.437,1.22685,-0.00673,0.42819,W
2017-03-19 10:18:07.503,1.10008,0.24308,-0.04212,W
2017-03-19 10:18:07.503,0.82258,-0.00087,-0.05224,W
2017-03-19 10:18:07.597,-0.54043,0.02576,0.13365,W
2017-03-19 10:18:07.597,-0.54043,0.02576,0.13365,W
2017-03-19 10:18:07.660,-0.57771,0.03695,-0.09751,W
2017-03-19 10:18:07.766,-0.14415,-0.6901,-0.07248,W
2017-03-19 10:18:07.767,-0.18889,-0.56599,-0.12201,W
2017-03-19 10:18:07.823,-0.34921,-0.80674,0.41008,W
2017-03-19 10:18:07.915,-0.99316,-1.02406,0.58479,W
2017-03-19 10:18:07.915,-2.2587,-1.32659,-0.02721,W
2017-03-19 10:18:07.980,-2.44991,-1.46934,-0.70045,W
2017-03-19 10:18:08.073,-1.33139,-1.04696,-0.28393,W
2017-03-19 10:18:08.073,-0.60914,-0.80781,-0.50764,W
2017-03-19 10:18:08.143,0.29367,-0.9138,-0.45491,W
2017-03-19 10:18:08.143,0.99568,-0.18516,-0.17581,W
2017-03-19 10:18:08.231,1.75895,0.34108,-0.01815,W
2017-03-19 10:18:08.299,2.30383,1.23484,0.39517,W
2017-03-19 10:18:08.299,2.01567,0.47264,0.26148,W
2017-03-19 10:18:08.388,0.89129,1.21939,0.03991,W
2017-03-19 10:18:08.457,0.4753,2.48279,-0.11243,W
2017-03-19 10:18:08.457,0.10619,0.83217,0.08997,W
2017-03-19 10:18:08.544,0.13335,0.52004,0.23272,W
2017-03-19 10:18:08.544,0.61379,1.59649,-0.64399,W
2017-03-19 10:18:08.616,0.42577,0.0231,-0.17634,W
2017-03-19 10:18:08.709,-0.73271,1.5411,0.02659,W
2017-03-19 10:18:08.709,0.8343,2.07054,-0.14225,W
2017-03-19 10:18:08.771,1.36054,1.13257,0.04417,W
2017-03-19 10:18:08.870,0.33096,0.60473,0.43405,W
2017-03-19 10:18:08.870,0.00978,0.13708,0.30569,W
2017-03-19 10:18:08.937,-0.74016,0.07743,0.41381,W
2017-03-19 10:18:08.937,-0.35347,-0.18676,0.2993,W
2017-03-19 10:18:09.021,-0.47704,-0.36732,0.36747,W
2017-03-19 10:18:09.093,-1.81022,-1.60835,-0.29352,W
2017-03-19 10:18:09.093,-1.81022,-1.60835,-0.29352,W
2017-03-19 10:18:09.178,-2.3093,0.36505,-1.07649,W
2017-03-19 10:18:09.255,-2.06429,0.911,-0.58647,W
2017-03-19 10:18:09.255,-1.45815,-0.84243,-0.85172,W
2017-03-19 10:18:09.341,-1.09863,-1.38731,-0.53321,W
2017-03-19 10:18:09.412,0.89289,-0.27731,0.05801,W
2017-03-19 10:18:09.412,0.89289,-0.27731,0.05801,W
2017-03-19 10:18:09.495,2.43273,-0.24109,-0.25624,W
2017-03-19 10:18:09.495,2.38213,0.87265,-0.05437,W
2017-03-19 10:18:09.565,-1.63126,0.56265,-0.19179,W
2017-03-19 10:18:09.663,-0.31566,-0.32737,-0.16889,W
2017-03-19 10:18:09.663,0.02523,0.30912,-0.45118,W
2017-03-19 10:18:09.724,0.76239,0.60047,0.64924,W
2017-03-19 10:18:09.813,1.50808,0.81033,0.20076,W
2017-03-19 10:18:09.813,1.15494,-0.18942,0.00582,W
2017-03-19 10:18:09.885,1.04948,0.17916,0.28864,W
2017-03-19 10:18:09.885,1.14003,0.77038,-0.04532,W
2017-03-19 10:18:09.974,1.1347,0.14933,0.19437,W
2017-03-19 10:18:10.042,0.805,0.11631,0.26734,W
2017-03-19 10:18:10.042,0.805,0.11631,0.26734,W
2017-03-19 10:18:10.138,0.06624,0.59408,0.18744,W
2017-03-19 10:18:10.200,0.02523,0.39701,0.2439,W
2017-03-19 10:18:10.200,-0.33963,0.01085,0.07666,W
2017-03-19 10:18:10.290,-1.76814,-0.4339,-0.09538,W
2017-03-19 10:18:10.365,-3.496,-0.72099,-0.02348,W
2017-03-19 10:18:10.365,-2.52715,0.15466,-0.31323,W
2017-03-19 10:18:10.451,-1.90876,-1.02193,-0.62748,W
2017-03-19 10:18:10.451,-1.60782,-0.66986,-0.89327,W
2017-03-19 10:18:10.525,-0.84243,-0.46106,-0.32921,W
2017-03-19 10:18:10.605,0.59727,0.06145,-0.28021,W
2017-03-19 10:18:10.605,2.00183,0.25533,0.04843,W
2017-03-19 10:18:10.680,2.43113,0.59621,0.45163,W
2017-03-19 10:18:10.767,-0.52125,0.66332,-0.29938,W
2017-03-19 10:18:10.767,-0.52125,0.66332,-0.29938,W
2017-03-19 10:18:10.838,-0.56173,1.05214,0.09423,W
2017-03-19 10:18:10.838,-0.56173,1.05214,0.09423,W
2017-03-19 10:18:10.928,0.65959,-0.99529,1.09771,W
2017-03-19 10:18:10.994,1.39249,0.01032,-0.76916,W
2017-03-19 10:18:10.994,0.96905,0.41831,0.32167,W
2017-03-19 10:18:11.086,0.911,0.04334,0.03831,W
2017-03-19 10:18:11.153,0.53815,-0.49941,-0.0549,W
2017-03-19 10:18:11.153,-0.11752,-0.06638,-0.03733,W
2017-03-19 10:18:11.247,-0.55321,0.20952,0.04683,W
2017-03-19 10:18:11.247,-0.8664,-0.00087,0.12886,W
2017-03-19 10:18:11.312,-0.47491,-1.21634,0.01647,W
2017-03-19 10:18:11.408,-0.86107,-1.1652,0.1214,W
2017-03-19 10:18:11.408,-1.43685,-0.52178,0.77174,W
2017-03-19 10:18:11.470,-2.37907,-0.78704,-0.07248,W
2017-03-19 10:18:11.560,-1.91622,-1.48265,-0.00697,W
2017-03-19 10:18:11.560,-0.14734,-0.28636,-0.42508,W
2017-03-19 10:18:11.633,0.73469,-0.46905,-0.62535,W
2017-03-19 10:18:11.732,1.3142,0.15785,-0.30737,W
2017-03-19 10:18:11.732,2.0471,0.60473,0.02979,W
2017-03-19 10:18:11.791,0.96532,0.02523,-0.11349,W
2017-03-19 10:18:11.791,0.96532,0.02523,-0.11349,W
2017-03-19 10:18:11.883,-0.69702,2.14244,0.26521,W
2017-03-19 10:18:11.955,-0.00087,1.19542,-0.01922,W
2017-03-19 10:18:11.955,0.27823,0.01191,0.25136,W
2017-03-19 10:18:12.039,0.3022,2.26228,-0.19285,W
2017-03-19 10:18:12.106,0.05772,0.72031,-0.46982,W
2017-03-19 10:18:12.106,0.05772,0.72031,-0.46982,W
2017-03-19 10:18:12.202,0.38103,0.94029,0.11128,W
2017-03-19 10:18:12.202,0.8604,0.70274,0.2732,W
2017-03-19 10:18:12.268,0.78742,-0.01419,0.34457,W
2017-03-19 10:18:12.360,0.79541,-0.2299,0.30462,W
2017-03-19 10:18:12.360,0.14081,0.12749,0.59491,W
2017-03-19 10:18:12.427,-0.47704,-0.67572,0.62101,W
2017-03-19 10:18:12.520,-1.10395,-1.74151,0.83992,W
2017-03-19 10:18:12.520,-2.74819,-1.04803,-0.79952,W
2017-03-19 10:18:12.587,-2.10796,0.29794,-0.70525,W
2017-03-19 10:18:12.587,-2.10796,0.29794,-0.70525,W
2017-03-19 10:18:12.684,-0.84083,-0.89463,-1.95214,W
2017-03-19 10:18:12.741,-0.64642,-0.74922,-0.51989,W
2017-03-19 10:18:12.741,0.5307,-0.74922,-0.17475,W
2017-03-19 10:18:12.838,1.79303,-0.22351,-0.0091,W
2017-03-19 10:18:12.902,-1.2712,0.74695,-0.57049,W
2017-03-19 10:18:12.902,-1.2712,0.74695,-0.57049,W
2017-03-19 10:18:12.990,0.12163,0.49501,-0.26103,W
2017-03-19 10:18:13.062,0.26278,0.53549,-0.37288,W
2017-03-19 10:18:13.062,0.51738,1.04948,0.59757,W
2017-03-19 10:18:13.147,1.5949,1.68757,0.49957,W
2017-03-19 10:18:13.147,1.55655,-0.06053,-0.00697,W
2017-03-19 10:18:13.217,1.44203,0.79169,0.38558,W
2017-03-19 10:18:13.309,1.52086,0.84388,0.2194,W
2017-03-19 10:18:13.309,1.27212,0.39967,0.09903,W
2017-03-19 10:18:13.376,1.24975,-0.01312,0.26361,W
2017-03-19 10:18:13.466,0.94508,0.10193,0.22473,W
2017-03-19 10:18:13.466,0.13761,1.00154,0.20928,W
2017-03-19 10:18:13.535,-1.40542,-0.31353,-0.10124,W
2017-03-19 10:18:13.535,-1.40542,-0.31353,-0.10124,W
2017-03-19 10:18:13.634,-3.30905,-0.30021,0.14377,W
2017-03-19 10:18:13.696,-2.61876,-0.13243,-0.03679,W
2017-03-19 10:18:13.696,-2.61876,-0.13243,-0.03679,W
2017-03-19 10:18:13.787,-1.91409,0.11791,-0.65784,W
2017-03-19 10:18:13.858,-1.31061,-0.60541,-0.22321,W
2017-03-19 10:18:13.858,-0.21339,-0.57771,0.14004,W
2017-03-19 10:18:13.960,1.4921,-0.1303,0.10489,W
2017-03-19 10:18:13.960,3.50545,-0.50154,-0.11243,W
2017-03-19 10:18:14.011,-0.58251,-0.39875,0.28545,W
2017-03-19 10:18:14.106,-0.98198,0.52431,-0.24505,W
2017-03-19 10:18:14.106,-0.04721,-0.24748,0.17892,W
2017-03-19 10:18:14.177,-0.01152,1.14003,0.2961,W
2017-03-19 10:18:14.270,1.56454,-0.51859,0.03085,W
2017-03-19 10:18:14.270,1.37172,-0.79502,-0.25837,W
2017-03-19 10:18:14.329,1.09369,0.24201,-0.06343,W
2017-03-19 10:18:14.430,0.96,0.02949,-0.10391,W
2017-03-19 10:18:14.430,0.61432,-0.37638,-0.02348,W
2017-03-19 10:18:14.493,-0.34229,-0.18143,0.08465,W
2017-03-19 10:18:14.493,-0.34229,-0.18143,0.08465,W
2017-03-19 10:18:14.584,-0.38383,0.095,-0.05863,W
2017-03-19 10:18:14.646,-0.16492,-0.81154,-0.19658,W
2017-03-19 10:18:14.646,-0.16492,-0.81154,-0.19658,W
2017-03-19 10:18:14.734,-0.46053,-0.62778,0.22899,W
2017-03-19 10:18:14.813,-2.37375,-1.11194,0.84897,W
2017-03-19 10:18:14.813,-2.37375,-1.11194,0.84897,W
2017-03-19 10:18:14.893,-2.82595,-2.22674,-0.37022,W
2017-03-19 10:18:14.893,-1.46721,-1.46827,-0.73667,W
2017-03-19 10:18:14.971,-0.14202,-0.63417,-1.27144,W
2017-03-19 10:18:15.054,0.86785,0.07902,-0.89486,W
2017-03-19 10:18:15.054,1.66041,0.54401,-0.72229,W
2017-03-19 10:18:15.127,2.36295,0.33735,0.05482,W
2017-03-19 10:18:15.228,2.02846,-0.51433,0.71954,W
2017-03-19 10:18:15.228,0.42417,0.92431,0.62846,W
2017-03-19 10:18:15.282,0.29527,3.25298,0.30356,W
2017-03-19 10:18:15.282,0.91259,1.20022,0.21834,W
2017-03-19 10:18:15.372,0.71818,0.7086,-0.26103,W
2017-03-19 10:18:15.441,0.44974,-0.59955,-0.33773,W
2017-03-19 10:18:15.441,0.63989,0.26598,-0.53853,W
2017-03-19 10:18:15.535,0.30273,0.99995,0.18318,W
2017-03-19 10:18:15.599,1.35574,1.08304,-0.04745,W
2017-03-19 10:18:15.599,0.84761,0.58662,0.4527,W
2017-03-19 10:18:15.689,0.61432,0.12749,0.72061,W
2017-03-19 10:18:15.763,0.62178,0.05506,0.71262,W
2017-03-19 10:18:15.763,0.01564,0.00818,0.68759,W
2017-03-19 10:18:15.846,-0.39129,-0.99796,0.73499,W
2017-03-19 10:18:15.846,-1.16574,-1.01553,1.07907,W
2017-03-19 10:18:15.920,-2.41636,-0.7849,-0.96304,W
2017-03-19 10:18:16.014,-2.5623,0.97971,-0.67595,W
2017-03-19 10:18:16.014,-2.47868,0.69368,-0.51297,W
