source_name,review_date,critic_name,review_detail
indieWire," July 18, 2016",David Ehrlich," For almost 45 minutes, Yeon Sang-ho's new film is on pace to become the best, most urgent zombie movie since 28 Days Later. "
Slant Magazine," July 17, 2016",Ed Gonzalez," When divorced of message-mongering, the film's scare tactics are among the most distinctive that the zombie canon has ever seen."
SciFiNow," May 26, 2016",Katherine McLaughlin," Train To Busan is a viciously entertaining ride for the most part, but it's bookended with a needless introductory sequence and an extremely cheesy ending that borders on comical. Removal of these flaccid parts off would have made it a slicker journey."
Screen International," May 15, 2016",Jason Bechervaise," An entertaining ride, as well as providing political commentary when it overtly references the Korean government's response to the MERS virus alongside commenting on the country's class system."
Variety," May 15, 2016",Maggie Lee," ""Train to Busan"" pulses with relentless locomotive momentum."
Empire Magazine," October 27, 2016",Helen O'Hara, Yeon has come up with a take on zombies that is rooted deep in the genre but still feels innovative.
MovieMail," October 25, 2016",Mike McCahill," [Train to Busan is] uperbly orchestrated by Yeon, who whittles down his ensemble in ways that are generic yet still somehow unpredictable and thoroughly gripping."
Total Film," October 24, 2016",Matt Glasby," More multilayered Stephen King epic than raw Romero, Train to Busan bowls you over with brains, guts and heart."
Time Out," October 22, 2016",Joshua Rothkopf," Less effectively, the movie has some rather obvious social comeuppances in mind and you'll groan at the contrivances. Just wait a few minutes and you'll get to the next action sequence, in which Yeon is more confident."
Hindustan Times," October 21, 2016",Rohan Naahar," Train to Busan is one of the best surprises of the year; a redemption tale that reminds us how close we are to losing our humanity, but also the compassion we are capable of. All aboard."
Cinéfiloz," October 11, 2016",Emmanuel Báez," A film that offers a crude and critical view of man's humanity in moments of despair, talking about selfishness and companionship in adverse situations. [Full review in Spanish]"
Projected Figures," October 7, 2016",Anton Bitel," Here both zombies and train come to symbolise the blind forward momentum of an all-consuming capitalism, unchecked by the brake of any social principle. "
Killer Movie Reviews," September 25, 2016",Andrea Chase," A cracking good time at the movies. Inventive, even daring, and barely a predictable moment in its 118 minutes. "
Starburst," September 2, 2016",Jonathan Anderson, This is the film that World War Z could have been.
Entertainment Weekly," August 24, 2016",Clark Collis," Really, the result is first-class throughout."
South China Morning Post," August 19, 2016",James Marsh," The film's zombies-on-a-train premise delivers plenty of bloody violence and breathless action, punctuated by social commentary, strong characters and a heavy dose of melodrama."
The Sunday Age," August 16, 2016",Craig Mathieson, The train's compartmentalised space and succession of doors create both a fixed space rife with opportunities for tension and a welcome geographic certainty as infection spreads through the carriages.
FILMINK (Australia)," August 9, 2016",Travis Johnson, a view of flesh-eating Armageddon from the first class windows of a speeding train
Bangkok Post," August 4, 2016",Kong Rithdee," With this high-budget blockbuster, Yeon brings in a skilfull staging of sudden, irrepressible savagery of this unnatural disaster."
Arizona Republic," August 4, 2016",Barbara VanDenburgh," It may not be something we've never seen before, but it's something we can benefit from seeing again."
Miami Herald," August 4, 2016",Rene Rodriguez," In the manner of the most enjoyable horror pictures, every time you think things can't get worse, they do. "
The Straits Times (Singapore)," August 3, 2016",Yip Wai Yee," Most memorable of this sad lot is not leading man Gong Yoo's cliched dapper businessman, but his scenestealing daughter, played by a fantastic Kim Soo An, 10, who never goes overboard even when she has to bawl in complete fear."
Cinema Crazed," July 26, 2016",Felix Vasquez Jr.," It's a vicious and blood soaked zombie film with heart, humanity, and rich characterization. "
The Film Stage," July 24, 2016",Michael Snydel," For seasoned fans of George Romero, let alone The Walking Dead, Train to Busan offers very few wrinkles in its elimination of zombies, but it remains mostly engrossing."
Dork Shelf," July 23, 2016",Jason Gorber," Far more than just a series of slaughterings, the film transports its audience through an emotional voyage that provides some deadly fun with emotionally charged drama."
AV Club," December 1, 2016",Charles Bramesco," A zombie movie content not to aspire to any loftier subtextual readings needs little more than a skilled choreographer of action, and there's plenty of evidence that this film had one in Yeon."
Concrete Playground," November 29, 2016",Sarah Ward," An action-packed, zombie-focused dissection of class clashes and today's me-first mindset that its formulaic concept won't quite prepare you for."
El antepenúltimo mohicano," November 10, 2016",José Martín," An honest film, which leaves no room for deception or attempts to innovate the genre, putting all its energy into a frenetic roller coaster of action, full of extreme situations and the right doses of gore. [Full review in Spanish]"
Cinetvymas.cl," November 10, 2016",Felipe Tapia, A film that guarantees good entertainment. It's a different and renewed look at this kind of cinema and a resurrection without a doubt. [Full review in Spanish]
Sacramento News & Review," November 10, 2016",Daniel Barnes," There's nothing original in the content, and the band of survivors contains every zombie-apocalypse movie archetype imaginable, but it's such a fun, fast, tightly crafted genre film that you could care less."
Nerdist," November 4, 2016",Kristy Puchko, Train to Busan is an intense and intimate thrill ride that plays like Snakes on a Plane meets 28 Days Later. 
Film Ireland Magazine," November 3, 2016",James Bartlett," Mixing Snowpiercer with zombies, this fast-paced and surprisingly emotionally effective thriller breathes a bit more life into what's an exhausted horror sub-genre due to effective direction from writer/director Sang-ho Yeon."
CineVue," November 3, 2016",Adam Lowes, Train to Busan is the year's best genre offering by a zombie mile.
Daily Telegraph (UK)," November 2, 2016",Rebecca Hawkes," Characters you can't help but care about? Check. A spot of amped-up social commentary? Double check. Lashings of bloody, bite-y mayhem? Triple check."
Sunday Independent (Ireland)," November 1, 2016",Aine O'Connor," Writer/director Sang-ho Yeon is stronger in the action scenes than in the emotional and social ones but overall delivers a largely exciting, sometimes funny and zombie thriller-drama with some fantastic shots and set pieces."
Observer (UK)," October 30, 2016",Mark Kermode," Moving nimbly from the confrontational animation of The King of Pigs and The Fake to the more mainstream live action of Train to Busan, Yeon retains a sharp graphic sensibility that pays snappy dividends."
Contactmusic.com," October 28, 2016",Rich Cline," This is one of the most breathless action thrillers in recent memory, propelling the audience through its story at the same breakneck speed as the bullet train on which it takes place."
The Sun (UK)," October 28, 2016",Jamie East," A stylish, exciting film that deserves a decent audience."
Radio Times," October 28, 2016",Jeremy Aspinall," Teeth-grindingly terrifying though the film is, it's no out-and-out gorefest."
Salt Lake Tribune," October 27, 2016",Sean P. Means," The scares would mean nothing, though, if Yeon also didn't invest some heart into the characters... That dose of humanity propels Train to Busan beyond the usual meat-grinder horror fare."
Times (UK)," October 27, 2016",Kate Muir," The zombie movie takes the bullet train in Train to Busan, a smart horror that contrasts the hyper-cleanliness and efficiency of South Korean life with bloody, neck-biting chaos."
Scotsman," October 27, 2016",Alistair Harkness," Sang-ho can't quite resist a last-minute lurch towards sentimentality, but for the most part he keeps this moveable feast for the undead on track with relentless and bloody carnage."
Daily Express (UK)," October 27, 2016",Allan Hunter, This high-speed thriller has a brash moral agenda where it takes the threat of oblivion to bring out the best and worst in people.
Guardian," October 27, 2016",Mike McCahill, Yeon keeps us guessing until the nervy closing seconds.
Little White Lies," October 27, 2016",Mike Tsenti," Funny, scary and with its heart in the right place."
