source_name,review_date,critic_name,review_detail
Out Magazine," August 11, 2016",Armond White, Sachs expands his social consciousness beyond the gay ghetto ...a sign of social progress and the ultimate class assimilation. In Little Men this diversion takes the sting out of the first friendships that many gay men experience as first love.
Los Angeles Times," August 10, 2016",Sheri Linden, Beautifully observed ...
San Francisco Chronicle," August 10, 2016",Mick LaSalle," The movie is as interesting as spying on your neighbors during the most interesting 85 minutes of their lives, as well as a sensitive look at what it's like to be 15 years old and have no control over anything."
Cinemalogue.com," August 5, 2016",Todd Jorgenson," The rewards are plentiful, as the film offers a perceptive glimpse into socioeconomic challenges, artistic struggles, family bonds and childhood innocence."
Movie Mezzanine," August 5, 2016",Vikram Murthi," A small film with a big heart, Ira Sachs' Little Men captures in tandem the intimate beauty of young friendship."
National Post," August 5, 2016",Alexander Huls," Little Men offers its greatest quality: its understanding of how kids will be kids, but also how, eventually, they won't be."
Rolling Stone," August 5, 2016",Peter Travers," It's time to realize that Ira Sachs is a modern master. Little Men, with its two boys racing at life with the brick wall of maturity still at a distance, is truly an exhilarating gift."
Common Sense Media," August 5, 2016",S. Jhoanna Robledo," Quiet drama has serious themes, well-drawn young characters."
RogerEbert.com," August 5, 2016",Sheila O'Malley," Little Men is extremely powerful in its own right, with its devotion to its characters' differing perspectives so refreshing in an increasingly black-and-white world."
Guardian," September 22, 2016",Peter Bradshaw, Little Men is composed with scrupulous observational intelligence and care. It is really engaging.
Movie Talk," September 22, 2016",Jason Best," Sachs indicates the boys' easy rapport with joyous travelling shots showing them breezing through the Brooklyn streets on scooter and roller-blades. By contrast, the relationship between the boys' parents is full of awkward friction. "
Little White Lies," September 21, 2016",Trevor Johnston, The film's sheer delicacy exerts a continuing fascination.
Chicago Reader," September 15, 2016",J. R. Jones, Quiet but engrossing.
San Diego Reader," September 9, 2016",Scott Marks," Shoring together small moments from the lives of believable characters, in a manner free of special effects and fluky plotting, and with the same dramatic and visual gusto one would apply to an epic is what independent filmmaking should be all about."
San Diego Union-Tribune," September 8, 2016",Anders Wright," This is an utterly human movie, the sort of character-driven project that's harder and harder to find these days."
Ozus' World Movie Reviews," September 6, 2016",Dennis Schwartz," A remarkable subdued kitchen sink drama, that resounds with touching realistic characters and awkward real-life situations."
Salt Lake Tribune," September 2, 2016",Sean P. Means," It would be hard to find two such coming-of-age movies as charming, warm and smart as Little Men and Morris From America."
"Deseret News, Salt Lake City"," September 2, 2016",Josh Terry, Little Men is the flip side of so many great coming-of-age films that bring their young protagonists into an awakened state via a rocky journey. Sometimes maturity and perspective comes at a cost that doesn't deliver a happy ending.
Mark Reviews Movies," September 2, 2016",Mark Dujsik," We can empathize with these people, because none of us is ever convinced that we might be the childish bad guy or the stubborn holdout or the inattentive neighbor..."
Philadelphia Inquirer," September 2, 2016",Steven Rea," As in the films of the French New Wave's Eric Rohmer, nothing cloying happens here, nothing plainly engineered to elicit emotions. But emotions are elicited - moral and ethical concerns are addressed, examined, defined."
Minneapolis Star Tribune," September 1, 2016",Colin Covert," Sachs is a wonderfully humane filmmaker. There are never out and out saints or demons in his films, but richly detailed, relatable lives offered for us to understand."
Austin Chronicle," September 1, 2016",Kimberley Jones," Nobody's a monster here, and that's the subtle, aching rub of Little Men."
Boston Globe," September 1, 2016",Ty Burr," Sachs doesn't push the tragic aspects of ""Little Men,"" but they're there, looming behind the life-goes-on vibe of the final scenes and waiting for you to work it out on the way home."
Chicago Tribune," September 1, 2016",Michael Phillips," ""Little Men,"" barely 80 minutes without its end credits, feels right in its size and scope, even when you wouldn't mind an extra beat or scene or two for each character."
The Young Folks," August 31, 2016",Gary Shannon, Little Men is fleeting and generously introspective in its one hour and twenty-five minutes.
Blu-ray.com," August 31, 2016",Brian Orndorf," Led by terrific performances and a frightening understanding of passive-aggressive combat, ""Little Men"" is a modest drama with unexpectedly robust emotion."
Newcity," August 29, 2016",Ray Pride," Questions like, ""what is family?"" and ""what is money?"" are dramatized with delicate, elusive craft through the handiwork of craftspeople doing what they do best... lovely and hopeful, but shattering."
Reeling Reviews," August 26, 2016",Laura Clifford," Ira Sachs' latest, like his last, looks at how New York real estate affects a male couple...cinematographer Óscar Durán's overhead shot of the Jardines' neighborhood with Manhattan rising in the distance makes magical use of that elusive hour"
One Guy's Opinion," August 25, 2016",Frank Swietek," Gentle, generous and heartwarming but also clear-eyed and sharply observant."
Times (UK)," October 10, 2016",Kevin Maher, Little Men is a deceptively intimate drama that presents itself as a quirky coming-of-age story.
Cinencuentro," October 4, 2016",Carlos Esquives," ""Little Men"" has an amazing cast. It's one of this year's best films. [Full review in Spanish]"
La Nación (Argentina)," September 29, 2016",Javier Porta Fouz, A modest work of a refulgent human scale that is one of the best movies of 2016. [Full review in Spanish]
Uncut Magazine [UK]," September 29, 2016",Michael Bonner," Barbieri in particular is superb: he has a soulfulness and petulance, like a kind of teen Pacino."
New Statesman," September 27, 2016",Ryan Gilbey, Sachs captures the concentrated joy of youthful larks and loyalty but he is as wise as Fassbinder ever was to the impact of economic and social pressures on our emotional choices.
Irish Independent," September 27, 2016",Paul Whitington, There's a lot more to Ira Sachs' indie drama Little Men than initially meets the eye.
Sunday Independent (Ireland)," September 27, 2016",Hilary A White, Sachs's less-is-more directing style does make for some stunning moments between Jake and Tony where the mood crackles with a low-wattage hum.
Otroscines.com," September 27, 2016",Néstor Burtone, A film of deep human dimensions and Sach's consolidation as one of the most important authors of American cinema. [Full review in Spanish]
Total Film," September 27, 2016",Kevin Harley," Greg Kinnear, Jennifer Ehle and Paulina García nail flawed adulthood, though young leads Theo Taplitz and Michael Barbieri steal the show."
Observer (UK)," September 25, 2016",Wendy Ide," Sachs's preoccupation with real estate may be a trifle bourgeois, but the films that result are finely tooled little gems."
The Arts Desk," September 23, 2016",Tom Birchenough," Little Men may have something of the scale of a novella rather than a full-blown drama, but its insight is considerable, its impact poignant and lasting."
Irish Times," September 23, 2016",Tara Brady, This understated drama thumbs its nose at the business of gentrification with delicately calculated movements.
Scotsman," September 23, 2016",Alistair Harkness," Taking care not to present any of the characters as saints or villains, Sachs builds up a complex and beautifully performed portrait of modern urban living that feels honest and true."
Radio Times," September 23, 2016",Trevor Johnston," Rich, thoughtful and affecting, this is absolute top quality film-making."
Daily Express (UK)," September 23, 2016",Allan Hunter, A real charmer of a film.
MovieMail," September 22, 2016",Mike McCahill," The balance, wisdom and generosity displayed hereabouts is enough to propose Sachs as a modern master."
Daily Mail (UK)," September 22, 2016",Brian Viner," If you're fed up with death and destruction in the movies, of superheroes and mutants and plots to destroy the planet, Little Men is the perfect antidote."
Empire Magazine," September 22, 2016",Philip De Semlyen," Following up Love Is Strange with another slice of urban bohemia, Sachs' latest is another gem that's full of heart and warmth."
Daily Telegraph (UK)," September 22, 2016",Tim Robey," Beguiling and sad but also a tough pill to swallow, it's about good people reluctantly competing for what they want, and how circumstances can be a friendship's best friend, but also its worst."
Hot Press," September 22, 2016",Roe McDermott," Alongside Woody Allen's neurotic humour and Scorsese's blistering grit, Sachs is becoming a quintessential New York director, capturing the heart of this great city."
