source_name,review_date,critic_name,review_detail
Entertainment Weekly," May 18, 2016",Chris Nashawaty," As a chronicle of the political process (the heckling, the glad-handing, the soul-sucking fund-raising calls) and of the chum-hungry press corps that feeds on it, Weiner is fascinating."
Village Voice," May 17, 2016",Bilge Ebiri," Weiner is about as entertaining as a film about someone destroying a life and career can be. You can't turn away from the car wreck, and Weiner himself can't stop commenting on it."
Film Journal International," May 17, 2016",Doris Toumarkine," Access to a subject is everything in a doc, and filmmakers Josh Kriegman and Elyse Steinberg got it in spades with Weiner. "
New York Daily News," May 16, 2016",Gersh Kuntzman," Like its subject itself, ""Weiner"" is a flawed product - brilliant for a while but ultimately disappointing."
New York Magazine/Vulture," May 15, 2016",David Edelstein, Weiner is a tabula rasa doc - one of the most provocative of its kind I've seen. Everyone's bound to have a different perspective.
ReelTalk Movie Reviews," May 14, 2016",Donald J. Levit," Non-judgmental although inviting viewer verdict, 'Weiner' traces with humor a scandal that showcases foolishness, bad taste, idealism, cynicism, ethno-religious animosity, and the media obscenity of popular culture. "
Eye for Film," May 14, 2016",Amber Wilkinson," He seemingly lets the camera into almost every nook and cranny, so that a picture emerges of not only him but the media goldfish bowl people like him inhabit."
Flavorwire," May 13, 2016",Jason Bailey," What Kriegman and Steinberg put across most vividly is a mixture of sympathy and exasperation for the candidate, and there are moments where Weiner at least flirts with the truth behind opening oneself up for a second round of public flogging. "
ZEALnyc," May 6, 2016",Thelma Adams," ""Weiner"" emerges as the political film for this election cycle, the tragicomedy we deserve. "
The Nation," May 4, 2016",Stuart Klawans, Weiner takes you deep into one of the fundamental mysteries of democratic life: the dangers and benefits of the emotions that drive our true political animals.
Film Comment Magazine," May 3, 2016",Eric Hynes," The problem is that Weiner tells a fully expected story, leveraging laughs out of the politician's pre-mocked predicament, and shaping near-silent appearances by Abedin into a sympathy-courting foil. "
Screen International," April 25, 2016",Tim Grierson, Slickly packaged but also consistently entertaining.
Hollywood Reporter," April 25, 2016",John DeFore," Plenty of political docs let us see a campaign confronting bad news, but this is a doozy, and the level of access here makes the film hard to turn away from."
Collider," April 25, 2016",Matt Goldberg, Weiner feels like a wasted opportunity from filmmakers who were too enamored of their subject and their timing to realize a larger context.
CineVue," April 25, 2016",Ben Nicholson," There was a horrible inevitability to the fact that Anthony Weiner's career in the US Congress would end in sexual scandal, but watching him try to rejuvenate his flagging fortunes amidst a modern media circus is fascinating."
indieWire," April 25, 2016",Eric Kohn," The result is a dramatically compelling saga rife with urgency, but it often pitches into the realm of a black comedy."
Newcity," May 25, 2016",Ray Pride," One of the most appalling, fascinating, even compelling portraits of a modern politician. "
We Got This Covered," May 21, 2016",Bernard Boo," Weiner is the most exhilarating political doc you'll see all year. This is fast-paced, hilarious, stranger-than-fiction entertainment."
The Playlist," May 21, 2016",Katie Walsh," Drills down into the unique nature of American politics in the media-saturated, smartphone-enhanced, Twitter hot-takes age."
Consequence of Sound," May 21, 2016",Randall Colburn," When you factor in politics or the media, manipulating whatever it is that makes you vulnerable is the only way to survive. Deception, as Weiner shows us, is just part of the game. "
Cinemalogue.com," May 20, 2016",Todd Jorgenson, ... an amusing and topical cautionary tale about how quickly campaign issues can become derailed by a tabloid sideshow.
Reeling Reviews," May 20, 2016",Laura Clifford, The unprecedented access given filmmakers Josh Kriegman and Elyse Steinberg is both the film's biggest asset and its most worrisome aspect...it gives the audience a creepy sense of eavesdropping on marital intimacies not meant for public consumption.
TheWrap," May 20, 2016",Tricia Olszewski, Kriegman and Steinberg's incredible access allows you to ride the whole roller coaster.
NPR," May 20, 2016",Mark Jenkins," The documentary's strength is that it doesn't insist on a diagnosis. ""Why have you let me film this?"" asks Kriegman at the end, and his former boss has no answer."
Christian Science Monitor," May 20, 2016",Peter Rainer, It would make a great double bill with Client 9: The Rise and Fall of Eliot Spitzer.
RogerEbert.com," May 20, 2016",Odie Henderson," ""Weiner"" is not afraid to take its subject behind the woodshed, and more often than not, he goes willingly."
Time Out," May 20, 2016",Joshua Rothkopf," The narcissism is all up there onscreen, but shame will have to wait for the sequel."
Reason Online," May 20, 2016",Kurt Loder," Any normal person-which is to say, anyone who was not Anthony Weiner-would have told the filmmakers to pack up their cameras and go. But Weiner didn't. "
Reeling Reviews," May 19, 2016",Robin Clifford, I do not know if I would want a man like Anthony Weiner as my mayor but he is sure a heck of an interesting figure for the documentarians to showcase.
Los Angeles Times," May 19, 2016",Gary Goldstein," The filmmakers' cameras capture Weiner, perhaps best known for his career-crippling sexting scandals of 2011 and 2013, in a plethora of awkward, squirm-inducing, shameless, even clueless moments."
Newsday," May 19, 2016",Rafer Guzman," Absolutely fascinating, with nearly unlimited and almost unbearably close access. This is the political documentary you never thought you'd actually see."
New York Times," May 19, 2016",Stephen Holden, [A] cringe-inducing portrait of an arrogant politician's self-immolation ...
Metro," May 19, 2016",Matt Prigge, Like a super-sized episode of 'Veep' but real and just as funny.
Wall Street Journal," May 19, 2016",Joe Morgenstern," Weiner, an extraordinary documentary feature about the disgraced New York politician Anthony Weiner, has it all -- the surreal spectacle of contemporary retail politics, the sizzle of media madness and the mysteries of psychodrama. "
Paste Magazine," May 19, 2016",Jeremy Mathews," If the filmmakers had an agenda besides studying Weiner's character, they did a great job of hiding it. Weiner shows many facets of his personality: He can be charming and funny, but he can also be a petulant, entitled jerk."
The Film Stage," May 19, 2016",Jordan Raup," Even divorced from scandal, Weiner makes for a captivating, sadly comical look at the machinations of the political process."
Beliefnet," May 27, 2016",Nell Minow," The superbly edited film, with extraordinary intimate access based on deep trust, has a lot of insights about celebrity culture, media, and what we expect from politicians. "
Philadelphia Inquirer," May 27, 2016",Tirdad Derakhshani," While the documentary is not essential viewing, you're likely to be drawn in if you do decide to watch it, finding yourself engrossed, repulsed, and perplexed in equal measure."
People Magazine," May 26, 2016",Alynda Wheat," It's important to take a break here to understand something: There is nothing preventing Weiner from yelling ""Cut!"" on the whole production... He does not do that."
Aisle Seat," May 26, 2016",Mike McGranaghan," One of the most riveting and remarkable documentaries I have ever seen. If you have even the most remote interest in politics or human behavior, Weiner is a movie you cannot afford to miss under any circumstances."
Examiner.com," May 26, 2016",Travis Hopson," ""Weiner"" is a fascinating look at one man's absolute addiction to the media spotlight, and how that addiction led to his downfall. "
Chicago Reader," May 26, 2016",J. R. Jones, As brutal and compelling as a car-crash video.
SSG Syndicate," May 26, 2016",Susan Granger," Shame-filled documentary, relating an excruciating political suicide."
Boston Globe," May 26, 2016",Ty Burr," The movie's a galvanizing, tragicomic work of 21st-century schadenfreude, marred only by a barely repressed giddiness on the part of the filmmakers. But why shouldn't they be dazzled by their good fortune?"
SF Weekly," May 26, 2016",Sherilyn Connelly, The timing of Josh Kriegman and Elyse Steinberg's you-are-there documentary Weiner couldn't be better.
Chicago Daily Herald," May 26, 2016",Dann Gire," Weiner entertains us with a political train wreck in the making. You can't look away even as it comes up short on the tough questions, such as ""Why?"""
Washington City Paper," May 26, 2016",Noah Gittell," Told with riveting artistry and incredible access to the free-falling campaign, Weiner deserves a place in the pantheon of political documentaries."
Washington Post," May 26, 2016",Ann Hornaday," On a thin, slightly soiled dime, ""Weiner"" pivots from the mother of all comeback stories to an alternately fascinating, mystifying and appalling portrait of the quest for power at its most obsessive and self-destructive."
Arizona Republic," May 26, 2016",Bill Goodykoontz, Magnetic. And harrowing. And frustrating. And maddening. And a little sad.
Miami Herald," May 26, 2016",Rene Rodriguez, A riveting portrait of a man so consumed by hubris and confidence that he is utterly blind to his failings. 
Chicago Tribune," May 26, 2016",Michael Phillips," The movie itself makes a compelling if rather hypocritical argument against relentless self-documentation of a life, however it's lived."
Salon.com," May 26, 2016",Andrew O'Hehir, Mesmerizing ... 
San Francisco Chronicle," May 26, 2016",Mick LaSalle," The movie goes from being interesting to riveting, from ""Yes, this is quite good"" to you-cannot-leave-your-seat-and-don't-even-want-to-blink."
PopMatters," May 25, 2016",Cynthia Fuchs, You can't look away.
The Verge," May 25, 2016",Tasha Robinson," Kriegman and Steinberg were granted impressive access to Weiner and his embattled wife Huma Abedin throughout the project, and the authenticity and intimacy of their footage is unbeatable."
leonardmaltin.com," May 25, 2016",Leonard Maltin," Well told tale, equal parts compelling and derailing... Adds credence to the Twain saying: truth is stranger than... "
Salt Lake Tribune," June 3, 2016",Sean P. Means," If there's anyone who still thinks politics is boring, the fascinating and thought-provoking documentary Weiner will cure that misconception."
"HeraldNet (Everett, WA)"," June 3, 2016",Robert Horton," Filmmakers Josh Kriegman and Elyse Steinberg got remarkable access to Weiner during the campaign, and -- to the politician's credit -- he allowed them to keep hanging around during some unbelievably cringey moments."
San Diego Reader," June 3, 2016",Matthew Lickona, Easily escapes the fading headlines about a botched campaign to become an enduring portrait of a political animal caught in a technological trap.
FilmDrunk," June 3, 2016",Vincent Mancini, A fascinating tragedy about getting exactly the politicians we deserve.
Detroit News," June 3, 2016",Adam Graham," ""Weiner"" is a thorough examination of modern politics, the 24-hour news cycle and the grind of the campaign trail."
Seattle Times," June 2, 2016",Moira MacDonald," The result is a fascinating portrait of a politician - a man who, it seems, doesn't feel that he exists unless someone's looking at him."
Austin Chronicle," June 2, 2016",Steve Davis," It's a movie from which you can't look away, no matter how hard you may try."
EntertainmentTell," June 1, 2016",Stephen Silver, Takes its place as one of the greatest behind-the-scenes political documentaries (Splice Today) 
New Yorker," May 30, 2016",Richard Brody," His vanity and his political flair, his authentic talent and his weakness of character come off as inseparable."
The Atlantic," May 29, 2016",Christopher Orr," It's hard to shake the sense that Weiner's decision to cooperate so fully with the filmmakers emanates from the same place as his online sexual escapades: a horror of having no one there to listen to him, to help fill, moment by moment, some gnawing void."
The Patriot Ledger," May 28, 2016",Al Alexander," The directors provide the rope, and Weiner willingly ties the knot and slips the noose around his neck. "
San Francisco Examiner," May 27, 2016",Anita Katz," Should this guy decide to attempt another comeback, he likely won't be hiring Kriegman and Steinberg to film it, but you kind of wish he would."
Chicago Sun-Times," May 27, 2016",Richard Roeper," You can't look away, but it's almost painful to watch."
Boston Herald," May 27, 2016",James Verniere, But if you've seen one Weiner... A rehash of unpleasant people and events.
Associated Press," May 27, 2016",Jocelyn Noveck," There are lots of fly-on-the-wall documentaries. But occasionally there's one that makes you want to ask the fly: Just HOW did you get onto that wall, and how did you manage to stay there?"
Cambridge Day," May 27, 2016",Tom Meek," A beguiling look into the paradoxical and self-destructive nature of a man who, while earnest in his desire to serve the public, remains unable to shake a sex-trolling persona infamously known as Carlos Danger."
Mark Reviews Movies," May 27, 2016",Mark Dujsik, [Weiner is] either hyper-aware that his statements are going to be scrutinized or just flat-out lying ... It's difficult to tell if even he knows anymore.
Kaplan vs. Kaplan," May 27, 2016",Jeanne Kaplan," ""Weiner"" is disappointing because it doesn't tell us anything we don't already know about this narcissistic congressman who seems headed for greatness but simply can't help himself. "
Kaplan vs. Kaplan," May 27, 2016",David Kaplan, The documentary doesn't delve deeply enough into Anthony Weiner's psychological makeup. But the film is entertaining on some level that satisfies our tacit fascination with celebrities who implode.
The Newnan Times-Herald," May 27, 2016",Jonathan W. Hickman," ""Weiner"" is an insightful, disturbing, and frustrating insider look at the politics of self-destruction. "
National Post," June 30, 2016",Tina Hassannia, It's Veep or In The Loop brought to life! But even more absurd and titillating. Weiner proves that truth is stranger than fiction.
NOW Toronto," June 29, 2016",Susan G. Cole," The real feat here is that, despite the fact that Weiner is plainly addicted to power, the doc manages, occasionally, to make him sympathetic, especially when one of his sextees tries to exploit the situation."
NUVO Newsweekly," June 23, 2016",Sam Watermeier, You want a warts-and-all portrait? You want a painful yet uplifting and unforgettable drama? Look no further. This is one of the best films of the year.
"Mountain Xpress (Asheville, NC)"," June 21, 2016",Ken Hanke," Yeah, you almost certainly know how this is going to play out, but that doesn't keep the film from being compelling and even fascinating."
It's Just Movies," June 19, 2016",Ron Wilkinson," If you think you have seen all of the most amazing documentaries in the world, you have another think coming. "
HollywoodInToto.com," June 17, 2016",Christian Toto," Guess what else the fascinating Weiner exposes, above and beyond those salacious tweets?"
Tampa Bay Times," June 15, 2016",Steve Persall," ""Why have you let me film this?"" a voice behind the camera asks disgraced politician Anthony Weiner, who for a change can't spin an answer. It's a question the jaw-dropping documentary Weiner raises repeatedly."
News.com.au," June 15, 2016",Wenlei Ma, Ridiculously entertaining.
KPBS.org," June 10, 2016",Beth Accomando, Why? Why? Why? That's the big question that permeates the documentary. It is also what rivets us to the screen.
One Guy's Opinion," June 9, 2016",Frank Swietek," Like watching a train wreck in slow motion, though...the film actually moves quite briskly."
Minneapolis Star Tribune," June 9, 2016",Colin Covert," Running a taut 97 minutes, it's the must-see nonfiction film of the year."
Willamette Week," June 9, 2016",Zach Middleton, It's the unprecedented level of access to the subject that makes Weiner a necessary and unflinching look at how the sausage of modern politics gets made.
Blu-ray.com," June 9, 2016",Brian Orndorf," While the feature doesn't always cut as deep as it could, it still captures an alarming intimacy with Anthony and his family, measuring the abyssal depth of his narcissism and envious command of delusion. "
Fort Worth Star-Telegram/DFW.com," June 9, 2016",Cary Darling," [A] fascinating documentary about a disgraced politician trying to claw his way back into the public's good graces, the media's obsession with titillation and confrontation, and a marriage seemingly near collapse under the shock of scandal."
amNewYork," June 6, 2016",Robert Levin," There's plenty here for political junkies, and even more for those fascinated by the behind-the-scenes machinations that propelled this improbable redemption story."
CinemaDope," June 6, 2016",Glenn Lovell, ... filmmakers hit pay dirt when they got Weiner to sit for them. He's an impassioned self-deceiver who's not afraid to infiltrate enemy territory ... Now if he could only keep his namesake in his pants.
Thrillist," June 5, 2016",Matt Patches," The candidate's humor, misguidance, and determination make Weiner one of the greatest political portraits."
San Diego Union-Tribune," June 3, 2016",Anders Wright," It's actually an eye-opening film, not because of Weiner's misdeeds but because anyone who watches it comes away with a degree of shame."
BuzzFeed News," June 3, 2016",Alison Willmore," A can't-look-away documentary about the trainwreck 2013 mayoral run of her husband, Anthony Weiner."
Cleveland Plain Dealer," June 3, 2016",Joanna Connors," If Weiner sounds like an amusing, even funny take-down of a narcissistic politician (and aren't they all), think again. It's illuminating, but not all that much fun, to watch a troubled man disintegrate in public."
Urban Cinefile," July 23, 2016",Andrew L. Urban," This is one hulluva documentary, and not because of Anthony Weiner's sexting about his weiner"
Urban Cinefile," July 23, 2016",Louise Keller, It's a bit like watching a car crash: you simply can't look away
Daily Express (UK)," July 17, 2016",Henry Fitzherbert, Compelling.
Washington Free Beacon," July 14, 2016",Sonny Bunch," Weiner is, simply put, one of the most incredible things I've ever seen."
FILMINK (Australia)," July 13, 2016",Travis Johnson, Weiner plays out like a Greek tragedy...
Movie Mezzanine," July 12, 2016",Mallory Andrews, Weiner's even-handed look at the ups and downs of the partnership at the heart of the media circus raises the film from fascinating political procedural to a surprisingly effective relationship drama.
The Arts Desk," July 11, 2016",Tom Birchenough," Weiner is the story of a rapid ride from comeback to meltdown. It's an enthralling journey to witness, even if you sometimes feel like averting your eyes."
Sunday Independent (Ireland)," July 10, 2016",Hilary A White, This Sundance winner is a great documentary raised to distinction by virtue of the fact that directors Josh Kriegman and Elyse Steinberg were already shooting a fly-on-the-wall doc on the man when the eruption took place.
Observer (UK)," July 10, 2016",Wendy Ide," Edited to perfection, this is like watching the slow-motion footage of a building collapsing."
Sight and Sound," July 8, 2016",Leigh Singer," The facts of the case are outlandish enough, but what's even more eye-opening is that so much of it has been documented in real time by directors Josh Kriegman and Elyse Steinberg."
Irish Times," July 8, 2016",Tara Brady," This extraordinary chronicle, characterised by extraordinary access and dozens of ""No, really?"" moments, offers a terrifying and cautionary tale of political hubris."
The Sun (UK)," July 7, 2016",Jamie East," Fantastic filmmaking about a compelling man with an amazing, if car-crash story."
Independent (UK)," July 7, 2016",Geoffrey Macnab, Weiner doesn't try to push the filmmakers away once the scandal breaks. They respond by treating their subject in an even-handed way. 
Guardian," July 7, 2016",Peter Bradshaw, Horribly compulsive viewing ...
Flick Filosopher," July 7, 2016",MaryAnn Johanson," Hugely watchable cautionary tale of Shakespearean proportions about 21st-century politics. Beautifully, nastily perfect in its ironies and twists."
The Spectator," July 7, 2016",Deborah Ross," You will often have to watch through your fingers, so cringe inducing are some of the scenes."
Little White Lies," July 6, 2016",Sophie Monks Kaufman, The sheer unlikeliness of a politician sharing a name with a slang term for the organ of his undoing reflects the sheer unlikeliness of almost every twist and turn in this fly-on-the-wall thrill ride.
The List," July 4, 2016",Angie Errigo," A cautionary tale that is funny, sad, absurd and decidedly of our time, it's one for political junkies."
Globe and Mail," July 1, 2016",Simon Houpt, A case study in blunt-force media trauma.
Toronto Star," June 30, 2016",Peter Howell, An astounding chronicle of hubris.
