source_name,review_date,critic_name,review_detail
TheWrap," April 12, 2016",Alonso Duralde," Spike Lee took a much less prosaic look at Chicago's gang violence in last year's challenging Chi-Raq, but this more straightforward presentation will probably find more traction among mainstream audiences."
CinemaBlend.com," April 12, 2016",Greg Wakeman," Even though it touches upon topical issues, its drama is forced and hinders rather than compliments proceedings."
Hollywood Reporter," April 12, 2016",Frank Scheck, A cut above.
Variety," April 12, 2016",Justin Chang," Ice Cube, Cedric the Entertainer and a fresh cast of hair-cutting cut-ups ground this overly earnest but not-unwelcome third 'Barbershop' feature."
Guardian," April 12, 2016",Jordan Hoffman," The movie doesn't pretend to solve any problems, but shows that community and communication- and in this case laughter - might."
Movie Nation," April 12, 2016",Roger Moore," Too many cast members, too many sermons, too few laughs"
Toronto Sun," April 14, 2016",Bruce Kirkland," As politically savvy as it is raucous and funny, Barbershop: The Next Cut is a stylish cut above its predecessors."
indieWire," April 14, 2016",David Ehrlich," A moderately funny but uncommonly focused ensemble comedy, this isn't just a movie about the gun violence that plagues Chicago's South Side, it's a movie that was made in response to it."
Boston Globe," April 14, 2016",Tom Russo," For a freshly-shaved-chin wag, ""The Next Cut"" covers ambitious ground."
Chicago Sun-Times," April 14, 2016",Richard Roeper," Just about everything else clicks, thanks in no small part to the wonderful performances from the deep cast. "
New York Times," April 14, 2016",A.O. Scott," The most fascinating - and the most moving - thing about this sprawling, sincere and boisterous movie is its tone."
Toronto Star," April 14, 2016",Bruce Demara, There are enough moments that feel both real and true to make one hope the latest cut isn't the final one.
Film Journal International," April 14, 2016",Daniel Eagan," Low-key, wholesome sequel aimed at Ice Cube's older fans."
Entertainment Weekly," April 14, 2016",Leah Greenblatt," The movie ... offers what any barbershop worth its repeat customers provides: An hour or two of good company, and the feeling that you're leaving a little sharper than when you came in."
Tulsa World," April 14, 2016",Michael Smith," I like that Barbershop: The Next Cut found a way to weave together such a potent mix of styles, genders and themes and make a movie that makes you laugh and makes you think."
Slant Magazine," April 14, 2016",Eric Henderson," A pop sonata of stand-up comedy routines layered with, if not vitality, then at least honest energy."
Minneapolis Star Tribune," April 14, 2016",Colin Covert," It's not groundbreaking stuff, but it's solid fun. If a studio is going to deliver a niche audience high-concept, low-cost films, this is the way to go."
St. Louis Post-Dispatch," April 14, 2016",Calvin Wilson," ""Barbershop: The Next Cut"" combines the broad comedy that moviegoers have come to expect from the franchise with social commentary that's surprisingly effective."
Arizona Republic," April 14, 2016",Barbara VanDenburgh," Calvin's Barbershop is the same familiar comfort it has always been, to both its patrons and filmgoers."
New York Post," April 14, 2016",Lou Lumenick," [Lee] handles the huge, excellent ensemble and tonal shifts with skill as the crew argues about sexism and politics, along the way mocking everyone from President Obama and R. Kelly to Bill Cosby and the Kardashians."
Tampa Bay Times," April 14, 2016",Steve Persall," Ice Cube's life leading to this project - partly defined by the N.W.A. biopic Straight Outta Compton - lends invaluable credibility to this movie's many messages, about violence, respecting women, parenting and accountability. "
Washington Post," April 14, 2016",Alan Zilberman," Just as the men and women at Calvin's Barbershop are older and have more responsibilities, so too is ""Barbershop: The Next Cut"" more mature than its cinematic predecessors."
AV Club," April 14, 2016",Jesse Hassenger," A movie theater, like a barbershop, is a communal space, and the clamorous conversation plays especially well to a crowd eager to spend time with a bunch of likable stars."
San Francisco Chronicle," April 14, 2016",Mick LaSalle," ""Barbershop: The Next Cut"" is a funny movie, but also a serious movie, and - who knows? - maybe an important one."
RogerEbert.com," April 14, 2016",Odie Henderson," Sometimes we need a good sermon, and like the best of sermons, ""Barbershop: The Next Cut"" dispenses its message with enough humor and wisdom to inspire and linger after it's done."
Newsday," April 13, 2016",Rafer Guzman," The franchise hasn't improved quality-wise, but the racially charged humor still crackles."
Thrillist," April 15, 2016",Matt Patches, Ice Cube revived his smack-talking franchise at a pivotal moment. Swinging from hard laughs ... to potent drama.
Boston Herald," April 15, 2016",James Verniere," Combine ""Black-ish"" with ""Straight Outta Compton"" and voila. A ""Barbershop"" movie for Obama-era America."
The Film Stage," April 15, 2016",Michael Snydel," At its best, The Next Cut is a vibrant, fluid open forum on questions of race, sex, and bullshit. "
NOW Toronto," April 15, 2016",Radheyan Simonpillai," The movie deals tangentially with #BlackLivesMatter but what it's really about is the space: a place where a community can get together to share their anger, pain, faults and joys. That matters too. That's what these movies are."
Common Sense Media," April 15, 2016",Sandie Angulo Chen," Integrity, community trump violence, sex in funny sequel."
JoBlo's Movie Emporium," April 15, 2016",Chris Bumbray," Not the usual lighthearted Barbershop installment, but also intelligent and highly relevant. "
Tri-City Herald," April 15, 2016",Gary Wolcott, Could use a trim but the push that the African American community needs to do something about gangs resonates. 
HollywoodInToto.com," April 15, 2016",Christian Toto, Welcome to the most conservative film of 2016 (so far)
Beliefnet," April 15, 2016",Nell Minow," What makes it work is the talk, the constant banter that sways in and out of heartfelt discussion of all the big issues: race, gender, politics, community, family, and love."
Rolling Stone," April 15, 2016",Peter Travers," It's stagey, often simplistic and it talks too damn much. But, hell, the talk has flavor and snap and a real-world sense of a community in crisis. Not bad for an escapist romp. "
Globe and Mail," April 15, 2016",Brad Wheeler," Next time? Just a little off the top please, and leave the socio-political commentary to others."
Detroit News," April 15, 2016",Adam Graham," The cast has a natural chemistry and the shop has an authentic feel. Even as things get preachy, the quips keep customers coming through the door."
Philadelphia Inquirer," April 15, 2016",Tirdad Derakhshani," Instead of offering easy answers, Barbershop: The Next Cut raises important, difficult, and timely questions."
EricDSnider.com," April 14, 2016",Eric D. Snider," As well-meaning but insubstantial 'issues' movies go, it's a pleasant one, with a large, likable cast and a palpable respect for the community it represents. "
Examiner.com," April 14, 2016",Travis Hopson," Succeeds by staying focused on the core values that have made these movies so beloved and successful: faith, family, and community."
Playboy Online," April 14, 2016",Stephen Rebello, Barbershop: The Next Cut poses serious questions and-quite a feat -- even generates some big laughs while doing it.
IGN Movies," April 14, 2016",Josh Lasser," For all its faults, there is something wise and enjoyable in the way the members of the shop and community talk about the problems in Barbershop: The Next Cut."
Fresno Bee," April 14, 2016",Rick Bentley," The comedy remains strong, even with the addition of an extreme topic. In fact, it does just the opposite by giving the film an added texture."
Los Angeles Times," April 14, 2016",Mark Olsen," ""The Next Cut"" manages to be entertaining and thoughtful, harmless fun but just serious enough not to seem frivolous."
National Post," April 14, 2016",Chris Knight," The newest chapter in the Barbershop franchise... styles itself as a love letter to Chicago's South Side neighbourhood, with a sombre postscript."
Sacramento News & Review," April 22, 2016",Jim Lane," Kenya Barris and Tracy Oliver's script has its preachy side, but with an endearing mixture of idealism and cynical humor, and the cast is packed with solid talent."
"Deseret News, Salt Lake City"," April 22, 2016",Josh Terry," It does a lot to make you think, but The Next Cut has a much harder time persuading you what to think about anything in particular."
"Commercial Appeal (Memphis, TN)"," April 22, 2016",John Beifuss," Directed with unfussy efficiency by Malcolm D. Lee, cousin of Spike Lee, the movie arrives as very much a companion piece to Spike's 'Chi-Raq,' also crafted as a response to the alarming murder rate among young people in Chicago's inner city."
Austin Chronicle," April 21, 2016",Steve Davis, What most captivates is the rhythm of those scenes in which the characters mount the soapbox to share stinging observations on a variety of topics in an often hilarious back-and-forth battle of words.
Chicago Reader," April 21, 2016",Leah Pickett," The fourth entry in the Barbershop franchise delivers keen social commentary, bringing back many of the key players from the 2002 and 2004 installments."
Georgia Straight," April 20, 2016",Ron Yamauchi," It also feels alive and true. Despite its grim plot hooks, the jokes mostly land."
BlackFilm.com," April 20, 2016",Wilson Morales," With Barbershop: The Next Cut, not only is this the best of the three, but it packs in plenty of drama and comedy to entertain and educate audiences across the board."
Illinois Times," April 19, 2016",Charles Koplinski," ""Next Cut"" a welcome reunion."
PopMatters," April 18, 2016",Bill Gibron," Barbershop: The Next Cut is very good. It tries many ambitious things, and for the most part, succeeds. That's a rarity, indeed."
Tribune News Service," April 18, 2016",Katie Walsh," Leaving aside the humorous cultural escapism of the early aughts, The Next Cut faces the racial and political issues of 2016 head on."
ABC News Radio," April 18, 2016",David Blaustein," While Ice Cube and company set out to be funny, they also set out to call attention to an awful situation on Chicago's South Side."
TIME Magazine," April 18, 2016",Stephanie Zacharek," This Barbershop is simply a place where we can all laugh together, sometimes at ideas that veer close to being explosive."
SSG Syndicate," April 17, 2016",Susan Granger," Snippy, relevant social commentary... "
The Patriot Ledger," April 17, 2016",Dana Barbuto," The first half of the movie is especially fun when each character who enters sparks a deluge of one-liners, battle-of-the-sexes banter or pop-culture barbs about Kanye, the Kardashians and R. Kelly. "
The Young Folks," April 16, 2016",Tyler Christian," ...Barbershop: The Next Cut succeeds with its charming cast, endearing dialogue and timely sociopolitical subject matter. "
Time Out," April 15, 2016",Joshua Rothkopf," It's refreshing to encounter a sequel that leans deeper into sociopolitical realities, not further away."
Consequence of Sound," April 15, 2016",Blake Goble," Barbershop: The Next Cut is less a franchise close-out, and more a movie that sits a cut above its predecessors, admirable for its tenacity"
Blu-ray.com," April 15, 2016",Brian Orndorf," Contrivances are more powerful than good intentions, leaving this return to the franchise full of praiseworthy ideas, but ultimately less than triumphant."
Screen It!," April 15, 2016",Teddy Durgin," The film contains all of the funny byplay, dust-ups, and he-said/she-said back-and-forths of the first two films. (Full Content Review for Parents - Sexual Content, Profanity, etc. - Also Available)"
People Magazine," April 15, 2016",Alynda Wheat," If the execution is sometimes clunky, if it tries to fit in too many characters, plot points and conversation threads, at least all of that is in the service of a higher ideal. "
