source_name,review_date,critic_name,review_detail
WOW247," March 17, 2016",Matthew Turner," Superbly acted and brilliantly directed, this is a terrifically entertaining thriller that more than lives up to the hype."
Sensacine," March 16, 2016",Quim Casas," A film that pays more atention to the form than the actual plot, the structural space more than the story, and the mistery over the characters. [Full review in Spanish]"
Blog de cine," March 16, 2016",Mikel Zorrilla, An interesting thriller where John Goodman stands out and a young director shows unusual talent for a film debut. [Full review in Spanish]
SciFiNow," March 16, 2016",Poppy-Jay Palmer," It's claustrophobic, atmospheric, creepy to the extreme, and stays with you for a good while."
Mark Leeper's Reviews," March 16, 2016",Mark R. Leeper, This is a taut film that flips reality and tears up your expectations of where to think the film is going. 
The Ooh Tray," March 20, 2016",Ed Whitfield," An intimate suspense play, executed with great cinematic virtuosity by Trachtenberg."
Q Network Film Desk," March 19, 2016",James Kendrick," a sharp, tense thriller of admirable economy"
Killer Movie Reviews," March 19, 2016",Andrea Chase, Reinvigorating the horror genre with a slick deconstruction that parses the subtleties of the patriarchy and the perils of the nuclear family
LarsenOnFilm," March 19, 2016",Josh Larsen," As a feature-length tease, the movie is good fun."
Reno News and Review," March 19, 2016",Bob Grimm," It's a good movie, but not anything to get all that worked up about. "
ABC Radio Brisbane," March 19, 2016",Matthew Toomey," There are unexpected twists, surprising turns, and you have no idea what is going to happen from scene-to-scene. It held my attention throughout."
PopMatters," March 18, 2016",Cynthia Fuchs," Like Michelle, you're evaluating what Howard has to say, with little evidence one way or the other."
Dark Horizons," March 18, 2016",Gary Dowell," Goodman is responsible for most of the film's tension. Over the years he's demonstrated a knack for playing likable and sinister, funny and serious, but not often all of those at once and rarely with the force he does here."
International Business Times," March 18, 2016",Ben Skipper," There's no excess, no fat, and the result is a gut-wrenching film with two towering central performances that you're not likely to forget in a hurry."
Sacramento News & Review," March 18, 2016",Jim Lane," This is a horror movie with a difference: It's genuinely horrifying, not just ""scary."" In fact, cheap scares are few, replaced by a mounting sense of dread and foreboding that gnaws at the pit of the stomach."
Independent (UK)," March 18, 2016",Geoffrey Macnab," In an era of bloated blockbusters, 10 Cloverfield Lane is refreshingly pared down -- a chamber piece rather than an epic."
Times (UK)," March 18, 2016",Kevin Maher, A wildly entertaining genre mash-up.
Tampa Bay Times," March 18, 2016",Steve Persall," ... gets into our heads because that's where the scariest stuff happens... It's Room without motherly instinct shielding her son and the audience from bad things happening. Yet much funnier, in a nervous sort of way."
Seven Days," March 18, 2016",Margot Harrison," With its slow burn and richer characters, 10 Cloverfield plays on a whole different set of fears, about the bad things that can happen in ""safe"" spaces."
The Popcorn Junkie," March 18, 2016",Cameron Williams, A little pre-Trump paranoia that's a reflection of our collective anxieties delivered as an easily digestible thriller.
The Sun (UK)," March 18, 2016",Alex Zane," The cast are superb but the biggest plaudits go to Goodman who is phenomenal, giving one of his finest performances. This sharp, slick shocker is massively entertaining."
Daily Mirror (UK)," March 18, 2016",David Edwards, There's plenty here to intrigue and eventually terrify thanks to a script that keeps us guessing about what really has unfolded above ground.
Daily Mail (UK)," March 18, 2016",Brian Viner," I loved it until the last ten minutes, which somehow manage to be disappointing and exhilarating."
TheShiznit.co.uk," March 18, 2016",Matt Looker," I was on the edge of my seat and then I was on the very edge of my seat, and then I fell off my seat and discovered a ledge beyond the edge and I was on the edge of that."
Radio Times," March 17, 2016",Alan Jones, Effectively self-contained psychological horror bursts into full-blown science fiction in director Dan Trachtenberg's robust debut feature.
Contactmusic.com," April 1, 2016",Rich Cline," Rather than a sequel or spin-off, this is a spiritual successor to 2008's Cloverfield, a terrifically tense thriller that builds a genuine sense of horror."
ColeSmithey.com," March 27, 2016",Cole Smithey, Dan Trachtenberg's low-budget suspense thriller is one big plot hole. 
Daily Star," March 26, 2016",Andy Lea," If Hitchcock had ever directed an episode of The Twilight Zone, it might have looked something like this. "
Film Freak Central," March 26, 2016",Walter Chaw, the cinema of delight
The Atlantic," March 25, 2016",Christopher Orr," 10 Cloverfield Lane alternates moods seamlessly, ratcheting tension to the breaking point and then deflating it with black humor."
The Sunday Age," March 25, 2016",Craig Mathieson," Goodman, too often a worthy supporting player, delivers a captivating performance defined by menace and delusional altruism, but there's a shortage of doubt or even just conflicting allegiances in the screenplay."
LaButaca.net," March 24, 2016",José Arce," As a pilot episode for a TV series this could work, as a film its pretty weak. [Full review in Spanish]"
Cinema Crazed," March 24, 2016",Felix Vasquez Jr.," Like an extended episode of ""The Twilight Zone."""
Indie London," March 23, 2016",Rob Carnevale," Dan Trachtenberg's 10 Cloverfield Lane is that rare kind of surprise: an event movie that delights by virtue of its smallness, its ingenuity and the fact that you'll know very little about it going in."
Starburst," March 23, 2016",Paul Mount," A wonderful and welcome surprise, a visit to 10 Cloverfield Lane is highly recommended."
Movie Talk," March 23, 2016",Jason Best, Trachetenberg beautifully executes the claustrophobic three-handed drama... steadily ratcheting the tension as the mood inside the bunker slides back and forth between black comedy and white-knuckle scares.
El Pais (Spain)," March 22, 2016",Javier Ocaña," Thrilling, daring and stimulating, in simple words: perfect entertainment. [Full review in Spanish]"
Blog de cine," March 22, 2016",Sergio Benítez, Keeps the viewer holding his breath for the whole running time. A big surprise. [Full review in Spanish]
Projected Figures," March 22, 2016",Anton Bitel," Make no mistake: while this three-hander cannot possibly pass the Bechdel test, it is nonetheless driven by real feminist concerns, as Michelle has an awakening in the prisonhouse of patriarchy."
Irish Independent," March 21, 2016",Paul Whitington, A fine and slyly witty low-budget thriller.
Sunday Independent (Ireland)," March 21, 2016",Hilary A White," Trachtenberg's outing is taut, slippery and tremendous value for money. Winstead is all doe-eyed grit right up to and beyond the film's final detonations."
FilmsInReview.com," March 20, 2016",Victoria Alexander," If you've seen CLOVERFIELD you will love this follow-up. If you haven't, you will love this follow-up, stand-alone horror-thriller. It's got a smart female victim!"
Daily Express (UK)," March 20, 2016",Henry Fitzherbert," Skilfully directed by first-timer Dan Trachtenberg, it's overlong and doesn't sustain the intrigue throughout but an explosion of tension towards the end results in a gripping, if preposterous, finale."
Daily Express (UK)," March 20, 2016",Allan Hunter," A tightly controlled tale in which a smart premise is executed to its full potential, 10 Cloverfield Lane is a very welcome surprise and one that will have you biting your fingernails until the very last moments."
Observer (UK)," March 20, 2016",Mark Kermode," All three cast members play their roles to a tee, with Goodman walking a thin line between threat and pathos, while Winstead does a terrific job of leading the audience through the increasingly outlandish revelations of the plot."
Excelsior," April 15, 2016",Lucero Calderón," The film boasts great performances, but John Goodman steals the show in a display of his acting range allowed by the character he plays. [Full review in Spanish]"
El Universal," April 15, 2016",Alejandro Alemán," More than a sequel, debutant director Dan Trachtenberg delivers a piece about authoritarism, the generational breach, power, and paranoia. [Full review in Spanish]"
Cinetvymas.cl," April 14, 2016",Daniel Bernal, A movie that works and has enough suspense to keep you on the edge of your seat. [Full review in Spanish]
Cine Premiere," April 14, 2016",Sergio López Aguirre, This spiritual sequel to Cloverfield offers Hitchcock levels of suspense and great performances. [Full review in Spanish]
Cine 140," April 14, 2016",Erick Gallardo, A superior film that it's predecessor that will leave the audience pleased. [Full review in Spanish]
Garuyo," April 14, 2016",Uriel Barco, 10 Cloverfield Lane shows Hollywood how it's done while also showing that genre films can be redeemed. [Full review in Spanish]
South China Morning Post," April 13, 2016",Richard James Havis," An unexpected blend of apocalyptic science-fiction and serial killer styles, it is, for once, completely impossible to guess how the story will resolve."
La Nación (Costa Rica)," April 11, 2016",William Venegas," It's not just the mistery, but also the fine way the film is managed throughout. [Full review in Spanish]"
MLive.com," April 11, 2016",John Serba," (It's) all about how the filmmakers control the narrative, making it easier to manipulate the audience."
Cinema em Cena," April 9, 2016",Pablo Villaça," In a promising debut, director Dan Trachtenberg abandons not only the original's structure, but also its genre. [Full review in Portuguese.]"
Flavorwire," April 9, 2016",Jason Bailey," Until its final ten minutes, this is a dazzling, absorbing, sometimes unbearably tense thriller, an efficient and precise three-hander that rarely takes a false step."
Independent Online (South Africa)," April 8, 2016",Theresa Smith," Smart, tense and surprisingly pared down."
Cinemixtape," April 7, 2016",J. Olson, A film that willfully punts audience patience and goodwill into the stratosphere in its closing reel.
The Straits Times (Singapore)," April 7, 2016",John Lui," With its small budget, high-concept premise and breakthrough-director feel, it brings to mind works such as Moon (2009), District 9 (2009) and Saw (2004)."
"Quad City Times (Davenport, IA)"," April 5, 2016",Linda Cook, It wouldn't be fair to tell you too much.
Cairo360," April 5, 2016",Marija Loncarevic," All of the performances deliver, with Winstead coming off as a reliable horror-lead, while Goodman, saddled with an empty stare and unpredictable temper, is the true star of the show."
Cinemalogue.com," April 1, 2016",Todd Jorgenson," The payoff can't match the build-up, and it leaves too many unanswered questions along the way."
Trespass," April 1, 2016",Alex Doenau," 10 Cloverfield Lane is a small movie that takes big risks, and all of them pay off."
New Zealand Herald," April 1, 2016",Francesca Rudkin," Fear and tension are palpable as the psychological games play out, and when we get complacent with life in the bunker Trachtenberg throws in curveballs that often deliver a good fright, but the big reveal is a touch predictable."
"Commercial Appeal (Memphis, TN)"," April 1, 2016",John Beifuss," This ingenious and claustrophobic thriller is compact enough to be almost the movie equivalent of a black box theater production: For most of its length, it needs only three characters and a single location to keep audiences on edge. "
Bangkok Post," May 9, 2016",Kanin Srimaneekulroj," There is an atmosphere of slow, creeping dread all throughout the film, like the anticipation of creatures around the next corner."
Den of Geek," May 8, 2016",David Crow," Lane mimics the best episodes of Rod Serling's The Twilight Zone where whatever supernatural terrors might be at play, the greatest menace is the man standing next to you."
PlusbitsMx," May 2, 2016",Asaf López," Good film, great acting, short and digestible enough. [Full Review in Spanish]"
Letras Libres," April 29, 2016",Miguel Cane," A claustrophobic thriller that excites the audience, keeps you on edge, especially on the last minutes where you are so involved the suspense of belief can handle anything. [Full review in Spanish]"
Hindustan Times," April 29, 2016",Rohan Naahar," 10 Cloverfield Lane is a three-act stage drama masquerading as a psychological thriller, which, by the time act three rolls around, evolves into a whole different kind of beast."
Otroscines.com," April 25, 2016",Diego Battle, A claustrophobic and apocalyptic thriller that surpasses the very good 2008 film that inspired it. [Full review in Spanish]
Reforma," April 25, 2016",Edgardo Reséndiz," Using themes like paranoia and mistrust, this is an intelligent and thrilling film. It has element of theatre that allows the cast to give great performances. [Full review in Spanish]"
Reforma," April 25, 2016",Eduardo Molina, A high tension and highly original film where John Goodman gives one of his best performances ever. [Full review in Spanish]
Cine Vértigo," April 22, 2016",Ernesto Diezmartinez," Trachtenberg bets it all on the leads performances and a visual style made of first person shots, cenital shots and closed frames, making this a very claustropobic film. [Full review in Spanish]"
Cinencuentro," April 21, 2016",Sebastian Zavala Kahn, An excellent thriller that will keep you on the edge of your seat for the whole duration of the movie. [Full review in Spanish]
Cinexcepción," April 21, 2016",Hugo Hernández Valdivia," In the end you can say the film lack entertainment, yeah there's enough to keep you amused for 100 minutes but the film uses all of it's tricks way too soon withou going deep into the themes it tres to explore. [Full review in Spanish]"
Clarín," April 20, 2016",Horacio Bilbao, The asfixiating and tense atmosphere created by a debutant director mixes perfectly with a psychological thriller. [Full review in Spanish]
Cinemanía (Spain)," April 20, 2016",Toni Vall, The narrative mechanism is a fable form beginning to end and some really memorable sequences. [Full review in Spanish]
About.com," April 19, 2016",Christopher Campbell," If 10 Cloverfield Lane is to be considered a sequel, it's one that's even better than the original."
Excelsior," April 19, 2016",Salvador Franco Reyes," The problem comes when after adrenaline, action, thriller and claustrophobia, the audience makes a better resolution in its head, inevitably getting disappointed at the end. [Full review in Spanish]"
Código espagueti," April 19, 2016",Nicolás Ruiz," Among all possible disappointments at the end, it shows that you can still renew genres from Hollywood productions, and humble budgets can surprise the audience accustomed to winning formulas that repeat the rhythm of the trends. [Full review in Spanish]"
Siete24.mx," April 18, 2016",Mario P. Székely," Not a mere survival story, it's about facing indifference and how we save ourselves when helping others. [Full review in Spanish]"
Konexión," April 18, 2016",Iván Belmont, Cloverfield 10 Lane is a breath of fresh air in a world where franchises and blockbusters fill the theaters. [Full review in Spanish]
EscribiendoCine," April 18, 2016",Benjamín Harguindey," The script was written taking care of every detail, setting up elements for what will happen next, you just don't know when. [Full review in Spanish]"
Cinemaphile.org," April 17, 2016",David Keyes," Just as the movie moves into all the familiar movements of a final confrontation between captor and captive, a climax arrives that hits us like a tidal wave of ingenuity."
