source_name,review_date,critic_name,review_detail
Urban Cinefile," March 19, 2016",Andrew L. Urban," The beauty of the women's bodies and the splendor of the location are meant to seduce us, and that is ironic since that seduction is as shallow as the characters"
Urban Cinefile," March 19, 2016",Louise Keller, Carnal pleasures and temptations are integral to this intriguing psychological drama in which intricately bound relationships reveal darker undertones beneath the frivolity
Flicks.co.nz," March 10, 2016",Matt Glasby," Best thought of as a sort of Euro-centric Sexy Beast - Sexy Beasts, perhaps."
ABC Radio (Australia)," March 7, 2016",CJ Johnson," A sun-kissed vine of a film, whose plot (which is really incredibly slight) is entirely subservient to its presentation, on an antipasto platter, of four excellent performances."
The Film Stage," February 21, 2016",Zhuo-Ning Su," A sweaty, kinetic, dangerously unpredictable ride of a film."
Contactmusic.com," February 19, 2016",Rich Cline," Italian filmmaker Luca Guadagnino (I Am Love) reteams with Tilda Swinton for this fresh, tricky drama about four people whose lives are inextricably intertwined."
Sight and Sound," February 18, 2016",Tony Rayns, At its best A Bigger Splash is better than soap.
The Sun (UK)," February 18, 2016",Grant Rollings," Ralph Fiennes is a tidal wave of energy, sweeping up all before him in this thriller."
Times (UK)," February 18, 2016",Kevin Maher, Who knew that Ralph Fiennes had it in him?
The Arts Desk," February 17, 2016",Adam Sweeting," While the pain is real enough, Guadagnino lightens the load with irony and black humour."
Scotsman," February 14, 2016",Alistair Harkness," The pacing can be somewhat languorous, but watching this group of actors let it all hang out makes it all worth while."
London Evening Standard," February 14, 2016",Charlotte O'Sullivan, A Bigger Splash isn't about how the other half live. It's rooted in something much closer to home.
Daily Express (UK)," February 14, 2016",Henry Fitzherbert," If looking at other people's holiday snaps is boring, being stuck on their holiday is even worse, even if your fellow guests are Ralph Fiennes, Tilda Swinton and swoony Belgian actor Matthias Schoenaerts."
Daily Express (UK)," February 14, 2016",Allan Hunter," Ralph Fiennes is the life and soul of the party in A Bigger Splash, which is just as well because it is a fairly dull party."
Observer (UK)," February 14, 2016",Mark Kermode, Guadagnino has cruel fun allowing an excellent core cast (all of whom he has apparently asked to return in his forthcoming remake of Dario Argento's Suspiria) to spiral into ghastly self-destruction.
Movie Talk," February 13, 2016",Jason Best, Guadagnino's movie shares with [Deray's film and Hockney's painting] a mood of eerie languor and sun-baked hedonism. Which makes the disruptive energy provided by Fiennes' exuberant and garrulous interloper all the more startling.
Sky Movies," February 11, 2016",Tim Evans, It's a compelling watch as Guadagnino darkens the tone from sunny farce to something far darker as the quartet surrender sexually to their urges in a way that ensures nobody winds up a winner.
Newark Star-Ledger," May 4, 2016",Stephen Whitty, Luca Guadagnino makes movies you want to live in.
Los Angeles Times," May 4, 2016",Justin Chang," ""A Bigger Splash"" is a swooning cinematic appeal to the senses - two hours of al fresco lovemaking, gorgeous scenery and simmering erotic warfare."
New York Times," May 3, 2016",Manohla Dargis," Mr. Guadagnino excels at creating lifestyle pornography of an especially rarefied kind, although in classic European style, he gilds the pleasure with some political guilt."
Den of Geek," May 3, 2016",Edward Douglas," Guadagnino's latest thrives on its performances and gorgeous scenery, but will probably be an acquired taste."
Film Comment Magazine," May 3, 2016",Michael Sragow," In A Bigger Splash, Fiennes uses all his showmanship, imagination, and empathy to vitalize a character who is both the life of the party-and, in one uncanny twist, the death of it."
New York Post," May 3, 2016",Lou Lumenick, A steamy and satisfying kickoff to the summer film season on the art-house circuit.
Brooklyn Magazine," May 2, 2016",Keith Uhlich," You don't just need, per Jean-Luc Godard, a gun and a girl for a movie. Beautiful people in a beautiful location suffices."
Slant Magazine," May 2, 2016",Steve Macfarlane," What intrigues, if in a lurid sort of way, is the film's fudging of projected viewer desires with its characters'."
New Yorker," May 2, 2016",Anthony Lane, Luca Guadagnino has made something rare and disconcerting: a genuinely pagan film.
ABC Radio Brisbane," May 2, 2016",Matthew Toomey, It's a curious piece and you're never quite sure which characters have the upper hand. It makes the ending even more intriguing.
People Magazine," April 29, 2016",Alynda Wheat," As for Fiennes, we've never seen him like this before."
La Vanguardia (Spain)," April 29, 2016",Jordi Batlle, A middle aged tragedy set to a tropical background. [Full review in Spanish]
New Zealand Herald," April 26, 2016",Francesca Rudkin," Using body language and facial expressions, Swinton's performance is master class."
Cinemanía (Spain)," April 14, 2016",Andrea G. Bermejo," Tilda Swinton shines as Marianne Lane, a rockstar so interesting that never falls into cliche. [Full review in Spanish]"
Trespass," April 6, 2016",Alex Doenau," This Mediterranean holiday piece has many elements that conspire towards greatness, but its core is as empty as a drained swimming pool."
Sensacine," April 5, 2016",Israel Paredes, The filmmaker narrates from a 'conventional' plot scheme to build a series of scenes that's both imaginative and attentive to detail. [Full Review in Spanish]
The Straits Times (Singapore)," April 1, 2016",John Lui," Sit back, smell the jasmine and take it all in without thinking too much about it."
Sydney Morning Herald," March 30, 2016",Jake Wilson," With a bit more restraint, A Bigger Splash could have had the elegant menace of a Patricia Highsmith novel. But Guadagnino goes to town with studiously excessive stylistic flourishes."
Rip It Up," March 29, 2016",David 'Mad Dog' Bradley," This overheated, extravagant and indulgent epic (a sort of remake of Jacques Deray's La Piscine -- perhaps) is often fun, although after a while you do wind up wanting to strangle the cast in desperation. "
The Sunday Age," March 25, 2016",Craig Mathieson," An arresting film with a quartet of terrific performances, led by Fiennes. Guadagnino's English-language debut is essential viewing. Dive in."
Consequence of Sound," May 11, 2016",Blake Goble," By taking what's ostensibly a hazy love-in, and deconstructing it into a song of sadness and forced frolicking, Guadagnino has devised a bewitching masquerade. And the water's so inviting."
Movie Nation," May 11, 2016",Roger Moore," The more we see of Dakota Johnson, the less interesting she becomes. "
Flavorwire," May 9, 2016",Jason Bailey," The mood is simultaneously idyllic and tense, deceptively casual and off-handedly sensual, with wandering gazes and thoughts leading to some particularly potent psychosexual mind games."
Compuserve," May 7, 2016",Harvey S. Karten, One of Ralph Fiennes's best performances and the gorgeous scenery on a Sicilian island doesn't hurt.
The Atlantic," May 6, 2016",David Sims," A Bigger Splash is a sensuous delight of a film, but it has a darker heart that brands itself in the viewer's mind. "
Tolucan Times," May 5, 2016",Tony Medley," ...even though it is a lot of talk, there is an underlying tension constantly onscreen that the characters are cascading towards something bad. Particularly effective is Dakota Johnson who creates an extremely disturbing femme fatale."
Tribune News Service," May 5, 2016",Katie Walsh," A kooky, sexy, rollicking, and eventually, quite dark, romp through a sun-sizzled Sicilian vacation. Jump on in-the water's fine, though, swim at your own risk."
Associated Press," May 5, 2016",Jocelyn Noveck," Watch Fiennes dance rapturously to the Stones' ""Emotional Rescue."" It's a cliche, but we'll say it: It's worth the price of admission."
RogerEbert.com," May 5, 2016",Christy Lemire," Simultaneously lush and lurid, sumptuous and startling, ""A Bigger Splash"" never goes where you expect, even as its undercurrent of danger is unmistakable from the start."
Bullz-Eye.com," May 5, 2016",Jack Giroux," A Bigger Splash is a richly made and thoughtful character study, and one that'll probably grow deeper with each viewing."
AV Club," May 5, 2016",Jesse Hassenger," The cast is uniformly strong, and willing to go wherever Guadagnino takes them, in however little clothing he deems necessary; the ensemble-wide equal-opportunity nudity is almost frequent enough to qualify as confrontational."
Paste Magazine," May 4, 2016",Kenji Fujishima," These characters and their predicaments become more involving the longer we observe their interactions, picking up clues to their past, scrutinizing their faces and words to get a sense of their feelings toward each other."
USA Today," May 4, 2016",Brian Truitt, An interesting dip into a pool of intrigue.
indieWire," May 4, 2016",David Ehrlich," It's a messy romp that's funny, hot, and horrifying in equal measure; and if it squeaks a bit whenever it tries to shift gears, that sound just becomes another instrument in Guadagnino's latest symphony of the senses. "
Rolling Stone," May 4, 2016",Peter Travers," Everything in this spellbinding erotic dance is so ripe and voluptuous that watching it doesn't seem enough, you want to take a bite out of it. "
PopMatters," May 4, 2016",Chris Barsanti," ... delivers a lush, narcotic charge"
AtHomeInHollywood.com," May 4, 2016",Staci Layne Wilson," A long, strange trip well worth taking. Crank it up!"
Village Voice," May 4, 2016",Melissa Anderson," Not even this flamboyant project, however satisfying in its excesses otherwise, can accommodate the inept civics lesson."
Film Journal International," May 4, 2016",Erica Abeel, Ralph Fiennes steals the show in a riveting erotic thriller from the director of I Am Love about a foursome up to no good on a Mediterranean getaway.
Metro," May 4, 2016",Matt Prigge," Rooted in a palpable fear of getting old, of never settling down, of being not only the last one at the party but the one who knows how to do nothing but."
About.com," May 16, 2016",Christopher Campbell," Adults with brains also want some visceral entertainment sometimes, and this latest English-language feature from Italian filmmaker Luca Guadagnino does just the trick."
3AW," May 14, 2016",Jim Schembri," Talented Italian director Luca Guadagnino shows broader, coarser interests here than he did with I Am Love as he plucks away at the vapourous notions of love, lust and desire."
National Post," May 13, 2016",Sadaf Ahsan," Awash as it is in sun-kissed skin and pastels, the entire film reeks of release, providing the kind of cinematic climax that may just rival whatever real life has to offer."
Boston Herald," May 13, 2016",James Verniere," Food, drink , sex, sun, beautiful bodies, great music and a scene stealing turn from Fiennes."
We Got This Covered," May 13, 2016",Bernard Boo," Volcanic, sumptuous and terrifically well-acted, A Bigger Splash is proof that Guadagnino is one of the most vital filmmakers working today."
Reeling Reviews," May 13, 2016",Laura Clifford, Ralph Fiennes dancing to 'Emotional Rescue' is sure to be one of 2016's cinematic highlights
Globe and Mail," May 13, 2016",Brad Wheeler," Inspired by the film La Piscine, script writer David Kajganich crafted a cleverly building story. Director Guadagnino uses an impending windstorm to achieve a sense of apprehension as back-stories and true intentions are revealed."
Philadelphia Inquirer," May 13, 2016",Steven Rea," A tale of love and jealousy, obsession and seduction, A Bigger Splash takes its time getting where it's actually going ... but that's all right."
Beliefnet," May 12, 2016",Nell Minow," It's a mood piece, brilliantly performed."
Toronto Sun," May 12, 2016",Liz Braun," Even when the story turns dark, much remains unsaid, unresolved and ambiguous. Four great performances bring the whole thing to life."
Examiner.com," May 12, 2016",Travis Hopson," A big soapy exploration of sexual desire, romantic longing, and lies set against an idyllic, sun-kissed Italian paradise."
Toronto Star," May 12, 2016",Linda Barnard," While A Bigger Splash is somewhat graceless in making the shift from erotic relationship drama to thriller, that doesn't diminish the pleasure in the work from the four main players, who are excellent."
Boston Globe," May 12, 2016",Ty Burr," You watch ""A Bigger Splash"" mesmerized by its creamy surfaces and mildly antsy as to what, exactly, is going on."
Entertainment Weekly," May 12, 2016",Christian Holub, This reworking of the 1969 erotic thriller La Piscine beautifully explores the difficulties of communication.
JoBlo's Movie Emporium," May 12, 2016",Chris Bumbray," All style over substance, but the movie is gorgeous and Ralph Fiennes is excellent. "
Washington Post," May 12, 2016",Ann Hornaday," To speak or stay silent? Excess or restraint? Honesty or discretion? It's clear which is right and which is wrong, but ""A Bigger Splash"" manages to infuse even the most straightforward questions with vicariously alluring ambiguity."
NOW Toronto," May 12, 2016",Susan G. Cole, Mesmerizingly beautiful and sexy.
Arizona Republic," May 12, 2016",Bill Goodykoontz," It's a feast for the senses, as they say, and for once, that's not hyperbole."
BuzzFeed News," May 11, 2016",Alison Willmore," Luca Guadagnino makes movies that feel like they're on ecstasy. They have a stick-your-head-in-a-speaker-and-insist-you-can-feel-the-music buzz to them, sensory details cranked up until they all but leap off the screen."
ReelViews," May 11, 2016",James Berardinelli, Is it A Bigger Splash or A Bigger Bore?
Cleveland Plain Dealer," May 25, 2016",Laura DeMarco," A Bigger Splash is a smart, suspenseful, sexy film for thinking adults -- not your usual summer movie, but a scorcher nonetheless."
SSG Syndicate," May 23, 2016",Susan Granger," Seductive and sensual, a slippery psycho-sexual thriller for adult audiences...."
"HeraldNet (Everett, WA)"," May 20, 2016",Robert Horton," A Bigger Splash is an arty, enjoyable piece of trash, served up hot and steaming by director Luca Guadagnino. "
Detroit News," May 20, 2016",Adam Graham," A sensuous and thought-provoking adult drama dealing with temptation, sexuality and carnal desires."
Georgia Straight," May 19, 2016",Ken Eisner," So now that you've been prepped, go ahead and dive in. Just don't pretend there's actual water in the pool."
Willamette Week," May 19, 2016",Ezra Johnson-Greenough," While the film is billed as a suspenseful, erotic thriller, it's more of a character study that builds to a surprising climax"
CinemaBlend.com," May 19, 2016",Conner Schwerdtfeger," The film ultimately finds itself saved by director Luca Guadagnino's strong sense of style, and the sheer commitment of the film's lead actors."
Cambridge Day," May 19, 2016",Tom Meek," It's an embarrassment of riches that gets close to the point of going over the edge, but the cast rein it back in to the base human elements we can't all afford to indulge in with our landlocked budgets."
Irish Independent," May 19, 2016",Paul Whitington," I'm not really sure what it all means, but it is gorgeous to look at, and rather entertaining."
Sunday Independent (Ireland)," May 19, 2016",Aine O'Connor," The soundtrack is jarring in places, the migrant element is vague and incomplete and overall the film does not quite cohere. But it is enjoyable and Fiennes is fabulous."
SF Weekly," May 19, 2016",Jeffrey Edalatpour, That these ravishing creatures got paid to not enjoy themselves on film feels like a true act of original sin.
Montreal Gazette," May 19, 2016",T'Cha Dunlevy," A Bigger Splash is a trip we appreciate from afar, intrigued but never fully on board."
Minneapolis Star Tribune," May 19, 2016",Colin Covert," It's a solid gold cast, yet the film feels less than bronze, maybe wooden."
St. Louis Post-Dispatch," May 19, 2016",Calvin Wilson," ""A Bigger Splash""? More like a small trickle."
San Diego Reader," May 19, 2016",Matthew Lickona," Fiennes dominates the screen, his formidable co-stars, and the even more formidable Mediterranean scenery as a man both possessed and obsessed."
St. Paul Pioneer Press," May 19, 2016",Chris Hewitt (St. Paul), It's weird and wonderful.
Seattle Times," May 19, 2016",Moira MacDonald," A study in charisma, with two wildly different performances at its center."
Austin Chronicle," May 19, 2016",Marjorie Baumgarten," As a mood piece, A Bigger Splash leaves a lasting impression."
San Francisco Chronicle," May 19, 2016",Mick LaSalle," ""A Bigger Splash"" takes four characters with strong needs, drops them into a single location and invites us to watch what happens. It's strange how compelling that can be."
Miami Herald," May 18, 2016",Rene Rodriguez," A Bigger Splash takes place on the Italian island of Pantelleria, but the movie looks like it was shot in an alternate universe - it's an open-air hothouse. "
MLive.com," June 15, 2016",John Serba," Gregarious and understated, unpredictable and absorbing, anchored by Fiennes and Swinton's smartly contrapuntal performances."
South China Morning Post," June 14, 2016",James Mottram," Luca Guadagnino is expert at conjuring a pungent, sexually decadent atmosphere - a ringmaster in full control of his circus."
Baltimore Magazine," June 13, 2016",Max Weiss," A Bigger Splash is a film to be savored, especially if you're able to appreciate its slow and sensuous rhythms."
Ozus' World Movie Reviews," June 11, 2016",Dennis Schwartz," Fiennes is explosive as a larger than life non-stop talking vulnerable character trying to win back Swinton, as he gives an exasperatingly brilliant manic performance."
Spirituality and Practice," June 10, 2016",Frederic and Mary Ann Brussat, An erotic thriller exploring sexual politics among four colorful characters on an idyllic island.
"Quad City Times (Davenport, IA)"," June 8, 2016",Linda Cook," 'A Bigger Splash' provides raw, sensual drama and suspense."
"Commercial Appeal (Memphis, TN)"," June 6, 2016",John Beifuss," Swinton and Guadagnino deliver another bracing arthouse melodrama that luxuriates in cinema's power to tantalize the senses with beautiful, delectable and almost tactile images of fabric, landscape, architecture, water, fruit, fish, human flesh..."
Fort Worth Weekly," June 3, 2016",Kristian M. Lin, A Bigger Splash is cutting social satire in a manner familiar from decades of Italian cinema. The sexiness and star power here help it all go down easily.
Seven Days," June 2, 2016",Rick Kisonak," Fiennes' Harry is a fabulous character, a human whirlwind and walking, talking bacchanal who doesn't so much disturb the peace that his hosts are enjoying as turn up the volume on their insular lives. It's a fantastic performance. "
Missoula Independent," June 2, 2016",Molly Laich, I'm recommending A Bigger Splash on the strength of its performances and the complexity of the characters. 
Your Movies (cleveland.com)," May 29, 2016",John Urbancich," ""The disappointing ending just about destroys all the trashy goodwill accumulated by Ralph Fiennes et al. in a randy ditty that might have been called a skin flick in another time and place."""
Creative Loafing," May 28, 2016",Matt Brunson," Positively drenched in thick, tasty Euro-ambiance, the film serves up tantalizing characters and even more tantalizing ideas before turning shockingly tame, predictable and, well, American during the second half."
Sacramento News & Review," May 27, 2016",Daniel Barnes, [It's] an overinflated genre film highly dependent on magnetic performances to hold it together. Swinton is up to the task.
Film Experience," May 27, 2016",Nathaniel Rogers," Of the film's many visual pleasures, the greatest may well be its editing."
Winnipeg Free Press," May 27, 2016",Alison Gillmor," Very little is spelled out, with most of the story's momentum coming from the performances, especially Fiennes' glorious scene-bombing."
Salt Lake Tribune," May 26, 2016",Sean P. Means," The cast is strong, with Swinton particularly powerful even though her voice barely rises above a whisper."
Fresno Bee," May 26, 2016",Rick Bentley," It takes a tour de force performance to stand out in a film that features compelling performances by Tilda Swinton, Matthias Schoenaerts and Dakota Johnson. They are so good that even when Fiennes is not on screen, the quality never waivers."
Tulsa World," May 26, 2016",Michael Smith," The stars look great, and the Mediterranean looks grand, but I spent more time looking at my watch."
Orlando Weekly," May 26, 2016",Steve Schneider," A Bigger Splash displays a rich understanding of its characters' foibles, and the ways in which they betray each other instead of communicating their shared weaknesses."
Las Vegas Weekly," May 25, 2016",Josh Bell," Often completely inscrutable, with characters behaving erratically and mysteriously."
