source_name,review_date,critic_name,review_detail
John Hanlon Reviews," September 12, 2016",John Hanlon, A commendable achievement that offers a fuller and more three-dimensional look at the heroic pilot than we've seen before.
MediaMikes," September 12, 2016",Michael A. Smith," Centuries from now, should movies still be being made, film historians will still be talking about Tom Hanks and Clint Eastwood...if you want to introduce your little one to a true hero, introduce them to ""Sully."""
Looking Closer," September 12, 2016",Jeffrey Overstreet," This is a quietly powerful story about the importance of mastering, rather than surrendering to, machines."
The Young Folks," September 12, 2016",Jon Winkler," Sully isn't a new career peak for Eastwood and probably won't be mentioned on any year-end lists, but it shows Eastwood can find a sweet-spot between musings of modern life and effective character study."
New Yorker," September 12, 2016",Richard Brody," A fierce, stark, haunted drama of horror narrowly avoided."
Cinemixtape," September 11, 2016",J. Olson, As cold as the Hudson River in January.
Laramie Movie Scope," September 11, 2016",Robert Roten," When the movie gets around to actually depicting the incident itself, fragmented though it is, it is a visual tour de force, with convincing images of the aircraft, trailing smoke, gliding through the sky, not far enough above New York City."
Reel Reviews," September 11, 2016",Frank Wilkins," Hanks' measured performance of an honest, humble everyman who was simply doing the best he could under extreme circumstances, elevates the entire experience"
The Atlantic," September 11, 2016",Christopher Orr, You've heard of straw men? This is a straw movie.
Starburst," September 23, 2016",Whitney Scott Bain, Eastwood keeps a fast pace with the ninety-minute film and every moment is fascinating.
Cairo360," September 22, 2016",Marija Loncarevic, Sully is a decent and satisfying tribute to an unexpected hero.
Sydney Morning Herald," September 19, 2016",Sandra Hall, Somehow it works.
CNN.com," September 19, 2016",Brian Lowry," Eastwood has delivered a no-frills affair, almost to a fault. A brisk 96 minutes, the movie is workmanlike in its approach, yet still manages to be stirring thanks to the subject matter."
Mark Leeper's Reviews," September 19, 2016",Mark R. Leeper, a tribute to a hero who does not wear a spandex costume or have a license to kill. 
Reno News and Review," September 18, 2016",Bob Grimm, Those pesky birds.
Spliced Personality," September 18, 2016",Sean Burns, In many ways Sully is the Clint Eastwood-iest movie Clint Eastwood has ever made.
Flavorwire," September 18, 2016",Jason Bailey," For the most part, Eastwood's no-frills approach works."
Film Freak Central," September 17, 2016",Walter Chaw, An elderly film by an elderly filmmaker for an elderly audience
Q Network Film Desk," September 17, 2016",James Kendrick," Hanks and Eckhart as both excellent, and part of the reason the film works as well as it does is because they have a natural chemistry that makes their partnership both before and after the Hudson landing feel real and lived-in."
Winnipeg Free Press," September 16, 2016",Alison Gillmor," This modest, moving and unshowy ode to professionalism gets the job done."
ABC Radio (Australia)," September 16, 2016",CJ Johnson," Like much of Eastwood's latest work, a highly proficient, professional, refreshingly unsentimental procedural about men. "
Spirituality and Practice," September 16, 2016",Frederic and Mary Ann Brussat, A tense ethical thriller probing heroism and the fallibility of computers.
New England Movies Weekly," September 15, 2016",Daniel M. Kimmel, The real drama here is that of an ordinary man thrust into extraordinary circumstances and finding he is prepared to meet the challenge. 
Graffiti With Punctuation," September 15, 2016",Cameron Williams, A reminder of why pilots refer to their passengers as 'souls'
Sacramento News & Review," September 15, 2016",Jim Lane," The result is one superb piece of filmmaking, so uniformly fine that it's hard to single out any part of the mix."
IGN Movies," September 15, 2016",Simon Thompson," Sully is a beautifully balanced, classily nuanced and hugely engaging film that avoids all the clichéd pitfalls it could have slipped into."
PopMatters," September 15, 2016",J.R. Kinnard," Ultimately, Sully fails to capture the spirit and resonance that captured America's imagination."
Film Comment Magazine," September 15, 2016",Michael Sragow, Sully may be just want the mass audience wants in the 21st century: a disaster film with a happy ending.
Chicago Reader," September 15, 2016",J. R. Jones," As Clint Eastwood's Sully proves, the Miracle on the Hudson is actually lousy material for a movie."
Cinemanía (Spain)," November 16, 2016",Andrea G. Bermejo," In Sully, Eastwood finds the perfect metaphor to talk about a few things that interested him. Plus, it has been long since Tom Hanks looked good in uniform. [Full review in Spanish]"
Junkee," November 15, 2016",Lauren Carroll Harris, This film is one of my favourite mainstream releases this year.
Arkansas Democrat-Gazette," November 14, 2016",Dan Lybarger, A movie was inevitable. Maybe we're lucky Clint Eastwood and Tom Hanks were there to direct and star in the film.
Blog de cine," November 10, 2016",Mikel Zorrilla," A great movie that strikes at all times at a very good level, but knows how to go further during its last minutes to finish captivating us completely. [Full review in Spanish]"
Blog de cine," November 10, 2016",Alberto Abuín," Eastwood's most optimistic film, narrated with an astonishing skill and has a great cast. [Full review in Spanish]"
Konexión," November 10, 2016",Rafael Rosales Santos, A highly recommended film that can be enjoyed with the family. [Full review in Spanish]
El Mundo (Spain)," November 7, 2016",Luis Martínez," Clint Eastwood proves once again that no one is able to narrate like him, with characters that are very carnally alive. [Full review in Spanish]"
El antepenúltimo mohicano," November 7, 2016",Alberto Sáez Villarino," Eastwood builds a narrative with all the necessary details, extracted from the manual of epic feat, making an amazing story out of a simple script. [Full review in Spanish]"
Correcámara," October 28, 2016",Miguel Ravelo, A film that feels more restrained than the rest of the recent films from the director but can clearly see that he works for love to the stories he wants to tell. [Full review in Spanish]
"Commercial Appeal (Memphis, TN)"," October 24, 2016",John Beifuss," The auteur sees himself in the aviator, whose competence makes believers out of skeptics and who - in a critique of effects-driven blockbuster filmmaking - argues that 'computer simulations' mean nothing when divorced from the 'human' element. "
Washington City Paper," October 14, 2016",Matt Cohen," Sully is at its best when it's in full dramatic reenactment mode, and at its most eye-rolling when it shifts to emotional handwringing."
Phantom Tollbooth," October 14, 2016",Marie Asner," Tom Hanks seems comfortable in the role, moustache and all."
The Skinny," October 12, 2016",Ian Mantagni," Eastwood remains an American master, and if some of the finer details lack finesse, such quibbles are subsumed by the overall emotional whomp."
The Nation," October 11, 2016",Stuart Klawans," This is pretty much the truth of New Yorkers' feelings about the landing on the Hudson -- and Eastwood brings them back with a crisp, unmannered efficiency of which few other moviemakers are capable."
Matt's Movie Reviews," October 5, 2016",Matthew Pejkovic," With clear barriers between institutions of authority and the citizens they have sworn to serve and protect, Sully is a film that shows how the system can work when the right time comes."
ABC Radio Brisbane," October 1, 2016",Matthew Toomey," Several television shows and documentaries have already been made which chronicle US Airways Flight 1549 and they offer more insight than this cheesy, fictionalised version."
"Vue Weekly (Edmonton, Canada)"," September 30, 2016",Brian Gibson," Glides between workplace drama and action-adventure while avoiding most of the right-stuff cliches of one-good-man biopics. And it doesn't land without first navigating some turbulent questions about heroism, post-9/11."
Japan Times," September 28, 2016",Kaori Shoji, This is not blockbuster material but it's a delight to spend time in the company of Eastwood and Hanks.
EntertainmentTell," September 27, 2016",Stephen Silver," It's really two movies, in which one is much better than the other. But that landing sequence is truly amazing (Splice Today) "
ColeSmithey.com," September 25, 2016",Cole Smithey," ""Sully"" comes across as an exhausted victory lap for Clint Eastwood. Give the guy his due. That still doesn't mean that he hasn't made a disappointing movie."
Butaca Ancha," December 2, 2016",JJ Negrete," This film seems to be one of the most unusual moments in Eastwood's career, paradoxically in one of his more conventional films. [Full review in Spanish]"
Scotsman," December 2, 2016",Alistair Harkness," Where the film succeeds in a big way - aside from casting Hanks and Eckhart - is the recreation of the emergency landing itself and its immediate aftermath: it's thrilling, heart-in-mouth stuff."
London Evening Standard," December 2, 2016",David Sexton," How do you make a full-length feature film about the ""miracle on the Hudson"", dramatic and inspiring as it may be? Easy. You get Clint Eastwood, 86, to direct."
Dork Shelf," December 2, 2016",Jason Gorber," While it stumbles along the way it does seem to do justice to the core precept, that the key to any situation like this that's to be celebrated are the very human decisions that get made to save the day"
Sky Movies," December 1, 2016",Andy Psyllides," As a study of the man it's named after Sully barely scratches the surface, but when you're dealing with a story this remarkable and you've got a game Tom Hanks on board surface is enough."
The Sun (UK)," December 1, 2016",Jamie East," It's testament to Clint Eastwood's eye for tension, Tom Hanks and yet another sterling support performance from Aaron Eckhart that this is as good as it is."
Radio Times," December 1, 2016",Stella Papamichael," It mightn't be exciting enough for some viewers, but Hanks is a big presence and carries this one home with great skill and composure."
Daily Express (UK)," December 1, 2016",Allan Hunter," Eastwood's smartest move is to cast Tom Hanks as Sully. Hanks is our James Stewart, bringing so much warmth and sincerity to the screen that we instantly feel at ease with him."
Guardian," December 1, 2016",Peter Bradshaw, Even a likable and authoritative performance from Tom Hanks can't keep this movie in the air.
Times (UK)," December 1, 2016",Kate Muir, Obviously only one man could play such a solid figure of American heroism: Tom Hanks.
El Universal," November 30, 2016",Alonso Díaz de la Vega, A film that speaks of the hero as an essential sum of his society and the bureaucracy as a hindrance to heroism. [Full review in Spanish]
CineXpress," November 30, 2016",Fico Cangiano, Sully is a satisfying and (at times) exciting recount of the Miracle on the Hudson. [Full review in Spanish]
Independent (UK)," November 30, 2016",Geoffrey Macnab," Sully is the kind of film that Howard Hawks might have made in times gone by. It's a tale of quiet, unfussy heroism; of highly trained professionals doing their jobs in the most challenging circumstances imaginable."
iNews.co.uk," November 30, 2016",Matthew Turner, What sticks with you is Eastwood and Hanks' surprisingly unsentimental approach to what is an extraordinary act of heroism.
Otroscines.com," November 29, 2016",Diego Battle," Eastwood's solidity and austerity is overwhelming in a film full of tension, elegance, fluidity and intelligence. [Full review in Spanish]"
HeyUGuys," November 29, 2016",Liam Hoofe," Sully may not be up there with Hanks' and Eastwood's classics but it's an efficient and brisk 96 minutes that, like Sully himself, simply does the job that is asked of it."
The List," November 28, 2016",Eddie Harrison," Sullenberger's heroics made for a great news story, now, in the capable hands of director and star, they are the foundations for a riveting, cinematic drama."
Empire Magazine," November 28, 2016",Olly Richards," Eastwood's message that no good deed goes unpunished feels misplaced, but for the crash sequences and Hanks' turn it's worthwhile. But for goodness' sake, don't watch it on a plane."
Total Film," November 28, 2016",Philip Kemp, Sully is a skilfully made reconstruction of a recent real-life feat of heroic professionalism. But narrative tension is sorely lacking.
RTÉ (Ireland)," November 23, 2016",Laura Delaney," Sully is a beautifully captured tale of bravery, human spirit and is a poignant reflection on how one man can restore some of your faith in humanity. It's exactly the kind of movie America needs right now."
Antagony & Ecstasy," December 8, 2016",Tim Brayton," There's a lack of fuss in the no-nonsense 96 minutes that capture something fascinating about the workaday nature of piloting an airplane, even one in a moment of crisis."
Film Ireland Magazine," December 8, 2016",Liam Hanlon, Tom Hanks deserves the most plaudits for presenting a powerful characterisation of a man that has become a legend.
Cinencuentro," December 7, 2016",Carlos Esquives," In Sully, Eastwood discovers a character who, regardless of the nomination granted by a nation, earns the title of hero by his way of dealing with adversity. [Full review in Spanish]"
The Ooh Tray," December 6, 2016",Ed Whitfield," Tom Hanks, a Star Trek fan, may appreciate the irony that his movie resembles a remake of the 1989 Next Generation episode, ""Booby Trap"". "
Lyles' Movie Files," December 5, 2016",Jeffrey Lyles," This is sharp, focused and quality film making. Sit back and enjoy the flight. Capt. Hanks has everything fully under control in this a skillfully told and engaging effort."
Excelsior," December 5, 2016",Adrián Ruiz," It may not be one of Eastwood's iconic films, however, manages good solvency levels, going beyond being a disaster that I thought it would be. [Full review in Spanish]"
Excelsior," December 5, 2016",Lucero Solórzano," In the most recent Eastwood's film, Hanks reaffirms that he's remarkably talented in the interpretation of ordinary men in extraordinary situations. [Full review in Spanish]"
En Filme," December 5, 2016",Luis Fernando Galván, The director manages to maintain a solid narrative and orchestrates action scenes with precision; Sully's visions and flashbacks are timely and flawless. [Full review in Spanish]
Sunday Independent (Ireland)," December 5, 2016",Hilary A White," In teaming up with Clint Eastwood to portray heroic pilot Captain Chesley 'Sully' Sullenberger, Hanks yet again shows that when it comes to depicting ordinary men in extraordinary circumstances."
Irish Independent," December 4, 2016",Paul Whitington," It's perfectly paced and looks magnificent, with a scale and grandeur that perfectly fits the subject. The landing itself is superbly realised, and made me glad I won't be flying anywhere any time soon."
ArtsHub," December 4, 2016",Sarah Ward," Eastwood scales back his style and rhetoric this time around, though not his earnestness. "
Daily Express (UK)," December 4, 2016",Henry Fitzherbert," Eastwood steers the story with deceptive expertise while Hanks gives a peerless study in unassuming heroism as his character, Sully, makes one of the most extraordinary escapes in aviation history as if it was all in a day's work."
Daily Mail (UK)," December 4, 2016",Brian Viner," The real drama lasted less than ten minutes. Yet still the film unfolds like a thriller, and a grippingly good one, for which Eastwood must share credit with his screenwriter, Todd Komarnicki, and with his star, Tom Hanks."
Observer (UK)," December 4, 2016",Wendy Ide," Eastwood handles the action sequences with the same cool-headed efficiency as Sully brought to his piloting - you suspect that Eastwood felt a kinship with this no-frills, no-nonsense man who was just doing his job."
Little White Lies," December 2, 2016",Ethan Vestby, One of 2016's very best.
Irish Times," December 2, 2016",Tara Brady, Eastwood is not a showy filmmaker and almost everyone on the planet will know the movie's outcome. That makes it all the more remarkable that there are plenty of white-knuckle moments.
The Arts Desk," December 2, 2016",Nick Hasted," [Eastwood has] found a true story which demonstrates his beliefs, and tells it faithfully. Aged 86, he's made one of his most symptomatic films."
Indie London," December 2, 2016",Rob Carnevale," Sully rates among Eastwood's best movies as a director, while marking another personal acting triumph for Hanks."
Flick Filosopher," December 2, 2016",MaryAnn Johanson," The ultimate anti-disaster movie. A supremely gripping and powerfully emotional film about, paradoxically, what happens when everything works as it should."
Cine Premiere," December 2, 2016",Arturo Magaña," Tom Hanks delivers a very good performance, as always. It manages to transmit courage, skill and even the fears of the captain turning it into a beloved character. [Full review in Spanish]"
