source_name,review_date,critic_name,review_detail
Irish Independent," June 13, 2016",Paul Whitington," This impeccably photographed film doesn't quite manage to reconcile its two narratives, but should be required viewing for those who think anyone but the desperate would willingly board those fetid coffin ships."
Observer (UK)," June 12, 2016",Wendy Ide, Sometimes real life provides us with symbolic imagery that is every bit as potent and sophisticated as anything you would find in a fictional narrative.
Sight and Sound," June 10, 2016",Trevor Johnston, Moral courage and filmic artistry exist side by side in this essential offering from a director gradually earning the right to be thought of as one of the greats of our era.
Times (UK)," June 10, 2016",Kate Muir," As timely as it is timeless, Gianfranco Rosi's portrait of a year on the Italian island of Lampedusa is stunning."
The Big Issue," June 10, 2016",Edward Lawrenson," Made with the rigour of the best journalism and haunting emotional artistry, Fire at Sea deserves to be seen as widely as possible."
Radio Times," June 9, 2016",David Parkinson," Lampedusa is barely eight square miles in size and some 400,000 souls have passed through it over the last 20 years. But Rosi makes it abundantly clear this is an emergency that affects everyone."
Daily Telegraph (UK)," June 9, 2016",Robbie Collin," Poses no direct questions, but leaves your head and heart overflowing with them."
The Nation," November 17, 2016",Stuart Klawans," It looks and moves like a clearheaded observational drama but is devastatingly, inescapably real. "
It's Just Movies," November 14, 2016",Ron Wilkinson, Sea sounds alternate cries for help and mercy and the timeless songs of a culture changing too fast. 
SF Weekly," November 10, 2016",Sherilyn Connelly," Fire at Sea meditates on how life can go on even with a front-row seat to unspeakable misery and injustice. After all, someone still has to make the pasta and take listener requests."
Georgia Straight," November 9, 2016",Ken Eisner," Unspoken but suggested by the subtext and title of Fire at Sea is that some First World countries profit from war, while other First World countries -- hell, sometimes the same First World countries -- are left to clean up the mess."
Rolling Stone Mexico," October 31, 2016",Arturo Aguilar, A heartbreaking look of one of the most complex and sad phenomena of our times. [Full review in Spanish]
Christian Science Monitor," October 28, 2016",Peter Rainer," What makes the movie worth seeing, is the sequence with the Africans chanting in the detention center about making it from Africa, through the scorching Sudanese desert and Libya, to Lampedusa."
National Post," October 27, 2016",Chris Knight," If you think you know how a documentary about the European migrant/refugee crisis will play out, Fire at Sea will surprise."
Wall Street Journal," October 27, 2016",Joe Morgenstern, Fire at Sea is a shining example of journalism fueled by outrage and shaped by free-ranging curiosity.
Los Angeles Times," October 27, 2016",Kenneth Turan," What ""Fire at Sea"" appears to be and what it is are not the same thing, and it's that difference that makes it a masterful documentary."
New Yorker," October 24, 2016",Richard Brody," Rosi films the migrants empathetically but sentimentally; he depicts helicopters and ships with bombastic grandeur. What's more, half the movie has nothing to do with migrants ..."
WBAI Radio," October 22, 2016",Prairie Miller," As horrifying as the scenes of suffering and apparent if not imminent death are for these migrants, Rosi situates them as backdrop to the ordinary or humorous lives of oblivious locals. And continuing a Western tradition of exotic rendering of the Other."
Film-Forward.com," October 21, 2016",Nora Lee Mandel, Brings viewer along an extended stay on European front line in refugee crisis...The very visceral scenes...will hopefully help bring the migrants' plight to wider attention.
The Young Folks," October 21, 2016",Nathanael Hood, Rosi completely fails to connect the two sides of the story together.
RogerEbert.com," October 21, 2016",Glenn Kenny," As laudable as the movie is, it does not quite achieve greatness. That's the fault of both its indirectness and its obviousness."
Globe and Mail," October 21, 2016",Mark Medley," Harrowing, heartbreaking and humane ..."
New York Times," October 20, 2016",A.O. Scott," ""Fire at Sea"" occupies your consciousness like a nightmare, and yet somehow you don't want it to end."
Village Voice," October 20, 2016",Bilge Ebiri," How do you reconcile trauma like this with the easy rhythms of ordinary life? You don't, Rosi's film tells us, and to do so would be obscene."
Metro," October 20, 2016",Matt Prigge," ""Fire at Sea"" contains nightmarish footage of unspeakable misery. But it's not the straight-arrow film human rights activists most desire."
AV Club," October 20, 2016",Mike D'Angelo, Here is an island. Things happen on and near that island. Some of those things are heartbreaking. Others are banal. The end.
Spirituality and Practice," October 19, 2016",Frederic and Mary Ann Brussat, A heart-rending documentary about a small island between Libya and Sicily where illegal immigrants from Africa stop on their way to Europe.
