source_name,review_date,critic_name,review_detail
Sensacine," September 23, 2016",Alberto Lechuga," A film that navigates through genre with historical facts, where the director turns Neruda into something like a character from a detective story. [Full review in Spanish]"
El Pais (Spain)," September 23, 2016",Javier Ocaña, A political film about a poet. And a poetic film about a politician. Something far from being a conventional biopic. [Full review in Spanish]
We Got This Covered," September 23, 2016",Lauren Humphries-Brooks," An exuberant visual poem reflecting the life and politics of the Chilean poet, Neruda is much more than a simple biopic."
La Jornada," September 22, 2016",Leonardo Garcia Tsao," While it evokes Borges more than Neruda, the film works because gives a conceptual twist to what could have been a conventional biopic. [Full review in Spanish]"
Cinemanía (Spain)," September 19, 2016",Irene Crespo," The director captures a great, brilliant and a very real Neruda. [Full review in Spanish]"
"Vue Weekly (Edmonton, Canada)"," September 16, 2016",Josef Braun," Moody, unsentimental, gorgeous to look at and a little meta: I loved it. "
PopMatters," September 15, 2016",Stephen Mayne," It's clever and stylish, and while not entirely successful, Larraín handles his ambitious material well."
rec.arts.movies.reviews," September 9, 2016",Louis Proyect," A fascinating examination of the role of radical artist in bourgeois society that prioritizes the drama of an individual rather than the social drama of a crackdown that anticipated Pinochet. Despite that, it is great filmmaking. "
Collider," September 6, 2016",Brian Formo," Neruda's anti-biopic structure allows the poet to play in the noir and Western genres that a writer of odes might have always wished to have done, but didn't."
Sight and Sound," May 20, 2016",Wendy Ide, A playfully unexpected spin on a historical drama.
The Playlist," May 17, 2016",Jessica Kiang, Neruda feels like such a leap into the unknown that it's almost outside the solar system - it's the Pluto of Larraín's filmography so far.
El antepenúltimo mohicano," May 16, 2016",Alberto Sáez Villarino, The artist is intelligently humanized on this wonderful biopic of one of the most interesting chapters in the life of an amazing man. [Full review in Spanish]
Cinema Movil," May 16, 2016",Oscar Uriel, The film breaks the biopic conventions and manages to become a lyrical and fictionalize version of that inside a splendid montage. [Full review in Spanish]
The Film Stage," May 16, 2016",Giovanni Marchini Camia," As radical a reinvention of the biopic as Todd Haynes' I'm Not There, Neruda is Larraín's most conceptual and also his most demanding film yet."
HeyUGuys," May 16, 2016",Jo-Anne Titmarsh, Anyone expecting a straightforward biographical account will be in for a surprise.
CineVue," May 14, 2016",John Bleasdale, A complex and fascinating character study.
El Mundo (Spain)," May 13, 2016",Luis Martínez," Pablo Larrain knocks it out of the park with his ""anti-biopic"" about the Chilean poet. [Full review in Spanish]"
Contactmusic.com," December 15, 2016",Rich Cline," It's funny and emotional, and visually stunning as it criss-crosses Chile from the ocean to the ice-capped Andean peaks. And its originality makes it simply stunning."
Toronto Star," December 15, 2016",Bruce Demara," With great supporting performances and an intelligent script, it's an accomplished and engrossing tale."
Wall Street Journal," December 15, 2016",Joe Morgenstern, A fascinating -- though overlong and sometimes slow -- trackdown fantasy with literary and political resonance.
Metro," December 15, 2016",Matt Prigge," ""Neruda"" is meta-sorta-fiction, always calling attention to its own artificiality. But its sincere about wanting to do the impossible: understand, perhaps even forgive, someone who stands for everything you stand against."
Los Angeles Times," December 15, 2016",Justin Chang," Drolly and persuasively, the movie demonstrates that when it comes to evoking the artist and the nature of his art, historical fidelity and literal-minded dramatization go only so far."
AV Club," December 15, 2016",Mike D'Angelo," The more Neruda departs from historical fact, the more trenchant it becomes. Take note, other filmmakers."
NOW Toronto," December 14, 2016",José Teodoro," Neruda is a work of inspired mischief, in which the art of storytelling is inextricable from historical fact."
TheWrap," December 14, 2016",Claudia Puig," The poetic narration, while lyrical, has a distancing effect, but that's not necessarily a negative in this context: What results is a highly artistic, atmospheric and deftly-written cat-and-mouse game."
Film Journal International," December 13, 2016",Chris Barsanti," [A] handsome, thoughtful and wisecracking metafictional lark."
Spirituality and Practice," December 13, 2016",Frederic and Mary Ann Brussat, A Chilean film that blends fantasy and realism in its treatment of poet Pablo Neruda and a policeman fascinated with him.
Village Voice," December 12, 2016",Melissa Anderson," Larraín, born in Santiago in 1976, takes an oblique approach to his subject, one of his country's most exalted heroes - a strategy that renders the past always labile and dynamic, never static and turgid."
Compuserve," December 10, 2016",Harvey S. Karten," Eschewing the biopic format, Larrain aims to humanize the Chilean poet, giving us insight into human nature."
FilmDrunk," December 9, 2016",Vincent Mancini," Amply clever and easy on the eyes, though it uses all that cleverness and craft more to deflect than to illuminate. "
Associated Press," December 8, 2016",Lindsey Bahr," Not many directors get a one-two punch like Jackie and Neruda in the same season, but it just makes it all the more clear that Larrain is one of the world's most exciting and imaginative filmmakers, whatever the subject may be."
Laramie Movie Scope," December 2, 2016",Robert Roten," This is a wildly romantic biographical drama about the great poet widely known by his pen name, Pablo Neruda. Years before his downfall, we see Neruda the artist, Neruda the romantic, Neruda the trickster, foiling the dark powers with wit and courage."
Ozus' World Movie Reviews," November 27, 2016",Dennis Schwartz," Humanizes the great poet who appealed to intellectuals, peasants, workers and prostitutes."
Los Angeles Daily News," November 18, 2016",Bob Strauss," Larrain has rapidly grown into the smartest political filmmaker working today. The great thing is, though, that he keeps proving himself a filmmaker first."
The Nation," November 17, 2016",Stuart Klawans," I don't know if Roberto Bolaño himself could have teased out so well the desire of a hate-filled, impoverished flunky merely to be recognized by the famous artist he's out to destroy."
Rolling Stone Mexico," October 31, 2016",Arturo Aguilar, An interesting film that seeks to provoke in the viewer the experience of recreating Neruda's universe. [Full review in Spanish]
Konexión," October 24, 2016",Iván Belmont," With an artistic and cinematographic quality, this film has a big heart. [Full review in Spanish]"
Chicago Sun-Times," December 30, 2016",Miriam Di Nunzio," Calderon and Larrain have taken great dramatic license with Neruda's story, and the payoff is more than worth the risk."
Mark Reviews Movies," December 30, 2016",Mark Dujsik," As the voices of the two men blend together ... we realize that their stories are what matter to people, regardless of whether those tales are genuine or fictional."
NPR," December 29, 2016",Ella Taylor," As in all his movies, Larrain is an expert juggler of tones: by turns antic and lyrical, Neruda is shot with a dark, nocturnal beauty and a mournful orchestral score."
PopMatters," December 28, 2016",Alex Ramon, [An] intriguingly idiosyncratic experience.
New Yorker," December 27, 2016",Anthony Lane," It reminds us that movies, by their very nature, owe far more to poetry than they ever will to the novel."
Newcity," December 26, 2016",Ray Pride," Larraín's play with time and performance is largely hypnotic, down to an exemplary ending within mythic landscape. "
In These Times," December 19, 2016",Michael Atkinson," The past is hardly past: Neruda is a vintage ﬁgure, but his story is made fresh by both the ﬁlmmakers' imaginative will and by the oppression-stalked century we ﬁnd ourselves in."
Paste Magazine," December 19, 2016",Andy Crump," Each [of Larraín's films] has a plan, each film has a backbone, but their airy and ethereal qualities suggest a penchant for riffing, as though he's filling in the gaps between truth and myth sequence by sequence."
Brooklyn Magazine," December 18, 2016",Benjamin Mercer," Neruda certainly has its felicities, but throughout Larraín proves all too eager to point out the sheer artifice of his endeavor."
Entertainment Weekly," December 17, 2016",Joe McGovern, A virtual fireworks show about the power of poetry and fame on the world.
National Post," December 16, 2016",Chris Knight," Even if you've only heard of Neruda's sonnets or his Stalinist leanings, you don't need much in the way of introduction to enjoy this meta-narrative."
Movie Mezzanine," December 16, 2016",Mallory Andrews, The real trouble is that Neruda is never regarded as anything but a figure of mythic status by his allies.
amNewYork," December 16, 2016",Robert Levin," Bathed in expressive natural light and bestowed with a sense of constant movement, the movie also pulls even further back from the specifics of Neruda's story to depict a battle for the essence of a nation at war with itself."
L.A. Biz," December 16, 2016",Annlee Ellingson, The crafting of identity is at the heart of this highly literary and philosophical noir.
leonardmaltin.com," December 16, 2016",Leonard Maltin, Neruda offers a captivating and unusual approach to a famous person's life. I know little about the poet but I fell under this movie's sway
RogerEbert.com," December 16, 2016",Glenn Kenny," Neruda is, like all the Larraín films I've seen, laudable in its ambitions and ultimately unsatisfying in its execution."
Cinemalogue.com," December 16, 2016",Todd Jorgenson," Evocative and dramatically compelling, the film drifts between fantasy and reality in a way that Neruda himself would appreciate."
Globe and Mail," December 16, 2016",Eva Salinas," Is Neruda a cinematic play, a poem, a biopic? In this near-perfect homage to a literary giant, it's all open to interpretation."
New York Times," December 15, 2016",A.O. Scott," For anyone who believes that poetry and democracy spring from the same source and provoke the same enemies, this movie provides both encouragement and warning."
Kaplan vs. Kaplan," December 15, 2016",Jeanne Kaplan," ""Neruda"" is a brilliant study of a man's passion for life and poetry. Gnecco brings this eccentric, beloved poet to life with wit and panache. "
