source_name,review_date,critic_name,review_detail
Washington City Paper," January 2, 2017",Noah Gittell," Loving makes you feel like you're in the hands of a confident director who isn't afraid to let the audience find their way into a story. His style prevents the film from being a crowd-pleaser, but it's the right approach for the story."
Seven Days," January 1, 2017",Margot Harrison," This is a showing movie, not a telling movie: The bond between the Lovings is all in their body language."
MetroActive," January 1, 2017",Richard von Busack," Nichols returns to images of Loving bricklaying at work: appropriate for the brick by brick quality of how justice is sought, built upon and finally delivered."
NUVO Newsweekly," December 30, 2016",Edward Johnson-Ott," Jeff Nichols has made a fine, honest portrait of one couple's unwavering love, but he fails to present that portrait in a sufficiently rousing context. Shucks."
Missoula Independent," December 28, 2016",Molly Laich, The lessons here strike me as entirely too safe for the current political climate.
"Commercial Appeal (Memphis, TN)"," December 26, 2016",John Beifuss," 'We may lose the small battles but win the big war,' Mildred says. These are inspiring words at a moment in American history when racists are emboldened, and they suggest that 'Loving' may be just the movie the country needs. "
"Quad City Times (Davenport, IA)"," December 25, 2016",Linda Cook," You will end up ""Loving"" the couple at the center of an important moment in American history. "
El antepenúltimo mohicano," December 19, 2016",Alberto Sáez Villarino, A film where its protagonists provide a performance full of strength and emotion that fits perfectly in the plot of the film and adapts without abruptness to the style of the director. [Full review in Spanish]
Q Network Film Desk," December 14, 2016",James Kendrick," admirably low key, shunning easy sensationalism and melodramatic politicization in favor of something more delicate and genuine and intimate"
PopMatters," December 12, 2016",Argun Ulgen," It takes artistic conviction to eschew artificial dramatic piques and nadirs for what most of history has to offer, which is usually somewhere in between the two. Loving is to be commended for mostly exploring this region."
The Young Folks," December 12, 2016",Allyson Johnson," Loving is a slow burn that's content to experience solitude, spirituality and nature without ever relenting on the human spirit."
