date,attributes,rDev,name
"Oct 07, 2012",look: 3.5 | smell: 3 | taste: 4 | feel: 4.5 | overall: 4,+39.5%,Coors | Coors Brewing Company
"Sep 24, 2012",look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 5,+77.1%,Coors | Coors Brewing Company
"Sep 05, 2012",look: 2 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.5,-13.3%,Coors | Coors Brewing Company
"Aug 20, 2012",look: 3 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.5,+26.2%,Coors | Coors Brewing Company
"Aug 06, 2012",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+10.7%,Coors | Coors Brewing Company
"Aug 06, 2012",look: 2.5 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 2.5,-0.4%,Coors | Coors Brewing Company
"Jul 26, 2012",look: 2.5 | smell: 2.5 | taste: 3.5 | feel: 3.5 | overall: 3,+14.4%,Coors | Coors Brewing Company
"Jul 02, 2012",look: 2.5 | smell: 3 | taste: 1.5 | feel: 2.5 | overall: 2,-21.8%,Coors | Coors Brewing Company
"Jun 24, 2012",look: 1.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 1.5,-37.3%,Coors | Coors Brewing Company
"Jun 16, 2012",look: 3 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3.5,+10%,Coors | Coors Brewing Company
"May 26, 2012",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,-5.9%,Coors | Coors Brewing Company
"May 15, 2012",look: 2.5 | smell: 3 | taste: 4 | feel: 2.5 | overall: 3.5,+26.2%,Coors | Coors Brewing Company
"May 09, 2012",look: 2.5 | smell: 3 | taste: 4 | feel: 3.5 | overall: 4,+33.6%,Coors | Coors Brewing Company
"May 09, 2012",look: 2 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2.5,-15.1%,Coors | Coors Brewing Company
"May 06, 2012",look: 3.5 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5,+22.9%,Coors | Coors Brewing Company
"May 05, 2012",look: 3 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5,+28%,Coors | Coors Brewing Company
"May 01, 2012",look: 2.5 | smell: 2.75 | taste: 2 | feel: 2 | overall: 2,-18.5%,Coors | Coors Brewing Company
"Apr 28, 2012",look: 4 | smell: 1.5 | taste: 3 | feel: 3 | overall: 3,-0.4%,Coors | Coors Brewing Company
"Apr 19, 2012",look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5,-6.6%,Coors | Coors Brewing Company
"Apr 07, 2012",look: 3 | smell: 3.5 | taste: 2.5 | feel: 3 | overall: 2.5,+4.1%,Coors | Coors Brewing Company
"Apr 02, 2012",look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4,+47.6%,Coors | Coors Brewing Company
"Mar 30, 2012",look: 3.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3,+7.4%,Coors | Coors Brewing Company
"Mar 21, 2012",look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,-4.8%,Coors | Coors Brewing Company
"Mar 03, 2012",look: 2 | smell: 2.5 | taste: 2.5 | feel: 4 | overall: 2,-7%,Coors | Coors Brewing Company
"Feb 29, 2012",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+10.7%,Coors | Coors Brewing Company
"Feb 27, 2012",look: 2.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+9.6%,Coors | Coors Brewing Company
"Feb 19, 2012",look: 1 | smell: 1 | taste: 3 | feel: 2 | overall: 2.5,-18.8%,Coors | Coors Brewing Company
"Feb 15, 2012",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3.5 | overall: 2.5,-4.1%,Coors | Coors Brewing Company
"Feb 12, 2012",look: 2.5 | smell: 3 | taste: 2.5 | feel: 3 | overall: 3,+2.2%,Coors | Coors Brewing Company
"Feb 05, 2012",look: 2 | smell: 1.5 | taste: 2.5 | feel: 3 | overall: 2,-19.6%,Coors | Coors Brewing Company
"Feb 04, 2012",look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3,+5.2%,Coors | Coors Brewing Company
"Jan 29, 2012",look: 2.5 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3,+11.4%,Coors | Coors Brewing Company
"Jan 28, 2012",look: 3 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5,+32.5%,Coors | Coors Brewing Company
"Jan 25, 2012",look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3,+18.1%,Coors | Coors Brewing Company
"Jan 22, 2012",look: 2.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2.5,-27.7%,Coors | Coors Brewing Company
"Jan 15, 2012",look: 1.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2,-33.6%,Coors | Coors Brewing Company
"Jan 15, 2012",look: 2 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2,-17%,Coors | Coors Brewing Company
"Jan 15, 2012",look: 2 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2,-18.8%,Coors | Coors Brewing Company
"Jan 14, 2012",look: 2.5 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2.5,-14%,Coors | Coors Brewing Company
"Jan 14, 2012",look: 2.5 | smell: 3 | taste: 2.5 | feel: 3 | overall: 3,+2.2%,Coors | Coors Brewing Company
"Jan 06, 2012",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 3,-4.1%,Coors | Coors Brewing Company
"Jan 04, 2012",look: 2.5 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 3.5,+7%,Coors | Coors Brewing Company
"Dec 29, 2011",look: 2 | smell: 2.5 | taste: 3 | feel: 3 | overall: 2.5,+0.4%,Coors | Coors Brewing Company
"Dec 14, 2011",look: 2 | smell: 1.5 | taste: 1 | feel: 2 | overall: 1.5,-49.1%,Coors | Coors Brewing Company
"Dec 13, 2011",look: 3 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5,+23.6%,Coors | Coors Brewing Company
"Dec 12, 2011",look: 3 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3,+6.3%,Coors | Coors Brewing Company
"Dec 09, 2011",look: 1.5 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3,+16.6%,Coors | Coors Brewing Company
"Dec 05, 2011",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5,-7.7%,Coors | Coors Brewing Company
"Nov 20, 2011",look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+11.8%,Coors | Coors Brewing Company
"Oct 23, 2011",look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2,-32.5%,Coors | Coors Brewing Company
"Oct 19, 2011",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+10.7%,Coors | Coors Brewing Company
"Oct 18, 2011",look: 3 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3,+15.1%,Coors | Coors Brewing Company
"Oct 18, 2011",look: 2.5 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 3,+3.3%,Coors | Coors Brewing Company
"Oct 14, 2011",look: 3 | smell: 2 | taste: 2 | feel: 3 | overall: 2,-20.3%,Coors | Coors Brewing Company
"Oct 11, 2011",look: 3 | smell: 2.5 | taste: 3 | feel: 3.5 | overall: 3,+8.1%,Coors | Coors Brewing Company
"Sep 30, 2011",look: 3 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5,+28%,Coors | Coors Brewing Company
"Sep 22, 2011",look: 3.5 | smell: 3 | taste: 3.5 | feel: 2.5 | overall: 3.5,+21%,Coors | Coors Brewing Company
"Sep 20, 2011",look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,-4.8%,Coors | Coors Brewing Company
"Sep 10, 2011",look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2,-24.4%,Coors | Coors Brewing Company
"Sep 10, 2011",look: 2 | smell: 2 | taste: 3 | feel: 2 | overall: 2.5,-7.7%,Coors | Coors Brewing Company
"Aug 26, 2011",look: 3 | smell: 3 | taste: 2 | feel: 1 | overall: 2,-18.8%,Coors | Coors Brewing Company
"Aug 21, 2011",look: 1.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 1.5,-37.3%,Coors | Coors Brewing Company
"Aug 14, 2011",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,-5.9%,Coors | Coors Brewing Company
"Aug 02, 2011",look: 3 | smell: 2 | taste: 3 | feel: 3 | overall: 3,+1.8%,Coors | Coors Brewing Company
"Jul 30, 2011",look: 2.5 | smell: 2.5 | taste: 2 | feel: 2 | overall: 2.5,-17%,Coors | Coors Brewing Company
"Jul 29, 2011",look: 2 | smell: 3 | taste: 3 | feel: 2 | overall: 2,-2.6%,Coors | Coors Brewing Company
"Jul 23, 2011",look: 3 | smell: 2 | taste: 3.5 | feel: 3.5 | overall: 3.5,+14.8%,Coors | Coors Brewing Company
"Jul 22, 2011",look: 3 | smell: 1 | taste: 2 | feel: 2 | overall: 2,-32.8%,Coors | Coors Brewing Company
"Jul 20, 2011",look: 3.5 | smell: 4 | taste: 3 | feel: 3 | overall: 4,+28%,Coors | Coors Brewing Company
"Jul 19, 2011",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+10.7%,Coors | Coors Brewing Company
"Jul 16, 2011",look: 2.5 | smell: 3 | taste: 3 | feel: 2.5 | overall: 2,+0.4%,Coors | Coors Brewing Company
"Jul 13, 2011",look: 3 | smell: 2 | taste: 3 | feel: 2 | overall: 3,-1.8%,Coors | Coors Brewing Company
"Jul 12, 2011",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,-26.2%,Coors | Coors Brewing Company
"Jul 04, 2011",look: 3 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4,+41%,Coors | Coors Brewing Company
"Jul 04, 2011",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+10.7%,Coors | Coors Brewing Company
"Jun 30, 2011",look: 3.5 | smell: 3 | taste: 4 | feel: 3 | overall: 3.5,+30.3%,Coors | Coors Brewing Company
"Jun 25, 2011",look: 4 | smell: 3 | taste: 4 | feel: 3 | overall: 4,+35.1%,Coors | Coors Brewing Company
"Jun 04, 2011",look: 1.5 | smell: 2 | taste: 2 | feel: 2.5 | overall: 3,-18.1%,Coors | Coors Brewing Company
"Jun 04, 2011",look: 3 | smell: 2.5 | taste: 2 | feel: 3 | overall: 2,-15.9%,Coors | Coors Brewing Company
"May 30, 2011",look: 3.5 | smell: 2 | taste: 3 | feel: 3 | overall: 3,+3%,Coors | Coors Brewing Company
"May 28, 2011",look: 4 | smell: 2 | taste: 3.5 | feel: 2 | overall: 3,+7.7%,Coors | Coors Brewing Company
"May 07, 2011",look: 3 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 3.5,+8.1%,Coors | Coors Brewing Company
"May 01, 2011",look: 3.5 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5,+22.9%,Coors | Coors Brewing Company
"Apr 20, 2011",look: 2.5 | smell: 3 | taste: 3 | feel: 2.5 | overall: 3,+7.7%,Coors | Coors Brewing Company
"Apr 20, 2011",look: 1.5 | smell: 1.5 | taste: 2.5 | feel: 3 | overall: 2,-20.7%,Coors | Coors Brewing Company
"Apr 11, 2011",look: 3 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-28.4%,Coors | Coors Brewing Company
"Apr 07, 2011",look: 2.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+9.6%,Coors | Coors Brewing Company
"Apr 02, 2011",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+10.7%,Coors | Coors Brewing Company
"Mar 23, 2011",look: 4 | smell: 2 | taste: 2.5 | feel: 3 | overall: 3,-3.3%,Coors | Coors Brewing Company
"Mar 16, 2011",look: 3 | smell: 2 | taste: 3 | feel: 2.5 | overall: 4,+7.4%,Coors | Coors Brewing Company
"Feb 27, 2011",look: 1.5 | smell: 2 | taste: 3.5 | feel: 2 | overall: 4,+9.6%,Coors | Coors Brewing Company
"Feb 18, 2011",look: 3 | smell: 2.5 | taste: 3.5 | feel: 3.5 | overall: 3.25,+17.3%,Coors | Coors Brewing Company
"Feb 14, 2011",look: 3.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4,+44.6%,Coors | Coors Brewing Company
"Feb 09, 2011",look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 4,+12.5%,Coors | Coors Brewing Company
"Feb 09, 2011",look: 2 | smell: 2.5 | taste: 3 | feel: 3 | overall: 4,+11.4%,Coors | Coors Brewing Company
"Feb 03, 2011",look: 3 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.5,+35.4%,Coors | Coors Brewing Company
"Jan 28, 2011",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.5,-9.6%,Coors | Coors Brewing Company
"Jan 19, 2011",look: 2 | smell: 2.5 | taste: 3 | feel: 3 | overall: 2.5,+0.4%,Coors | Coors Brewing Company
"Jan 11, 2011",look: 1.5 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 5,+33.9%,Coors | Coors Brewing Company
"Jan 07, 2011",look: 4 | smell: 3 | taste: 4.5 | feel: 4 | overall: 4.5,+49.8%,Coors | Coors Brewing Company
"Jan 07, 2011",look: 4 | smell: 3 | taste: 3.5 | feel: 5 | overall: 5,+42.4%,Coors | Coors Brewing Company
"Jan 06, 2011",look: 3 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2.5,-2.2%,Coors | Coors Brewing Company
"Jan 03, 2011",look: 4 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4.5,+54.2%,Coors | Coors Brewing Company
"Jan 02, 2011",look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4.5,+46.9%,Coors | Coors Brewing Company
"Dec 29, 2010",look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 3.5,+0.7%,Coors | Coors Brewing Company
"Dec 28, 2010",look: 2.5 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 3,+0.4%,Coors | Coors Brewing Company
"Dec 24, 2010",look: 1.5 | smell: 1.5 | taste: 2 | feel: 3 | overall: 3,-20.7%,Coors | Coors Brewing Company
"Dec 19, 2010",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 4,+18.1%,Coors | Coors Brewing Company
"Dec 18, 2010",look: 2 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3.5,+0.4%,Coors | Coors Brewing Company
"Dec 15, 2010",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+10.7%,Coors | Coors Brewing Company
"Dec 06, 2010",look: 1 | smell: 1 | taste: 4 | feel: 4 | overall: 5,+21.8%,Coors | Coors Brewing Company
"Dec 03, 2010",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 3.5,-2.2%,Coors | Coors Brewing Company
"Nov 29, 2010",look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 3,-3%,Coors | Coors Brewing Company
"Nov 19, 2010",look: 3 | smell: 2 | taste: 2 | feel: 2.5 | overall: 3,-14.8%,Coors | Coors Brewing Company
"Nov 19, 2010",look: 3.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-27.3%,Coors | Coors Brewing Company
"Nov 19, 2010",look: 2 | smell: 2 | taste: 3 | feel: 2 | overall: 3.5,-0.4%,Coors | Coors Brewing Company
"Nov 18, 2010",look: 3 | smell: 2 | taste: 1.5 | feel: 2.5 | overall: 2.5,-25.8%,Coors | Coors Brewing Company
"Nov 01, 2010",look: 2 | smell: 1 | taste: 1.5 | feel: 1 | overall: 1.5,-49.8%,Coors | Coors Brewing Company
"Oct 31, 2010",look: 3.5 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,-3.7%,Coors | Coors Brewing Company
"Oct 31, 2010",look: 2 | smell: 2 | taste: 2 | feel: 3 | overall: 2,-22.5%,Coors | Coors Brewing Company
"Oct 12, 2010",look: 3 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3.5,+10%,Coors | Coors Brewing Company
"Oct 10, 2010",look: 2 | smell: 2 | taste: 3 | feel: 3 | overall: 3,-0.4%,Coors | Coors Brewing Company
"Oct 06, 2010",look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3,-1.1%,Coors | Coors Brewing Company
"Oct 02, 2010",look: 1.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 5,+17.7%,Coors | Coors Brewing Company
"Oct 02, 2010",look: 3.5 | smell: 3 | taste: 3 | feel: 3.5 | overall: 4.5,+24.7%,Coors | Coors Brewing Company
"Oct 01, 2010",look: 3 | smell: 2 | taste: 3 | feel: 3.5 | overall: 4,+11.1%,Coors | Coors Brewing Company
"Sep 18, 2010",look: 3 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.5,+16.2%,Coors | Coors Brewing Company
"Sep 16, 2010",look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.25,+19.9%,Coors | Coors Brewing Company
"Aug 30, 2010",look: 2.5 | smell: 2 | taste: 2.5 | feel: 3 | overall: 3,-6.6%,Coors | Coors Brewing Company
"Aug 28, 2010",look: 4 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3,+20.3%,Coors | Coors Brewing Company
"Aug 25, 2010",look: 3 | smell: 3 | taste: 4 | feel: 4 | overall: 4.5,+40.2%,Coors | Coors Brewing Company
"Aug 18, 2010",look: 2.5 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 3,+0.4%,Coors | Coors Brewing Company
"Aug 14, 2010",look: 4 | smell: 3.5 | taste: 4 | feel: 3 | overall: 4,+39.5%,Coors | Coors Brewing Company
"Aug 12, 2010",look: 2 | smell: 2 | taste: 3 | feel: 3 | overall: 3,-0.4%,Coors | Coors Brewing Company
"Aug 05, 2010",look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 4,+12.5%,Coors | Coors Brewing Company
"Aug 03, 2010",look: 4 | smell: 1.5 | taste: 3 | feel: 3.5 | overall: 3,+1.5%,Coors | Coors Brewing Company
"Aug 01, 2010",look: 3.5 | smell: 3.5 | taste: 3 | feel: 4 | overall: 4.5,+31%,Coors | Coors Brewing Company
"Jul 28, 2010",look: 1.5 | smell: 2 | taste: 2 | feel: 2.5 | overall: 1.5,-29.2%,Coors | Coors Brewing Company
"Jul 22, 2010",look: 3.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+11.8%,Coors | Coors Brewing Company
"Jul 16, 2010",look: 3 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 4,+27.3%,Coors | Coors Brewing Company
"Jul 12, 2010",look: 3 | smell: 3 | taste: 4 | feel: 4 | overall: 4,+36.5%,Coors | Coors Brewing Company
"Jul 09, 2010",look: 2 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3,-3.3%,Coors | Coors Brewing Company
"Jul 05, 2010",look: 2.5 | smell: 3 | taste: 2.5 | feel: 2.5 | overall: 2,-7%,Coors | Coors Brewing Company
"Jul 03, 2010",look: 3.5 | smell: 4 | taste: 3.5 | feel: 3 | overall: 4.5,+39.1%,Coors | Coors Brewing Company
"Jun 30, 2010",look: 1 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 1.5,-53.1%,Coors | Coors Brewing Company
"Jun 29, 2010",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3.5,+14.4%,Coors | Coors Brewing Company
"Jun 28, 2010",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-63.1%,Coors | Coors Brewing Company
"Jun 25, 2010",look: 3 | smell: 3 | taste: 2.5 | feel: 3 | overall: 3.5,+7%,Coors | Coors Brewing Company
"Jun 14, 2010",look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 5,+32.8%,Coors | Coors Brewing Company
"Jun 07, 2010",look: 2.5 | smell: 3 | taste: 3 | feel: 2.5 | overall: 3,+7.7%,Coors | Coors Brewing Company
"May 28, 2010",look: 3 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-41.3%,Coors | Coors Brewing Company
"May 25, 2010",look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5,+29.2%,Coors | Coors Brewing Company
"May 16, 2010",look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5,+60.5%,Coors | Coors Brewing Company
"May 13, 2010",look: 3 | smell: 2.5 | taste: 3.5 | feel: 3 | overall: 3,+13.7%,Coors | Coors Brewing Company
"May 03, 2010",look: 3 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.5,+16.2%,Coors | Coors Brewing Company
"May 01, 2010",look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4,+47.6%,Coors | Coors Brewing Company
"Apr 10, 2010",look: 2.5 | smell: 2 | taste: 2.5 | feel: 3 | overall: 1.5,-17.7%,Coors | Coors Brewing Company
"Mar 27, 2010",look: 3 | smell: 2 | taste: 3 | feel: 2.5 | overall: 3,look: 3 | smell: 2 | taste: 3 | feel: 2.5 | overall: 3,Coors | Coors Brewing Company
"Mar 26, 2010",look: 2.25 | smell: 2 | taste: 3 | feel: 2 | overall: 2.5,-7%,Coors | Coors Brewing Company
"Mar 26, 2010",look: 3.5 | smell: 3 | taste: 1.5 | feel: 3 | overall: 2,-17.7%,Coors | Coors Brewing Company
"Mar 24, 2010",look: 3 | smell: 2 | taste: 4 | feel: 3 | overall: 3,+16.6%,Coors | Coors Brewing Company
"Mar 13, 2010",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,-26.2%,Coors | Coors Brewing Company
"Feb 28, 2010",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3.5,+1.5%,Coors | Coors Brewing Company
"Feb 27, 2010",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 1,-18.8%,Coors | Coors Brewing Company
"Feb 20, 2010",look: 2 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5,-8.9%,Coors | Coors Brewing Company
"Feb 17, 2010",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3.5 | overall: 3.5,+3.3%,Coors | Coors Brewing Company
"Feb 16, 2010",look: 3 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2,-22.1%,Coors | Coors Brewing Company
"Feb 01, 2010",look: 3 | smell: 3 | taste: 2 | feel: 2.5 | overall: 3.5,-2.2%,Coors | Coors Brewing Company
"Jan 30, 2010",look: 3 | smell: 2 | taste: 3 | feel: 3 | overall: 4,+9.2%,Coors | Coors Brewing Company
"Jan 27, 2010",look: 3 | smell: 2 | taste: 3 | feel: 1 | overall: 4.5,+5.5%,Coors | Coors Brewing Company
"Jan 18, 2010",look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3.5,+2.6%,Coors | Coors Brewing Company
"Jan 01, 2010",look: 3 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 3,+4.4%,Coors | Coors Brewing Company
"Dec 31, 2009",look: 3 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5,+23.6%,Coors | Coors Brewing Company
"Dec 30, 2009",look: 2 | smell: 1.5 | taste: 2.5 | feel: 1.5 | overall: 3,-17.7%,Coors | Coors Brewing Company
"Dec 26, 2009",look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5,+31%,Coors | Coors Brewing Company
"Dec 17, 2009",look: 2 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 2,-5.2%,Coors | Coors Brewing Company
"Dec 13, 2009",look: 3 | smell: 2.5 | taste: 4 | feel: 4 | overall: 4.5,+35.8%,Coors | Coors Brewing Company
"Dec 01, 2009",look: 3 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 2.5,+0.7%,Coors | Coors Brewing Company
"Nov 23, 2009",look: 3.5 | smell: 2 | taste: 2.5 | feel: 1.5 | overall: 4,-2.6%,Coors | Coors Brewing Company
"Nov 16, 2009",look: 4 | smell: 3 | taste: 3 | feel: 3.5 | overall: 4,+22.1%,Coors | Coors Brewing Company
"Nov 15, 2009",look: 1.5 | smell: 2 | taste: 3 | feel: 3 | overall: 4,+5.9%,Coors | Coors Brewing Company
"Oct 29, 2009",look: 2.5 | smell: 2 | taste: 2 | feel: 2.5 | overall: 3.5,-12.2%,Coors | Coors Brewing Company
"Oct 27, 2009",look: 2.5 | smell: 3 | taste: 4 | feel: 3 | overall: 4,+31.7%,Coors | Coors Brewing Company
"Oct 27, 2009",look: 3 | smell: 3 | taste: 4 | feel: 4.5 | overall: 5,+45.8%,Coors | Coors Brewing Company
"Oct 22, 2009",look: 3 | smell: 3 | taste: 3 | feel: 2.75 | overall: 2.75,+8.1%,Coors | Coors Brewing Company
"Oct 11, 2009",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2.5,-22.5%,Coors | Coors Brewing Company
"Sep 26, 2009",look: 3 | smell: 2 | taste: 2.5 | feel: 3.5 | overall: 4,+3.7%,Coors | Coors Brewing Company
"Sep 02, 2009",look: 3 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3,+26.2%,Coors | Coors Brewing Company
"Aug 28, 2009",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.5,-9.6%,Coors | Coors Brewing Company
"Aug 12, 2009",look: 3 | smell: 2.5 | taste: 3 | feel: 2.5 | overall: 3.5,+8.1%,Coors | Coors Brewing Company
"Jul 31, 2009",look: 2.5 | smell: 1 | taste: 3.5 | feel: 2 | overall: 4,+3%,Coors | Coors Brewing Company
"Jul 20, 2009",look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3.5,+8.9%,Coors | Coors Brewing Company
"Jul 18, 2009",look: 2.5 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2.5,-14%,Coors | Coors Brewing Company
"Jul 17, 2009",look: 3 | smell: 3 | taste: 4 | feel: 3 | overall: 4,+32.8%,Coors | Coors Brewing Company
"Jul 12, 2009",look: 3 | smell: 1.5 | taste: 2 | feel: 2.5 | overall: 2,-26.6%,Coors | Coors Brewing Company
"Jul 11, 2009",look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2.5,-20.7%,Coors | Coors Brewing Company
"Jul 11, 2009",look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 1.5,-28%,Coors | Coors Brewing Company
"Jul 11, 2009",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.5,-9.6%,Coors | Coors Brewing Company
"Jul 04, 2009",look: 3 | smell: 2 | taste: 2 | feel: 2.5 | overall: 3,-14.8%,Coors | Coors Brewing Company
"Jun 30, 2009",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 4,-11.4%,Coors | Coors Brewing Company
"Jun 29, 2009",look: 3 | smell: 2 | taste: 2 | feel: 3 | overall: 3,-12.9%,Coors | Coors Brewing Company
"Jun 28, 2009",look: 2 | smell: 2 | taste: 2.5 | feel: 2 | overall: 3,-11.4%,Coors | Coors Brewing Company
"Jun 19, 2009",look: 2.5 | smell: 3 | taste: 3 | feel: 3 | overall: 2.5,+5.9%,Coors | Coors Brewing Company
"Jun 18, 2009",look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4,+42.1%,Coors | Coors Brewing Company
"Jun 11, 2009",look: 3 | smell: 2.5 | taste: 3 | feel: 3.5 | overall: 3.5,+11.8%,Coors | Coors Brewing Company
"Jun 08, 2009",look: 3 | smell: 2.5 | taste: 3 | feel: 3.5 | overall: 4,+15.5%,Coors | Coors Brewing Company
