date,attributes,rDev,name
"Aug 08, 2013",look: 3 | smell: 1.5 | taste: 2 | feel: 2.5 | overall: 2,+3.1%,Bud Light | Anheuser-Busch
"Aug 07, 2013",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1.25,-45.6%,Bud Light | Anheuser-Busch
"Aug 03, 2013",look: 3 | smell: 3 | taste: 5 | feel: 5 | overall: 3.75,+115%,Bud Light | Anheuser-Busch
"Jul 26, 2013",look: 2 | smell: 1.5 | taste: 1.75 | feel: 1.75 | overall: 1.75,-11.4%,Bud Light | Anheuser-Busch
"Jul 20, 2013",look: 2.5 | smell: 2 | taste: 2 | feel: 2 | overall: 2,+5.2%,Bud Light | Anheuser-Busch
"Jul 17, 2013",look: 2 | smell: 2 | taste: 5 | feel: 2 | overall: 5,+96.9%,Bud Light | Anheuser-Busch
"Jul 14, 2013",look: 2.75 | smell: 2 | taste: 3 | feel: 4 | overall: 3,+47.7%,Bud Light | Anheuser-Busch
"Jul 12, 2013",look: 2.75 | smell: 2 | taste: 1.75 | feel: 2.5 | overall: 1.75,+1%,Bud Light | Anheuser-Busch
"Jul 01, 2013",look: 1.25 | smell: 1.5 | taste: 1.75 | feel: 2 | overall: 1.75,-12.4%,Bud Light | Anheuser-Busch
"Jun 18, 2013",look: 2.25 | smell: 1.75 | taste: 1.75 | feel: 2 | overall: 1,-14%,Bud Light | Anheuser-Busch
"Jun 17, 2013",look: 2.25 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2.25,+13.5%,Bud Light | Anheuser-Busch
"Jun 12, 2013",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 2,-13%,Bud Light | Anheuser-Busch
"Jun 10, 2013",look: 3 | smell: 2 | taste: 1 | feel: 2 | overall: 2,-14%,Bud Light | Anheuser-Busch
"Jun 07, 2013",look: 2.5 | smell: 3.25 | taste: 2.75 | feel: 2.75 | overall: 2.75,+48.2%,Bud Light | Anheuser-Busch
"Jun 02, 2013",look: 3 | smell: 3.25 | taste: 4 | feel: 2.75 | overall: 3.75,+86%,Bud Light | Anheuser-Busch
"May 27, 2013",look: 2 | smell: 1 | taste: 1 | feel: 3 | overall: 1.75,-26.9%,Bud Light | Anheuser-Busch
"May 25, 2013",look: 3 | smell: 1.75 | taste: 1 | feel: 2.75 | overall: 2.75,-5.2%,Bud Light | Anheuser-Busch
"May 14, 2013",look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4,+107.3%,Bud Light | Anheuser-Busch
"Apr 29, 2013",look: 3 | smell: 3 | taste: 4.75 | feel: 4 | overall: 4.5,+112.4%,Bud Light | Anheuser-Busch
"Apr 28, 2013",look: 2.75 | smell: 2 | taste: 1.5 | feel: 2.5 | overall: 1.5,-6.7%,Bud Light | Anheuser-Busch
"Apr 26, 2013",look: 3.25 | smell: 2.75 | taste: 4 | feel: 3.5 | overall: 3.5,+81.9%,Bud Light | Anheuser-Busch
"Apr 26, 2013",look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25,+71.5%,Bud Light | Anheuser-Busch
"Apr 06, 2013",look: 1.5 | smell: 1.75 | taste: 1.5 | feel: 1.75 | overall: 1.5,-17.6%,Bud Light | Anheuser-Busch
"Apr 02, 2013",look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75,+83.9%,Bud Light | Anheuser-Busch
"Apr 01, 2013",look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75,+87%,Bud Light | Anheuser-Busch
"Mar 13, 2013",look: 2.75 | smell: 1.25 | taste: 2.25 | feel: 3 | overall: 2,+7.3%,Bud Light | Anheuser-Busch
"Mar 06, 2013",look: 1 | smell: 1.25 | taste: 1 | feel: 2.25 | overall: 1.25,-35.8%,Bud Light | Anheuser-Busch
"Mar 04, 2013",look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3,+38.9%,Bud Light | Anheuser-Busch
"Feb 23, 2013",look: 3.25 | smell: 2.75 | taste: 2 | feel: 2 | overall: 1.5,+11.9%,Bud Light | Anheuser-Busch
"Feb 22, 2013",look: 1.5 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-46.6%,Bud Light | Anheuser-Busch
"Feb 20, 2013",look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.5,+125.4%,Bud Light | Anheuser-Busch
"Feb 20, 2013",look: 2.5 | smell: 3.25 | taste: 4 | feel: 4 | overall: 4,+93.3%,Bud Light | Anheuser-Busch
"Feb 09, 2013",look: 2.25 | smell: 3.5 | taste: 2.75 | feel: 2 | overall: 2,+38.9%,Bud Light | Anheuser-Busch
"Feb 03, 2013",look: 3 | smell: 2.75 | taste: 3 | feel: 3.5 | overall: 3.5,+60.1%,Bud Light | Anheuser-Busch
"Jan 22, 2013",look: 2 | smell: 2.25 | taste: 2.5 | feel: 2.5 | overall: 2.5,+24.9%,Bud Light | Anheuser-Busch
"Jan 21, 2013",look: 2.5 | smell: 2.5 | taste: 2.25 | feel: 3 | overall: 2.25,+24.4%,Bud Light | Anheuser-Busch
"Jan 19, 2013",look: 3.75 | smell: 3 | taste: 3.25 | feel: 3.75 | overall: 3.25,+69.4%,Bud Light | Anheuser-Busch
"Jan 17, 2013",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Dec 29, 2012",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 2,-13%,Bud Light | Anheuser-Busch
"Dec 29, 2012",look: 3.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3,+50.8%,Bud Light | Anheuser-Busch
"Dec 28, 2012",look: 1 | smell: 1 | taste: 2 | feel: 1 | overall: 1,-27.5%,Bud Light | Anheuser-Busch
"Dec 22, 2012",look: 2.25 | smell: 2.25 | taste: 2 | feel: 2.5 | overall: 2,+10.4%,Bud Light | Anheuser-Busch
"Dec 22, 2012",look: 2.5 | smell: 2.5 | taste: 1 | feel: 2 | overall: 2,-9.3%,Bud Light | Anheuser-Busch
"Dec 09, 2012",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,+3.6%,Bud Light | Anheuser-Busch
"Dec 03, 2012",look: 2.5 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2,+7.8%,Bud Light | Anheuser-Busch
"Nov 13, 2012",look: 1 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25,-35.8%,Bud Light | Anheuser-Busch
"Nov 12, 2012",look: 3 | smell: 3 | taste: 2 | feel: 2 | overall: 1.5,+14%,Bud Light | Anheuser-Busch
"Nov 02, 2012",look: 3 | smell: 1.5 | taste: 1.5 | feel: 1 | overall: 1.5,-20.2%,Bud Light | Anheuser-Busch
"Oct 29, 2012",look: 3 | smell: 3 | taste: 3 | feel: 2 | overall: 2.5,+45.1%,Bud Light | Anheuser-Busch
"Oct 19, 2012",look: 1 | smell: 1 | taste: 1.5 | feel: 1 | overall: 1,-37.8%,Bud Light | Anheuser-Busch
"Oct 12, 2012",look: 1.5 | smell: 2.5 | taste: 2 | feel: 1.5 | overall: 2,+5.7%,Bud Light | Anheuser-Busch
"Oct 09, 2012",look: 3.5 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.5,+30.1%,Bud Light | Anheuser-Busch
"Sep 30, 2012",look: 2 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2,+14%,Bud Light | Anheuser-Busch
"Sep 29, 2012",look: 3 | smell: 3 | taste: 2.5 | feel: 3 | overall: 3,+45.1%,Bud Light | Anheuser-Busch
"Sep 25, 2012",look: 1.5 | smell: 1 | taste: 2 | feel: 1.5 | overall: 1.5,-18.1%,Bud Light | Anheuser-Busch
"Sep 20, 2012",look: 3 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3,+49.2%,Bud Light | Anheuser-Busch
"Sep 15, 2012",look: 2 | smell: 2 | taste: 1 | feel: 2 | overall: 2,-17.1%,Bud Light | Anheuser-Busch
"Sep 15, 2012",look: 3 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 3,+30.1%,Bud Light | Anheuser-Busch
"Aug 27, 2012",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.5,+26.9%,Bud Light | Anheuser-Busch
"Aug 22, 2012",look: 1 | smell: 1 | taste: 1.5 | feel: 1 | overall: 1,-37.8%,Bud Light | Anheuser-Busch
"Aug 20, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Aug 11, 2012",look: 1.5 | smell: 1.5 | taste: 1 | feel: 2 | overall: 1.5,-30.1%,Bud Light | Anheuser-Busch
"Aug 09, 2012",look: 2 | smell: 1 | taste: 2 | feel: 1.5 | overall: 2,-11.4%,Bud Light | Anheuser-Busch
"Aug 06, 2012",look: 3 | smell: 2 | taste: 2 | feel: 3 | overall: 2,+11.9%,Bud Light | Anheuser-Busch
"Aug 03, 2012",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-22.3%,Bud Light | Anheuser-Busch
"Jul 18, 2012",look: 3 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 2,-6.2%,Bud Light | Anheuser-Busch
"Jul 16, 2012",look: 1.75 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.75,-18.7%,Bud Light | Anheuser-Busch
"Jul 14, 2012",look: 1 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 1.5,-30.1%,Bud Light | Anheuser-Busch
"Jul 01, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Jun 27, 2012",look: 1.5 | smell: 3 | taste: 2.5 | feel: 1.5 | overall: 2,+22.3%,Bud Light | Anheuser-Busch
"Jun 27, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Jun 22, 2012",look: 2.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 1.5,-6.2%,Bud Light | Anheuser-Busch
"Jun 22, 2012",look: 3 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 2,-9.8%,Bud Light | Anheuser-Busch
"Jun 19, 2012",look: 1.5 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-46.6%,Bud Light | Anheuser-Busch
"Jun 19, 2012",look: 2.5 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 1.5,-16.6%,Bud Light | Anheuser-Busch
"Jun 09, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Jun 09, 2012",look: 2.5 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1,-37.3%,Bud Light | Anheuser-Busch
"Jun 05, 2012",look: 2.5 | smell: 1.5 | taste: 2 | feel: 2.5 | overall: 2,+1.6%,Bud Light | Anheuser-Busch
"Jun 03, 2012",look: 3 | smell: 3 | taste: 2 | feel: 2 | overall: 2.5,+24.4%,Bud Light | Anheuser-Busch
"May 30, 2012",look: 1.5 | smell: 1 | taste: 2 | feel: 2 | overall: 2,-10.4%,Bud Light | Anheuser-Busch
"May 25, 2012",look: 2.5 | smell: 2.5 | taste: 1.5 | feel: 2 | overall: 2,+1%,Bud Light | Anheuser-Busch
"May 15, 2012",look: 3 | smell: 2 | taste: 2 | feel: 2 | overall: 1.5,+1.6%,Bud Light | Anheuser-Busch
"May 12, 2012",look: 3 | smell: 2.5 | taste: 3.5 | feel: 3 | overall: 3,+59.6%,Bud Light | Anheuser-Busch
"May 10, 2012",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3.5,+60.6%,Bud Light | Anheuser-Busch
"May 07, 2012",look: 2.5 | smell: 2 | taste: 3.5 | feel: 2.5 | overall: 3,+49.2%,Bud Light | Anheuser-Busch
"May 01, 2012",look: 2 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-45.1%,Bud Light | Anheuser-Busch
"Apr 26, 2012",look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2,-5.2%,Bud Light | Anheuser-Busch
"Apr 23, 2012",look: 2.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-1%,Bud Light | Anheuser-Busch
"Apr 22, 2012",look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2,+6.2%,Bud Light | Anheuser-Busch
"Apr 21, 2012",look: 1.25 | smell: 1.25 | taste: 1.25 | feel: 1.25 | overall: 1.25,-35.2%,Bud Light | Anheuser-Busch
"Apr 12, 2012",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 1.5,-18.1%,Bud Light | Anheuser-Busch
"Apr 02, 2012",look: 2.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 3,+9.3%,Bud Light | Anheuser-Busch
"Mar 29, 2012",look: 3.5 | smell: 2 | taste: 2.5 | feel: 3 | overall: 2.5,+29%,Bud Light | Anheuser-Busch
"Mar 20, 2012",look: 3 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3,+49.2%,Bud Light | Anheuser-Busch
"Mar 18, 2012",look: 2 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 2,-9.3%,Bud Light | Anheuser-Busch
"Mar 18, 2012",look: 3 | smell: 2.5 | taste: 2 | feel: 2.5 | overall: 2.5,+20.7%,Bud Light | Anheuser-Busch
"Mar 13, 2012",look: 4 | smell: 4.5 | taste: 4.5 | feel: 3.5 | overall: 4.5,+126.4%,Bud Light | Anheuser-Busch
"Mar 11, 2012",look: 2 | smell: 1.5 | taste: 2.5 | feel: 2.5 | overall: 2,+10.4%,Bud Light | Anheuser-Busch
"Mar 11, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Mar 10, 2012",look: 3.5 | smell: 2 | taste: 2 | feel: 2 | overall: 2,+8.3%,Bud Light | Anheuser-Busch
"Feb 26, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Feb 21, 2012",look: 3 | smell: 1 | taste: 1 | feel: 1.5 | overall: 2,-29%,Bud Light | Anheuser-Busch
"Feb 16, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Feb 16, 2012",look: 3 | smell: 2 | taste: 2 | feel: 1.5 | overall: 2,+4.1%,Bud Light | Anheuser-Busch
"Feb 15, 2012",look: 1.5 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 1,-21.2%,Bud Light | Anheuser-Busch
"Feb 13, 2012",look: 3 | smell: 2 | taste: 3 | feel: 2.5 | overall: 3,+40.4%,Bud Light | Anheuser-Busch
"Feb 07, 2012",look: 2.5 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 3,+28.5%,Bud Light | Anheuser-Busch
"Feb 07, 2012",look: 2 | smell: 1 | taste: 1 | feel: 1.5 | overall: 1.5,-37.3%,Bud Light | Anheuser-Busch
"Feb 06, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Feb 05, 2012",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 4,+47.7%,Bud Light | Anheuser-Busch
"Feb 05, 2012",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+55.4%,Bud Light | Anheuser-Busch
"Feb 04, 2012",look: 2 | smell: 1.75 | taste: 1.75 | feel: 1.5 | overall: 1.75,-9.8%,Bud Light | Anheuser-Busch
"Feb 04, 2012",look: 2.5 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2,+18.1%,Bud Light | Anheuser-Busch
"Feb 04, 2012",look: 3 | smell: 2 | taste: 1 | feel: 3 | overall: 2,-8.8%,Bud Light | Anheuser-Busch
"Feb 03, 2012",look: 2 | smell: 1.5 | taste: 3 | feel: 1 | overall: 2,+13%,Bud Light | Anheuser-Busch
"Jan 31, 2012",look: 2 | smell: 1 | taste: 1.5 | feel: 1 | overall: 1.5,-29.5%,Bud Light | Anheuser-Busch
"Jan 30, 2012",look: 2 | smell: 2 | taste: 2 | feel: 3 | overall: 2.5,+14%,Bud Light | Anheuser-Busch
"Jan 29, 2012",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+55.4%,Bud Light | Anheuser-Busch
"Jan 22, 2012",look: 1.5 | smell: 1 | taste: 1 | feel: 1.5 | overall: 1,-44%,Bud Light | Anheuser-Busch
"Jan 20, 2012",look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,+33.7%,Bud Light | Anheuser-Busch
"Jan 18, 2012",look: 2 | smell: 2 | taste: 2 | feel: 1.5 | overall: 1.5,-4.1%,Bud Light | Anheuser-Busch
"Jan 17, 2012",look: 4.5 | smell: 4 | taste: 3.5 | feel: 2.5 | overall: 3.5,+85.5%,Bud Light | Anheuser-Busch
"Jan 16, 2012",look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3,+38.9%,Bud Light | Anheuser-Busch
"Jan 15, 2012",look: 3 | smell: 2.5 | taste: 1.5 | feel: 3 | overall: 1,-2.6%,Bud Light | Anheuser-Busch
"Jan 14, 2012",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1 | overall: 1.5,-23.3%,Bud Light | Anheuser-Busch
"Jan 13, 2012",look: 2.5 | smell: 2 | taste: 1.5 | feel: 2 | overall: 1.5,-10.4%,Bud Light | Anheuser-Busch
"Jan 12, 2012",look: 1.5 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 1.5,-28.5%,Bud Light | Anheuser-Busch
"Jan 08, 2012",look: 2 | smell: 1 | taste: 1 | feel: 1 | overall: 1.5,-39.9%,Bud Light | Anheuser-Busch
"Jan 04, 2012",look: 2.5 | smell: 2.5 | taste: 2 | feel: 3 | overall: 3,+26.9%,Bud Light | Anheuser-Busch
"Jan 02, 2012",look: 3 | smell: 3 | taste: 2.5 | feel: 3 | overall: 3,+45.1%,Bud Light | Anheuser-Busch
"Jan 01, 2012",look: 3.5 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.5,+30.1%,Bud Light | Anheuser-Busch
"Dec 28, 2011",look: 1.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-4.1%,Bud Light | Anheuser-Busch
"Dec 25, 2011",look: 2 | smell: 2 | taste: 3 | feel: 2 | overall: 2.5,+29.5%,Bud Light | Anheuser-Busch
"Dec 14, 2011",look: 3 | smell: 1 | taste: 1.5 | feel: 2.5 | overall: 2,-13.5%,Bud Light | Anheuser-Busch
"Dec 11, 2011",look: 1.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2,-6.7%,Bud Light | Anheuser-Busch
"Dec 08, 2011",look: 1.5 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 1.5,-28.5%,Bud Light | Anheuser-Busch
"Dec 05, 2011",look: 2.5 | smell: 2 | taste: 3 | feel: 2.5 | overall: 3,+38.9%,Bud Light | Anheuser-Busch
"Dec 05, 2011",look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 1.5,-10.4%,Bud Light | Anheuser-Busch
"Dec 01, 2011",look: 1 | smell: 1 | taste: 3.5 | feel: 4.5 | overall: 5,+63.2%,Bud Light | Anheuser-Busch
"Nov 30, 2011",look: 2.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-19.2%,Bud Light | Anheuser-Busch
"Nov 30, 2011",look: 3 | smell: 2 | taste: 1 | feel: 1.5 | overall: 1,-26.9%,Bud Light | Anheuser-Busch
"Nov 28, 2011",look: 4 | smell: 2 | taste: 2 | feel: 1 | overall: 2,+4.7%,Bud Light | Anheuser-Busch
"Nov 28, 2011",look: 2.5 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 2.5,-2.6%,Bud Light | Anheuser-Busch
"Nov 26, 2011",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5,+29.5%,Bud Light | Anheuser-Busch
"Nov 26, 2011",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Nov 26, 2011",look: 1 | smell: 1.5 | taste: 2 | feel: 2 | overall: 1.5,-10.9%,Bud Light | Anheuser-Busch
"Nov 18, 2011",look: 2 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 2,-9.3%,Bud Light | Anheuser-Busch
"Nov 16, 2011",look: 1.5 | smell: 1.5 | taste: 2 | feel: 1 | overall: 1.5,-14.5%,Bud Light | Anheuser-Busch
"Nov 10, 2011",look: 1.5 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 1.5,-16.1%,Bud Light | Anheuser-Busch
"Nov 09, 2011",look: 2 | smell: 2 | taste: 2.5 | feel: 3 | overall: 2.5,+24.4%,Bud Light | Anheuser-Busch
"Nov 08, 2011",look: 1.5 | smell: 2 | taste: 1 | feel: 1 | overall: 1,-34.2%,Bud Light | Anheuser-Busch
"Nov 06, 2011",look: 2.5 | smell: 1.5 | taste: 2.5 | feel: 1 | overall: 2,+4.1%,Bud Light | Anheuser-Busch
"Nov 04, 2011",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,+3.6%,Bud Light | Anheuser-Busch
"Nov 02, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2.5 | overall: 2,-10.4%,Bud Light | Anheuser-Busch
"Oct 30, 2011",look: 2.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 1.5,-6.2%,Bud Light | Anheuser-Busch
"Oct 25, 2011",look: 2 | smell: 1.5 | taste: 1 | feel: 1.5 | overall: 1,-36.3%,Bud Light | Anheuser-Busch
"Oct 25, 2011",look: 1.5 | smell: 1.5 | taste: 2.5 | feel: 3.5 | overall: 2,+14%,Bud Light | Anheuser-Busch
"Oct 21, 2011",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1 | overall: 1.5,-24.9%,Bud Light | Anheuser-Busch
"Oct 20, 2011",look: 3 | smell: 2.5 | taste: 1.5 | feel: 3 | overall: 2.5,+13%,Bud Light | Anheuser-Busch
"Oct 14, 2011",look: 3 | smell: 3 | taste: 3.5 | feel: 4 | overall: 4,+81.3%,Bud Light | Anheuser-Busch
"Oct 09, 2011",look: 2 | smell: 2 | taste: 3 | feel: 2 | overall: 2,+24.4%,Bud Light | Anheuser-Busch
"Oct 07, 2011",look: 3 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 3,+30.1%,Bud Light | Anheuser-Busch
"Oct 07, 2011",look: 1 | smell: 1 | taste: 2 | feel: 2 | overall: 1.5,-17.1%,Bud Light | Anheuser-Busch
"Oct 07, 2011",look: 1 | smell: 1 | taste: 1 | feel: 1.5 | overall: 1.5,-40.4%,Bud Light | Anheuser-Busch
"Oct 06, 2011",look: 1.5 | smell: 2 | taste: 2 | feel: 2 | overall: 1.5,-3.1%,Bud Light | Anheuser-Busch
"Oct 05, 2011",look: 2.5 | smell: 2 | taste: 2 | feel: 3 | overall: 2.5,+15.5%,Bud Light | Anheuser-Busch
"Oct 05, 2011",look: 2 | smell: 4 | taste: 2 | feel: 1.5 | overall: 2,+25.9%,Bud Light | Anheuser-Busch
"Sep 29, 2011",look: 2 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 1.5,-26.9%,Bud Light | Anheuser-Busch
"Sep 26, 2011",look: 2 | smell: 1.5 | taste: 2.5 | feel: 2.5 | overall: 2,+10.4%,Bud Light | Anheuser-Busch
"Sep 25, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 2,-13%,Bud Light | Anheuser-Busch
"Sep 25, 2011",look: 1.5 | smell: 2 | taste: 2 | feel: 2 | overall: 2,+2.1%,Bud Light | Anheuser-Busch
"Sep 21, 2011",look: 2.5 | smell: 1.5 | taste: 2 | feel: 3 | overall: 1.5,-1%,Bud Light | Anheuser-Busch
"Sep 20, 2011",look: 3 | smell: 1 | taste: 2 | feel: 3 | overall: 1.5,-5.7%,Bud Light | Anheuser-Busch
"Sep 18, 2011",look: 2 | smell: 1 | taste: 2 | feel: 1.5 | overall: 1.5,-16.6%,Bud Light | Anheuser-Busch
"Sep 18, 2011",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-22.3%,Bud Light | Anheuser-Busch
"Sep 11, 2011",look: 4 | smell: 1 | taste: 1.5 | feel: 3 | overall: 1.5,-13%,Bud Light | Anheuser-Busch
"Sep 10, 2011",look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2,+6.2%,Bud Light | Anheuser-Busch
"Sep 09, 2011",look: 4 | smell: 2 | taste: 2 | feel: 2 | overall: 1.5,+4.7%,Bud Light | Anheuser-Busch
"Sep 08, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-20.7%,Bud Light | Anheuser-Busch
"Sep 07, 2011",look: 2.5 | smell: 2.25 | taste: 2.5 | feel: 2 | overall: 2.25,+21.2%,Bud Light | Anheuser-Busch
"Sep 02, 2011",look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4,+117.6%,Bud Light | Anheuser-Busch
"Sep 01, 2011",look: 2 | smell: 1 | taste: 2.5 | feel: 3.25 | overall: 2.5,+13.5%,Bud Light | Anheuser-Busch
"Aug 31, 2011",look: 2 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-2.6%,Bud Light | Anheuser-Busch
"Aug 30, 2011",look: 1.5 | smell: 2 | taste: 1 | feel: 1 | overall: 1.5,-29%,Bud Light | Anheuser-Busch
"Aug 27, 2011",look: 2 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-2.6%,Bud Light | Anheuser-Busch
"Aug 26, 2011",look: 2.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 2,-14%,Bud Light | Anheuser-Busch
"Aug 26, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 2,-13%,Bud Light | Anheuser-Busch
"Aug 21, 2011",look: 1 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2.5,-0.5%,Bud Light | Anheuser-Busch
"Aug 20, 2011",look: 2.5 | smell: 1.5 | taste: 1.5 | feel: 3 | overall: 2,-6.2%,Bud Light | Anheuser-Busch
"Aug 15, 2011",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+55.4%,Bud Light | Anheuser-Busch
"Aug 14, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-20.7%,Bud Light | Anheuser-Busch
"Aug 13, 2011",look: 3 | smell: 1 | taste: 1.5 | feel: 2 | overall: 1,-26.4%,Bud Light | Anheuser-Busch
"Aug 12, 2011",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.2%,Bud Light | Anheuser-Busch
"Aug 10, 2011",look: 2 | smell: 1 | taste: 1 | feel: 2 | overall: 1,-39.9%,Bud Light | Anheuser-Busch
"Aug 05, 2011",look: 3 | smell: 2 | taste: 2 | feel: 2 | overall: 2,+6.7%,Bud Light | Anheuser-Busch
"Aug 05, 2011",look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2,-5.2%,Bud Light | Anheuser-Busch
"Aug 03, 2011",look: 2.5 | smell: 2 | taste: 2 | feel: 1.5 | overall: 2,+2.6%,Bud Light | Anheuser-Busch
"Aug 01, 2011",look: 1.5 | smell: 2 | taste: 2 | feel: 2 | overall: 2,+2.1%,Bud Light | Anheuser-Busch
"Jul 27, 2011",look: 1.5 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-46.6%,Bud Light | Anheuser-Busch
