date,attributes,rDev,name
"Jun 29, 2013",look: 3.75 | smell: 2 | taste: 2.75 | feel: 4 | overall: 2.75,+34.6%,Coors Light | Coors Brewing Company
"Jun 22, 2013",look: 3 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 3,+40.5%,Coors Light | Coors Brewing Company
"Jun 21, 2013",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-51.2%,Coors Light | Coors Brewing Company
"Jun 21, 2013",look: 2.5 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75,+33.7%,Coors Light | Coors Brewing Company
"Jun 18, 2013",look: 3.75 | smell: 2.25 | taste: 2.5 | feel: 3.5 | overall: 3,+32.7%,Coors Light | Coors Brewing Company
"Jun 17, 2013",look: 3 | smell: 2 | taste: 1.5 | feel: 2 | overall: 1.5,-14.1%,Coors Light | Coors Brewing Company
"Jun 16, 2013",look: 2.75 | smell: 1.75 | taste: 2.75 | feel: 3.25 | overall: 3,+27.3%,Coors Light | Coors Brewing Company
"Jun 13, 2013",look: 2.25 | smell: 2 | taste: 2.75 | feel: 2.5 | overall: 2.5,+20.5%,Coors Light | Coors Brewing Company
"Jun 13, 2013",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-51.2%,Coors Light | Coors Brewing Company
"Jun 07, 2013",look: 2 | smell: 1.5 | taste: 2.25 | feel: 2 | overall: 2.25,-1%,Coors Light | Coors Brewing Company
"Jun 01, 2013",look: 2.5 | smell: 2.5 | taste: 3.25 | feel: 2.25 | overall: 3.5,+45.4%,Coors Light | Coors Brewing Company
"May 30, 2013",look: 1.75 | smell: 2 | taste: 2 | feel: 2.25 | overall: 1.75,-4.4%,Coors Light | Coors Brewing Company
"May 29, 2013",look: 1.5 | smell: 1.75 | taste: 2 | feel: 2 | overall: 2.5,-2%,Coors Light | Coors Brewing Company
"May 27, 2013",look: 2.25 | smell: 2.25 | taste: 2.25 | feel: 2.25 | overall: 2.25,+9.8%,Coors Light | Coors Brewing Company
"May 22, 2013",look: 3 | smell: 2 | taste: 3.75 | feel: 4.5 | overall: 3,+56.6%,Coors Light | Coors Brewing Company
"May 05, 2013",look: 1 | smell: 1 | taste: 1.25 | feel: 2.75 | overall: 1.5,-32.7%,Coors Light | Coors Brewing Company
"May 04, 2013",look: 1 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 1.25,-36.6%,Coors Light | Coors Brewing Company
"Apr 22, 2013",look: 3.75 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3.25,+54.1%,Coors Light | Coors Brewing Company
"Apr 01, 2013",look: 2 | smell: 1.5 | taste: 1.25 | feel: 1.25 | overall: 1.5,-31.2%,Coors Light | Coors Brewing Company
"Mar 31, 2013",look: 4 | smell: 3 | taste: 4 | feel: 3.75 | overall: 4,+82.4%,Coors Light | Coors Brewing Company
"Mar 22, 2013",look: 1 | smell: 2 | taste: 2.25 | feel: 2.25 | overall: 2.25,+3.4%,Coors Light | Coors Brewing Company
"Mar 16, 2013",look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2,look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2,Coors Light | Coors Brewing Company
"Mar 06, 2013",look: 1.25 | smell: 1.5 | taste: 1.25 | feel: 3 | overall: 1.5,-24.9%,Coors Light | Coors Brewing Company
"Feb 28, 2013",look: 2.75 | smell: 1.75 | taste: 1.75 | feel: 2 | overall: 2.25,-5.4%,Coors Light | Coors Brewing Company
"Feb 23, 2013",look: 1.5 | smell: 1.5 | taste: 1.25 | feel: 1.25 | overall: 1,-37.6%,Coors Light | Coors Brewing Company
"Feb 21, 2013",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-51.2%,Coors Light | Coors Brewing Company
"Feb 20, 2013",look: 3 | smell: 3.25 | taste: 4 | feel: 2.75 | overall: 3.5,+72.7%,Coors Light | Coors Brewing Company
"Feb 07, 2013",look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5,+143.9%,Coors Light | Coors Brewing Company
"Feb 01, 2013",look: 2.5 | smell: 2.5 | taste: 2 | feel: 2.5 | overall: 2.5,+12.2%,Coors Light | Coors Brewing Company
"Dec 30, 2012",look: 1.5 | smell: 2 | taste: 1 | feel: 1 | overall: 1.5,-33.2%,Coors Light | Coors Brewing Company
"Dec 23, 2012",look: 2 | smell: 2 | taste: 1 | feel: 1.5 | overall: 1.5,-29.3%,Coors Light | Coors Brewing Company
"Dec 20, 2012",look: 3 | smell: 2 | taste: 2 | feel: 1.5 | overall: 2,-2%,Coors Light | Coors Brewing Company
"Dec 07, 2012",look: 2.5 | smell: 2 | taste: 2 | feel: 3 | overall: 2,+3.9%,Coors Light | Coors Brewing Company
"Dec 07, 2012",look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2,-10.7%,Coors Light | Coors Brewing Company
"Dec 04, 2012",look: 1 | smell: 1 | taste: 2 | feel: 2.5 | overall: 1.5,-19.5%,Coors Light | Coors Brewing Company
"Nov 26, 2012",look: 2 | smell: 2 | taste: 1.5 | feel: 3.5 | overall: 2,-4.9%,Coors Light | Coors Brewing Company
"Nov 22, 2012",look: 1.5 | smell: 2 | taste: 2 | feel: 3 | overall: 2.5,+5.9%,Coors Light | Coors Brewing Company
"Nov 17, 2012",look: 1 | smell: 1.5 | taste: 2 | feel: 2 | overall: 1.5,-16.1%,Coors Light | Coors Brewing Company
"Nov 16, 2012",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+46.3%,Coors Light | Coors Brewing Company
"Nov 14, 2012",look: 2 | smell: 2.5 | taste: 1.5 | feel: 2.75 | overall: 2,-2.4%,Coors Light | Coors Brewing Company
"Nov 14, 2012",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3.5,+51.2%,Coors Light | Coors Brewing Company
"Oct 26, 2012",look: 1.5 | smell: 2 | taste: 2 | feel: 2 | overall: 2,-3.9%,Coors Light | Coors Brewing Company
"Oct 18, 2012",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5,+22%,Coors Light | Coors Brewing Company
"Oct 18, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-51.2%,Coors Light | Coors Brewing Company
"Oct 05, 2012",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-26.8%,Coors Light | Coors Brewing Company
"Sep 30, 2012",look: 2 | smell: 2 | taste: 2.5 | feel: 3 | overall: 2.5,+17.1%,Coors Light | Coors Brewing Company
"Sep 29, 2012",look: 3 | smell: 3 | taste: 3.5 | feel: 3 | overall: 3.5,+61%,Coors Light | Coors Brewing Company
"Sep 12, 2012",look: 3.25 | smell: 3.5 | taste: 4.5 | feel: 4.5 | overall: 4.5,+104.4%,Coors Light | Coors Brewing Company
"Sep 07, 2012",look: 2 | smell: 2.5 | taste: 2 | feel: 2 | overall: 2,+3.4%,Coors Light | Coors Brewing Company
"Sep 06, 2012",look: 2 | smell: 2 | taste: 2.5 | feel: 3 | overall: 2.5,+17.1%,Coors Light | Coors Brewing Company
"Aug 31, 2012",look: 4 | smell: 1 | taste: 1 | feel: 2 | overall: 1,-37.6%,Coors Light | Coors Brewing Company
"Aug 22, 2012",look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2,-10.7%,Coors Light | Coors Brewing Company
"Aug 09, 2012",look: 1.75 | smell: 1 | taste: 2 | feel: 2 | overall: 1.5,-19.5%,Coors Light | Coors Brewing Company
"Aug 06, 2012",look: 2 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.5,+18%,Coors Light | Coors Brewing Company
"Jul 23, 2012",look: 1.5 | smell: 1 | taste: 1.5 | feel: 2.5 | overall: 2,-22.9%,Coors Light | Coors Brewing Company
"Jul 18, 2012",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5,+22%,Coors Light | Coors Brewing Company
"Jun 18, 2012",look: 2 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1,-42.4%,Coors Light | Coors Brewing Company
"Jun 17, 2012",look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3,+39%,Coors Light | Coors Brewing Company
"Jun 12, 2012",look: 1.75 | smell: 1.75 | taste: 1.75 | feel: 1.75 | overall: 1.75,-14.6%,Coors Light | Coors Brewing Company
"Jun 10, 2012",look: 3.5 | smell: 2 | taste: 1.5 | feel: 2.5 | overall: 2,-5.4%,Coors Light | Coors Brewing Company
"Jun 10, 2012",look: 1.5 | smell: 2 | taste: 1.5 | feel: 2 | overall: 1.5,-18.5%,Coors Light | Coors Brewing Company
"Jun 05, 2012",look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5,+23.4%,Coors Light | Coors Brewing Company
"May 28, 2012",look: 2.5 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1,-41%,Coors Light | Coors Brewing Company
"May 20, 2012",look: 2 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 2,-14.6%,Coors Light | Coors Brewing Company
"May 20, 2012",look: 2 | smell: 2.5 | taste: 3 | feel: 3.5 | overall: 3,+40%,Coors Light | Coors Brewing Company
"May 16, 2012",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 2,-19.5%,Coors Light | Coors Brewing Company
"May 09, 2012",look: 2 | smell: 2 | taste: 1.5 | feel: 1 | overall: 1.5,-22%,Coors Light | Coors Brewing Company
"Apr 23, 2012",look: 2 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 1,-24.4%,Coors Light | Coors Brewing Company
"Apr 22, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1.25,-48.8%,Coors Light | Coors Brewing Company
"Mar 30, 2012",look: 2.5 | smell: 2.5 | taste: 2 | feel: 2 | overall: 2,+4.9%,Coors Light | Coors Brewing Company
"Mar 20, 2012",look: 2.5 | smell: 2.5 | taste: 2 | feel: 2.5 | overall: 2.5,+12.2%,Coors Light | Coors Brewing Company
"Mar 18, 2012",look: 2 | smell: 2 | taste: 1 | feel: 1.5 | overall: 2,-24.4%,Coors Light | Coors Brewing Company
"Mar 17, 2012",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,-2.4%,Coors Light | Coors Brewing Company
"Mar 16, 2012",look: 3 | smell: 2 | taste: 2 | feel: 2 | overall: 2.5,+5.4%,Coors Light | Coors Brewing Company
"Mar 11, 2012",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-51.2%,Coors Light | Coors Brewing Company
"Mar 10, 2012",look: 2 | smell: 1.5 | taste: 2 | feel: 2.5 | overall: 2.5,-1%,Coors Light | Coors Brewing Company
"Mar 03, 2012",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+46.3%,Coors Light | Coors Brewing Company
"Feb 19, 2012",look: 1.5 | smell: 1 | taste: 1.5 | feel: 2 | overall: 1.5,-30.2%,Coors Light | Coors Brewing Company
"Feb 18, 2012",look: 2 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,+22.9%,Coors Light | Coors Brewing Company
"Feb 16, 2012",look: 2 | smell: 1.5 | taste: 2.5 | feel: 3 | overall: 2.5,+11.2%,Coors Light | Coors Brewing Company
"Feb 15, 2012",look: 1 | smell: 2 | taste: 1 | feel: 1 | overall: 1,-39.5%,Coors Light | Coors Brewing Company
"Feb 14, 2012",look: 1.5 | smell: 1.5 | taste: 1 | feel: 2 | overall: 1.5,-34.1%,Coors Light | Coors Brewing Company
"Feb 13, 2012",look: 3 | smell: 1.5 | taste: 2.5 | feel: 3 | overall: 2,+9.3%,Coors Light | Coors Brewing Company
"Feb 10, 2012",look: 3.5 | smell: 2.5 | taste: 4 | feel: 3 | overall: 3.5,+66.3%,Coors Light | Coors Brewing Company
"Feb 10, 2012",look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3,+39%,Coors Light | Coors Brewing Company
"Feb 05, 2012",look: 2.5 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 2,-16.6%,Coors Light | Coors Brewing Company
"Feb 04, 2012",look: 2 | smell: 2.5 | taste: 1.5 | feel: 1 | overall: 1.5,-16.1%,Coors Light | Coors Brewing Company
"Feb 03, 2012",look: 1.5 | smell: 1 | taste: 1.5 | feel: 2 | overall: 1.5,-30.2%,Coors Light | Coors Brewing Company
"Feb 02, 2012",look: 3 | smell: 2 | taste: 3 | feel: 3 | overall: 2.5,+29.8%,Coors Light | Coors Brewing Company
"Feb 01, 2012",look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2,look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2,Coors Light | Coors Brewing Company
"Jan 29, 2012",look: 1.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-9.8%,Coors Light | Coors Brewing Company
"Jan 26, 2012",look: 1.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 1.5,-14.6%,Coors Light | Coors Brewing Company
"Jan 25, 2012",look: 1.5 | smell: 1 | taste: 1 | feel: 1.5 | overall: 1,-47.3%,Coors Light | Coors Brewing Company
"Jan 20, 2012",look: 1.25 | smell: 3 | taste: 4 | feel: 3.5 | overall: 3.75,+70.7%,Coors Light | Coors Brewing Company
"Jan 19, 2012",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+46.3%,Coors Light | Coors Brewing Company
"Jan 16, 2012",look: 2 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2,-10.7%,Coors Light | Coors Brewing Company
"Jan 10, 2012",look: 2 | smell: 1.5 | taste: 2.5 | feel: 3 | overall: 2,+6.3%,Coors Light | Coors Brewing Company
"Jan 07, 2012",look: 2.5 | smell: 2 | taste: 2 | feel: 3 | overall: 2,+3.9%,Coors Light | Coors Brewing Company
"Jan 06, 2012",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,-2.4%,Coors Light | Coors Brewing Company
"Jan 02, 2012",look: 2.5 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.5,+16.1%,Coors Light | Coors Brewing Company
"Dec 29, 2011",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-26.8%,Coors Light | Coors Brewing Company
"Dec 19, 2011",look: 2 | smell: 2.5 | taste: 2 | feel: 3.5 | overall: 3,+20.5%,Coors Light | Coors Brewing Company
"Dec 13, 2011",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-51.2%,Coors Light | Coors Brewing Company
"Dec 13, 2011",look: 2 | smell: 1.5 | taste: 3 | feel: 2 | overall: 2.5,+16.1%,Coors Light | Coors Brewing Company
"Dec 09, 2011",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+46.3%,Coors Light | Coors Brewing Company
"Dec 07, 2011",look: 2 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-48.3%,Coors Light | Coors Brewing Company
"Dec 07, 2011",look: 1.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-9.8%,Coors Light | Coors Brewing Company
"Dec 06, 2011",look: 1.5 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1.5,-39%,Coors Light | Coors Brewing Company
"Nov 30, 2011",look: 1 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 1.5,-34.1%,Coors Light | Coors Brewing Company
"Nov 27, 2011",look: 1 | smell: 1.5 | taste: 1.5 | feel: 1 | overall: 1,-35.6%,Coors Light | Coors Brewing Company
"Nov 24, 2011",look: 2.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 3,+0.5%,Coors Light | Coors Brewing Company
"Nov 20, 2011",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-26.8%,Coors Light | Coors Brewing Company
"Nov 19, 2011",look: 2 | smell: 2.5 | taste: 2 | feel: 1.5 | overall: 2,+1%,Coors Light | Coors Brewing Company
"Nov 15, 2011",look: 2 | smell: 2.5 | taste: 2 | feel: 3.5 | overall: 3,+20.5%,Coors Light | Coors Brewing Company
"Nov 12, 2011",look: 2 | smell: 2 | taste: 2 | feel: 2.5 | overall: 1.5,-4.9%,Coors Light | Coors Brewing Company
"Nov 09, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 1.5,-22.9%,Coors Light | Coors Brewing Company
"Nov 05, 2011",look: 1.5 | smell: 2 | taste: 1.5 | feel: 1 | overall: 2,-18.5%,Coors Light | Coors Brewing Company
"Nov 03, 2011",look: 3 | smell: 1 | taste: 1 | feel: 2 | overall: 1,-40.5%,Coors Light | Coors Brewing Company
"Oct 29, 2011",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,-2.4%,Coors Light | Coors Brewing Company
"Oct 26, 2011",look: 1.5 | smell: 1 | taste: 1.5 | feel: 1.5 | overall: 1.5,-32.7%,Coors Light | Coors Brewing Company
"Oct 25, 2011",look: 2 | smell: 3 | taste: 3.5 | feel: 3 | overall: 4,+62.9%,Coors Light | Coors Brewing Company
"Oct 24, 2011",look: 2 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 2.5,+18%,Coors Light | Coors Brewing Company
"Oct 23, 2011",look: 2 | smell: 2 | taste: 2 | feel: 3 | overall: 2,+2.4%,Coors Light | Coors Brewing Company
"Oct 22, 2011",look: 1.5 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-49.8%,Coors Light | Coors Brewing Company
"Oct 20, 2011",look: 4 | smell: 2 | taste: 2 | feel: 2 | overall: 1.5,-1.5%,Coors Light | Coors Brewing Company
"Oct 19, 2011",look: 1.5 | smell: 2 | taste: 1 | feel: 1.5 | overall: 1,-35.6%,Coors Light | Coors Brewing Company
"Oct 07, 2011",look: 2 | smell: 3 | taste: 3 | feel: 2 | overall: 3,+38.5%,Coors Light | Coors Brewing Company
"Oct 04, 2011",look: 2.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-6.8%,Coors Light | Coors Brewing Company
"Oct 03, 2011",look: 1.5 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.5,+13.2%,Coors Light | Coors Brewing Company
"Sep 30, 2011",look: 2 | smell: 2 | taste: 2.5 | feel: 3 | overall: 2.5,+17.1%,Coors Light | Coors Brewing Company
"Sep 30, 2011",look: 2 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2,+7.3%,Coors Light | Coors Brewing Company
"Sep 30, 2011",look: 2 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5,+20.5%,Coors Light | Coors Brewing Company
"Sep 20, 2011",look: 2.5 | smell: 2.5 | taste: 2 | feel: 3 | overall: 2,+9.8%,Coors Light | Coors Brewing Company
"Sep 18, 2011",look: 2 | smell: 1.5 | taste: 2 | feel: 2 | overall: 1.5,-13.2%,Coors Light | Coors Brewing Company
"Sep 18, 2011",look: 1 | smell: 2 | taste: 2 | feel: 2 | overall: 2,-5.4%,Coors Light | Coors Brewing Company
"Sep 13, 2011",look: 1.5 | smell: 1.5 | taste: 2 | feel: 3 | overall: 2,-4.9%,Coors Light | Coors Brewing Company
"Sep 11, 2011",look: 2 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 1,-24.4%,Coors Light | Coors Brewing Company
"Sep 10, 2011",look: 1 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-28.3%,Coors Light | Coors Brewing Company
"Sep 09, 2011",look: 2.5 | smell: 1.5 | taste: 2 | feel: 2 | overall: 2,-6.8%,Coors Light | Coors Brewing Company
"Sep 08, 2011",look: 2 | smell: 2 | taste: 1 | feel: 1.5 | overall: 1.5,-29.3%,Coors Light | Coors Brewing Company
"Sep 05, 2011",look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.5,+82.9%,Coors Light | Coors Brewing Company
"Sep 02, 2011",look: 2 | smell: 2 | taste: 2 | feel: 1 | overall: 1.5,-12.2%,Coors Light | Coors Brewing Company
"Aug 30, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-25.4%,Coors Light | Coors Brewing Company
"Aug 29, 2011",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,-2.4%,Coors Light | Coors Brewing Company
"Aug 23, 2011",look: 4 | smell: 2 | taste: 2.5 | feel: 3 | overall: 2.5,+22.9%,Coors Light | Coors Brewing Company
"Aug 22, 2011",look: 2 | smell: 1.5 | taste: 2 | feel: 2.5 | overall: 2,-5.9%,Coors Light | Coors Brewing Company
"Aug 21, 2011",look: 1.5 | smell: 1 | taste: 1.5 | feel: 1 | overall: 1,-40%,Coors Light | Coors Brewing Company
"Aug 21, 2011",look: 2.5 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2.5,+6.3%,Coors Light | Coors Brewing Company
"Aug 20, 2011",look: 1.5 | smell: 2 | taste: 2 | feel: 2 | overall: 1.5,-8.8%,Coors Light | Coors Brewing Company
"Aug 20, 2011",look: 3 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 2.5,-2.9%,Coors Light | Coors Brewing Company
"Aug 17, 2011",look: 2.5 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+44.9%,Coors Light | Coors Brewing Company
"Aug 14, 2011",look: 2.5 | smell: 2.5 | taste: 2 | feel: 2 | overall: 2,+4.9%,Coors Light | Coors Brewing Company
"Aug 13, 2011",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5,+22%,Coors Light | Coors Brewing Company
"Aug 13, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2 | overall: 2,-18%,Coors Light | Coors Brewing Company
"Aug 12, 2011",look: 2 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2,+7.3%,Coors Light | Coors Brewing Company
"Aug 10, 2011",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 3,+7.3%,Coors Light | Coors Brewing Company
"Aug 10, 2011",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-51.2%,Coors Light | Coors Brewing Company
"Aug 10, 2011",look: 2 | smell: 1.5 | taste: 1 | feel: 2 | overall: 1.5,-32.7%,Coors Light | Coors Brewing Company
"Aug 06, 2011",look: 2 | smell: 2 | taste: 2 | feel: 3 | overall: 2,+2.4%,Coors Light | Coors Brewing Company
"Aug 04, 2011",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,+24.4%,Coors Light | Coors Brewing Company
"Aug 02, 2011",look: 3 | smell: 2 | taste: 3 | feel: 3 | overall: 3,+34.6%,Coors Light | Coors Brewing Company
"Jul 29, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 2,-20.5%,Coors Light | Coors Brewing Company
"Jul 27, 2011",look: 2 | smell: 2 | taste: 1 | feel: 1 | overall: 2,-26.8%,Coors Light | Coors Brewing Company
"Jul 27, 2011",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,-2.4%,Coors Light | Coors Brewing Company
"Jul 24, 2011",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,+24.4%,Coors Light | Coors Brewing Company
"Jul 23, 2011",look: 3 | smell: 2.5 | taste: 2.5 | feel: 2 | overall: 3,+25.9%,Coors Light | Coors Brewing Company
"Jul 21, 2011",look: 2.5 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 2.5,+16.1%,Coors Light | Coors Brewing Company
"Jul 18, 2011",look: 1.5 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2,+5.9%,Coors Light | Coors Brewing Company
"Jul 17, 2011",look: 4 | smell: 3.5 | taste: 2.5 | feel: 2 | overall: 2,+30.7%,Coors Light | Coors Brewing Company
"Jul 17, 2011",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+46.3%,Coors Light | Coors Brewing Company
"Jul 10, 2011",look: 1.5 | smell: 1 | taste: 1 | feel: 3.5 | overall: 1.5,-32.7%,Coors Light | Coors Brewing Company
"Jul 08, 2011",look: 2 | smell: 1 | taste: 2 | feel: 1 | overall: 1.5,-23.9%,Coors Light | Coors Brewing Company
"Jul 04, 2011",look: 3 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 3,+28.3%,Coors Light | Coors Brewing Company
"Jul 02, 2011",look: 3 | smell: 2.5 | taste: 3 | feel: 3 | overall: 2.5,+35.6%,Coors Light | Coors Brewing Company
"Jun 30, 2011",look: 3 | smell: 2 | taste: 2.5 | feel: 2.5 | overall: 3,+22.4%,Coors Light | Coors Brewing Company
"Jun 28, 2011",look: 1.5 | smell: 1.5 | taste: 1 | feel: 1 | overall: 1,-43.9%,Coors Light | Coors Brewing Company
"Jun 28, 2011",look: 1.5 | smell: 1.5 | taste: 2 | feel: 2.5 | overall: 1.5,-12.2%,Coors Light | Coors Brewing Company
"Jun 25, 2011",look: 2 | smell: 2 | taste: 2.5 | feel: 2 | overall: 2,+7.3%,Coors Light | Coors Brewing Company
"Jun 22, 2011",look: 1.5 | smell: 1.5 | taste: 2 | feel: 1.5 | overall: 1.5,-17.1%,Coors Light | Coors Brewing Company
"Jun 20, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 2.5 | overall: 3,-5.9%,Coors Light | Coors Brewing Company
"Jun 19, 2011",look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 2.5,+24.4%,Coors Light | Coors Brewing Company
"Jun 17, 2011",look: 3 | smell: 2 | taste: 1.5 | feel: 2.5 | overall: 2,-6.8%,Coors Light | Coors Brewing Company
"Jun 15, 2011",look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3,+46.3%,Coors Light | Coors Brewing Company
"Jun 12, 2011",look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-26.8%,Coors Light | Coors Brewing Company
"Jun 05, 2011",look: 2 | smell: 2 | taste: 2 | feel: 1.5 | overall: 2,-4.9%,Coors Light | Coors Brewing Company
"Jun 04, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-25.4%,Coors Light | Coors Brewing Company
"Jun 04, 2011",look: 3 | smell: 2.5 | taste: 2.5 | feel: 3 | overall: 3,+30.7%,Coors Light | Coors Brewing Company
"Jun 03, 2011",look: 2.5 | smell: 2 | taste: 2 | feel: 2.5 | overall: 2.5,+6.3%,Coors Light | Coors Brewing Company
"Jun 02, 2011",look: 2 | smell: 2 | taste: 2.5 | feel: 1.5 | overall: 2,+4.9%,Coors Light | Coors Brewing Company
"Jun 01, 2011",look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1,-51.2%,Coors Light | Coors Brewing Company
"Jun 01, 2011",look: 2.5 | smell: 2 | taste: 2 | feel: 1.5 | overall: 1,-13.2%,Coors Light | Coors Brewing Company
"Jun 01, 2011",look: 2.5 | smell: 2.5 | taste: 3 | feel: 3 | overall: 2.5,+34.1%,Coors Light | Coors Brewing Company
"May 31, 2011",look: 3 | smell: 3 | taste: 4.5 | feel: 4 | overall: 4.5,+95.1%,Coors Light | Coors Brewing Company
"May 26, 2011",look: 3.5 | smell: 1.5 | taste: 2 | feel: 3 | overall: 2.5,+5.9%,Coors Light | Coors Brewing Company
"May 25, 2011",look: 2 | smell: 2 | taste: 2 | feel: 2 | overall: 2,-2.4%,Coors Light | Coors Brewing Company
"May 23, 2011",look: 2 | smell: 1 | taste: 2.5 | feel: 1.5 | overall: 2.5,-2%,Coors Light | Coors Brewing Company
"May 20, 2011",look: 4 | smell: 2.5 | taste: 3 | feel: 3 | overall: 3,+43.4%,Coors Light | Coors Brewing Company
"May 16, 2011",look: 1.5 | smell: 2 | taste: 1.5 | feel: 1.5 | overall: 1.5,-21%,Coors Light | Coors Brewing Company
"May 15, 2011",look: 2 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5,-25.4%,Coors Light | Coors Brewing Company
