Region,Export Country,Year,WEX,WEM,ECA,ANZ,USC,LAC,AME,APA
ECA,GEO,1992,na,na,35.83,na,na,na,na,na
ECA,GEO,1993,na,0.02,18.21,na,na,na,na,na
ECA,GEO,1994,na,na,19.58,na,na,na,na,0.21
ECA,GEO,1995,na,0.08,16.90,na,na,na,na,0.11
ECA,GEO,1996,0.00,0.35,19.14,na,na,na,na,0.17
ECA,GEO,1997,na,0.06,22.02,na,na,na,0.10,na
ECA,GEO,1998,na,0.32,25.35,na,0.07,na,0.36,0.00
ECA,GEO,1999,na,0.10,42.81,na,0.36,na,na,0.03
ECA,GEO,2000,0.05,0.01,36.19,na,0.13,0.00,0.05,0.07
ECA,GEO,2001,na,0.02,24.97,na,0.25,na,0.47,0.11
ECA,GEO,2002,0.01,0.01,20.95,na,0.21,na,0.29,0.07
ECA,GEO,2003,0.00,0.02,20.56,na,0.21,na,0.48,0.05
ECA,GEO,2004,0.00,0.02,20.50,0.02,0.18,na,0.22,0.06
ECA,GEO,2005,0.02,0.01,19.87,na,0.13,na,0.13,0.03
ECA,GEO,2006,0.00,0.04,20.05,na,0.17,0.02,0.30,0.11
ECA,GEO,2007,0.10,0.07,16.14,na,0.30,na,0.62,0.27
ECA,GEO,2008,0.13,0.06,16.13,na,0.21,na,0.61,0.15
ECA,GEO,2009,na,na,na,na,na,na,na,8.63
ECA,HUN,1990,0.08,0.36,39.31,0.37,0.42,na,na,0.10
ECA,HUN,1991,0.05,0.60,30.45,0.43,0.64,na,na,0.25
ECA,HUN,1992,0.04,0.77,15.32,0.37,0.63,na,na,0.31
ECA,HUN,1993,0.09,0.45,14.92,0.16,0.29,na,na,0.17
ECA,HUN,1994,0.13,0.55,13.56,0.26,0.31,na,0.06,0.19
ECA,HUN,1995,0.45,0.47,12.96,0.08,0.23,0.01,0.06,0.20
ECA,HUN,1996,0.25,0.74,12.65,0.18,0.27,0.06,0.05,0.29
ECA,HUN,1997,0.36,0.93,8.82,0.17,0.23,0.07,0.08,0.41
ECA,HUN,1998,0.38,1.01,10.26,0.11,0.22,0.04,0.07,0.53
ECA,HUN,1999,0.40,1.17,11.70,0.09,0.19,0.02,0.10,0.35
ECA,HUN,2000,0.61,1.11,10.16,0.10,0.21,0.10,0.32,0.35
ECA,HUN,2001,0.80,1.06,7.55,0.10,0.22,0.11,0.30,0.32
ECA,HUN,2002,0.85,1.04,6.57,0.05,0.23,0.05,0.18,0.34
ECA,HUN,2003,1.02,1.09,5.96,0.07,0.22,0.05,0.11,0.26
ECA,HUN,2004,0.90,1.02,6.78,0.06,0.23,0.07,0.16,0.20
ECA,HUN,2005,0.66,1.02,6.52,0.09,0.28,0.03,0.11,0.29
ECA,HUN,2006,0.58,0.95,8.37,0.07,0.29,0.04,0.07,0.25
ECA,HUN,2007,0.69,0.83,8.44,0.06,0.31,0.05,0.10,0.21
ECA,HUN,2008,0.67,0.84,8.11,0.08,0.28,0.08,0.05,0.22
ECA,HUN,2009,0.47,0.93,6.95,0.04,0.34,0.08,0.09,0.21
ECA,MOLD,1990,na,na,na,na,na,na,na,na
ECA,MOLD,1991,na,na,na,na,na,na,na,na
ECA,MOLD,1992,na,0.00,46.79,na,na,na,na,na
ECA,MOLD,1993,na,0.04,21.06,na,na,na,na,na
ECA,MOLD,1994,na,0.08,21.38,na,0.01,na,na,na
ECA,MOLD,1995,0.07,0.01,21.47,0.13,0.00,na,na,na
ECA,MOLD,1996,0.02,0.01,33.19,na,na,na,0.02,0.01
ECA,MOLD,1997,0.02,0.01,40.12,na,0.00,na,na,na
ECA,MOLD,1998,0.00,0.00,49.38,na,0.02,na,0.01,na
ECA,MOLD,1999,na,0.01,58.62,na,0.05,na,0.10,0.01
ECA,MOLD,2000,0.00,0.01,45.64,na,0.02,na,0.07,0.01
ECA,MOLD,2001,na,0.01,33.39,na,0.01,na,0.17,0.01
ECA,MOLD,2002,0.00,0.01,26.16,na,0.02,na,0.15,0.01
ECA,MOLD,2003,0.00,0.02,26.35,0.01,0.01,na,0.12,0.00
ECA,MOLD,2004,0.00,0.02,26.27,0.01,0.02,na,0.16,0.01
ECA,MOLD,2005,0.00,0.02,24.45,0.00,0.01,0.01,0.10,0.01
ECA,MOLD,2006,0.00,0.04,22.98,0.01,0.03,na,0.21,0.06
ECA,MOLD,2007,0.01,0.07,18.39,na,0.05,0.01,0.42,0.06
ECA,MOLD,2008,0.00,0.04,18.40,0.01,0.04,0.00,0.15,0.07
ECA,MOLD,2009,0.00,0.05,17.51,0.01,0.03,na,0.15,0.03
ECA,ROM,1990,0.10,1.05,4.29,na,0.88,na,0.51,1.03
ECA,ROM,1991,0.04,0.87,11.76,na,0.72,na,0.67,1.47
ECA,ROM,1992,na,1.33,na,na,0.50,na,0.46,1.11
ECA,ROM,1993,0.05,1.15,2.67,na,0.47,na,0.68,1.05
ECA,ROM,1994,0.27,1.02,4.97,na,0.29,na,0.65,0.85
ECA,ROM,1995,0.04,1.15,4.21,0.09,0.18,na,0.42,0.59
ECA,ROM,1996,0.07,1.12,4.78,0.39,0.21,na,2.64,0.82
ECA,ROM,1997,0.11,0.86,8.64,0.10,0.19,0.02,0.84,0.98
ECA,ROM,1998,0.05,0.87,8.38,na,0.19,0.03,2.01,1.76
ECA,ROM,1999,0.07,1.26,4.53,0.13,0.27,0.25,2.41,1.14
ECA,ROM,2000,0.25,1.32,3.41,0.32,0.33,0.00,3.16,0.59
ECA,ROM,2001,1.06,1.07,4.99,0.16,0.29,na,2.72,0.69
ECA,ROM,2002,0.51,0.85,8.41,0.09,0.23,0.05,2.91,0.31
ECA,ROM,2003,0.21,0.96,7.08,0.10,0.34,0.03,1.81,0.32
ECA,ROM,2004,0.43,1.03,5.79,0.07,0.36,0.11,1.12,0.42
ECA,ROM,2005,0.55,1.07,4.64,0.10,0.49,0.05,0.94,0.42
ECA,ROM,2006,0.95,0.91,6.69,0.07,0.53,0.06,0.69,0.29
ECA,ROM,2007,1.67,0.74,6.73,0.10,0.37,0.12,0.66,0.68
ECA,ROM,2008,10.61,0.32,2.37,0.03,0.18,0.07,0.19,0.55
ECA,ROM,2009,2.15,0.78,3.52,na,0.47,0.07,0.41,1.50
ECA,RUS,1990,0.06,1.51,na,na,0.09,na,na,0.15
ECA,RUS,1991,na,1.31,7.19,na,na,na,na,na
ECA,RUS,1992,0.17,1.48,1.03,na,0.06,na,na,na
ECA,RUS,1993,na,0.82,7.30,na,na,4.87,na,na
ECA,RUS,1994,0.46,0.26,15.82,na,na,1.52,na,0.06
ECA,RUS,1995,4.37,0.86,1.62,na,na,na,na,na
ECA,RUS,1996,na,0.06,19.65,na,0.04,na,13.35,0.02
ECA,RUS,1997,na,0.09,15.68,na,na,na,14.26,0.76
ECA,RUS,1998,na,0.12,12.33,na,0.01,na,1.68,4.92
ECA,RUS,1999,na,0.10,27.13,na,0.48,na,na,3.65
ECA,RUS,2000,0.01,0.07,32.36,0.11,na,na,na,0.57
ECA,RUS,2001,na,0.05,17.48,na,0.04,na,na,3.63
ECA,RUS,2002,0.02,0.07,20.02,na,0.10,0.06,na,na
ECA,RUS,2003,0.60,0.07,19.16,na,0.08,0.12,0.11,0.00
ECA,RUS,2004,na,0.08,17.77,0.33,0.21,0.00,3.09,0.16
ECA,RUS,2005,0.21,0.15,15.93,na,0.19,na,2.01,0.10
ECA,RUS,2006,0.00,0.01,20.03,3.13,na,na,0.05,na
ECA,RUS,2007,0.17,0.08,15.03,7.09,0.02,na,na,0.06
ECA,RUS,2008,0.37,0.04,16.31,0.03,0.00,na,0.41,0.29
ECA,RUS,2009,0.00,0.02,15.71,na,na,na,na,0.41
ECA,UKR,1990,na,na,na,na,na,na,na,na
ECA,UKR,1991,na,na,na,na,na,na,na,na
ECA,UKR,1992,na,1.56,na,na,na,na,na,na
ECA,UKR,1993,na,1.53,0.94,na,na,na,na,na
ECA,UKR,1994,na,0.71,11.45,na,na,na,na,na
ECA,UKR,1995,na,0.17,18.29,na,0.00,na,na,0.00
ECA,UKR,1996,0.00,0.36,20.77,na,na,na,0.06,na
ECA,UKR,1997,0.01,0.33,19.00,na,na,0.02,0.11,na
ECA,UKR,1998,0.00,0.35,25.60,na,na,na,0.33,0.01
ECA,UKR,1999,0.00,0.85,23.91,na,0.04,na,0.80,na
ECA,UKR,2000,0.08,0.69,20.99,na,0.08,na,0.71,0.06
ECA,UKR,2001,na,0.45,19.40,0.02,0.02,0.00,0.58,0.00
ECA,UKR,2002,na,0.48,15.24,na,0.08,na,0.79,0.01
ECA,UKR,2003,0.01,0.41,16.13,na,0.06,na,0.56,0.02
ECA,UKR,2004,0.00,0.21,18.20,na,0.07,0.04,0.52,0.02
ECA,UKR,2005,0.04,0.23,16.78,0.09,0.06,na,0.40,0.04
ECA,UKR,2006,0.02,0.16,18.94,0.04,0.02,0.89,0.39,0.03
ECA,UKR,2007,0.01,0.21,16.70,na,0.03,na,0.37,0.00
ECA,UKR,2008,0.02,0.20,15.92,0.01,0.04,na,0.52,0.02
ECA,UKR,2009,0.03,0.16,15.65,0.00,0.02,na,0.39,0.02
ANZ,AUS,1990,0.06,0.74,,18.54,1.73,,0.48,1.99
ANZ,AUS,1991,0.05,0.88,,15.41,1.60,,0.32,1.79
ANZ,AUS,1992,0.07,0.97,,13.91,1.48,0.02,0.30,1.53
ANZ,AUS,1993,0.09,0.99,0.05,17.43,1.43,,0.30,1.37
ANZ,AUS,1994,0.05,1.05,0.02,14.03,1.40,0.03,0.39,1.20
ANZ,AUS,1995,0.02,1.05,0.02,13.46,1.67,0.03,0.30,1.40
ANZ,AUS,1996,0.03,1.04,0.01,11.42,1.32,0.03,0.33,1.37
ANZ,AUS,1997,0.07,1.07,0.03,8.66,1.39,0.05,0.35,1.02
ANZ,AUS,1998,0.06,1.09,0.02,7.78,1.51,0.03,0.33,0.73
ANZ,AUS,1999,0.08,1.11,0.03,6.30,1.32,0.06,0.32,0.89
ANZ,AUS,2000,0.10,1.09,0.03,6.14,1.53,0.06,0.31,0.77
ANZ,AUS,2001,0.19,1.05,0.03,7.05,1.72,0.06,0.35,0.75
ANZ,AUS,2002,0.13,0.99,0.02,5.31,1.96,0.07,0.25,0.73
ANZ,AUS,2003,0.12,0.89,0.04,4.81,2.18,0.13,0.23,0.82
ANZ,AUS,2004,0.12,0.94,0.05,3.63,2.32,0.07,0.30,0.86
ANZ,AUS,2005,0.11,0.95,0.06,2.94,2.26,0.09,0.29,0.91
ANZ,AUS,2006,0.12,1.00,0.08,2.90,1.95,0.14,0.36,0.96
ANZ,AUS,2007,0.09,0.99,0.09,2.32,2.10,0.11,0.38,1.02
ANZ,AUS,2008,0.07,0.96,0.09,1.93,2.10,0.11,0.43,1.24
ANZ,AUS,2009,0.08,0.84,0.07,2.01,2.32,0.10,0.37,1.46
ANZ,NZL,1990,0.09,0.98,na,21.55,0.42,na,na,1.59
ANZ,NZL,1991,na,1.05,na,18.36,0.44,na,na,1.92
ANZ,NZL,1992,0.12,1.22,na,16.19,0.29,na,na,0.96
ANZ,NZL,1993,0.10,1.39,na,4.53,0.36,na,na,0.69
ANZ,NZL,1994,0.09,1.35,na,5.87,0.42,na,na,0.81
ANZ,NZL,1995,0.00,1.30,na,11.74,0.47,na,0.02,1.04
ANZ,NZL,1996,0.05,1.28,0.03,13.86,0.30,0.07,0.06,0.81
ANZ,NZL,1997,0.07,1.22,0.00,14.95,0.47,0.08,0.16,0.73
ANZ,NZL,1998,0.02,1.21,0.00,14.19,0.67,0.07,0.30,0.58
ANZ,NZL,1999,0.06,1.12,0.05,11.43,0.78,0.09,0.42,0.71
ANZ,NZL,2000,0.06,1.02,0.02,17.44,0.93,0.08,0.11,0.66
ANZ,NZL,2001,0.03,1.03,0.01,16.72,1.05,0.09,0.09,0.67
ANZ,NZL,2002,0.06,0.93,0.01,19.12,1.10,0.12,0.12,0.61
ANZ,NZL,2003,0.09,0.89,0.02,15.58,1.22,0.12,0.11,0.69
ANZ,NZL,2004,0.07,0.82,0.02,19.72,1.30,0.18,0.15,0.60
ANZ,NZL,2005,0.07,0.79,0.02,18.06,1.38,0.17,0.15,0.54
ANZ,NZL,2006,0.05,0.76,0.01,21.74,1.32,0.21,0.16,0.46
ANZ,NZL,2007,0.14,0.77,0.05,22.10,1.27,0.16,0.25,0.42
ANZ,NZL,2008,0.07,0.67,0.07,24.50,1.31,0.15,0.25,0.44
ANZ,NZL,2009,0.06,0.68,0.04,30.25,1.41,0.13,0.21,0.49
USC,CAN,1990,2.07,0.15,3.94,na,1.08,na,7.92,5.97
USC,CAN,1991,na,na,na,na,2.90,na,na,10.25
USC,CAN,1992,na,0.41,na,na,2.47,na,6.32,4.21
USC,CAN,1993,na,0.22,na,na,2.05,na,na,10.33
USC,CAN,1994,na,0.46,na,na,2.40,na,na,5.72
USC,CAN,1995,0.47,0.40,na,na,4.01,1.42,na,2.37
USC,CAN,1996,2.00,0.32,na,na,2.72,2.48,0.50,1.79
USC,CAN,1997,0.45,0.24,0.25,na,1.76,1.30,0.60,5.04
USC,CAN,1998,0.70,0.32,0.13,na,2.23,2.37,na,2.74
USC,CAN,1999,0.81,0.12,0.53,na,2.96,1.42,1.25,2.39
USC,CAN,2000,0.97,0.09,0.13,na,2.67,1.02,0.49,2.87
USC,CAN,2001,0.42,0.11,na,na,2.93,0.89,0.90,2.98
USC,CAN,2002,0.39,0.09,0.01,0.30,3.09,1.99,0.17,2.33
USC,CAN,2003,0.69,0.06,0.05,0.13,2.69,1.29,0.95,3.65
USC,CAN,2004,1.91,0.14,na,0.59,2.34,0.54,0.06,3.69
USC,CAN,2005,0.93,0.19,0.01,0.11,2.48,0.34,0.08,3.48
USC,CAN,2006,0.75,0.11,0.00,0.20,2.46,0.36,0.13,3.45
USC,CAN,2007,0.21,0.15,0.02,0.63,2.38,0.09,0.15,3.94
USC,CAN,2008,0.19,0.13,na,0.61,2.43,0.24,0.08,3.99
USC,CAN,2009,0.08,0.20,0.05,0.87,2.05,0.29,0.27,3.99
USC,USA,1990,0.25,0.61,0.22,0.38,1.54,4.77,1.04,4.80
USC,USA,1991,0.25,0.66,0.30,0.94,1.78,2.80,0.86,4.33
USC,USA,1992,0.49,0.69,0.23,0.55,1.71,3.94,0.21,3.95
USC,USA,1993,0.37,0.73,0.16,0.71,1.79,2.37,0.18,3.78
USC,USA,1994,0.29,0.81,0.26,0.68,1.68,1.70,0.17,3.22
USC,USA,1995,0.14,0.80,0.12,1.11,1.75,2.66,0.12,3.72
USC,USA,1996,0.29,0.89,0.13,0.16,1.28,3.45,0.25,2.49
USC,USA,1997,0.38,1.01,0.08,0.20,1.01,2.56,0.35,1.95
USC,USA,1998,0.30,1.02,0.10,0.19,0.90,2.31,0.27,2.09
USC,USA,1999,0.24,1.05,0.11,0.13,0.82,2.33,0.27,2.56
USC,USA,2000,0.30,1.12,0.08,0.13,0.78,2.16,0.19,2.19
USC,USA,2001,0.32,1.15,0.05,0.19,0.76,1.95,0.30,2.06
USC,USA,2002,0.56,1.08,0.07,0.17,0.70,2.53,0.25,2.79
USC,USA,2003,0.49,1.15,0.06,0.46,0.72,2.57,0.18,2.30
USC,USA,2004,0.65,1.22,0.07,0.49,0.72,1.98,0.27,1.59
USC,USA,2005,1.63,0.90,0.11,0.51,0.98,2.79,0.38,2.12
USC,USA,2006,1.56,1.06,0.10,0.24,0.91,1.87,0.24,1.56
USC,USA,2007,1.37,0.96,0.15,0.26,1.15,2.21,0.31,1.50
USC,USA,2008,1.70,0.86,0.16,0.17,1.32,1.90,0.26,1.64
USC,USA,2009,1.60,0.72,0.35,0.09,1.39,1.81,0.28,2.13
LAC,ARG,1990,0.62,0.56,5.51,na,1.20,12.81,na,2.05
LAC,ARG,1991,0.31,0.60,3.08,na,1.20,15.89,na,2.47
LAC,ARG,1992,0.51,0.57,na,na,1.25,20.17,na,2.45
LAC,ARG,1993,0.72,0.54,na,0.33,1.38,12.82,na,2.91
LAC,ARG,1994,0.56,0.62,na,na,1.19,12.66,na,2.40
LAC,ARG,1995,4.41,0.16,0.00,1.28,0.71,10.01,1.28,2.47
LAC,ARG,1996,1.82,0.39,0.47,0.28,0.75,16.04,4.93,1.92
LAC,ARG,1997,0.24,0.48,0.16,0.32,0.70,16.09,4.50,2.19
LAC,ARG,1998,0.24,0.49,0.10,0.23,0.93,13.64,0.68,2.60
LAC,ARG,1999,0.24,0.65,0.08,0.50,0.85,13.15,1.32,2.05
LAC,ARG,2000,0.33,0.73,0.17,0.48,1.15,9.96,0.39,0.92
LAC,ARG,2001,0.47,0.73,0.29,0.11,1.27,8.64,0.13,0.95
LAC,ARG,2002,0.60,0.71,0.44,0.19,1.34,8.63,2.35,0.96
LAC,ARG,2003,0.62,0.71,1.11,0.33,1.13,11.39,1.61,0.81
LAC,ARG,2004,0.61,0.68,0.98,0.25,1.20,13.70,0.39,0.72
LAC,ARG,2005,0.48,0.68,1.09,0.18,1.25,11.60,1.11,0.66
LAC,ARG,2006,0.41,0.61,1.83,0.11,1.26,10.85,0.88,0.59
LAC,ARG,2007,0.38,0.57,1.67,0.29,1.52,10.98,0.59,0.47
LAC,ARG,2008,0.28,0.53,1.58,0.24,1.82,9.65,0.65,0.62
LAC,ARG,2009,0.26,0.51,0.61,0.08,2.39,9.36,0.53,0.43
LAC,BRA,1990,na,0.11,na,na,5.88,1.45,na,na
LAC,BRA,1991,na,na,na,na,6.37,na,na,0.38
LAC,BRA,1992,0.14,0.03,na,na,5.96,na,na,na
LAC,BRA,1993,na,0.02,na,na,5.66,1.13,na,0.29
LAC,BRA,1994,na,0.07,na,na,5.53,2.62,na,0.28
LAC,BRA,1995,0.04,0.12,na,na,4.09,13.75,na,0.06
LAC,BRA,1996,0.06,0.11,na,na,3.75,11.64,0.23,0.08
LAC,BRA,1997,0.05,0.14,na,na,3.56,7.93,0.72,0.24
LAC,BRA,1998,na,0.19,na,na,0.22,29.46,0.57,2.06
LAC,BRA,1999,0.02,0.11,na,na,0.00,32.95,0.77,2.77
LAC,BRA,2000,0.02,0.05,na,na,0.02,30.18,9.85,1.41
LAC,BRA,2001,0.12,0.06,na,na,0.09,32.82,0.67,1.14
LAC,BRA,2002,0.29,0.09,na,na,0.12,43.19,0.38,1.34
LAC,BRA,2003,0.03,0.18,0.84,na,0.42,35.70,1.39,1.78
LAC,BRA,2004,0.30,0.15,0.77,na,0.80,28.78,2.28,1.59
LAC,BRA,2005,2.22,0.28,1.47,0.00,1.08,13.07,2.42,1.19
LAC,BRA,2006,0.33,0.37,1.99,na,0.96,15.17,1.15,0.95
LAC,BRA,2007,0.91,0.44,2.02,0.00,1.09,10.55,1.41,1.04
LAC,BRA,2008,0.23,0.48,5.82,0.60,0.79,7.52,0.99,0.33
LAC,BRA,2009,0.35,0.18,10.98,0.05,0.48,1.65,0.63,0.74
LAC,CHILE,1990,0.21,0.35,na,0.73,3.03,22.90,na,0.90
LAC,CHILE,1991,0.13,0.44,na,0.33,2.82,21.75,na,0.68
LAC,CHILE,1992,0.11,0.52,na,0.39,2.89,16.07,na,0.42
LAC,CHILE,1993,0.10,0.49,0.01,0.20,2.64,16.36,0.03,0.32
LAC,CHILE,1994,0.09,0.52,na,0.31,2.60,16.35,0.03,0.28
LAC,CHILE,1995,0.16,0.59,0.01,2.09,2.58,10.80,0.17,0.45
LAC,CHILE,1996,0.15,0.64,0.01,1.45,2.27,9.61,0.19,0.61
LAC,CHILE,1997,0.40,0.70,0.02,0.93,2.09,6.83,0.19,0.71
LAC,CHILE,1998,0.33,0.70,0.02,0.51,1.58,6.39,0.39,1.87
LAC,CHILE,1999,0.35,0.90,0.09,0.41,1.35,6.59,0.54,0.89
LAC,CHILE,2000,0.43,0.88,0.19,0.53,1.31,6.85,0.57,0.87
LAC,CHILE,2001,0.53,0.84,0.20,0.36,1.33,8.46,0.52,0.94
LAC,CHILE,2002,0.60,0.92,0.26,0.28,1.26,7.31,0.39,1.06
LAC,CHILE,2003,0.62,0.97,0.39,0.23,1.11,7.61,0.34,1.08
LAC,CHILE,2004,0.52,0.96,0.59,0.10,1.11,8.13,0.40,1.11
LAC,CHILE,2005,0.54,0.98,0.75,0.13,1.04,7.76,0.40,0.92
LAC,CHILE,2006,0.51,0.94,1.16,0.14,0.94,8.38,0.41,0.97
LAC,CHILE,2007,0.43,0.93,1.03,0.23,0.98,8.37,0.44,1.14
LAC,CHILE,2008,0.38,0.91,0.95,0.22,1.08,7.58,0.49,1.19
LAC,CHILE,2009,0.38,0.88,0.75,0.10,1.28,7.67,0.52,1.14
LAC,MEX,1990,7.11,0.17,na,na,0.71,na,6.72,2.31
LAC,MEX,1991,3.53,0.31,na,na,2.86,na,na,1.31
LAC,MEX,1992,6.51,0.60,na,na,na,na,na,2.34
LAC,MEX,1993,4.60,0.56,na,na,1.90,na,na,0.79
LAC,MEX,1994,5.11,0.40,na,na,0.93,na,na,3.92
LAC,MEX,1995,3.18,0.68,na,na,2.19,0.39,na,na
LAC,MEX,1996,5.21,0.84,0.49,na,0.51,1.05,na,0.28
LAC,MEX,1997,5.07,1.09,na,na,0.30,0.88,0.68,na
LAC,MEX,1998,3.06,1.03,na,na,0.89,1.88,na,0.11
LAC,MEX,1999,2.36,0.99,na,na,1.13,0.75,na,0.14
LAC,MEX,2000,2.12,0.63,na,na,2.11,0.89,na,0.06
LAC,MEX,2001,2.75,0.56,0.20,0.18,2.18,0.81,na,0.24
LAC,MEX,2002,3.50,0.65,0.73,na,1.55,1.04,na,0.68
LAC,MEX,2003,1.86,0.49,1.07,na,2.30,0.42,na,0.41
LAC,MEX,2004,2.63,0.44,0.29,na,2.42,0.62,2.83,0.14
LAC,MEX,2005,1.13,0.52,1.08,na,2.50,0.01,0.60,0.28
LAC,MEX,2006,1.32,0.28,na,na,3.10,0.50,na,0.33
LAC,MEX,2007,1.31,0.27,na,na,3.03,0.72,0.00,1.09
LAC,MEX,2008,0.53,0.25,na,na,3.60,1.27,na,0.87
LAC,MEX,2009,0.76,0.12,0.13,na,2.72,0.98,na,2.87
LAC,URU,1990,13.14,,,,,,,
LAC,URU,1991,,,,,,,,
LAC,URU,1992,7.34,0.69,,,,,,
LAC,URU,1993,,,,,4.59,11.78,,
LAC,URU,1994,,0.92,,,,21.83,,
LAC,URU,1995,0.22,0.99,,,0.81,9.91,,
LAC,URU,1996,0.30,1.11,,,0.56,10.01,,
LAC,URU,1997,0.58,1.37,,0.51,0.22,4.58,,0.40
LAC,URU,1998,0.58,1.05,0.23,,0.48,11.62,,0.17
LAC,URU,1999,0.31,0.57,0.22,0.11,0.47,23.79,,0.24
LAC,URU,2000,0.44,0.57,0.19,0.13,0.29,22.75,,0.21
LAC,URU,2001,0.66,0.55,0.10,0.16,0.44,21.13,,0.11
LAC,URU,2002,0.69,0.51,0.48,,0.38,29.77,0.47,0.19
LAC,URU,2003,1.23,0.49,1.12,0.02,0.51,27.38,,0.18
LAC,URU,2004,0.46,0.52,0.91,0.13,1.07,21.12,0.11,0.13
LAC,URU,2005,1.33,0.40,1.83,0.11,1.05,17.13,0.09,0.17
LAC,URU,2006,0.50,0.41,4.28,,0.77,15.61,0.08,
LAC,URU,2007,0.56,0.26,4.85,0.35,0.64,16.92,0.19,0.24
LAC,URU,2008,0.40,0.23,7.60,0.03,0.70,11.10,0.19,0.14
LAC,URU,2009,0.90,0.24,1.99,0.09,1.14,18.84,0.06,0.10
AME,SAF,1990,0.71,1.38,,,,0.42,1.15,0.58
AME,SAF,1991,0.58,1.39,,,,,0.74,0.58
AME,SAF,1992,0.10,1.08,0.07,,0.28,0.14,12.17,0.83
AME,SAF,1993,0.20,1.05,0.65,2.30,0.27,0.15,16.70,0.53
AME,SAF,1994,0.24,1.09,0.15,5.51,0.67,0.11,10.37,0.54
AME,SAF,1995,0.27,0.91,0.01,1.11,0.34,0.40,25.23,0.37
AME,SAF,1996,0.25,1.29,0.04,1.08,0.47,0.94,7.67,0.31
AME,SAF,1997,0.26,1.27,0.07,0.82,0.41,2.30,9.12,0.36
AME,SAF,1998,0.25,1.39,0.06,1.21,0.39,0.40,7.04,0.43
AME,SAF,1999,0.28,1.43,0.12,0.37,0.33,0.08,6.82,0.36
AME,SAF,2000,0.35,1.52,0.17,0.59,0.31,0.12,4.94,0.35
AME,SAF,2001,0.43,1.48,0.11,0.98,0.38,0.13,4.55,0.29
AME,SAF,2002,0.32,1.52,0.11,0.56,0.36,0.19,4.12,0.32
AME,SAF,2003,0.33,1.58,0.13,0.61,0.31,0.21,3.36,0.27
AME,SAF,2004,0.26,1.55,0.17,0.48,0.40,0.28,3.43,0.22
AME,SAF,2005,0.22,1.52,0.24,0.29,0.47,0.21,4.71,0.26
AME,SAF,2006,0.33,1.51,0.33,0.25,0.54,0.20,3.93,0.24
AME,SAF,2007,0.28,1.50,0.38,0.48,0.50,0.23,4.50,0.30
AME,SAF,2008,0.29,1.45,0.53,1.10,0.50,0.19,4.15,0.29
AME,SAF,2009,0.32,1.50,0.30,0.70,0.50,0.20,4.36,0.33
AME,TURK,1990,1.11,1.42,,,,,,
AME,TURK,1991,1.27,1.37,,,,,,
AME,TURK,1992,1.43,1.39,,,,,,
AME,TURK,1993,1.55,1.41,0.25,,0.08,,,
AME,TURK,1994,1.46,1.43,,,0.10,,,
AME,TURK,1995,0.94,1.45,0.25,,0.08,,,0.15
AME,TURK,1996,0.83,1.46,0.68,,0.10,,0.12,0.27
AME,TURK,1997,2.26,1.47,0.18,0.06,0.06,,0.01,0.20
AME,TURK,1998,5.31,1.08,0.67,0.02,0.06,,,0.15
AME,TURK,1999,4.83,1.11,0.50,0.01,0.07,,,0.27
AME,TURK,2000,3.37,1.35,0.40,0.00,0.13,0.02,0.10,0.19
AME,TURK,2001,3.48,1.37,0.18,0.01,0.06,0.00,0.03,0.33
AME,TURK,2002,3.45,1.37,0.08,0.02,0.18,0.01,0.00,0.22
AME,TURK,2003,1.34,1.55,0.20,0.24,0.16,,0.38,0.29
AME,TURK,2004,0.76,1.60,0.30,0.16,0.17,,0.44,0.17
AME,TURK,2005,0.55,1.69,0.10,0.14,0.16,,0.46,0.20
AME,TURK,2006,0.46,1.64,1.21,0.07,0.20,,0.13,0.24
AME,TURK,2007,2.00,1.50,0.82,0.03,0.20,0.02,0.01,0.23
AME,TURK,2008,0.34,1.70,0.17,0.06,0.31,0.01,0.03,0.32
AME,TURK,2009,0.39,1.71,0.03,na,0.31,0.01,0.09,0.35
APA,CHINA,1990,0.92,0.55,,,0.34,,,8.51
APA,CHINA,1991,1.61,0.75,,,,,,7.02
APA,CHINA,1992,1.45,0.34,12.78,,0.44,,,4.65
APA,CHINA,1993,2.70,0.37,6.37,,0.13,,,4.64
APA,CHINA,1994,0.58,0.74,1.12,,0.34,,,6.71
APA,CHINA,1995,1.16,0.31,0.02,0.28,0.08,0.40,,12.20
APA,CHINA,1996,3.21,0.36,0.07,1.19,0.05,0.43,0.17,8.12
APA,CHINA,1997,3.48,0.33,0.00,na,0.04,0.64,na,6.70
APA,CHINA,1998,4.64,0.29,0.07,0.17,0.06,0.82,0.01,4.82
APA,CHINA,1999,2.12,0.35,0.68,24.74,0.02,0.59,0.45,4.62
APA,CHINA,2000,1.84,0.35,0.36,0.00,0.06,0.48,0.02,8.53
APA,CHINA,2001,5.41,0.30,0.09,na,0.05,0.70,0.55,6.66
APA,CHINA,2002,3.46,0.64,0.07,0.71,0.06,1.01,0.10,5.78
APA,CHINA,2003,2.69,0.55,0.60,na,0.33,1.74,0.00,5.97
APA,CHINA,2004,2.03,0.60,0.59,0.00,0.18,1.24,0.31,5.95
APA,CHINA,2005,1.84,0.58,0.56,na,0.08,0.63,0.02,6.88
APA,CHINA,2006,0.67,0.34,0.34,na,0.05,0.35,0.09,8.67
