Region,Export Country,Year,WEX,WEM,ECA,ANZ,USC,LAC,AME,APA
APA,CHINA,2006,0.73,0.37,0.06,na,0.13,0.66,0.10,13.23
APA,CHINA,2007,0.39,0.15,0.07,0.02,0.09,0.22,0.08,15.66
APA,CHINA,2008,0.63,0.23,0.14,0.00,0.12,0.44,0.17,11.99
APA,CHINA,2009,2.33,0.38,0.21,0.35,0.18,1.22,0.79,6.74
APA,HK,1990,na,na,na,na,na,na,na,na
APA,HK,1991,na,na,na,na,na,na,na,na
APA,HK,1992,na,na,na,na,na,na,na,na
APA,HK,1993,na,na,na,na,na,na,na,na
APA,HK,1994,na,na,na,na,na,na,na,na
APA,HK,1995,na,na,na,na,na,na,na,na
APA,HK,1996,0.01,0.02,0.00,0.25,0.10,0.00,0.03,26.27
APA,HK,1997,0.03,0.01,0.00,0.09,0.01,na,0.00,19.42
APA,HK,1998,0.03,0.03,na,0.16,0.03,na,0.01,13.01
APA,HK,1999,0.05,0.01,na,0.38,0.17,na,0.23,18.86
APA,HK,2000,0.12,0.01,na,1.70,0.52,0.20,0.01,18.75
APA,HK,2001,0.03,0.01,na,0.75,0.41,na,0.03,21.35
APA,HK,2002,0.03,0.01,na,0.25,0.28,na,0.04,22.49
APA,HK,2003,0.03,0.01,na,0.30,0.05,na,0.01,22.70
APA,HK,2004,0.02,0.01,na,0.03,0.24,na,na,22.39
APA,HK,2005,0.06,0.04,na,0.03,0.24,0.32,0.38,22.21
APA,HK,2006,0.06,0.03,na,0.41,0.17,0.10,0.34,18.28
APA,HK,2007,0.04,0.02,na,0.42,0.11,na,0.18,17.60
APA,HK,2008,0.03,0.02,na,0.37,0.11,0.00,0.18,15.25
APA,HK,2009,0.03,0.02,na,0.42,0.06,na,0.17,14.63
APA,INDIA,1990,na,na,na,na,na,na,na,na
APA,INDIA,1991,na,na,na,na,na,na,na,na
APA,INDIA,1992,na,na,na,na,na,na,na,na
APA,INDIA,1993,na,na,na,na,na,na,na,na
APA,INDIA,1994,na,na,na,na,na,na,na,na
APA,INDIA,1995,na,na,na,na,na,na,na,na
APA,INDIA,1996,0.01,1.28,na,na,na,na,0.37,6.71
APA,INDIA,1997,na,1.44,na,4.64,na,na,na,3.29
APA,INDIA,1998,1.27,1.07,na,0.11,0.75,na,5.66,0.52
APA,INDIA,1999,0.77,1.35,na,na,0.14,na,0.82,0.62
APA,INDIA,2000,0.95,1.06,na,8.92,0.54,na,na,2.77
APA,INDIA,2001,0.01,0.42,na,na,0.53,na,4.21,13.85
APA,INDIA,2002,1.62,1.12,na,na,0.38,na,3.87,0.64
APA,INDIA,2003,0.72,1.12,na,na,0.01,na,10.55,0.20
APA,INDIA,2004,0.15,0.60,0.10,na,1.63,na,17.07,2.03
APA,INDIA,2005,2.57,0.44,0.25,0.20,1.35,0.04,5.51,3.71
APA,INDIA,2006,1.87,0.29,na,0.00,0.86,na,4.61,8.49
APA,INDIA,2007,2.48,0.86,0.02,0.01,0.80,na,2.92,1.78
APA,INDIA,2008,0.78,0.35,0.01,27.55,1.06,0.00,1.36,3.37
APA,INDIA,2009,2.24,0.12,0.06,13.51,0.18,0.05,1.88,7.27
APA,JPN,1990,,0.77,na,na,na,na,na,19.67
APA,JPN,1991,,0.85,na,na,0.42,na,na,18.78
APA,JPN,1992,,0.94,na,na,0.44,na,na,18.35
APA,JPN,1993,,0.90,na,na,0.85,na,na,18.78
APA,JPN,1994,,1.52,na,na,0.28,na,na,4.97
APA,JPN,1995,,na,na,na,0.08,na,na,34.32
APA,JPN,1996,na,0.00,na,4.20,7.60,na,na,5.30
APA,JPN,1997,0.38,na,na,na,na,na,40.35,0.88
APA,JPN,1998,6.94,0.04,0.16,na,0.17,na,na,0.25
APA,JPN,1999,0.26,0.11,0.00,na,0.02,na,na,17.44
APA,JPN,2000,0.02,0.10,0.03,na,0.19,20.14,na,4.13
APA,JPN,2001,6.17,0.02,1.24,0.21,0.40,0.05,na,2.52
APA,JPN,2002,1.29,0.14,na,0.99,3.17,0.25,na,9.70
APA,JPN,2003,4.01,0.14,na,0.65,1.68,0.02,na,5.72
APA,JPN,2004,0.46,0.24,na,na,1.57,na,na,14.55
APA,JPN,2005,2.42,0.04,0.02,na,0.32,4.52,na,13.27
APA,JPN,2006,4.90,0.18,na,na,0.47,na,na,6.62
APA,JPN,2007,0.34,0.08,0.02,na,0.57,0.05,0.05,15.39
APA,JPN,2008,0.51,0.01,0.03,0.11,2.14,na,na,10.40
APA,JPN,2009,0.23,0.04,0.03,0.00,0.01,9.16,na,9.17
APA,KOR,1990,na,na,na,na,na,na,na,na
APA,KOR,1991,na,na,na,na,na,na,na,na
APA,KOR,1992,na,na,na,na,na,na,na,na
APA,KOR,1993,na,na,na,na,na,na,na,na
APA,KOR,1994,na,na,na,na,na,na,na,na
APA,KOR,1995,na,na,na,na,na,na,na,na
APA,KOR,1996,0.24,0.10,3.39,20.56,2.04,na,na,5.38
APA,KOR,1997,na,0.11,3.47,na,1.10,na,na,7.13
APA,KOR,1998,0.32,0.18,na,na,0.31,na,na,10.69
APA,KOR,1999,na,na,na,na,0.08,na,na,19.32
APA,KOR,2000,0.18,na,na,na,na,na,na,20.21
APA,KOR,2001,2.42,0.29,1.49,na,1.88,na,na,5.10
APA,KOR,2002,2.10,0.01,4.08,7.20,0.48,na,na,6.16
APA,KOR,2003,1.09,na,na,na,na,na,0.93,19.50
APA,KOR,2004,na,na,0.13,26.99,na,na,na,17.36
APA,KOR,2005,1.43,na,na,11.72,na,0.22,14.49,10.15
APA,KOR,2006,na,na,na,0.80,na,na,na,19.16
APA,KOR,2007,na,na,na,1.47,0.43,na,na,16.90
APA,KOR,2008,1.80,0.00,0.00,7.45,0.87,0.02,na,9.26
APA,KOR,2009,na,0.00,na,0.76,5.85,na,na,2.94
APA,MAL,1990,na,na,na,na,na,na,na,na
APA,MAL,1991,na,na,na,na,na,na,na,na
APA,MAL,1992,na,na,na,na,na,na,na,na
APA,MAL,1993,na,na,na,na,na,na,na,na
APA,MAL,1994,na,na,na,na,na,na,na,na
APA,MAL,1995,na,na,na,na,na,na,na,na
APA,MAL,1996,0.02,0.06,na,5.33,0.22,0.02,0.12,24.16
APA,MAL,1997,0.00,0.01,na,2.45,0.49,0.02,na,16.80
APA,MAL,1998,0.00,0.16,na,6.10,0.05,0.25,1.76,10.47
APA,MAL,1999,0.02,0.03,0.05,1.91,0.02,0.11,0.17,18.45
APA,MAL,2000,0.02,0.06,0.04,6.21,0.04,0.23,1.20,18.35
APA,MAL,2001,0.03,0.07,na,4.93,0.06,0.05,0.31,20.55
APA,MAL,2002,0.01,0.08,na,3.04,0.04,0.87,0.17,21.04
APA,MAL,2003,0.00,0.04,0.02,2.43,0.11,na,na,21.60
APA,MAL,2004,0.02,0.06,0.06,3.22,0.11,0.11,0.56,20.95
APA,MAL,2005,0.01,0.03,0.01,1.73,0.05,0.01,0.17,22.98
APA,MAL,2006,0.01,0.05,0.00,1.41,0.02,0.02,0.16,18.47
APA,MAL,2007,0.02,0.04,0.00,1.91,0.03,0.01,0.05,17.28
APA,MAL,2008,0.00,0.00,0.00,0.06,0.00,0.00,0.03,16.36
APA,MAL,2009,0.00,0.01,0.01,0.22,0.00,0.01,0.03,14.69
APA,PHIL,1990,na,na,na,na,na,na,na,na
APA,PHIL,1991,na,na,na,na,na,na,na,na
APA,PHIL,1992,na,na,na,na,na,na,na,na
APA,PHIL,1993,na,na,na,na,na,na,na,na
APA,PHIL,1994,na,na,na,na,na,na,na,na
APA,PHIL,1995,na,na,na,na,na,na,na,na
APA,PHIL,1996,8.50,na,na,na,na,na,na,na
APA,PHIL,1997,na,na,3.97,na,na,na,na,9.31
APA,PHIL,1998,na,na,na,na,na,na,na,na
APA,PHIL,1999,na,na,na,na,na,na,na,19.47
APA,PHIL,2000,0.20,na,na,na,na,1.82,na,18.80
APA,PHIL,2001,na,na,na,na,na,na,na,na
APA,PHIL,2002,na,na,na,na,na,na,na,na
APA,PHIL,2003,na,0.99,na,na,na,na,na,10.14
APA,PHIL,2004,na,0.04,na,na,na,36.18,na,4.25
APA,PHIL,2005,na,na,na,na,na,8.35,na,18.97
APA,PHIL,2006,na,na,na,na,2.17,na,na,14.14
APA,PHIL,2007,na,na,na,na,6.46,na,na,4.01
APA,PHIL,2008,na,na,na,na,na,na,na,15.66
APA,PHIL,2009,na,na,na,na,na,na,na,14.81
APA,SIN,1990,na,na,na,na,na,na,na,na
APA,SIN,1991,na,na,na,na,na,na,na,na
APA,SIN,1992,na,na,na,na,na,na,na,na
APA,SIN,1993,na,na,na,na,na,na,na,na
APA,SIN,1994,na,na,na,na,na,na,na,na
APA,SIN,1995,na,na,na,na,na,na,na,na
APA,SIN,1996,0.02,0.01,0.00,4.05,0.26,na,0.50,24.87
APA,SIN,1997,0.05,0.03,0.02,3.33,0.20,na,0.37,16.87
APA,SIN,1998,0.07,0.03,na,3.71,0.35,na,0.22,11.74
APA,SIN,1999,0.04,0.02,0.01,3.97,0.30,na,0.30,17.84
APA,SIN,2000,0.02,0.03,0.00,6.13,0.27,na,0.48,18.89
APA,SIN,2001,0.03,0.02,0.00,5.10,0.17,0.08,0.42,21.06
APA,SIN,2002,0.02,0.02,na,3.24,0.12,na,0.26,22.20
APA,SIN,2003,0.02,0.01,0.00,6.03,0.06,0.01,0.23,21.58
APA,SIN,2004,0.01,0.01,0.02,11.05,0.07,0.01,0.29,20.76
APA,SIN,2005,0.02,0.02,0.01,16.44,0.14,0.04,0.17,20.57
APA,SIN,2006,0.02,0.01,0.01,18.60,0.06,na,0.16,16.17
APA,SIN,2007,0.02,0.01,0.01,11.37,0.05,0.04,0.20,15.89
APA,SIN,2008,0.02,0.01,0.01,8.22,0.03,0.07,0.11,14.06
APA,SIN,2009,0.04,0.01,0.01,11.92,0.04,0.06,0.13,12.83
APA,THAI,1990,na,na,na,na,na,na,na,na
APA,THAI,1991,na,na,na,na,na,na,na,na
APA,THAI,1992,na,na,na,na,na,na,na,na
APA,THAI,1993,na,na,na,na,na,na,na,na
APA,THAI,1994,na,na,na,na,na,na,na,na
APA,THAI,1995,na,na,na,na,na,na,na,na
APA,THAI,1996,na,1.36,na,0.12,0.00,na,na,5.61
APA,THAI,1997,0.07,1.41,na,na,na,na,na,4.05
APA,THAI,1998,0.18,0.34,na,0.09,1.17,na,na,8.69
APA,THAI,1999,0.00,0.69,na,1.99,na,na,na,10.88
APA,THAI,2000,0.37,0.47,na,na,0.02,na,na,14.05
APA,THAI,2001,0.00,0.50,0.01,0.21,0.00,0.09,na,15.97
APA,THAI,2002,0.00,0.36,na,0.23,na,na,na,18.42
APA,THAI,2003,na,0.22,na,1.37,0.14,0.00,na,19.51
APA,THAI,2004,0.00,0.07,0.03,0.22,0.02,na,0.19,22.39
APA,THAI,2005,0.04,0.29,0.01,0.85,0.05,na,0.33,19.54
APA,THAI,2006,0.10,0.52,na,0.23,0.14,na,0.02,13.30
APA,THAI,2007,0.06,0.60,0.00,2.08,0.03,0.04,0.01,11.83
APA,THAI,2008,0.03,0.31,0.00,0.06,0.03,0.00,0.34,12.91
APA,THAI,2009,0.06,0.08,na,0.00,0.02,0.02,0.21,14.06
