Region,Export Country,Year,WEX,WEM,ECA,ANZ,USC,LAC,AME,APA
ANZ,AUS,1992,1201,58284,,10044,14804,19,1201,7426
ANZ,AUS,1993,1234,77288,824,22191,17472,,1147,8554
ANZ,AUS,1994,609,82885,379,22836,18178,53,1366,8694
ANZ,AUS,1995,322,73128,200,12943,20028,65,1120,8084
ANZ,AUS,1996,403,152468,152,19618,43299,87,1288,16360
ANZ,AUS,1997,955,163834,709,24862,57037,220,1610,19100
ANZ,AUS,1998,1303,190741,271,26726,70716,133,1650,22030
ANZ,AUS,1999,2159,263721,209,30863,89551,543,1671,21461
ANZ,AUS,2000,3098,194669,242,20984,75007,387,1415,14738
ANZ,AUS,2001,5535,233792,578,23634,93014,420,1862,16887
ANZ,AUS,2002,4418,278876,692,26523,140188,392,1738,17973
ANZ,AUS,2003,5261,282760,921,33251,190908,1104,1724,19597
ANZ,AUS,2004,7828,350525,3540,24530,227061,629,2943,27454
ANZ,AUS,2005,8326,371650,2046,24627,250878,706,3123,32400
ANZ,AUS,2006,10274,385065,2623,31646,268883,3742,3854,53341
ANZ,AUS,2007,8596,428685,2874,31155,251439,1689,4210,50773
ANZ,AUS,2008,3764,377532,2964,19817,238517,1502,5103,51124
ANZ,AUS,2009,3369,369108,2563,21988,289610,1264,3846,80015
ANZ,NZL,1990,16,2316,na,737,231,na,na,702
ANZ,NZL,1991,na,3314,na,722,292,na,na,1273
ANZ,NZL,1992,20,5476,na,664,278,na,na,658
ANZ,NZL,1993,21,7245,na,333,460,na,na,509
ANZ,NZL,1994,21,6435,na,464,471,na,na,482
ANZ,NZL,1995,2,6253,na,584,442,na,2,506
ANZ,NZL,1996,18,9391,11,1408,549,8,4,639
ANZ,NZL,1997,34,10656,1,2286,1041,13,15,831
ANZ,NZL,1998,18,20784,2,3867,3132,28,94,1600
ANZ,NZL,1999,80,23397,24,4011,4996,36,138,1566
ANZ,NZL,2000,58,12411,10,3048,3827,30,18,953
ANZ,NZL,2001,74,25034,16,5337,7761,60,31,1651
ANZ,NZL,2002,136,26043,17,7908,10408,74,58,1927
ANZ,NZL,2003,237,27301,21,8377,12853,75,53,1935
ANZ,NZL,2004,226,37291,54,15642,19343,171,114,2909
ANZ,NZL,2005,199,26269,67,11980,16792,140,88,1784
ANZ,NZL,2006,189,27780,38,15626,18594,261,114,2108
ANZ,NZL,2007,464,35602,200,21646,23055,274,260,2580
ANZ,NZL,2008,523,36409,298,32695,24750,289,378,3326
ANZ,NZL,2009,220,49638,184,44094,29314,276,282,4484
USC,CAN,1990,63,23,54,na,39,na,71,71
USC,CAN,1991,na,na,na,na,68,na,na,59
USC,CAN,1992,na,42,na,na,85,na,79,33
USC,CAN,1993,na,22,na,na,76,na,na,73
USC,CAN,1994,na,129,na,na,126,na,na,44
USC,CAN,1995,57,640,na,na,320,101,na,205
USC,CAN,1996,155,235,na,na,285,181,21,199
USC,CAN,1997,41,236,43,na,237,102,1,587
USC,CAN,1998,59,223,15,na,210,169,na,324
USC,CAN,1999,132,153,48,na,434,90,32,255
USC,CAN,2000,93,177,13,na,201,86,11,834
USC,CAN,2001,90,230,na,na,878,145,20,702
USC,CAN,2002,71,183,2,25,750,190,6,331
USC,CAN,2003,119,107,7,6,2371,138,35,818
USC,CAN,2004,192,138,na,24,1741,49,0,355
USC,CAN,2005,94,179,0,9,1059,104,0,321
USC,CAN,2006,65,153,0,11,959,44,5,231
USC,CAN,2007,10,119,4,20,2385,3,1,354
USC,CAN,2008,8,40,na,5,8174,4,1,326
USC,CAN,2009,4,418,2,9,10123,24,8,474
USC,USA,1990,579,23024,401,390,20763,7244,1395,11263
USC,USA,1991,902,29463,568,612,26011,5404,1289,11065
USC,USA,1992,2541,37859,732,302,30064,6618,408,14302
USC,USA,1993,1305,35465,844,241,30690,4049,253,13289
USC,USA,1994,2027,44077,1816,212,31757,6606,300,14916
USC,USA,1995,2344,62624,1093,2486,27167,10029,341,26269
USC,USA,1996,3765,79292,955,257,33656,12687,671,27444
USC,USA,1997,7015,100225,693,425,35869,13115,1260,37747
USC,USA,1998,6822,126246,743,528,42596,14385,900,55894
USC,USA,1999,5748,138710,618,496,46957,15128,800,50854
USC,USA,2000,7530,146923,549,457,48287,17020,572,51176
USC,USA,2001,6673,167433,577,441,46323,15391,775,41921
USC,USA,2002,6871,156939,545,495,45233,13551,627,39590
USC,USA,2003,10914,204381,791,2113,51663,11240,585,45846
USC,USA,2004,27479,243315,1196,4000,58612,11189,775,39086
USC,USA,2005,58745,164019,1273,2314,65296,15260,1103,34193
USC,USA,2006,59833,189981,1327,1331,64629,14917,1122,39973
USC,USA,2007,59579,210408,2459,2846,70354,19342,1584,53901
USC,USA,2008,55704,137652,2713,1419,67155,10624,1479,50002
USC,USA,2009,56846,171672,6672,475,73934,14648,1183,71423
LAC,ARG,1990,3183,7790,12820,na,5686,4684,na,4028
LAC,ARG,1991,834,7497,6520,na,3293,3244,na,4620
LAC,ARG,1992,704,8448,na,na,3560,8724,na,3920
LAC,ARG,1993,892,4270,na,21,2653,3328,na,3395
LAC,ARG,1994,730,4091,na,na,1728,5506,na,3288
LAC,ARG,1995,168970,4605,4,2523,7202,26702,7702,13867
LAC,ARG,1996,43739,11864,5227,548,8592,32660,11168,13759
LAC,ARG,1997,2095,20074,1849,319,12911,58370,15140,25778
LAC,ARG,1998,2326,23576,863,225,17866,50701,929,31748
LAC,ARG,1999,1564,24599,343,637,11948,40551,3931,15868
LAC,ARG,2000,1800,29030,416,680,16868,14408,544,9397
LAC,ARG,2001,2273,28184,746,63,16863,13000,102,9317
LAC,ARG,2002,1909,21388,1767,146,14439,7124,3647,7039
LAC,ARG,2003,4088,37141,34871,755,21293,39288,12076,13597
LAC,ARG,2004,2940,28147,4464,277,19217,14765,393,6671
LAC,ARG,2005,3336,59244,26996,1177,47870,51801,12143,13935
LAC,ARG,2006,3277,59480,79181,587,62583,63187,10776,17043
LAC,ARG,2007,4596,66955,95655,6594,90781,72925,6356,14857
LAC,ARG,2008,4455,73741,108233,6263,108107,72084,12386,41373
LAC,ARG,2009,2788,64556,25161,331,110369,65886,7050,15039
LAC,BRA,1990,na,80,na,na,2052,63,na,na
LAC,BRA,1991,na,na,na,na,2478,na,na,50
LAC,BRA,1992,22,109,na,na,4177,na,na,na
LAC,BRA,1993,na,38,na,na,5879,323,na,80
LAC,BRA,1994,na,189,na,na,5688,805,na,89
LAC,BRA,1995,21,571,na,na,6141,8226,na,44
LAC,BRA,1996,24,591,na,na,7890,5871,19,90
LAC,BRA,1997,21,769,na,na,8746,5394,69,294
LAC,BRA,1998,na,362,na,na,170,5291,16,1915
LAC,BRA,1999,2,131,na,na,1,5816,31,1582
LAC,BRA,2000,1,51,na,na,7,5151,81,664
LAC,BRA,2001,6,33,na,na,10,5044,7,345
LAC,BRA,2002,9,27,na,na,7,2540,2,135
LAC,BRA,2003,2,29,15,na,17,1105,11,168
LAC,BRA,2004,10,46,8,na,72,2270,16,420
LAC,BRA,2005,70,117,248,0,218,1919,47,565
LAC,BRA,2006,28,168,348,na,163,1980,17,325
LAC,BRA,2007,121,251,410,0,225,1203,7,430
LAC,BRA,2008,65,545,6257,219,376,2064,88,254
LAC,BRA,2009,145,543,24884,2,192,422,56,1873
LAC,CHILE,1990,347,9353,na,254,17304,12076,na,3250
LAC,CHILE,1991,407,19772,na,236,30763,18822,na,3284
LAC,CHILE,1992,460,24484,na,162,30840,17899,na,2517
LAC,CHILE,1993,351,21160,30,121,31060,34201,21,1573
LAC,CHILE,1994,588,23464,na,163,34353,53213,37,1975
LAC,CHILE,1995,2980,36835,63,2958,47823,34138,657,3518
LAC,CHILE,1996,2159,68401,61,3185,85045,36314,439,6695
LAC,CHILE,1997,7905,114163,220,2906,130824,45922,649,15970
LAC,CHILE,1998,6147,97534,122,1290,85810,34046,1131,41484
LAC,CHILE,1999,na,na,na,na,na,na,21,na
LAC,CHILE,2000,10312,140858,1871,2860,84259,34764,1426,19363
LAC,CHILE,2001,11400,151749,2283,1891,86555,47701,1685,23923
LAC,CHILE,2002,11174,137480,3490,1634,73493,26310,1090,25533
LAC,CHILE,2003,18674,198244,9824,2631,84963,35343,1160,44223
LAC,CHILE,2004,23677,237175,16209,639,89315,44992,1631,52031
LAC,CHILE,2005,20989,218630,14171,1218,81601,46854,1992,25953
LAC,CHILE,2006,18419,212255,35410,1192,75999,63216,2357,58897
LAC,CHILE,2007,22029,266472,36532,4020,90822,79360,3484,99721
LAC,CHILE,2008,23008,259636,30872,3174,101987,76936,4936,84983
LAC,CHILE,2009,21062,276583,27284,743,176944,86519,4809,96538
LAC,MEX,1990,235,25,na,na,50,na,41,93
LAC,MEX,1991,261,122,na,na,355,na,na,106
LAC,MEX,1992,274,127,na,na,na,na,na,129
LAC,MEX,1993,203,189,na,na,194,na,na,63
LAC,MEX,1994,264,267,na,na,74,na,na,390
LAC,MEX,1995,675,1044,na,na,247,27,na,na
LAC,MEX,1996,711,1056,50,na,135,113,na,25
LAC,MEX,1997,964,1610,na,na,188,142,8,na
LAC,MEX,1998,637,1377,na,na,376,226,na,26
LAC,MEX,1999,537,1512,na,na,347,103,na,23
LAC,MEX,2000,406,644,na,na,425,85,na,8
LAC,MEX,2001,428,728,13,1,560,61,na,21
LAC,MEX,2002,346,624,39,na,280,2,na,35
LAC,MEX,2003,153,322,68,na,422,5,na,54
LAC,MEX,2004,235,484,23,na,493,11,37,10
LAC,MEX,2005,122,597,82,na,461,0,5,12
LAC,MEX,2006,91,226,na,na,518,10,na,18
LAC,MEX,2007,65,120,na,na,357,11,0,132
LAC,MEX,2008,25,191,na,na,427,23,na,60
LAC,MEX,2009,35,78,10,na,350,36,na,1837
LAC,URU,1990,32,,,,,,,
LAC,URU,1991,,,,,,,,
LAC,URU,1992,37,18,,,,,,
LAC,URU,1993,,,,,200,33,,
LAC,URU,1994,,34,,,,35,,
LAC,URU,1995,4,122,,,15,52,,
LAC,URU,1996,19,666,,,61,204,,
LAC,URU,1997,37,865,,6,34,107,,29
LAC,URU,1998,50,593,6,,64,354,,17
LAC,URU,1999,50,820,12,3,173,1900,,60
LAC,URU,2000,42,865,14,3,131,2056,,122
LAC,URU,2001,98,576,8,4,168,1685,,15
LAC,URU,2002,36,487,27,,120,1405,6,19
LAC,URU,2003,101,327,56,1,116,1121,,7
LAC,URU,2004,17,267,40,2,168,713,1,64
LAC,URU,2005,106,317,120,2,243,614,2,7
LAC,URU,2006,38,251,1804,,314,802,1,
LAC,URU,2007,62,272,6367,11,274,2488,10,112
LAC,URU,2008,60,282,11741,1,301,1040,10,168
LAC,URU,2009,38,157,267,3,262,912,1,21
AME,SAF,1990,2383,6130,,,,23,190,361
AME,SAF,1991,3120,8492,,,,,209,408
AME,SAF,1992,294,15190,384,,417,56,3156,989
AME,SAF,1993,679,18683,5265,350,546,59,3240,809
AME,SAF,1994,2149,31132,1915,1349,3882,76,3002,1720
AME,SAF,1995,2249,55471,3331,439,4809,154,3810,2544
AME,SAF,1996,4246,69614,685,661,5181,276,3422,3527
AME,SAF,1997,4023,88489,215,397,7380,312,3249,5500
AME,SAF,1998,3184,91422,270,4419,6235,554,6292,5619
AME,SAF,1999,3966,107161,244,486,7613,193,3572,4464
AME,SAF,2000,5181,122919,3783,2816,7207,238,8521,3704
AME,SAF,2001,5498,132092,501,5801,9497,274,8573,2571
AME,SAF,2002,5590,166172,679,6351,12199,418,15538,3248
AME,SAF,2003,6245,193797,1013,7484,11145,509,9433,3081
AME,SAF,2004,5457,220163,1495,6697,14382,825,8879,3172
AME,SAF,2005,5716,297861,2809,4579,22949,843,9839,3924
AME,SAF,2006,13330,214242,3267,2362,22203,702,11964,3852
AME,SAF,2007,8303,321157,8588,6140,30699,1147,112220,10846
AME,SAF,2008,9104,297292,24077,16761,31356,967,43058,9552
AME,SAF,2009,11517,324067,10493,6701,28447,1845,27845,18002
AME,TURK,1990,160,3148,,,,,,
AME,TURK,1991,191,2437,,,,,,
AME,TURK,1992,236,2411,,,,,,
AME,TURK,1993,211,2202,39,,39,,,
AME,TURK,1994,277,2151,,,34,,,
AME,TURK,1995,278,2571,51,,32,,,25
AME,TURK,1996,185,3321,96,,69,,3,42
AME,TURK,1997,2569,7992,29,7,65,,1,67
AME,TURK,1998,956,3500,164,2,71,,,90
AME,TURK,1999,330,3572,188,1,97,,,89
AME,TURK,2000,1731,3714,38,0,171,1,2,55
AME,TURK,2001,1459,3130,17,1,32,0,0,93
AME,TURK,2002,4731,3081,32,1,177,0,0,66
AME,TURK,2003,1421,3030,23,11,74,,10,94
AME,TURK,2004,147,3555,43,10,136,,15,49
AME,TURK,2005,110,3753,13,23,111,,7,45
AME,TURK,2006,73,3596,1969,5,168,,6,70
AME,TURK,2007,4370,2857,1388,3,146,0,1,61
AME,TURK,2008,57,2710,22,4,143,0,1,74
AME,TURK,2009,64,2656,3,na,119,0,2,58
APA,CHINA,1990,45,283,,,39,,,783
APA,CHINA,1991,200,494,,,,,,665
APA,CHINA,1992,248,413,1689,,113,,,794
APA,CHINA,1993,200,433,1914,,29,,,699
APA,CHINA,1994,56,686,1219,,60,,,8517
APA,CHINA,1995,339,524,7,,40,66,,1499
APA,CHINA,1996,586,557,8,23,40,35,4,1645
APA,CHINA,1997,691,509,5,na,26,59,na,1483
APA,CHINA,1998,1268,436,11,4,42,66,0,1439
APA,CHINA,1999,481,564,106,2283,12,52,6,1028
APA,CHINA,2000,435,736,19,0,44,56,0,2909
APA,CHINA,2001,742,468,4,na,26,66,34,1627
APA,CHINA,2002,489,566,7,13,25,48,1,797
APA,CHINA,2003,366,521,47,na,108,55,0,855
APA,CHINA,2004,291,577,96,0,67,60,6,934
APA,CHINA,2005,296,552,65,na,36,48,1,1574
APA,CHINA,2006,280,759,27,na,60,65,9,2573
APA,CHINA,2007,375,738,75,2,96,75,24,7898
APA,CHINA,2008,379,645,85,0,83,72,25,4080
APA,CHINA,2009,342,289,31,5,36,64,25,660
APA,HK,1990,,,,,,,,
APA,HK,1991,,,,,,,,
APA,HK,1992,,,,,,,,
APA,HK,1993,,,,,,,,
APA,HK,1994,,,,,,,,
APA,HK,1995,,,,,,,,
APA,HK,1996,2,44,0,5,31,0,2,3070
APA,HK,1997,70,83,5,16,33,na,2,24111
APA,HK,1998,69,243,na,22,45,na,2,14970
APA,HK,1999,14,10,na,8,34,na,10,1964
APA,HK,2000,17,6,na,11,52,7,0,844
APA,HK,2001,4,9,na,5,42,na,1,939
APA,HK,2002,4,5,na,2,32,na,1,987
APA,HK,2003,4,6,na,3,5,na,0,1000
APA,HK,2004,5,8,na,0,45,na,na,1550
APA,HK,2005,13,49,na,0,59,16,17,1890
APA,HK,2006,23,65,na,12,74,10,29,3360
APA,HK,2007,25,66,na,25,77,na,33,5531
APA,HK,2008,25,76,na,32,97,0,33,6663
APA,HK,2009,22,68,na,39,67,na,31,8255
APA,INDIA,1990,,,,,,,,
APA,INDIA,1991,,,,,,,,
APA,INDIA,1992,,,,,,,,
APA,INDIA,1993,,,,,,,,
APA,INDIA,1994,,,,,,,,
APA,INDIA,1995,,,,,,,,
APA,INDIA,1996,0,131,na,na,na,na,2,45
APA,INDIA,1997,na,90,na,4,na,na,na,21
APA,INDIA,1998,48,170,na,0,21,na,32,11
APA,INDIA,1999,16,121,na,na,2,na,3,5
APA,INDIA,2000,22,99,na,10,9,na,na,22
APA,INDIA,2001,0,29,na,na,7,na,10,72
APA,INDIA,2002,84,315,na,na,20,na,47,13
APA,INDIA,2003,34,254,na,na,1,na,109,4
APA,INDIA,2004,5,95,3,na,52,na,101,25
APA,INDIA,2005,140,117,15,1,77,1,59,75
APA,INDIA,2006,143,117,na,0,80,na,82,331
APA,INDIA,2007,241,421,2,0,90,na,89,92
APA,INDIA,2008,142,295,1,569,219,0,59,352
APA,INDIA,2009,470,135,14,301,51,3,85,1018
APA,JPN,1990,,310,na,na,na,na,na,338
APA,JPN,1991,,420,na,na,31,na,na,337
APA,JPN,1992,,380,na,na,26,na,na,274
APA,JPN,1993,,470,na,na,61,na,na,381
APA,JPN,1994,,1640,na,na,42,na,na,253
APA,JPN,1995,,na,na,na,2,na,na,300
APA,JPN,1996,na,0,na,0,12,na,na,3
APA,JPN,1997,1,na,na,na,na,na,31,2
APA,JPN,1998,75,2,1,na,1,na,na,2
APA,JPN,1999,8,13,0,na,0,na,na,184
APA,JPN,2000,1,23,1,na,8,280,na,78
APA,JPN,2001,426,7,60,1,24,1,na,65
APA,JPN,2002,16,10,na,1,41,1,na,48
APA,JPN,2003,78,13,na,1,32,0,na,41
APA,JPN,2004,7,17,na,na,22,na,na,79
APA,JPN,2005,20,2,0,na,3,8,na,41
APA,JPN,2006,106,21,na,na,12,na,na,73
APA,JPN,2007,2,2,0,na,4,0,0,45
APA,JPN,2008,21,1,1,0,100,na,na,245
APA,JPN,2009,9,8,1,0,1,125,na,233
APA,KOR,1990,,,,,,,,
APA,KOR,1991,,,,,,,,
APA,KOR,1992,,,,,,,,
APA,KOR,1993,,,,,,,,
APA,KOR,1994,,,,,,,,
APA,KOR,1995,,,,,,,,
APA,KOR,1996,1,1,7,2,4,na,na,4
APA,KOR,1997,na,0,3,na,1,na,na,3
APA,KOR,1998,9,22,na,na,7,na,na,175
APA,KOR,1999,na,na,na,na,1,na,na,81
APA,KOR,2000,1,na,na,na,na,na,na,43
APA,KOR,2001,15,9,7,na,11,na,na,12
APA,KOR,2002,4,0,7,1,1,na,na,5
APA,KOR,2003,0,na,na,na,na,na,0,2
APA,KOR,2004,na,na,0,1,na,na,na,3
APA,KOR,2005,6,na,na,3,na,0,11,15
APA,KOR,2006,na,na,na,1,na,na,na,104
APA,KOR,2007,na,na,na,1,3,na,na,58
APA,KOR,2008,18,0,0,9,10,0,na,54
APA,KOR,2009,na,0,na,1,82,na,na,20
APA,MAL,1990,,,,,,,,
APA,MAL,1991,,,,,,,,
APA,MAL,1992,,,,,,,,
APA,MAL,1993,,,,,,,,
APA,MAL,1994,,,,,,,,
APA,MAL,1995,,,,,,,,
APA,MAL,1996,0,4,na,4,3,0,0,109
APA,MAL,1997,0,1,na,3,8,0,na,133
APA,MAL,1998,0,9,na,6,0,1,4,84
APA,MAL,1999,1,8,1,7,1,1,1,365
APA,MAL,2000,1,8,1,10,1,2,5,198
APA,MAL,2001,1,9,na,8,2,0,1,214
APA,MAL,2002,0,9,na,5,1,4,1,176
APA,MAL,2003,0,11,1,10,6,na,na,409
APA,MAL,2004,3,31,6,28,13,2,12,893
APA,MAL,2005,1,32,1,22,9,0,6,1627
APA,MAL,2006,1,46,1,22,6,1,7,1738
APA,MAL,2007,2,31,1,30,6,1,3,1422
APA,MAL,2008,3,18,2,19,9,1,17,24380
APA,MAL,2009,1,23,2,7,2,1,2,2894
APA,PHIL,1990,,,,,,,,
APA,PHIL,1991,,,,,,,,
APA,PHIL,1992,,,,,,,,
APA,PHIL,1993,,,,,,,,
APA,PHIL,1994,,,,,,,,
APA,PHIL,1995,,,,,,,,
APA,PHIL,1996,11,na,na,na,na,na,na,na
APA,PHIL,1997,na,na,31,na,na,na,na,32
APA,PHIL,1998,na,na,na,na,na,na,na,na
APA,PHIL,1999,na,na,na,na,na,na,na,6
APA,PHIL,2000,2,na,na,na,na,5,na,64
APA,PHIL,2001,na,na,na,na,na,na,na,na
APA,PHIL,2002,na,na,na,na,na,na,na,na
APA,PHIL,2003,na,0,na,na,na,na,na,0
APA,PHIL,2004,na,0,na,na,na,5,na,1
APA,PHIL,2005,na,na,na,na,na,9,na,35
APA,PHIL,2006,na,na,na,na,15,na,na,41
APA,PHIL,2007,na,na,na,na,31,na,na,9
APA,PHIL,2008,na,na,na,na,na,na,na,19
APA,PHIL,2009,na,na,na,na,na,na,na,37
APA,SIN,1990,,,,,,,,
APA,SIN,1991,,,,,,,,
APA,SIN,1992,,,,,,,,
APA,SIN,1993,,,,,,,,
APA,SIN,1994,,,,,,,,
APA,SIN,1995,,,,,,,,
APA,SIN,1996,4,14,0,46,50,na,21,1723
APA,SIN,1997,10,35,6,49,43,na,16,1785
APA,SIN,1998,19,33,na,70,73,na,9,1893
APA,SIN,1999,13,27,1,96,72,na,15,2254
APA,SIN,2000,8,41,0,120,81,na,24,2556
APA,SIN,2001,9,30,1,107,51,8,25,2702
APA,SIN,2002,8,53,na,107,50,na,25,3564
APA,SIN,2003,14,30,2,328,42,1,34,5223
APA,SIN,2004,13,42,12,677,56,2,44,6231
APA,SIN,2005,16,71,10,944,124,8,28,6510
APA,SIN,2006,20,38,15,1360,66,na,32,7184
APA,SIN,2007,21,64,15,1350,76,16,75,9882
APA,SIN,2008,30,75,10,1337,54,28,38,11417
APA,SIN,2009,42,63,9,1326,54,24,30,8957
APA,THAI,1990,,,,,,,,
APA,THAI,1991,,,,,,,,
APA,THAI,1992,,,,,,,,
APA,THAI,1993,,,,,,,,
APA,THAI,1994,,,,,,,,
APA,THAI,1995,,,,,,,,
APA,THAI,1996,na,693,na,1,0,na,na,185
APA,THAI,1997,5,552,na,na,na,na,na,158
APA,THAI,1998,10,81,na,0,50,na,na,289
APA,THAI,1999,0,256,na,12,na,na,na,339
APA,THAI,2000,56,284,na,na,2,na,na,715
APA,THAI,2001,0,306,1,2,0,4,na,739
APA,THAI,2002,0,244,na,2,na,na,na,894
APA,THAI,2003,na,126,na,13,16,0,na,843
APA,THAI,2004,3,223,19,12,13,na,24,5734
APA,THAI,2005,10,388,3,15,15,na,18,1958
APA,THAI,2006,21,567,na,4,35,na,1,1383
APA,THAI,2007,16,832,1,57,9,3,0,1714
APA,THAI,2008,10,516,1,3,11,0,28,2604
APA,THAI,2009,23,154,na,0,10,3,17,3465
