Region,Export Country,Year,WEX,WEM,ECA,ANZ,USC,LAC,AME,APA
ECA,UKR,1995,16321,4260,34221,na,174,na,9,na
ECA,UKR,1996,3535,2047,13018,na,na,13,5,na
ECA,UKR,1997,4127,1680,22206,na,na,na,64,na
ECA,UKR,1998,3384,1032,24029,na,23,na,81,3
ECA,UKR,1999,1094,721,9214,na,6,2,33,na
ECA,UKR,2000,818,350,8236,10,na,na,1,na
ECA,UKR,2001,2107,653,12252,na,na,32,8,na
ECA,UKR,2002,2253,409,15310,na,na,50,12,8
ECA,UKR,2003,4636,386,18323,na,na,269,170,1
ECA,UKR,2004,6983,963,15098,15,na,371,87,12
ECA,UKR,2005,8437,1374,23371,161,72,666,135,2
ECA,UKR,2006,9314,2862,35748,79,54,734,113,50
ECA,UKR,2007,15934,4551,44517,260,na,2097,276,2
ECA,UKR,2008,21247,6454,46813,258,na,3790,105,2
ECA,UKR,2009,12962,4584,11233,317,na,3160,205,10
ANZ,AUS,1990,37044,3339,286,2186,174,135,139,324
ANZ,AUS,1991,30195,2748,295,2025,702,219,130,470
ANZ,AUS,1992,30689,2506,188,2096,147,202,132,514
ANZ,AUS,1993,26131,2440,167,1002,438,138,393,556
ANZ,AUS,1994,29279,2507,261,1344,703,203,2104,744
ANZ,AUS,1995,35097,2735,239,2410,1703,3191,482,706
ANZ,AUS,1996,41484,3057,338,5234,203,1645,679,661
ANZ,AUS,1997,59959,3961,403,8702,676,2605,842,706
ANZ,AUS,1998,64963,3121,240,7950,762,884,1984,758
ANZ,AUS,1999,79612,3748,205,9618,527,769,505,2588
ANZ,AUS,2000,56169,2941,157,14345,462,658,1037,1226
ANZ,AUS,2001,43215,2943,153,13520,747,440,797,868
ANZ,AUS,2002,56051,6856,158,23096,708,360,557,860
ANZ,AUS,2003,86534,4718,188,27398,2096,348,899,7253
ANZ,AUS,2004,80096,6282,178,51831,3735,896,657,17619
ANZ,AUS,2005,111292,6132,204,74056,4166,1021,1273,23464
ANZ,AUS,2006,110117,6149,226,100004,3068,1335,1578,35186
ANZ,AUS,2007,147657,9135,289,155912,4092,5439,2874,43568
ANZ,AUS,2008,191648,16394,300,220925,3452,7405,10000,45705
ANZ,AUS,2009,127310,6903,242,206163,1414,2810,5272,37488
ANZ,NZL,1990,13979,2082,343,17125,194,227,na,na
ANZ,NZL,1991,10349,2021,na,15014,186,na,na,na
ANZ,NZL,1992,9614,1514,50,15828,458,153,na,59
ANZ,NZL,1993,9597,1078,na,24314,465,148,799,121
ANZ,NZL,1994,15256,1159,na,27839,457,235,2096,179
ANZ,NZL,1995,12138,2046,16,23194,193,486,1282,176
ANZ,NZL,1996,14662,1644,80,30565,220,2174,1366,161
ANZ,NZL,1997,18222,984,59,35879,123,1858,1004,265
ANZ,NZL,1998,17445,1437,41,33634,145,1867,459,319
ANZ,NZL,1999,25789,1571,19,43192,266,2506,624,222
ANZ,NZL,2000,13109,1209,35,39870,250,3145,837,229
ANZ,NZL,2001,12760,1036,15,42742,157,1861,1547,154
ANZ,NZL,2002,18420,1230,na,51290,282,1747,1318,168
ANZ,NZL,2003,23009,1691,16,66240,1369,2236,2497,177
ANZ,NZL,2004,26857,2164,43,70695,1121,1004,2946,279
ANZ,NZL,2005,24192,1547,30,75875,795,1683,2129,2261
ANZ,NZL,2006,22644,1890,874,76143,141,1401,843,2307
ANZ,NZL,2007,36135,1845,435,86243,384,2409,3857,313
ANZ,NZL,2008,46152,2099,1,76821,395,2554,8808,1947
ANZ,NZL,2009,18073,2141,3,59797,310,682,4178,2657
USC,CAN,1990,218837,25446,3969,12879,24685,8949,419,na
USC,CAN,1991,195369,23290,3877,12411,32914,12365,434,na
USC,CAN,1992,191780,20933,5590,14053,41769,19741,462,na
USC,CAN,1993,179195,18436,4696,15575,44061,20392,640,na
USC,CAN,1994,196479,17767,4539,16577,48089,15670,6176,na
USC,CAN,1995,217243,17566,3852,15392,50421,21957,4983,na
USC,CAN,1996,319570,18081,6523,23482,67921,31268,10009,207
USC,CAN,1997,330626,14920,5815,25557,73572,44644,8985,365
USC,CAN,1998,402914,16107,5615,28713,85474,43268,7752,458
USC,CAN,1999,440407,15935,5312,38624,89683,43311,7035,384
USC,CAN,2000,436280,15386,5215,53960,93861,51006,9018,541
USC,CAN,2001,442556,14454,3423,61353,84750,45987,9304,554
USC,CAN,2002,458372,16536,3066,82584,83654,43485,9932,398
USC,CAN,2003,563115,18808,3520,126014,101039,50247,12683,77
USC,CAN,2004,580230,20414,3734,170298,114466,61111,18642,272
USC,CAN,2005,602261,20669,3969,207686,134062,73009,27584,396
USC,CAN,2006,736581,31189,4817,201042,174898,85146,29720,387
USC,CAN,2007,843065,30952,4994,258495,217402,110158,35410,396
USC,CAN,2008,940623,36280,5146,222913,243541,137698,37725,532
USC,CAN,2009,764555,30286,4460,192367,226387,152075,35745,177
USC,USA,1990,874255,57463,10974,20969,121,22280,1513,371
USC,USA,1991,861659,50455,11141,27663,214,31975,1426,386
USC,USA,1992,1001793,56835,11079,36112,277,48943,4065,852
USC,USA,1993,882138,46516,9882,44603,216,50620,4618,715
USC,USA,1994,949866,47163,8418,52888,317,56711,5734,730
USC,USA,1995,966888,46007,6743,51113,1989,55426,6101,582
USC,USA,1996,1405137,69360,7953,77652,1648,104852,9394,810
USC,USA,1997,1666858,73412,7572,116812,1617,145867,9397,687
USC,USA,1998,1801750,97688,7648,147208,1640,134533,10346,882
USC,USA,1999,2126549,126828,8347,187434,3276,131144,12113,715
USC,USA,2000,1904644,118694,7130,259821,3590,160320,13215,998
USC,USA,2001,1678294,108033,7460,302130,4995,177565,14252,1038
USC,USA,2002,1961345,121649,9170,446224,6052,163631,19135,1188
USC,USA,2003,2376338,179224,9323,585348,5802,163020,26077,1312
USC,USA,2004,2295879,153459,9856,721964,6696,191620,36466,1385
USC,USA,2005,2461082,167224,11962,781740,9840,212857,44973,1658
USC,USA,2006,2904756,224419,11703,743493,10135,237909,46195,2028
USC,USA,2007,2808735,438067,12428,840410,11257,307955,49588,2100
USC,USA,2008,2606087,493976,10298,708411,9839,373458,51469,2811
USC,USA,2009,2092064,221994,10328,677258,7391,449805,44691,2968
LAC,ARG,1990,319,na,na,na,na,134,na,na
LAC,ARG,1991,2556,476,na,na,na,1198,na,na
LAC,ARG,1992,2722,1358,na,na,312,2041,na,na
LAC,ARG,1993,3502,2057,492,na,na,7125,1496,na
LAC,ARG,1994,5258,3361,679,na,na,9789,154,na
LAC,ARG,1995,7288,1228,na,1,113,5070,58,na
LAC,ARG,1996,8717,968,50,na,42,5755,47,7
LAC,ARG,1997,8561,1173,15,1,135,5786,137,na
LAC,ARG,1998,10907,1240,38,2,260,5490,89,12
LAC,ARG,1999,9147,1047,6,31,232,6831,152,16
LAC,ARG,2000,6702,767,4,4,302,5184,103,26
LAC,ARG,2001,3913,819,3,47,279,5177,87,7
LAC,ARG,2002,610,889,1,na,557,388,2,5
LAC,ARG,2003,1031,114,1,2,320,113,na,5
LAC,ARG,2004,1151,339,1,23,276,327,33,37
LAC,ARG,2005,1360,160,na,14,551,42,31,46
LAC,ARG,2006,1857,191,na,40,256,98,10,18
LAC,ARG,2007,2776,448,0,28,27,156,43,20
LAC,ARG,2008,3410,250,5,104,72,184,24,25
LAC,ARG,2009,1855,274,1,78,21,4811,167,18
LAC,BRA,1990,8856,6796,56,na,154,3049,60,na
LAC,BRA,1991,8273,5245,na,na,75,3809,na,na
LAC,BRA,1992,5384,4217,na,na,54,2446,na,na
LAC,BRA,1993,11028,8442,na,na,236,3893,99,na
LAC,BRA,1994,19811,18321,na,na,280,5177,53,na
LAC,BRA,1995,39549,21726,57,8,504,6230,269,na
LAC,BRA,1996,41816,14907,49,148,983,5562,316,na
LAC,BRA,1997,55546,8738,104,447,1868,9089,688,2
LAC,BRA,1998,58931,6181,46,59,1073,11066,311,na
LAC,BRA,1999,60404,5248,59,422,1198,17691,71,na
LAC,BRA,2000,62448,2041,78,707,1813,25422,265,na
LAC,BRA,2001,52631,1765,88,647,1914,23396,169,25
LAC,BRA,2002,40461,1997,10,677,894,20999,220,4
LAC,BRA,2003,49167,1002,36,749,967,29470,488,4
LAC,BRA,2004,54012,722,38,981,580,47273,1175,0
LAC,BRA,2005,55428,1080,39,1228,616,53827,1234,0
LAC,BRA,2006,74672,1748,55,1268,516,68803,995,0
LAC,BRA,2007,95011,2224,87,2274,776,92921,1721,4
LAC,BRA,2008,108951,2262,160,1831,1062,96145,1651,0
LAC,BRA,2009,92856,1216,177,1689,492,106134,1874,145
LAC,CHILE,1990,177,na,na,na,na,na,na,na
LAC,CHILE,1991,200,na,na,na,na,na,na,na
LAC,CHILE,1992,363,na,na,na,na,na,na,na
LAC,CHILE,1993,400,na,na,na,na,na,na,na
LAC,CHILE,1994,321,na,na,na,na,53,na,na
LAC,CHILE,1995,953,126,na,na,179,515,na,na
LAC,CHILE,1996,629,206,2,21,216,587,na,na
LAC,CHILE,1997,954,394,na,1,158,7588,3,12
LAC,CHILE,1998,1411,335,na,na,466,5927,7,na
LAC,CHILE,1999,1372,931,na,na,283,3568,na,na
LAC,CHILE,2000,1014,521,na,1,203,2744,0,666
LAC,CHILE,2001,984,339,na,26,333,1115,0,0
LAC,CHILE,2002,736,776,0,10,109,517,43,9
LAC,CHILE,2003,637,378,13,3,110,340,2,na
LAC,CHILE,2004,842,340,0,126,69,463,na,0
LAC,CHILE,2005,1029,671,na,6,187,2393,2,11
LAC,CHILE,2006,1103,506,1,8,315,4069,na,0
LAC,CHILE,2007,1888,508,2,89,252,3753,10,0
LAC,CHILE,2008,1966,186,2,93,254,3477,29,1
LAC,CHILE,2009,1679,1083,3,56,177,2561,32,247
LAC,MEX,1990,15484,3550,na,na,2583,1409,na,na
LAC,MEX,1991,19725,2826,na,na,2023,1244,na,na
LAC,MEX,1992,23503,4552,na,na,3660,1390,na,na
LAC,MEX,1993,21932,3850,na,na,2859,1415,na,na
LAC,MEX,1994,27441,4309,na,na,2794,1709,na,na
LAC,MEX,1995,11148,856,17,na,1333,1443,na,na
LAC,MEX,1996,16526,1487,32,4,2227,3645,51,na
LAC,MEX,1997,24957,2838,98,6,2485,7205,na,na
LAC,MEX,1998,26391,1634,35,49,2774,7822,5,na
LAC,MEX,1999,29465,2859,62,46,4512,10715,10,na
LAC,MEX,2000,31181,2228,72,33,4141,14608,20,na
LAC,MEX,2001,36373,3705,73,9,2391,23413,27,na
LAC,MEX,2002,39326,4793,35,94,3427,15517,73,na
LAC,MEX,2003,48508,4048,28,1682,3685,16228,65,na
LAC,MEX,2004,54126,4076,35,558,6316,21577,121,1
LAC,MEX,2005,68752,4315,11,1397,7765,22667,107,na
LAC,MEX,2006,79913,3352,16,1091,7260,34376,193,2
LAC,MEX,2007,85544,4095,37,1264,10411,41930,474,41
LAC,MEX,2008,107763,6186,62,1681,9643,46141,621,0
LAC,MEX,2009,81995,2672,39,1343,7295,39370,541,0
LAC,URU,1990,143,,,,,449,,
LAC,URU,1991,244,,,,,1171,,
LAC,URU,1992,394,52,,,,1866,,
LAC,URU,1993,947,,,,,1722,,
LAC,URU,1994,535,,,,,2619,,
LAC,URU,1995,1087,580,,,9,5117,,
LAC,URU,1996,3629,270,,,,5635,353,
LAC,URU,1997,3638,283,,,10,7502,2607,
LAC,URU,1998,5346,291,,,122,7654,127,
LAC,URU,1999,5820,103,,,200,6474,10,
LAC,URU,2000,3998,143,,,475,7311,6,
LAC,URU,2001,3049,126,,,,6429,4,
LAC,URU,2002,884,91,0,,,2104,12,
LAC,URU,2003,1086,27,,5,208,3154,6,
LAC,URU,2004,1268,78,0,13,10,4223,,0
LAC,URU,2005,1386,41,,31,66,5676,10,
LAC,URU,2006,2124,159,,58,129,6576,9,
LAC,URU,2007,3548,59,,92,109,9958,21,
LAC,URU,2008,3641,115,,,333,10768,47,
LAC,URU,2009,3340,115,,19,107,11777,16,
AME,SAF,1990,2861,420,,,,,,
AME,SAF,1991,2450,323,,,,,,
AME,SAF,1992,2612,73,,82,,,,
AME,SAF,1993,2471,117,,86,,,,
AME,SAF,1994,3136,168,,223,,,,
AME,SAF,1995,3842,489,15,196,102,1709,20,64
AME,SAF,1996,5678,730,24,188,79,4635,51,
AME,SAF,1997,7469,1483,95,321,155,6269,46,90
AME,SAF,1998,8688,1333,16,188,126,1288,23,
AME,SAF,1999,11771,1199,,237,139,1842,30,
AME,SAF,2000,6526,1243,,81,31,383,314,130
AME,SAF,2001,4626,948,0,183,291,23,277,149
AME,SAF,2002,4429,1347,,86,98,3097,145,39
AME,SAF,2003,5089,1159,18,67,5,40,282,20
AME,SAF,2004,7486,1148,11,198,,94,602,164
AME,SAF,2005,9325,1697,2,329,393,2686,504,237
AME,SAF,2006,12737,1807,,367,172,1553,418,142
AME,SAF,2007,16402,2485,0,441,262,191,1108,177
AME,SAF,2008,18069,2922,4,1167,103,115,782,214
AME,SAF,2009,13503,2396,3,444,121,180,418,173
AME,TURK,1990,73,,,,,,,
AME,TURK,1991,96,,,,,,,
AME,TURK,1992,615,,,,,,,
AME,TURK,1993,425,,,,,,,
AME,TURK,1994,533,,,,,,,
AME,TURK,1995,6650,500,,,8,3,,
AME,TURK,1996,3086,405,2021,,9,,,25
AME,TURK,1997,4472,864,201,7,70,34,8,18
AME,TURK,1998,3496,892,147,61,37,96,8,7
AME,TURK,1999,1835,543,35,77,,,7,3
AME,TURK,2000,2164,774,80,107,26,,10,16
AME,TURK,2001,1198,555,28,99,,,2,9
AME,TURK,2002,1950,1030,51,62,,153,5,2
AME,TURK,2003,1872,1537,46,26,1,49,7,2
AME,TURK,2004,3046,1931,378,189,77,421,112,19
AME,TURK,2005,4698,1944,390,52,120,429,98,2
AME,TURK,2006,4290,2125,333,59,153,751,73,4
AME,TURK,2007,5086,2942,292,198,125,851,167,3
AME,TURK,2008,6266,4350,405,618,236,1516,243,4
AME,TURK,2009,5080,4279,279,158,98,1049,115,6
APA,CHINA,1990,309,,55,,,,,
APA,CHINA,1991,252,,,,,,,
APA,CHINA,1992,542,,,,,,,
APA,CHINA,1993,1279,90,,,,,,84
APA,CHINA,1994,432,,,,,,,60
APA,CHINA,1995,1148,379,49,98,209,34,2,146
APA,CHINA,1996,7839,1004,400,1721,1154,329,43,16959
APA,CHINA,1997,32965,1972,1763,4306,2334,2837,227,63414
APA,CHINA,1998,37485,1193,473,1530,644,3032,82,31033
APA,CHINA,1999,26617,671,199,1012,1063,2862,141,6001
APA,CHINA,2000,22304,613,58,840,1060,3498,44,3803
APA,CHINA,2001,13142,548,151,1310,1694,7796,75,5079
APA,CHINA,2002,8846,2173,391,1733,3191,11380,126,6590
APA,CHINA,2003,10023,2564,77,3731,2830,14095,176,7659
APA,CHINA,2004,19700,2940,169,6503,6093,20206,419,10166
APA,CHINA,2005,39991,4528,691,11874,6586,11935,734,13101
APA,CHINA,2006,76357,10260,1220,28990,9801,23545,1350,21824
APA,CHINA,2007,140700,15724,2197,47776,18166,43558,2888,52795
APA,CHINA,2008,185867,22713,4548,66999,24122,65256,5781,51559
APA,CHINA,2009,253058,21283,3250,111344,39755,60353,6760,42285
APA,HK,1990,,,na,,,,na,na
APA,HK,1991,,,na,,,,na,na
APA,HK,1992,,,5,,,,na,638
APA,HK,1993,,,15,,,,na,608
APA,HK,1994,,,na,,,,na,5410
APA,HK,1995,,,na,,,,6,660
APA,HK,1996,56625,9886,218,7124,5432,1034,15,1683
APA,HK,1997,96952,32790,197,11554,12830,2273,41,2719
APA,HK,1998,47726,11647,104,6623,7415,393,24,1745
APA,HK,1999,34535,11230,16,8588,3963,533,22,1085
APA,HK,2000,37259,7937,17,8778,4446,309,458,808
APA,HK,2001,35660,7936,46,10013,5052,275,567,944
APA,HK,2002,35162,10109,38,10704,2580,302,962,1050
APA,HK,2003,38527,12129,73,11929,3325,2228,975,1177
APA,HK,2004,51613,13657,93,15295,4319,3333,1271,1958
APA,HK,2005,51502,18929,149,19194,5359,4275,1562,1362
APA,HK,2006,67155,28174,339,20981,5823,6066,996,5278
APA,HK,2007,110371,59761,352,31547,8103,8856,1792,11925
APA,HK,2008,167940,141796,496,39454,26151,12631,2505,32705
APA,HK,2009,217428,225069,2522,46358,47159,na,2591,29227
APA,INDIA,1990,,,na,,,,na,na
APA,INDIA,1991,,,na,,,,na,na
APA,INDIA,1992,,,6,,,,na,na
APA,INDIA,1993,,,na,,,,na,na
APA,INDIA,1994,,,na,,,,na,na
APA,INDIA,1995,,,1,,,,na,na
APA,INDIA,1996,2796,894,na,275,17,44,na,56
APA,INDIA,1997,2240,746,23,121,4,2,na,211
APA,INDIA,1998,1764,906,1,96,21,34,2,427
APA,INDIA,1999,1503,718,1,121,62,3,25,889
APA,INDIA,2000,1796,823,1,122,83,22,11,1230
APA,INDIA,2001,2008,684,1,274,85,189,10,174
APA,INDIA,2002,1634,736,na,218,187,100,31,61
APA,INDIA,2003,3141,808,10,604,639,153,75,147
APA,INDIA,2004,4333,881,7,1062,416,358,52,123
APA,INDIA,2005,7450,1100,2,1511,378,364,132,245
APA,INDIA,2006,10145,1515,1,1853,792,502,153,278
APA,INDIA,2007,13533,1716,9,3245,1586,592,783,194
APA,INDIA,2008,10177,2249,1,3438,506,716,799,1188
APA,INDIA,2009,6473,1533,6,1912,443,554,208,3073
APA,JPN,1990,308858,56254,7251,8452,22637,5311,395,785
APA,JPN,1991,247834,46672,7388,9122,20447,6000,385,1875
APA,JPN,1992,243064,48963,5813,7112,20831,5719,997,2413
APA,JPN,1993,190643,43758,5306,5649,17764,4896,825,4558
APA,JPN,1994,270097,54239,5690,7484,20626,5042,1731,1774
APA,JPN,1995,262200,71415,8317,6806,28509,14390,2160,26402
APA,JPN,1996,286613,82819,7038,9532,29153,18445,4845,29400
APA,JPN,1997,394023,88603,12708,11979,36268,41992,5629,36450
APA,JPN,1998,750191,112270,37094,23191,88288,132576,8562,42320
APA,JPN,1999,479995,94373,10437,18136,72999,48371,5630,51762
APA,JPN,2000,449945,80610,5709,19931,64625,39387,5217,63085
APA,JPN,2001,474158,69834,4775,18543,54872,40054,3986,52944
APA,JPN,2002,474841,62479,3625,19463,78622,35258,4513,61420
APA,JPN,2003,581532,66261,2710,25985,68407,32668,4690,80154
APA,JPN,2004,644575,69096,2537,37168,55684,39221,4917,113813
APA,JPN,2005,614010,71090,3235,38985,61137,36323,5798,118538
APA,JPN,2006,676717,85878,2964,38481,66086,40322,4742,149329
APA,JPN,2007,722593,70455,2386,45158,56689,50832,8290,199175
APA,JPN,2008,820467,65289,2002,48713,59888,66331,6867,166280
APA,JPN,2009,649450,46950,1381,41896,78105,75517,10521,69741
APA,KOR,1990,,,na,,,,na,na
APA,KOR,1991,,,37,,,,na,na
APA,KOR,1992,,,26,,,,na,31
APA,KOR,1993,,,33,,,,na,93
APA,KOR,1994,,,na,,,,na,262
APA,KOR,1995,,,52,,,,na,3
APA,KOR,1996,15551,2649,77,1131,1942,148,na,536
APA,KOR,1997,21366,2636,318,1046,2494,536,1,1014
APA,KOR,1998,5741,900,12,364,1002,115,na,500
APA,KOR,1999,16715,1940,84,1153,2344,408,na,666
APA,KOR,2000,17526,1945,157,1143,3144,546,93,666
APA,KOR,2001,17564,1837,126,1270,5419,886,38,534
APA,KOR,2002,22607,1307,156,1668,3552,1284,128,432
APA,KOR,2003,31635,1716,107,3496,6274,3620,136,467
APA,KOR,2004,38438,2244,227,4968,7641,9115,331,961
APA,KOR,2005,39503,3138,398,5616,10821,11801,1197,791
APA,KOR,2006,50258,4370,201,7465,13128,14230,639,2443
APA,KOR,2007,90735,5322,372,12655,19388,28686,955,7203
APA,KOR,2008,84376,5783,427,12253,13425,29844,1079,8473
APA,KOR,2009,56547,4602,217,9019,8866,24127,819,4575
APA,MAL,1990,,,na,,,,na,na
APA,MAL,1991,,,na,,,,na,na
APA,MAL,1992,,,na,,,,na,12
APA,MAL,1993,,,na,,,,na,6
APA,MAL,1994,,,na,,,,na,27
APA,MAL,1995,,,na,,,,na,25
APA,MAL,1996,6038,891,na,1702,737,125,na,1243
APA,MAL,1997,5467,2325,na,2837,977,252,na,1919
APA,MAL,1998,6597,535,4,2704,1171,269,1,1719
APA,MAL,1999,11727,786,19,4979,2446,614,2,1950
APA,MAL,2000,7495,913,120,5569,1994,786,278,1582
APA,MAL,2001,7100,772,84,6451,1750,1005,209,2455
APA,MAL,2002,5696,1022,38,6718,1348,682,216,4575
APA,MAL,2003,8783,1348,84,9767,1221,727,340,5943
APA,MAL,2004,11340,1379,74,14668,1903,1515,499,5915
APA,MAL,2005,9941,935,47,14204,1555,1876,614,5247
APA,MAL,2006,10003,1100,27,13259,1914,2308,479,4170
APA,MAL,2007,9833,1105,32,16826,1697,2324,730,10319
APA,MAL,2008,13244,853,30,17578,1212,2633,608,16533
APA,MAL,2009,9774,925,36,18241,2086,2872,571,15623
APA,PHIL,1990,,,na,,,,na,na
APA,PHIL,1991,,,na,,,,na,na
APA,PHIL,1992,,,na,,,,na,na
APA,PHIL,1993,,,na,,,,na,na
APA,PHIL,1994,,,na,,,,na,167
APA,PHIL,1995,,,na,,,,50,334
APA,PHIL,1996,4584,352,26,544,931,103,na,86
APA,PHIL,1997,5276,537,18,471,827,177,2,212
APA,PHIL,1998,3789,183,19,629,866,230,12,241
APA,PHIL,1999,5254,382,25,1007,1495,496,18,440
APA,PHIL,2000,4649,645,40,962,2251,854,147,376
APA,PHIL,2001,4024,797,28,891,1845,803,63,339
APA,PHIL,2002,5000,775,43,1511,3314,1025,138,991
APA,PHIL,2003,4833,592,72,1928,4088,953,191,662
APA,PHIL,2004,6234,440,47,2529,5646,1375,211,860
APA,PHIL,2005,5615,360,20,2112,5952,1424,250,892
APA,PHIL,2006,4971,441,4,2567,4188,1417,219,1490
APA,PHIL,2007,5888,512,2,3123,4536,1595,353,1839
APA,PHIL,2008,7438,474,1,3917,7637,1868,398,2383
APA,PHIL,2009,6214,752,0,3388,7176,2409,326,2477
APA,SIN,1990,,,na,,,,na,na
APA,SIN,1991,,,na,,,,na,na
APA,SIN,1992,,,3,,,,na,119
APA,SIN,1993,,,1,,,,na,77
APA,SIN,1994,,,1,,,,na,71
APA,SIN,1995,,,na,,,,23,56
APA,SIN,1996,49078,12403,4,5436,2577,248,12,252
APA,SIN,1997,56809,24626,10,7807,4197,631,43,396
APA,SIN,1998,50180,7454,34,6155,2660,644,2,900
APA,SIN,1999,69409,7964,63,10062,3626,1247,7,777
APA,SIN,2000,64837,6578,6,11197,3807,1820,605,1483
APA,SIN,2001,42393,10473,39,11259,3040,1382,449,1021
APA,SIN,2002,60383,13256,8,15620,3076,1563,621,724
APA,SIN,2003,43373,12753,17,18132,3821,1141,662,1675
APA,SIN,2004,104808,11461,58,30115,5120,2329,1018,2025
APA,SIN,2005,120635,13683,25,32112,4150,2602,1448,2816
APA,SIN,2006,203856,19567,29,37213,6318,3681,1675,2407
APA,SIN,2007,278898,35588,61,47735,9669,5210,2208,2512
APA,SIN,2008,276906,33218,31,48864,10803,6402,3079,2266
APA,SIN,2009,179107,16386,43,43411,8777,6055,2470,5728
APA,THAI,1990,,,na,,,,na,na
APA,THAI,1991,,,na,,,,na,na
APA,THAI,1992,,,na,,,,na,2
APA,THAI,1993,,,na,,,,na,6
APA,THAI,1994,,,na,,,,na,7
APA,THAI,1995,,,20,,,,9,150
APA,THAI,1996,31130,2520,432,4867,4784,1505,52,2202
APA,THAI,1997,12784,1354,111,2063,2524,1115,34,1847
APA,THAI,1998,8414,616,16,1543,473,410,21,1072
APA,THAI,1999,11596,984,105,1653,837,900,36,2019
APA,THAI,2000,11439,1095,269,1763,1049,1273,233,966
APA,THAI,2001,11650,940,81,1733,590,1469,146,1172
APA,THAI,2002,11337,1950,97,2356,922,1386,181,2093
APA,THAI,2003,13238,1574,152,3267,614,1238,215,4322
APA,THAI,2004,17390,2289,216,5804,1062,1746,333,6066
APA,THAI,2005,16931,1764,216,6618,1290,1963,484,7456
APA,THAI,2006,19306,1206,95,6098,1445,2050,439,11392
APA,THAI,2007,21779,1416,128,9565,2283,3211,763,20812
APA,THAI,2008,31033,1940,101,10160,2991,3213,1280,19654
APA,THAI,2009,20636,2673,89,9329,3712,3095,1654,17029
