Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
71|60|45|18|Higher Ground|UB40|1993-10-09|93|45|20|19940205,,
72|77|72|2|Gin And Juice|SNOOP DOGGY DOGG|1994-01-29|77|8|20|19940205,,
73|73|73|8|Betcha'll Never Find|CHANTAY SAVAGE|1993-12-18|89|70|14|19940205,,
74|71|27|18|Wild World|MR. BIG|1993-10-09|77|27|20|19940205,,
75|86|75|2|Zunga Zeng|K7|1994-01-29|86|61|15|19940205,,
76|NEW|76|1|Laid|JAMES|1994-02-05|76|61|13|19940205,,
77|72|42|13|Real Muthaphuckkin G's|EAZY-E|1993-11-13|80|42|16|19940205,,
78|83|69|7|John Deere Green|JOE DIFFIE|1993-12-25|91|69|11|19940205,,
79|74|10|20|Anniversary|TONY! TONI! TONE!|1993-09-25|84|10|20|19940205,,
80|91|80|2|Mmm Mmm Mmm Mmm|CRASH TEST DUMMIES|1994-01-29|91|4|24|19940205,,
81|84|81|3|One On One|TO BE CONTINUED...|1994-01-22|94|70|7|19940205,,
82|79|65|5|I Ain't Goin' Out Like That|CYPRESS HILL|1994-01-08|85|65|7|19940205,,
83|81|71|11|Give It Up|GOODMEN|1993-11-27|91|71|14|19940205,,
84|78|63|9|Yours|SHAI|1993-12-11|98|63|11|19940205,,
85|NEW|85|1|If That's Your Boyfriend (He Wasn't Last Night)|ME'SHELL NDEGEOCELLO|1994-02-05|85|73|6|19940205,,
86|80|25|15|Both Sides Of The Story|PHIL COLLINS|1993-10-30|80|25|17|19940205,,
87|76|76|7|I Love Music|ROZALLA|1993-12-25|89|76|7|19940205,,
88|89|88|2|Come Clean|JERU THE DAMAJA|1994-01-29|89|88|4|19940205,,
89|94|81|6|I Never Knew Love|DOUG STONE|1994-01-01|87|81|9|19940205,,
90|82|72|9|Sentimental|KENNY G|1993-12-11|85|72|10|19940205,,
91|87|56|11|True Love|ELTON JOHN & KIKI DEE|1993-11-27|77|56|12|19940205,,
92|88|88|2|Boom Shack-A-Tack|BORN JAMERICANS|1994-01-29|88|84|4|19940205,,
93|NEW|93|1|Sound Of Da Police|KRS-ONE|1994-02-05|93|89|6|19940205,,
94|90|90|2|Runaway Love|JOHNNY O|1994-01-29|90|87|5|19940205,,
95|85|84|3|I'm In Love|LISA KEITH|1994-01-22|84|84|3|19940205,,
96|97|56|20|Indo Smoke|MISTA GRIMM|1993-09-25|96|56|20|19940205,,
97|95|70|9|Fast As You|DWIGHT YOAKAM|1993-12-11|96|70|10|19940205,,
98|96|54|9|Really Doe|ICE CUBE|1993-12-11|54|54|9|19940205,,
99|93|67|13|Into Your Arms|LEMONHEADS|1993-11-13|99|67|14|19940205,,
100|92|69|14|Looking For Mr. Do Right|JADE|1993-11-06|97|69|22|19940205,,
1|1|1|10|All For Love|BRYAN ADAMS / ROD STEWART / STING|1993-11-27|51|1|22|19940129,,
2|2|1|15|Hero|MARIAH CAREY|1993-10-23|71|1|30|19940129,,
3|3|3|16|Breathe Again|TONI BRAXTON|1993-10-16|53|3|35|19940129,,
4|10|4|10|The Power Of Love|CELINE DION|1993-11-27|90|1|33|19940129,,
5|4|1|15|Again|JANET JACKSON|1993-10-23|15|1|23|19940129,,
6|6|6|13|Said I Loved You ... But I Lied|MICHAEL BOLTON|1993-11-06|55|6|24|19940129,,
7|5|2|20|All That She Wants|ACE OF BASE|1993-09-18|92|2|36|19940129,,
8|7|7|15|Please Forgive Me|BRYAN ADAMS|1993-10-23|65|7|28|19940129,,
9|8|4|17|Shoop|SALT-N-PEPA|1993-10-09|68|4|25|19940129,,
10|9|9|16|Can We Talk|TEVIN CAMPBELL|1993-10-16|59|9|26|19940129,,
11|13|11|10|Getto Jam|DOMINO|1993-11-27|68|7|20|19940129,,
12|12|12|15|Linger|THE CRANBERRIES|1993-10-23|91|8|24|19940129,,
13|19|13|6|Understanding|XSCAPE|1993-12-25|42|8|20|19940129,,
14|14|14|13|Because The Night|10,000 MANIACS|1993-11-06|92|11|29|19940129,
15|18|15|15|Never Keeping Secrets|BABYFACE|1993-10-23|89|15|23|19940129,,
16|29|16|5|The Sign|ACE OF BASE|1994-01-01|68|1|41|19940129,,
17|17|17|13|Mr. Vain|CULTURE BEAT|1993-11-06|81|17|20|19940129,,
18|20|18|13|I Can See Clearly Now|JIMMY CLIFF|1993-11-06|95|18|25|19940129,,
19|11|4|16|Gangsta Lean|DRS|1993-10-16|76|4|20|19940129,,
20|23|18|10|Cry For You|JODECI|1993-11-27|86|15|20|19940129,,
21|16|2|36|Whoomp! (There It Is)|TAG TEAM|1993-05-29|65|2|45|19940129,,
22|69|22|2|Whatta Man|SALT'N'PEPA featuring EN VOGUE|1994-01-22|69|3|29|19940129,,
23|25|23|10|U.N.I.T.Y.|QUEEN LATIFAH|1993-11-27|63|23|20|19940129,,
24|21|12|14|Keep Ya Head Up|2PAC|1993-10-30|83|12|20|19940129,,
25|15|8|9|What's My Name?|SNOOP DOGG|1993-12-04|40|8|17|19940129,,
26|27|26|17|Jessie|JOSHUA KADISON|1993-10-09|96|26|22|19940129,,
27|26|26|17|Dreams|GABRIELLE|1993-10-09|83|26|28|19940129,,
28|24|24|9|Amazing|AEROSMITH|1993-12-04|94|24|21|19940129,,
29|NEW|29|1|Because Of Love|JANET JACKSON|1994-01-29|29|10|20|19940129,,
30|31|30|11|Found Out About You|GIN BLOSSOMS|1993-11-20|87|25|34|19940129,,
31|37|31|5|So Much In Love|ALL-4-ONE|1994-01-01|66|5|22|19940129,,
32|33|32|3|Choose|COLOR ME BADD|1994-01-15|49|23|17|19940129,,
33|38|33|10|Cantaloop (Flip Fantasia)|US 3|1993-11-27|89|9|27|19940129,,
34|22|1|20|I'd Do Anything For Love (But I Won't Do That)|MEAT LOAF|1993-09-18|68|1|22|19940129,,
35|30|11|23|What Is Love|HADDAWAY|1993-08-28|87|11|26|19940129,,
36|56|36|3|Groove Thang|ZHANE|1994-01-15|71|17|20|19940129,,
37|32|1|26|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19940129,,
38|57|38|2|Now And Forever|RICHARD MARX|1994-01-22|57|7|27|19940129,,
39|39|39|8|Miss You In A Heartbeat|DEF LEPPARD|1993-12-11|94|39|17|19940129,,
40|36|6|23|Hey Mr. D.J.|ZHANE|1993-08-28|79|6|24|19940129,,
41|28|2|20|Just Kickin' It|XSCAPE|1993-09-18|90|2|21|19940129,,
42|42|42|6|Life (Everybody Needs Someboy To Love)|HADDAWAY|1993-12-25|83|41|16|19940129,,
43|68|43|3|(Lay Your Head On My) Pillow|TONY! TONI! TONE!|1994-01-15|93|31|15|19940129,,
44|51|44|6|Will You Be There (In The Morning)|HEART|1993-12-25|87|39|18|19940129,,
45|60|45|3|Stay|ETERNAL|1994-01-15|87|19|20|19940129,,
46|34|29|13|All About Soul|BILLY JOEL|1993-11-06|67|29|20|19940129,,
47|50|47|5|Having A Party|ROD STEWART|1994-01-01|91|36|20|19940129,,
48|NEW|48|1|Rock And Roll Dreams Come Through|MEAT LOAF|1994-01-29|48|13|20|19940129,,
49|NEW|49|1|Everyday|PHIL COLLINS|1994-01-29|49|24|20|19940129,,
50|40|3|27|The River Of Dreams|BILLY JOEL|1993-07-31|64|3|27|19940129,,
51|35|30|16|Never Should've Let You Go|HI-FIVE|1993-10-16|82|30|20|19940129,,
52|43|43|14|Slow And Easy|ZAPP & ROGER|1993-10-30|87|43|20|19940129,,
53|NEW|53|1|Without You / Never Forget You|MARIAH CAREY|1994-01-29|53|3|23|19940129,,
54|55|54|5|I'm In The Mood|CE CE PENISTON|1994-01-01|81|32|20|19940129,,
55|41|20|14|Sex Me (Parts I)|R. KELLY|1993-10-30|66|20|19|19940129,,
56|65|56|6|Mary Jane's Last Dance|TOM PETTY AND THE HEARTBREAKERS|1993-12-25|86|14|20|19940129,,
57|54|54|8|Goody Goody|LISETTE MELENDEZ|1993-12-11|81|53|15|19940129,,
58|53|47|13|Award Tour|A TRIBE CALLED QUEST|1993-11-06|79|47|18|19940129,,
59|46|23|14|Time And Chance|COLOR ME BADD|1993-10-30|84|23|19|19940129,,
60|52|45|17|Higher Ground|UB40|1993-10-09|93|45|20|19940129,,
61|61|61|7|Stay (Faraway, So Close!)|U2|1993-12-18|75|61|13|19940129,
62|58|58|4|You're Always On My Mind|SWV|1994-01-08|65|54|17|19940129,,
63|64|63|9|Cannonball|BREEDERS|1993-12-04|93|44|20|19940129,,
64|59|35|15|(I Know I Got) Skillz|SHAQUILLE O'NEAL|1993-10-23|74|35|20|19940129,,
65|71|65|5|Funk Dat (Why Is It?)|SAGAT|1994-01-01|97|63|17|19940129,,
66|75|66|2|Dirty Dawg|NEW KIDS ON THE BLOCK|1994-01-22|75|66|6|19940129,,
67|66|56|10|I'll Be Loving You|COLLAGE|1993-11-27|82|56|20|19940129,,
68|83|68|2|U Send Me Swingin'|MINT CONDITION|1994-01-22|83|33|16|19940129,,
69|78|69|5|You Don't Have To Worry|MARY J. BLIGE|1994-01-01|95|63|13|19940129,,
70|82|70|4|Dunie Butt|12 GAUGE|1994-01-08|95|28|21|19940129,,
71|62|27|17|Wild World|MR. BIG|1993-10-09|77|27|20|19940129,,
72|70|42|12|Real Muthaphuckkin G's|EAZY-E|1993-11-13|80|42|16|19940129,,
73|74|73|7|Betcha'll Never Find|CHANTAY SAVAGE|1993-12-18|89|70|14|19940129,,
74|63|10|19|Anniversary|TONY! TONI! TONE!|1993-09-25|84|10|20|19940129,,
75|NEW|75|1|Loser|BECK|1994-01-29|75|10|24|19940129,,
76|77|76|6|I Love Music|ROZALLA|1993-12-25|89|76|7|19940129,,
77|NEW|77|1|Gin And Juice|SNOOP DOGGY DOGG|1994-01-29|77|8|20|19940129,,
78|72|63|8|Yours|SHAI|1993-12-11|98|63|11|19940129,,
79|80|65|4|I Ain't Goin' Out Like That|CYPRESS HILL|1994-01-08|85|65|7|19940129,,
80|73|25|14|Both Sides Of The Story|PHIL COLLINS|1993-10-30|80|25|17|19940129,,
81|76|71|10|Give It Up|GOODMEN|1993-11-27|91|71|14|19940129,,
82|81|72|8|Sentimental|KENNY G|1993-12-11|85|72|10|19940129,,
83|85|69|6|John Deere Green|JOE DIFFIE|1993-12-25|91|69|11|19940129,,
84|94|84|2|One On One|TO BE CONTINUED...|1994-01-22|94|70|7|19940129,,
85|84|84|2|I'm In Love|LISA KEITH|1994-01-22|84|84|3|19940129,,
86|NEW|86|1|Zunga Zeng|K7|1994-01-29|86|61|15|19940129,,
87|79|56|10|True Love|ELTON JOHN & KIKI DEE|1993-11-27|77|56|12|19940129,,
88|NEW|88|1|Boom Shack-A-Tack|BORN JAMERICANS|1994-01-29|88|84|4|19940129,,
89|NEW|89|1|Come Clean|JERU THE DAMAJA|1994-01-29|89|88|4|19940129,,
90|NEW|90|1|Runaway Love|JOHNNY O|1994-01-29|90|87|5|19940129,,
91|NEW|91|1|Mmm Mmm Mmm Mmm|CRASH TEST DUMMIES|1994-01-29|91|4|24|19940129,,
92|96|69|13|Looking For Mr. Do Right|JADE|1993-11-06|97|69|22|19940129,,
93|88|67|12|Into Your Arms|LEMONHEADS|1993-11-13|99|67|14|19940129,,
94|97|81|5|I Never Knew Love|DOUG STONE|1994-01-01|87|81|9|19940129,,
95|90|70|8|Fast As You|DWIGHT YOAKAM|1993-12-11|96|70|10|19940129,,
96|100|54|8|Really Doe|ICE CUBE|1993-12-11|54|54|9|19940129,,
97|91|56|19|Indo Smoke|MISTA GRIMM|1993-09-25|96|56|20|19940129,,
98|89|43|12|Freakit|DAS EFX|1993-11-13|68|43|12|19940129,,
99|93|88|6|Rubberband Girl|KATE BUSH|1993-12-25|88|88|6|19940129,,
100|86|55|12|God Blessed Texas|LITTLE TEXAS|1993-11-13|95|55|12|19940129,,
1|2|1|9|All For Love|BRYAN ADAMS / ROD STEWART / STING|1993-11-27|51|1|22|19940122,,
2|1|1|14|Hero|MARIAH CAREY|1993-10-23|71|1|30|19940122,,
3|5|3|15|Breathe Again|TONI BRAXTON|1993-10-16|53|3|35|19940122,,
4|4|1|14|Again|JANET JACKSON|1993-10-23|15|1|23|19940122,,
5|3|2|19|All That She Wants|ACE OF BASE|1993-09-18|92|2|36|19940122,,
6|7|6|12|Said I Loved You ... But I Lied|MICHAEL BOLTON|1993-11-06|55|6|24|19940122,,
7|14|7|14|Please Forgive Me|BRYAN ADAMS|1993-10-23|65|7|28|19940122,,
8|11|4|16|Shoop|SALT-N-PEPA|1993-10-09|68|4|25|19940122,,
9|9|9|15|Can We Talk|TEVIN CAMPBELL|1993-10-16|59|9|26|19940122,,
10|17|10|9|The Power Of Love|CELINE DION|1993-11-27|90|1|33|19940122,,
11|6|4|15|Gangsta Lean|DRS|1993-10-16|76|4|20|19940122,,
12|16|12|14|Linger|THE CRANBERRIES|1993-10-23|91|8|24|19940122,,
13|15|13|9|Getto Jam|DOMINO|1993-11-27|68|7|20|19940122,,
14|21|14|12|Because The Night|10,000 MANIACS|1993-11-06|92|11|29|19940122,
15|10|8|8|What's My Name?|SNOOP DOGG|1993-12-04|40|8|17|19940122,,
16|8|2|35|Whoomp! (There It Is)|TAG TEAM|1993-05-29|65|2|45|19940122,,
17|19|17|12|Mr. Vain|CULTURE BEAT|1993-11-06|81|17|20|19940122,,
18|23|18|14|Never Keeping Secrets|BABYFACE|1993-10-23|89|15|23|19940122,,
19|22|19|5|Understanding|XSCAPE|1993-12-25|42|8|20|19940122,,
20|24|20|12|I Can See Clearly Now|JIMMY CLIFF|1993-11-06|95|18|25|19940122,,
21|12|12|13|Keep Ya Head Up|2PAC|1993-10-30|83|12|20|19940122,,
22|13|1|19|I'd Do Anything For Love (But I Won't Do That)|MEAT LOAF|1993-09-18|68|1|22|19940122,,
23|20|18|9|Cry For You|JODECI|1993-11-27|86|15|20|19940122,,
24|30|24|8|Amazing|AEROSMITH|1993-12-04|94|24|21|19940122,,
25|25|25|9|U.N.I.T.Y.|QUEEN LATIFAH|1993-11-27|63|23|20|19940122,,
26|28|26|16|Dreams|GABRIELLE|1993-10-09|83|26|28|19940122,,
27|31|27|16|Jessie|JOSHUA KADISON|1993-10-09|96|26|22|19940122,,
28|18|2|19|Just Kickin' It|XSCAPE|1993-09-18|90|2|21|19940122,,
29|46|29|4|The Sign|ACE OF BASE|1994-01-01|68|1|41|19940122,,
30|29|11|22|What Is Love|HADDAWAY|1993-08-28|87|11|26|19940122,,
31|40|31|10|Found Out About You|GIN BLOSSOMS|1993-11-20|87|25|34|19940122,,
32|26|1|25|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19940122,,
33|49|33|2|Choose|COLOR ME BADD|1994-01-15|49|23|17|19940122,,
34|38|29|12|All About Soul|BILLY JOEL|1993-11-06|67|29|20|19940122,,
35|34|30|15|Never Should've Let You Go|HI-FIVE|1993-10-16|82|30|20|19940122,,
36|36|6|22|Hey Mr. D.J.|ZHANE|1993-08-28|79|6|24|19940122,,
37|55|37|4|So Much In Love|ALL-4-ONE|1994-01-01|66|5|22|19940122,,
38|42|38|9|Cantaloop (Flip Fantasia)|US 3|1993-11-27|89|9|27|19940122,,
39|52|39|7|Miss You In A Heartbeat|DEF LEPPARD|1993-12-11|94|39|17|19940122,,
40|39|3|26|The River Of Dreams|BILLY JOEL|1993-07-31|64|3|27|19940122,,
41|32|20|13|Sex Me (Parts I)|R. KELLY|1993-10-30|66|20|19|19940122,,
42|56|42|5|Life (Everybody Needs Somebody To Love)|HADDAWAY|1993-12-25|83|41|16|19940122,,
43|45|43|13|Slow And Easy|ZAPP & ROGER|1993-10-30|87|43|20|19940122,,
44|43|20|23|No Rain|BLIND MELON|1993-08-21|90|20|23|19940122,,
45|27|18|21|Come Baby Come|K7|1993-09-04|96|18|21|19940122,,
46|35|23|13|Time And Chance|COLOR ME BADD|1993-10-30|84|23|19|19940122,,
47|33|12|26|Cryin'|AEROSMITH|1993-07-31|88|12|26|19940122,,
48|41|16|25|Sweat (A La La La La Long)|INNER CIRCLE|1993-08-07|84|16|25|19940122,,
49|44|4|27|If|JANET JACKSON|1993-07-24|57|4|27|19940122,,
50|66|50|4|Having A Party|ROD STEWART|1994-01-01|91|36|20|19940122,,
51|64|51|5|Will You Be There (In The Morning)|HEART|1993-12-25|87|39|18|19940122,,
52|50|45|16|Higher Ground|UB40|1993-10-09|93|45|20|19940122,,
53|47|47|12|Award Tour|A TRIBE CALLED QUEST|1993-11-06|79|47|18|19940122,,
54|57|54|7|Goody Goody|LISETTE MELENDEZ|1993-12-11|81|53|15|19940122,,
55|59|55|4|I'm In The Mood|CE CE PENISTON|1994-01-01|81|32|20|19940122,,
56|71|56|2|Groove Thang|ZHANE|1994-01-15|71|17|20|19940122,,
57|NEW|57|1|Now And Forever|RICHARD MARX|1994-01-22|57|7|27|19940122,,
58|58|58|3|You're Always On My Mind|SWV|1994-01-08|65|54|17|19940122,,
59|37|35|14|(I Know I Got) Skillz|SHAQUILLE O'NEAL|1993-10-23|74|35|20|19940122,,
60|87|60|2|Stay|ETERNAL|1994-01-15|87|19|20|19940122,,
61|61|61|6|Stay (Faraway, So Close!)|U2|1993-12-18|75|61|13|19940122,
62|51|27|16|Wild World|MR. BIG|1993-10-09|77|27|20|19940122,,
63|48|10|18|Anniversary|TONY! TONI! TONE!|1993-09-25|84|10|20|19940122,,
64|69|64|8|Cannonball|BREEDERS|1993-12-04|93|44|20|19940122,,
65|68|65|5|Mary Jane's Last Dance|TOM PETTY AND THE HEARTBREAKERS|1993-12-25|86|14|20|19940122,,
66|63|56|9|I'll Be Loving You|COLLAGE|1993-11-27|82|56|20|19940122,,
67|54|12|20|Two Steps Behind|DEF LEPPARD|1993-09-11|52|12|20|19940122,,
68|93|68|2|(Lay Your Head On My) Pillow|TONY! TONI! TONE!|1994-01-15|93|31|15|19940122,,
69|NEW|69|1|Whatta Man|SALT'N'PEPA featuring EN VOGUE|1994-01-22|69|3|29|19940122,,
70|53|42|11|Real Muthaphuckkin G's|EAZY-E|1993-11-13|80|42|16|19940122,,
71|88|71|4|Funk Dat (Why Is It?)|SAGAT|1994-01-01|97|63|17|19940122,,
72|73|63|7|Yours|SHAI|1993-12-11|98|63|11|19940122,,
73|67|25|13|Both Sides Of The Story|PHIL COLLINS|1993-10-30|80|25|17|19940122,,
74|84|74|6|Betcha'll Never Find|CHANTAY SAVAGE|1993-12-18|89|70|14|19940122,,
75|NEW|75|1|Dirty Dawg|NEW KIDS ON THE BLOCK|1994-01-22|75|66|6|19940122,,
76|83|71|9|Give It Up|GOODMEN|1993-11-27|91|71|14|19940122,,
77|92|77|5|I Love Music|ROZALLA|1993-12-25|89|76|7|19940122,,
78|85|78|4|You Don't Have To Worry|MARY J. BLIGE|1994-01-01|95|63|13|19940122,,
79|75|56|9|True Love|ELTON JOHN & KIKI DEE|1993-11-27|77|56|12|19940122,,
80|65|65|3|I Ain't Goin' Out Like That|CYPRESS HILL|1994-01-08|85|65|7|19940122,,
81|81|72|7|Sentimental|KENNY G|1993-12-11|85|72|10|19940122,,
82|100|82|3|Dunie Butt|12 GAUGE|1994-01-08|95|28|21|19940122,,
83|NEW|83|1|U Send Me Swingin'|MINT CONDITION|1994-01-22|83|33|16|19940122,,
84|NEW|84|1|I'm In Love|LISA KEITH|1994-01-22|84|84|3|19940122,,
85|78|69|5|John Deere Green|JOE DIFFIE|1993-12-25|91|69|11|19940122,,
86|70|55|11|God Blessed Texas|LITTLE TEXAS|1993-11-13|95|55|12|19940122,,
87|60|32|7|Let It Snow|BOYZ II MEN|1993-12-11|66|32|7|19940122,,
88|77|67|11|Into Your Arms|LEMONHEADS|1993-11-13|99|67|14|19940122,,
89|72|43|11|Freakit|DAS EFX|1993-11-13|68|43|12|19940122,,
90|82|70|7|Fast As You|DWIGHT YOAKAM|1993-12-11|96|70|10|19940122,,
91|80|56|18|Indo Smoke|MISTA GRIMM|1993-09-25|96|56|20|19940122,,
92|74|29|20|Everybody Hurts|R.E.M.|1993-09-11|89|29|20|19940122,,
93|95|88|5|Rubberband Girl|KATE BUSH|1993-12-25|88|88|6|19940122,,
94|NEW|94|1|One On One|TO BE CONTINUED...|1994-01-22|94|70|7|19940122,,
95|76|34|18|Let Me Ride|DR. DRE|1993-09-25|87|34|18|19940122,,
96|86|69|12|Looking For Mr. Do Right|JADE|1993-11-06|97|69|22|19940122,,
97|89|81|4|I Never Knew Love|DOUG STONE|1994-01-01|87|81|9|19940122,,
98|90|82|9|The Song Remembers When|TRISHA YEARWOOD|1993-11-27|97|82|9|19940122,,
99|94|93|6|Here Come The Lords|LORDS OF THE UNDERGROUND|1993-12-18|93|93|6|19940122,,
100|91|54|7|Really Doe|ICE CUBE|1993-12-11|54|54|9|19940122,,
1|1|1|13|Hero|MARIAH CAREY|1993-10-23|71|1|30|19940115,,
2|2|2|8|All For Love|BRYAN ADAMS / ROD STEWART / STING|1993-11-27|51|1|22|19940115,,
3|3|2|18|All That She Wants|ACE OF BASE|1993-09-18|92|2|36|19940115,,
4|4|1|13|Again|JANET JACKSON|1993-10-23|15|1|23|19940115,,
5|6|5|14|Breathe Again|TONI BRAXTON|1993-10-16|53|3|35|19940115,,
6|5|4|14|Gangsta Lean|DRS|1993-10-16|76|4|20|19940115,,
7|10|7|11|Said I Loved You ... But I Lied|MICHAEL BOLTON|1993-11-06|55|6|24|19940115,,
8|7|2|34|Whoomp! (There It Is)|TAG TEAM|1993-05-29|65|2|45|19940115,,
9|11|9|14|Can We Talk|TEVIN CAMPBELL|1993-10-16|59|9|26|19940115,,
10|8|8|7|What's My Name?|SNOOP DOGG|1993-12-04|40|8|17|19940115,,
11|13|4|15|Shoop|SALT-N-PEPA|1993-10-09|68|4|25|19940115,,
12|12|12|12|Keep Ya Head Up|2PAC|1993-10-30|83|12|20|19940115,,
13|9|1|18|I'd Do Anything For Love (But I Won't Do That)|MEAT LOAF|1993-09-18|68|1|22|19940115,,
14|14|7|13|Please Forgive Me|BRYAN ADAMS|1993-10-23|65|7|28|19940115,,
15|17|15|8|Getto Jam|DOMINO|1993-11-27|68|7|20|19940115,,
16|16|16|13|Linger|THE CRANBERRIES|1993-10-23|91|8|24|19940115,,
17|19|17|8|The Power Of Love|CELINE DION|1993-11-27|90|1|33|19940115,,
18|15|2|18|Just Kickin' It|XSCAPE|1993-09-18|90|2|21|19940115,,
19|20|19|11|Mr. Vain|CULTURE BEAT|1993-11-06|81|17|20|19940115,,
20|18|18|8|Cry For You|JODECI|1993-11-27|86|15|20|19940115,,
21|22|18|11|Because The Night|10,000 MANIACS|1993-11-06|92|11|29|19940115,
22|23|22|4|Understanding|XSCAPE|1993-12-25|42|8|20|19940115,,
23|21|21|13|Never Keeping Secrets|BABYFACE|1993-10-23|89|15|23|19940115,,
24|24|23|11|I Can See Clearly Now|JIMMY CLIFF|1993-11-06|95|18|25|19940115,,
25|25|25|8|U.N.I.T.Y.|QUEEN LATIFAH|1993-11-27|63|23|20|19940115,,
26|30|1|24|Dreamlover|MARIAH CAREY|1993-08-07|40|1|29|19940115,,
27|26|18|20|Come Baby Come|K7|1993-09-04|96|18|21|19940115,,
28|28|28|15|Dreams|GABRIELLE|1993-10-09|83|26|28|19940115,,
29|27|11|21|What Is Love|HADDAWAY|1993-08-28|87|11|26|19940115,,
30|36|30|7|Amazing|AEROSMITH|1993-12-04|94|24|21|19940115,,
31|35|31|15|Jessie|JOSHUA KADISON|1993-10-09|96|26|22|19940115,,
32|29|20|12|Sex Me (Parts I)|R. KELLY|1993-10-30|66|20|19|19940115,,
33|34|12|25|Cryin'|AEROSMITH|1993-07-31|88|12|26|19940115,,
34|33|30|14|Never Should've Let You Go|HI-FIVE|1993-10-16|82|30|20|19940115,,
35|31|23|12|Time And Chance|COLOR ME BADD|1993-10-30|84|23|19|19940115,,
36|38|6|21|Hey Mr. D.J.|ZHANE|1993-08-28|79|6|24|19940115,,
37|37|35|13|(I Know I Got) Skillz|SHAQUILLE O'NEAL|1993-10-23|74|35|20|19940115,,
38|39|29|11|All About Soul|BILLY JOEL|1993-11-06|67|29|20|19940115,,
39|43|3|25|The River Of Dreams|BILLY JOEL|1993-07-31|64|3|27|19940115,,
40|44|39|9|Found Out About You|GIN BLOSSOMS|1993-11-20|87|25|34|19940115,,
41|41|16|24|Sweat (A La La La La Long)|INNER CIRCLE|1993-08-07|84|16|25|19940115,,
42|48|42|8|Cantaloop (Flip Fantasia)|US 3|1993-11-27|89|9|27|19940115,,
43|46|20|22|No Rain|BLIND MELON|1993-08-21|90|20|23|19940115,,
44|47|4|26|If|JANET JACKSON|1993-07-24|57|4|27|19940115,,
45|45|44|12|Slow And Easy|ZAPP & ROGER|1993-10-30|87|43|20|19940115,,
46|64|46|3|The Sign|ACE OF BASE|1994-01-01|68|1|41|19940115,,
47|50|47|11|Award Tour|A TRIBE CALLED QUEST|1993-11-06|79|47|18|19940115,,
48|40|10|17|Anniversary|TONY! TONI! TONE!|1993-09-25|84|10|20|19940115,,
49|NEW|49|1|Choose|COLOR ME BADD|1994-01-15|49|23|17|19940115,,
50|51|45|15|Higher Ground|UB40|1993-10-09|93|45|20|19940115,,
51|49|27|15|Wild World|MR. BIG|1993-10-09|77|27|20|19940115,,
52|53|52|6|Miss You In A Heartbeat|DEF LEPPARD|1993-12-11|94|39|17|19940115,,
53|42|42|10|Real Muthaphuckkin G's|EAZY-E|1993-11-13|80|42|16|19940115,,
54|52|12|19|Two Steps Behind|DEF LEPPARD|1993-09-11|52|12|20|19940115,,
55|74|55|3|So Much In Love|ALL-4-ONE|1994-01-01|66|5|22|19940115,,
56|62|56|4|Life (Everybody Needs Somebody To Love)|HADDAWAY|1993-12-25|83|41|16|19940115,,
57|59|55|6|Goody Goody|LISETTE MELENDEZ|1993-12-11|81|53|15|19940115,,
58|65|58|2|You're Always On My Mind|SWV|1994-01-08|65|54|17|19940115,,
59|63|59|3|I'm In The Mood|CE CE PENISTON|1994-01-01|81|32|20|19940115,,
60|32|32|6|Let It Snow|BOYZ II MEN|1993-12-11|66|32|7|19940115,,
61|61|61|5|Stay (Faraway, So Close!)|U2|1993-12-18|75|61|13|19940115,
62|58|33|20|Come Inside|INTRO|1993-09-04|93|33|20|19940115,,
63|56|56|8|I'll Be Loving You|COLLAGE|1993-11-27|82|56|20|19940115,,
64|73|64|4|Will You Be There (In The Morning)|HEART|1993-12-25|87|39|18|19940115,,
65|85|65|2|I Ain't Goin' Out Like That|CYPRESS HILL|1994-01-08|85|65|7|19940115,,
66|76|66|3|Having A Party|ROD STEWART|1994-01-01|91|36|20|19940115,,
67|54|25|12|Both Sides Of The Story|PHIL COLLINS|1993-10-30|80|25|17|19940115,,
68|75|68|4|Mary Jane's Last Dance|TOM PETTY AND THE HEARTBREAKERS|1993-12-25|86|14|20|19940115,,
69|71|69|7|Cannonball|BREEDERS|1993-12-04|93|44|20|19940115,,
70|55|55|10|God Blessed Texas|LITTLE TEXAS|1993-11-13|95|55|12|19940115,,
71|NEW|71|1|Groove Thang|ZHANE|1994-01-15|71|17|20|19940115,,
72|67|43|10|Freakit|DAS EFX|1993-11-13|68|43|12|19940115,,
73|66|63|6|Yours|SHAI|1993-12-11|98|63|11|19940115,,
74|68|29|19|Everybody Hurts|R.E.M.|1993-09-11|89|29|20|19940115,,
75|60|56|8|True Love|ELTON JOHN & KIKI DEE|1993-11-27|77|56|12|19940115,,
76|72|34|17|Let Me Ride|DR. DRE|1993-09-25|87|34|18|19940115,,
77|80|67|10|Into Your Arms|LEMONHEADS|1993-11-13|99|67|14|19940115,,
78|69|69|4|John Deere Green|JOE DIFFIE|1993-12-25|91|69|11|19940115,,
79|78|28|20|Hopelessly|RICK ASTLEY|1993-09-04|84|28|20|19940115,,
