Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
43|45|43|9|In My Eyes|STEVIE B|1989-05-27|87|37|17|19890722,,
44|52|44|5|Keep On Movin'|SOUL II SOUL|1989-06-24|82|11|20|19890722,,
45|49|45|6|Cover Of Love|MICHAEL DAMIAN|1989-06-17|84|31|12|19890722,,
46|33|27|13|Down Boys|WARRANT|1989-04-29|90|27|16|19890722,,
47|41|3|18|Every Little Step|BOBBY BROWN|1989-03-25|84|3|21|19890722,,
48|48|41|10|In Your Eyes|PETER GABRIEL|1989-05-20|87|41|14|19890722,,
49|54|49|4|It Isn't It Wasn't It Ain't Never Gonna Be|ARETHA FRANKLIN & WHITNEY HOUSTON|1989-07-01|73|41|8|19890722,,
50|58|50|4|Shower Me With Your Love|SURFACE|1989-07-01|87|5|19|19890722,,
51|46|46|9|Fire Woman|CULT|1989-05-27|84|46|11|19890722,,
52|77|52|3|If I Could Turn Back Time|CHER|1989-07-08|89|3|23|19890722,,
53|56|53|4|The Prisoner|HOWARD JONES|1989-07-01|89|30|13|19890722,,
54|55|54|4|Soul Provider|MICHAEL BOLTON|1989-07-01|76|17|17|19890722,,
55|59|55|5|Talk It Over|GRAYSON HUGH|1989-06-24|88|19|18|19890722,,
56|43|8|21|Close My Eyes Forever|LITA FORD|1989-03-04|81|8|25|19890722,,
57|26|25|9|My Brave Face|PAUL McCARTNEY|1989-05-27|72|25|10|19890722,,
58|82|58|3|18 And Life|SKID ROW|1989-07-08|91|4|20|19890722,,
59|51|1|20|Forever Your Girl|PAULA ABDUL|1989-03-11|68|1|22|19890722,,
60|53|53|7|Calling It Love|ANIMOTION|1989-06-10|91|53|9|19890722,,
61|62|61|6|Trouble Me|10,000 MANIACS|1989-06-17|98|44|12|19890722,
62|64|62|5|Don't Say You Love Me|BILLY SQUIER|1989-06-24|93|58|15|19890722,,
63|60|60|8|Right Next To Me|WHISTLE|1989-06-03|89|60|13|19890722,,
64|61|61|5|Little Fighter|WHITE LION|1989-06-24|94|52|14|19890722,,
65|57|1|19|Rock On|MICHAEL DAMIAN|1989-03-18|89|1|21|19890722,,
66|50|10|16|Cry|WATERFRONT|1989-04-08|78|10|17|19890722,,
67|70|67|5|Comin' Down Tonight|.38 SPECIAL|1989-06-24|83|67|7|19890722,,
68|74|68|4|Tell Me I'm Not Dreaming|ROBERT PALMER|1989-07-01|91|60|8|19890722,,
69|87|69|3|Turned Away|CHUCKII BOOKER|1989-07-08|95|42|14|19890722,,
70|63|10|22|Where Are You Now?|SYNCH|1989-02-25|89|10|24|19890722,,
71|78|71|5|Gonna Make It|SA-FIRE|1989-06-24|90|71|7|19890722,,
72|80|72|4|Come Home With Me Baby|DEAD OR ALIVE|1989-07-01|90|69|8|19890722,,
73|72|58|9|Joy And Pain|ROB BASE & DJ E-Z ROCK|1989-05-27|90|58|13|19890722,,
74|67|4|16|Patience|GUNS N'ROSES|1989-04-08|66|4|18|19890722,,
75|89|75|2|Jackie Brown|JOHN COUGAR MELLENCAMP|1989-07-15|89|48|8|19890722,,
76|65|20|16|Coming Home|CINDERELLA|1989-04-08|92|20|17|19890722,,
77|75|75|6|Dancing In Heaven (Orbital Be-Bop)|Q-FEEL|1989-06-17|96|75|7|19890722,,
78|NEW|78|1|Heaven|WARRANT|1989-07-22|78|2|19|19890722,,
79|NEW|79|1|Kisses On The Wind|NENEH CHERRY|1989-07-22|79|8|14|19890722,,
80|68|55|11|We Can Last Forever|CHICAGO|1989-05-13|84|55|12|19890722,,
81|91|81|3|You're My One And Only (True Love)|SEDUCTION|1989-07-08|97|23|21|19890722,,
82|88|82|3|Open Letter (To A Landlord)|LIVING COLOUR|1989-07-08|92|82|5|19890722,,
83|90|83|3|Love Has Taken Its Toll|SARAYA|1989-07-08|93|64|9|19890722,,
84|66|30|12|Be With You|BANGLES|1989-05-06|73|30|12|19890722,,
85|NEW|85|1|Closer To Fine|INDIGO GIRLS|1989-07-22|85|52|9|19890722,,
86|NEW|86|1|That's The Way|KATRINA AND THE WAVES|1989-07-22|86|16|12|19890722,,
87|92|1|21|I'll Be There For You|BON JOVI|1989-03-04|82|1|22|19890722,,
88|84|6|20|After All|PETER CETERA & CHER|1989-03-11|59|6|20|19890722,,
89|83|83|4|All I Want Is You|U2|1989-07-01|93|83|4|19890722,,
90|NEW|90|1|My Paradise|OUTFIELD|1989-07-22|90|72|6|19890722,,
91|NEW|91|1|Let The Day Begin|THE CALL|1989-07-22|91|51|9|19890722,,
92|NEW|92|1|Forget Me Not|BAD ENGLISH|1989-07-22|92|45|11|19890722,,
93|85|75|10|Yo No Se|PAJAMA PARTY|1989-05-20|91|75|10|19890722,,
94|69|65|6|Love Train|HOLLY JOHNSON|1989-06-17|82|65|6|19890722,,
95|76|2|18|Soldier Of Love|DONNY OSMOND|1989-03-25|73|2|18|19890722,,
96|NEW|96|1|Smooth Up|BULLETBOYS|1989-07-22|96|71|10|19890722,,
97|NEW|97|1|Stop!|ERASURE|1989-07-22|97|97|2|19890722,,
98|73|19|14|Veronica|ELVIS COSTELLO|1989-04-22|75|19|14|19890722,,
99|81|12|19|Evelasting Love|HOWARD JONES|1989-03-18|77|12|19|19890722,,
100|79|46|11|Fascination Street|CURE|1989-05-13|77|46|11|19890722,,
1|3|1|11|If You Don't Know Me By Now|SIMPLY RED|1989-05-06|81|1|22|19890715,,
2|4|2|7|Express Yourself|MADONNA|1989-06-03|41|2|16|19890715,,
3|1|1|11|Good Thing|FINE YOUNG CANNIBALS|1989-05-06|69|1|17|19890715,,
4|5|4|9|Toy Soldiers|MARTIKA|1989-05-20|69|1|20|19890715,,
5|2|1|12|Baby Don't Forget My Number|MILLI VANILLI|1989-04-29|62|1|21|19890715,,
6|12|6|5|Batdance|PRINCE|1989-06-17|53|1|18|19890715,,
7|7|7|14|Miss You Like Crazy|NATALIE COLE|1989-04-15|75|7|19|19890715,,
8|10|8|9|What You Don't Know|EXPOSE|1989-05-20|59|8|15|19890715,,
9|11|9|9|The Doctor|THE DOOBIE BROTHERS|1989-05-20|62|9|14|19890715,,
10|15|10|9|So Alive|LOVE AND ROCKETS|1989-05-20|94|3|20|19890715,,
11|6|6|11|I Drove All Night|CYNDI LAUPER|1989-05-06|60|6|15|19890715,,
"12|19|12|6|On Our Own (From ""Ghostbusters II"")|BOBBY BROWN|1989-06-10|64|2|20|19890715",,
13|16|13|7|Lay Your Hands On Me|BON JOVI|1989-06-03|58|7|16|19890715,,
14|8|1|11|Satisfied|RICHARD MARX|1989-05-06|39|1|15|19890715,,
15|18|15|10|Crazy About Her|ROD STEWART|1989-05-13|74|11|17|19890715,,
16|20|16|10|Once Bitten Twice Shine|GREAT WHITE|1989-05-13|94|5|26|19890715,,
17|13|12|12|I Won't Back Down|TOM PETTY AND THE HEARTBREAKERS|1989-04-29|75|12|15|19890715,,
18|23|18|10|I Like It|DINO|1989-05-13|89|7|25|19890715,,
19|22|19|12|Who Do You Give Your Love To?|MICHAEL MORALES|1989-04-29|88|15|19|19890715,,
20|9|3|16|Buffalo Stance|NENEH CHERRY|1989-04-01|83|3|24|19890715,,
21|17|16|11|Rooms On Fire|STEVIE NICKS|1989-05-06|85|16|14|19890715,,
22|14|7|13|This Time I Know It's For Real|DONNA SUMMER|1989-04-22|88|7|17|19890715,,
23|21|1|16|I'll Be Loving You|NEW KIDS ON THE BLOCK|1989-04-01|68|1|21|19890715,,
24|28|24|8|Dressed For Success|ROXETTE|1989-05-27|80|14|18|19890715,,
25|24|1|20|Wind Beneath My Wings|BETTE MIDLER|1989-03-04|97|1|29|19890715,,
26|25|25|8|My Brave Face|PAUL McCARTNEY|1989-05-27|72|25|10|19890715,,
27|29|27|9|Send Me An Angel|REAL LIFE|1989-05-20|58|26|15|19890715,,
28|31|28|9|Hey Baby|HENRY LEE SUMMER|1989-05-20|83|18|18|19890715,,
29|32|29|8|Secret Rendezvous|KARYN WHITE|1989-05-27|83|6|21|19890715,,
30|33|30|5|No More Rhyme|DEBBIE GIBSON|1989-06-17|66|17|14|19890715,,
31|36|31|4|Cold Hearted|PAULA ABDUL|1989-06-24|65|1|21|19890715,,
32|35|32|6|I'm That Type Of Guy|LL COOL J|1989-06-10|94|15|16|19890715,,
33|27|27|12|Down Boys|WARRANT|1989-04-29|90|27|16|19890715,,
34|39|34|4|The End Of The Innocence|DON HENLEY|1989-06-24|62|8|18|19890715,,
35|37|35|7|Headed For A Heartbreak|WINGER|1989-06-03|94|19|18|19890715,,
36|40|36|5|Friends|JODY WATLEY with ERIC B. & RAKIM|1989-06-17|76|9|18|19890715,,
37|26|20|10|Into The Night|BARRY MARDONES|1989-05-13|55|20|16|19890715,,
38|44|38|2|Right Here Waiting|RICHARD MARX|1989-07-08|44|1|21|19890715,,
39|43|39|5|Sacred Emotion|DONNY OSMOND|1989-06-17|70|13|16|19890715,,
40|42|40|7|Hooked On You|SWEET SENSATION|1989-06-03|91|23|16|19890715,,
41|30|3|17|Every Little Step|BOBBY BROWN|1989-03-25|84|3|21|19890715,,
42|45|42|7|Me Myself And I|DE LA SOUL|1989-06-03|86|34|17|19890715,,
43|38|8|20|Close My Eyes Forever|LITA FORD & OZZY OSBOURNE|1989-03-04|81|8|25|19890715,,
44|55|44|2|Don't Wanna Lose You|GLORIA ESTEFAN|1989-07-08|55|1|18|19890715,,
45|48|45|8|In My Eyes|STEVIE B|1989-05-27|87|37|17|19890715,,
46|46|46|8|Fire Woman|CULT|1989-05-27|84|46|11|19890715,,
47|52|47|5|Angel Eyes|JEFF HEALEY BAND|1989-06-17|85|5|22|19890715,,
48|41|41|9|In Your Eyes|PETER GABRIEL|1989-05-20|87|41|14|19890715,,
49|54|49|5|Cover Of Love|MICHAEL DAMIAN|1989-06-17|84|31|12|19890715,,
50|34|10|15|Cry|WATERFRONT|1989-04-08|78|10|17|19890715,,
51|47|1|19|Forever Your Girl|PAULA ABDUL|1989-03-11|68|1|22|19890715,,
52|59|52|4|Keep On Movin'|SOUL II SOUL|1989-06-24|82|11|20|19890715,,
53|56|53|6|Calling It Love|ANIMOTION|1989-06-10|91|53|9|19890715,,
54|60|54|3|It Isn't It Wasn't It Ain't Never Gonna Be|ARETHA FRANKLIN & WHITNEY HOUSTON|1989-07-01|73|41|8|19890715,,
55|67|55|3|Soul Provider|MICHAEL BOLTON|1989-07-01|76|17|17|19890715,,
56|68|56|3|The Prisoner|HOWARD JONES|1989-07-01|89|30|13|19890715,,
57|53|1|18|Rock On|MICHAEL DAMIAN|1989-03-18|89|1|21|19890715,,
58|69|58|3|Shower Me With Your Love|SURFACE|1989-07-01|87|5|19|19890715,,
59|64|59|4|Talk It Over|GRAYSON HUGH|1989-06-24|88|19|18|19890715,,
60|61|60|7|Right Next To Me|WHISTLE|1989-06-03|89|60|13|19890715,,
61|70|61|4|Little Fighter|WHITE LION|1989-06-24|94|52|14|19890715,,
62|66|62|5|Trouble Me|10,000 MANIACS|1989-06-17|98|44|12|19890715,
63|51|10|21|Where Are You Now?|SYNCH|1989-02-25|89|10|24|19890715,,
64|73|64|4|Don't Say You Love Me|BILLY SQUIER|1989-06-24|93|58|15|19890715,,
65|50|20|15|Coming Home|CINDERELLA|1989-04-08|92|20|17|19890715,,
66|49|30|11|Be With You|BANGLES|1989-05-06|73|30|12|19890715,,
67|58|4|15|Patience|GUNS N'ROSES|1989-04-08|66|4|18|19890715,,
68|63|55|10|We Can Last Forever|CHICAGO|1989-05-13|84|55|12|19890715,,
69|65|65|5|Love Train|HOLLY JOHNSON|1989-06-17|82|65|6|19890715,,
70|72|70|4|Comin' Down Tonight|.38 SPECIAL|1989-06-24|83|67|7|19890715,,
71|NEW|71|1|Hangin' Tough|NEW KIDS ON THE BLOCK|1989-07-15|71|1|17|19890715,,
72|71|58|8|Joy And Pain|ROB BASE & DJ E-Z ROCK|1989-05-27|90|58|13|19890715,,
73|57|19|13|Veronica|ELVIS COSTELLO|1989-04-22|75|19|14|19890715,,
74|84|74|3|Tell Me I'm Not Dreaming|ROBERT PALMER|1989-07-01|91|60|8|19890715,,
75|77|75|5|Dancing In Heaven (Orbital Be-Bop)|Q-FEEL|1989-06-17|96|75|7|19890715,,
76|74|2|17|Soldier Of Love|DONNY OSMOND|1989-03-25|73|2|18|19890715,,
77|89|77|2|If I Could Turn Back Time|CHER|1989-07-08|89|3|23|19890715,,
78|82|78|4|Gonna Make It|SA-FIRE|1989-06-24|90|71|7|19890715,,
79|62|46|10|Fascination Street|CURE|1989-05-13|77|46|11|19890715,,
80|85|80|3|Come Home With Me Baby|DEAD OR ALIVE|1989-07-01|90|69|8|19890715,,
81|79|12|18|Evelasting Love|HOWARD JONES|1989-03-18|77|12|19|19890715,,
82|91|82|2|18 And Life|SKID ROW|1989-07-08|91|4|20|19890715,,
83|88|83|3|All I Want Is You|U2|1989-07-01|93|83|4|19890715,,
84|81|6|19|After All|PETER CETERA & CHER|1989-03-11|59|6|20|19890715,,
85|80|75|9|Yo No Se|PAJAMA PARTY|1989-05-20|91|75|10|19890715,,
86|76|2|18|Real Love|JODY WATLEY|1989-03-18|73|2|18|19890715,,
87|95|87|2|Turned Away|CHUCKII BOOKER|1989-07-08|95|42|14|19890715,,
88|92|88|2|Open Letter (To A Landlord)|LIVING COLOUR|1989-07-08|92|82|5|19890715,,
89|NEW|89|1|Jackie Brown|JOHN COUGAR MELLENCAMP|1989-07-15|89|48|8|19890715,,
90|93|90|2|Love Has Taken Its Toll|SARAYA|1989-07-08|93|64|9|19890715,,
91|97|91|2|You're My One And Only (True Love)|SEDUCTION|1989-07-08|97|23|21|19890715,,
92|87|1|20|I'll Be There For You|BON JOVI|1989-03-04|82|1|22|19890715,,
93|78|15|12|Pop Singer|JOHN COUGAR MELLENCAMP|1989-04-29|54|15|12|19890715,,
94|83|50|10|I Want It All|QUEEN|1989-05-13|92|50|10|19890715,,
95|86|12|24|Thinking Of You|SAFIRE|1989-02-04|80|12|24|19890715,,
96|90|25|14|Cuddly Toy (Feel For Me)|ROACHFORD|1989-04-15|97|25|14|19890715,,
97|75|60|9|Moonlight On Water|KEVIN RALEIGH|1989-05-20|85|60|9|19890715,,
98|94|91|7|You Are The One|TKA|1989-06-03|98|91|7|19890715,,
99|99|97|4|My One Temptation|MICA PARIS|1989-06-24|97|97|4|19890715,,
100|98|77|7|Nothin' (That Compares 2 You)|JACKSONS|1989-06-03|93|77|7|19890715,,
1|2|1|10|Good Thing|FINE YOUNG CANNIBALS|1989-05-06|69|1|17|19890708,,
2|1|1|11|Baby Don't Forget My Number|MILLI VANILLI|1989-04-29|62|1|21|19890708,,
3|5|3|10|If You Don't Know Me By Now|SIMPLY RED|1989-05-06|81|1|22|19890708,,
4|6|4|6|Express Yourself|MADONNA|1989-06-03|41|2|16|19890708,,
5|11|5|8|Toy Soldiers|MARTIKA|1989-05-20|69|1|20|19890708,,
6|8|6|10|I Drove All Night|CYNDI LAUPER|1989-05-06|60|6|15|19890708,,
7|9|7|13|Miss You Like Crazy|NATALIE COLE|1989-04-15|75|7|19|19890708,,
8|3|1|10|Satisfied|RICHARD MARX|1989-05-06|39|1|15|19890708,,
9|4|3|15|Buffalo Stance|NENEH CHERRY|1989-04-01|83|3|24|19890708,,
10|13|10|8|What You Don't Know|EXPOSE|1989-05-20|59|8|15|19890708,,
11|14|11|8|The Doctor|THE DOOBIE BROTHERS|1989-05-20|62|9|14|19890708,,
12|22|12|4|Batdance|PRINCE|1989-06-17|53|1|18|19890708,,
13|12|12|11|I Won't Back Down|TOM PETTY AND THE HEARTBREAKERS|1989-04-29|75|12|15|19890708,,
14|7|7|12|This Time I Know It's For Real|DONNA SUMMER|1989-04-22|88|7|17|19890708,,
15|19|15|8|So Alive|LOVE AND ROCKETS|1989-05-20|94|3|20|19890708,,
16|23|16|6|Lay Your Hands On Me|BON JOVI|1989-06-03|58|7|16|19890708,,
17|16|16|10|Rooms On Fire|STEVIE NICKS|1989-05-06|85|16|14|19890708,,
18|21|18|9|Crazy About Her|ROD STEWART|1989-05-13|74|11|17|19890708,,
"19|27|19|5|On Our Own (From ""Ghostbusters II"")|BOBBY BROWN|1989-06-10|64|2|20|19890708",,
20|25|20|9|Once Bitten Twice Shine|GREAT WHITE|1989-05-13|94|5|26|19890708,,
21|10|1|15|I'll Be Loving You|NEW KIDS ON THE BLOCK|1989-04-01|68|1|21|19890708,,
22|24|22|11|Who Do You Give Your Love To?|MICHAEL MORALES|1989-04-29|88|15|19|19890708,,
23|29|23|9|I Like It|DINO|1989-05-13|89|7|25|19890708,,
24|15|1|19|Wind Beneath My Wings|BETTE MIDLER|1989-03-04|97|1|29|19890708,,
25|26|25|7|My Brave Face|PAUL McCARTNEY|1989-05-27|72|25|10|19890708,,
26|20|20|9|Into The Night|BARRY MARDONES|1989-05-13|55|20|16|19890708,,
27|31|27|11|Down Boys|WARRANT|1989-04-29|90|27|16|19890708,,
28|34|28|7|Dressed For Success|ROXETTE|1989-05-27|80|14|18|19890708,,
29|32|29|8|Send Me An Angel|REAL LIFE|1989-05-20|58|26|15|19890708,,
30|18|3|16|Every Little Step|BOBBY BROWN|1989-03-25|84|3|21|19890708,,
31|38|31|8|Hey Baby|HENRY LEE SUMMER|1989-05-20|83|18|18|19890708,,
32|39|32|7|Secret Rendezvous|KARYN WHITE|1989-05-27|83|6|21|19890708,,
33|41|33|4|No More Rhyme|DEBBIE GIBSON|1989-06-17|66|17|14|19890708,,
34|17|10|14|Cry|WATERFRONT|1989-04-08|78|10|17|19890708,,
35|45|35|5|I'm That Type Of Guy|LL COOL J|1989-06-10|94|15|16|19890708,,
36|46|36|3|Cold Hearted|PAULA ABDUL|1989-06-24|65|1|21|19890708,,
37|47|37|6|Headed For A Heartbreak|WINGER|1989-06-03|94|19|18|19890708,,
38|30|8|19|Close My Eyes Forever|LITA FORD & OZZY OSBOURNE|1989-03-04|81|8|25|19890708,,
39|49|39|3|The End Of The Innocence|DON HENLEY|1989-06-24|62|8|18|19890708,,
40|54|40|4|Friends|JODY WATLEY with ERIC B. & RAKIM|1989-06-17|76|9|18|19890708,,
41|42|41|8|In Your Eyes|PETER GABRIEL|1989-05-20|87|41|14|19890708,,
42|51|42|6|Hooked On You|SWEET SENSATION|1989-06-03|91|23|16|19890708,,
43|48|43|4|Sacred Emotion|DONNY OSMOND|1989-06-17|70|13|16|19890708,,
44|NEW|44|1|Right Here Waiting|RICHARD MARX|1989-07-08|44|1|21|19890708,,
45|43|43|6|Me Myself And I|DE LA SOUL|1989-06-03|86|34|17|19890708,,
46|50|46|7|Fire Woman|CULT|1989-05-27|84|46|11|19890708,,
47|37|1|18|Forever Your Girl|PAULA ABDUL|1989-03-11|68|1|22|19890708,,
48|52|48|7|In My Eyes|STEVIE B|1989-05-27|87|37|17|19890708,,
49|33|30|10|Be With You|BANGLES|1989-05-06|73|30|12|19890708,,
50|35|20|14|Coming Home|CINDERELLA|1989-04-08|92|20|17|19890708,,
51|40|10|20|Where Are You Now?|SYNCH|1989-02-25|89|10|24|19890708,,
52|63|52|4|Angel Eyes|JEFF HEALEY BAND|1989-06-17|85|5|22|19890708,,
53|36|1|17|Rock On|MICHAEL DAMIAN|1989-03-18|89|1|21|19890708,,
54|61|54|4|Cover Of Love|MICHAEL DAMIAN|1989-06-17|84|31|12|19890708,,
55|NEW|55|1|Don't Wanna Lose You|GLORIA ESTEFAN|1989-07-08|55|1|18|19890708,,
56|60|56|5|Calling It Love|ANIMOTION|1989-06-10|91|53|9|19890708,,
57|28|19|12|Veronica|ELVIS COSTELLO|1989-04-22|75|19|14|19890708,,
58|44|4|14|Patience|GUNS N'ROSES|1989-04-08|66|4|18|19890708,,
59|69|59|3|Keep On Movin'|SOUL II SOUL|1989-06-24|82|11|20|19890708,,
60|73|60|2|It Isn't, It Wasn't, It Ain't Never Gonna Be|ARETHA FRANKLIN & WHITNEY HOUSTON|1989-07-01|73|41|8|19890708
61|65|61|6|Right Next To Me|WHISTLE|1989-06-03|89|60|13|19890708,,
62|53|46|9|Fascination Street|CURE|1989-05-13|77|46|11|19890708,,
63|59|55|9|We Can Last Forever|CHICAGO|1989-05-13|84|55|12|19890708,,
64|79|64|3|Talk It Over|GRAYSON HUGH|1989-06-24|88|19|18|19890708,,
65|70|65|4|Love Train|HOLLY JOHNSON|1989-06-17|82|65|6|19890708,,
66|74|66|4|Trouble Me|10,000 MANIACS|1989-06-17|98|44|12|19890708,
67|76|67|2|Soul Provider|MICHAEL BOLTON|1989-07-01|76|17|17|19890708,,
68|89|68|2|The Prisoner|HOWARD JONES|1989-07-01|89|30|13|19890708,,
69|87|69|2|Shower Me With Your Love|SURFACE|1989-07-01|87|5|19|19890708,,
70|80|70|3|Little Fighter|WHITE LION|1989-06-24|94|52|14|19890708,,
71|58|58|7|Joy And Pain|ROB BASE & DJ E-Z ROCK|1989-05-27|90|58|13|19890708,,
72|77|72|3|Comin' Down Tonight|.38 SPECIAL|1989-06-24|83|67|7|19890708,,
73|85|73|3|Don't Say You Love Me|BILLY SQUIER|1989-06-24|93|58|15|19890708,,
74|55|2|16|Soldier Of Love|DONNY OSMOND|1989-03-25|73|2|18|19890708,,
75|68|60|8|Moonlight On Water|KEVIN RALEIGH|1989-05-20|85|60|9|19890708,,
76|62|2|17|Real Love|JODY WATLEY|1989-03-18|73|2|18|19890708,,
77|81|77|4|Dancing In Heaven (Orbital Be-Bop)|Q-FEEL|1989-06-17|96|75|7|19890708,,
78|56|15|11|Pop Singer|JOHN COUGAR MELLENCAMP|1989-04-29|54|15|12|19890708,,
79|64|12|17|Evelasting Love|HOWARD JONES|1989-03-18|77|12|19|19890708,,
80|75|75|8|Yo No Se|PAJAMA PARTY|1989-05-20|91|75|10|19890708,,
81|66|6|18|After All|PETER CETERA & CHER|1989-03-11|59|6|20|19890708,,
82|82|82|3|Gonna Make It|SA-FIRE|1989-06-24|90|71|7|19890708,,
83|71|50|9|I Want It All|QUEEN|1989-05-13|92|50|10|19890708,,
84|91|84|2|Tell Me I'm Not Dreaming|ROBERT PALMER|1989-07-01|91|60|8|19890708,,
85|90|85|2|Come Home With Me Baby|DEAD OR ALIVE|1989-07-01|90|69|8|19890708,,
86|72|12|23|Thinking Of You|SAFIRE|1989-02-04|80|12|24|19890708,,
87|67|1|19|I'll Be There For You|BON JOVI|1989-03-04|82|1|22|19890708,,
88|93|88|2|All I Want Is You|U2|1989-07-01|93|83|4|19890708,,
89|NEW|89|1|If I Could Turn Back Time|CHER|1989-07-08|89|3|23|19890708,,
90|57|25|13|Cuddly Toy (Feel For Me)|ROACHFORD|1989-04-15|97|25|14|19890708,,
91|NEW|91|1|18 And Life|SKID ROW|1989-07-08|91|4|20|19890708,,
92|NEW|92|1|Open Letter (To A Landlord)|LIVING COLOUR|1989-07-08|92|82|5|19890708,,
93|NEW|93|1|Love Has Taken Its Toll|SARAYA|1989-07-08|93|64|9|19890708,,
94|95|91|6|You Are The One|TKA|1989-06-03|98|91|7|19890708,,
95|NEW|95|1|Turned Away|CHUCKII BOOKER|1989-07-08|95|42|14|19890708,,
96|92|57|13|Closer Than Friends|SURFACE|1989-04-15|95|57|13|19890708,,
97|NEW|97|1|You're My One And Only (True Love)|SEDUCTION|1989-07-08|97|23|21|19890708,,
98|86|77|6|Nothin' (That Compares 2 You)|JACKSONS|1989-06-03|93|77|7|19890708,,
99|97|97|3|My One Temptation|MICA PARIS|1989-06-24|97|97|4|19890708,,
100|78|63|7|Praying To A New God|WANG CHUNG|1989-05-27|93|63|7|19890708,,
1|4|1|10|Baby Don't Forget My Number|MILLI VANILLI|1989-04-29|62|1|21|19890701,,
2|5|2|9|Good Thing|FINE YOUNG CANNIBALS|1989-05-06|69|1|17|19890701,,
3|1|1|9|Satisfied|RICHARD MARX|1989-05-06|39|1|15|19890701,,
4|3|3|14|Buffalo Stance|NENEH CHERRY|1989-04-01|83|3|24|19890701,,
5|11|5|9|If You Don't Know Me By Now|SIMPLY RED|1989-05-06|81|1|22|19890701,,
6|13|6|5|Express Yourself|MADONNA|1989-06-03|41|2|16|19890701,,
7|7|7|11|This Time I Know It's For Real|DONNA SUMMER|1989-04-22|88|7|17|19890701,,
8|12|8|9|I Drove All Night|CYNDI LAUPER|1989-05-06|60|6|15|19890701,,
9|9|9|12|Miss You Like Crazy|NATALIE COLE|1989-04-15|75|7|19|19890701,,
10|2|1|14|I'll Be Loving You|NEW KIDS ON THE BLOCK|1989-04-01|68|1|21|19890701,,
11|15|11|7|Toy Soldiers|MARTIKA|1989-05-20|69|1|20|19890701,,
12|14|12|10|I Won't Back Down|TOM PETTY AND THE HEARTBREAKERS|1989-04-29|75|12|15|19890701,,
13|16|13|7|What You Don't Know|EXPOSE|1989-05-20|59|8|15|19890701,,
14|17|14|7|The Doctor|THE DOOBIE BROTHERS|1989-05-20|62|9|14|19890701,,
15|6|1|18|Wind Beneath My Wings|BETTE MIDLER|1989-03-04|97|1|29|19890701,,
16|22|16|9|Rooms On Fire|STEVIE NICKS|1989-05-06|85|16|14|19890701,,
17|10|10|13|Cry|WATERFRONT|1989-04-08|78|10|17|19890701,,
18|8|3|15|Every Little Step|BOBBY BROWN|1989-03-25|84|3|21|19890701,,
19|26|19|7|So Alive|LOVE AND ROCKETS|1989-05-20|94|3|20|19890701,,
20|23|20|8|Into The Night|BARRY MARDONES|1989-05-13|55|20|16|19890701,,
21|24|21|8|Crazy About Her|ROD STEWART|1989-05-13|74|11|17|19890701,,
22|41|22|3|Batdance|PRINCE|1989-06-17|53|1|18|19890701,,
23|29|23|5|Lay Your Hands On Me|BON JOVI|1989-06-03|58|7|16|19890701,,
24|28|24|10|Who Do You Give Your Love To?|MICHAEL MORALES|1989-04-29|88|15|19|19890701,,
25|35|25|8|Once Bitten Twice Shine|GREAT WHITE|1989-05-13|94|5|26|19890701,,
26|33|26|6|My Brave Face|PAUL McCARTNEY|1989-05-27|72|25|10|19890701,,
"27|42|27|4|On Our Own (From ""Ghostbusters II"")|BOBBY BROWN|1989-06-10|64|2|20|19890701",,
28|19|19|11|Veronica|ELVIS COSTELLO|1989-04-22|75|19|14|19890701,,
29|39|29|8|I Like It|DINO|1989-05-13|89|7|25|19890701,,
30|18|8|18|Close My Eyes Forever|LITA FORD & OZZY OSBOURNE|1989-03-04|81|8|25|19890701,,
31|38|31|10|Down Boys|WARRANT|1989-04-29|90|27|16|19890701,,
32|36|32|7|Send Me An Angel|REAL LIFE|1989-05-20|58|26|15|19890701,,
33|30|30|9|Be With You|BANGLES|1989-05-06|73|30|12|19890701,,
34|40|34|6|Dressed For Success|ROXETTE|1989-05-27|80|14|18|19890701,,
35|20|20|13|Coming Home|CINDERELLA|1989-04-08|92|20|17|19890701,,
36|21|1|16|Rock On|MICHAEL DAMIAN|1989-03-18|89|1|21|19890701,,
37|25|1|17|Forever Your Girl|PAULA ABDUL|1989-03-11|68|1|22|19890701,,
38|43|38|7|Hey Baby|HENRY LEE SUMMER|1989-05-20|83|18|18|19890701,,
39|44|39|6|Secret Rendezvous|KARYN WHITE|1989-05-27|83|6|21|19890701,,
40|32|10|19|Where Are You Now?|SYNCH|1989-02-25|89|10|24|19890701,,
41|51|41|3|No More Rhyme|DEBBIE GIBSON|1989-06-17|66|17|14|19890701,,
42|45|42|7|In Your Eyes|PETER GABRIEL|1989-05-20|87|41|14|19890701,,
43|49|43|5|Me Myself And I|DE LA SOUL|1989-06-03|86|34|17|19890701,,
44|34|4|13|Patience|GUNS N'ROSES|1989-04-08|66|4|18|19890701,,
45|54|45|4|I'm That Type Of Guy|LL COOL J|1989-06-10|94|15|16|19890701,,
46|65|46|2|Cold Hearted|PAULA ABDUL|1989-06-24|65|1|21|19890701,,
