"","BaID","Licencee","Licence","FieldCentre","ActivityStartDate","Number","From","To","Length","fLat","fLong","tLat","tLong","Date","YearMonth","County.From","County.To"
"333","A5RD","Enerplus Corporation",5989,"Drayton Valley","24 Jan 2012",53,"14-28-046-07W5","16-29-046-07W5",0.86,53.0685585239394,-111.620115577013,53.069680319815,-111.799857215608,2012-01-24,"12-01-01","Beaver County","Beaver County"
"334","0205","Pembina Pipeline Corporation",3591,"Drayton Valley","25 Jan 2012",5,"06-05-051-10W5","06-03-051-10W5",3.48,53.4403794167243,-111.56654007341,53.4409766924859,-111.51844343442,2012-01-25,"12-01-01","Minburn County No. 27","Minburn County No. 27"
"335","A2TG","Taqa North Ltd.",41652,"Red Deer","24 Jan 2012",8,"03-15-041-06W5","12-10-041-06W5",1.91,52.5975932631859,-111.230157847576,52.5981379871194,-110.716553898723,2012-01-24,"12-01-01","Provost No. 52","Provost No. 52"
"336","0Y0P","Anderson Energy Ltd.",53026,"Red Deer","26 Jan 2012",4,"13-27-040-06W5","15-27-040-06W5",0.94,52.5477148790376,-111.440605113352,52.5478538614969,-111.428762883177,2012-01-26,"12-01-01","Flagstaff County","Flagstaff County"
"337","0HE9","Canadian Natural Resources Limited",49998,"Bonnyville","26 Jan 2012",76,"04-31-079-21W4","09-29-079-21W4",3.27,55.9357773883979,-112.613554999394,55.8883336247788,-114.047168068225,2012-01-26,"12-01-01","Lakeland County","Opportunity No. 17"
"338","A5D4","Cenovus Energy Inc.",51823,"Midnapore","24 Jan 2012",85,"03-32-025-20W4","13-29-025-20W4",0.36,51.2318366531406,-112.198933133779,51.200485285619,-113.388027125387,2012-01-24,"12-01-01","Special Area No. 2","Wheatland County"
"339","0026","EnCana Corporation",53921,"Grande Prairie","25 Jan 2012",1,"11-08-062-24W5","05-31-062-24W5",7.5,54.3756964369926,-113.597421730776,54.4461071139651,-112.962142292014,2012-01-25,"12-01-01","Athabasca County No. 12","Thorhild County No. 7"
"340","0026","EnCana Corporation",53921,"Grande Prairie","25 Jan 2012",2,"06-14-063-24W5","05-31-062-24W5",8.39,54.4641384187157,-113.919150786867,54.4461071139651,-112.962142292014,2012-01-25,"12-01-01","Westlock County","Thorhild County No. 7"
"341","A2DM","Exshaw Oil Corp.",44757,"Grande Prairie","25 Jan 2012",57,"14-33-077-07W6","06-33-077-07W6",0.81,55.7945416694577,-110.32893253194,55.7871810140769,-110.380016377044,2012-01-25,"12-01-01","Wood Buffalo","Wood Buffalo"
"342","A2DM","Exshaw Oil Corp.",44757,"Grande Prairie","25 Jan 2012",58,"14-33-077-07W6","06-33-077-07W6",0.81,55.7945416694577,-110.32893253194,55.7871810140769,-110.380016377044,2012-01-25,"12-01-01","Wood Buffalo","Wood Buffalo"
"343","0Z0H","Harvest Operations Corp.",53912,"Grande Prairie","25 Jan 2012",1,"04-34-063-04W6","11-27-063-04W6",0.8,54.567870633801,-109.907381228753,54.5501315553454,-111.333558496389,2012-01-25,"12-01-01",NA,"Bonnyville No. 87"
"344","0T82","Lone Pine Resources Canada Ltd.",44189,"St. Albert","26 Jan 2012",108,"10-21-087-11W5","08-21-087-11W5",0.51,56.6262636152315,-111.408768990669,56.6264021195869,-111.395711294134,2012-01-26,"12-01-01","Wood Buffalo","Wood Buffalo"
"345","0T82","Lone Pine Resources Canada Ltd.",44189,"St. Albert","26 Jan 2012",109,"10-21-087-11W5","08-21-087-11W5",0.51,56.6262636152315,-111.408768990669,56.6264021195869,-111.395711294134,2012-01-26,"12-01-01","Wood Buffalo","Wood Buffalo"
"346","0T82","Lone Pine Resources Canada Ltd.",44189,"St. Albert","26 Jan 2012",111,"08-21-087-11W5","09-16-087-11W5",1.91,56.6264021195869,-111.395711294134,56.6009747302386,-112.20676582095,2012-01-26,"12-01-01","Wood Buffalo","Wood Buffalo"
"347","0TM9","NAL Resources Limited",5048,"Red Deer","27 Jan 2012",57,"02-25-033-04W5","13-25-033-04W5",2.49,51.9296157442713,-111.156819831515,51.9410506587854,-111.092827824793,2012-01-27,"12-01-01","Special Area No. 4","Special Area No. 4"
"348","A0A7","Nuvista Energy Ltd.",53906,"Drayton Valley","25 Jan 2012",1,"02-32-043-11W5","11-29-043-11W5",0.86,52.8173607181436,-110.976818760894,52.7919141644815,-112.333747586607,2012-01-25,"12-01-01","Wainwright No. 61","Camrose County No. 22"
"349","A0A7","Nuvista Energy Ltd.",53906,"Drayton Valley","25 Jan 2012",2,"02-32-043-11W5","11-29-043-11W5",0.86,52.8173607181436,-110.976818760894,52.7919141644815,-112.333747586607,2012-01-25,"12-01-01","Wainwright No. 61","Camrose County No. 22"
"350","0NL1","Bearspaw Petroleum Ltd.",34399,"Red Deer","28 Jan 2012",66,"08-23-037-21W4","02-23-037-21W4",0.91,52.2482509791546,-112.630518543066,52.2417890242148,-112.594827682229,2012-01-28,"12-01-01","Stettler County No. 6","Stettler County No. 6"
"351","0HE9","Canadian Natural Resources Limited",14118,"Medicine Hat","26 Jan 2012",262,"13-32-008-16W4","14-32-008-16W4",0.46,49.7705254340919,-111.526813496516,49.7705982680329,-111.521234288031,2012-01-26,"12-01-01","Forty Mile County No. 8","Forty Mile County No. 8"
"352","A2GP","Crocotta Energy Inc.",53907,"Drayton Valley","26 Jan 2012",3,"01-32-053-18W5","09-29-053-18W5",0.71,53.6765340817509,-112.016720787188,53.6395018570384,-113.393557510052,2012-01-26,"12-01-01","Two Hills County No. 21","Edmonton"
"353","0R46","Husky Oil Operations Limited",23884,"St. Albert","27 Jan 2012",36,"16-34-055-20W4","01-03-056-20W4",1.15,53.8592829991187,-112.362928651475,53.8458829551963,-113.02383167231,2012-01-27,"12-01-01","Lamont County","Strathcona County"
"354","0TD9","Advantage Oil & Gas Ltd.",42324,"Grande Prairie","27 Jan 2012",17,"16-03-076-12W6","08-03-076-12W6",1.02,55.6238132779151,-112.021751449693,55.6173799794825,-111.970481389373,2012-01-27,"12-01-01","Lakeland County","Lakeland County"
"355","0TD9","Advantage Oil & Gas Ltd.",42332,"Grande Prairie","27 Jan 2012",37,"08-03-076-12W6","16-03-076-12W6",1.02,55.6173799794825,-111.970481389373,55.6238132779151,-112.021751449693,2012-01-27,"12-01-01","Lakeland County","Lakeland County"
"356","0G30","ARC Resources Ltd.",16820,"Drayton Valley","27 Jan 2012",15,"08-22-048-06W5","14-14-048-06W5",1.45,53.2343651036754,-110.535901461993,53.2194584343016,-111.145483621366,2012-01-27,"12-01-01","Vermilion River County No. 24","Minburn County No. 27"
"357","0144","ATCO Gas and Pipelines Ltd. (SOUTH)",1952,"Midnapore","28 Jan 2012",50,"14-30-024-02W5","06-31-024-02W5",0.82,51.1752581932258,-109.670905069384,51.1680928285351,-109.694054545983,2012-01-28,"12-01-01",NA,NA
"358","A5AX","Baccalieu Energy Inc.",45752,"Drayton Valley","28 Jan 2012",2,"08-18-045-03W5","15-18-045-03W5",1.18,52.97388769443,-110.195087437564,52.9776275423043,-110.081486627712,2012-01-28,"12-01-01","Vermilion River County No. 24","Vermilion River County No. 24"
"359","A5AX","Baccalieu Energy Inc.",45752,"Drayton Valley","28 Jan 2012",3,"15-18-045-03W5","11-19-045-03W5",1.02,52.9776275423043,-110.081486627712,52.9738968358864,-110.189227106108,2012-01-28,"12-01-01","Vermilion River County No. 24","Vermilion River County No. 24"
"360","A5RX","Bonavista Energy Corporation",27624,"Drayton Valley","28 Jan 2012",7,"10-01-056-19W5","04-31-055-18W5",2.7,53.8564227702324,-112.883568681175,53.8540711281058,-112.04326592565,2012-01-28,"12-01-01","Lamont County","Two Hills County No. 21"
"361","A5RX","Bonavista Energy Corporation",27624,"Drayton Valley","28 Jan 2012",8,"04-31-055-18W5","12-02-056-19W5",5.9,53.8540711281058,-112.04326592565,53.8619722704375,-112.79831738912,2012-01-28,"12-01-01","Two Hills County No. 21","Lamont County"
"362","A1ME","Cequence Energy Ltd.",45959,"Grande Prairie","28 Jan 2012",29,"10-01-063-01W6","02-13-063-01W6",2.8,54.4994276751795,-110.236100699285,54.5202532732831,-110.482676986384,2012-01-28,"12-01-01","Cold Lake 149B","Bonnyville No. 87"
"363","A1ME","Cequence Energy Ltd.",53911,"Grande Prairie","28 Jan 2012",1,"02-13-063-01W6","10-01-063-01W6",2.8,54.5202532732831,-110.482676986384,54.4994276751795,-110.236100699285,2012-01-28,"12-01-01","Bonnyville No. 87","Cold Lake 149B"
"364","0BP8","Penn West Petroleum Ltd.",53130,"Drayton Valley","31 Jan 2012",20,"03-10-045-05W5","15-03-045-05W5",0.7,52.9363802620394,-110.643593661133,52.932379251122,-110.726338833278,2012-01-31,"12-01-01","Wainwright No. 61","Wainwright No. 61"
"365","0BP8","Penn West Petroleum Ltd.",53130,"Drayton Valley","31 Jan 2012",21,"03-10-045-05W5","15-03-045-05W5",0.7,52.9363802620394,-110.643593661133,52.932379251122,-110.726338833278,2012-01-31,"12-01-01","Wainwright No. 61","Wainwright No. 61"
"366","0Y0P","Anderson Energy Ltd.",52515,"Red Deer","02 Feb 2012",31,"15-22-036-03W5","16-21-036-03W5",1.56,52.1931352214157,-109.986523892388,52.1966318481252,-110.168566837749,2012-02-02,"12-02-01",NA,"Provost No. 52"
"367","A5RX","Bonavista Energy Corporation",22902,"Drayton Valley","28 Jan 2012",21,"05-30-057-18W5","12-19-057-18W5",1.15,54.0279865185786,-112.069871101104,54.0025574508952,-112.293943693617,2012-01-28,"12-01-01","Smoky Lake County","Lamont County"
"368","0HE9","Canadian Natural Resources Limited",44194,"Drayton Valley","31 Jan 2012",8,"08-28-057-02W6","11-02-058-02W6",6.01,54.030077198533,-111.027520558051,54.0632526282297,-110.412165436621,2012-01-31,"12-01-01","St. Paul County No. 19","Bonnyville No. 87"
"369","0XL9","ConocoPhillips Canada Operations Ltd.",33454,"Red Deer","30 Jan 2012",7,"15-17-041-05W5","03-22-041-05W5",3.22,52.6100969536788,-111.051563113838,52.6176381375895,-110.355684897425,2012-01-30,"12-01-01","Provost No. 52","Wainwright No. 61"
"370","0XL9","ConocoPhillips Canada Operations Ltd.",45649,"St. Albert","31 Jan 2012",4,"15-09-046-27W4","11-09-046-27W4",0.76,52.9786777604207,-113.760369769703,52.9709876781331,-113.891427603913,2012-01-31,"12-01-01","Wetaskiwin County No. 10","Wetaskiwin County No. 10"
"371","A5M6","Coral Hill Energy Ltd.",53699,"St. Albert","28 Jan 2012",21,"04-31-063-09W5","03-18-064-09W5",5.21,54.565803574865,-110.730120593091,54.6181680305367,-111.071166260191,2012-01-28,"12-01-01","Bonnyville No. 87","Bonnyville No. 87"
"372","0K29","Devon Canada Corporation",18756,"Red Deer","31 Jan 2012",48,"04-32-037-07W5","08-31-037-07W5",0.7,52.3012326679267,-110.385328617087,52.3046015238285,-110.45592408164,2012-01-31,"12-01-01","Provost No. 52","Provost No. 52"
"373","0026","EnCana Corporation",32203,"Midnapore","28 Jan 2012",555,"05-25-027-27W4","12-25-027-27W4",0.24,51.3374761164135,-114.327677653945,51.3461393561073,-114.288041626424,2012-01-28,"12-01-01","Rocky View No. 44","Rocky View No. 44"
"374","0Z0H","Harvest Operations Corp.",53912,"Grande Prairie","27 Jan 2012",2,"08-32-063-04W6","12-33-063-04W6",0.89,54.5715156312271,-110.006422126134,54.5750726663354,-109.882415637958,2012-01-27,"12-01-01","Bonnyville No. 87",NA
"375","A5XL","Longview Oil Corp.",53567,"Drayton Valley","28 Jan 2012",2,"08-33-046-03W5","16-33-046-03W5",1.01,53.0898520943517,-109.837684243612,53.0971303272695,-109.885626333277,2012-01-28,"12-01-01",NA,NA
"376","A5XL","Longview Oil Corp.",53567,"Drayton Valley","28 Jan 2012",3,"08-33-046-03W5","16-33-046-03W5",1.01,53.0898520943517,-109.837684243612,53.0971303272695,-109.885626333277,2012-01-28,"12-01-01",NA,NA
"377","A5XL","Longview Oil Corp.",53923,"Drayton Valley","28 Jan 2012",1,"16-33-046-03W5","08-33-046-03W5",1.01,53.0971303272695,-109.885626333277,53.0898520943517,-109.837684243612,2012-01-28,"12-01-01",NA,NA
"378","A65L","Sinopec Daylight Energy Ltd.",9027,"Drayton Valley","29 Jan 2012",18,"01-06-048-03W5","08-07-048-03W5",1.98,53.1987609362967,-110.441067022055,53.2059190753836,-110.459292171251,2012-01-29,"12-01-01","Vermilion River County No. 24","Vermilion River County No. 24"
"379","A5D4","Cenovus Energy Inc.",30814,"Bonnyville","31 Jan 2012",50,"13-18-082-22W4","13-18-082-22W4",0.07,56.1660498890546,-113.060668926107,56.1660498890546,-113.060668926107,2012-01-31,"12-01-01","Opportunity No. 17","Opportunity No. 17"
"380","A5E0","Bellatrix Exploration Ltd.",13765,"Drayton Valley","31 Jan 2012",9,"16-24-047-07W5","15-24-047-07W5",0.26,53.1584951198629,-111.683977810021,53.1569862781415,-111.521765241387,2012-01-31,"12-01-01","Beaver County","Beaver County"
"381","A5E0","Bellatrix Exploration Ltd.",13765,"Drayton Valley","31 Jan 2012",10,"16-24-047-07W5","15-24-047-07W5",0.26,53.1584951198629,-111.683977810021,53.1569862781415,-111.521765241387,2012-01-31,"12-01-01","Beaver County","Beaver County"
"382","A5E0","Bellatrix Exploration Ltd.",13765,"Drayton Valley","31 Jan 2012",11,"16-24-047-07W5","15-24-047-07W5",0.26,53.1584951198629,-111.683977810021,53.1569862781415,-111.521765241387,2012-01-31,"12-01-01","Beaver County","Beaver County"
"383","A5E0","Bellatrix Exploration Ltd.",43392,"Red Deer","01 Feb 2012",19,"14-36-044-10W5","03-31-044-09W5",2.88,52.9132909385752,-112.23699514678,52.9063000738857,-110.720385163129,2012-02-01,"12-02-01","Flagstaff County","Wainwright No. 61"
"384","0HE9","Canadian Natural Resources Limited",18287,"Bonnyville","02 Feb 2012",107,"16-24-053-06W4","02-30-053-05W4",1.72,53.6831812663276,-111.557759756046,53.6927236136613,-110.164883840615,2012-02-02,"12-02-01","Two Hills County No. 21","Vermilion River County No. 24"
"385","0HE9","Canadian Natural Resources Limited",42154,"Bonnyville","01 Feb 2012",15,"06-20-086-23W4","10-09-086-23W4",3.43,56.5032990213464,-113.237994434065,56.4687976108065,-113.598340981407,2012-02-01,"12-02-01","Opportunity No. 17","Opportunity No. 17"
"386","A5D4","Cenovus Energy Inc.",47573,"Bonnyville","30 Jan 2012",29,"06-07-083-19W4","07-07-083-19W4",0.95,56.220339772369,-112.925111666585,56.2204837678999,-112.918654102323,2012-01-30,"12-01-01","Opportunity No. 17","Opportunity No. 17"
"387","A0C6","Crew Energy Inc.",53939,"Grande Prairie","31 Jan 2012",1,"14-13-068-10W6","06-06-068-09W6",5.31,54.9553959602148,-111.772994004997,54.9389948490418,-111.347245107386,2012-01-31,"12-01-01","Lakeland County","Lakeland County"
"388","0026","EnCana Corporation",53312,"Midnapore","07 Feb 2012",3,"06-22-023-26W4","06-24-023-26W4",3.5,51.0090713891554,-113.217536559624,50.9953254111727,-114.129136273816,2012-02-07,"12-02-01","Wheatland County","Calgary"
"389","0T82","Lone Pine Resources Canada Ltd.",44189,"St. Albert","01 Feb 2012",102,"01-29-087-11W5","10-19-087-11W5",2.3,56.6174024294709,-112.49341915272,56.6256995745538,-111.460738989473,2012-02-01,"12-02-01","Wood Buffalo","Wood Buffalo"
"390","0T82","Lone Pine Resources Canada Ltd.",44189,"St. Albert","01 Feb 2012",110,"16-29-087-11W5","01-29-087-11W5",2.96,56.6299487508844,-112.592244699997,56.6174024294709,-112.49341915272,2012-02-01,"12-02-01","Wood Buffalo","Wood Buffalo"
"391","A5XL","Longview Oil Corp.",42641,"Red Deer","31 Jan 2012",46,"14-06-038-21W4","04-07-038-21W4",0.35,52.3035518532826,-112.926466254644,52.2954761599654,-112.961420934788,2012-01-31,"12-01-01","Stettler County No. 6","Stettler County No. 6"
"392","A2J4","Magnum Energy Inc.",7648,"Wainwright","30 Jan 2012",14,"15-06-037-06W4","04-07-037-06W4",0.7,52.2490052689935,-110.787015775589,52.2415060454795,-110.828178500718,2012-01-30,"12-01-01","Provost No. 52","Provost No. 52"
"393","A2J4","Magnum Energy Inc.",7648,"Wainwright","31 Jan 2012",14,"15-06-037-06W4","04-07-037-06W4",0.7,52.2490052689935,-110.787015775589,52.2415060454795,-110.828178500718,2012-01-31,"12-01-01","Provost No. 52","Provost No. 52"
"394","A2J4","Magnum Energy Inc.",7648,"Wainwright","30 Jan 2012",15,"15-06-037-06W4","04-07-037-06W4",0.7,52.2490052689935,-110.787015775589,52.2415060454795,-110.828178500718,2012-01-30,"12-01-01","Provost No. 52","Provost No. 52"
"395","A2J4","Magnum Energy Inc.",7648,"Wainwright","31 Jan 2012",15,"15-06-037-06W4","04-07-037-06W4",0.7,52.2490052689935,-110.787015775589,52.2415060454795,-110.828178500718,2012-01-31,"12-01-01","Provost No. 52","Provost No. 52"
"396","A2J4","Magnum Energy Inc.",8039,"Wainwright","31 Jan 2012",2,"04-07-037-06W4","13-04-037-06W4",3.25,52.2415060454795,-110.828178500718,52.2338994912109,-110.892149166097,2012-01-31,"12-01-01","Provost No. 52","Provost No. 52"
"397","0Z9C","MEG Energy Corp.",22055,"Bonnyville","30 Jan 2012",119,"01-18-077-05W4","13-18-077-05W4",1.68,55.7545270038512,-110.471965863624,55.7655751634723,-110.408199479561,2012-01-30,"12-01-01","Wood Buffalo","Wood Buffalo"
"398","0Z9C","MEG Energy Corp.",22055,"Bonnyville","30 Jan 2012",120,"10-18-077-05W4","11-18-077-05W4",0.13,55.7615264115656,-110.529549282186,55.7615002071346,-110.535937968967,2012-01-30,"12-01-01","Wood Buffalo","Wood Buffalo"
"399","0Z9C","MEG Energy Corp.",22055,"Bonnyville","30 Jan 2012",121,"13-18-077-05W4","13-18-077-05W4",0.13,55.7655751634723,-110.408199479561,55.7655751634723,-110.408199479561,2012-01-30,"12-01-01","Wood Buffalo","Wood Buffalo"
"400","0TM9","NAL Resources Limited",53908,"Drayton Valley","01 Feb 2012",1,"13-28-055-19W5","09-29-055-19W5",0.54,53.8168277909124,-113.420707197299,53.8094866215699,-113.554249418838,2012-02-01,"12-02-01","Sturgeon County","Sturgeon County"
"401","A5EL","Petrobakken Energy Ltd.",44365,"Drayton Valley","01 Feb 2012",19,"08-13-049-14W5","15-18-049-13W5",1.88,53.2851669067608,-112.394452063606,53.316774779452,-111.536335464936,2012-02-01,"12-02-01","Beaver County","Minburn County No. 27"
"402","0YA2","Peyto Exploration & Development Corp.",45764,"Drayton Valley","30 Jan 2012",11,"16-07-058-26W5","15-08-058-26W5",0.88,54.0243872229256,-113.918775329526,54.0265579582387,-113.72891971227,2012-01-30,"12-01-01","Westlock County","Westlock County"
"403","A65L","Sinopec Daylight Energy Ltd.",53892,"Grande Prairie","31 Jan 2012",1,"01-31-068-08W6","07-22-068-08W6",6.79,54.9986028068092,-110.59274021804,54.9723906285027,-110.791768233263,2012-01-31,"12-01-01","Lakeland County","Lakeland County"
"404","A65L","Sinopec Daylight Energy Ltd.",53894,"Grande Prairie","31 Jan 2012",2,"01-31-068-08W6","07-22-068-08W6",6.79,54.9986028068092,-110.59274021804,54.9723906285027,-110.791768233263,2012-01-31,"12-01-01","Lakeland County","Lakeland County"
"405","0039","Talisman Energy Inc.",15925,"Wainwright","06 Feb 2012",123,"16-11-043-01W4","11-11-043-01W4",0.88,52.7781237504017,-110.120421163256,52.7709244598112,-110.090641740371,2012-02-06,"12-02-01","Wainwright No. 61","Wainwright No. 61"
"406","0039","Talisman Energy Inc.",15925,"Wainwright","06 Feb 2012",124,"16-11-043-01W4","11-11-043-01W4",0.88,52.7781237504017,-110.120421163256,52.7709244598112,-110.090641740371,2012-02-06,"12-02-01","Wainwright No. 61","Wainwright No. 61"
"407","A28L","Athabasca Oil Sands Corp.",53852,"St. Albert","31 Jan 2012",9,"04-31-062-24W5","15-33-062-25W5",6.22,54.4459622085315,-112.968324618251,54.4524238276593,-113.000797308965,2012-01-31,"12-01-01","Thorhild County No. 7","Thorhild County No. 7"
"408","A28L","Athabasca Oil Sands Corp.",53941,"Grande Prairie","31 Jan 2012",1,"04-31-062-24W5","15-33-062-25W5",6.22,54.4459622085315,-112.968324618251,54.4524238276593,-113.000797308965,2012-01-31,"12-01-01","Thorhild County No. 7","Thorhild County No. 7"
"409","A5E0","Bellatrix Exploration Ltd.",22247,"Red Deer","01 Feb 2012",15,"02-19-042-08W5","08-19-042-08W5",0.42,52.7023647775269,-110.851582934998,52.7093362467304,-110.887381265233,2012-02-01,"12-02-01","Wainwright No. 61","Wainwright No. 61"
"410","A5RX","Bonavista Energy Corporation",53838,"Red Deer","01 Feb 2012",1,"16-02-038-08W5","02-11-038-08W5",0.57,52.3212451833492,-111.278685991817,52.3235134284648,-111.032047686126,2012-02-01,"12-02-01","Paintearth County No. 18","Provost No. 52"
"411","0HE9","Canadian Natural Resources Limited",29960,"Grande Prairie","02 Feb 2012",131,"16-15-063-01W6","15-15-063-01W6",0.77,54.5341067773108,-110.619003734451,54.5312022651398,-110.451555672346,2012-02-02,"12-02-01","Bonnyville No. 87","Bonnyville No. 87"
"412","0HE9","Canadian Natural Resources Limited",42154,"Bonnyville","01 Feb 2012",16,"03-04-087-23W4","02-05-087-23W4",1.25,56.5304418955184,-113.740085849061,56.5298904766261,-113.759471837931,2012-02-01,"12-02-01","Opportunity No. 17","Opportunity No. 17"
"413","0HE9","Canadian Natural Resources Limited",42154,"Bonnyville","01 Feb 2012",17,"03-04-087-23W4","03-04-087-23W4",0.15,56.5304418955184,-113.740085849061,56.5304418955184,-113.740085849061,2012-02-01,"12-02-01","Opportunity No. 17","Opportunity No. 17"
"414","0HE9","Canadian Natural Resources Limited",42154,"Bonnyville","01 Feb 2012",18,"04-04-087-23W4","04-04-087-23W4",0.13,56.5345985410052,-113.720913356077,56.5345985410052,-113.720913356077,2012-02-01,"12-02-01","Opportunity No. 17","Opportunity No. 17"
"415","0HE9","Canadian Natural Resources Limited",42154,"Bonnyville","01 Feb 2012",19,"02-05-087-23W4","02-05-087-23W4",0.11,56.5298904766261,-113.759471837931,56.5298904766261,-113.759471837931,2012-02-01,"12-02-01","Opportunity No. 17","Opportunity No. 17"
"416","0XL9","ConocoPhillips Canada Operations Ltd.",52727,"Grande Prairie","02 Feb 2012",57,"14-24-067-12W6","06-30-067-11W6",2.08,54.8877493438388,-112.345883748907,54.9121320675986,-111.050597884996,2012-02-02,"12-02-01","Lakeland County","Lakeland County"
"417","A2J6","Crescent Point Energy Corp.",53918,"Grande Prairie","01 Feb 2012",1,"05-15-088-10W6","16-16-088-10W6",0.8,56.6883561605792,-111.962365275471,56.6970761248893,-112.100112172731,2012-02-01,"12-02-01","Wood Buffalo","Wood Buffalo"
"418","A2J6","Crescent Point Energy Corp.",53918,"Grande Prairie","01 Feb 2012",2,"05-15-088-10W6","16-16-088-10W6",0.8,56.6883561605792,-111.962365275471,56.6970761248893,-112.100112172731,2012-02-01,"12-02-01","Wood Buffalo","Wood Buffalo"
"419","0K29","Devon Canada Corporation",51424,"Bonnyville","05 Jan 2012",7,"10-32-075-06W4","08-32-075-06W4",0.67,55.6166889958837,-110.326531440766,55.6167204708548,-110.313799728135,2012-01-05,"12-01-01","Wood Buffalo","Wood Buffalo"
"420","0K29","Devon Canada Corporation",52343,"Bonnyville","05 Jan 2012",4,"08-32-075-06W4","09-32-075-06W4",0.51,55.6167204708548,-110.313799728135,55.616704889822,-110.320165586933,2012-01-05,"12-01-01","Wood Buffalo","Wood Buffalo"
"421","0K29","Devon Canada Corporation",52344,"Bonnyville","05 Jan 2012",6,"08-32-075-06W4","10-32-075-06W4",0.67,55.6167204708548,-110.313799728135,55.6166889958837,-110.326531440766,2012-01-05,"12-01-01","Wood Buffalo","Wood Buffalo"
"422","0K29","Devon Canada Corporation",52346,"Bonnyville","05 Jan 2012",8,"10-32-075-06W4","08-32-075-06W4",0.67,55.6166889958837,-110.326531440766,55.6167204708548,-110.313799728135,2012-01-05,"12-01-01","Wood Buffalo","Wood Buffalo"
"423","0026","EnCana Corporation",50987,"Red Deer","01 Feb 2012",111,"10-09-035-21W4","11-09-035-21W4",0.13,52.0375241226104,-112.95653146385,52.0373811566876,-112.962382363534,2012-02-01,"12-02-01","Stettler County No. 6","Red Deer County"
"424","0R46","Husky Oil Operations Limited",26375,"Midnapore","01 Feb 2012",187,"08-36-018-23W4","06-31-018-22W4",0.54,50.5953224378048,-114.011137923066,50.6201913209238,-112.438962507652,2012-02-01,"12-02-01","Foothills No. 31","Vulcan County"
"425","0R46","Husky Oil Operations Limited",51985,"Bonnyville","01 Feb 2012",23,"07-26-078-25W4","02-36-078-25W4",2.97,55.7825363641497,-114.501218297575,55.797373072153,-114.789964503655,2012-02-01,"12-02-01","Lesser Slave River No.124","Lesser Slave River No.124"
"426","A0A7","Nuvista Energy Ltd.",34140,"Grande Prairie","01 Feb 2012",10,"14-29-065-07W6","03-32-065-07W6",0.21,54.7235570871006,-111.70885516725,54.73785604357,-110.426331856616,2012-02-01,"12-02-01","Lakeland County","Bonnyville No. 87"
"427","A0A7","Nuvista Energy Ltd.",34140,"Grande Prairie","01 Feb 2012",11,"03-32-065-07W6","14-29-065-07W6",0.21,54.73785604357,-110.426331856616,54.7235570871006,-111.70885516725,2012-02-01,"12-02-01","Bonnyville No. 87","Lakeland County"
"428","A0A7","Nuvista Energy Ltd.",34140,"Grande Prairie","01 Feb 2012",12,"14-29-065-07W6","04-32-065-07W6",0.38,54.7235570871006,-111.70885516725,54.7415284608503,-110.40767514944,2012-02-01,"12-02-01","Lakeland County","Bonnyville No. 87"
"429","A08E","Omers Energy Inc.",36469,"Red Deer","02 Feb 2012",2,"04-35-044-03W5","01-35-044-03W5",1.23,52.9117530484942,-109.74304151227,52.9081530373402,-109.749032928143,2012-02-02,"12-02-01",NA,NA
"430","A5R5","Pengrowth Energy Corporation",17084,"St. Albert","06 Feb 2012",15,"16-11-063-12W5","10-07-063-11W5",3.17,54.5088801593649,-111.77027749543,54.5028589344032,-111.681962163573,2012-02-06,"12-02-01","Lakeland County","Lakeland County"
"431","A5R5","Pengrowth Energy Corporation",17084,"St. Albert","06 Feb 2012",16,"02-36-062-12W5","04-17-063-11W5",6.9,54.4629068554614,-112.692215028419,54.5079720263579,-112.064262652686,2012-02-06,"12-02-01","Thorhild County No. 7","Lakeland County"
"432","A5R5","Pengrowth Energy Corporation",17084,"St. Albert","06 Feb 2012",17,"01-14-063-12W5","16-11-063-12W5",0.54,54.5030051475285,-112.145769457673,54.5088801593649,-111.77027749543,2012-02-06,"12-02-01","Smoky Lake County","Lakeland County"
"433","A5R5","Pengrowth Energy Corporation",33549,"St. Albert","06 Feb 2012",3,"04-17-063-11W5","02-36-062-12W5",6.9,54.5079720263579,-112.064262652686,54.4629068554614,-112.692215028419,2012-02-06,"12-02-01","Lakeland County","Thorhild County No. 7"
"434","A02N","Pipeline Management Inc.",1885,"Red Deer","03 Feb 2012",29,"04-04-039-23W4","06-04-039-23W4",0.41,52.3577544445169,-113.367839058882,52.3580797392281,-113.356056802718,2012-02-03,"12-02-01","Lacombe County","Lacombe County"
"435","A65L","Sinopec Daylight Energy Ltd.",53929,"Grande Prairie","01 Feb 2012",1,"07-22-068-08W6","05-23-068-08W6",0.72,54.9723906285027,-110.791768233263,54.972466852841,-110.779361280518,2012-02-01,"12-02-01","Lakeland County","Lakeland County"
"436","A5YN","Spartan Oil Corp.",16312,"Drayton Valley","03 Feb 2012",35,"04-31-048-03W5","08-36-048-04W5",0.63,53.2605590993175,-109.836810880605,53.2696705068729,-111.491811128661,2012-02-03,"12-02-01",NA,"Minburn County No. 27"
"437","A0T4","Arcan Resources Ltd.",20849,"St. Albert","02 Feb 2012",28,"01-20-068-08W5","04-28-068-08W5",1.78,54.9682938184746,-110.86663185943,54.9749768017137,-111.908251814567,2012-02-02,"12-02-01","Lakeland County","Lakeland County"
