,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
7741,Weather,Rated 4 stars out of five stars,anonymous,Weather - The Weather Channel,Top Free in Android Apps,To many ads but good better than the website,"2,8,2017",The Weather Channel,4,44,665,2,0.8271,0.0,0,0.524
7742,Weather,Rated 3 stars out of five stars,Stan Lupkowski,Weather - The Weather Channel,Top Free in Android Apps,Way too ads while watching videos. You've ruined a good thing.,"2,3,2017",The Weather Channel,3,62,660,0,-0.0516,0.221,0,0.207
7743,Weather,Rated 5 stars out of five stars,Jacob Munson,Weather - The Weather Channel,Top Free in Android Apps,Easy to read. Can know what's coming and prepare,"2,9,2017",The Weather Channel,5,48,666,0,0.4404,0.0,0,0.266
7744,Arcade,Rated 4 stars out of five stars,Rafia Zubair,Subway Surfers,Top Free in Android Apps,The game is good but there is a problem with it. If I connect the game on a new phone then even the game gets synced but I am unable to get my previously earned coins in the new phone. Can this problem be solved?,"2,11,2017",Kiloo,4,212,668,0,-0.5423,0.146,0,0.094
7745,Arcade,Rated 4 stars out of five stars,Juhi Fazila,Subway Surfers,Top Free in Android Apps,"I love this game and everything about it... Except... I wish we had a way where we can backup out game progress so whenever we switch phones, we can start right where we left off. Plz make this happen.","2,9,2017",Kiloo,4,201,666,0,0.875,0.0,0,0.256
7746,Arcade,Rated 2 stars out of five stars,anonymous,Subway Surfers,Top Free in Android Apps,"Because,it's  repetitive and there's a glitch that when I have a high score it sputters and freezes for a split second and I lose plus whenever I have around four to five surprise in a game it doesn't double my surprise what a ripoff","2,10,2017",Kiloo,2,233,667,0,-0.1531,0.141,0,0.102
7747,Arcade,Rated 3 stars out of five stars,oluwafunke aina,Subway Surfers,Top Free in Android Apps,"You need to go all round not only USA or Europe. The only country in Africa you have used is Kenya. Secondary, I will love to see human characters in the sideways, to give it life","2,9,2017",Kiloo,3,179,666,0,0.6369,0.0,0,0.11
7748,Arcade,Rated 5 stars out of five stars,anonymous,Subway Surfers,Top Free in Android Apps,I 😍 this n addicted to it but plz  update and change it to some new country that's also an old version not new I played it before I think last year,"2,9,2017",Kiloo,5,150,666,0,-0.2741,0.085,0,0.048
7749,Arcade,Rated 1 stars out of five stars,Josh L,Subway Surfers,Top Free in Android Apps,Not very happy when I spent all this time on this game asked for me to update and loss all my progress and starting over I'm done this is second time this happened,"2,10,2017",Kiloo,1,163,667,0,0.6697,0.06,0,0.178
7750,Arcade,Rated 5 stars out of five stars,Cindy Pillai,Subway Surfers,Top Free in Android Apps,Everything is going good except when you receive a call or text in the middle of the game you actually have to get out to text back. And when you have bought certain jackpots then the other ones shouldn't come up so often.,"2,9,2017",Kiloo,5,222,666,0,0.6124,0.0,0,0.111
7751,Arcade,Rated 2 stars out of five stars,Saidi Ndindi,Subway Surfers,Top Free in Android Apps,"Its a gud game, but it still scratching I don't enjoy it, please fix this problem and five stars will be yours @kiloo","2,9,2017",Kiloo,2,117,666,0,-0.8568,0.344,0,0.0
7752,News & Magazines,Rated 5 stars out of five stars,Sarah Amrich,Twitter,Top Free in Android Apps,I would give a higher number but honestly twitter needs to fix the bug on android phones that prevents me from changing the ringtone. It's been years and multiple complaints I see from people and not a single effort made to Fox the problem,"2,10,2017","Twitter, Inc.",5,239,667,0,-0.3612,0.146,0,0.136
7753,News & Magazines,Rated 1 stars out of five stars,Antos Spiasivyh,Twitter,Top Free in Android Apps,"The only app that lags on my phone. Awful. Also Twitter should add an ability to edit tweets. By the way, Belarusian language here detects as Ukranian. Search works 100 times slower than in other social media apps. There's a lot to work on, Twitter!","2,10,2017","Twitter, Inc.",1,249,667,0,-0.5411,0.118,0,0.047
7754,News & Magazines,Rated 2 stars out of five stars,Samantha Whiteley,Twitter,Top Free in Android Apps,"Ever since it updated Twitter has now been saying every picture I post saves. Giving me double pictures. It's incredibly annoying. I've looked everywhere to see if I can turn it off and I can't. If there is away please let me know. If there isn't a way, fix this.","2,10,2017","Twitter, Inc.",2,263,667,0,0.1796,0.059,0,0.093
7755,News & Magazines,Rated 1 stars out of five stars,Adrian Oboroc,Twitter,Top Free in Android Apps,"Got internal popup asking me to ""rate"" it. If you ""rate"" it 5 stars, it will redirect you to play store to rate it for real. Otherwise they won't. This is a typical dark ui pattern you expect from some shady noname junk apps. You should be ashamed.","2,10,2017","Twitter, Inc.",1,248,667,0,-0.1779,0.063,0,0.048
7756,News & Magazines,Rated 3 stars out of five stars,Joe Lawson,Twitter,Top Free in Android Apps,It's very slow loading. Format is kind of confusing. Need just a few more character's. Maybe 10 would be enough. Have a hard time finding people to follow that at least have something in common. That's where Facebook has you beat.,"2,7,2017","Twitter, Inc.",3,230,664,0,-0.3804,0.089,0,0.0
7757,News & Magazines,Rated 2 stars out of five stars,Han L,Twitter,Top Free in Android Apps,"After recent update it freezes and goes blank whenever I access lists, notifications, email, etc.  Also not happy about how Trump supporters get death threats and they submit complaints about these threats, yet Twitter is so biased they do nothing about these terrorists. But on flip side Trump supporters have to be in pristine behavior or they get suspended. Nauseating.","2,6,2017","Twitter, Inc.",2,372,663,0,-0.901,0.279,0,0.115
7758,News & Magazines,Rated 3 stars out of five stars,anonymous,Twitter,Top Free in Android Apps,I just added this app to my phone just so I can ask one question and get a honest answer from someone. What ever happened to the ladies thataccused Donald Trump of sexual abuse during the election..,"2,9,2017","Twitter, Inc.",3,198,666,0,-0.2263,0.106,0,0.084
7759,News & Magazines,Rated 2 stars out of five stars,Nick Thyer,Twitter,Top Free in Android Apps,The new tweet threading when I'm already looking at a tweet is gross. Annoying. I want to see all the replies in time order. I only bothered updating bc my old version of the app stopped connecting. Now I'm tempted to find archived inbetween versions that still work.,"2,7,2017","Twitter, Inc.",2,267,664,0,-0.8271,0.195,0,0.025
7760,Photography,Rated 3 stars out of five stars,Jessica Grueneberg,Google Photos,Top Free in Android Apps,I wish there was a feature to adjust photos in the collage as far as placement and zoom is concerned. It does a good job a lot of the time. But it's made some that cut off the subject of several pictures.,"2,10,2017",Google Inc.,3,204,667,0,0.5423,0.049,0,0.131
7761,Photography,Rated 3 stars out of five stars,Anthony Roza,Google Photos,Top Free in Android Apps,"Idk if it's just me, but I could've sworn Google photos use to have a lot more features to mess around with!! Like the different effects and all that (drama, the black and white, the HDR, and all that lol)","2,10,2017",Google Inc.,3,205,667,2,-0.2913,0.124,0,0.074
7762,Photography,Rated 3 stars out of five stars,Dawn Grant,Google Photos,Top Free in Android Apps,"LIKE THIS APP SAVE'Z ALL MY PHOTO'Z N VIDEO'Z,YOU CAN LOOK BK AND GIGGLE AND GO OMG,BUT HAVE IT PRIVATE 4EVERY 1PLZ.SUM THINK'Z YOU DONT WANT 2SEE OR NEED 2SEE.AYE AYE MIN NEEP'Z N TATTIE'Z😉","2,10,2017",Google Inc.,3,193,667,0,0.6808,0.0,0,0.18
7763,Photography,Rated 3 stars out of five stars,Crystal S,Google Photos,Top Free in Android Apps,"PLEASE Stop with the *EVERY day Updates!!. It's ANNOYING. FIX ALL THE BUGS AT ONCE OR I'LL Find another PHOTO Application. It's beginning to be Like Pinterest! And THAT IS ANNOYING ENOUGH!!. *Updated on: Friday, February, 10, 2017. At 10:35 Am.","2,10,2017",Google Inc.,3,244,667,0,-0.6909,0.198,0,0.107
7764,Photography,Rated 5 stars out of five stars,hollis bycoski,Google Photos,Top Free in Android Apps,"UPDATE UPDATE❗❗❗ NOW 2! DAYS AND ANOTHER UPDATE...  NOT ONLY THAT, BUT *THEY CHANGED MY         SETTING❗*   FROM ""do NOT auto-update"" & UPDATED ANYWAY❗❗❗  Update- This is crazy! This Google app just had an Update 2/2/2017.  Now 4 days later another UPDATE ????  Leave it alone!  It was better 2 years ago !!!!!! .   I have selected ORIGINAL QUALITY backup.... Yet my photos are NOT,   THEY ARE BEING ALTERED TO AN INFERIOR LOWER QUALITY WHEN SHARED and WHEN I WANT TO DOWNLOAD BACK TO MY DEVICE.  And google is STILL COUNTING THIS INFERIOR QUALITY AGAINST MY 15GB STORAGE.","2,10,2017",Google Inc.,5,586,667,4,-0.8214,0.189,0,0.124
7765,Photography,Rated 2 stars out of five stars,Andrew Schieber,Google Photos,Top Free in Android Apps,"Why do y'all keep making information harder to access.. I don't want a day by day break down of my folders.. Jesus Google, quit over thinking things.","2,10,2017",Google Inc.,2,149,667,0,-0.0572,0.048,0,0.0
7766,Productivity,Rated 3 stars out of five stars,ang lowe,Super-Bright LED Flashlight,Top Free in Android Apps,Neat app but slow to load & uses up a lot of battery charge,"2,9,2017",Surpax Inc.,3,59,666,0,0.25,0.0,0,0.154
7767,Productivity,Rated 5 stars out of five stars,Sahra Hassan,Super-Bright LED Flashlight,Top Free in Android Apps,Never knew it was going to work! This is exactly what I needed to others who want to download it go for it!!! It is truly amazing❤,"1,8,2017",Surpax Inc.,5,132,634,0,0.6562,0.0,0,0.183
7768,Productivity,Rated 5 stars out of five stars,Simon Arcila,Super-Bright LED Flashlight,Top Free in Android Apps,When ever i lost something in the car and its dark i could always turn it on,"1,3,2017",Surpax Inc.,5,76,629,0,-0.3182,0.141,0,0.0
7769,Productivity,Rated 1 stars out of five stars,shubham sharma,Super-Bright LED Flashlight,Top Free in Android Apps,Next time aded multi colour changer mode thats why i give you one star.,"12,9,2016",Surpax Inc.,1,71,604,0,0.0,0.0,0,0.0
7770,Productivity,Rated 5 stars out of five stars,Karl Macasaet,Super-Bright LED Flashlight,Top Free in Android Apps,Other flashlights dont work but this one i was not expecting it to work,"12,21,2016",Surpax Inc.,5,71,616,0,0.0,0.0,0,0.0
7771,Productivity,Rated 5 stars out of five stars,Ollie Tiger123,Super-Bright LED Flashlight,Top Free in Android Apps,It helps me to see in the dark when I need to walk through the house.,"1,1,2017",Surpax Inc.,5,69,627,0,0.3818,0.0,0,0.157
7772,Productivity,Rated 5 stars out of five stars,Murat Saricicek,Super-Bright LED Flashlight,Top Free in Android Apps,"Very simple and works great, just the torch with other 9 strobe options...","12,18,2016",Surpax Inc.,5,74,613,0,0.6249,0.0,0,0.272
7773,Productivity,Rated 5 stars out of five stars,Trevor Mefferd,Super-Bright LED Flashlight,Top Free in Android Apps,That I can use it when I take my dog outside at night,"12,21,2016",Surpax Inc.,5,53,616,0,0.0,0.0,0,0.0
7774,Productivity,Rated 5 stars out of five stars,Rebecca Reynolds,Super-Bright LED Flashlight,Top Free in Android Apps,I got this app a couple of minutes ago and it's a big help,"12,22,2016",Surpax Inc.,5,58,617,0,0.4019,0.0,0,0.213
7775,Role Playing,Rated 5 stars out of five stars,RICHIE MANDINGO,WWE Champions Free Puzzle RPG,Top Free in Android Apps,"Wwe fan 4 life. I see that people is complaining about not getting KO within 48hrs but i got mines within 24hrs. The only thing that does bother me about the game is the fact that the cpu gets alot of turns and the matches it needs to beat people, which i don't think thats fair. Other then that im a fan and will continue to play. Awesome game #SmellWhatImCooking","2,3,2017",Scopely,5,364,660,0,0.813,0.089,0,0.171
7776,Role Playing,Rated 4 stars out of five stars,Obed Hall,WWE Champions Free Puzzle RPG,Top Free in Android Apps,I love the game and I am not one to play games for very long. The only issue that I have is the recovery time for the wrestlers and the fact that there really is no way to recover them aside from putting the game down. If the player was rewarded with health after matches or maybe there was a separate portion to have the wrestler work out in some way to regain health it would be perfect.,"2,6,2017",Scopely,4,389,663,0,0.8218,0.053,0,0.131
7777,Role Playing,Rated 1 stars out of five stars,anonymous,WWE Champions Free Puzzle RPG,Top Free in Android Apps,I've been playing this game for a few days and now it won't load at all. Just sits at 0% spinning. I spent money like an idiot but now can't even play. You'll get a better rating when this is fixed.  I tried uninstalling and re-installing. I hope I get all my stuff back when I reconnect to facebook if this game starts working again,"2,8,2017",Scopely,1,333,665,0,0.7308,0.07,0,0.161
7778,Role Playing,Rated 2 stars out of five stars,Dan Alli,WWE Champions Free Puzzle RPG,Top Free in Android Apps,"The computer gets too many skyfall combos, when you hardly ever get anything at all. They do this so you have to spend more money to level up your guys. I regret spending money on this game whenever really doesnt even help. Ill change the rating when the users have the same ""luck"" as the computer","2,3,2017",Scopely,2,297,660,0,-0.457,0.089,0,0.039
7779,Role Playing,Rated 4 stars out of five stars,vishwas gondaliya,WWE Champions Free Puzzle RPG,Top Free in Android Apps,Yet need to some upgrade to make game more intresting 1.put some thing like friendly battle 2.1 fractiom vs 1 ....battle like war......send req for cards too.3. Little make easy to get training cards.....if add below game be more ...intrsting nd awesome....now i love this game but after this ....it become fantastic,"1,27,2017",Scopely,4,316,653,0,0.9024,0.03,0,0.25
7780,Role Playing,Rated 2 stars out of five stars,Mike Perez,WWE Champions Free Puzzle RPG,Top Free in Android Apps,"Kind of disappointed. Have been playing this game for a while now. Spent some money on it too. Now I can't revisit previous bouts because a new superstar is required in order for it to work. It's crazy how I have some 2 star matches that I can't even try to get a 3 star now. Also, all my wrestler seem to be at a big disadvantage due to all changes. New players are getting stronger wrestlers compared to us who have been playing since the beginning.","1,28,2017",Scopely,2,451,654,0,-0.4767,0.096,0,0.072
7781,Role Playing,Rated 1 stars out of five stars,Scott Smart,WWE Champions Free Puzzle RPG,Top Free in Android Apps,"This game has a lot of potential, but everything is off. The healing of your roster takes a day which is absurd compared to every other game like this, which are many. There aren't many ways outside of dropping a ton of cash to get a lot of new people. It is a 20 min. a day game as is. The game is garbage. If you aren't going to dump a ton of cash into the game don't bother. You have to grind way too much and get nothing for it 90% of the time. Waste of a good concept.","2,4,2017",Scopely,1,473,661,0,0.8285,0.036,0,0.121
7782,Role Playing,Rated 4 stars out of five stars,Anthony Tang,WWE Champions Free Puzzle RPG,Top Free in Android Apps,"I know this game isn't out for a while but if they drop new wrestlers or same one but different moves and different outfits, it'll be dope! I enjoy it. Love it actually. Reminds me of Dokkan Battle when it comes to playing. Love it alot. Should add entrance theme and voices from the wrestlers. More moves would be totally awesome too!","2,1,2017",Scopely,4,335,658,0,0.971,0.073,0,0.299
7783,Social,Rated 5 stars out of five stars,Jennifer Williams,TextNow - free text + calls,Top Free in Android Apps,"I think app is awesome, but you have to have Wi-Fi to call and text. You cannot go anywhere else that does not have Wi-Fi because it will not work","2,9,2017","TextNow, Inc.",5,146,666,1,0.3716,0.0,0,0.083
7784,Social,Rated 1 stars out of five stars,Kae Dee,TextNow - free text + calls,Top Free in Android Apps,"This app needs an OVERALL update. Everything about it is outdated and there are literally no ""improvements"" made to it. it's becoming a bore.","2,10,2017","TextNow, Inc.",1,141,667,0,-0.4939,0.167,0,0.0
7785,Social,Rated 4 stars out of five stars,Scott Bennett,TextNow - free text + calls,Top Free in Android Apps,"Works great ,only thing sucks is it only runs on a Wi-Fi signal ..but I recommend.","2,9,2017","TextNow, Inc.",4,82,666,0,0.6249,0.124,0,0.328
7786,Social,Rated 2 stars out of five stars,kenneth grothen,TextNow - free text + calls,Top Free in Android Apps,My notifications are not showing up and the calls don't come through unless I'm holding my phone in my hand I am not impressed,"2,10,2017","TextNow, Inc.",2,126,667,0,0.1645,0.095,0,0.12
7787,Social,Rated 3 stars out of five stars,Esperanza Maldonado,TextNow - free text + calls,Top Free in Android Apps,I love it. When you don't wanna pay your phone bill you get this. AWESOME!! GET IT,"2,8,2017","TextNow, Inc.",3,82,665,0,0.9165,0.0,0,0.477
7788,Social,Rated 5 stars out of five stars,Don ODea Jr.,Pinterest,Top Free in Android Apps,It has everything you could want I love it!!!!,"2,10,2017",Pinterest,5,46,667,0,0.7696,0.0,0,0.526
7789,Social,Rated 5 stars out of five stars,ravishing dew,Pinterest,Top Free in Android Apps,Informative and artistic,"2,10,2017",Pinterest,5,24,667,0,0.0,0.0,0,0.0
7790,Social,Rated 5 stars out of five stars,Anthony Pena,Pinterest,Top Free in Android Apps,It's awesome,"2,11,2017",Pinterest,5,12,668,0,0.6249,0.0,0,0.804
7791,Social,Rated 5 stars out of five stars,Ava Rebel,Pinterest,Top Free in Android Apps,I love it,"2,11,2017",Pinterest,5,9,668,0,0.6369,0.0,0,0.808
7792,Social,Rated 4 stars out of five stars,anonymous,Pinterest,Top Free in Android Apps,Love sharing and finding creative and useful information.,"2,10,2017",Pinterest,4,57,667,0,0.9153,0.0,0,0.762
7793,Social,Rated 5 stars out of five stars,Viv Sweeney,Pinterest,Top Free in Android Apps,Just love it!,"2,10,2017",Pinterest,5,13,667,0,0.6696,0.0,0,0.692
7794,Social,Rated 5 stars out of five stars,anonymous,Pinterest,Top Free in Android Apps,"Pinterest is a place you find yourself when your lost. It up lifts you it makes you creative. You become a chef a soul mate a parent a sibling you get your real self out there. No one knows what you like best except yourself and what better way to do that by having a place that reminds of who you are, were and will be. With the help of friends and people who seem to know what you like to even though they thought they didn't know you. Pinterest rocks. It's changed lives it did mine and it will do the same for you. It's not Facebook its face you!!!!","2,2,2017",Pinterest,5,553,659,6,0.955,0.037,0,0.179
7795,Social,Rated 3 stars out of five stars,Jennifer Marshall,Pinterest,Top Free in Android Apps,"Love the app usually.. I am on this app all day. Quick and easy to upload my own pins. One thing I want added back is being able to see how many repins your pin has when you click on it. Adds are way over the top more and too many suggested pins, not enough of what my friends have pinned. Can't swipe through my pins for more than 2 before it makes me go back to the main page. Still not fixed (updated review 2/6/17)","2,6,2017",Pinterest,3,418,663,0,0.9062,0.0,0,0.146
7796,Social,Rated 4 stars out of five stars,Chichi Chinnici,Pinterest,Top Free in Android Apps,"Pinterest and HomeTalk two of my favorite places to get ingenious ideas. :)  Pinterest always notifies me of boards & posts that may be of interest to me, this saves me time searching. Only complaint is....this is very addictive which is not a bad thing more of a time management thing for me. If I am going to have some me time.... I do so with my tablet and getting ideas to make my life easier and personalize my space. &lt;&gt;&lt;","2,3,2017",Pinterest,4,435,660,6,0.9091,0.025,0,0.169
7797,AdventureAction & Adventure,Rated 4 stars out of five stars,Bharat Patel,ROBLOX,Top Free in Android Apps,"Uhh this is on my tablet so it kinda lags first,. Secomgd, the controls suck. I don't rely like them. Third, you gotta somehow make it offline! I get so bored when I cut play a single game on roblox. So yeah on PC it's way better and on tablet it's sucks.","2,9,2017",ROBLOX Corporation,4,255,666,1,-0.7741,0.265,0,0.125
7798,AdventureAction & Adventure,Rated 4 stars out of five stars,Cubsmystery Games,ROBLOX,Top Free in Android Apps,Its.  A good game but the hashtag bit was going way over the top. All I'm saying is that Roblox is mostly full of people over 10 that cuss and there are less people who are like five on roblox so I found that unnecessary,"2,9,2017",ROBLOX Corporation,4,220,666,2,0.7506,0.0,0,0.156
7799,AdventureAction & Adventure,Rated 5 stars out of five stars,BlueWolfAngelz /Nicole,ROBLOX,Top Free in Android Apps,Well it is a good game!  But it's a lil hard for me to use the controls since my left thumb is in a cast :P and the tags is way more stirct and silly. I can't say yo esto buein without it being tagged,"2,8,2017",ROBLOX Corporation,5,200,665,0,0.812,0.03,0,0.207
7800,AdventureAction & Adventure,Rated 5 stars out of five stars,LexiLoves Roblox,ROBLOX,Top Free in Android Apps,I LOVE THE APP!! BUT...WHEN YOU GO ON TYCOONS...YOU CANT USE THE RAINBOW  CARPET OR ANYTHING LAPTOPS AND COMPUTERS CAN DO :C PLZ MAKE IT FSIR AND LET PHONES DO THINGS LAPTOPS CAN DO ALSO STOP THE HASHTAGS ITS ANNOYING OVERALL I LOVE THE APP! KEEP IT UP!!,"2,9,2017",ROBLOX Corporation,5,254,666,0,0.5951,0.136,0,0.185
7801,AdventureAction & Adventure,Rated 1 stars out of five stars,anonymous,ROBLOX,Top Free in Android Apps,Its way too laggy. I have this on xbox 1 and its absolutely amazing and I downloaded it on tablet and it didnt even let me play one game. Im really disappointed,"2,9,2017",ROBLOX Corporation,1,160,666,0,0.4767,0.095,0,0.181
7802,AdventureAction & Adventure,Rated 2 stars out of five stars,Jordan Buckles,ROBLOX,Top Free in Android Apps,"I wouldn't say I hate it or dislike it. Not going off the stars. Just can't get any game to show on my screen. Every time I click a game, I get a black screen and just audio. Reinstalled several times.","2,9,2017",ROBLOX Corporation,2,201,666,0,0.1022,0.067,0,0.078
7803,Shopping,Rated 1 stars out of five stars,NoMountain NoM,Wish - Shopping Made Fun,Top Free in Android Apps,"I used to LOVE this app! It was great stuff mostly really cheap and it's a fun experience BUT THEY CHANGED IT!  One of my favorite things was that any random item you could click on it and if you purchased within 3 mins you could get it cheaper, now that's gone and you get ""group buy"" discount. . .They do realize women shop here,  right?  Why the hell would we all want to go in and buy the same damn thing??? We want to stand out from each other and this just sucks now. I spent $50+ a week, and now??? Not another cent. It SUCKS! Fix it back to good please.  Otherwise I'll never use it again and I know most other women won't either.","2,10,2017",Wish Inc.,1,638,667,0,-0.4623,0.118,0,0.156
7804,Shopping,Rated 1 stars out of five stars,Jenn G,letgo: Buy & Sell Used Stuff,Top Free in Android Apps,"Used to be OK. Now it's full of scammers, drug addicts, and other trash. You can report them but that does nothing! People love to write about a item and you never hear back from them. Reviewing someone leaves your full profile so the people just cuss you out if you leave a rating/review. Items are always flagged sometimes for no reason. It's full of problems fix them and it would be better. Layout is bad too. No one click's on more info ever. You are always get asked where are you located. Proof no one click's on more info.","2,10,2017",letgo,1,530,667,0,-0.9519,0.194,0,0.049
7805,Finance,Rated 3 stars out of five stars,Charles gurnsey,TurboTax Tax Return App,Top Free in Android Apps,App on phone and tablet devices will not let you make corrections to your 1040 forms. Its has to be done from a computer. Say if u dont have a foreign bank account and it gets added then u have to pay for there services. Fix your damn app! If i want to delete it i should be able to delete from where i created data from in the first place right!,"2,8,2017",Intuit Inc,3,346,665,0,-0.3365,0.068,0,0.048
7806,Strategy,Rated 3 stars out of five stars,Jonathon Mathie,Evony: The King's Return,Top Free in Android Apps,I like the game overall but feel that it lacks some of the qualities similar games have.  Maybe overly complicated with all the things you have to do and items you can use.  Feels more like a pay to play game then a free to play game.  Frustrating for new players especially when top players can hit you as soon as your out of protection.,"2,9,2017",TOP GAMES INC.,3,338,666,5,0.9081,0.075,0,0.234
7807,Communication,Rated 4 stars out of five stars,anonymous,WhatsApp Messenger,Top Free in Android Apps,"It's very nice,I appreciate that But it should be improved a little You can do this by letting whatsapp show the list of online persons Bcause it is difficult to know who is online in whatsapp","2,9,2017",WhatsApp Inc.,4,192,666,2,0.5542,0.062,0,0.15
7808,Word,Rated 4 stars out of five stars,Carrie Rogozinski,Word Cookies,Top Free in Android Apps,"Fun game. My whole family plays it. Ads are annoying but bearable. It would be nice if they showed up less frequently. And the banner ad at the bottom is really irritating. I've accidentally clicked it so many times.  My biggest complaint and I've only just noticed this, is when I play this game my battery gets sucked up HUGE. I pretty much can only play it if I make sure I'm plugged in an charging and that isn't convenient.","2,10,2017",BitMango,4,428,667,0,0.8055,0.157,0,0.236
7809,Word,Rated 4 stars out of five stars,Michelle Pietsch,Word Cookies,Top Free in Android Apps,"Too many ads. Pop ups, overlays during play, moving ads at the bottom during play are incredibly distracting. Ads are too frequent, which interrupts gameplay. I know you need to earn money for development and to pay the bills,  but could you reduce the frequency to, say, every five games?","2,9,2017",BitMango,4,289,666,0,-0.0507,0.088,0,0.065
7810,Word,Rated 3 stars out of five stars,Brad Dennis,Word Cookies,Top Free in Android Apps,"I had the letters B A R R I E R and it wouldn't let me play any words, ended up using all my hints to find that the letters were wrong, was supposed to be AVERAGE. Wasted gold for hints on the game's error.  Awesome.","2,9,2017",BitMango,3,216,666,0,-0.7128,0.229,0,0.085
7811,Word,Rated 5 stars out of five stars,lori morris,Word Cookies,Top Free in Android Apps,"Fun game! Even got my granddaughter to play with me whether I wanted her to or not, lol. Stinker. Commercials aren't too bad. Only problem was the wish on the bottom. I like wish and don't mind shopping but not when I'm playing a game! Otherwise loved the game.","2,10,2017",BitMango,5,261,667,0,0.9064,0.091,0,0.317
7812,Word,Rated 5 stars out of five stars,Austin Behner,Word Cookies,Top Free in Android Apps,"Amazing time killer. Can get a bit frustrating, but then when you get that hard to figure out word it makes your day. Would definitely recommend  to everyone","2,10,2017",BitMango,5,157,667,1,0.6124,0.17,0,0.253
7813,Music & Audio,Rated 4 stars out of five stars,David Nicholson,YouTube Music,Top Free in Android Apps,"Needs custom play lists.  It is nice to be able to listen offline, though.  I just don't like having to scroll through other songs until I find the one I want to listen to.  I do feel like others complaining about the price are ridiculous.  You get a lot for what you pay for.","2,5,2017",Google Inc.,4,276,662,0,-0.4442,0.197,0,0.112
7814,Music & Audio,Rated 4 stars out of five stars,Foxy Douchebag,YouTube Music,Top Free in Android Apps,I love it but the only thing I don't like is that I can't manually edit my offline mixtape because every time I log on to a WiFi connection all my songs have been replaced with songs I don't like or are just in a different order to how I like them. I hope in the near future this will be changed.,"2,6,2017",Google Inc.,4,296,663,0,-0.3171,0.154,0,0.102
7815,Music & Audio,Rated 3 stars out of five stars,Angela Campbell,YouTube Music,Top Free in Android Apps,"Why make a ""youtube music"" app if you can't turn the screen off while listening?! I shouldn't have to pay for that feature. I could just use regular youtube. The only tiny perk is it creates a personal playlist.","1,30,2017",Google Inc.,3,211,656,0,0.3995,0.0,0,0.101
7816,Music & Audio,Rated 1 stars out of five stars,Leigh Steavenson,YouTube Music,Top Free in Android Apps,"Lies.  Pandora stopped working for us and I haven't had a chance to re-upload all my tracks to this new device. I'm looking for something I can use to belt tunes for my toddler, where I won't have to waste battery by leaving the screen on. Uninstalled within two minutes of download. Thanks for nothing.","2,1,2017",Google Inc.,1,303,658,0,-0.0536,0.112,0,0.091
7817,Music & Audio,Rated 1 stars out of five stars,Ana Kirishiki,YouTube Music,Top Free in Android Apps,"Dude thie is exactly like YouTube unless I pay for YouTube red. The best thing about FREE apps is that they're FREE. Also, why the heck would i need to download YouTube again if it's one of thr system apps that I comes with the phone? This app is so useless!","2,3,2017",Google Inc.,1,258,660,0,0.901,0.081,0,0.243
7818,Simulation,Rated 3 stars out of five stars,Dave Stewart,Choices: Stories You Play,Top Free in Android Apps,Like the game but all important choices cost diamonds which is a diamond for each chapter... you can't make the choices you want unless you spend money or complete chapters... now I'm not getting diamonds for chapters I've played... if I'd known this I'd have never started playing..... waiting for a response why I'm not getting diamonds. ... wtf....,"2,6,2017",Pixelberry,3,351,663,0,0.7579,0.0,0,0.138
7819,Simulation,Rated 5 stars out of five stars,Antonio Edmond,Choices: Stories You Play,Top Free in Android Apps,"Addictive! Short wait time! Hour long stories! 2 free stories in less that 3 hours of waiting! You can make the story individual to yourself; the choices you make change the game for better or for worse. BUY MORE DIAMONDS!! This is WAY better than it's similar competitor ""EPISODE""! GENDER INCLUSIVE STORIES!!! *faints*","2,8,2017",Pixelberry,5,319,665,0,0.8002,0.051,0,0.17
7820,Simulation,Rated 4 stars out of five stars,Valerie Anne Pascual,Choices: Stories You Play,Top Free in Android Apps,"I like it. I play it everyday but the problem is, things are so expensive. I mean that really. You see, not all of us can afford to buy diamonds to be able to choose better choices. 😒 It's too expensive. Like wearing something costs 20-25 diamonds already. But aside from the key and diamond issues, the game's great. Still looking forward for Rules of engagement book 2. I hope there'll be a book 2 about Eleanor.. I really love Braidwood Manor. ❤","2,8,2017",Pixelberry,4,453,665,0,0.9846,0.034,0,0.324
7821,Simulation,Rated 1 stars out of five stars,Ace English,Choices: Stories You Play,Top Free in Android Apps,"Waaay too expensive with microtransactions. You can't hardly play the game without spending a couple of dollars every few chapters. And it has ads on top of that? Was enjoying it, but had to uninstall because it got to be too much of a hassle to try to play.","2,6,2017",Pixelberry,1,258,663,0,-0.0099,0.072,0,0.072
7822,Simulation,Rated 3 stars out of five stars,Tinotenda Nyevedzanai,Choices: Stories You Play,Top Free in Android Apps,"I like the game and all, but it would be better if the creators of Choices hmm... I.dunno.... ADD A VARIETY OF DIFFERENT STORIES. And when is the beta program going to not be overflowed? I've been trying to join for  a month now!","2,7,2017",Pixelberry,3,229,664,0,0.8268,0.0,0,0.186
