Date,Song,Artist,Genre,Length ,Group,GroupID
1/2/60,Why,Frankie Avalon,Pop,7,1960,1
1/9/60,El Paso,Marty Robbins,Rock,14,1960,1
1/23/60,Running Bear,Johnny Preston,Pop,21,1960,1
2/13/60,Teen Angel,Mark Dinning,Pop,14,1960,1
2/27/60,The Theme From A Summer Place,Percy Faith And His Orchestra,Rock,91,1960,1
5/28/60,Cathy's Clown,The Everly Brothers,Pop,35,1960,1
7/2/60,Everybody's Somebody's Fool,Connie Francis,Pop,21,1960,1
7/23/60,I'm Sorry,Brenda Lee,Pop,21,1960,1
8/13/60,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,Brian Hyland,Pop,42,1960,1
9/24/60,The Twist,Chubby Checker,Rock,7,1960,1
10/1/60,My Heart Has A Mind Of Its Own,Connie Francis,Pop,14,1960,1
10/15/60,Mr. Custer,Larry Verne,R&B,7,1960,1
10/22/60,Save The Last Dance For Me,The Drifters,Other,7,1960,1
10/29/60,I Want To Be Wanted,Brenda Lee,Pop,7,1960,1
11/5/60,Save The Last Dance For Me,The Drifters,Other,14,1960,1
11/19/60,Georgia On My Mind,Ray Charles,Soul,7,1960,1
11/26/60,Stay,Maurice Williams & The Zodiacs,Other,49,1960,1
1/14/61,Wonderland By Night,Bert Kaempfert And His Orchestra,Other,21,1960,1
2/4/61,Will You Love Me Tomorrow,The Shirelles,R&B,14,1960,1
2/18/61,Calcutta,Lawrence Welk And His Orchestra,Pop,14,1960,1
3/4/61,Pony Time,Chubby Checker,Rock,35,1960,1
4/8/61,Blue Moon,The Marcels,Rock,21,1960,1
4/29/61,Runaway,Del Shannon,Rock,28,1960,1
5/27/61,Mother-In-Law,Ernie K-Doe,R&B,7,1960,1
6/3/61,Travelin' Man,Ricky Nelson,Rock,7,1960,1
6/10/61,Running Scared,Roy Orbison,Rock,7,1960,1
6/17/61,Travelin' Man,Ricky Nelson,Rock,7,1960,1
6/24/61,Moody River,Pat Boone,Pop,7,1960,1
7/1/61,Quarter To Three,U.S. Bonds,Pop,14,1960,1
7/15/61,Tossin' And Turnin',Bobby Lewis,Rock,49,1960,1
9/2/61,Wooden Heart,Joe Dowell,Pop,7,1960,1
9/9/61,Michael,The Highwaymen,Other,14,1960,1
9/23/61,Take Good Care Of My Baby,Bobby Vee,Pop,21,1960,1
10/14/61,Hit The Road Jack,Ray Charles and his Orchestra,Soul,14,1960,1
10/28/61,Runaround Sue,Dion,Pop,14,1960,1
11/11/61,Big Bad John,Jimmy Dean,Other,35,1960,1
12/16/61,Please Mr. Postman,The Marvelettes,Soul,7,1960,1
12/23/61,The Lion Sleeps Tonight,The Tokens,Other,21,1960,1
1/13/62,The Twist,Chubby Checker,Rock,14,1960,1
1/27/62,Peppermint Twist - Part I,Joey Dee & the Starliters,R&B,21,1960,1
2/17/62,Duke Of Earl,Gene Chandler,Pop,21,1960,1
3/10/62,Hey! Baby,Bruce Channel,Rock,21,1960,1
3/31/62,Don't Break The Heart That Loves You,Connie Francis,Pop,7,1960,1
4/7/62,Johnny Angel,Shelley Fabares,Rock,28,1960,1
5/5/62,Soldier Boy,The Shirelles,R&B,28,1960,1
6/2/62,I Can't Stop Loving You,Ray Charles,Soul,42,1960,1
7/14/62,Roses Are Red (My Love),Bobby Vinton,Pop,28,1960,1
8/11/62,Breaking Up Is Hard To Do,Neil Sedaka,Pop,14,1960,1
8/25/62,The Loco-Motion,Little Eva,Pop,7,1960,1
9/1/62,Sheila,Tommy Roe,Pop,14,1960,1
9/15/62,Sherry,The 4 Seasons,Rock,49,1960,1
11/3/62,He's A Rebel,The Crystals,Pop,14,1960,1
11/17/62,Big Girls Don't Cry,The 4 Seasons,Rock,35,1960,1
12/22/62,Telstar,The Tornadoes,Pop,21,1960,1
1/12/63,Go Away Little Girl,Steve Lawrence,Pop,14,1960,1
1/26/63,Walk Right In,The Rooftop Singers,Other,14,1960,1
2/9/63,Hey Paula,Paul and Paula,Pop,21,1960,1
3/2/63,Walk Like A Man,The 4 Seasons,Rock,21,1960,1
3/23/63,Our Day Will Come,Ruby And The Romantics,Pop,7,1960,1
3/30/63,He's So Fine,The Chiffons,Rock,28,1960,1
4/27/63,I Will Follow Him,Little Peggy March,Pop,21,1960,1
5/18/63,If You Wanna Be Happy,Jimmy Soul,Pop,14,1960,1
6/1/63,It's My Party,Lesley Gore,Pop,14,1960,1
6/15/63,Sukiyaki,Kyu Sakamoto,Pop,21,1960,1
7/6/63,Easier Said Than Done,The Essex,R&B,14,1960,1
7/20/63,Surf City,Jan & Dean,Rock,14,1960,1
8/3/63,So Much In Love,The Tymes,R&B,28,1960,1
8/31/63,My Boyfriend's Back,The Angels,Pop,21,1960,1
9/21/63,Blue Velvet,Bobby Vinton,Pop,21,1960,1
10/12/63,Sugar Shack,Jimmy Gilmer And The Fireballs,Rock,35,1960,1
11/16/63,Deep Purple,Nino Tempo & April Stevens,Pop,7,1960,1
11/23/63,I'm Leaving It Up To You,Dale & Grace,Pop,14,1960,1
12/7/63,Dominique,The Singing Nun (Soeur Sourire),Other,28,1960,1
1/4/64,There! I've Said It Again,Bobby Vinton,Pop,28,1960,1
2/1/64,I Want To Hold Your Hand,The Beatles,Rock,49,1960,1
3/21/64,She Loves You,The Beatles,Rock,14,1960,1
4/4/64,Can't Buy Me Love,The Beatles,Rock,42,1960,1
5/16/64,My Guy,Mary Wells,Soul,14,1960,1
5/30/64,Love Me Do,The Beatles,Rock,7,1960,1
6/6/64,Chapel Of Love,The Dixie Cups,Pop,21,1960,1
6/27/64,A World Without Love,Peter And Gordon,Pop,7,1960,1
7/4/64,I Get Around,The Beach Boys,Rock,28,1960,1
8/1/64,A Hard Day's Night,The Beatles,Rock,14,1960,1
8/15/64,Everybody Loves Somebody,Dean Martin,Pop,7,1960,1
8/22/64,Where Did Our Love Go,The Supremes,Other,14,1960,1
9/5/64,The House Of The Rising Sun,The Animals,Other,42,1960,1
10/17/64,Do Wah Diddy Diddy,Manfred Mann,Pop,14,1960,1
10/31/64,Baby Love,The Supremes,Other,28,1960,1
11/28/64,Leader Of The Pack,The Shangri-Las,Pop,7,1960,1
12/5/64,Ringo,Lorne Greene,Other,7,1960,1
12/12/64,Mr. Lonely,Bobby Vinton,Pop,7,1960,1
12/19/64,Come See About Me,The Supremes,Other,7,1960,1
12/26/64,I Feel Fine,The Beatles,Rock,21,1960,1
1/16/65,Come See About Me,The Supremes,Other,7,1960,1
1/23/65,Downtown,Petula Clark,Rock,14,1960,1
2/6/65,You've Lost That Lovin' Feelin',The Righteous Brothers,Pop,14,1960,1
2/20/65,This Diamond Ring,Gary Lewis And The Playboys,Rock,14,1960,1
3/6/65,My Girl,The Temptations,R&B,7,1960,1
3/13/65,Eight Days A Week,The Beatles,Rock,14,1960,1
3/27/65,Stop! In The Name Of Love,The Supremes,Other,14,1960,1
4/10/65,I'm Telling You Now,Freddie And The Dreamers,Rock,14,1960,1
4/24/65,Game Of Love,Wayne Fontana & The Mindbenders,Pop,7,1960,1
5/1/65,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,Pop,21,1960,1
5/22/65,Ticket To Ride,The Beatles,Rock,7,1960,1
5/29/65,"Help Me, Rhonda",The Beach Boys,Rock,14,1960,1
6/12/65,Back In My Arms Again,The Supremes,Other,7,1960,1
6/19/65,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,Soul,7,1960,1
6/26/65,Mr. Tambourine Man,The Byrds,Rock,7,1960,1
7/3/65,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,Soul,7,1960,1
7/10/65,(I Can't Get No) Satisfaction,The Rolling Stones,Rock,28,1960,1
8/7/65,"I'm Henry VIII, I Am",Herman's Hermits,Pop,7,1960,1
8/14/65,I Got You Babe,Sonny & Cher,Pop,21,1960,1
9/4/65,Help!,The Beatles,Rock,21,1960,1
9/25/65,Eve Of Destruction,Barry McGuire,Rock,7,1960,1
10/2/65,Hang On Sloopy,The McCoys,Rock,7,1960,1
10/9/65,Yesterday,The Beatles,Rock,28,1960,1
11/6/65,Get Off Of My Cloud,The Rolling Stones,Rock,14,1960,1
11/20/65,I Hear A Symphony,The Supremes,Other,14,1960,1
12/4/65,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,Rock,21,1960,1
12/25/65,Over And Over,The Dave Clark Five,Pop,7,1960,1
1/1/66,The Sound Of Silence,Simon & Garfunkel,Rock,7,1960,1
1/8/66,We Can Work It Out,The Beatles,Rock,14,1960,1
1/22/66,The Sound Of Silence,Simon & Garfunkel,Rock,7,1960,1
1/29/66,We Can Work It Out,The Beatles,Rock,7,1960,1
2/5/66,My Love,Petula Clark,Rock,14,1960,1
2/19/66,Lightnin' Strikes,Lou Christie,Pop,7,1960,1
2/26/66,These Boots Are Made For Walkin',Nancy Sinatra,Rock,42,1960,1
4/9/66,(You're My) Soul And Inspiration,The Righteous Brothers,Pop,21,1960,1
4/30/66,Good Lovin',The Young Rascals,Rock,7,1960,1
5/7/66,"Monday, Monday",The Mamas & The Papas,Pop,21,1960,1
5/28/66,When A Man Loves A Woman,Percy Sledge,R&B,14,1960,1
6/11/66,"Paint It, Black",The Rolling Stones,Rock,14,1960,1
6/25/66,Paperback Writer,The Beatles,Rock,7,1960,1
7/2/66,Strangers In The Night,Frank Sinatra,Rock,7,1960,1
7/9/66,Paperback Writer,The Beatles,Rock,7,1960,1
7/16/66,Hanky Panky,Tommy James And The Shondells,Rock,14,1960,1
7/30/66,Wild Thing,The Troggs,Rock,14,1960,1
8/13/66,Summer In The City,The Lovin' Spoonful,Rock,21,1960,1
9/3/66,Sunshine Superman,Donovan,Rock,7,1960,1
9/10/66,You Can't Hurry Love,The Supremes,Other,14,1960,1
9/24/66,Cherish,The Association,Pop,21,1960,1
10/15/66,Reach Out I'll Be There,Four Tops,Soul,21,1960,1
11/5/66,Last Train To Clarksville,The Monkees,Rock,7,1960,1
11/12/66,Poor Side Of Town,Johnny Rivers,Rock,7,1960,1
11/19/66,You Keep Me Hangin' On,The Supremes,Other,14,1960,1
12/3/66,Winchester Cathedral,The New Vaudeville Band,Rock,7,1960,1
12/10/66,Good Vibrations,The Beach Boys,Rock,7,1960,1
12/17/66,Winchester Cathedral,The New Vaudeville Band,Rock,14,1960,1
12/31/66,I'm A Believer,The Monkees,Rock,49,1960,1
2/18/67,Kind Of A Drag,The Buckinghams,Pop,14,1960,1
3/4/67,Ruby Tuesday,The Rolling Stones,Rock,7,1960,1
3/11/67,Love Is Here And Now You're Gone,The Supremes,Other,7,1960,1
3/18/67,Penny Lane,The Beatles,Rock,7,1960,1
3/25/67,Happy Together,The Turtles,Pop,49,1960,1
5/13/67,The Happening,The Supremes,Other,7,1960,1
5/20/67,Groovin',The Young Rascals,Rock,14,1960,1
6/3/67,Respect,Aretha Franklin,Soul,14,1960,1
6/17/67,Groovin',The Young Rascals,Rock,14,1960,1
7/1/67,Windy,The Association,Pop,28,1960,1
7/29/67,Light My Fire,The Doors,Rock,21,1960,1
8/19/67,All You Need Is Love,The Beatles,Rock,7,1960,1
8/26/67,Ode To Billie Joe,Bobbie Gentry,Other,28,1960,1
9/23/67,The Letter,The Box Tops,Rock,28,1960,1
10/21/67,To Sir With Love,Lulu,Pop,35,1960,1
11/25/67,Incense And Peppermints,Strawberry Alarm Clock,Rock,7,1960,1
12/2/67,Daydream Believer,The Monkees,Rock,28,1960,1
12/30/67,Hello Goodbye,The Beatles,Rock,35,1960,1
2/3/68,Green Tambourine,The Lemon Pipers,Pop,7,1960,1
2/10/68,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra,Rock,35,1960,1
3/16/68,(Sittin' On) The Dock Of The Bay,Otis Redding,Soul,28,1960,1
4/13/68,Honey,Bobby Goldsboro,Other,35,1960,1
5/18/68,Tighten Up,Archie Bell & The Drells,Soul,14,1960,1
6/1/68,Mrs. Robinson,Simon & Garfunkel,Rock,21,1960,1
6/22/68,This Guy's In Love With You,Herb Alpert,Other,28,1960,1
7/20/68,Grazing In The Grass,Hugh Masekela,Other,14,1960,1
8/3/68,"Hello, I Love You",The Doors,Rock,14,1960,1
8/17/68,People Got To Be Free,The Rascals,Rock,35,1960,1
9/21/68,Harper Valley P.T.A.,Jeannie C. Riley,Other,7,1960,1
9/28/68,Hey Jude,The Beatles,Rock,63,1960,1
11/30/68,Love Child,Diana Ross & The Supremes,Other,14,1960,1
12/14/68,I Heard It Through The Grapevine,Marvin Gaye,R&B,49,1960,1
2/1/69,Crimson And Clover,Tommy James And The Shondells,Rock,14,1960,1
2/15/69,Everyday People,Sly & The Family Stone,Pop,28,1960,1
3/15/69,Dizzy,Tommy Roe,Rock,28,1960,1
4/12/69,Aquarius/Let The Sunshine In,The 5th Dimension,R&B,77,1960,1
6/28/69,Love Theme From Romeo & Juliet,Henry Mancini And His Orchestra,Other,14,1960,1
7/12/69,In The Year 2525,Zager & Evans,Rock,42,1960,1
8/23/69,Honky Tonk Women,The Rolling Stones,Rock,28,1960,1
9/20/69,"Sugar, Sugar",The Archies,Pop,28,1960,1
10/18/69,I Can't Get Next To You,The Temptations,R&B,14,1960,1
11/1/69,Suspicious Minds,Elvis Presley,Rock,7,1960,1
11/8/69,Wedding Bell Blues,The 5th Dimension,R&B,21,1960,1
11/29/69,Come Together/Something,The Beatles,Rock,7,1960,1
12/6/69,Na Na Hey Hey Kiss Him Goodbye,Steam,Pop,14,1960,1
12/20/69,Leaving On A Jet Plane,"Peter, Paul & Mary",Other,7,1960,1
12/27/69,Someday We'll Be Together,Diana Ross & The Supremes,Other,7,1960,1
1/3/70,Raindrops Keep Fallin' On My Head,B.J. Thomas,Other,28,1970,2
1/31/70,I Want You Back,Jackson 5,Pop,7,1970,2
2/7/70,Venus,The Shocking Blue,Rock,7,1970,2
2/14/70,Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star,Sly & The Family Stone,Pop,14,1970,2
2/28/70,Bridge Over Troubled Water,Simon & Garfunkel,Rock,42,1970,2
4/11/70,Let It Be,The Beatles,Rock,14,1970,2
4/25/70,ABC,Jackson 5,Pop,14,1970,2
5/9/70,American Woman/No Sugar Tonight,The Guess Who,Rock,21,1970,2
5/30/70,Everything Is Beautiful,Ray Stevens,Other,14,1970,2
6/13/70,The Long And Winding Road/For You Blue,The Beatles,Rock,14,1970,2
6/27/70,The Love You Save/I Found That Girl,Jackson 5,Pop,14,1970,2
7/11/70,Mama Told Me (Not To Come),Three Dog Night,Rock,14,1970,2
7/25/70,(They Long To Be) Close To You,Carpenters,Pop,28,1970,2
8/22/70,Make It With You,Bread,Rock,7,1970,2
8/29/70,War,Edwin Starr,Soul,21,1970,2
9/19/70,Ain't No Mountain High Enough,Diana Ross,Other,21,1970,2
10/10/70,Cracklin' Rosie,Neil Diamond,Pop,7,1970,2
10/17/70,I'll Be There,Jackson 5,Pop,56,1970,2
12/12/70,The Tears Of A Clown,Smokey Robinson & The Miracles,Soul,14,1970,2
12/26/70,My Sweet Lord/Isn't It A Pity,George Harrison,Rock,28,1970,2
1/23/71,Knock Three Times,Dawn,R&B,21,1970,2
2/13/71,One Bad Apple,The Osmonds,R&B,35,1970,2
3/20/71,Me And Bobby McGee,Janis Joplin,Rock,14,1970,2
4/3/71,Just My Imagination (Running Away With Me),The Temptations,R&B,14,1970,2
4/17/71,Joy To The World,Three Dog Night,Rock,42,1970,2
5/29/71,Brown Sugar,The Rolling Stones,Rock,14,1970,2
6/12/71,Want Ads,The Honey Cone,R&B,7,1970,2
6/19/71,It's Too Late/I Feel The Earth Move,Carole King,Pop,35,1970,2
7/24/71,Indian Reservation (The Lament Of The Cherokee Reservation Indian),The Raiders,Rock,7,1970,2
7/31/71,You've Got A Friend,James Taylor,Rock,7,1970,2
8/7/71,How Can You Mend A Broken Heart,Bee Gees,Pop,28,1970,2
9/4/71,Uncle Albert/Admiral Halsey,Paul & Linda McCartney,Rock,7,1970,2
9/11/71,Go Away Little Girl,Donny Osmond,R&B,21,1970,2
10/2/71,Maggie May/Reason To Believe,Rod Stewart,Rock,35,1970,2
11/6/71,"Gypsys, Tramps & Thieves",Cher,Pop,14,1970,2
11/20/71,Theme From Shaft,Isaac Hayes,Other,14,1970,2
12/4/71,Family Affair,Sly & The Family Stone,Pop,21,1970,2
12/25/71,Brand New Key,Melanie,Other,21,1970,2
1/15/72,American Pie (Parts I & II),Don McLean,Other,28,1970,2
2/12/72,Let's Stay Together,Al Green,R&B,35,1970,2
3/18/72,Heart Of Gold,Neil Young,Rock,7,1970,2
3/25/72,A Horse With No Name,America,Rock,21,1970,2
4/15/72,The First Time Ever I Saw Your Face,Roberta Flack,Other,42,1970,2
5/27/72,Oh Girl,The Chi-lites,R&B,7,1970,2
6/3/72,I'll Take You There,The Staple Singers,Soul,28,1970,2
7/1/72,Song Sung Blue,Neil Diamond,Pop,7,1970,2
7/8/72,Lean On Me,Bill Withers,Soul,21,1970,2
7/29/72,Alone Again (Naturally),Gilbert O'Sullivan,Rock,28,1970,2
8/26/72,Brandy (You're A Fine Girl),Looking Glass,Pop,7,1970,2
9/2/72,Alone Again (Naturally),Gilbert O'Sullivan,Rock,14,1970,2
9/16/72,Black & White,Three Dog Night,Rock,7,1970,2
9/23/72,Baby Don't Get Hooked On Me,Mac Davis,Other,21,1970,2
10/14/72,Ben,Michael Jackson,Pop,7,1970,2
10/21/72,My Ding-A-Ling,Chuck Berry,Rock,14,1970,2
11/4/72,I Can See Clearly Now,Johnny Nash,Rock,28,1970,2
12/2/72,Papa Was A Rollin' Stone,The Temptations,R&B,7,1970,2
12/9/72,I Am Woman,Helen Reddy,Pop,7,1970,2
12/16/72,Me And Mrs. Jones,Billy Paul,Soul,21,1970,2
1/6/73,You're So Vain,Carly Simon,Rock,21,1970,2
1/27/73,Superstition,Stevie Wonder,Soul,7,1970,2
2/3/73,Crocodile Rock,Elton John,Rock,21,1970,2
2/24/73,Killing Me Softly With His Song,Roberta Flack,Other,28,1970,2
3/24/73,Love Train,The O'Jays,R&B,7,1970,2
3/31/73,Killing Me Softly With His Song,Roberta Flack,Other,7,1970,2
4/7/73,The Night The Lights Went Out In Georgia,Vicki Lawrence,Pop,14,1970,2
4/21/73,Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando,Pop,28,1970,2
5/19/73,You Are The Sunshine Of My Life,Stevie Wonder,Soul,7,1970,2
5/26/73,Frankenstein,Edgar Winter Group,Rock,7,1970,2
6/2/73,My Love,Paul McCartney & Wings,Rock,28,1970,2
6/30/73,Give Me Love - (Give Me Peace On Earth),George Harrison,Rock,7,1970,2
7/7/73,Will It Go Round In Circles,Billy Preston,R&B,14,1970,2
7/21/73,"Bad, Bad Leroy Brown",Jim Croce,Other,14,1970,2
8/4/73,The Morning After,Maureen McGovern,Pop,14,1970,2
8/18/73,Touch Me In The Morning,Diana Ross,Other,7,1970,2
8/25/73,Brother Louie,Stories,Rock,14,1970,2
9/8/73,Let's Get It On,Marvin Gaye,R&B,7,1970,2
9/15/73,Delta Dawn,Helen Reddy,Pop,7,1970,2
9/22/73,Let's Get It On,Marvin Gaye,R&B,7,1970,2
9/29/73,We're An American Band,Grand Funk,Rock,7,1970,2
10/6/73,Half-Breed,Cher,Pop,14,1970,2
10/20/73,Angie,The Rolling Stones,Rock,7,1970,2
10/27/73,Midnight Train To Georgia,Gladys Knight And The Pips,R&B,14,1970,2
11/10/73,Keep On Truckin' (Part 1),Eddie Kendricks,R&B,14,1970,2
11/24/73,Photograph,Ringo Starr,Rock,7,1970,2
12/1/73,Top Of The World,Carpenters,Pop,14,1970,2
12/15/73,The Most Beautiful Girl,Charlie Rich,Other,14,1970,2
12/29/73,Time In A Bottle,Jim Croce,Other,14,1970,2
1/12/74,The Joker,The Steve Miller Band,Rock,7,1970,2
1/19/74,Show And Tell,Al Wilson,R&B,7,1970,2
1/26/74,You're Sixteen,Ringo Starr,Rock,7,1970,2
2/2/74,The Way We Were,Barbra Streisand,Pop,7,1970,2
2/9/74,Love's Theme,Love Unlimited Orchestra,Soul,7,1970,2
2/16/74,The Way We Were,Barbra Streisand,Pop,14,1970,2
3/2/74,Seasons In The Sun,Terry Jacks,Rock,21,1970,2
3/23/74,Dark Lady,Cher,Pop,7,1970,2
3/30/74,Sunshine On My Shoulders,John Denver,Other,7,1970,2
4/6/74,Hooked On A Feeling,Blue Swede,Rock,7,1970,2
4/13/74,Bennie And The Jets,Elton John,Rock,7,1970,2
4/20/74,TSOP (The Sound Of Philadelphia),MFSB featuring The Three Degrees,Soul,14,1970,2
5/4/74,The Loco-Motion,Grand Funk,Rock,14,1970,2
5/18/74,The Streak,Ray Stevens,Other,21,1970,2
6/8/74,Band On The Run,Paul McCartney & Wings,Rock,7,1970,2
6/15/74,"Billy, Don't Be A Hero",Bo Donaldson And The Heywoods,Pop,14,1970,2
6/29/74,Sundown,Gordon Lightfoot,Other,7,1970,2
7/6/74,Rock The Boat,The Hues Corporation,Pop,7,1970,2
7/13/74,Rock Your Baby,George McCrae,Soul,14,1970,2
7/27/74,ANNIE'S SONG,John Denver,Other,14,1970,2
8/10/74,Feel Like Makin' Love,Roberta Flack,Other,7,1970,2
8/17/74,The Night Chicago Died,Paper Lace,Pop,28,1970,2
9/14/74,I Shot The Sheriff,Eric Clapton,Rock,7,1970,2
9/21/74,"Can't Get Enough Of Your Love, Babe",Barry White,R&B,7,1970,2
9/28/74,Rock Me Gently,Andy Kim,Rock,7,1970,2
10/5/74,I Honestly Love You,Olivia Newton-John,Pop,14,1970,2
10/19/74,Nothing From Nothing,Billy Preston,R&B,14,1970,2
11/2/74,You Haven't Done Nothin,Stevie Wonder,Soul,7,1970,2
11/9/74,You Ain't Seen Nothing Yet/Free Wheelin',Bachman-Turner Overdrive,Rock,14,1970,2
11/23/74,I Can Help,Billy Swan,Other,14,1970,2
12/7/74,Kung Fu Fighting,Carl Douglas,Pop,14,1970,2
12/21/74,Cat's In The Cradle,Harry Chapin,Other,7,1970,2
12/28/74,Angie Baby,Helen Reddy,Pop,7,1970,2
1/4/75,Lucy In The Sky With Diamonds,Elton John,Rock,14,1970,2
1/18/75,Mandy,Barry Manilow,Pop,7,1970,2
1/25/75,Please Mr. Postman,Carpenters,Pop,7,1970,2
2/1/75,Laughter In The Rain,Neil Sedaka,Pop,7,1970,2
2/8/75,Fire,Ohio Players,R&B,7,1970,2
2/15/75,You're No Good,Linda Ronstadt,Rock,7,1970,2
2/22/75,Pick Up The Pieces,AWB,R&B,7,1970,2
3/1/75,Best Of My Love,Eagles,Rock,7,1970,2
3/8/75,Have You Never Been Mellow,Olivia Newton-John,Pop,7,1970,2
3/15/75,Black Water,The Doobie Brothers,Rock,7,1970,2
3/22/75,My Eyes Adored You,Frankie Valli,Rock,7,1970,2
3/29/75,Lady Marmalade,Labelle,Other,7,1970,2
4/5/75,Lovin' You,Minnie Riperton,Soul,21,1970,2
4/26/75,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas,Other,7,1970,2
5/3/75,He Don't Love You (Like I Love You),Tony Orlando & Dawn,Pop,21,1970,2
5/24/75,Shining Star,"Earth, Wind & Fire",R&B,7,1970,2
5/31/75,Before The Next Teardrop Falls,Freddy Fender,Rock,7,1970,2
6/7/75,Thank God I'm A Country Boy,John Denver,Other,7,1970,2
6/14/75,Sister Golden Hair,America,Pop,7,1970,2
6/21/75,Love Will Keep Us Together,Captain & Tennille,Pop,28,1970,2
7/19/75,Listen To What The Man Said,Wings,Rock,14,1970,2
8/2/75,One Of These Nights,Eagles,Rock,7,1970,2
8/9/75,Jive Talkin',Bee Gees,Pop,14,1970,2
8/23/75,Fallin' In Love,"Hamilton, Joe Frank & Reynolds",Rock,7,1970,2
8/30/75,Get Down Tonight,KC And The Sunshine Band,Pop,7,1970,2
9/6/75,Rhinestone Cowboy,Glen Campbell,Other,14,1970,2
9/20/75,Fame,David Bowie,Rock,7,1970,2
9/27/75,I'm Sorry,John Denver,Other,7,1970,2
10/4/75,Fame,David Bowie,Rock,7,1970,2
10/11/75,Bad Blood,Neil Sedaka,Pop,21,1970,2
11/1/75,Island Girl,Elton John,Rock,21,1970,2
11/22/75,That's The Way (I Like It),KC And The Sunshine Band,Pop,7,1970,2
11/29/75,"Fly, Robin, Fly",Silver Convention,Pop,21,1970,2
12/20/75,That's The Way (I Like It),KC And The Sunshine Band,Pop,7,1970,2
12/27/75,Let's Do It Again,The Staple Singers,Soul,7,1970,2
1/3/76,Saturday Night,Bay City Rollers,Pop,7,1970,2
1/10/76,Convoy,C.W. McCall,Other,7,1970,2
1/17/76,I Write The Songs,Barry Manilow,Pop,7,1970,2
1/24/76,Theme From Mahogany (Do You Know Where You're Going To),Diana Ross,Other,7,1970,2
1/31/76,Love Rollercoaster,Ohio Players,R&B,7,1970,2
2/7/76,50 Ways To Leave Your Lover,Paul Simon,Other,21,1970,2
2/28/76,Theme From S.W.A.T.,Rhythm Heritage,Pop,7,1970,2
3/6/76,Love Machine (Part 1),The Miracles,R&B,7,1970,2
3/13/76,"December, 1963 (Oh, What a Night)",The 4 Seasons,Rock,21,1970,2
4/3/76,Disco Lady,Johnnie Taylor,R&B,28,1970,2
5/1/76,Let Your Love Flow,Bellamy Brothers,Other,7,1970,2
5/8/76,Welcome Back,John Sebastian,Rock,7,1970,2
5/15/76,Boogie Fever,The Sylvers,R&B,7,1970,2
5/22/76,Silly Love Songs,Wings,Rock,7,1970,2
5/29/76,Love Hangover,Diana Ross,Other,14,1970,2
6/12/76,Silly Love Songs,Wings,Rock,28,1970,2
7/10/76,Afternoon Delight,Starland Vocal Band,Pop,14,1970,2
7/24/76,Kiss And Say Goodbye,The Manhattans,R&B,42,1970,2
9/4/76,You Should Be Dancing,Bee Gees,Pop,7,1970,2
9/11/76,"(Shake, Shake, Shake) Shake Your Booty",KC And The Sunshine Band,Pop,7,1970,2
9/18/76,Play That Funky Music,Wild Cherry,Rock,21,1970,2
10/9/76,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,Other,7,1970,2
10/16/76,Disco Duck (Part I),Rick Dees & His Cast Of Idiots,Pop,7,1970,2
10/23/76,If You Leave Me Now,Chicago,Rock,14,1970,2
11/6/76,Rock'n Me,Steve Miller,Rock,7,1970,2
11/13/76,Tonight's The Night (Gonna Be Alright),Rod Stewart,Rock,56,1970,2
1/8/77,You Don't Have To Be A Star (To Be In My Show),"Marilyn McCoo & Billy Davis, Jr.",Soul,7,1970,2
1/15/77,You Make Me Feel Like Dancing,Leo Sayer,Rock,7,1970,2
1/22/77,I Wish,Stevie Wonder,Soul,7,1970,2
1/29/77,Car Wash,Rose Royce,Soul,7,1970,2
2/5/77,Torn Between Two Lovers,Mary Macgregor,Other,14,1970,2
2/19/77,Blinded By The Light,Manfred Mann's Earth Band,Rock,7,1970,2
2/26/77,New Kid In Town,Eagles,Rock,7,1970,2
3/5/77,Evergreen (Love Theme From A Star Is Born),Barbra Streisand,Pop,21,1970,2
3/26/77,Rich Girl,Daryl Hall  John Oates,Rock,14,1970,2
4/9/77,Dancing Queen,ABBA,Pop,7,1970,2
4/16/77,Don't Give Up On Us,David Soul,Soul,7,1970,2
4/23/77,Don't Leave Me This Way,Thelma Houston,R&B,7,1970,2
4/30/77,Southern Nights,Glen Campbell,Other,7,1970,2
5/7/77,Hotel California,Eagles,Rock,7,1970,2
5/14/77,When I Need You,Leo Sayer,Rock,7,1970,2
5/21/77,Sir Duke,Stevie Wonder,Soul,21,1970,2
6/11/77,I'm Your Boogie Man,KC And The Sunshine Band,Pop,7,1970,2
6/18/77,Dreams,Fleetwood Mac,Pop,7,1970,2
6/25/77,Got To Give It Up (Pt. I),Marvin Gaye,R&B,7,1970,2
7/2/77,Gonna Fly Now,Bill Conti,Other,7,1970,2
