,GPS Horizontal Accuracy,GPS Longitude,GPS Vertical Accuracy,Magnetometer z,Altimeter (Barometer) Pressure,GPS Latitude,GPS Altitude,Magnetometer y,Magnetometer x,Altimeter (Barometer) Relative Altitude,Microphone Left Channel Level,Microphone Right Channel Level,Gyrometer y,Gyrometer z,Gyrometer x,Gravity z,Gravity y,Gravity x,Acceleration z,Acceleration x,Acceleration y,classification
2017-03-20 20:17:01,65.0,-73.9937172434,10.0,-406.591003418,101.417938232,40.7512272094,17.1065769196,116.234237671,-56.1426696777,-44.8454246521,-25.5466,-25.5466,0.00636788448249,-0.00104395914731,-0.0106712864879,-0.991279542446,0.047536700964,-0.122903004289,-0.00757605722174,0.000588551512919,-0.000600665574893,S
2017-03-20 20:17:06,65.0,-73.9937090778,10.0,-399.888061523,101.417175293,40.751222278,17.0976314545,117.092681885,-57.0011291504,-44.7821273804,-23.8336,-23.8336,0.0053127400586,-0.00317342275494,-0.0106680906946,-0.991190731525,0.0479384027421,-0.123461849988,-0.00716131180525,0.000628598965704,-0.00104814267252,S
2017-03-20 20:17:10,65.0,-73.9937090778,10.0,-399.724578857,101.417022705,40.751222278,17.0976314545,114.860717773,-55.4559173584,-44.770072937,-22.5087,-22.5087,0.00530768005253,-0.00210070146785,-0.0128023479922,-0.991083562374,0.0493469163775,-0.123767003417,-0.00595624092966,-0.00114144536201,-0.00202941009775,S
2017-03-20 20:17:15,65.0,-73.993709094,10.0,-393.512084961,101.417655945,40.7512221348,17.0976314545,118.981277466,-52.3654937744,-44.8223190308,-5.42619,-5.42619,0.0185438569863,-0.101979362358,0.213402293941,-0.990979552269,-0.130945950747,0.0285075698048,-0.0472284555435,0.00458874367177,0.0317943431437,S
2017-03-20 20:17:19,65.0,-73.993709094,10.0,-390.569335938,101.419380188,40.7512221348,17.0976314545,117.264373779,-52.3654937744,-44.9659919739,-5.42619,-5.42619,0.00636735185027,-0.00209244566848,-0.0160032013064,-0.986170947552,-0.133209064603,0.0986013412476,-0.00838167313486,-0.00126552616712,0.000518631888553,S
2017-03-20 20:17:24,65.0,-73.9936654111,10.0,-392.204223633,101.419975281,40.7512086672,17.1117649078,120.011413574,-53.0522460938,-45.0152244568,-23.6963,-23.6963,0.00636495500529,-0.00208205934022,-0.0192029893561,-0.985863029957,-0.134055346251,0.100514657795,-0.00768247526139,0.00271105160937,-0.00373151432723,S
2017-03-20 20:17:28,65.0,-73.9936654111,10.0,-392.204223633,101.420120239,40.7512086672,17.1117649078,120.011413574,-53.0522460938,-45.0272789001,-21.1786,-21.1786,0.00636495500529,-0.00208205934022,-0.0192029893561,-0.986450970173,-0.128096044064,0.102498263121,-0.00634688464925,0.000254420825513,0.000120578370115,S
2017-03-20 20:17:33,65.0,-73.9935389462,10.0,-394.493011475,101.420127869,40.7511373103,17.0674285889,113.487197876,-49.2750701904,-45.0272789001,-18.152,-18.152,0.00955675357175,-0.00211268569276,-0.0117400130334,-0.986741304398,-0.124810256064,0.103749632835,-0.00846742931753,0.00222265953198,-0.000754322449211,S
2017-03-20 20:17:37,65.0,-73.9935389462,10.0,-392.858154297,101.419715881,40.7511373103,17.0674285889,117.951141357,-53.0522460938,-44.9941253662,-19.1042,-19.1042,0.00424454614537,-0.00104316019898,-0.0096025599425,-0.986553013325,-0.125379875302,0.104847960174,-0.0105325868353,0.00309271342121,0.000715571164619,S
2017-03-20 20:17:42,65.0,-73.9935358767,10.0,-391.877227783,101.42061615,40.7511361353,17.064283371,117.264373779,-52.7088775635,-45.0684738159,-20.0687,-20.0687,0.00745125841393,-0.00639238556452,-0.00533404534732,-0.987292706966,-0.120485320687,0.103616528213,-0.00915198773146,0.00104350969195,-0.000822053931188,S
2017-03-20 20:17:46,65.0,-73.9935358767,10.0,-391.550262451,101.419685364,40.7511361353,17.064283371,119.668045044,-53.7390136719,-44.9911117554,-21.3632,-21.3632,0.0085029407284,-0.00319712488864,-0.00533830640506,-0.987243711948,-0.119439557195,0.105280704796,-0.00473015522584,0.00395696936175,-0.000860737054609,S
2017-03-20 20:17:51,65.0,-73.9935358936,10.0,-390.89630127,101.420181274,40.7511360232,17.064283371,119.324661255,-52.0221099854,-45.0323028564,-23.2221,-23.2221,0.00636708553416,-0.00104049703789,-0.0117378825045,-0.987529695034,-0.121325306594,0.100325912237,-0.0105782235041,-0.00228818925098,0.0018184685614,S
2017-03-20 20:17:55,65.0,-73.9936957007,10.0,-391.223266602,101.419967651,40.7512119405,17.0684337616,115.890853882,-50.3052062988,-45.0142173767,-20.7844,-20.7844,0.00849708177401,-0.00212094149214,-0.00853915971923,-0.987192571163,-0.123325757682,0.101200580597,-0.0076346853748,0.00112485862337,-0.00248295790516,S
2017-03-20 20:18:00,65.0,-73.9936957007,10.0,-388.93447876,101.420341492,40.7512119405,17.0684337616,109.366622925,-48.5883026123,-45.0453643799,-21.8127,-21.8127,-0.00107698234483,-0.000984038022784,-0.0245295778524,-0.988859117031,-0.115814894438,0.0935126468539,-0.00889787077904,0.00241935695522,0.000397414260078,S
2017-03-20 20:18:04,65.0,-73.9936960212,10.0,-386.809143066,101.419799805,40.7512091778,17.0684337616,117.779449463,-52.880569458,-45.0001525879,-21.8127,-21.8127,0.00531007689751,-0.00211108779611,-0.0096025599425,-0.987657487392,-0.123971492052,0.0957277938724,-0.00773438578472,0.00346959428862,-0.00163885788061,S
2017-03-20 20:18:09,65.0,-73.9937418752,10.0,-392.367675781,101.419502258,40.7512475151,17.0727005005,116.749298096,-50.1335144043,-44.9760398865,-16.5397,-16.5397,0.013830328173,-0.00748481424367,-0.00107298760319,-0.9887830019,-0.119300350547,0.0898640677333,-0.0058916551061,-0.000172903964994,-0.0118336807936,S
2017-03-20 20:18:13,65.0,-73.9937578067,10.0,-392.367675781,101.419708252,40.751259363,17.0772151947,116.749298096,-50.1335144043,-44.9931182861,-23.0529,-23.0529,0.013830328173,-0.00748481424367,-0.00107298760319,-0.985285699368,-0.134550362825,0.10539586097,-0.00514703802764,0.00100367551204,-0.00354167958722,S
2017-03-20 20:18:18,65.0,-73.9937578067,10.0,-368.989135742,101.41771698,40.751259363,17.0772151947,113.830566406,-50.3052062988,-44.8273391724,-25.8105,-25.8105,0.00531007689751,-0.00211108779611,-0.0096025599425,-0.985478281975,-0.133009061217,0.105551443994,-0.0114699406549,-6.743499398e-05,-0.000108616761281,S
2017-03-20 20:18:22,65.0,-73.9937587807,10.0,-391.223266602,101.417633057,40.7512545214,17.0772151947,110.053390503,-45.4978790283,-44.8203086853,-21.2191,-21.2191,0.0042424156165,-0.00208472250131,-0.0170676667941,-0.985877513885,-0.131733864546,0.103400848806,-0.0067677590996,0.00121341063641,0.000782937102485,S
2017-03-20 20:18:27,65.0,-73.9936340064,10.0,-392.531188965,101.415901184,40.751182119,17.2273902893,113.487197876,-47.901550293,-44.6756248474,-24.839,-24.839,0.00743181733798,-0.0021049625256,-0.0128044785211,-0.985520482063,-0.132782623172,0.105442516506,-0.0079792579636,0.00236082868651,-0.000884372624569,S
2017-03-20 20:18:31,65.0,-73.9936340064,10.0,-371.931884766,101.416427612,40.751182119,17.2273902893,105.589447021,-47.2147827148,-44.719833374,-21.4768,-21.4768,0.00743181733798,-0.0021049625256,-0.0128044785211,-0.985538065434,-0.132448345423,0.105698354542,-0.00944178458303,0.00181507109664,0.000551369506866,S
2017-03-20 20:18:36,65.0,-73.993688514,10.0,-356.891113281,101.41619873,40.751213391,17.3634567261,126.535644531,-64.0404205322,-44.7007446289,-23.376,-23.376,0.00849708177401,-0.00212094149214,-0.00853915971923,-0.985620975494,-0.132126569748,0.105327546597,-0.00528480159119,0.00114828418009,-0.000701185315847,S
2017-03-20 20:18:40,65.0,-73.993688514,10.0,-334.82043457,101.41645813,40.751213391,17.3634567261,126.707336426,-67.9893035889,-44.7228469849,-22.8693,-22.8693,0.00531087584584,-0.00211454990552,-0.00853596392592,-0.985381186008,-0.133465230465,0.105881929398,-0.00517363986,0.000944854575209,-0.0010257352842,S
2017-03-20 20:18:45,65.0,-73.9936886456,10.0,-318.47177124,101.416702271,40.7512122704,17.3634567261,127.050720215,-68.6760559082,-44.7429428101,-20.5428,-20.5428,0.00743607839572,-0.00317422170327,-0.0117368172401,-0.985111653805,-0.134817644954,0.10667335242,-0.00834231171757,4.66145938844e-05,-0.00141282158438,S
2017-03-20 20:18:49,65.0,-73.9937907629,10.0,-390.89630127,101.417633057,40.7512715756,17.3880119324,122.415084839,-54.0823974609,-44.8203086853,-20.5428,-20.5428,0.00105780758498,-0.00208525513353,-0.0149312789676,-0.985315740108,-0.134642004967,0.10499741137,-0.00903852563351,0.000410300766816,0.00300443102606,S
2017-03-20 20:18:54,65.0,-73.9937907629,10.0,-396.127868652,101.417701721,40.7512715756,17.3880119324,122.758468628,-55.1125335693,-44.826335907,-22.5435,-22.5435,0.00423895350708,-0.00101892543306,-0.0170687320585,-0.985610127449,-0.133918404579,0.103143371642,-0.00746239116415,0.000677427859046,-0.00176274986006,S
2017-03-20 20:18:58,65.0,-73.9937908527,10.0,-396.127868652,101.417259216,40.7512706374,17.3880119324,122.758468628,-55.1125335693,-44.7891616821,-22.5435,-22.5435,0.00423895350708,-0.00101892543306,-0.0170687320585,-0.985644102097,-0.13328576088,0.103637084365,-0.00849653966725,0.00148071697913,0.00141930172686,S
2017-03-20 20:19:03,65.0,-73.9937908527,10.0,-362.122680664,101.422187805,40.7512706374,17.3880119324,123.445220947,-58.5463409424,-45.1990814209,-21.3156,-21.3156,0.0127498837188,-0.00425067141588,-0.0117410782978,-0.985676586628,-0.132941901684,0.103769414127,-0.00738065084442,0.00174511526711,-0.00145751039963,S
2017-03-20 20:19:07,65.0,-73.9937908527,10.0,-362.776611328,101.421646118,40.7512706374,17.3880119324,126.192260742,-62.6669006348,-45.1538734436,-22.7506,-22.7506,0.00531620216802,-0.00423921982319,-0.0106670254302,-0.985564887524,-0.133501067758,0.104112274945,-0.00824006926268,0.00173794699367,-0.000883081112988,S
2017-03-20 20:19:12,65.0,-73.9937769194,10.0,-397.108795166,101.421394348,40.751263836,17.2456932068,126.535644531,-57.1728210449,-45.132774353,-21.386,-21.386,0.00850134283175,-0.00319020066981,-0.00747149843822,-0.985497355461,-0.13338303566,0.104899466038,-0.00742255011573,0.000325141154462,0.000204317417229,S
2017-03-20 20:19:16,65.0,-73.9937064832,10.0,-400.051574707,101.418838501,40.7512184281,17.2837600708,128.939300537,-57.516204834,-44.9207801819,-22.507,-22.507,0.00956021568117,-0.00317848276101,-0.011738947769,-0.985358178616,-0.134445473552,0.104850575328,-0.00609688460827,0.00112171366345,-0.00169343687594,S
2017-03-20 20:19:21,65.0,-73.9937064832,10.0,-368.335174561,101.419487,40.7512184281,17.2837600708,133.746627808,-65.0705718994,-44.974029541,-21.7268,-21.7268,0.0116907445532,-0.00321044069409,-0.00320831016522,-0.985192835331,-0.134618297219,0.106174297631,-0.00682681286708,0.000805069576018,0.00177527731284,S
2017-03-20 20:19:25,65.0,-73.9937065524,10.0,-371.44140625,101.419166565,40.7512178132,17.2837600708,133.231567383,-66.2723999023,-44.9479064941,-19.8628,-19.8628,0.00530847900085,-0.00210416357727,-0.0117357519757,-0.98530381918,-0.134625643492,0.105130054057,-0.00700575485826,0.000552319048438,-0.000948699947912,S
2017-03-20 20:19:30,65.0,-73.9936817045,10.0,-368.498657227,101.421577454,40.7512203165,17.3154792786,132.544799805,-65.5856323242,-45.1488494873,-21.9807,-21.9807,0.00636894974692,-0.00209936988731,-0.0138700092732,-0.985320329666,-0.13490922749,0.104610353708,-0.00558542041108,-0.000102907062683,-0.000771927239839,S
2017-03-20 20:19:34,65.0,-73.9936817045,10.0,-371.277923584,101.422958374,40.7512203165,17.3154792786,130.999588013,-64.3838043213,-45.263381958,-21.9807,-21.9807,0.00424800825479,-0.00210895726723,-0.00960149467806,-0.985343873501,-0.134623199701,0.10475730896,-0.00473793782294,-0.00066185038304,-0.000752782216296,S
2017-03-20 20:19:39,65.0,-73.9938289367,10.0,-397.272277832,101.422027588,40.7512998052,17.3231372833,130.827896118,-58.3746490479,-45.1860237122,-19.8759,-19.8759,0.0106262790655,-0.00319792383697,-0.00640703295051,-0.985308587551,-0.134895518422,0.104738846421,-0.00913723278791,0.00108085933607,-0.00154857255984,S
2017-03-20 20:19:43,65.0,-73.9938289367,10.0,-397.272277832,101.420883179,40.7512998052,17.3231372833,130.827896118,-58.3746490479,-45.0905761719,-20.8078,-20.8078,0.0106262790655,-0.00319792383697,-0.00640703295051,-0.985074996948,-0.135064736009,0.106699578464,-0.0074482136406,0.000615484255832,9.19851299841e-06,S
2017-03-20 20:19:48,65.0,-73.9938640556,10.0,-369.316101074,101.422050476,40.7513375057,17.3298416138,132.029724121,-64.7271881104,-45.1870269775,-19.2322,-19.2322,0.00531780006467,-0.00424614404202,-0.00853383339705,-0.985242664814,-0.134570598602,0.105771638453,-0.00718897208571,0.00194015703164,0.000140663672937,S
2017-03-20 20:19:52,65.0,-73.9938640556,10.0,-368.825622559,101.422294617,40.7513375057,17.3298416138,132.888183594,-65.5856323242,-45.2081260681,-20.662,-20.662,0.0106228169561,-0.00213212676872,-0.00640809821495,-0.985081315041,-0.134836912155,0.10692922771,-0.00609912909567,-7.19246963854e-05,-0.00243115867488,S
2017-03-20 20:19:57,65.0,-73.993792212,10.0,-390.732818604,101.42224884,40.7512918035,17.3538646698,126.020568848,-57.0011291504,-45.2041091919,-21.635,-21.635,0.00636735185027,-0.00209244566848,-0.0160032013064,-0.985163748264,-0.13467811048,0.106368228793,-0.00893110223114,-0.00184552639257,-0.00355126149952,S
2017-03-20 20:20:01,65.0,-73.993792212,10.0,-361.305236816,101.421707153,40.7512918035,17.3538646698,126.707336426,-63.1819763184,-45.1599006653,-23.5365,-23.5365,0.0106129632601,-0.00103863282513,-0.014941931612,-0.985170960426,-0.134455531836,0.106582768261,-0.00698602199554,0.000610222865362,-0.00160708464682,S
2017-03-20 20:20:06,65.0,-73.993792212,10.0,-363.594055176,101.421836853,40.7512918035,17.3538646698,132.544799805,-66.2723999023,-45.1699485779,-24.2942,-24.2942,0.0106220180078,-0.0021286646593,-0.00747469423153,-0.985001206398,-0.135105997324,0.107326373458,-0.00309691717848,0.0023843201343,-0.00405415380374,S
2017-03-20 20:20:10,65.0,-73.9937994888,10.0,-368.662139893,101.422271729,40.7512962562,17.3557033539,125.848876953,-59.9198608398,-45.2061157227,-25.8077,-25.8077,0.00424641035813,-0.0021020330484,-0.0117346867112,-0.985019087791,-0.135338038206,0.10686891526,-0.00491008721292,0.000400370132411,-0.00353220454417,S
2017-03-20 20:20:15,65.0,-73.9937994888,10.0,-352.803955078,101.423080444,40.7512962562,17.3557033539,122.243392944,-61.8084564209,-45.2734298706,-24.0781,-24.0781,0.00743954050514,-0.00424001877152,-0.0117357519757,-0.985086500645,-0.135124370456,0.106517411768,-0.00855056848377,-0.000270460383035,0.00147263950203,S
2017-03-20 20:20:19,65.0,-73.9937850883,10.0,-371.114440918,101.423187256,40.7512805301,17.3772888184,121.556625366,-56.3143615723,-45.2824707031,-24.0781,-24.0781,0.00743101838965,-0.00210150041618,-0.0138710745377,-0.985162734985,-0.135421559215,0.10542935133,-0.00700948666781,0.00190097116865,-0.00366230052896,S
2017-03-20 20:20:24,65.0,-73.99378107,10.0,-379.125274658,101.422668457,40.7512783403,17.3972835541,117.264373779,-52.7088775635,-45.2392730713,-22.4379,-22.4379,0.00424161666817,-0.0020812603919,-0.0181342628107,-0.985020816326,-0.135691583157,0.106403619051,-0.00657156342641,0.00117084383965,-0.00121026614215,S
2017-03-20 20:20:28,65.0,-73.9937701559,10.0,-379.125274658,101.422393799,40.7512712072,17.3094940186,117.264373779,-52.7088775635,-45.2161636353,-22.7867,-22.7867,0.00424161666817,-0.0020812603919,-0.0181342628107,-0.985253810883,-0.134390041232,0.105897344649,-0.00810861773789,0.00324877398089,-0.00251180678606,S
2017-03-20 20:20:33,65.0,-73.993576753,10.0,-370.133514404,101.42237854,40.7511550029,17.1203536987,118.466201782,-57.0011291504,-45.2151565552,-23.9438,-23.9438,0.0116958045593,-0.00428316198117,-0.00107405286763,-0.985509693623,-0.133008122444,0.105259202421,-0.0071203187108,0.000377394462703,4.30285690527e-05,S
2017-03-20 20:20:37,65.0,-73.9935746353,10.0,-353.457885742,101.423095703,40.7511531799,17.1108264923,103.014099121,-49.790145874,-45.2744369507,-22.5869,-22.5869,0.00638226555237,-0.00425866089915,-0.00533511061176,-0.985605716705,-0.132590249181,0.104886673391,-0.00824499968439,0.00216899369843,-0.000985187478364,S
2017-03-20 20:20:42,65.0,-73.9935746353,10.0,-367.027282715,101.423660278,40.7511531799,17.1108264923,113.830566406,-57.8595733643,-45.3216552734,-21.6399,-21.6399,0.00956820516444,-0.00321310385518,-0.00107298760319,-0.985538184643,-0.132796406746,0.105259880424,-0.00869401544333,0.0012312050676,-0.000717993243597,S
2017-03-20 20:20:46,65.0,-73.9936348463,10.0,-389.097961426,101.423477173,40.7511932859,17.1229801178,118.122833252,-53.5673217773,-45.3065872192,-22.776,-22.776,0.00637560764965,-0.00317901539323,-0.0096025599425,-0.985555946827,-0.132896825671,0.104966260493,-0.00979012716562,0.00190629484132,-0.000846454524435,S
2017-03-20 20:20:51,65.0,-73.9936348463,10.0,-386.809143066,101.423034668,40.7511932859,17.1229801178,113.315505981,-52.1938018799,-45.2694129944,-21.6884,-21.6884,0.00637134659191,-0.00210975621556,-0.0106702212235,-0.985404968262,-0.133386731148,0.105759203434,-0.00875090435147,0.00118965283036,-0.000890619354323,S
2017-03-20 20:20:55,65.0,-73.9935402243,10.0,-343.97567749,101.424552917,40.7511341483,17.0793304443,85.5016937256,-47.3864746094,-45.3959999084,-22.8856,-22.8856,0.00637134659191,-0.00210975621556,-0.0106702212235,-0.985634803772,-0.132613196969,0.104583926499,-0.00736142415553,0.0018766411813,-0.000992763903923,S
2017-03-20 20:21:00,65.0,-73.9935402243,10.0,-377.49041748,101.424919128,40.7511341483,17.0793304443,115.890853882,-53.0522460938,-45.4261398315,-21.4459,-21.4459,0.00849708177401,-0.00212094149214,-0.00853915971923,-0.985485255718,-0.132948607206,0.105562657118,-0.00802975706756,0.000607999740168,0.000212403727346,S
2017-03-20 20:21:04,65.0,-73.9935402565,10.0,-347.899353027,101.42263031,40.7511339204,17.0793304443,94.0861968994,-51.1636657715,-45.2362556458,-21.4459,-21.4459,0.00849628282568,-0.00211747938272,-0.00960575573581,-0.985635280609,-0.132588088512,0.104610897601,-0.00388190499507,0.00142242584843,0.00139302108437,S
2017-03-20 20:21:09,65.0,-73.9935269425,10.0,-382.231506348,101.422096252,40.7511361092,17.0755577087,111.598602295,-61.4650726318,-45.1910476685,-21.5277,-21.5277,0.00955675357175,-0.00211268569276,-0.0117400130334,-0.985507965088,-0.132792636752,0.105547018349,-0.00910568516701,0.00211900076829,0.000621006707661,S
2017-03-20 20:21:13,65.0,-73.9935269425,10.0,-382.231506348,101.422683716,40.7511361092,17.0755577087,111.598602295,-61.4650726318,-45.2402763367,-21.2353,-21.2353,0.00955675357175,-0.00211268569276,-0.0117400130334,-0.985405564308,-0.133472710848,0.105645380914,-0.0048898649402,0.00185278546996,-0.000987739185803,S
2017-03-20 20:21:18,65.0,-73.9935220861,10.0,-382.068054199,101.423233032,40.7511302638,17.0786304474,123.101837158,-64.3838043213,-45.286491394,-23.7716,-23.7716,0.00956341147447,-0.00319233119868,-0.00747256370265,-0.985638201237,-0.132591962814,0.104578502476,-0.0091585284099,0.00233983364888,-0.00235677440651,S
2017-03-20 20:21:22,65.0,-73.9935220861,10.0,-365.882873535,101.421783447,40.7511302638,17.0786304474,98.2067718506,-44.9828186035,-45.1649246216,-20.7028,-20.7028,0.00529835898871,4.12789968962e-05,-0.0160042665708,-0.985410690308,-0.133327648044,0.105780497193,-0.00757026858628,0.00234328396618,0.00220887502655,S
2017-03-20 20:21:27,65.0,-73.9935221136,10.0,-390.569335938,101.421821594,40.7511300719,17.0786304474,121.728317261,-59.2330932617,-45.1689414978,-20.803,-20.803,0.00849814703844,-0.00317635223214,-0.0117378825045,-0.985583662987,-0.132982566953,0.104596666992,-0.013104072772,0.000734756118618,-0.000852265511639,S
2017-03-20 20:21:31,65.0,-73.9935225755,10.0,-394.983459473,101.420768738,40.7511286062,17.0725135803,107.478042603,-47.3864746094,-45.0805282593,-20.4709,-20.4709,0.00212413728545,-0.00315664484007,-0.0138646829511,-0.985460639,-0.133462071419,0.10514369607,-0.0107246590778,0.00269016786478,0.000268098490778,S
2017-03-20 20:21:36,65.0,-73.9935225755,10.0,-388.444030762,101.421287537,40.7511286062,17.0725135803,118.122833252,-50.4768981934,-45.1247367859,-22.1473,-22.1473,0.00744273629844,-0.00425386720918,-0.00746936790935,-0.985386312008,-0.133569285274,0.105702787638,-0.00728947715834,0.00234469748102,0.00110773032065,S
2017-03-20 20:21:40,65.0,-73.993510957,10.0,-379.615722656,101.42175293,40.7511168821,17.0564517975,108.164794922,-55.6276092529,-45.1629142761,-19.8651,-19.8651,0.00105700863665,-0.00208179302411,-0.0159978749842,-0.985381066799,-0.133991613984,0.105216145515,-0.010239678435,0.00278556649573,-0.00202523404732,S
2017-03-20 20:21:45,65.0,-73.993510957,10.0,-383.702880859,101.422172546,40.7511168821,17.0564517975,118.294509888,-60.606628418,-45.1980781555,-14.5962,-14.5962,0.00531034321362,-0.00316303642669,-0.0138678787444,-0.985234558582,-0.134230718017,0.10627759248,-0.00681558577344,0.00308214640245,-0.00277794967405,S
2017-03-20 20:21:49,65.0,-73.9935109806,10.0,-378.798309326,101.422088623,40.7511167182,17.0564517975,116.234237671,-58.5463409424,-45.1910476685,-14.5962,-14.5962,0.00637640659798,-0.00318247750264,-0.00853596392592,-0.985260605812,-0.133534297347,0.106911547482,-0.00691161025316,0.00212775962427,-0.00129235791974,S
2017-03-20 20:21:54,65.0,-73.9935885752,10.0,-382.721984863,101.423995972,40.7511656065,17.0643749237,118.294509888,-59.9198608398,-45.3487815857,-20.0987,-20.0987,0.00637241185634,-0.00316516695556,-0.0138689440088,-0.985257387161,-0.13395614922,0.106412447989,-0.00708268908784,0.00142141769174,-0.00108413363341,S
2017-03-20 20:21:58,65.0,-73.9935885752,10.0,-382.721984863,101.423797607,40.7511656065,17.0643749237,118.294509888,-59.9198608398,-45.3327064514,-20.0987,-20.0987,0.00637241185634,-0.00316516695556,-0.0138689440088,-0.98521900177,-0.134267762303,0.106375329196,-0.00840283744037,0.00216043693945,-0.00094036286464,S
2017-03-20 20:22:03,65.0,-73.9936699115,10.0,-383.048950195,101.424186707,40.7512116814,17.0696926117,118.637893677,-63.0102844238,-45.3658599854,-21.0284,-21.0284,0.00743181733798,-0.0021049625256,-0.0128044785211,-0.98539274931,-0.13523298502,0.103504538536,-0.00873262807727,-0.00299489637837,0.00196272786707,S
2017-03-20 20:22:07,65.0,-73.9936699115,10.0,-382.721984863,101.425125122,40.7512116814,17.0696926117,116.234237671,-59.2330932617,-45.4432220459,-20.0532,-20.0532,0.00637054764358,-0.00210629410614,-0.0117368172401,-0.985476016998,-0.134134069085,0.104139767587,-0.00982428621501,-0.00272985850461,-0.00182174134534,S
2017-03-20 20:22:12,65.0,-73.9936699276,10.0,-381.904541016,101.425384521,40.7512115373,17.0696926117,112.628738403,-56.3143615723,-45.4653244019,-20.7534,-20.7534,0.00849894598677,-0.00317981434155,-0.0106712864879,-0.9851552248,-0.13505384326,0.105970226228,-0.00845136586577,0.00267235538922,0.000425548641942,S
2017-03-20 20:22:16,65.0,-73.9936510302,10.0,-382.068054199,101.425758362,40.7512103841,17.0670108795,113.487197876,-56.1426696777,-45.4964675903,-21.4659,-21.4659,0.00214544257417,-0.00535055694608,0.00533617587619,-0.98523235321,-0.134545445442,0.105899743736,-0.00881673023105,0.00123221590184,-0.00180709117558,S
2017-03-20 20:22:21,65.0,-73.9936510302,10.0,-379.942718506,101.426437378,40.7512103841,17.0670108795,111.598602295,-55.2842254639,-45.5527267456,-22.0072,-22.0072,3.1957933081e-06,-0.00316623222,-0.00959616835588,-0.985032975674,-0.135370507836,0.106699831784,-0.00796323549002,0.00145446753595,-0.00446103699505,S
2017-03-20 20:22:25,65.0,-73.9936510456,10.0,-381.087097168,101.426231384,40.7512102497,17.0670108795,111.083526611,-55.1125335693,-45.5356521606,-21.9441,-21.9441,0.00955675357175,-0.00211268569276,-0.0117400130334,-0.98508566618,-0.135166555643,0.106471948326,-0.00707133859396,-0.00135415105615,-0.00124701589812,S
2017-03-20 20:22:30,65.0,-73.9935409414,10.0,-383.212463379,101.42641449,40.7511489705,17.0521678925,107.134658813,-51.8504180908,-45.5507202148,-13.1962,-13.1962,0.00849468492903,-0.00211055516389,-0.011738947769,-0.9849807024,-0.135585203767,0.106909677386,-0.00583351170644,0.0031214505434,-0.00114880711772,S
2017-03-20 20:22:34,65.0,-73.9935409414,10.0,-378.961791992,101.426803589,40.7511489705,17.0521678925,113.658889771,-55.970993042,-45.5828704834,-13.1962,-13.1962,0.00956500937113,-0.00319925541751,-0.0053393716695,-0.984914183617,-0.135609045625,0.107490427792,-0.00672397715971,-0.000923041661736,-0.000651937327348,S
2017-03-20 20:22:39,65.0,-73.9935409581,10.0,-377.980895996,101.427360535,40.7511488462,17.0521678925,109.538314819,-54.2540893555,-45.6290817261,-20.7354,-20.7354,0.00636974869525,-0.00210283199673,-0.0128034132567,-0.984932601452,-0.135623961687,0.107302628458,-0.00882652495056,-0.000369031768059,-0.00217815930955,S
2017-03-20 20:22:43,65.0,-73.9935413975,10.0,-377.980895996,101.427734375,40.751145901,17.0521678925,109.538314819,-54.2540893555,-45.6602249146,-22.1156,-22.1156,0.00636974869525,-0.00210283199673,-0.0128034132567,-0.984760761261,-0.135623440146,0.10886913538,-0.0071978373453,0.00180286495015,0.00204799859785,S
2017-03-20 20:22:48,65.0,-73.9935382048,10.0,-380.596679688,101.427886963,40.7511444703,17.0501613617,96.8332519531,-46.356338501,-45.673286438,-20.9487,-20.9487,0.0138162134192,-0.00532206112241,-0.0106744822813,-0.984782755375,-0.13562220335,0.108671732247,-0.0054821386002,0.00399916945025,-0.00253087165765,S
2017-03-20 20:22:52,65.0,-73.9935382048,10.0,-380.92364502,101.427078247,40.7511444703,17.0501613617,105.761138916,-52.5371856689,-45.6059761047,-20.2513,-20.2513,0.0106188222145,-0.00211481622163,-0.0117410782978,-0.98462241888,-0.13580070436,0.109894558787,-0.00581029523164,0.0018608153332,-0.000689169508405,S
2017-03-20 20:22:57,65.0,-73.993849782,10.0,-381.250610352,101.426994324,40.751337495,17.0520153046,108.164794922,-52.5371856689,-45.5989456177,-22.6534,-22.6534,0.00531114216195,-0.0031664985361,-0.0128012827278,-0.984735071659,-0.136287078261,0.108271360397,-0.00926823262125,0.00313305621967,-0.00291885691695,S
2017-03-20 20:23:01,65.0,-73.993849782,10.0,-381.250610352,101.427017212,40.751337495,17.0520153046,106.447891235,-52.880569458,-45.6009521484,-18.6343,-18.6343,0.00530155478202,2.74305592278e-05,-0.0117378825045,-0.984552145004,-0.137028560042,0.108996540308,-0.00667405035347,0.00193485640921,-0.0012465872569,S
2017-03-20 20:23:06,65.0,-73.9936102251,10.0,-378.63482666,101.426818848,40.7511909712,17.0565013885,115.719161987,-59.4047851562,-45.5848770142,-22.4701,-22.4701,0.00637134659191,-0.00210975621556,-0.0106702212235,-0.984685301781,-0.136624693871,0.108298674226,-0.00948586687446,0.00257168593816,-0.00366461928934,S
2017-03-20 20:23:10,65.0,-73.9936102251,10.0,-379.125274658,101.425834656,40.7511909712,17.0565013885,117.951141357,-59.2330932617,-45.502494812,-21.5347,-21.5347,0.00849814703844,-0.00317635223214,-0.0117378825045,-0.984551668167,-0.137037992477,0.108988754451,-0.00800201576203,0.00140858499799,-0.00251889578067,S
