bsr,num_reviews,dimensions,reviews_url,pctg_3star,pctg_2star,pctg_4star,product_title,shipping,description,pctg_1star,url,num_questions,list_price,pctg_5star,sale_price,shipping_wt,category,avg_rating,asin,in_stock
,,,,,,,,,,,https://www.amazon.com/Vintage-Oddball-Non-Sport-Trading-Sealed/dp/B00QJ7A6SO?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Jeffrey-Morgan-Signed-person-Walking/dp/B01MYZKH8M?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Taylor-Swift-Framed-Signed-Autographed/dp/B01CTTKFBI?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Disney-Pin-701-Countdown-Millennium/dp/B00N9P494Q?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Rolling-Stones-Signed-Autographed-Reprint/dp/B00IE3CZPS?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Friday-Signed-Autographed-Hodder-Voorhees/dp/B009089VUI?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Nightwing-Fernandez-Cover-Universe-Rebirth/dp/B06WP34Z8N?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Nightwing-Fernandez-Cover-Universe-Rebirth/dp/B06W9G3RMX?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Groucho-Julius-Marx-Check-Signed/dp/B01N9T16XI?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Madonna-Authentic-Signed-Autographed-Framed/dp/B00X87Z7A0?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Vincent-Signed-Childs-Poster-Young/dp/B01LWJE3HJ?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Vincent-Signed-Photo-Childs-Chucky/dp/B00Y1HX8E8?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/All-New-Tablet-Display-Wi-Fi-Black/dp/B01AHBARYA?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/HP-Pavilion-22cwa-21-5-inch-Backlit/dp/B015WCV70W?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Kindle-Paperwhite-E-reader-High-Resolution-Built/dp/B01BFIBRIE?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-16/dp/B018Y22BI4?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Tablet-Display-Wi-Fi-Green-Kid-Proof/dp/B018Y23MNM?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Charger-6-Feet-Lightning-Charging-Syncing/dp/B01CSC0I2M?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Anker-Ultra-Slim-4-Port-Data/dp/B00XMD7KPU?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fujifilm-INSTAX-Mini-Instant-Blue/dp/B00AWKJPOA?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-16/dp/B018Y225IA?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Anker-SoundCore-Bluetooth-Dual-Driver-Distortion/dp/B016XTADG2?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/RCA-Digital-Alarm-Clock-Display/dp/B007T0W5CA?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UMLS/dp/B00BWF5U0M?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/TP-Link-Gigabit-Wireless-Archer-C1200/dp/B01IUDUJE0?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Polaroid-Premium-Photo-QUINTUPLE-Sheets/dp/B008GVVUFE?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/TP-Link-Archer-C7-Wireless-Gigabit/dp/B00BUSDVBQ?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/HP-15-F222WM-Pentium-Processor-Windows/dp/B01MRS3MIS?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Sony-BDPS3700-Streaming-Blu-Ray-Player/dp/B01AT6B0DK?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Apple-MagSafe-Adapter-MacBook-MD506LL/dp/B008ALAAV0?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/All-New-Fire-TV-Stick-With-Alexa-Voice-Remote-Streaming-Media-Player/dp/B00ZV9RDKK?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Acer-Chromebook-CB3-131-C3SZ-11-6-Inch-Dual-Core/dp/B019G7VPTC?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Motorola-Certified-Comcast-Spectrum-BrightHouse/dp/B01A1E6BA2?_encoding=UTF8&psc=1,,,,,,,,,
,"4,121",,https://www.amazon.com/All-New-Kindle-ereader-Glare-Free-Touchscreen/product-reviews/B00ZV9PXP2/ref=cm_cr_dp_qt_see_all_top/151-3943001-7905864?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,,,,"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Fast, FREE Shipping",,,https://www.amazon.com/All-New-Kindle-ereader-Glare-Free-Touchscreen/dp/B00ZV9PXP2?_encoding=UTF8&psc=1,,,,,,,4.0 out of 5 stars,,
,,,,,,,,,,,https://www.amazon.com/All-New-Tablet-Display-Wi-Fi-Black/dp/B01AHBAJU2?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/NETGEAR-Nighthawk-AC1900-Gigabit-Support/dp/B00F0DD0I6?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Kupton-Accessories-Protector-Silicone-Protective/dp/B01N63GHC7?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/APEMAN-Action-Camera-Waterproof-Display/dp/B01DXSEFB0?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Amazon-Fire-7-Inch-Tablet-8GB/dp/B00TSUGXKE?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/All-New-Amazon-Echo-Dot-Add-Alexa-To-Any-Room/dp/B01DFKC2SO?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-GB/dp/B018Y227MY?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Amazon-Kindle-Paperwhite-6-Inch-4GB-eReader/dp/B00OQVZDJM?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Amazon-Echo-Bluetooth-Speaker-with-WiFi-Alexa/dp/B00X4WHP5E?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-GB/dp/B018Y229OU?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fujifilm-INSTAX-Mini-Twin-Pack/dp/B00EB4ADQW?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/All-New-Echo-Dot-2nd-Generation/dp/B015TJD0Y4?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Amazon-Fire-TV-Streaming-Media-Player/dp/B00U3FPN4U?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-Tangerine/dp/B018Y23P7K?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fujifilm-Instax-Instant-Packs-Pictures/dp/B00O4OR4GQ?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Roku-Express/dp/B01LXJA5JD?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Amazon-SK705DI-Echo-White/dp/B01E6AO69U?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-Kid-Proof/dp/B018Y22C2Y?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Bluetooth-Headphones-Waterproof-Sweatproof-Cancelling/dp/B01G8JO5F2?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/All-New-Fire-Tablet-Display-Wi-Fi/dp/B01ACEKAJY?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Roku-Streaming-Stick-3600R-Model/dp/B01DA0YCNC?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Samsung-Chromebook-Convertible-Laptop-XE513C24-K01US/dp/B01LZ6XKS6?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Apple-AirPort-Express-Station-MC414LL/dp/B008ALA2RC?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/VG248QE-1920x1080-144Hz-Gaming-Monitor/dp/B00B2HH7G0?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Linksys-AC1900-Source-Wireless-WRT1900ACS/dp/B014MIBLSA?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Sony-Plus-Month-Subscription-3000133/dp/B00FNQUN7Q?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Dell-Laptop-Adapter-Charger-LA65NS2-01/dp/B00B3C1M1A?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Acer-Chromebook-Aluminum-Quad-Core-CB3-431-C5FM/dp/B01CVOLVPA?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/ARRIS-SURFboard-SBG6400-DOCSIS-Router/dp/B00WJOV23O?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Dell-SE2416HX-Screen-LED-Lit-Monitor/dp/B01717TLMM?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Sabrent-4-Port-Rotatable-Degree-HB-UMN4/dp/B00LRYUJQS?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Diymall-Yellow-Serial-Arduino-Display/dp/B00O2LLT30?_encoding=UTF8&psc=1,,,,,,,,,
,"5,437",,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UM43/product-reviews/B00JX1ZS5O/ref=cm_cr_dp_qt_see_all_top/168-8949570-2595751?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,,,,Sabrent 4-Port USB 3.0 Hub with Individual Power Switches and LEDs (HB-UM43),"Fast, FREE Shipping","        .. 4 Ports (output); 1 Port (input). Blue LED indicates power status for each port. Supports transfer speeds up to  5Gbps (USB 3.0), 480Mbps (USB 2.0), 12Mbps (USB 1.1). Reverse Compatible USB 2.0 and USB 1.1. Easy to setup: Plug & Play and Hot Swappable.",,https://www.amazon.com/Sabrent-4-Port-Individual-Switches-HB-UM43/dp/B00JX1ZS5O?_encoding=UTF8&psc=1,,,,$9.99,,Electronics,4.4 out of 5 stars,,In Stock.
,,,,,,,,,,,https://www.amazon.com/K501UW-AB78-15-6-inch-Full-HD-Gaming-Glacier/dp/B01DT49XN8?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Samsung-Galaxy-Tablet-White-SM-T113NDWAXAR/dp/B01AZ7LT20?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/HP-Notebook-15-ay011nr-15-6-Inch-Processor/dp/B01CGGOZOM?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/NETGEAR-Nighthawk-AC3200-Tri-Band-Gigabit/dp/B00KWHMR6G?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/All-New-Fire-Tablet-Display-Wi-Fi/dp/B01AHB9CN2?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Lightweight-11-6-inch-Quad-Core-Microsoft-Subscription/dp/B01LT692RK?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Anker-10-Port-Transfer-PowerIQ-Charging/dp/B00VDVCQ84?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Sceptre-E248W-1920-24-Inch-LED-Lit-Monitor/dp/B00QSUMKYA?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/RT-AC88U-Wireless-AC3100-AiProtection-Complete-Security/dp/B016EWKQAQ?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Dell-Computer-Ultrasharp-U2415-24-0-Inch/dp/B00NZTKOQI?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/NETGEAR-Everywhere-Tri-Band-Replaces-Extenders/dp/B01K4CZOBS?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/external-Adapter-Windows-Microphone-SD-CM-UAUD/dp/B001MSS6CS?_encoding=UTF8&psc=1,,,,,,,,,
,928,,https://www.amazon.com/Anker-4-Port-Portable-Aluminum-2-Foot/product-reviews/B00O0KISQE/ref=cm_cr_dp_qt_see_all_top/168-3844867-2861035?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,,,,Anker USB 3.0 4-Port Portable Aluminum Hub with 2-Foot USB 3.0 Cable (Carbon),"Fast, FREE Shipping","        .. Simplistic. Speedy. Expansive. Complement your computer with added ports and style. The solid aluminum body with rounded corners fits the ambience, staying sleek for years to come. Ultra miniature (3.3 × 1.8 × 1.1in) and lightweight (3.9oz), free yourself from cable chaos and put your workspace back in order - all without taking up too much space. The provided velcro strip fixes the hub in place - under the monitor, beside the laptop or wherever seems best to you - and facilitates one-handed plugging and unplugging. Horizontally-positioned ports give a wider berth for over-sized USB connectors. Taken together, this is data access made as easy and intuitive as possible. Don't deny your devices access to SuperSpeed ports. With transfer rates of up to 5Gbps, set aside less time for syncing and more time for work (or play). With 4 data terminals to choose from, forget about ever having to switch or unplug again. For a stable connection, don't use this hub with high power-consumption devices, such as external hard drives. The hub will sync but not charge tablets and other devices which require a higher power input.",,https://www.amazon.com/Anker-4-Port-Portable-Aluminum-2-Foot/dp/B00O0KISQE?_encoding=UTF8&psc=1,,,,$16.99,,Electronics,4.6 out of 5 stars,,In Stock.
,,,,,,,,,,,https://www.amazon.com/TP-Link-AC1900-Wireless-Wi-Fi-Router/dp/B00PDLRHFW?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Apple-MacBook-13-3-Inch-Laptop-Capitan/dp/B015WXL0C6?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/ASUS-VS228H-P-1920x1080-Back-lit-Monitor/dp/B005BZNDOO?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Sabrent-Premium-Aluminum-MacBook-HB-MAC3/dp/B00N38TQJC?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Anker-Ethernet-Including-ChromeBook-Aluminum/dp/B00XU6PM68?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Samsung-Galaxy-8-Inch-Tablet-Titanium/dp/B00V49LL90?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Acer-Aspire-E5-575G-53VG-15-6-Inch-Windows/dp/B01DT4A2R4?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/NVIDIA-SHIELD-K1-Tablet-Black/dp/B0171BS9CG?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Upgraded-Anker-SuperSpeed-Including-Charging/dp/B005NGQWL2?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Acer-Aspire-i5-6400-Windows-ATC-780-AMZi5/dp/B01K1INXJK?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/HAVIT-HV-F2056-Laptop-Cooler-Cooling/dp/B00NNMB3KS?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/NETGEAR-AC1750-Router-800MHz-Processor/dp/B00Z0V2NQ8?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Rosewill-Anti-Static-Components-RTK-002-Yellow/dp/B004N8ZQKY?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Microsoft-Xbox-Wireless-Receiver-Windows/dp/B000HZFCT2?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-16/dp/B018Y224PY?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/ARRIS-SURFboard-SB6190-DOCSIS-Cable/dp/B016PE1X5K?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/All-New-Fire-Tablet-Display-Wi-Fi/dp/B01AHB9CYG?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/LOGITECH-G430-DTS-Headphone-981-000536/dp/B00CQ35C1Q?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Microsoft-Surface-Dock-Compatible-Book/dp/B0163HP38W?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Acer-E5-575-33BM-15-6-Inch-Processor-Generation/dp/B01K1IO3QW?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Logitech-Proteus-Spectrum-Tunable-Gaming/dp/B019OB663A?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/All-New-Amazon-Fire-HD-8-8-Inch-Tablet-8GB/dp/B018SZT3BK?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/NETGEAR-Nighthawk-AC1750-Smart-Router/dp/B00R2AZLD2?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Dell-Inspiron-Touchscreen-Signature-Win10-MaxxAudio/dp/B01N0K3246?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/RT-ACRH13-Dual-Band-AC1300-4-port-Gigabit/dp/B01LXL1AR8?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/LG-32MA68HY-P-32-Inch-Monitor-Display/dp/B01IA9FXAO?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Google-Wifi-system-set-replacement/dp/B01MAW2294?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-Tangerine/dp/B018Y227A6?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Anker-bar-Sized-Portable-High-Speed-Technology/dp/B01BV9SC8A?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/GoPro-Silver-Waterproof-Sports-Batteries/dp/B01MCTJO6X?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Endoscope-Depstech-Inspection-Megapixels-Smartphone/dp/B01MYTI2HV?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Panasonic-DMC-FZ70-Digital-Optical-Stabilized/dp/B00DY2Y28M?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Silicone-Skins-Arlo-Smart-Security/dp/B01E7C8TWW?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fujifilm-Instax-Mini-Film-Rainbow/dp/B00K9GKPNW?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Kodak-PIXPRO-Friendly-Digital-Optical/dp/B0195XJAZI?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Audiologists-Choice-Earwax-Removal-System/dp/B005IYDTEM?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fujifilm-Instax-Instant-Rainbow-Sheets/dp/B00HH4AU1Q?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/YI-Camera-Wireless-Security-Surveillance/dp/B01CW4BLG8?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/GoPro-HERO-LCD-Ecommerce-Packaging/dp/B01MSUJ6EI?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Outlet-degree-swivel-Dropcam-Wasserstein/dp/B01G9MNH6Q?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fujifilm-Instax-Stained-Airmail-Sheets/dp/B00YHQVVFG?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Ubiquiti-UVC-G3-Unifi-Camera-G3perp/dp/B01EZYTYLC?_encoding=UTF8&psc=1,,,,,,,,,
,"1,060",,https://www.amazon.com/Acer-R240HY-bidx-23-8-Inch-Widescreen/product-reviews/B0148NNKTC/ref=cm_cr_dp_qt_see_all_top/163-3695706-5295541?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,,,,Acer R240HY bidx 23.8-Inch IPS HDMI DVI VGA (1920 x 1080) Widescreen Monitor,"Fast, FREE Shipping","        .. 23.8"" IPS Widescreen with 1920 x 1080 resolution. Response Time: 4ms. Signal Inputs: 1 x DVI (w/HDCP), 1 X HDMI & 1 x VGA. Pixel Pitch: 0.2745mm. No Built-in Mount..",,https://www.amazon.com/Acer-R240HY-bidx-23-8-Inch-Widescreen/dp/B0148NNKTC?_encoding=UTF8&psc=1,,,,$129.99,,Electronics,4.5 out of 5 stars,,In Stock.
,,,,,,,,,,,https://www.amazon.com/Nest-Indoor-Security-Camera-Pack/dp/B0177FO9X4?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Zmodo-Wireless-Rotating-Security-Camera/dp/B01A52KLTC?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/APEMAN-Action-Camera-Waterproof-Wide-Angle/dp/B01MQJ67HL?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Professional-Camera-Samsung-Smartphones-Zitronik/dp/B01N4FFVHX?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/FLIR-ONE-Thermal-Imager-Android/dp/B00W5PRY52?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/GE-Wall-Switch-Receiver-Wireless-18279/dp/B00R7Q7PT4?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Polaroid-2x3-Inch-Premium-SocialMatic-Instant/dp/B008GVVTPU?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Ilford-1574577-Black-White-Exposures/dp/B00009V3CG?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/GoPro-CHDHS-102-HERO-Session/dp/B01C80O0ZU?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Accessories-Bundle-GoPro-Hero-1camera/dp/B00ZI7ZV0Y?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Amcrest-IP2M-841-1920TVL-Wireless-Camera/dp/B0145OQTPG?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fujifilm-Instax-Instant-Camera-Mirror/dp/B014CGOJ86?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/eDigitalUSA-Release-Folding-Propellers-Cleaning/dp/B01LZNEUOJ?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fujifilm-Quick-Waterproof-Camera-Green/dp/B00004TWM6?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/FREDI-Portable-Wireless-Digital-Recorder/dp/B01FSH5G5S?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Kodak-Portra-Professional-Exposures-Negative/dp/B004FNRTGG?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/WALI-Surveillance-Security-Outdoor-WL-TC-S4/dp/B01940JPLQ?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/GoPro-CHDHC-101-HERO-Wi-Fi-Enabled/dp/B015FEFK8W?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fujifilm-Instax-Mini-Black-Film/dp/B01M1KE1NZ?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-Kid-Proof/dp/B018Y226XO?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fire-Tablet-Variety-Pack-8GB/dp/B01MT3VRUE?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/ViewSonic-VA2246M-LED-1080p-LED-Monitor/dp/B00D78QCYK?_encoding=UTF8&psc=1,,,,,,,,,
,,,,,,,,,,,https://www.amazon.com/Fujifilm-Instax-Instant-Shoots-2Pack/dp/B00O4ON72Q?_encoding=UTF8&psc=1,,,,,,,,,
