url,bsr,pctg_2star,reviews_url,num_reviews,pctg_1star,product_title,pctg_4star,list_price,num_questions,category,shipping_wt,pctg_3star,avg_rating,asin,pctg_5star,description,in_stock,sale_price,shipping,dimensions
https://www.amazon.com/Kanu-Surf-Mens-Barracuda-Trunk/dp/B004DNVOVY?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Sofishie-Sexy-Midnight-Bow-Tie-Panties/dp/B01BLJ6XAE?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Womens-1560-Water-Proof-Boots/dp/B017BVN8LI?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/ASICS-Womens-GEL-Venture-Running-Shoe/dp/B00Q4V24RQ?_encoding=UTF8&psc=1,,,https://www.amazon.com/ASICS-Womens-Gel-Venture-Running-Turquoise/product-reviews/B00NUYH8DK/ref=cm_cr_dp_qt_see_all_top/166-3146292-7898759?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,"2,508",,ASICS Women's GEL-Venture 5 Running Shoe,,,,"Clothing, Shoes & Jewelry",,,4.4 out of 5 stars,,, Synthetic. Imported. Synthetic sole. Rugged neutral runner in mesh with bright overlays. GEL Cushioning System. Removable foam sockliner accommodates orthotics. Trail-specific outsole with multisurface traction. High-abrasion rubber.,Only 1 left in stock.,$48.71,"Fast, FREE ShippingFast, FREE Shipping",
https://www.amazon.com/JACKSHIBO-Fashion-Sneakers-Breathable-Athletic/dp/B01CDYPKZU?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Levis-Mens-569-Loose-Straight-Leg/dp/B0018OY5X0?_encoding=UTF8&psc=1,,,https://www.amazon.com/Levis-Mens-Loose-Straight-29x30/product-reviews/B005243X7G/ref=cm_cr_dp_qt_see_all_top/157-1091169-6224925?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,"3,275",,Levi's Men's 569 Loose Straight-Leg Jean,,,,"Clothing, Shoes & Jewelry",,,4.1 out of 5 stars,,," 100% Cotton. Imported. Zipper closure. Machine Wash. Loose-fitting straight-leg jean with regular rise featuring five-pocket styling. Arcuate stitching at back pockets. Leg opening: 18.5"". Actual coloration may vary from garment to garment due to specific wash processes..",Only 5 left in stock.,$39.99,"Fast, FREE ShippingFast, FREE Shipping",
https://www.amazon.com/DEARCASE-Womens-Sleeve-Casual-T-Shirt/dp/B01AA6P66Q?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Playtex-Womens-Original-Comfort-4693/dp/B0007YY8H0?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Champion-Mens-Long-Short-Pockets/dp/B002VLZH7M?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/As-Seen-On-TV-Comfort/dp/B01KW07JW4?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/SojoS-Mirrored-Fashion-Sunglasses-SJ1001/dp/B01D2XJE12?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Superfeet-Premium-Shoe-Insoles-Green/dp/B0032ALZL8?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/All-Missing-Girls-Megan-Miranda-ebook/dp/B0176M3UJW?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Billionaires-Obsession-Complete-Collection-Completely-ebook/dp/B00BMHUDP2?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/How-Cook-Everything-Vegetarian-Meatless-ebook/dp/B00BS03TYK?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/O-Cedar-EasyWring-Microfiber-Bucket-Cleaning/dp/B00WSWGVZQ?_encoding=UTF8&psc=1,,,https://www.amazon.com/Cedar-EasyWring-Microfiber-Bucket-Cleaning/product-reviews/B00WSWGVZQ/ref=cm_cr_dp_qt_see_all_top/160-2992114-9312739?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,"3,289",,O-Cedar EasyWring Microfiber Spin Mop and Bucket Floor Cleaning System,,,,Health & Household,,,4.4 out of 5 stars,,,"        .. Exclusive bucket design has built-in wringer that allows for hands-free wringing. Deep-cleaning microfiber removes and absorbs tough dirt and grime. High-quality foot pedal designed to activate spin wringing, allowing the level of moisture to be controlled. Features Splash Guard to keep splash and spray inside bucket when wringing. Compatible with the EasyWring Mop Refill.",In Stock.,$33.88,"Fast, FREE ShippingFast, FREE Shipping",
https://www.amazon.com/Harry-Potter-Prisoner-Azkaban-Rowling-ebook/dp/B0192CTMX2?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Final-Breath-Tracy-Crosswhite-Book-ebook/dp/B00TEFTA80?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Fifty-Shades-Grey-Book-ebook/dp/B007J4T2G8?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Fellowship-Ring-Being-First-Rings-ebook/dp/B007978NPG?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Dirk-Gentlys-Holistic-Detective-Agency-ebook/dp/B01KU08U2E?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Crown-Lies-Truth-Duet-Book-ebook/dp/B01N39F541?_encoding=UTF8&psc=1,,,https://www.amazon.com/Crown-Lies-Truth-Duet-Book-ebook/product-reviews/B01N39F541/ref=cm_cr_dp_qt_see_all_top/165-1908361-9959824?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,260,,Crown of Lies (Truth and Lies Duet Book 1)                                Kindle Edition,,,,Kindle Store,,,4.7 out of 5 stars,313 pages,,,,,,
https://www.amazon.com/Apocalypse-Fire-Ava-Curzon-Thriller-ebook/dp/B01KTSCQUO?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Fifty-Shades-Freed-Book-ebook/dp/B007IXWL2C?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Gender-Game-Bella-Forrest-ebook/dp/B01I77SNR4?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Kommandants-Girl-Pam-Jenoff-ebook/dp/B01B1J6WSM?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Split-Second-Douglas-E-Richards-ebook/dp/B014TE4FUS?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Signature-All-Things-Novel-ebook/dp/B00BPDR3F6?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Silent-Child-Sarah-Denzil-ebook/dp/B01MUDRSND?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Norse-Mythology-Neil-Gaiman-ebook/dp/B01HQA6EOC?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Harry-Potter-Deathly-Hallows-Rowling-ebook/dp/B0192CTMWS?_encoding=UTF8&psc=1,,,https://www.amazon.com/Harry-Potter-Deathly-Hallows-Rowling-ebook/product-reviews/B0192CTMWS/ref=cm_cr_dp_qt_see_all_top/152-9648315-6351330?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,"20,678",,Harry Potter and the Deathly Hallows                                Kindle Edition,,,,Kindle Store,,,4.7 out of 5 stars,316 pages,,,,,,
https://www.amazon.com/Never-James-Patterson-ebook/dp/B01LZANZGP?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Gentleman-Moscow-Novel-Amor-Towles-ebook/dp/B01COJUEZ0?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Ball-Mason-Quilted-Jelly-Bands/dp/B00B80TK2K?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Manage-Your-Day-Day-Creative-ebook/dp/B00B77UE4W?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Big-Bad-Daddy-Single-Romance-ebook/dp/B01N7VDL89?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Vicious-Sinners-Saint-Book-1-ebook/dp/B01NCQOPFD?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/What-She-Knew-Gilly-Macmillan-ebook/dp/B00WR12MEC?_encoding=UTF8&psc=1,,,https://www.amazon.com/What-She-Knew-Gilly-Macmillan-ebook/product-reviews/B00WR12MEC/ref=cm_cr_dp_qt_see_all_top/166-9664550-8669866?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,"1,163",,What She Knew: A Novel                                Kindle Edition,,,,Kindle Store,,,4.3 out of 5 stars,467 pages,,,,,,
https://www.amazon.com/Barbarians-Redemption-Ice-Planet-Book-ebook/dp/B01N6ZKJQZ?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Fifty-Shades-Darker-Book-ebook/dp/B007IXWKUK?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Obituary-Jefferson-Morgan-Mysteries-Book-ebook/dp/B00TM3XPN0?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Flavor-Bible-Essential-Creativity-Imaginative-ebook/dp/B001FA0P86?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Punished-Billionaire-Romance-Penelope-Bloom-ebook/dp/B01N274W86?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Elizabeth-Queen-Life-Modern-Monarch-ebook/dp/B004X6PRIM?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Unlucky-Love-Lucky-Book-1-ebook/dp/B015XWK87O?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Making-Faces-Amy-Harmon-ebook/dp/B00F0XL3B2?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Owned-Highest-Bidder-Willow-Winters-ebook/dp/B01MRA4V09?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Stay-Bleeding-Stars-Stand-Alone-Novel-ebook/dp/B01N9UTVNW?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/One-That-Got-Away-ebook/dp/B007GFGTAW?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/GIRL-JACKED-Detective-Stratton-Thriller-ebook/dp/B00E9TY9A0?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Edge-Dick-Francis-ebook/dp/B00452V4CC?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Perilous-Waif-Alice-Long-Book-ebook/dp/B01NBWXMP9?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Sold-at-Auction-Cassandra-Dee-ebook/dp/B01MZEY7BG?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Quiet-Life-Country-Hardcastle-Mystery-ebook/dp/B01ER14CRY?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/That-Found-York-Sullivans-Book-ebook/dp/B01B0Q5QSS?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Maude-Donna-Foley-Mabry-ebook/dp/B00ONDNQYW?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Billionaire-Billionaires-Obsession-Blake-ebook/dp/B01G4LZVGG?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Shack-William-P-Young-ebook/dp/B001B8Z2S0?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Wool-Omnibus-Kindle-Motion-Silo-ebook/dp/B0071XO8RA?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Serve-No-Master-Lifestyle-Entrepreneur-ebook/dp/B01HVY28L6?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Blind-Run-Patricia-Lewin-ebook/dp/B00LT8D60I?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Hounded-two-bonus-short-stories-ebook/dp/B004J4WN0I?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Beautifully-Damaged-L-Fiore-ebook/dp/B00F0SI3DS?_encoding=UTF8&psc=1,,,https://www.amazon.com/Beautifully-Damaged-L-Fiore-ebook/product-reviews/B00F0SI3DS/ref=cm_cr_dp_qt_see_all_top/165-7721280-7072723?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,"1,896",,Beautifully Damaged                                Kindle Edition,,,,Kindle Store,,,4.2 out of 5 stars,371 pages,,,,,,
https://www.amazon.com/Small-Great-Things-Jodi-Picoult-ebook/dp/B01AQNYZ3I?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Man-Called-Ove-Novel-ebook/dp/B00GEEB730?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Widowers-Wife-Thriller-Cate-Holahan-ebook/dp/B01H082DK4?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Auschwitz-Doctors-Eyewitness-Miklos-Nyiszli-ebook/dp/B01DRXI1B6?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/What-If-Scientific-Hypothetical-Questions-ebook/dp/B00IYUYF4A?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Wars-Roses-Brides-Trilogy-Kaufman-ebook/dp/B01N79OSVY?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Paid-Three-Times-Dark-Romance-ebook/dp/B01N9XFBCJ?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Baking-Bible-Rose-Levy-Beranbaum-ebook/dp/B00HK3EZ9C?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Foamily-Premium-Hypoallergenic-Polyester-Standard/dp/B0106UASB4?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Rubbermaid-Wastebasket-13-Gallon-Metal-Accent-1843029/dp/B00MZSHX6Y?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Navigator-Lift-Away-Professional-Microfiber-NV356E/dp/B005KMDV9A?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Anpro-DT-10-Instant-Digital-Thermometer/dp/B01HV5AL9G?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/California-Home-Goods-Compartment-Containers/dp/B00WLCDT9O?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/LINENSPA-Premium-Mattress-Protector-Hypoallergenic/dp/B00MW4ZK8O?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Keurig-119367-Reusable-Coffee-Updated/dp/B01EMWIXL4?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/HotHands-Hand-Warmers-40-pairs/dp/B06WCZBHY9?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Pyrex-3-Piece-Glass-Measuring-Cup/dp/B00M2J7PCI?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/AmazonBasics-Cotton-Washcloths-24-Pack/dp/B010S5VXKC?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Honeywell-HT-900-TurboForce-Circulator-Black/dp/B001R1RXUG?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Egomaniac-Vi-Keeland-ebook/dp/B01N4OEZRB?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Harry-Potter-Order-Phoenix-Rowling-ebook/dp/B0192CTMXM?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Swiffer-Sweeper-Mopping-Cloth-Refill/dp/B00H0UIIC0?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/PurSteam-Steamer-Fast-Heat-Aluminum-Capacity/dp/B00MG2OOHK?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Magic-Bullet-Blender-Small-Silver/dp/B012T634SM?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Contigo-AUTOSEAL-Vacuum-Insulated-Stainless/dp/B00JE352NO?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Radha-Beauty-Lavender-Essential-Oil/dp/B00QQOERJE?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/French-X-Chef-1000ml-Resistant-Stainless/dp/B012FOZZ8A?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Instant-Read-Cooking-Thermometer-Collapsible/dp/B0193ID2SG?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/ThermoPro-TP03A-Digital-Cooking-Thermometer/dp/B01IHHLB3W?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/BlenderBottle-Classic-Shaker-Bottle-20-Ounce/dp/B00MVMCJ54?_encoding=UTF8&psc=1,,,https://www.amazon.com/BlenderBottle-Classic-Shaker-Bottle-20-Ounce/product-reviews/B00MVMCJ54/ref=cm_cr_dp_qt_see_all_top/163-6458304-6449951?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,"16,376",,"BlenderBottle Classic Loop Top Shaker Bottle, Clear/Black, 20-Ounce",,,,Sports & Outdoors,,,4.6 out of 5 stars,,,"        .. 20-ounce capacity (Note: measurements only go to 12 ounces). Patented mixing system uses 316 surgical-grade stainless steel BlenderBall found only in BlenderBottle brand shaker cups. Updated features include patented loop top, ergonomic flip cap and tapered spout. Perfect for protein shakes, smoothies, pancake batter, and more. Dishwasher safe, BPA- and phthalate-free; available in three sizes: 20-ounce, 28-ounce and 32-ounce.",In Stock.,$6.44,FREE ShippingFREE Shipping,
https://www.amazon.com/Dirt-Devil-Simpli-Stik-Lightweight-SD20000RED/dp/B002KCO96C?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/L-Sweet-Home-Silicone-Resistant/dp/B01COPZ9I6?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Digital-Instant-Read-Cooking-Thermometer/dp/B01MDMPGUE?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Contigo-AUTOSEAL-Vacuum-Insulated-Stainless/dp/B00KR9OMLM?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Hypoallergenic-Hanna-Kay-Warranty-Clyne-Collection/dp/B00MV1DB6Q?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Oye-Stainless-Steel-Garlic-Press/dp/B01FLIV17G?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/ZYLISS-Opener-Lifter-Magnet-White/dp/B000HK03HI?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Freshware-15-Piece-3-Compartments-Bento-Lunch/dp/B01GH5KQLO?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Nordic-Ware-Natural-Aluminum-Commercial/dp/B000G0KJG4?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/VicTsing-Essential-Diffuser-Ultrasonic-Humidifier/dp/B01HULIXKU?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Duck-Hippo-Rainstorm-Book-ebook/dp/B01CCWQ8EA?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Right-Behind-You-Lisa-Gardner-ebook/dp/B01FEY5D8U?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/KitchenIQ-50009-Stage-Knife-Sharpener/dp/B001CQTLJM?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/AmazonBasics-360-Piece-Clear-Plastic-Cutlery/dp/B010RLC7P2?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Pillowcase-Decoration-Anniversary-Super-Outlet/dp/B0193YRJ2K?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/OK-Wake-Alarm-Clock-Night-Light/dp/B00EAHSBV4?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Lodge-SCRAPERPK-Durable-Scrapers-2-Pack/dp/B0039UU9UO?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Seasoned-Cast-Skillet-Utopia-Kitchen/dp/B00X4WQMAS?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Brita-Everyday-Water-Pitcher-Filter/dp/B01FXN3E74?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Lodge-ASHH41-Silicone-Handle-Holder/dp/B004QM8W5S?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/SafeRest-Hypoallergenic-Waterproof-Mattress-Protector/dp/B003PWK2A8?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Aroma-Housewares-ARC-914SBD-Cool-Touch-Stainless/dp/B007WQ9YNO?_encoding=UTF8&psc=1,,,https://www.amazon.com/Aroma-Housewares-ARC-914SBD-Cool-Touch-Stainless/product-reviews/B007WQ9YNO/ref=cm_cr_dp_qt_see_all_top/165-7312548-0591203?ie=UTF8&reviewerType=avp_only_reviews&showViewpoints=1&sortBy=helpful,"7,734",,"Aroma Housewares ARC-914SBD 8-Cup (Cooked) Digital Cool-Touch Rice Cooker and Food Steamer with Stainless Steel Exterior, Silver",,,,Home & Kitchen,,,4.2 out of 5 stars,,,"        .. Capacity: Yields up to 8-Cup (Cooked) and 4 (Cup uncooked) Rice cooker. Easy-to-use functions: Programmable digital controls with Steam, White Rice, Brown Rice, Delay Timer (up to 15 hours) and automatic Keep-Warm.. Quick tip: when the cooking is done, the inner cooking pot and all accessories remove for easy cleanup. Included accessories: steam tray, rice measuring cup, serving spatula, and exclusive recipes and coupons for Mahatma and Carolina Rice.. Note: The item is 4 cups uncooked capacity, 8 cups cooked capacity. Please ensure to measure rice in the cup that comes along with the product Only.",In Stock.,$29.92,"Fast, FREE ShippingFast, FREE Shipping",
https://www.amazon.com/Hoover-FH50150-Carpet-Basics-Cleaner/dp/B009ZJ2M7G?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Syntus-Ultrasonic-Aromatherapy-Changeable-Adjustable/dp/B01K9DGNJO?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Thermometers-Habor-Thermometer-Anti-Corrosion-Best/dp/B0198473E4?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Oster-Cordless-Electric-Bottle-Opener/dp/B003YFI0O6?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Ovente-Cordless-Electric-Kettle-KG83B/dp/B00DEPGY7G?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Rubbermaid-Easy-Storage-Container-42-piece/dp/B00COK3FD8?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Bedding-Pillow-Resistant-Alternative-Standard/dp/B01JR9UTFU?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Black-Decker-DCM600B-5-Cup-Coffeemaker/dp/B001NXC5YC?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Onepure-Aromatherapy-Therapeutic-Eucalyptus-Lemongrass/dp/B01CXPSS30?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/BISSELL-Portable-Machine-Formula-74R7/dp/B002S52WX8?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Humidifier-Aromatherapy-Essential-Diffuser-Sansutech/dp/B017OVX4T6?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Chapin-20000-Fertilizer-Herbicides-Pesticides/dp/B000E28UQU?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/mDesign-Shower-Curtain-Resistant-ODORLESS/dp/B013PQANXO?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Instant-Pot-IP-LUX60-Programmable-Electric/dp/B01MFEBQH1?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Replacements-Possiave-replace-Removes-impurities-Water-Pack/dp/B00X9805GO?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Mr-Coffee-Warmer-Office-MWBLK/dp/B000CO89T8?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Queen-Comforter-Duvet-Insert-White/dp/B00S1TC442?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/StarPack-Vegetable-Cutter-Shapes-Piece/dp/B0162AGTWE?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/ThermoPro-Digital-Cooking-Thermometer-Stainless/dp/B017613C3C?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/HASKO-accessories-Powerful-Organizer-Bathrobe/dp/B015258I4M?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Ozeri-Digital-Multifunction-Kitchen-Elegant/dp/B004164SRA?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/Advion-Syngenta-Cockroach-Bait-Tubes/dp/B002Y2GNVM?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
https://www.amazon.com/SafeRest-Hypoallergenic-Waterproof-Mattress-Protector/dp/B003PWNH4Q?_encoding=UTF8&psc=1,,,,,,,,,,,,,,,,,,,,
